d_vendor_name,d_fiscal_year,total,total_constant_2019_dollars
INTERNATIONAL REPORTING,2019-2020,12750.00,12727.45
IPSS,2017-2018,33282.90,34136.19
IPSS,2018-2019,94307.97,95571.86
IPSS,2019-2020,19255.86,18962.86
IPSS,2020-2021,27073.29,25807.15
IRON MOUNTAIN,2017-2018,21210.51,21760.14
IRON MOUNTAIN,2018-2019,24212.20,24588.74
IRON MOUNTAIN,2019-2020,28734.53,28490.55
IRON MOUNTAIN,2020-2021,17416.97,16557.79
IRON MOUNTAIN,2021-2022,27120.00,25179.43
ITEX,2017-2018,152665.53,156365.30
ITEX,2018-2019,299565.53,302612.82
ITEX,2019-2020,18212.85,18089.87
ITEX,2020-2021,324916.62,309902.73
ITEX,2021-2022,121397.14,112499.51
KONICA MINOLTA BUSINESS SOLUTIONS,2018-2019,672.94,679.56
KONICA MINOLTA BUSINESS SOLUTIONS,2019-2020,82098.73,81405.90
KONICA MINOLTA BUSINESS SOLUTIONS,2020-2021,81874.42,77835.58
KONICA MINOLTA BUSINESS SOLUTIONS,2021-2022,81874.42,76015.90
KPMG,2020-2021,26446.05,25190.35
KPMG,2021-2022,33751.08,31336.02
LEAN AGILITY,2021-2022,37468.42,34565.65
LEXISNEXIS CANADA,2017-2018,68587.50,70364.83
LEXISNEXIS CANADA,2018-2019,69498.39,70579.20
LEXISNEXIS CANADA,2019-2020,69688.80,69100.70
LEXISNEXIS CANADA,2020-2021,69498.39,66070.06
LEXISNEXIS CANADA,2021-2022,75515.64,70112.12
LIONBRIDGE,2017-2018,99999.00,102751.22
MAPLESOFT CONSULTING,2018-2019,669066.50,675917.07
MAPLESOFT CONSULTING,2019-2020,1904863.35,1896267.74
MDOS CONSULTING,2017-2018,31681.45,32497.89
MDOS CONSULTING,2018-2019,41746.31,42395.53
MDOS CONSULTING,2019-2020,41860.69,41507.43
MDOS CONSULTING,2020-2021,41746.31,39686.98
MDOS CONSULTING,2021-2022,20930.34,19716.48
MEGALEXIS COMMUNICATIONS,2019-2020,119322.00,117224.32
MICROSOFT CANADA,2017-2018,268578.14,275534.69
MICROSOFT CANADA,2018-2019,205154.39,208176.28
MICROSOFT CANADA,2019-2020,180020.01,178121.42
MICROSOFT CANADA,2020-2021,268164.61,254936.13
MICROSOFT CANADA,2021-2022,357831.67,330640.90
MINDWIRE SYSTEMS,2017-2018,24998.99,25669.54
"NATTIQ",2021-2022,54087.64,49306.90
NISHA TECHONOLOGIES,2018-2019,85672.43,86523.67
NISHA TECHONOLOGIES,2019-2020,13410.16,13457.84
NORTHERN MICRO,2018-2019,28889.79,29234.11
NORTHERN MICRO,2019-2020,52087.02,51647.45
NORTHERN MICRO,2020-2021,305998.28,292232.26
NORTHERN MICRO,2021-2022,153415.80,142438.13
OPENTEXT,2018-2019,20147.77,20461.10
OPENTEXT,2019-2020,20202.97,20032.48
OPENTEXT,2020-2021,20147.77,19153.89
OPENTEXT,2021-2022,20605.01,19130.61
OPTIV CANADA FEDERAL,2018-2019,2694.42,2720.93
OPTIV CANADA FEDERAL,2019-2020,15905.74,15771.52
OPTIV CANADA FEDERAL,2021-2022,173982.73,159673.94
PITNEY BOWES,2017-2018,7808.78,8017.24
PLEIAD CANADA,2017-2018,85871.85,88087.57
PRICEWATERHOUSE COOPERS,2017-2018,545.81,558.68
PRICEWATERHOUSE COOPERS,2018-2019,11067.87,11239.99
PRICEWATERHOUSE COOPERS,2019-2020,11098.19,11004.53
QMR,2017-2018,73394.73,75354.03
QMR,2019-2020,55172.25,54463.21
QMR,2020-2021,58586.25,55557.07
QMR,2021-2022,117542.68,109521.12
QUADBRIDGE,2018-2019,9487.66,9602.13
QUADBRIDGE,2019-2020,21070.93,20933.43
QUADBRIDGE,2020-2021,6277.61,5957.34
QUADBRIDGE,2021-2022,80256.08,74018.77
QUINTET CONSULTING,2018-2019,27896.88,28258.03
QUINTET CONSULTING,2019-2020,25498.63,24881.55
QUINTET CONSULTING,2020-2021,50674.50,48177.70
QUINTET CONSULTING,2021-2022,55581.88,51452.29
RANDSTAD,2017-2018,115292.81,118280.42
RANDSTAD,2018-2019,30542.54,31177.31
RAYMOND CHABOT GRANT THORNTON,2017-2018,6908.16,7071.00
RAYMOND CHABOT GRANT THORNTON,2018-2019,81338.06,82602.98
RICOH,2017-2018,11203.95,11468.05
RICOH,2021-2022,5187.57,4715.94
ROGERS,2017-2018,22647.28,23307.91
SIMPLEX GRINNELL,2017-2018,48908.65,50071.09
SIMPLEX GRINNELL,2018-2019,128227.03,130074.78
SOFTCHOICE,2017-2018,7105.42,7274.68
SOFTCHOICE,2018-2019,87902.13,88928.81
SOFTCHOICE,2019-2020,153337.07,153007.59
STONEWORKS TECHNOLOGIES,2017-2018,18971.67,19463.28
STONEWORKS TECHNOLOGIES,2018-2019,15905.01,16169.88
STONEWORKS TECHNOLOGIES,2021-2022,52683.58,47893.83
SYSTEMSCOPE,2017-2018,31588.05,32345.48
SYSTEMSCOPE,2018-2019,54291.95,55237.78
TEKNION,2017-2018,155808.99,159481.73
TEKNION,2018-2019,673124.94,683893.57
TEKNION,2019-2020,51480.32,50871.14
TEKSYSTEMS CANADA,2017-2018,52300.25,53752.88
TELECOM COMPUTER SERVICES,2020-2021,4886.27,4601.00
TELECOM COMPUTER SERVICES,2021-2022,17386.03,16226.60
TERAMACH TECHNOLOGIES,2017-2018,289244.60,296248.14
TERAMACH TECHNOLOGIES,2018-2019,297077.90,300596.33
TERAMACH TECHNOLOGIES,2019-2020,104526.68,103644.59
TERAMACH TECHNOLOGIES,2020-2021,48278.35,45849.53
TERAMACH TECHNOLOGIES,2021-2022,46802.72,42962.10
THE AIM GROUP,2019-2020,624306.30,617388.67
THE AIM GROUP,2020-2021,3554873.02,3379837.59
THE AIM GROUP,2021-2022,3409654.93,3163044.70
THE MASHA KRUPP TRANSLATION GROUP,2017-2018,306548.12,314491.79
THE MASHA KRUPP TRANSLATION GROUP,2018-2019,634248.12,643525.96
THE MASHA KRUPP TRANSLATION GROUP,2019-2020,307387.98,304793.94
THE RIGHT DOOR CONSULTING,2017-2018,233820.11,239924.98
THE RIGHT DOOR CONSULTING,2018-2019,191455.19,194286.92
THE RIGHT DOOR CONSULTING,2019-2020,35121.63,35246.51
THE RIGHT DOOR CONSULTING,2020-2021,61140.06,58080.76
THE RIGHT DOOR CONSULTING,2021-2022,113190.69,105097.72
THOMSON REUTERS,2017-2018,40703.73,41756.41
THOMSON REUTERS,2018-2019,34467.79,35009.85
THOMSON REUTERS,2019-2020,34246.75,33943.60
THOMSON REUTERS,2020-2021,20882.37,19895.38
THOMSON REUTERS,2021-2022,31693.70,28919.84
TORONTO METROPOLITAN UNIVERSITY,2020-2021,431.06,405.90
TORONTO METROPOLITAN UNIVERSITY,2021-2022,39334.47,36519.89
TOSHIBA CANADA,2017-2018,407264.97,417019.35
TPG TECHNOLOGY CONSULTANTS,2018-2019,44797.92,45293.61
TPG TECHNOLOGY CONSULTANTS,2019-2020,58455.83,58403.37
TPG TECHNOLOGY CONSULTANTS,2021-2022,307891.98,279673.13
TRM TECHNOLOGIES,2017-2018,24001.20,24620.72
VMWARE,2017-2018,42859.77,43970.41
VMWARE,2018-2019,33184.88,33711.90
VMWARE,2019-2020,48525.11,48141.77
VMWARE,2020-2021,24186.19,22774.15
VMWARE,2021-2022,6222.58,5624.84
WESTBURY NATIONAL SHOW SYSTEMS,2018-2019,29582.39,29873.45
WESTBURY NATIONAL SHOW SYSTEMS,2019-2020,357204.24,354020.19
WESTBURY NATIONAL SHOW SYSTEMS,2020-2021,336076.92,319879.27
WESTBURY NATIONAL SHOW SYSTEMS,2021-2022,30286.74,28637.96
WPP GROUP CANADA COMMUNICATIONS,2017-2018,28476.00,29158.81
XEROX,2017-2018,104554.81,107264.17
XEROX,2018-2019,83616.88,85022.28
XEROX,2019-2020,41508.34,41158.05
XEROX,2020-2021,41394.93,39352.93
ZERNAM ENTERPRISE,2017-2018,22862.16,23474.44
