d_vendor_name,d_fiscal_year,total
LES ENTREPRISES FERVEL,2018-2019,523967.4571088367
LES ENTREPRISES FERVEL,2019-2020,525603.5736043036
LES ENTREPRISES FERVEL,2020-2021,524167.498266587
MACDONALD DETTWILER AND ASSOCIATES,2017-2018,490464168.06816137
MACDONALD DETTWILER AND ASSOCIATES,2018-2019,359246419.25411063
MACDONALD DETTWILER AND ASSOCIATES,2019-2020,319020538.6983608
MACDONALD DETTWILER AND ASSOCIATES,2020-2021,340864931.52746296
MAEROSPACE,2017-2018,331289.8962109955
MAEROSPACE,2018-2019,331289.8962109955
MAEROSPACE,2019-2020,332197.53976225853
MAEROSPACE,2020-2021,194235.7199702823
MAGELLAN AEROSPACE,2017-2018,163752.7434876211
MAGELLAN AEROSPACE,2018-2019,472288.81774774287
MAGELLAN AEROSPACE,2019-2020,1154321.8497893761
MAGELLAN AEROSPACE,2020-2021,2142587.849275202
MCGILL UNIVERSITY,2017-2018,121270.92720338983
MCGILL UNIVERSITY,2018-2019,223547.61279661016
MCGILL UNIVERSITY,2019-2020,379715.0562134375
MCGILL UNIVERSITY,2020-2021,851336.9268474837
MCGILL UNIVERSITY THE ROYAL INSTITUTION FOR THE ADVANCEMENT OF LEARNING,2019-2020,94818.42254295533
MCGILL UNIVERSITY THE ROYAL INSTITUTION FOR THE ADVANCEMENT OF LEARNING,2020-2021,540761.3160652921
MISSION CONTROL SPACE SERVICES,2017-2018,320850.6261714286
MISSION CONTROL SPACE SERVICES,2019-2020,93993.50533936651
MISSION CONTROL SPACE SERVICES,2020-2021,624024.1601055807
MODERN NIAGARA OTTAWA,2020-2021,456407
MPB COMMUNICATIONS,2017-2018,607460.3375236903
MPB COMMUNICATIONS,2018-2019,554289.0838582033
MPB COMMUNICATIONS,2019-2020,345101.5700427468
MPB COMMUNICATIONS,2020-2021,117848.81764583915
"NANORACKS",2017-2018,10671.44654396728
"NANORACKS",2018-2019,649179.6647580096
"NANORACKS",2019-2020,650958.2391820041
"NANORACKS",2020-2021,649179.6647580096
"NANOWAVE TECHNOLOGIE",2019-2020,79367.0708955224
"NANOWAVE TECHNOLOGIE",2020-2021,782945.4291044776
NEPTEC DESIGN GROUP,2017-2018,4470704.213101987
NEPTEC DESIGN GROUP,2018-2019,7903264.320855321
NEPTEC DESIGN GROUP,2019-2020,7032744.866305302
NEPTEC DESIGN GROUP,2020-2021,331625.6954318579
NISHA TECHONOLOGIES,2017-2018,746866.01
NISHA TECHONOLOGIES,2018-2019,296269.42
NISHA TECHONOLOGIES,2019-2020,1288967.5676085919
NISHA TECHONOLOGIES,2020-2021,475485.4357381715
NUVU CAMERAS,2017-2018,551550.7658285714
ONDEL,2019-2020,215234.08839506173
ONDEL,2020-2021,577218.6916049382
ORACLE CANADA,2017-2018,74359.56150831639
ORACLE CANADA,2018-2019,231962.4023238004
ORACLE CANADA,2019-2020,208842.43342628135
ORACLE CANADA,2020-2021,309369.9827416019
POLAR VIEW CANADA,2019-2020,131876.25314285714
POLAR VIEW CANADA,2020-2021,698435.174678179
POWER TEK ELECTRICAL SERVICES,2017-2018,176441.64955509925
POWER TEK ELECTRICAL SERVICES,2018-2019,148210.98562628336
POWER TEK ELECTRICAL SERVICES,2019-2020,148617.0431211499
POWER TEK ELECTRICAL SERVICES,2020-2021,148210.98562628336
PRA,2017-2018,212282.13574342956
PRA,2018-2019,161318.36549465737
PRA,2019-2020,96441.6551724138
PRA,2020-2021,71634.316594568445
PROCOM CONSULTANTS,2017-2018,318719.1094158108
PROCOM CONSULTANTS,2018-2019,382256.3391496849
PROCOM CONSULTANTS,2019-2020,440785.1523140108
PROCOM CONSULTANTS,2020-2021,594887.3539626785
PUG PHARM PRODUCTIONS,2018-2019,216315.43421991085
PUG PHARM PRODUCTIONS,2019-2020,257887.45578008913
QMR,2017-2018,314058.71722984564
QMR,2018-2019,87698.05966552315
QMR,2019-2020,10885.25
QMR,2020-2021,16950
ROCHON EXPERTS CONSEILS,2017-2018,195831.72596907118
ROCHON EXPERTS CONSEILS,2018-2019,141121.75570888608
ROCHON EXPERTS CONSEILS,2019-2020,235501.10994746833
ROCHON EXPERTS CONSEILS,2020-2021,89011.7809735843
SAMSON ASSOCIES ASSOCIATES,2017-2018,124824.46654926271
SAMSON ASSOCIES ASSOCIATES,2018-2019,142971.07340690162
SAMSON ASSOCIES ASSOCIATES,2019-2020,81809.81445939171
SAMSON ASSOCIES ASSOCIATES,2020-2021,216568.06361972124
SED SYSTEMS,2017-2018,3416478.72364028
SED SYSTEMS,2018-2019,3416478.72364028
SED SYSTEMS,2019-2020,3425838.939321486
SED SYSTEMS,2020-2021,3416478.72364028
SIEMENS,2017-2018,105754.8397092449
SIEMENS,2018-2019,188092.7122869468
SIEMENS,2019-2020,158731.80186369407
SIEMENS,2020-2021,180240.05697792597
SOFTSIM TECHNOLOGIES,2017-2018,417853.85995397373
SOFTSIM TECHNOLOGIES,2018-2019,558409.9744646309
SOFTSIM TECHNOLOGIES,2019-2020,379224.5566761516
SOFTSIM TECHNOLOGIES,2020-2021,628441.184452622
SPACE STRATEGIES CONSULTING,2017-2018,24949.58
SPACE STRATEGIES CONSULTING,2020-2021,530857.3471938776
SWEDISH SPACE,2017-2018,498873.6442173311
SWEDISH SPACE,2018-2019,510511.8765213691
SWEDISH SPACE,2019-2020,511910.5391967701
SWEDISH SPACE,2020-2021,510511.8765213691
SYSTEMES URBAINS,2018-2019,466131.12806282734
SYSTEMES URBAINS,2019-2020,86856.7319371728
TELESAT,2017-2018,147902.11267605633
TELESAT,2018-2019,197022.88732394367
TELESAT,2019-2020,197562.67605633804
TELESAT,2020-2021,197022.88732394367
THALES,2017-2018,22317.012517985608
THALES,2018-2019,227289.2154523114
THALES,2019-2020,367280.0397029703
THALES,2020-2021,366276.54232673266
THE GOVERNING COUNCIL OF THE,2017-2018,186076.4959305768
THE GOVERNING COUNCIL OF THE,2018-2019,212256.07336884152
THE GOVERNING COUNCIL OF THE,2019-2020,212837.59685752328
THE GOVERNING COUNCIL OF THE UNIVERSITY OF TORONTO,2017-2018,11883.319609967495
THE GOVERNING COUNCIL OF THE UNIVERSITY OF TORONTO,2018-2019,561725.9531250111
THE GOVERNING COUNCIL OF THE UNIVERSITY OF TORONTO,2019-2020,718027.2981845184
THE GOVERNING COUNCIL OF THE UNIVERSITY OF TORONTO,2020-2021,666352.2133166895
THE IBMP THE STATE RESEARCH CENTER OF RUSSIAN FEDERATION,2017-2018,102247.56504297994
THE IBMP THE STATE RESEARCH CENTER OF RUSSIAN FEDERATION,2018-2019,102247.56504297994
THE IBMP THE STATE RESEARCH CENTER OF RUSSIAN FEDERATION,2019-2020,102527.6953581662
THE IBMP THE STATE RESEARCH CENTER OF RUSSIAN FEDERATION,2020-2021,102247.56504297994
THE MATHWORKS,2017-2018,106430.46047180842
THE MATHWORKS,2018-2019,224328.48420042044
THE MATHWORKS,2019-2020,185277.7442876252
THE MATHWORKS,2020-2021,48278.11046820306
THE RESEARCH INSTITUTE OF THE MCGILL UNIVERSITY HEALTH CENTER,2020-2021,945598.1240638606
THE UNIVERSITY OF CALGARY,2017-2018,1903147.7271064548
THE UNIVERSITY OF CALGARY,2018-2019,1747567.3326355165
THE UNIVERSITY OF CALGARY,2019-2020,1553315.3417574104
THE UNIVERSITY OF CALGARY,2020-2021,998490.7922393965
THE UNIVERSITY OF CALGARY ACCOUNTS RECEIVABLE FINANCIAL SERVICES,2019-2020,298019.41367989057
THE UNIVERSITY OF CALGARY ACCOUNTS RECEIVABLE FINANCIAL SERVICES,2020-2021,356646.1835841313
THE UNIVERSITY OF WESTERN ONTARIO,2018-2019,74906.54205607476
THE UNIVERSITY OF WESTERN ONTARIO,2019-2020,411837.2301859181
THE UNIVERSITY OF WESTERN ONTARIO,2020-2021,98712.31953015902
TRANE CANADA,2017-2018,219692.71043250273
TRANE CANADA,2018-2019,219692.71043250273
TRANE CANADA,2019-2020,249035.67151897572
TRANE CANADA,2020-2021,240175.2285987606
TRANE OTTAWA,2017-2018,597528.2217235565
TRANE OTTAWA,2018-2019,196378.22172355652
TRANE OTTAWA,2019-2020,76873.85651607737
TRANE OTTAWA,2020-2021,54079.287513691124
TRI STAR AVIATION,2017-2018,103899.77142857142
TRI STAR AVIATION,2018-2019,113204.22857142857
TRI STAR AVIATION,2019-2020,97914.01224452554
TRI STAR AVIATION,2020-2021,128788.35173357664
UNIVERSITE DE MONTREAL,2017-2018,393149.1324068598
UNIVERSITE DE MONTREAL,2018-2019,348974.4816955684
UNIVERSITE DE MONTREAL,2019-2020,376768.90944123315
UNIVERSITE DE MONTREAL,2020-2021,375739.48619139375
UNIVERSITY OF ALBERTA,2017-2018,247707.91446384043
UNIVERSITY OF ALBERTA,2018-2019,100862.06896551725
UNIVERSITY OF ALBERTA,2019-2020,109137.93103448275
UNIVERSITY OF ALBERTA,2020-2021,234714.48214285716
UNIVERSITY OF GUELPH,2017-2018,668203.067542214
UNIVERSITY OF GUELPH,2018-2019,728042.148217636
UNIVERSITY OF GUELPH,2019-2020,730036.7842401501
UNIVERSITY OF GUELPH,2020-2021,559543.1704655926
UNIVERSITY OF GUELPH OFFICE OF RESEARCH,2017-2018,654737.0872947278
UNIVERSITY OF GUELPH OFFICE OF RESEARCH,2018-2019,713370.2592912705
UNIVERSITY OF GUELPH OFFICE OF RESEARCH,2019-2020,715324.6983578219
UNIVERSITY OF GUELPH OFFICE OF RESEARCH,2020-2021,177853.95505617978
UNIVERSITY OF OTTAWA,2017-2018,209288.01169590643
UNIVERSITY OF OTTAWA,2018-2019,209288.01169590643
UNIVERSITY OF OTTAWA,2019-2020,209861.4035087719
UNIVERSITY OF OTTAWA,2020-2021,209288.01169590643
UNIVERSITY OF SASKATCHEWAN,2017-2018,621797.9606894945
UNIVERSITY OF SASKATCHEWAN,2018-2019,1034258.3849945012
UNIVERSITY OF SASKATCHEWAN,2019-2020,835160.6428959566
UNIVERSITY OF SASKATCHEWAN,2020-2021,58452.799999999996
UNIVERSITY OF SASKATCHEWAN¸OFFICE OF RESEARCH SERVICES,2019-2020,350642.1958576642
UNIVERSITY OF SASKATCHEWAN¸OFFICE OF RESEARCH SERVICES,2020-2021,349684.1570711679
UNIVERSITY OF WATERLOO,2017-2018,1462761.7903828907
UNIVERSITY OF WATERLOO,2018-2019,1618396.5791340682
UNIVERSITY OF WATERLOO,2019-2020,1346652.5839345544
UNIVERSITY OF WATERLOO,2020-2021,1342973.2052899245
UNIVERSITY OF WESTERN ONTARIO RESEEARCH DEVELOPMENT SERVICES,2019-2020,49505.083
UNIVERSITY OF WESTERN ONTARIO RESEEARCH DEVELOPMENT SERVICES,2020-2021,420217.565
URTHECAST,2020-2021,530868.3641836734
WILDY ENTERPRISES,2017-2018,1128599.4078139535
WILDY ENTERPRISES,2018-2019,1128599.4078139535
WILDY ENTERPRISES,2019-2020,1131691.4609860466
WILDY ENTERPRISES,2020-2021,1128599.4078139535
WYLE LABORATORIES,2017-2018,149079.34285714285
WYLE LABORATORIES,2018-2019,372698.35714285716
WYLE LABORATORIES,2019-2020,293720.47473629785
WYLE LABORATORIES,2020-2021,452354.3176318511
YORK UNIVERSITY,2017-2018,1141829.9154676632
YORK UNIVERSITY,2018-2019,1236437.1902948895
YORK UNIVERSITY,2019-2020,1160509.738333633
YVES GUERIN ET FILS,2017-2018,665624.51
