d_vendor_name,d_fiscal_year,total,total_constant_2019_dollars
CANADENSYS AEROSPACE,2019-2020,1584955.48,1571911.77
CANADENSYS AEROSPACE,2020-2021,944007.11,898789.95
CANADENSYS AEROSPACE,2021-2022,618824.55,584739.24
CANADIAN CORPS OF COMMISSIONAIRES,2017-2018,2332628.56,2404121.85
CANADIAN CORPS OF COMMISSIONAIRES,2018-2019,2272797.01,2314341.42
CANADIAN CORPS OF COMMISSIONAIRES,2019-2020,2394167.59,2375012.18
CANADIAN CORPS OF COMMISSIONAIRES,2020-2021,2427826.59,2314881.33
CANADIAN CORPS OF COMMISSIONAIRES,2021-2022,4308372.76,3925042.88
CANADIAN NUCLEAR LABORATORIES,2018-2019,38405.43,38732.96
CANADIAN NUCLEAR LABORATORIES,2019-2020,74372.41,74551.39
CARAHSOFT TECHNOLOGY,2017-2018,16702.01,17212.99
CARAHSOFT TECHNOLOGY,2018-2019,18674.24,18995.60
CARAHSOFT TECHNOLOGY,2019-2020,15099.57,15025.16
CARAHSOFT TECHNOLOGY,2021-2022,13788.27,12794.74
CARLETON UNIVERSITY,2020-2021,26904.15,25692.61
CARMICHAEL ENGINEERING,2017-2018,8381.57,8644.82
CBCI TELECOM,2019-2020,33498.79,33138.50
CBCI TELECOM,2021-2022,94812.62,87814.41
CDW CANADA,2018-2019,37531.30,38122.90
CDW CANADA,2019-2020,1814.32,1771.10
CDW CANADA,2020-2021,213820.15,202404.52
CDW CANADA,2021-2022,204105.38,191965.99
CHARTER TELECOM,2020-2021,6849.61,6496.45
CHARTER TELECOM,2021-2022,35665.18,33571.18
CHUBB EDWARDS,2017-2018,45632.54,47031.14
CHUBB EDWARDS,2018-2019,45632.54,46466.65
CHUBB EDWARDS,2019-2020,12586.23,12485.23
CHUBB EDWARDS,2020-2021,7496.72,7147.95
CIMA,2020-2021,48581.38,46313.78
CISION CANADA,2017-2018,30839.84,31748.85
CISION CANADA,2018-2019,41412.13,42256.47
CISION CANADA,2019-2020,53898.10,53656.46
CISION CANADA,2020-2021,39097.62,37278.22
CISION CANADA,2021-2022,37590.01,35137.66
COMMUNICATIONS POWER,2017-2018,1935614.47,1995879.88
COMMUNICATIONS POWER,2018-2019,1026723.10,1045490.55
COMMUNICATIONS POWER,2019-2020,1029536.04,1021273.91
COMMUNICATIONS POWER,2020-2021,1026723.10,978851.58
COMMUNICATIONS POWER,2021-2022,255977.54,243897.57
CONEXSYS,2018-2019,7654.50,7769.56
CONEXSYS,2019-2020,3843.00,3852.25
CONFERENCE BOARD OF CANADA,2018-2019,24028.38,24641.11
CONFERENCE BOARD OF CANADA,2019-2020,10386.62,10303.27
CONTRACT COMMUNITY,2017-2018,23940.00,24746.18
CONTRACT COMMUNITY,2018-2019,15506.33,15648.60
CONTRACT COMMUNITY,2019-2020,9493.67,9528.20
CUMMINS CANADA,2020-2021,14168.94,13352.74
CUMMINS CANADA,2021-2022,30826.40,29371.66
DELL COMPUTER,2019-2020,12069.11,12054.55
DELOITTE,2017-2018,7307.81,7539.14
DELOITTE,2018-2019,22995.00,23191.11
DELOITTE,2020-2021,195844.97,187052.49
DOMUS BUILDING CLEANING,2017-2018,200965.05,207124.48
DOMUS BUILDING CLEANING,2018-2019,200965.05,204638.49
DOMUS BUILDING CLEANING,2019-2020,201515.64,199898.46
DOMUS BUILDING CLEANING,2020-2021,200965.05,191594.95
DOMUS BUILDING CLEANING,2021-2022,200965.05,188055.27
EBSCO CANADA,2017-2018,35427.21,36500.60
EBSCO CANADA,2018-2019,34194.86,34875.81
EBSCO CANADA,2019-2020,82863.07,81347.54
EBSCO CANADA,2020-2021,22343.60,21314.22
EBSCO CANADA,2021-2022,14773.65,13822.72
ECOLE DE LANGUES EAGLE,2019-2020,8010.94,7872.74
ECOLE DE LANGUES EAGLE,2020-2021,15978.11,15233.12
ECOLE DE LANGUES EAGLE,2021-2022,17026.18,15918.16
EFFIGIS GEO SOLUTIONS,2017-2018,110144.75,113611.28
EFFIGIS GEO SOLUTIONS,2019-2020,144047.04,142413.59
EFFIGIS GEO SOLUTIONS,2020-2021,184481.30,175879.76
EFFIGIS GEO SOLUTIONS,2021-2022,130905.91,123709.97
ELSEVIER,2017-2018,137060.20,141303.67
ELSEVIER,2018-2019,82970.26,84600.58
ELSEVIER,2019-2020,107639.80,106915.35
ELSEVIER,2020-2021,87935.87,83835.82
ELSEVIER,2021-2022,76547.58,71931.92
EMS TECHNOLOGIES,2017-2018,8897258.15,9169952.33
EMS TECHNOLOGIES,2018-2019,8897258.15,9059890.94
EMS TECHNOLOGIES,2019-2020,8921634.20,8850037.19
EMS TECHNOLOGIES,2020-2021,8897258.15,8482418.73
EMS TECHNOLOGIES,2021-2022,8897258.15,8325707.55
EMTEC,2017-2018,67736.58,69809.99
EMTEC,2018-2019,32594.05,33189.64
EMTEC,2019-2020,32875.19,32605.40
EMTEC,2020-2021,117711.62,112469.12
ENGLOBE,2017-2018,16341.01,16858.39
EVALUATION PERSONNEL SELECTION,2017-2018,95064.67,97895.59
EVALUATION PERSONNEL SELECTION,2018-2019,10991.27,11271.77
EVALUATION PERSONNEL SELECTION,2020-2021,16096.50,15354.11
EXCEL HUMAN RESOURCES,2019-2020,11035.35,10772.48
EXCEL HUMAN RESOURCES,2020-2021,19662.98,18557.36
FORD MOTOR COMPANY,2017-2018,36588.30,37611.91
FORD MOTOR COMPANY,2019-2020,29020.95,28472.49
G A L POWER SYSTEMS OTTAWA,2021-2022,16965.48,15779.58
GARDA SECURITY GROUP,2020-2021,24834.60,23600.39
GARTNER,2019-2020,21346.99,21026.95
GARTNER,2020-2021,15333.76,14570.19
GENERAL DYNAMICS,2018-2019,19889.94,20059.57
GLOBAL TOTAL OFFICE,2021-2022,16010.16,15143.06
GOSS GILROY,2018-2019,42850.42,43215.86
GOSS GILROY,2019-2020,75537.08,75706.42
GOSS GILROY,2020-2021,12050.30,11429.01
GOSS GILROY,2021-2022,129512.66,121118.52
HDP GROUP,2017-2018,141147.44,145473.50
HDP GROUP,2018-2019,106343.96,108627.18
HONEYWELL,2017-2018,8373010.65,8631090.19
HONEYWELL,2018-2019,6847091.89,6975544.88
HONEYWELL,2019-2020,15128678.72,14979356.73
HONEYWELL,2020-2021,17230428.11,16425977.24
HONEYWELL,2021-2022,15659512.81,14684073.67
HOSKIN SCIENTIFIC,2017-2018,11727.46,12050.63
HOSKIN SCIENTIFIC,2020-2021,22875.97,21696.52
HOSKIN SCIENTIFIC,2021-2022,61967.80,58695.58
HYPERTEC,2019-2020,31353.29,30606.44
HYPERTEC,2020-2021,52162.28,49341.29
IBM CANADA,2019-2020,50664.15,50117.82
IBM CANADA,2020-2021,69893.37,66631.94
IBM CANADA,2021-2022,142051.15,133306.59
IFATHOM,2020-2021,3371.64,3197.81
IFATHOM,2021-2022,36294.74,34454.80
INFO TECH RESEARCH GROUP,2018-2019,11499.03,11597.10
INFO TECH RESEARCH GROUP,2019-2020,56115.27,55664.94
INSIGHT SOFTWARE CANADA,2018-2019,8277.69,8382.15
INSIGHT SOFTWARE CANADA,2019-2020,30016.88,29851.27
INSIGHT SOFTWARE CANADA,2020-2021,27812.13,26390.94
INSIGHT SOFTWARE CANADA,2021-2022,8437.08,7832.81
INSTITUT NATIONAL D OPTIQUE,2017-2018,259797.47,267109.73
INSTITUT NATIONAL D OPTIQUE,2018-2019,515359.12,524779.36
INSTITUT NATIONAL D OPTIQUE,2019-2020,430642.55,428547.06
INTEGRA NETWORKS,2020-2021,140524.09,135011.42
INTERACTIVE AUDIO VISUAL,2017-2018,87110.19,90137.27
INTERFAX SYSTEMS,2018-2019,11356.50,11453.35
INTERNATIONAL SAFETY RESEARCH,2017-2018,39718.48,40926.67
INTERNATIONAL SAFETY RESEARCH,2018-2019,48812.27,49704.51
IRON MOUNTAIN,2017-2018,22979.29,23683.59
IRON MOUNTAIN,2018-2019,11863.92,12080.78
IRON MOUNTAIN,2019-2020,13449.93,13341.99
IRON MOUNTAIN,2020-2021,14183.02,13520.59
IRON MOUNTAIN,2021-2022,12045.40,11271.62
IT NET CONSULTANTS,2017-2018,45245.30,46632.03
IT NET CONSULTANTS,2018-2019,45245.30,46072.33
ITEX,2019-2020,46196.96,45096.51
ITEX,2021-2022,13081.86,12228.05
JAVELIN TECHNOLOGIES,2018-2019,1428.97,1441.16
JAVELIN TECHNOLOGIES,2019-2020,6226.23,6176.26
JAVELIN TECHNOLOGIES,2020-2021,6209.22,5919.71
JAVELIN TECHNOLOGIES,2021-2022,4150.82,3925.27
KEYSIGHT TECHNOLOGIES CANADA,2017-2018,230036.38,236556.66
KEYSIGHT TECHNOLOGIES CANADA,2018-2019,166268.20,168247.04
KEYSIGHT TECHNOLOGIES CANADA,2019-2020,58354.88,57884.83
KEYSIGHT TECHNOLOGIES CANADA,2020-2021,115437.62,110181.59
KEYSIGHT TECHNOLOGIES CANADA,2021-2022,113336.45,104945.67
KONE,2018-2019,17373.75,17649.54
KONE,2019-2020,23207.27,23021.03
KONE,2020-2021,23143.86,22064.77
KONE,2021-2022,5770.11,5497.81
KORN FERRY CA,2020-2021,36160.00,34654.49
KPMG,2017-2018,265705.43,273886.89
KPMG,2018-2019,43198.62,43988.25
KPMG,2019-2020,300444.66,297207.10
KPMG,2020-2021,84728.60,80514.62
KPMG,2021-2022,156308.24,148434.67
L3HARRIS,2017-2018,1598968.04,1647974.16
L3HARRIS,2018-2019,1580266.55,1609152.21
L3HARRIS,2019-2020,1584596.05,1571879.51
L3HARRIS,2020-2021,1834097.32,1748990.55
L3HARRIS,2021-2022,2066612.73,1933855.68
LAKESHORE HELICOPTERS,2017-2018,57487.50,59479.51
LANSDOWNE TECHNOLOGIES,2017-2018,135307.38,139349.02
LANSDOWNE TECHNOLOGIES,2018-2019,123860.00,125942.57
LANSDOWNE TECHNOLOGIES,2019-2020,227604.72,224677.27
LANSDOWNE TECHNOLOGIES,2020-2021,374659.61,356984.14
LANSDOWNE TECHNOLOGIES,2021-2022,270723.47,254029.51
LEO PISCES SERVICES GROUP,2020-2021,43812.57,41817.60
LEO PISCES SERVICES GROUP,2021-2022,48167.44,45073.21
LES ENTREPRISES FERVEL,2017-2018,523690.28,539740.98
LES ENTREPRISES FERVEL,2018-2019,594008.03,604560.92
LES ENTREPRISES FERVEL,2019-2020,646522.67,641334.26
LES ENTREPRISES FERVEL,2020-2021,644756.22,614694.12
LES ENTREPRISES FERVEL,2021-2022,644756.22,603337.75
LIFELABS,2017-2018,28250.00,29144.25
LUMINA IT,2017-2018,61979.73,63862.14
LUMINA IT,2018-2019,17120.27,17557.19
MACDONALD DETTWILER AND ASSOCIATES,2017-2018,164295462.24,169327941.42
MACDONALD DETTWILER AND ASSOCIATES,2018-2019,165276095.04,168297345.14
MACDONALD DETTWILER AND ASSOCIATES,2019-2020,162947444.95,161606007.48
MACDONALD DETTWILER AND ASSOCIATES,2020-2021,215423869.02,205410581.66
MACDONALD DETTWILER AND ASSOCIATES,2021-2022,218794355.17,204826345.74
MAGELLAN AEROSPACE,2017-2018,163752.74,168771.64
MAGELLAN AEROSPACE,2018-2019,472288.82,480579.73
MAGELLAN AEROSPACE,2019-2020,1104007.23,1086632.91
MAGELLAN AEROSPACE,2020-2021,2054442.68,1960787.12
MAGELLAN AEROSPACE,2021-2022,429983.99,404661.12
MCDONALD BROS CONSTRUCTION,2019-2020,100444.44,99591.78
MCDONALD BROS CONSTRUCTION,2020-2021,12555.56,11832.30
MCGILL UNIVERSITY,2017-2018,121270.93,124612.80
MCGILL UNIVERSITY,2018-2019,223547.61,228977.22
MCGILL UNIVERSITY,2019-2020,217639.07,213475.43
MCGILL UNIVERSITY,2020-2021,1599767.27,1526491.02
MCGILL UNIVERSITY,2021-2022,1496093.14,1401698.62
MCMASTER UNIVERSITY,2018-2019,30111.88,30431.49
MCMASTER UNIVERSITY,2019-2020,7498.12,7510.82
MEDIA Q,2018-2019,12814.20,13048.43
MEDIA Q,2019-2020,11300.00,11209.32
MEGA TECH,2020-2021,24794.28,23515.93
MELTWATER,2020-2021,19872.57,19007.54
MELTWATER,2021-2022,9733.50,9257.77
MGIS,2017-2018,100596.17,103679.36
MGIS,2018-2019,100596.17,102434.96
MICHANIE CONSTRUCTION,2017-2018,117455.64,121055.57
MICHANIE CONSTRUCTION,2018-2019,117455.64,119602.61
MICHANIE CONSTRUCTION,2020-2021,12304.57,11821.87
MICROSOFT CANADA,2017-2018,11206.43,11549.90
MICROSOFT CANADA,2018-2019,23696.03,24007.39
MICROSOFT CANADA,2019-2020,10809.07,10618.77
MICROSOFT CANADA,2020-2021,29150.02,27790.89
MICROSOFT CANADA,2021-2022,251001.64,233316.61
MISHKUMI TECHNOLOGIES,2018-2019,19065.74,19494.34
MNP,2021-2022,50660.86,46216.19
MOBILE RESOURCE GROUP,2017-2018,12068.40,12404.42
NEPTEC DESIGN GROUP,2017-2018,4470704.21,4600213.03
NEPTEC DESIGN GROUP,2018-2019,7903264.32,8047362.77
NEPTEC DESIGN GROUP,2019-2020,7032744.87,6977094.07
NEPTEC DESIGN GROUP,2020-2021,331625.70,315424.53
NEPTEC DESIGN GROUP,2021-2022,25599.07,24176.55
NISHA TECHONOLOGIES,2017-2018,746866.01,768966.44
NISHA TECHONOLOGIES,2018-2019,296269.42,301049.94
NISHA TECHONOLOGIES,2019-2020,1288967.57,1261003.02
NISHA TECHONOLOGIES,2020-2021,475409.97,451054.49
NISHA TECHONOLOGIES,2021-2022,857499.59,794418.80
NORTHERN MICRO,2017-2018,61367.91,63349.89
NORTHERN MICRO,2018-2019,10903.43,10996.42
NORTHERN MICRO,2020-2021,142060.63,136116.19
NORTHERN MICRO,2021-2022,213224.59,201081.93
OPENTEXT,2017-2018,16013.59,16504.39
OPENTEXT,2018-2019,16269.82,16567.22
OPENTEXT,2019-2020,16627.74,16494.30
OPENTEXT,2020-2021,13692.73,13054.30
ORACLE CANADA,2017-2018,74359.56,76420.09
ORACLE CANADA,2018-2019,231962.40,236352.99
ORACLE CANADA,2019-2020,208842.43,207109.14
ORACLE CANADA,2020-2021,309369.98,296149.65
ORACLE CANADA,2021-2022,53036.47,48687.80
PHASELOCK SYSTEMS INTERNATIONAL,2020-2021,11467.03,11027.42
PLEIAD CANADA,2019-2020,6798.69,6636.74
PLEIAD CANADA,2020-2021,22131.89,21029.80
PODOLINSKY EQUIPMENT,2021-2022,38907.08,35467.13
POLARIS INDUSTRIES,2019-2020,35217.46,35255.92
PRA,2017-2018,212282.14,218706.07
PRA,2018-2019,161318.37,164620.63
PRA,2019-2020,96441.66,95329.09
PRA,2020-2021,71634.32,68046.62
PRA,2021-2022,49072.33,45919.97
PRECISIONIT,2018-2019,27645.45,28274.57
PRINTERS PLUS,2018-2019,20431.06,20605.30
PROCOM CONSULTANTS,2017-2018,318719.11,328340.82
PROCOM CONSULTANTS,2018-2019,382256.34,389282.97
PROCOM CONSULTANTS,2019-2020,440785.15,436702.57
PROCOM CONSULTANTS,2020-2021,605618.34,577331.43
PROCOM CONSULTANTS,2021-2022,539954.61,504714.44
PROLOGIC SYSTEMS,2017-2018,9676.62,9945.88
PROLOGIC SYSTEMS,2018-2019,40298.58,40989.93
PROLOGIC SYSTEMS,2019-2020,29029.87,28796.90
PROVENCHER ROY ASSOCIES,2017-2018,99075.03,102365.41
PYLON ELECTRONICS,2017-2018,81698.65,84202.65
PYLON ELECTRONICS,2018-2019,81698.65,83192.02
PYLON ELECTRONICS,2019-2020,81922.49,81265.05
PYLON ELECTRONICS,2020-2021,14692.03,13934.54
PYLON ELECTRONICS,2021-2022,61638.98,57679.36
QMR,2017-2018,314058.72,323676.68
QMR,2018-2019,87698.06,89636.24
QMR,2019-2020,10885.25,10714.66
QMR,2020-2021,16950.00,16109.29
QUANTUM MANAGEMENT SERVICES,2019-2020,16084.43,15760.86
QUEEN S UNIVERSITY,2017-2018,11187.00,11512.52
QUINTET CONSULTING,2019-2020,46935.00,46273.09
RICOH,2017-2018,14583.87,15027.85
RICOH,2018-2019,33374.27,33984.32
RICOH,2019-2020,56531.84,55975.16
RICOH,2020-2021,91568.17,87318.52
RICOH,2021-2022,96056.65,89903.31
RMS SOFTWARE,2017-2018,3294.25,3386.55
RMS SOFTWARE,2018-2019,7331.72,7465.73
S P GLOBAL MARKET INTELLIGENCE,2019-2020,2586.69,2525.08
S P GLOBAL MARKET INTELLIGENCE,2020-2021,29590.03,28255.36
SAMSON ASSOCIES,2017-2018,124824.47,128663.23
SAMSON ASSOCIES,2018-2019,142971.07,145309.38
SAMSON ASSOCIES,2019-2020,59739.83,58618.36
SAMSON ASSOCIES,2020-2021,215643.05,205197.09
SAMSON ASSOCIES,2021-2022,203490.70,191620.25
SAP,2017-2018,11421.55,11771.61
SAP,2018-2019,11421.55,11630.32
SAP,2019-2020,11520.50,11428.05
SAP,2020-2021,11520.50,10983.35
SED SYSTEMS,2017-2018,3416478.72,3521191.19
SED SYSTEMS,2018-2019,3416478.72,3478928.46
SED SYSTEMS,2019-2020,3425838.94,3398346.24
SED SYSTEMS,2020-2021,3416478.72,3257183.58
SHI CANADA,2020-2021,29971.95,28801.52
SHI CANADA,2021-2022,12050.45,11084.64
SIEMENS,2017-2018,103778.63,106958.20
SIEMENS,2018-2019,158616.61,161515.95
SIEMENS,2019-2020,159051.17,157774.77
SIEMENS,2020-2021,180558.55,172031.68
SIEMENS,2021-2022,126393.23,118273.86
SIERRA SYSTEMS GROUP,2017-2018,36941.75,37959.75
SIERRA SYSTEMS GROUP,2018-2019,40971.75,42017.37
SIERRA SYSTEMS GROUP,2019-2020,79620.19,78537.65
SOFTCHOICE,2017-2018,116179.91,119856.70
SOFTCHOICE,2018-2019,13857.01,14141.60
SOFTCHOICE,2019-2020,90632.15,89130.25
SOFTCHOICE,2020-2021,169984.52,162150.85
SOFTCHOICE,2021-2022,88778.94,83502.15
SOFTSIM TECHNOLOGIES,2017-2018,417853.86,430583.62
SOFTSIM TECHNOLOGIES,2018-2019,558409.97,568764.33
SOFTSIM TECHNOLOGIES,2019-2020,379224.56,377944.53
SOFTSIM TECHNOLOGIES,2020-2021,628441.18,599139.78
SOFTSIM TECHNOLOGIES,2021-2022,628441.18,588070.78
SSCL,2017-2018,24949.58,25651.96
SSCL,2020-2021,202490.65,193305.73
SSCL,2021-2022,408337.49,382106.32
STANTEC,2019-2020,6253.31,6104.35
STANTEC,2020-2021,10346.39,9750.39
STANTEC,2021-2022,32345.12,29912.80
SUSE SOFTWARE SOLUTIONS CANADA,2021-2022,31047.89,28734.68
SYSTEMES URBAINS,2018-2019,466131.13,471735.60
SYSTEMES URBAINS,2019-2020,86856.73,87172.65
SYSTEMSCOPE,2020-2021,60500.33,57838.91
SYSTEMSCOPE,2021-2022,98144.99,91840.25
TAG HR,2020-2021,172462.50,164609.61
TELESAT,2017-2018,147902.11,152385.79
TELESAT,2018-2019,197022.89,200624.26
TELESAT,2019-2020,197562.68,195977.22
TELESAT,2020-2021,197022.89,187836.59
TELESAT,2021-2022,216649.05,202290.80
TELUS CANADA,2017-2018,16385.27,16844.10
TERAMACH TECHNOLOGIES,2017-2018,157315.89,162137.50
TERAMACH TECHNOLOGIES,2018-2019,157315.89,160191.46
TESTFORCE SYSTEMS,2019-2020,42700.44,42855.75
TESTFORCE SYSTEMS,2021-2022,175975.65,162042.64
THALES,2017-2018,22317.01,22932.00
THALES,2018-2019,227289.22,230698.46
THALES,2019-2020,367280.04,364332.58
THALES,2020-2021,366276.54,349198.70
THALES,2021-2022,176383.09,161877.04
THE AIM GROUP,2017-2018,216960.65,223611.76
THE AIM GROUP,2018-2019,70463.98,72127.03
THE MATHWORKS,2017-2018,106430.46,109459.30
THE MATHWORKS,2018-2019,224328.48,228428.98
THE MATHWORKS,2019-2020,185277.74,184240.21
THE MATHWORKS,2020-2021,48278.11,45972.25
THE MATHWORKS,2021-2022,99499.78,93185.71
THE UNIVERSITY OF WESTERN ONTARIO,2018-2019,74906.54,75998.37
THE UNIVERSITY OF WESTERN ONTARIO,2019-2020,411837.23,406787.95
THE UNIVERSITY OF WESTERN ONTARIO,2020-2021,98712.32,93177.68
THE UNIVERSITY OF WESTERN ONTARIO,2021-2022,14293.91,13375.68
THE VCAN GROUP,2019-2020,15065.91,14805.99
THE VCAN GROUP,2020-2021,30049.50,28648.42
THE VCAN GROUP,2021-2022,30049.50,28119.15
THOMAS SCHMIDT,2020-2021,3487.22,3319.95
THOMAS SCHMIDT,2021-2022,10022.34,9378.51
THYSSENKRUPP ELEVATOR,2017-2018,201214.01,207727.19
THYSSENKRUPP ELEVATOR,2018-2019,29425.62,30087.11
THYSSENKRUPP ELEVATOR,2019-2020,16745.58,16572.13
THYSSENKRUPP ELEVATOR,2020-2021,15098.47,14418.87
TRANE CANADA,2017-2018,219692.71,226426.12
TRANE CANADA,2018-2019,219692.71,223708.47
TRANE CANADA,2019-2020,249035.67,246855.45
TRANE CANADA,2020-2021,240175.23,228907.87
TRANE CANADA,2021-2022,71926.19,67305.73
TUNDRA TECHNICAL SOLUTIONS,2018-2019,51090.64,51757.50
TUNDRA TECHNICAL SOLUTIONS,2019-2020,97391.53,96609.95
TURTLE ISLAND STAFFING,2019-2020,70789.89,69643.94
TURTLE ISLAND STAFFING,2020-2021,131828.11,125681.55
TURTLE ISLAND STAFFING,2021-2022,131828.11,123359.61
UNIVERSITE DE MONTREAL,2017-2018,393149.13,405198.85
UNIVERSITE DE MONTREAL,2018-2019,348974.48,355159.56
UNIVERSITE DE MONTREAL,2019-2020,376768.91,373745.30
UNIVERSITE DE MONTREAL,2020-2021,375739.49,358220.43
UNIVERSITE DE MONTREAL,2021-2022,375739.49,351602.37
UNIVERSITY OF ALBERTA,2017-2018,247707.91,255299.97
UNIVERSITY OF ALBERTA,2018-2019,100862.07,102581.65
UNIVERSITY OF ALBERTA,2019-2020,109247.42,108534.73
UNIVERSITY OF ALBERTA,2020-2021,294632.37,279885.19
UNIVERSITY OF ALBERTA,2021-2022,488572.40,462913.29
UNIVERSITY OF BRITISH COLUMBIA,2017-2018,72918.20,75153.08
UNIVERSITY OF BRITISH COLUMBIA,2018-2019,72918.20,74251.07
UNIVERSITY OF BRITISH COLUMBIA,2019-2020,73117.97,72531.19
UNIVERSITY OF BRITISH COLUMBIA,2020-2021,54738.59,52273.59
UNIVERSITY OF CALGARY,2017-2018,1903147.73,1961477.75
UNIVERSITY OF CALGARY,2018-2019,1747567.33,1778501.80
UNIVERSITY OF CALGARY,2019-2020,1553315.34,1541745.93
UNIVERSITY OF CALGARY,2020-2021,998490.79,952354.82
UNIVERSITY OF CALGARY,2021-2022,738820.73,691359.65
UNIVERSITY OF GUELPH,2017-2018,668203.07,688622.80
UNIVERSITY OF GUELPH,2018-2019,728042.15,741350.01
UNIVERSITY OF GUELPH,2019-2020,730036.78,724178.17
UNIVERSITY OF GUELPH,2020-2021,559543.17,535460.07
UNIVERSITY OF GUELPH,2021-2022,801024.40,749567.43
UNIVERSITY OF OTTAWA,2017-2018,209288.01,215702.53
UNIVERSITY OF OTTAWA,2018-2019,209288.01,213113.58
UNIVERSITY OF OTTAWA,2019-2020,209861.40,208177.24
UNIVERSITY OF OTTAWA,2020-2021,209288.01,199529.85
UNIVERSITY OF OTTAWA,2021-2022,87155.56,82798.85
UNIVERSITY OF SASKATCHEWAN,2017-2018,621797.96,640658.88
UNIVERSITY OF SASKATCHEWAN,2018-2019,1034258.38,1052948.32
UNIVERSITY OF SASKATCHEWAN,2019-2020,835160.64,828202.97
UNIVERSITY OF SASKATCHEWAN,2020-2021,58452.80,55085.64
UNIVERSITY OF TORONTO,2017-2018,11883.32,12210.79
UNIVERSITY OF TORONTO,2018-2019,504417.64,511839.19
