d_vendor_name,d_fiscal_year,total,total_constant_2019_dollars
ALPINE HELICOPTERS,2018-2019,3802.57,3838.09
ALPINE HELICOPTERS,2019-2020,22447.43,22268.37
ALPINE HELICOPTERS,2020-2021,76039.70,71912.89
ALPINE HELICOPTERS,2021-2022,14603.89,13816.93
ALPINE HELICOPTERS,2022-2023,30180.78,26977.76
ALS CANADA,2017-2018,167389.02,172347.49
ALS CANADA,2018-2019,132352.97,134307.65
ALS CANADA,2019-2020,276032.50,271791.63
ALS CANADA,2020-2021,92424.31,87477.60
ALS CANADA,2021-2022,161230.94,148039.84
ALS CANADA,2022-2023,336837.38,300507.17
ALTIS HUMAN RESOURCES,2017-2018,283940.89,292783.26
ALTIS HUMAN RESOURCES,2018-2019,9669.47,9927.62
ALTIS HUMAN RESOURCES,2019-2020,85581.91,84464.19
ALTIS HUMAN RESOURCES,2020-2021,243750.86,231207.61
ALTIS HUMAN RESOURCES,2021-2022,996411.42,922977.17
ALTIS HUMAN RESOURCES,2022-2023,1055129.90,940450.26
AMAZON,2022-2023,1968.50,1742.02
AMERESCO CANADA,2019-2020,15262.91,15081.13
AMERESCO CANADA,2021-2022,22600.00,20750.62
AMERICAN CHEMICAL SOCIETY,2021-2022,164399.95,151830.10
AMERICAN CHEMICAL SOCIETY,2022-2023,67245.47,60385.31
ANCHOR QEA,2017-2018,25074.00,25790.08
ANCHOR QEA,2019-2020,39249.88,38416.41
AON REED STENHOUSE,2017-2018,20952.72,21600.39
AON REED STENHOUSE,2018-2019,23014.05,23230.04
AON REED STENHOUSE,2019-2020,30820.55,30153.51
AON REED STENHOUSE,2020-2021,16729.33,15907.32
AON REED STENHOUSE,2021-2022,12837.55,12021.93
APPLIED ELECTONICS,2022-2023,25204.52,22363.96
AQUATIC INFORMATICS,2018-2019,423814.70,431772.68
AQUATIC INFORMATICS,2019-2020,429595.38,426414.64
AQUATIC INFORMATICS,2020-2021,562530.80,535870.28
AQUATIC INFORMATICS,2021-2022,583407.67,542409.09
AQUATIC INFORMATICS,2022-2023,583407.67,522035.63
ARCADIS CANADA,2017-2018,9391.43,9660.10
ARCADIS CANADA,2018-2019,8996.00,9236.17
ARI FINANCIAL SERVICES,2022-2023,224642.75,200451.90
ARNASON INDUSTRIES,2019-2020,6771.46,6616.90
ARNASON INDUSTRIES,2020-2021,45770.02,43587.74
ARNASON INDUSTRIES,2021-2022,45770.02,42553.56
ARTEMP PERSONNEL SERVICES,2017-2018,166801.84,171926.62
ARTEMP PERSONNEL SERVICES,2018-2019,79750.43,81289.84
ARTEMP PERSONNEL SERVICES,2021-2022,69496.25,63557.40
ARTEMP PERSONNEL SERVICES,2022-2023,264063.79,235905.25
ASOKAN BUSINESS INTERIORS,2017-2018,22042.25,22671.74
ASSOCIATED ENGINEERING,2017-2018,35617.50,36681.84
ASSOCIATED ENGINEERING,2019-2020,160039.08,157823.75
ASSOCIATED ENGINEERING,2020-2021,113850.45,108413.11
ASSOCIATED ENGINEERING,2021-2022,95391.27,88682.64
ATCO,2017-2018,785412.05,810387.81
ATCO,2018-2019,1119671.30,1139860.09
ATCO,2019-2020,1196142.03,1185712.77
ATCO,2020-2021,1277999.13,1216857.29
ATCO,2021-2022,1318628.08,1226070.24
ATCO,2022-2023,1365948.72,1221525.05
ATLANTIC BUSINESS INTERIORS,2019-2020,68984.47,67824.99
ATLANTIC TOWING,2022-2023,30077.73,26782.51
ATS SERVICES,2017-2018,1954969.95,2015181.30
ATS SERVICES,2018-2019,1792768.02,1827689.42
ATS SERVICES,2019-2020,1609249.31,1595694.89
ATS SERVICES,2020-2021,1453490.06,1383183.03
ATS SERVICES,2021-2022,1558924.49,1449613.05
ATS SERVICES,2022-2023,1542585.58,1380312.04
AUSENCO SUSTAINABILITY,2022-2023,23376.08,20708.86
AVI SPL,2018-2019,65359.25,65969.81
AVI SPL,2019-2020,11330.08,11071.47
AVI SPL,2020-2021,25395.44,23929.51
AVI SPL,2021-2022,179639.16,165785.31
AVJET HOLDING,2021-2022,21832.52,20085.17
AVJET HOLDING,2022-2023,99175.17,88122.75
AXYS TECHNOLOGIES,2017-2018,496542.35,511118.53
AXYS TECHNOLOGIES,2018-2019,808924.65,823792.89
AXYS TECHNOLOGIES,2019-2020,1548050.40,1531477.46
AXYS TECHNOLOGIES,2020-2021,1436677.12,1368485.29
AXYS TECHNOLOGIES,2021-2022,957996.15,893342.79
AXYS TECHNOLOGIES,2022-2023,1061192.73,947840.46
BARDON SUPPLIES,2022-2023,30870.00,27640.73
BDO CANADA,2017-2018,32880.43,33922.12
BDO CANADA,2018-2019,306500.55,310481.57
BDO CANADA,2019-2020,491197.69,489170.74
BDO CANADA,2020-2021,99824.26,95064.71
BDO CANADA,2021-2022,116380.66,107775.90
BDO CANADA,2022-2023,82782.00,74073.68
BECKMAN COULTER CANADA,2017-2018,72074.68,74161.73
BECKMAN COULTER CANADA,2018-2019,89830.66,90669.83
BEE CLEAN BUILDING MAINTENANCE,2021-2022,98190.69,90557.74
BEE CLEAN BUILDING MAINTENANCE,2022-2023,145689.43,130363.52
BELL CANADA,2017-2018,308456.91,317991.65
BELL CANADA,2018-2019,295234.78,300892.41
BELL CANADA,2019-2020,296043.64,293682.11
BELL CANADA,2020-2021,295234.78,281158.19
BELL CANADA,2021-2022,295234.78,274487.35
BELL CANADA,2022-2023,295234.78,264177.32
BERLITZ CANADA,2017-2018,28503.95,29369.96
BERLITZ CANADA,2018-2019,110146.34,111995.85
BERLITZ CANADA,2019-2020,173975.38,171885.88
BERLITZ CANADA,2020-2021,198792.45,189512.62
BERLITZ CANADA,2021-2022,131799.62,122099.80
BERLITZ CANADA,2022-2023,111721.14,99688.82
BEVA GLOBAL MANAGEMENT,2019-2020,0.00,0.00
BEVA GLOBAL MANAGEMENT,2020-2021,0.00,0.00
BEVA GLOBAL MANAGEMENT,2021-2022,0.00,0.00
BIO RAD LABORATORIES CANADA,2017-2018,24437.93,25190.89
BIO RAD LABORATORIES CANADA,2021-2022,135148.28,122171.89
BIO RAD LABORATORIES CANADA,2022-2023,82043.46,72781.54
BLACK MCDONALD,2017-2018,2279378.43,2345493.70
BLACK MCDONALD,2018-2019,1194337.27,1217165.36
BLACK MCDONALD,2019-2020,34445.17,34170.40
BLACK MCDONALD,2020-2021,34351.06,32713.22
BLACK MCDONALD,2021-2022,16167.00,14912.57
BLACK MCDONALD,2022-2023,103647.99,92637.65
BLOOMBERG FINANCE L P,2017-2018,22751.11,23455.42
BLOOMBERG FINANCE L P,2018-2019,15019.17,15159.47
BLOOMBERG FINANCE L P,2019-2020,80782.63,80346.01
BLOOMBERG FINANCE L P,2020-2021,31850.91,30326.34
BLOOMBERG FINANCE L P,2021-2022,213996.72,199810.74
BOMBARDIER,2018-2019,24732.98,25301.68
BOMBARDIER,2020-2021,76436.12,73096.04
BOUTHILLETTE PARIZEAU,2018-2019,19576.18,19783.74
BOUTHILLETTE PARIZEAU,2019-2020,31583.82,31369.45
BOUTHILLETTE PARIZEAU,2020-2021,37941.75,36540.68
BRANDT TRACTOR,2020-2021,27632.63,26037.56
BRANDT TRACTOR,2021-2022,350013.37,331460.90
BRANDT TRACTOR,2022-2023,21169.42,18782.87
BRECKENHILL,2017-2018,22844.09,23567.82
BRECKENHILL,2019-2020,18396.00,18404.36
BRECKENHILL,2022-2023,79847.07,71648.50
BRUKER,2017-2018,78173.87,80406.40
BRUKER,2018-2019,115139.85,117954.09
BRUKER,2019-2020,34557.78,34282.11
BRUKER,2020-2021,32869.94,31207.18
BRUKER,2021-2022,185061.24,169608.39
BRUKER,2022-2023,253230.68,227391.99
BUREAU VERITAS,2017-2018,60511.94,62411.05
BUREAU VERITAS,2018-2019,56926.05,57881.38
BUREAU VERITAS,2019-2020,16051.65,15859.19
BUREAU VERITAS,2020-2021,5462.66,5147.33
BUREAU VERITAS,2021-2022,47045.51,43455.08
BUREAU VERITAS,2022-2023,149206.78,132961.05
C CORE,2017-2018,701.43,721.46
C CORE,2018-2019,12947.97,13194.65
C CORE,2019-2020,14110.72,14009.63
C CORE,2020-2021,11891.43,11205.00
C CORE,2021-2022,51671.07,48039.92
C CORE,2022-2023,6313.59,5587.18
C D NOVA TECH,2017-2018,23614.74,24301.42
C D NOVA TECH,2018-2019,55837.82,56531.99
C D NOVA TECH,2019-2020,564126.99,559208.15
C D NOVA TECH,2020-2021,976830.58,926488.07
C D NOVA TECH,2021-2022,600310.06,558123.67
C D NOVA TECH,2022-2023,659710.19,584500.46
CACHE COMPUTER CONSULTING,2017-2018,27325.72,28182.76
CACHE COMPUTER CONSULTING,2020-2021,61193.70,57923.57
CACHE COMPUTER CONSULTING,2021-2022,184592.56,171620.44
CACHE COMPUTER CONSULTING,2022-2023,184592.56,165174.19
CALIAN,2018-2019,24928.21,25161.08
CALIAN,2019-2020,24285.92,24052.97
CALIAN,2022-2023,9983.24,8928.41
CAMPBELL SCIENTIFIC CANADA,2017-2018,1116390.20,1149481.29
CAMPBELL SCIENTIFIC CANADA,2018-2019,1051698.32,1071346.84
CAMPBELL SCIENTIFIC CANADA,2019-2020,815869.82,809657.89
CAMPBELL SCIENTIFIC CANADA,2020-2021,922255.42,877505.26
CAMPBELL SCIENTIFIC CANADA,2021-2022,978403.70,904149.26
CAMPBELL SCIENTIFIC CANADA,2022-2023,1594170.41,1425611.09
CANADA POST,2017-2018,250845.50,258298.45
CANADA POST,2018-2019,205061.04,208294.81
CANADA POST,2019-2020,279287.89,276848.62
CANADA POST,2020-2021,241225.72,229868.40
CANADA POST,2021-2022,147674.29,136725.69
CANADA POST,2022-2023,168544.71,150779.42
CANADIAN CORPS OF COMMISSIONAIRES,2017-2018,3426135.81,3532047.95
CANADIAN CORPS OF COMMISSIONAIRES,2018-2019,532460.10,543004.08
CANADIAN CORPS OF COMMISSIONAIRES,2019-2020,4048812.75,4011539.85
CANADIAN CORPS OF COMMISSIONAIRES,2020-2021,3823984.86,3637321.90
CANADIAN CORPS OF COMMISSIONAIRES,2021-2022,3311724.50,3073193.31
CANADIAN CORPS OF COMMISSIONAIRES,2022-2023,5855596.82,5224932.22
CANADIAN HELICOPTERS,2017-2018,814704.96,839971.53
CANADIAN HELICOPTERS,2018-2019,393145.69,399680.98
CANADIAN HELICOPTERS,2019-2020,1428922.27,1420135.49
CANADIAN HELICOPTERS,2020-2021,1195386.49,1138157.31
CANADIAN HELICOPTERS,2021-2022,1772093.62,1641034.28
CANADIAN HELICOPTERS,2022-2023,2124714.88,1901708.40
CANADIAN NORTH,2018-2019,24395.50,24837.50
CANADIAN SPACE SERVICES,2017-2018,246269.25,253881.70
CANADIAN SPACE SERVICES,2018-2019,209858.12,214639.88
CANADIAN SPACE SERVICES,2019-2020,37654.65,36956.13
CANADIAN SPACE SERVICES,2020-2021,103534.37,98910.56
CANADIAN SPACE SERVICES,2021-2022,68368.33,62962.49
CANADIAN SPACE SERVICES,2022-2023,109449.31,97935.70
CANADIAN STANDARDS ASSOCIATION,2020-2021,11500.73,10912.24
CANADIAN STANDARDS ASSOCIATION,2021-2022,28363.27,26370.06
CANON,2017-2018,1264798.14,1303824.29
CANON,2018-2019,1141320.78,1163428.46
CANON,2019-2020,1077581.37,1068534.23
CANON,2020-2021,1079505.61,1028063.45
CANON,2021-2022,970250.76,902493.30
CANON,2022-2023,820343.37,734137.16
CANSEL SURVEY EQUIPMENT,2017-2018,21028.93,21688.47
CANSEL SURVEY EQUIPMENT,2018-2019,47464.59,48272.70
CANSEL SURVEY EQUIPMENT,2019-2020,41926.73,41532.51
CANSEL SURVEY EQUIPMENT,2020-2021,14840.97,14021.76
CANSEL SURVEY EQUIPMENT,2021-2022,93583.23,84646.31
CANSEL SURVEY EQUIPMENT,2022-2023,2789.83,2468.85
CARAHSOFT TECHNOLOGY,2017-2018,10881.12,11202.02
CARL ZEISS CANADA,2017-2018,143185.56,147597.11
CARLETON UNIVERSITY,2017-2018,72557.34,74683.36
CARLETON UNIVERSITY,2018-2019,70250.07,71559.04
CARLETON UNIVERSITY,2019-2020,48839.76,48288.16
CARLETON UNIVERSITY,2020-2021,200149.00,190167.98
CARLETON UNIVERSITY,2021-2022,95606.62,88307.04
CARLETON UNIVERSITY,2022-2023,151154.78,133968.81
CARMICHAEL ENGINEERING,2019-2020,1761.51,1721.31
CARMICHAEL ENGINEERING,2020-2021,21431.73,20409.88
CARON PROFESSIONAL LINGUISTIC,2017-2018,22635.58,23309.86
CBCI TELECOM,2018-2019,111996.22,114571.43
CBCI TELECOM,2022-2023,40275.91,35984.37
CBCL,2018-2019,44690.78,45253.91
CBCL,2019-2020,17240.51,16932.67
CBCL,2020-2021,24253.50,22853.48
CBCL,2021-2022,652675.97,605184.27
CBCL,2022-2023,746792.25,668232.84
CDW CANADA,2017-2018,305741.00,314637.68
CDW CANADA,2018-2019,2381598.38,2415527.78
CDW CANADA,2019-2020,157687.25,155527.44
CDW CANADA,2020-2021,83179.91,78511.70
CDW CANADA,2021-2022,39510.78,35982.41
CDW CANADA,2022-2023,72271.67,64476.27
CH2M HILL CANADA,2019-2020,16400.60,16026.26
CH2M HILL CANADA,2020-2021,70426.13,67068.26
CH2M HILL CANADA,2021-2022,53060.78,49778.98
CHEMICAL ABSTRACTS SERVICE,2017-2018,9842.90,10124.00
CHEMICAL ABSTRACTS SERVICE,2018-2019,39918.44,40683.41
CHEMICAL ABSTRACTS SERVICE,2019-2020,59307.68,58834.58
CHEMICAL ABSTRACTS SERVICE,2020-2021,51214.11,48895.75
CHEMICAL ABSTRACTS SERVICE,2021-2022,54710.19,50847.64
CHEMICAL ABSTRACTS SERVICE,2022-2023,36644.26,32943.82
CHUBB EDWARDS,2017-2018,39671.45,40892.66
CHUBB EDWARDS,2018-2019,51793.35,52985.19
CHUBB EDWARDS,2019-2020,12075.00,11962.73
CHUBB EDWARDS,2020-2021,13731.19,13066.90
CHUBB EDWARDS,2021-2022,6714.31,6260.67
CHUBB EDWARDS,2022-2023,5660.16,5064.74
CIMA,2017-2018,7249.91,7460.06
CIMA,2018-2019,15941.08,16246.56
CIMA,2019-2020,22515.15,22207.60
CIMA,2021-2022,38605.74,35279.70
CISION CANADA,2017-2018,27134.43,27975.24
CISION CANADA,2018-2019,15755.24,15902.42
CISION CANADA,2019-2020,118575.97,117630.09
CISION CANADA,2020-2021,73542.83,69717.08
CISION CANADA,2021-2022,13967.11,13202.98
CISION CANADA,2022-2023,72695.47,64829.34
CISTEL TECHNOLOGY,2018-2019,37786.63,38183.59
CISTEL TECHNOLOGY,2019-2020,131713.38,130662.71
CISTEL TECHNOLOGY,2022-2023,24524.15,21702.54
COCO PAVING,2018-2019,21809.00,22340.34
COENTREPRISE CITE CARON,2019-2020,1222.92,1195.00
COENTREPRISE CITE CARON,2020-2021,47028.12,44623.53
COENTREPRISE CITE CARON,2021-2022,62472.46,57949.57
COENTREPRISE CITE CARON,2022-2023,2036.43,1839.43
COFOMO,2020-2021,3287.88,3103.08
COFOMO,2021-2022,12121.96,11270.10
COFOMO,2022-2023,12121.96,10846.78
COLLIERS PROJECT LEADERS,2017-2018,163734.29,168795.49
COMMPOWER,2017-2018,841280.97,867285.87
COMMPOWER,2018-2019,961892.24,979140.53
COMMPOWER,2019-2020,919660.94,912324.83
COMMPOWER,2020-2021,917148.21,873419.21
COMMPOWER,2021-2022,917148.21,852696.22
COMMPOWER,2022-2023,917148.21,820668.06
COMPAGNIE AMPLEXOR CANADA,2021-2022,16949.88,15322.42
COMPUCOM CANADA,2018-2019,14700.10,14957.19
COMPUGEN,2020-2021,17766.06,16827.94
COMPUGEN,2021-2022,48858.78,45015.20
COMPUGEN,2022-2023,20434.65,18258.51
CONCEPT CONTROLS,2017-2018,132617.85,136746.17
CONCEPT CONTROLS,2019-2020,14030.76,13710.51
CONCEPT CONTROLS,2022-2023,14416.03,12782.53
CONFERENCE BOARD OF CANADA,2020-2021,34492.50,32501.45
CONTRACT COMMUNITY,2017-2018,60311.69,62076.89
CONTRACT COMMUNITY,2018-2019,18873.15,19049.46
CONTRACT COMMUNITY,2019-2020,11635.36,11508.56
CONTRACT COMMUNITY,2020-2021,68627.13,64982.93
CONTRACT COMMUNITY,2022-2023,46907.54,41795.26
CONTRO VALVE,2018-2019,12416.44,12532.43
CONTROLLED ENVIRONMENTS,2018-2019,21007.83,21247.30
CONTROLLED ENVIRONMENTS,2020-2021,22939.00,21912.04
CONVERGINT TECHNOLOGIES,2021-2022,49157.78,44437.85
CONVERGINT TECHNOLOGIES,2022-2023,54364.59,48336.49
CORADIX TECHNOLOGY CONSULTING,2019-2020,15146.47,14800.75
CORADIX TECHNOLOGY CONSULTING,2020-2021,838348.30,799673.63
CORADIX TECHNOLOGY CONSULTING,2021-2022,765845.85,712026.54
CORADIX TECHNOLOGY CONSULTING,2022-2023,765845.85,685282.08
COSSETTE COMMUNICATIONS,2017-2018,19955.64,20603.73
COSSETTE COMMUNICATIONS,2018-2019,1386585.59,1400997.24
COSSETTE COMMUNICATIONS,2019-2020,1331883.22,1316370.18
COSSETTE COMMUNICATIONS,2020-2021,952025.00,903865.80
COSSETTE COMMUNICATIONS,2021-2022,5927088.10,5476554.33
COSSETTE COMMUNICATIONS,2022-2023,6366676.31,5691403.25
CPCS TRANSCOM,2019-2020,28718.46,28476.47
CPKN NETWORK,2020-2021,40241.25,38365.64
CSDC SYSTEMS,2017-2018,20588.68,21181.93
CSDC SYSTEMS,2018-2019,15109.43,15512.81
CSDC SYSTEMS,2019-2020,28109.90,27782.68
CSDC SYSTEMS,2020-2021,37386.24,35603.88
CSDC SYSTEMS,2021-2022,46739.03,43383.91
CUMMINS CANADA,2017-2018,137265.13,141185.21
CUMMINS CANADA,2018-2019,452365.55,461714.06
CUMMINS CANADA,2019-2020,455597.79,452883.05
CUMMINS CANADA,2020-2021,392417.60,374033.00
CUMMINS CANADA,2021-2022,362135.60,336686.76
CUMMINS CANADA,2022-2023,362135.60,324040.45
CUSTOM HELICOPTERS,2017-2018,178542.00,183850.86
CUSTOM HELICOPTERS,2018-2019,131088.94,132336.60
CUSTOM HELICOPTERS,2019-2020,281046.29,277987.34
CUSTOM HELICOPTERS,2020-2021,587141.94,558016.49
CUSTOM HELICOPTERS,2021-2022,263764.22,244289.14
CUSTOM HELICOPTERS,2022-2023,303433.69,272419.87
D DOYLE INSTALLATIONS,2017-2018,62675.94,64612.44
D DOYLE INSTALLATIONS,2018-2019,64623.50,65861.89
D DOYLE INSTALLATIONS,2019-2020,64800.55,64283.64
D DOYLE INSTALLATIONS,2020-2021,45200.00,43128.00
D DOYLE INSTALLATIONS,2021-2022,21733.51,20067.77
D DOYLE INSTALLATIONS,2022-2023,161312.70,143120.26
D4IS SOLUTIONS,2017-2018,393348.28,405507.10
DALHOUSIE UNIVERSITY,2017-2018,53523.51,55149.85
DALHOUSIE UNIVERSITY,2019-2020,24261.10,23825.71
DALHOUSIE UNIVERSITY,2020-2021,30044.00,28309.73
DALHOUSIE UNIVERSITY,2022-2023,26668.00,23642.47
DASCO EQUIPMENT,2017-2018,312125.07,321452.60
DASCO EQUIPMENT,2018-2019,144423.72,145933.57
DASCO EQUIPMENT,2019-2020,347295.68,343358.45
DASCO EQUIPMENT,2020-2021,272667.30,259162.10
DASCO EQUIPMENT,2021-2022,896938.48,828944.64
DASCO EQUIPMENT,2022-2023,698280.68,623063.80
DATA CENTRE INTELLIGENCE,2022-2023,101107.60,89672.46
DATA COMMUNICATIONS MANAGEMENT,2017-2018,15234.19,15683.74
DATA COMMUNICATIONS MANAGEMENT,2018-2019,10449.08,10546.69
DBC MARINE SAFETY SYSTEMS,2020-2021,10201.64,9824.92
DECISIVE GROUP,2020-2021,65705.64,62986.04
DECISIVE GROUP,2021-2022,39878.22,36978.80
DECISIVE GROUP,2022-2023,71681.50,63797.49
DELL COMPUTER,2018-2019,15029.53,15228.62
DELL COMPUTER,2019-2020,11178.11,11196.66
DELL COMPUTER,2020-2021,11033.29,10425.16
DELL COMPUTER,2021-2022,108226.31,98772.15
DELL COMPUTER,2022-2023,90504.85,80241.40
DELOITTE,2018-2019,684731.29,697028.17
DELOITTE,2019-2020,202203.02,197860.55
DELOITTE,2020-2021,191030.10,181368.04
DELOITTE,2021-2022,160140.75,147587.58
DELOITTE,2022-2023,17246.25,15261.99
DELTA PHOTONICS,2017-2018,18926.37,19542.85
DELTA PHOTONICS,2021-2022,49076.79,44573.47
DILLON CONSULTING,2019-2020,102881.63,101131.32
DILLON CONSULTING,2020-2021,346113.01,329581.75
DILLON CONSULTING,2021-2022,196551.67,180843.82
DILLON CONSULTING,2022-2023,37963.28,33595.43
DONNA CONA,2020-2021,65719.71,63025.37
DONNA CONA,2021-2022,123586.12,116008.50
DONNA CONA,2022-2023,3535275.63,3128525.90
DYMECH ENGINEERING,2017-2018,19136.56,19735.40
DYNABOOK CANADA,2020-2021,5035218.30,4766268.46
DYNABOOK CANADA,2021-2022,1489070.33,1359703.00
DYNABOOK CANADA,2022-2023,1805923.50,1611754.66
DYNAMIC PERSONNEL CONSULTANTS,2017-2018,92287.50,95158.36
DYNAMIC PERSONNEL CONSULTANTS,2018-2019,449549.58,457824.55
DYNAMIC PERSONNEL CONSULTANTS,2019-2020,12592.50,12631.47
DYNAMIC PERSONNEL CONSULTANTS,2020-2021,10929.11,10298.24
EBSCO CANADA,2017-2018,88308.39,91038.10
EBSCO CANADA,2018-2019,45128.07,45911.67
EBSCO CANADA,2019-2020,145791.97,144629.00
EBSCO CANADA,2020-2021,147427.31,140377.65
EBSCO CANADA,2021-2022,77558.60,71061.66
EBSCO CANADA,2022-2023,140298.83,124665.92
ECOLE DE LANGUES ABCE,2017-2018,87701.38,90375.16
ECOLE DE LANGUES ABCE,2018-2019,33242.95,33834.53
ECOLE DE LANGUES ABCE,2019-2020,34733.17,34397.81
ECOLE DE LANGUES ABCE,2020-2021,15368.46,14733.14
ECOLE DE LANGUES ABCE,2021-2022,139704.24,129440.08
ECOLE DE LANGUES ABCE,2022-2023,142262.55,126932.41
ECOLE DE LANGUES EAGLE,2018-2019,5143.27,5198.93
ECOLE DE LANGUES EAGLE,2019-2020,17113.06,16976.55
ECOLE DE LANGUES EAGLE,2020-2021,24204.60,22929.81
ECOLE DE LANGUES EAGLE,2021-2022,15933.63,14725.18
ECOLE DE LANGUES EAGLE,2022-2023,143317.89,127702.07
ECOLE DE LANGUES LA CITE,2017-2018,94035.66,96886.01
ECOLE DE LANGUES LA CITE,2018-2019,114966.69,117076.52
ECOLE DE LANGUES LA CITE,2019-2020,277370.07,275282.56
ECOLE DE LANGUES LA CITE,2020-2021,268106.05,254704.02
ECOLE DE LANGUES LA CITE,2021-2022,702076.60,652491.09
ECOLE DE LANGUES LA CITE,2022-2023,646135.32,578081.37
EFCO ENTERPRISES,2019-2020,3732.80,3703.02
EFCO ENTERPRISES,2020-2021,3722.60,3545.11
EFCO ENTERPRISES,2021-2022,3722.60,3461.00
EFCO ENTERPRISES,2022-2023,6325.00,5649.11
EFFIGIS GEO SOLUTIONS,2018-2019,21525.00,21901.45
EKOS RESEARCH ASSOCIATES,2019-2020,36740.61,36349.63
EKOS RESEARCH ASSOCIATES,2020-2021,3736.33,3529.45
ELSEVIER,2017-2018,478459.36,493252.41
ELSEVIER,2018-2019,323817.65,330461.84
ELSEVIER,2019-2020,463904.12,460606.39
ELSEVIER,2020-2021,460271.34,436579.08
ELSEVIER,2021-2022,956298.69,890893.70
ELSEVIER,2022-2023,749822.09,670986.72
EMERGENT BIOSOLUTIONS,2020-2021,16712.77,16027.59
EMERGENT BIOSOLUTIONS,2021-2022,17940.00,16217.47
ENGLOBE,2020-2021,10235.74,9673.42
