d_vendor_name,overall_total
MDOS CONSULTING,965892.1558798085
RISK SCIENCES INTERNATIONAL,961559.73
DELOITTE AND TOUCHE,949818.25
BDO CANADA,930402.9340409207
PRA,881862.9744174534
LIONBRIDGE,879068.4886956521
SYSTEMSCOPE,866270.7334867314
LANGUAGE RESEARCH DEVELOPMENT GROUP,830427.2698133392
METOCEAN TELEMATICS,821263.0979159935
AB SCIEX,804580.6541953596
THE FIA GROUP 4083261 CANADA,802167.41
GENERAL MOTORS,766091.6973333333
ECOLE DE LANGUES LA CITE,752391.4931502533
TERAMACH TECHNOLOGIES,730867.6766604995
HYPERTEC,727040.66
MOTOROLA SOLUTIONS CANADA,720943.1699999999
ILLUMINA CANADA,704491.935891135
ADVANCED CHIPPEWA TECHNOLOGIES,687064.14
ALS CANADA,668198.8029187396
I4C INFORMATION TECHNOLOGY,637090.2477653214
WESTOWER COMMUNICATIONS,627712.7625675675
ALTIS HUMAN RESOURCES,622943.139570555
STRATOS,584786.0026533576
N12 CONSULTING,582594.1051
DYNAMIC PERSONNEL CONSULTANTS,565358.6939264064
IHS GLOBAL,561707.9744463813
QMR,561037.3859795067
LUMINA IT,558511.4464907101
SOFTCHOICE,551073.6745103726
THE HALIFAX GROUP,547173.5075
PORTAGE PERSONNEL,543149.0661475655
THE AIM GROUP,508780.49839249224
FAST TRACK STAFFING,505648.63818452385
UNIVERSITY OF WATERLOO,497413.7181637734
PROCOM CONSULTANTS,494652.01951642334
AEROPRO,489738.368257525
PRICEWATERHOUSE COOPERS,481509.47000000003
VWR INTERNATIONAL,474820.23704545456
TOYOTA CANADA,473189.12
XEROX,459723.72973959293
HONEYWELL,459649.9043161531
LOGISTIK UNICORP,457550.3204331684
TEKNION,455733.1458656331
SIERRA SYSTEMS GROUP,450852.62
DILLON CONSULTING,448994.63991453
EBSCO CANADA,426655.7489517524
UNIVERSITY OF OTTAWA,426158.87
STANTEC,408684.64717948716
MINDWIRE SYSTEMS,404680.614822335
QUEEN S UNIVERSITY,398632.195479452
THE MATHWORKS,393839.92541697476
D4IS SOLUTIONS,393348.27832446806
CARLETON UNIVERSITY,391796.1596410064
MAXSYS STAFFING AND CONSULTING,390397.4572111891
OPROMA,388661.84158150543
ADGA GROUP,385845.9668038242
SAS INSTITUTE,379361.9942907846
UNIVERSAL HELICOPTERS,377032.6
UNIVERSITY OF ALBERTA,372691.72154929576
GC STRATEGIES,372441.23
WSP,372418.4009630995
FCA CANADA,369285.18
IRON MOUNTAIN,353030.8104872174
MUSTANG HELICOPTERS,347397.23
TIREE,347212.14774300175
UNIVERSITY OF BRITISH COLUMBIA,347056.97571180644
L3HARRIS,343944.16180806677
UNIVERSITY OF TORONTO,342555.98
PATTISON SIGN GROUP,331449.76
ACART COMMUNICATIONS,319970.79999999993
GOLDER ASSOCIATES,319019.8788900101
PURESPIRIT SOLUTIONS,312749.37
UNIVERSITY OF SASKATCHEWAN,301758.55190970283
NIMBLE INFORMATION STRATEGIES,300563.19322580646
UNIVERSITE LAVAL,294493.16643122677
THE RIGHT DOOR CONSULTING,269073
INTEGRA NETWORKS,266643.91000000003
BRUKER,260741.44
TURTLE ISLAND STAFFING,260523.9296165697
SKILLSOFT CANADA,257123.9565235445
IT NET CONSULTANTS,256861.23462427745
ARTEMP PERSONNEL SERVICES,246552.26564
TUNDRA TECHNICAL SOLUTIONS,240815.62
KONICA MINOLTA BUSINESS SOLUTIONS,240248.5453538173
D DOYLE INSTALLATIONS,237300
UNIVERSITY OF GUELPH,232818.84469798658
MORRISON HERSHFIELD,230260.53930435074
MEDIA Q,228962.5
INTERGRAPH CANADA,225602.12972079817
PHASELOCK SYSTEMS INTERNATIONAL,224718.22999999998
RAYMOND CHABOT GRANT THORNTON,223177.75
KENN BOREK AIR,214808.72
W S MORGAN CONSTRUCTION,211204.30102409644
KEYSTONE SUPPLIES INTERNATIONAL,202076.86000000002
GRAYBRIDGE INTERNATIONAL CONSULTING,195886.9127325362
INTERNATIONAL SAFETY RESEARCH,191249.99999999997
MISHKUMI TECHNOLOGIES,189928.36
REPUBLIC ARCHITECTURE,184880.15000000002
GHD,183887.67294642856
FEDERAL EXPRESS CANADA,180800
UNIVERSITY OF NEW BRUNSWICK,180583.6815120052
GOSS GILROY,175504.51499999998
UNIVERSITY OF WESTERN ONTARIO,174931.8074984478
ECOLE DE LANGUES ABCE,171045.96544489384
CISTEL TECHNOLOGY,169500.01
COLLIERS PROJECT LEADERS,163734.29032258064
FACCA,160460
PROTAK CONSULTING GROUP,159491.82439024388
CONTRACT COMMUNITY,159447.3271005917
RIGGS ENGINEERING,156931.01
QUINTET CONSULTING,155027.27
RAMPART INTERNATIONAL,152296.88
PALADIN GROUP,150029.60152671757
KWC ARCHITECTS,144450.96157635466
KONTZAMANIS GRAUMANN SMITH,130636.82651955991
"NADINE INTERNATIONAL",130277.42033333333
RAYTHEON,130200
CNW GROUP,129910
WORKDYNAMICS TECHNOLOGIES,129736.01999999999
UNIVERSITY OF CALGARY,127233.68000000001
CANSEL SURVEY EQUIPMENT,125261.22
ADVANCED BUSINESS INTERIORS,121669.94999999998
WASTE MANAGEMENT OF CANADA,121187.51231275567
FRANCIS CANADA TRUCK CENTRE,120969.55
LAURENTIAN TECHNOLOGIES,120734.07
HERCULES SLR,120395.56000000001
ALPINE HELICOPTERS,120139.7
ORANGUTECH,117531.5789261928
MAXXAM ANALYTICS,117437.99240566038
CHUBB EDWARDS,117270.98294312232
GLOBAL KNOWLEDGE,116193.56000000001
TRANSWEST AIR,114637.81999999999
CBCI TELECOM,111996.22
DALHOUSIE UNIVERSITY,107828.60637191158
ADRM TECHNOLOGY CONSULTING,107587.79373017988
R2I,106377.6
LOWE MARTIN COMPANY,105336.38111859577
ACKLANDS GRAINGER,104137.31284634762
NOVA NETWORKS,103911.96999999999
FAST FORWARD FRENCH,103291.36492312743
TITAN BOATS,102539.0625
AVI SPL CANADA,102084.76904761905
CSDC SYSTEMS,101194.2444657534
BOMBARDIER,101169.1
AINSWORTH,100828.29
CISION CANADA,100564.04
GLOBAL UPHOLSTERY,98006.87
MACDONALD DETTWILER AND ASSOCIATES,96635.59
KUBOTA CANADA,95688.4
MCELHANNEY ASSOCIATES,95598.3
INFO TECH RESEARCH GROUP,94796.89
LIFE TECHNOLOGIES,93611.70999999999
ASSOCIATED ENGINEERING,93105.00303664923
AON REED STENHOUSE,91516.65
CHARRON HUMAN RESOURCES,90487.5
BOUTHILLETTE PARIZEAU,89101.75
SLR CONSULTING CANADA,88914.05
"NAVAMAR",87698.33
HATCH,86231.25
CBCL,86184.79
TYCO INTEGRATED FIRE SECURITY,82848.36
HEMMERA ENVIROCHEM,82270.65
SOLOTECH,80475.6
UNIVERSITY OF REGINA,80001.56
CACHE COMPUTER CONSULTING,79275.09150998824
WILCO CONTRACTORS SOUTHWEST,74414.93918128655
TOTEM OFFISOURCE,73606.59
POLARIS INDUSTRIES,72622.61
PRINTERS PLUS,70814.61411129692
ENVIRONICS RESEARCH GROUP,70245
JOHN WILEY SONS,69829.07650060754
LEVITT SAFETY,69718.95
ATLANTIC BUSINESS INTERIORS,68984.46999999999
DONNA CONA,65719.70999999999
DECISIVE TECHNOLOGIES,65705.64
ANCHOR QEA,64323.880000000005
THYSSENKRUPP ELEVATOR,64224.191207973505
1320376 ONTARIO,63984.42
QUANTUM MANAGEMENT SERVICES,59475.34173652695
XPERT SOLUTIONS TECHNOLOGIQUES,57814.170000000006
YORK UNIVERSITY,56495.03
ERNST YOUNG,54771.220625
PROLOGIC SYSTEMS,53057.67
SOFTSIM TECHNOLOGIES,53030.5
GFL ENVIRONMENTAL,52904
MGIS,52385.520000000004
EXP SERVICES,51146.265816554805
TETRA TECH,49412.36
CALIAN,49214.13
R R INTERNATIONAL TRANSLATION,48816
ITEX,48424.39183760684
HAWORTH,45856.950000000004
CIMA,45706.14
MARITIME FENCE,43671.94
IBISKA TELECOM,43438.99
MERCURY MARINE,42767.04
IBM CANADA,42248.602602739724
EKOS RESEARCH ASSOCIATES,40476.94
"NATIONS TRANSLATION GROUP",40290.74134961155
GETINGE CANADA,40103.813265306126
C CORE,39651.54538975501
LANSDOWNE TECHNOLOGIES,39520.13
PROQUEST,37537.48150684931
DELL COMPUTER,37240.93
KEYSTONE ENVIRONMENTAL,37014.6
SIMEX DEFENCE,36555.5
HOULE ELECTRIC,35563.66599240745
GENOME QUEBEC,33376.1
INTEROUTE CONSTRUCTION,32650.807894736845
SUPREMEX,30924.010000000002
SUBARU CANADA,30151.85
LUXTON CONSTRUCTION,29400
TOSHIBA CANADA,29020.48
ICEBERG NETWORKS,28743.75
CPCS TRANSCOM,28718.460000000003
BRANDT TRACTOR,27632.63414634146
DATA COMMUNICATIONS MANAGEMENT,25683.27
FMC PROFESSIONALS,25150.780000000002
SCALAR DECISIONS,24979.629999999997
PARSONS CANADA,24973
RUSSEL METALS,24973
HYUNDAI AUTO CANADA,24715.800000000003
MID CANADA MOD CENTER,24689.87
QIAGEN,24644.169999999995
JUMPING ELEPHANTS,24521
CANADIAN NORTH,24395.5
GILMORE REPRODUCTIONS,24384.18
LES ENTREPRISES P E C,24144.75
SUMMIT CANADA DISTRIBUTORS,24097.25
TENAQUIP,23814.25
THOMAS SCHMIDT,23569.88
LLOYD LIBKE LAW ENFORCEMENT SALES,22218.64
ONX ENTERPRISE SOLUTIONS,22201.49
ASOKAN BUSINESS INTERIORS,22042.250000000004
PETERS CONSTRUCTION,21614.25
BUREAU VERITAS CANADA,21514.31223320539
WESCO DISTRIBUTION CANADA,21470
MILLBROOK TACTICAL,21000
MNP,21000
GLOBAL TOTAL OFFICE,20304.17
SUNCOR ENERGY,20130.1775147929
GATEWAY MECHANICAL SERVICES,19985
PLEIAD CANADA,19894.45766839378
DYMECH ENGINEERING,19136.56
ZODIAC HURRICANE TECHNOLOGIES,18927.3
ARCADIS CANADA,18387.43
GATESTONE,17993.714808743167
ALLIANCE ENGINEERING CONSTRUCTION,17515
SHARP ELECTRONICS,17182.479463307776
MANITOBA HYDRO,16885.597826086956
M D CHARLTON,16872.62
EMERGENT BIOSOLUTIONS,16712.77
ADAPT PHARMA CANADA,15866.55
AMERESCO CANADA,15262.91
YAMAHA MOTORS CANADA,15128.91594965675
IMPERIAL OIL,15088.582677165356
COMPUCOM CANADA,14700.1
THE VCAN GROUP,14486.849999999999
CELLEBRITE,13526.46
WOLTERS KLUWER,12842.710000000001
PITNEY BOWES,12765.607886089814
ROHDE SCHWARZ CANADA,12654.48
J L RICHARDS ASSOCIATES,11852.291612903227
LIEBHERR CANADA,11693.577452054793
CANADIAN STANDARDS ASSOCIATION,11500.72514619883
UNITED RENTALS OF CANADA,11113.890000000001
CARAHSOFT TECHNOLOGY,10881.12
ENGLOBE,10235.739957716702
DBC MARINE SAFETY SYSTEMS,10201.640000000001
FACTIVA,10156.2
MUSTANG SURVIVAL,6636.694539007094
CEDROM SNI,4534.431890410959
MINISTRY OF FINANCE,3298.1927710843374
PEPCO,1702.5225
