d_vendor_name,d_fiscal_year,total,total_constant_2019_dollars
SAMSON ASSOCIES,2022-2023,28456.31,25182.28
SAS INSTITUTE,2017-2018,10070.34,10381.62
SAS INSTITUTE,2018-2019,10372.66,10571.43
SAS INSTITUTE,2019-2020,33761.97,33149.98
SENSUS COMMUNICATION SOLUTIONS,2018-2019,50617.75,51781.64
SENSUS COMMUNICATION SOLUTIONS,2021-2022,72962.71,65957.13
SHARP ELECTRONICS,2017-2018,5794.83,5962.70
SHARP ELECTRONICS,2018-2019,32896.04,33494.62
SHARP ELECTRONICS,2019-2020,39330.74,39017.00
SHARP ELECTRONICS,2020-2021,39223.28,37353.14
SHARP ELECTRONICS,2021-2022,33889.09,31582.59
SHARP ELECTRONICS,2022-2023,25476.37,22798.72
SIMEX DEFENCE,2020-2021,38514.92,36935.91
SOFTCHOICE,2019-2020,19474.18,19219.13
SOFTCHOICE,2020-2021,66219.63,62748.60
SOFTCHOICE,2021-2022,67006.10,62017.16
SOFTCHOICE,2022-2023,9687.38,8620.65
SUBARU CANADA,2018-2019,29544.42,29958.14
SUBARU CANADA,2019-2020,58993.97,58535.69
TOYOTA,2018-2019,34251.48,34731.12
VERSACOM,2017-2018,130115.16,134141.78
VERSACOM,2018-2019,119902.50,122200.21
VERSACOM,2019-2020,140000.00,138341.68
VIDCRUITER,2020-2021,1552.96,1467.24
VIDCRUITER,2021-2022,5347.46,4971.67
VIDCRUITER,2022-2023,5347.46,4784.93
WESTJET,2020-2021,14336.70,13533.11
WPP GROUP CANADA COMMUNICATIONS,2021-2022,27674.91,25017.68
WPP GROUP CANADA COMMUNICATIONS,2022-2023,19389.59,17333.74
ZERNAM ENTERPRISE,2018-2019,30459.15,30844.91
