d_vendor_name,d_fiscal_year,total
GRAHAM CONSTRUCTION,2017-2018,5248395.811246854
HARRIS,2017-2018,2691639.1241866057
HARRIS,2018-2019,5528612.884612763
HARRIS,2019-2020,1914446.7935153202
HARRIS,2020-2021,2334963.057622868
HIPPERSON CONSTRUCTION,2019-2020,2657629.0596575346
HIPPERSON CONSTRUCTION,2020-2021,3540272.2875
HYPERTEC,2017-2018,5102152.459999999
HYPERTEC,2018-2019,4347283.43
HYPERTEC,2019-2020,819039.2677419354
HYPERTEC,2020-2021,1037316.9093633277
IBM CANADA,2017-2018,5087698.6597436415
IBM CANADA,2018-2019,3393643.9853851027
IBM CANADA,2019-2020,4194652.102195874
IBM CANADA,2020-2021,4726350.893756174
INTEGRA NETWORKS,2017-2018,27279.3
INTEGRA NETWORKS,2018-2019,18919.27
INTEGRA NETWORKS,2019-2020,1910786.7680167016
INTEGRA NETWORKS,2020-2021,4183604.341983299
INTERWORKS CONTRACTING,2017-2018,3049186.2094038012
INTERWORKS CONTRACTING,2018-2019,3109569.7131726453
INUKSHUK CONSTRUCTION,2017-2018,2248605.266566491
INUKSHUK CONSTRUCTION,2018-2019,2236284.1418181816
INUKSHUK CONSTRUCTION,2019-2020,21719.0381530343
INUKSHUK CONSTRUCTION,2020-2021,283123.17592348286
ISLAND WEST COAST DEVELOPMENTS,2017-2018,4098032.7004991677
ISLAND WEST COAST DEVELOPMENTS,2018-2019,6338059.049500831
K RITE CONSTRUCTION,2017-2018,1648457.5556935817
K RITE CONSTRUCTION,2018-2019,1648457.5556935817
K RITE CONSTRUCTION,2019-2020,1652973.8777639752
K RITE CONSTRUCTION,2020-2021,4516.322070393375
LAVAL FORTIN,2017-2018,1123683.3445360824
LAVAL FORTIN,2018-2019,2888340.9912371133
LAVAL FORTIN,2019-2020,2896254.254226804
LEAR CONSTRUCTION,2017-2018,404840.0696850394
LEAR CONSTRUCTION,2018-2019,3143970.753937008
LEAR CONSTRUCTION,2019-2020,3152584.372440945
LEAR CONSTRUCTION,2020-2021,3143970.753937008
LEVAERO AVIATION,2017-2018,1526882.4660769675
LEVAERO AVIATION,2018-2019,1047287.0064622173
LEVAERO AVIATION,2019-2020,1726630.9306785804
LEVAERO AVIATION,2020-2021,1395867.5277064452
LIFE TECHNOLOGIES,2017-2018,1495786.338243695
LIFE TECHNOLOGIES,2018-2019,1829812.9593498248
LIFE TECHNOLOGIES,2019-2020,1783065.7213779872
LIFE TECHNOLOGIES,2020-2021,1898443.9811827454
LLOYD LIBKE LAW ENFORCEMENT SALES,2017-2018,39653
LLOYD LIBKE LAW ENFORCEMENT SALES,2018-2019,1604457.075346066
LLOYD LIBKE LAW ENFORCEMENT SALES,2019-2020,5423994.971276799
LLOYD LIBKE LAW ENFORCEMENT SALES,2020-2021,2591216.6333771357
M D CHARLTON,2017-2018,913902.6240815027
M D CHARLTON,2018-2019,1175571.5048312782
M D CHARLTON,2019-2020,2736313.329793058
M D CHARLTON,2020-2021,2950822.4467778006
MD CHARLTON,2017-2018,2005514.8668194052
MD CHARLTON,2018-2019,2230384.4644789216
MD CHARLTON,2019-2020,768726.4154599292
MD CHARLTON,2020-2021,1569855.8404406402
MEGA TECH,2017-2018,1871312.4167460548
MEGA TECH,2018-2019,2772035.7633980582
MEGA TECH,2019-2020,4413262.537032984
MEGA TECH,2020-2021,3477871.445451341
MICHEL BASTARACHE SOCIETE PROFESSIO,2017-2018,2295165.6866666665
MICHEL BASTARACHE SOCIETE PROFESSIO,2018-2019,2295165.6866666665
MICHEL BASTARACHE SOCIETE PROFESSIO,2019-2020,1175879.4065936073
MICROSOFT CANADA,2017-2018,2019120.03
MICROSOFT CANADA,2018-2019,1531597.77
MICROSOFT CANADA,2019-2020,1248522.3762647042
MICROSOFT CANADA,2020-2021,1718244.107114155
MINDWIRE SYSTEMS,2017-2018,4279295.977343334
MINDWIRE SYSTEMS,2018-2019,3054999.6789541715
MINDWIRE SYSTEMS,2019-2020,631637.3234487615
MINDWIRE SYSTEMS,2020-2021,13401.449865280985
MODIS CANADA,2017-2018,1745313.4278145793
MODIS CANADA,2018-2019,2246792.614124916
MODIS CANADA,2019-2020,3953114.3097762284
MODIS CANADA,2020-2021,4159061.1712883003
MORNEAU SHEPELL,2017-2018,1154053.5902648172
MORNEAU SHEPELL,2018-2019,1154053.5902648172
MORNEAU SHEPELL,2019-2020,1157215.380923077
MORNEAU SHEPELL,2020-2021,1154053.5902648172
MOTOROLA SOLUTIONS CANADA,2017-2018,52127043.80110525
MOTOROLA SOLUTIONS CANADA,2018-2019,53077639.70092238
MOTOROLA SOLUTIONS CANADA,2019-2020,35048622.07462707
MOTOROLA SOLUTIONS CANADA,2020-2021,48842349.23980295
MTS ALLSTREAM,2017-2018,6123793.598624595
NICHE TECHNOLOGY,2017-2018,1248273.1926889375
NICHE TECHNOLOGY,2018-2019,1248273.1926889375
NICHE TECHNOLOGY,2019-2020,1251693.1192442498
NICHE TECHNOLOGY,2020-2021,1248273.1926889375
NISHA TECHONOLOGIES,2017-2018,8330219.770605187
NISHA TECHONOLOGIES,2018-2019,9333745.591741515
NISHA TECHONOLOGIES,2019-2020,12161054.914235972
NISHA TECHONOLOGIES,2020-2021,1626576.7833235995
NISSAN CANADA,2017-2018,2492283.256591633
NISSAN CANADA,2018-2019,763108.3142324394
NISSAN CANADA,2019-2020,2481357.56335201
NISSAN CANADA,2020-2021,1386012.8974449737
NORTHERN MICRO,2017-2018,4309959.532869565
NORTHERN MICRO,2018-2019,1501528.7761304348
NORTHERN MICRO,2019-2020,1855188.4058508757
NORTHERN MICRO,2020-2021,7042432.855697069
NRNS,2017-2018,1618530.8496289575
NRNS,2018-2019,1669475.6082290148
NRNS,2019-2020,1765662.2178282256
NRNS,2020-2021,979120.8941492126
OLIN,2017-2018,1936766.0186081345
OLIN,2018-2019,3788120.6471590474
OLIN,2019-2020,1781478.6433623077
OLIN,2020-2021,1525596.79087051
ORACLE CANADA,2017-2018,1894071.9830448662
ORACLE CANADA,2018-2019,3010340.1167618856
ORACLE CANADA,2019-2020,376683.8978603636
ORACLE CANADA,2020-2021,2579427.2839092813
PACIFIC SAFETY PRODUCTS,2017-2018,2179950.9756000335
PACIFIC SAFETY PRODUCTS,2018-2019,341240.67790105415
PACIFIC SAFETY PRODUCTS,2019-2020,1526637.9317942117
PACIFIC SAFETY PRODUCTS,2020-2021,2147362.5610951404
PANASONIC,2017-2018,2779853.653846154
PANASONIC,2018-2019,5657990.223380106
PANASONIC,2019-2020,6073270.304069429
PANASONIC,2020-2021,4792498.885579312
PCL CONSTRUCTORS,2017-2018,3833236.917139973
PCL CONSTRUCTORS,2018-2019,8388581.360948277
PCL CONSTRUCTORS,2019-2020,16166816.663650109
PCL CONSTRUCTORS,2020-2021,15411987.677677674
PENN CONSTRUCTION CANADA 2003,2018-2019,1578979.7835229759
PENN CONSTRUCTION CANADA 2003,2019-2020,6350621.986477024
PICHE BROS CONTRACTING,2017-2018,4369315.3534555705
POLARIS INDUSTRIES CANADA,2017-2018,1186924.8516666666
POLARIS INDUSTRIES CANADA,2018-2019,1146296.9241485507
POLARIS INDUSTRIES CANADA,2019-2020,1406919.7241847827
POLARIS INDUSTRIES CANADA,2020-2021,1790987.78
POMERLEAU,2019-2020,3474120.272867133
POMERLEAU,2020-2021,3532183.5643356647
PRICEWATERHOUSE COOPERS,2017-2018,179031.92188505677
PRICEWATERHOUSE COOPERS,2018-2019,49096.32235459005
PRICEWATERHOUSE COOPERS,2019-2020,6240738.626503023
PRICEWATERHOUSE COOPERS,2020-2021,13637718.014352394
QUOREX CONSTRUCTION SERVICES,2017-2018,4484616.535573579
QUOREX CONSTRUCTION SERVICES,2018-2019,1544555.152675955
QUOREX CONSTRUCTION SERVICES,2019-2020,776772.713083004
QUOREX CONSTRUCTION SERVICES,2020-2021,9852779.036703179
QUOREX CONSTRUCTION SEVICES,2017-2018,4188518.695810056
QUOREX CONSTRUCTION SEVICES,2018-2019,1399998.0298324022
RAMPART INTERNATIONAL,2017-2018,1848220.584492598
RAMPART INTERNATIONAL,2018-2019,1378144.699887524
RAMPART INTERNATIONAL,2019-2020,1665064.1994406835
RAMPART INTERNATIONAL,2020-2021,2145430.3561288747
REDI FORM CONSTRUCTION,2017-2018,367699.5
REDI FORM CONSTRUCTION,2018-2019,1837337.176636421
REDI FORM CONSTRUCTION,2019-2020,2054372.3919842688
REDI FORM CONSTRUCTION,2020-2021,74504.74137931035
SAP,2017-2018,1037723.0487738422
SAP,2018-2019,504306.3824383562
SAP,2019-2020,1210708.2675616439
SAP,2020-2021,5873795.280408922
SASKTEL,2017-2018,844397.6588900862
SASKTEL,2018-2019,844397.6588900862
SASKTEL,2019-2020,887099.3271336207
SASKTEL,2020-2021,1155164.563348685
SEPW ARCHITECTURE,2017-2018,1126804.3650269008
SEPW ARCHITECTURE,2018-2019,912030.66131425
SEPW ARCHITECTURE,2019-2020,707939.6376384947
SEPW ARCHITECTURE,2020-2021,908157.4591070642
SHELL CANADA PRODUCTS,2017-2018,1552.5712830558277
SHELL CANADA PRODUCTS,2018-2019,1899084.291673432
SHELL CANADA PRODUCTS,2019-2020,2309185.5506726783
SHELL CANADA PRODUCTS,2020-2021,1131120.8203353817
SI SYSTEMS,2017-2018,6929687.746329058
SI SYSTEMS,2018-2019,6609770.296910666
SI SYSTEMS,2019-2020,6587504.273960761
SI SYSTEMS,2020-2021,5956297.170076354
SOFTCHOICE,2017-2018,624202.8912211909
SOFTCHOICE,2018-2019,359291.6373511253
SOFTCHOICE,2019-2020,796761.719677459
SOFTCHOICE,2020-2021,1929728.8014676217
STANTEC,2017-2018,2657696.1482545114
STANTEC,2018-2019,2078366.2576610425
STANTEC,2019-2020,604412.6683716561
STANTEC,2020-2021,633835.4619933874
SUBARU CANADA,2017-2018,1534781.6426296874
SUBARU CANADA,2018-2019,1326523.4881828243
SUBARU CANADA,2019-2020,1253861.8916545496
SUBARU CANADA,2020-2021,80746.0772519084
SUMMIT CANADA DISTRIBUTORS,2017-2018,2698816.408812876
SUMMIT CANADA DISTRIBUTORS,2018-2019,1436584.586631673
SUMMIT CANADA DISTRIBUTORS,2019-2020,856046.9631258245
SUMMIT CANADA DISTRIBUTORS,2020-2021,26321.90138173871
SYSTEMATIX SOLUTIONS,2017-2018,506837.21640677156
SYSTEMATIX SOLUTIONS,2018-2019,818189.8035910262
SYSTEMATIX SOLUTIONS,2019-2020,1317447.6163802473
SYSTEMATIX SOLUTIONS,2020-2021,1144123.5146961482
TELECOM COMPUTER SERVICES,2017-2018,5409523.847363475
TELECOM COMPUTER SERVICES,2018-2019,1414036.814358108
TELECOM COMPUTER SERVICES,2019-2020,1506277.726626606
TELECOM COMPUTER SERVICES,2020-2021,2092568.0342730505
TELUS CANADA,2017-2018,1643600.071023289
TELUS CANADA,2018-2019,729845.1426518363
TELUS CANADA,2019-2020,644613.7786781557
TELUS CANADA,2020-2021,693468.1771610255
THE FIA GROUP 4083261 CANADA,2019-2020,4223724.525977411
THE FIA GROUP 4083261 CANADA,2020-2021,4671695.309035622
THE VCAN GROUP,2017-2018,619798.3564927425
THE VCAN GROUP,2018-2019,841511.7698883602
THE VCAN GROUP,2019-2020,1150352.2085557235
THE VCAN GROUP,2020-2021,1147209.169734533
TIREE,2017-2018,2514712.638486757
TIREE,2018-2019,2872638.0113030397
TIREE,2019-2020,2945729.9010463464
TIREE,2020-2021,2007512.377134116
TOYOTA CANADA,2017-2018,7903743.320854804
TOYOTA CANADA,2018-2019,3163341.866961383
TOYOTA CANADA,2019-2020,2113454.602510374
TOYOTA CANADA,2020-2021,3191654.3404951417
TPG TECHNOLOGY CONSULTANTS,2017-2018,65555.45558476372
TPG TECHNOLOGY CONSULTANTS,2018-2019,28839.200358747476
TPG TECHNOLOGY CONSULTANTS,2019-2020,2039455.589252775
TPG TECHNOLOGY CONSULTANTS,2020-2021,2764542.264211076
ULTRA ELECTRONICS FORENSIC,2017-2018,1002716.7121098421
ULTRA ELECTRONICS FORENSIC,2018-2019,801806.8929003716
ULTRA ELECTRONICS FORENSIC,2019-2020,860417.0466369793
ULTRA ELECTRONICS FORENSIC,2020-2021,1466339.0994887555
UNIVERSITY OF REGINA,2017-2018,997423.6221403308
UNIVERSITY OF REGINA,2018-2019,5874825.637949659
UNIVERSITY OF REGINA,2019-2020,5766450.96846459
UNIVERSITY OF REGINA,2020-2021,5854680.0979496585
VCM CONSTRUCTION,2017-2018,1848269.1243589744
VCM CONSTRUCTION,2018-2019,1848269.1243589744
WATCH SYSTEMS L L C,2017-2018,1095713.0171370143
WATCH SYSTEMS L L C,2018-2019,1478985.8091683707
WATCH SYSTEMS L L C,2019-2020,758877.6453578732
WATCH SYSTEMS L L C,2020-2021,756804.2091683708
WATCHGUARD VIDEO,2017-2018,1481346.1836053326
WATCHGUARD VIDEO,2018-2019,2280008.85
WATCHGUARD VIDEO,2019-2020,934678.35
WATCHGUARD VIDEO,2020-2021,1115100
