d_vendor_name,d_fiscal_year,total,total_constant_2019_dollars
ADGA GROUP,2018-2019,456153.04,464307.06
ADGA GROUP,2019-2020,611313.50,606437.07
ADGA GROUP,2020-2021,609643.25,580575.87
ADGA GROUP,2021-2022,619893.46,576193.49
ADGA GROUP,2022-2023,315963.29,284829.46
ADOBE,2018-2019,11299.72,11405.28
ADRM TECHNOLOGY CONSULTING,2018-2019,75947.82,77276.92
ADRM TECHNOLOGY CONSULTING,2019-2020,118765.30,117507.22
ADRM TECHNOLOGY CONSULTING,2020-2021,104777.88,99790.68
ADRM TECHNOLOGY CONSULTING,2021-2022,112515.68,104098.94
ADRM TECHNOLOGY CONSULTING,2022-2023,525019.98,471598.69
ADSS,2019-2020,37177.00,36771.85
ADSS,2020-2021,42058.87,39829.64
ADSS,2021-2022,38820.88,36763.18
ADVANCED BUSINESS INTERIORS,2017-2018,173163.55,178321.65
ADVANCED BUSINESS INTERIORS,2018-2019,110805.28,112658.41
ADVANCED BUSINESS INTERIORS,2019-2020,225791.43,223577.53
ADVANCED BUSINESS INTERIORS,2020-2021,231741.54,220103.65
ADVANCED BUSINESS INTERIORS,2021-2022,457334.30,423007.55
ADVANCED BUSINESS INTERIORS,2022-2023,197278.47,176875.41
ADVANCED CHIPPEWA TECHNOLOGIES,2017-2018,336121.14,346370.13
ADVANCED CHIPPEWA TECHNOLOGIES,2018-2019,370435.10,376365.06
ADVANCED CHIPPEWA TECHNOLOGIES,2019-2020,157720.28,154540.49
ADVANCED CHIPPEWA TECHNOLOGIES,2020-2021,416936.95,396368.87
ADVANCED CHIPPEWA TECHNOLOGIES,2021-2022,66310.94,60059.48
ADVANCED CHIPPEWA TECHNOLOGIES,2022-2023,774215.93,690581.49
AECOM,2017-2018,56932.50,58802.38
AECOM,2018-2019,522206.16,531782.79
AECOM,2019-2020,580934.51,576300.41
AECOM,2020-2021,579347.26,551724.38
AECOM,2021-2022,579347.26,538634.01
AECOM,2022-2023,152376.27,137607.62
AEG FUELS,2020-2021,43286.36,41323.77
AEG FUELS,2021-2022,59174.24,55015.81
AEG FUELS,2022-2023,9889.39,8932.74
AERO FEU,2017-2018,11304.35,11641.69
AERO FEU,2018-2019,104501.77,105761.05
AERO FEU,2019-2020,18605.85,18181.17
AERO FEU,2021-2022,75542.30,68289.03
AERO FEU,2022-2023,62951.91,56862.22
AERO SUPPLIES,2019-2020,72005.37,71496.01
AERO SUPPLIES,2020-2021,10057.00,9476.47
AG CREATIONS,2020-2021,79222.55,74649.49
AG CREATIONS,2021-2022,474157.60,445035.72
AG CREATIONS,2022-2023,703599.03,627318.92
AGILENT,2017-2018,21201.90,21807.39
AGILENT,2018-2019,564219.11,573577.76
AGILENT,2019-2020,655208.42,651103.86
AGILENT,2020-2021,404783.13,383821.61
AGILENT,2021-2022,408499.13,371768.26
AGILENT,2022-2023,642290.38,574724.12
AINSWORTH,2017-2018,14409.50,14834.46
AINSWORTH,2021-2022,7076.39,6396.95
AINSWORTH,2022-2023,11990.56,10830.64
AIR INUIT,2018-2019,285071.27,292681.77
AIR TINDI,2018-2019,47800.24,48408.21
AIR TINDI,2019-2020,26018.99,26099.51
AIR TINDI,2021-2022,42284.10,39256.39
AIR TINDI,2022-2023,45291.05,40363.47
AIRBUS,2017-2018,9186738.05,9469941.45
AIRBUS,2018-2019,9035430.54,9234766.50
AIRBUS,2019-2020,811075.94,800816.33
AIRBUS,2020-2021,913870.96,869482.86
AIRBUS,2021-2022,1006509.51,934968.63
AIRBUS,2022-2023,1858266.19,1655624.85
AIRSIDE PROPERTIES,2017-2018,852435.32,878785.02
AIRSIDE PROPERTIES,2018-2019,852435.32,868770.66
AIRSIDE PROPERTIES,2019-2020,854770.76,847952.27
AIRSIDE PROPERTIES,2020-2021,852435.32,811791.79
AIRSIDE PROPERTIES,2021-2022,852435.32,792530.99
AIRSIDE PROPERTIES,2022-2023,852435.32,762762.70
ALGONQUIN COLLEGE,2017-2018,22543.50,23187.31
ALGONQUIN COLLEGE,2018-2019,23100.00,23315.79
ALGONQUIN COLLEGE,2019-2020,13368.66,13115.49
ALGONQUIN COLLEGE,2020-2021,7228.98,6828.71
ALGONQUIN COLLEGE,2021-2022,31883.76,29449.98
ALGONQUIN COLLEGE,2022-2023,32384.13,28944.01
ALLIANCE ENERGY,2017-2018,299412.75,308217.26
ALLIANCE ENERGY,2019-2020,167601.00,167859.30
ALLIANCE ENERGY,2020-2021,168027.65,159366.12
ALLIANCE ENERGY,2021-2022,427240.16,401911.99
ALLSEATING,2017-2018,12110.54,12490.37
ALPINE HELICOPTERS,2020-2021,11857.97,11173.48
ALTIS HUMAN RESOURCES,2017-2018,16900.40,17455.09
ALTIS HUMAN RESOURCES,2018-2019,716157.42,726976.20
ALTIS HUMAN RESOURCES,2019-2020,1191425.52,1181921.54
ALTIS HUMAN RESOURCES,2020-2021,1188170.26,1131519.11
ALTIS HUMAN RESOURCES,2021-2022,396469.56,359894.93
ALTIS HUMAN RESOURCES,2022-2023,2237319.35,2000342.60
ANIXTER,2017-2018,330439.78,340049.98
ANIXTER,2018-2019,203949.79,207410.54
ANIXTER,2019-2020,19742.76,19292.13
ANIXTER,2020-2021,92259.11,88295.78
ANIXTER,2021-2022,202.87,183.39
ANIXTER,2022-2023,20354.66,18256.10
AON REED STENHOUSE,2017-2018,390247.37,402404.93
AON REED STENHOUSE,2018-2019,336730.99,343165.39
AON REED STENHOUSE,2019-2020,274847.13,272440.46
AON REED STENHOUSE,2020-2021,107969.92,102814.70
AON REED STENHOUSE,2021-2022,87478.14,81667.02
AON REED STENHOUSE,2022-2023,62681.03,56082.92
APPAREL TRIMMINGS,2017-2018,1557881.72,1605835.64
APPAREL TRIMMINGS,2018-2019,1557279.49,1585674.41
APPAREL TRIMMINGS,2019-2020,1471705.33,1459218.14
APPAREL TRIMMINGS,2020-2021,1146652.02,1092706.40
APPAREL TRIMMINGS,2021-2022,918435.56,853893.11
APPAREL TRIMMINGS,2022-2023,430353.06,385741.31
APPLIED ELECTONICS,2017-2018,35091.06,36093.21
APPLIED ELECTONICS,2018-2019,32216.97,32681.54
APPLIED ELECTONICS,2019-2020,320062.58,313901.86
APPLIED ELECTONICS,2020-2021,614236.24,584823.52
APPLIED ELECTONICS,2021-2022,352610.09,325209.92
APPLIED ELECTONICS,2022-2023,1351374.74,1203612.58
AQUA LUNG CANADA,2017-2018,23520.00,24213.65
AQUA LUNG CANADA,2018-2019,41437.23,42015.03
AQUA LUNG CANADA,2019-2020,25427.97,24907.48
AQUA LUNG CANADA,2020-2021,32602.09,30760.57
AQUA LUNG CANADA,2021-2022,27720.00,25735.14
AQUA LUNG CANADA,2022-2023,21916.10,19445.97
ARCHITECTURE 49,2017-2018,231304.06,238212.24
ARCHITECTURE 49,2018-2019,121089.17,122275.71
ARCHITECTURE 49,2019-2020,470992.50,467247.63
ARCHITECTURE 49,2020-2021,401260.41,381827.09
ARCHITECTURE 49,2021-2022,1076978.71,999197.48
ARCHITECTURE 49,2022-2023,1126062.13,1007536.25
ARCHITECTURE EVOQ,2017-2018,37577.35,38650.50
ARCHITECTURE EVOQ,2018-2019,187886.75,191487.25
ARCHITECTURE EVOQ,2019-2020,188401.50,186898.63
ARCHITECTURE EVOQ,2020-2021,187886.75,178928.43
ARCHITECTURE EVOQ,2021-2022,187886.75,174683.13
ARCHITECTURE EVOQ,2022-2023,187886.75,168121.85
ARNASON INDUSTRIES,2020-2021,173511.73,163495.90
ARNASON INDUSTRIES,2021-2022,1217918.88,1132330.44
ARNASON INDUSTRIES,2022-2023,1071101.26,959873.34
ARTEMP PERSONNEL SERVICES,2019-2020,264462.42,261037.14
ARTEMP PERSONNEL SERVICES,2020-2021,395609.77,376747.36
ARTEMP PERSONNEL SERVICES,2021-2022,395609.77,367808.55
ARTEMP PERSONNEL SERVICES,2022-2023,663191.17,593135.81
ARTEX SPORTSWEAR,2017-2018,1080192.77,1113391.16
ARTEX SPORTSWEAR,2018-2019,949936.82,968011.89
ARTEX SPORTSWEAR,2019-2020,1234214.43,1223207.74
ARTEX SPORTSWEAR,2020-2021,1551039.24,1475576.10
ARTEX SPORTSWEAR,2021-2022,1846686.56,1721891.60
ARTEX SPORTSWEAR,2022-2023,1363166.25,1219766.87
ASC GERMANY,2018-2019,81276.04,83339.21
ASC GERMANY,2019-2020,22556.16,22041.32
ASC GERMANY,2020-2021,1074572.79,1021109.52
ASC GERMANY,2021-2022,36723.44,34464.82
ASC GERMANY,2022-2023,4837.36,4369.41
ASL PAVING,2022-2023,2079368.32,1863113.99
ASOKAN BUSINESS INTERIORS,2017-2018,348143.83,358965.53
ATCO,2017-2018,321714.00,331147.30
ATCO,2018-2019,368876.95,377769.24
ATCO,2020-2021,3516.23,3336.78
ATCO,2021-2022,55002.85,50675.69
ATCO,2022-2023,92360.04,82644.15
ATKINSON CONSTRUCTION,2020-2021,294672.52,279748.08
ATKINSON CONSTRUCTION,2021-2022,2552321.90,2330356.22
ATKINSON CONSTRUCTION,2022-2023,7355588.25,6581811.20
ATLANTIC BUSINESS INTERIORS,2019-2020,23583.94,23143.76
AVENAI,2018-2019,118663.14,120217.40
AVENAI,2019-2020,260064.12,257989.60
AVENAI,2020-2021,259353.56,246987.76
AVENAI,2021-2022,205351.18,192310.37
AVI SPL,2017-2018,28866.37,29735.13
AVI SPL,2018-2019,154856.64,158148.47
AVI SPL,2019-2020,70772.64,69702.25
AVI SPL,2020-2021,276089.07,263042.49
AVI SPL,2021-2022,209465.64,194905.60
AVI SPL,2022-2023,314730.01,280481.01
AXON,2022-2023,3162414.85,2816335.07
BABEL STREET,2017-2018,155641.73,160572.62
BABEL STREET,2021-2022,41458.80,37478.09
BABEL STREET,2022-2023,889468.80,798964.68
BAJA CONSTRUCTION CANADA,2020-2021,31011.90,29221.76
BAJA CONSTRUCTION CANADA,2021-2022,228940.81,214994.39
BAJA CONSTRUCTION CANADA,2022-2023,934153.46,832103.25
BANFIELD SEGUIN,2022-2023,150982.13,133965.17
BARGREEN ELLINGSON,2020-2021,13190.62,12649.84
BEE CLEAN BUILDING MAINTENANCE,2020-2021,13249.80,12551.06
BEE CLEAN BUILDING MAINTENANCE,2021-2022,131712.50,121663.23
BEE CLEAN BUILDING MAINTENANCE,2022-2023,204311.89,182819.13
BELL CANADA,2017-2018,9575615.85,9870936.35
BELL CANADA,2018-2019,12856594.86,13091541.66
BELL CANADA,2019-2020,10663250.33,10599395.66
BELL CANADA,2020-2021,19950965.69,18847268.11
BELL CANADA,2021-2022,9726732.40,8984275.85
BELL CANADA,2022-2023,9266183.36,8313471.03
BERVIN CONSTRUCTION,2017-2018,3675000.00,3783830.23
BEVA GLOBAL MANAGEMENT,2019-2020,152714.36,150300.79
BEVA GLOBAL MANAGEMENT,2020-2021,318168.48,303068.66
BEVA GLOBAL MANAGEMENT,2021-2022,304664.98,283541.54
BEVA GLOBAL MANAGEMENT,2022-2023,232584.45,208740.08
BIGHORN CONSTRUCTION,2017-2018,344823.17,354738.55
BIGHORN CONSTRUCTION,2018-2019,1104039.09,1125195.95
BIGHORN HELICOPTERS,2022-2023,21884.63,19767.61
BIO NUCLEAR DIAGNOSTICS,2019-2020,40297.34,39377.55
BIO NUCLEAR DIAGNOSTICS,2020-2021,137010.96,129424.59
BIRD CONSTRUCTION COMPANY,2018-2019,254961.50,258014.84
BIRD CONSTRUCTION COMPANY,2019-2020,174447.35,174987.19
BLACK MCDONALD,2017-2018,172179.58,177446.11
BLACK MCDONALD,2018-2019,142061.96,145236.06
BLACK MCDONALD,2019-2020,157218.36,155668.09
BLACK MCDONALD,2020-2021,126239.44,120410.62
BLACK MCDONALD,2021-2022,143629.35,133142.83
BLACK MCDONALD,2022-2023,123052.40,110336.39
BLACKBERRY,2020-2021,15820.00,15171.42
BLOOMBERG FINANCE L P,2017-2018,34228.21,35286.24
BLOOMBERG FINANCE L P,2018-2019,32071.36,32707.13
BLUEWAVE ENERGY,2017-2018,314581.95,324139.13
BLUEWAVE ENERGY,2018-2019,414888.11,422743.10
BLUEWAVE ENERGY,2019-2020,220068.68,219791.24
BLUEWAVE ENERGY,2020-2021,62806.42,59811.85
BLUEWAVE ENERGY,2021-2022,502026.53,461261.00
BLUEWAVE ENERGY,2022-2023,908502.22,812931.60
BMC SOFTWARE CANADA,2017-2018,567836.79,585508.19
BMC SOFTWARE CANADA,2020-2021,160853.22,153407.92
BMC SOFTWARE CANADA,2021-2022,244630.94,227439.66
BMC SOFTWARE CANADA,2022-2023,83107.50,74988.82
BOMBARDIER,2017-2018,95291.28,98154.20
BOMBARDIER,2019-2020,21601.25,21108.20
BOMBARDIER,2020-2021,943356.74,905542.07
BOUTHILLETTE PARIZEAU,2018-2019,20177.39,20421.48
BOUTHILLETTE PARIZEAU,2019-2020,54300.91,53867.75
BRADLEY AIR SERVICES,2021-2022,1346159.10,1216906.37
BRAWN CONSTRUCTION,2019-2020,421161.87,412762.74
BRAWN CONSTRUCTION,2020-2021,35096.82,33153.49
BROOK CONSTRUCTION,2018-2019,468229.18,473532.85
BROOK CONSTRUCTION,2019-2020,3356007.93,3316699.89
BROOK CONSTRUCTION,2020-2021,3252588.15,3097506.97
BROOK CONSTRUCTION,2021-2022,1363413.66,1286814.71
BROOKFIELD ASSET MANAGEMENT,2017-2018,281149.51,289840.14
BROOKFIELD ASSET MANAGEMENT,2018-2019,281149.51,286537.22
BROOKFIELD ASSET MANAGEMENT,2019-2020,281919.78,279670.91
BROOKFIELD ASSET MANAGEMENT,2020-2021,281149.51,267744.49
BROOKFIELD ASSET MANAGEMENT,2021-2022,281149.51,261391.91
BROOKFIELD ASSET MANAGEMENT,2022-2023,239226.79,214076.33
BROOKFIELD GLOBAL INTEGRATED SOLUTIONS,2017-2018,401247.93,414088.04
BROOKFIELD GLOBAL INTEGRATED SOLUTIONS,2018-2019,800252.58,813286.11
BROOKFIELD GLOBAL INTEGRATED SOLUTIONS,2019-2020,431925.72,426612.91
BROOKFIELD GLOBAL INTEGRATED SOLUTIONS,2020-2021,742903.00,707493.00
BROOKFIELD GLOBAL INTEGRATED SOLUTIONS,2021-2022,1038402.49,969064.68
BROOKFIELD GLOBAL INTEGRATED SOLUTIONS,2022-2023,972752.32,870141.78
BRS INNOVATIONS,2018-2019,12676.45,12794.87
BRS INNOVATIONS,2020-2021,28752.98,27238.64
BRS INNOVATIONS,2021-2022,171497.18,157124.93
BRS INNOVATIONS,2022-2023,71671.27,64149.97
BUREAU VERITAS,2017-2018,4320.11,4443.89
BUREAU VERITAS,2018-2019,15768.39,16070.56
BUREAU VERITAS,2019-2020,38799.57,38379.86
BUREAU VERITAS,2020-2021,235558.87,225109.94
BUREAU VERITAS,2021-2022,152781.86,141638.34
BUREAU VERITAS,2022-2023,430319.68,383695.94
BUTTCON,2018-2019,1869160.10,1897914.22
BUTTCON,2019-2020,3000493.84,2976558.97
BUTTCON,2020-2021,2992295.77,2849625.15
BUTTCON,2021-2022,2992295.77,2782014.16
CACHE COMPUTER CONSULTING,2017-2018,1178762.99,1215082.98
CACHE COMPUTER CONSULTING,2018-2019,1328347.00,1353802.30
CACHE COMPUTER CONSULTING,2019-2020,1664453.61,1649873.66
CACHE COMPUTER CONSULTING,2020-2021,2752371.04,2624139.51
CACHE COMPUTER CONSULTING,2021-2022,3534795.60,3283461.44
CACHE COMPUTER CONSULTING,2022-2023,3870829.88,3462855.61
CADEX,2021-2022,1326.44,1199.08
CADEX,2022-2023,21980.94,19837.64
CALIAN,2017-2018,70668.67,72686.86
CALIAN,2018-2019,784636.15,799170.76
CALIAN,2019-2020,2083894.54,2060476.14
CALIAN,2020-2021,3554840.62,3383412.60
CALIAN,2021-2022,3189545.93,2964028.24
CALIAN,2022-2023,1194173.19,1065217.13
CAN TEC SERVICES,2018-2019,35429.26,35889.10
CAN TEC SERVICES,2019-2020,578555.75,572357.76
CAN TEC SERVICES,2020-2021,1135736.02,1081107.97
CAN TEC SERVICES,2021-2022,797647.76,742741.98
CAN TEC SERVICES,2022-2023,452857.10,404669.46
CANADA POST,2019-2020,12317.00,12300.74
CANADA POST,2022-2023,10279.06,9284.71
CANADA WEST AVIONICS,2021-2022,12771.67,11933.51
CANADIAN BANK NOTE COMPANY,2019-2020,535482.37,527960.35
CANADIAN BANK NOTE COMPANY,2020-2021,876462.17,834673.06
CANADIAN BANK NOTE COMPANY,2021-2022,876462.17,814869.38
CANADIAN BANK NOTE COMPANY,2022-2023,876462.17,784262.03
CANADIAN CORPS OF COMMISSIONAIRES,2017-2018,61314385.83,63209565.06
CANADIAN CORPS OF COMMISSIONAIRES,2018-2019,74856248.92,76335702.41
CANADIAN CORPS OF COMMISSIONAIRES,2019-2020,68681207.25,68129978.10
CANADIAN CORPS OF COMMISSIONAIRES,2020-2021,45875639.89,43623264.53
CANADIAN CORPS OF COMMISSIONAIRES,2021-2022,70893721.88,65868105.65
CANADIAN CORPS OF COMMISSIONAIRES,2022-2023,76663578.48,68589847.42
CANADIAN HELICOPTERS,2017-2018,199856.93,206034.72
CANADIAN HELICOPTERS,2018-2019,221699.83,226061.68
CANADIAN HELICOPTERS,2019-2020,200404.48,198805.86
CANADIAN HELICOPTERS,2020-2021,199856.93,190327.89
CANADIAN HELICOPTERS,2021-2022,3285.32,3111.18
CANADIAN MARITIME ENGINEERING,2018-2019,31615.50,32318.20
CANADIAN MARITIME ENGINEERING,2019-2020,14375.00,14419.48
CANADIAN MARITIME ENGINEERING,2020-2021,127424.00,120068.54
CANADIAN MARITIME ENGINEERING,2021-2022,344389.18,325891.85
CANADIAN NORTH,2017-2018,108549.28,112259.94
CANADIAN NORTH,2018-2019,3082277.34,3164564.38
CANON,2017-2018,839.87,863.86
CANON,2018-2019,3738.45,3810.09
CANON,2019-2020,24174.06,23833.76
CANON,2020-2021,250630.55,238526.99
CANON,2021-2022,50515.22,46995.86
CANON,2022-2023,56852.18,50670.43
CANSEL SURVEY EQUIPMENT,2019-2020,23584.85,23495.75
CANSEL SURVEY EQUIPMENT,2020-2021,19297.41,18410.98
CANSEL SURVEY EQUIPMENT,2021-2022,46528.18,44061.95
CANSEL SURVEY EQUIPMENT,2022-2023,94613.54,85067.40
CAPELLO AUDIO ELECTRONICS,2018-2019,13763.40,14015.68
CARAHSOFT TECHNOLOGY,2017-2018,488334.87,503062.27
CARAHSOFT TECHNOLOGY,2018-2019,677748.61,690678.91
CARAHSOFT TECHNOLOGY,2019-2020,779130.56,772544.03
CARAHSOFT TECHNOLOGY,2020-2021,1114081.91,1062443.75
CARAHSOFT TECHNOLOGY,2021-2022,1334975.21,1239817.45
CARAHSOFT TECHNOLOGY,2022-2023,1526084.67,1365328.81
CARL ZEISS CANADA,2018-2019,22581.05,22975.97
CARL ZEISS CANADA,2019-2020,13511.39,13202.99
CARL ZEISS CANADA,2020-2021,192633.17,183448.55
CARL ZEISS CANADA,2021-2022,192633.17,179096.00
CARL ZEISS CANADA,2022-2023,101802.55,91093.35
CARMICHAEL ENGINEERING,2018-2019,77110.91,78521.09
CARMICHAEL ENGINEERING,2019-2020,17100.29,16709.97
CARMICHAEL ENGINEERING,2021-2022,739845.88,681748.31
CARMICHAEL ENGINEERING,2022-2023,3148.28,2843.73
CARON PROFESSIONAL LINGUISTIC,2017-2018,20638.80,21273.40
CARSWELL,2017-2018,38083.26,39170.86
CARSWELL,2022-2023,174955.64,156551.04
CARTEL COMMUNICATION SYSTEMS,2019-2020,647563.59,636932.85
CARTEL COMMUNICATION SYSTEMS,2020-2021,1257237.82,1197293.58
CARTEL COMMUNICATION SYSTEMS,2021-2022,1258206.03,1169761.51
CARTEL COMMUNICATION SYSTEMS,2022-2023,1459378.72,1305026.69
CASCADE AEROSPACE,2021-2022,14335.18,13462.96
CBC,2017-2018,6262.41,6455.99
CBC,2018-2019,6262.41,6382.42
CBC,2019-2020,6279.57,6229.48
CBC,2020-2021,6262.41,5963.82
CBC,2021-2022,514.72,487.44
CBCI TELECOM,2018-2019,34381.27,35299.14
CBCI TELECOM,2019-2020,26143.75,25547.01
CBCI TELECOM,2020-2021,234322.52,222853.10
CBCI TELECOM,2021-2022,407261.67,373206.12
CBCI TELECOM,2022-2023,1988.24,1795.91
CBCL,2021-2022,48415.00,45553.96
CBCL,2022-2023,24989.50,22335.42
CCR CONSTRUCTION,2017-2018,568459.68,585981.78
CCR CONSTRUCTION,2022-2023,5526118.07,4931670.32
CDW CANADA,2017-2018,242454.36,249937.74
CDW CANADA,2018-2019,745931.68,756015.50
CDW CANADA,2019-2020,394240.46,389897.89
CDW CANADA,2020-2021,747799.71,707641.58
CDW CANADA,2021-2022,468237.69,434545.59
CDW CANADA,2022-2023,400693.51,357903.38
CENTURY GROUP,2020-2021,137280.80,129356.37
CENTURY GROUP,2021-2022,1670249.77,1552874.07
CGI,2017-2018,841959.91,868472.02
CGI,2018-2019,186459.82,190032.98
CGI,2019-2020,292392.33,289359.17
CGI,2020-2021,186459.82,177569.55
CGI,2021-2022,186459.82,173356.48
CHANDOS CONSTRUCTION,2020-2021,570095.02,542509.62
CHANDOS CONSTRUCTION,2021-2022,1061656.55,987049.34
CHRONO AVIATION,2018-2019,196303.36,201544.04
CHRONO AVIATION,2020-2021,96833.50,91471.78
CIMA,2018-2019,11336.54,11526.17
CIMA,2019-2020,20085.75,19719.55
CIMA,2020-2021,22890.50,21676.46
CIMA,2021-2022,39013.80,36272.13
CIMA,2022-2023,40539.21,36259.62
CISION CANADA,2017-2018,19238.30,19832.98
CISION CANADA,2018-2019,13727.73,13972.84
CISION CANADA,2019-2020,16155.47,16026.60
CISION CANADA,2020-2021,4820.61,4551.80
CISION CANADA,2021-2022,12756.19,11859.75
CISION CANADA,2022-2023,16346.30,14643.02
CISTEL TECHNOLOGY,2017-2018,282961.59,291708.24
CISTEL TECHNOLOGY,2018-2019,398899.34,405566.94
CISTEL TECHNOLOGY,2019-2020,792668.23,785259.96
CISTEL TECHNOLOGY,2020-2021,885560.36,843337.45
CISTEL TECHNOLOGY,2021-2022,481295.68,452745.47
CISTEL TECHNOLOGY,2022-2023,509418.54,453931.46
CLICK NETWORKS,2017-2018,586703.20,603458.55
CLICK NETWORKS,2020-2021,28335.76,27109.28
CLICK NETWORKS,2021-2022,385275.56,354963.99
CLICK NETWORKS,2022-2023,137172.18,121455.99
CLOSEREACH,2018-2019,52666.26,53672.22
CLOSEREACH,2019-2020,53248.21,52823.45
CLOSEREACH,2020-2021,53102.72,50570.82
CLOSEREACH,2021-2022,53102.72,49370.96
CLOSEREACH,2022-2023,53102.72,47516.54
COENTREPRISE CITE CARON,2019-2020,35117.28,34449.07
COENTREPRISE CITE CARON,2020-2021,106036.73,101339.47
COENTREPRISE CITE CARON,2021-2022,141834.36,132195.33
COENTREPRISE CITE CARON,2022-2023,130978.43,117252.56
COFOMO,2017-2018,690323.24,711661.88
COFOMO,2018-2019,1339321.60,1364183.87
COFOMO,2019-2020,1495788.78,1483856.91
COFOMO,2020-2021,1039825.60,991137.59
COFOMO,2021-2022,543800.42,505585.21
COFOMO,2022-2023,175392.70,155338.17
COLLIERS PROJECT LEADERS,2019-2020,99907.50,100216.67
COLT CANADA,2017-2018,2361287.37,2433616.17
COLT CANADA,2018-2019,2247471.32,2290252.44
COLT CANADA,2019-2020,1694545.51,1680724.84
COLT CANADA,2020-2021,3375648.72,3194148.70
COLT CANADA,2021-2022,403408.91,367161.64
COLT CANADA,2022-2023,5258273.01,4703327.52
COMMVAULT SYSTEMS,2017-2018,533845.34,549125.81
COMMVAULT SYSTEMS,2018-2019,45335.90,45759.41
COMMVAULT SYSTEMS,2019-2020,321205.59,318682.76
COMNET NETWORKS AND SECURITY,2020-2021,7678.31,7235.08
COMNET NETWORKS AND SECURITY,2021-2022,20364.20,19204.54
COMPUCOM CANADA,2017-2018,112188.09,115392.01
COMPUCOM CANADA,2022-2023,104986.02,93391.23
COMPUGEN,2017-2018,121368.97,124955.36
COMPUGEN,2018-2019,10675.63,10960.64
COMPUGEN,2019-2020,96812.88,95979.39
COMPUGEN,2020-2021,433757.02,408901.56
COMPUGEN,2021-2022,75415.46,69837.99
COMPUGEN,2022-2023,329927.71,293858.76
CON PRO INDUSTRIES CANADA,2020-2021,5467613.78,5215796.27
CON PRO INDUSTRIES CANADA,2021-2022,6232066.75,5792540.59
CON PRO INDUSTRIES CANADA,2022-2023,6015649.89,5383350.63
CONCEPT CONTROLS,2017-2018,19412.52,19966.92
CONCEPT CONTROLS,2018-2019,93521.99,94506.52
CONCEPT CONTROLS,2019-2020,216824.58,212850.85
CONCEPT CONTROLS,2020-2021,210577.32,200342.70
CONCEPT CONTROLS,2021-2022,96905.19,88529.54
CONCEPT CONTROLS,2022-2023,387416.80,347360.09
CONSTRUCTION COUTURE TANGUAY,2018-2019,2012062.50,2065778.20
CONTRACT COMMUNITY,2017-2018,280154.72,288814.60
CONTRACT COMMUNITY,2018-2019,46820.38,48070.33
CONTROLS EQUIPMENT,2021-2022,14594.94,13706.92
CONVERGINT TECHNOLOGIES,2017-2018,12809.52,13187.30
CONVERGINT TECHNOLOGIES,2019-2020,370812.27,366031.64
