d_vendor_name,d_fiscal_year,total,total_constant_2019_dollars
BRETON MICHEL MD,2018-2019,2775214.31,2810482.38
BRETON MICHEL MD,2019-2020,2929718.59,2923717.76
BRETON MICHEL MD,2020-2021,2921713.90,2860322.07
BRETON MICHEL MD,2021-2022,1464859.30,1344584.52
BRUKER,2021-2022,31797.99,0.00
BUREAU NATHALIE,2017-2018,3033775.83,3134033.23
BUREAU NATHALIE,2018-2019,841845.83,852589.06
BUREAU NATHALIE,2019-2020,844152.26,842423.21
BUREAU NATHALIE,2020-2021,865155.77,846189.57
BUREAU NATHALIE,2021-2022,936380.61,711312.56
BUREAU VERITAS CANADA,2017-2018,105794.32,108000.87
BUREAU VERITAS CANADA,2018-2019,182145.89,184470.35
BUREAU VERITAS CANADA,2019-2020,182644.92,182270.81
BUREAU VERITAS CANADA,2020-2021,182145.89,178318.59
BUREAU VERITAS CANADA,2021-2022,240000.72,159730.16
CAE,2020-2021,282500000.00,276375638.93
CALIAN,2017-2018,124714540.27,127127780.68
CALIAN,2018-2019,236247394.78,239262126.52
CALIAN,2019-2020,238839779.02,238349675.39
CALIAN,2020-2021,240769278.13,235699748.87
CALIAN,2021-2022,242410447.09,183857268.48
CALKO GROUP,2020-2021,17514455.97,17134051.93
CALKO GROUP,2021-2022,3566730.55,3246580.49
CAMPBELL DRUG STORES,2019-2020,1790850.95,1793306.41
CAMPBELL DRUG STORES,2020-2021,163415149.05,159981426.75
CANADIAN CORPS OF COMMISSIONAIRES,2018-2019,134500.66,136219.93
CANADIAN EMERGENCY VENTILATORS,2020-2021,169500000.00,165825383.36
CANADIAN RED CROSS,2019-2020,1477710.08,1479736.19
CANADIAN RED CROSS,2020-2021,19267369.99,18627932.70
CANADIAN RED CROSS,2021-2022,75137406.10,65217376.50
CANADIAN VETERANS VR SERVICE,2017-2018,8995962.19,9237103.65
CANADIAN VETERANS VR SERVICE,2018-2019,6136971.47,6216259.72
CARAHSOFT TECHNOLOGY,2021-2022,13332.55,10127.94
CATHOLIC SOCIAL SERVICES,2017-2018,1819221.32,1867986.49
CATHOLIC SOCIAL SERVICES,2018-2019,1819221.32,1842437.34
CATHOLIC SOCIAL SERVICES,2019-2020,2168221.16,2164956.39
CATHOLIC SOCIAL SERVICES,2020-2021,2450340.12,2398852.92
CATHOLIC SOCIAL SERVICES,2021-2022,2450340.12,1861377.40
CDW CANADA,2019-2020,21322.82,21352.06
CEPHEID CAD FUNDS,2021-2022,40505521.81,26551898.49
CGI,2021-2022,10576.80,3167.49
CHARRON HUMAN RESOURCES,2019-2020,23730.00,23659.90
CHARRON HUMAN RESOURCES,2020-2021,14690.00,14540.56
CHARRON HUMAN RESOURCES,2021-2022,2402.53,0.00
CIRCLE OF EAGLES LODGE SOCIETY,2017-2018,1650465.25,1694706.83
CIRCLE OF EAGLES LODGE SOCIETY,2018-2019,1650465.25,1671527.68
CIRCLE OF EAGLES LODGE SOCIETY,2019-2020,1750644.58,1747058.80
CIRCLE OF EAGLES LODGE SOCIETY,2020-2021,1745861.40,1709176.89
CIRCLE OF EAGLES LODGE SOCIETY,2021-2022,1745861.40,1326226.88
CNW GROUP,2021-2022,3318.26,2520.69
CONCEPT CONTROLS,2018-2019,11554.25,11666.07
CONFECTION AVENTURE,2020-2021,8102377.25,7914398.07
CONFECTION AVENTURE,2021-2022,6982342.75,6338107.85
CONNECTIVE SUPPORT SOCIETY,2020-2021,1550035.25,1517465.50
CONNECTIVE SUPPORT SOCIETY,2021-2022,3764778.25,2824101.37
CORBEL MANAGEMENT,2017-2018,2440178.45,2482094.24
CORBEL MANAGEMENT,2018-2019,9896279.28,10022570.80
CORBEL MANAGEMENT,2019-2020,9923392.38,9903066.66
CORBEL MANAGEMENT,2020-2021,9896279.28,9688336.05
CORBEL MANAGEMENT,2021-2022,9896279.28,7517613.75
CRC CURE LABELLE,2017-2018,1021687.89,1049074.76
CRC CURE LABELLE,2018-2019,1021687.89,1034726.17
CRC CURE LABELLE,2019-2020,1024487.03,1022388.61
CRC CURE LABELLE,2020-2021,1021687.89,1000219.91
CRC CURE LABELLE,2021-2022,1091180.57,825118.58
CTOMS,2017-2018,202361.15,206000.71
CTOMS,2018-2019,321031.20,324483.68
CTOMS,2019-2020,211037.40,210718.82
CTOMS,2020-2021,2971049.99,2909292.26
CTOMS,2021-2022,221446.92,144037.71
D MARK BIOSCIENCES,2018-2019,14686.31,14996.41
D MARK BIOSCIENCES,2020-2021,3368487.02,3263972.39
D MARK BIOSCIENCES,2021-2022,49497.95,11370.74
DALHOUSIE UNIVERSITY,2020-2021,80000.00,75616.91
DASCO EQUIPMENT,2021-2022,21114.00,18897.38
DISMAS SOCIETY,2017-2018,986233.40,1012669.90
DISMAS SOCIETY,2018-2019,986233.40,998819.23
DISMAS SOCIETY,2019-2020,988935.41,986909.81
DISMAS SOCIETY,2020-2021,986233.40,965510.40
DISMAS SOCIETY,2021-2022,1247800.37,947879.60
DR MANDEEP SAINI,2017-2018,3666058.39,3743968.30
DR MANDEEP SAINI,2018-2019,666058.39,674558.31
DR MANDEEP SAINI,2019-2020,667883.21,666515.21
DR MANDEEP SAINI,2020-2021,666058.39,652063.00
DR MANDEEP SAINI,2021-2022,501824.82,456780.98
DR S ISKANDER,2017-2018,1366709.27,1403344.63
DR S ISKANDER,2018-2019,1366709.27,1384150.55
DR S ISKANDER,2019-2020,1203542.46,1200506.55
DR S ISKANDER,2020-2021,697230.18,682579.80
DR S ISKANDER,2021-2022,609111.32,513057.94
DRAEGER,2019-2020,404949.18,405504.41
DRAEGER,2020-2021,10557603.62,10335764.46
DRAEGER,2021-2022,18136.09,6413.20
DYNACARE,2017-2018,2079955.18,2134305.21
DYNACARE,2018-2019,2613632.50,2646223.98
DYNACARE,2019-2020,2362913.56,2359120.53
DYNACARE,2020-2021,2721547.39,2663747.47
DYNACARE,2021-2022,81741505.55,73530782.11
EKOS RESEARCH ASSOCIATES,2019-2020,26549.65,26522.10
EKOS RESEARCH ASSOCIATES,2020-2021,26992.15,27078.67
ELIZABETH FRY SOCIETY,2017-2018,1290235.74,1324359.03
ELIZABETH FRY SOCIETY,2018-2019,1242235.74,1258088.55
ELIZABETH FRY SOCIETY,2019-2020,1245639.12,1243087.73
ELIZABETH FRY SOCIETY,2020-2021,1242235.74,1216133.55
ELIZABETH FRY SOCIETY,2021-2022,1242235.74,943652.48
EMERGENT BIOSOLUTIONS,2017-2018,1932943.79,1983953.72
EMERGENT BIOSOLUTIONS,2018-2019,1775057.92,1797584.26
EMERGENT BIOSOLUTIONS,2019-2020,1880822.62,1877516.05
EMERGENT BIOSOLUTIONS,2020-2021,3217545.19,3127279.80
EMERGENT BIOSOLUTIONS,2021-2022,9305787.92,4251675.03
ERNST YOUNG,2017-2018,103017.60,105495.23
ESBE SCIENTIFIC INDUSTRIES,2019-2020,1586987.52,1589163.46
ESBE SCIENTIFIC INDUSTRIES,2020-2021,51097451.68,50022931.12
ESBE SCIENTIFIC INDUSTRIES,2021-2022,40784.12,30981.27
EXCEL HUMAN RESOURCES,2019-2020,18348.38,18296.55
EXPRESS SCRIPTS CANADA,2017-2018,43030073.14,44183516.71
EXPRESS SCRIPTS CANADA,2018-2019,43030073.14,43579202.06
EXPRESS SCRIPTS CANADA,2019-2020,35859365.92,35779455.74
EXPRESS SCRIPTS CANADA,2020-2021,5175172.55,5220443.40
FELIX TECHNOLOGY,2017-2018,280576.91,286635.86
FELIX TECHNOLOGY,2018-2019,210753.33,213393.09
FELIX TECHNOLOGY,2019-2020,34054.79,34039.26
FELIX TECHNOLOGY,2021-2022,33064.50,30377.21
FISHER PAYKEL HEALTHCARE,2020-2021,6448443.70,6290067.38
FISHER PAYKEL HEALTHCARE,2021-2022,2831888.95,2601315.98
FLUID ENERGY GROUP,2020-2021,74641995.15,73042745.84
FLUID ENERGY GROUP,2021-2022,31515509.07,28964747.33
FONDATION CARREFOUR NOUVEAU MONDE,2017-2018,1701485.13,1747094.33
FONDATION CARREFOUR NOUVEAU MONDE,2018-2019,1701485.13,1723198.66
FONDATION CARREFOUR NOUVEAU MONDE,2019-2020,1653614.05,1650227.01
FRESENIUS KABI CANADA,2017-2018,43226.43,44385.14
FRESENIUS KABI CANADA,2018-2019,43226.43,43778.06
FRESENIUS KABI CANADA,2019-2020,43344.86,43256.08
FRESENIUS KABI CANADA,2020-2021,1348895.00,1297757.09
FRESENIUS KABI CANADA,2021-2022,5198335.13,3669901.27
FTI PROFESSIONAL GRADE,2020-2021,237300000.00,232135254.98
G4S SECURITY SERVICES,2017-2018,8455498.56,8682152.61
G4S SECURITY SERVICES,2018-2019,8455498.56,8563403.53
G4S SECURITY SERVICES,2021-2022,11696.49,8429.81
GALENVS SCIENCES,2020-2021,4188092.29,4023220.45
GALENVS SCIENCES,2021-2022,7254282.71,6603137.64
GAMBLE TECHNOLOGIES,2017-2018,165948.98,168966.20
GAMBLE TECHNOLOGIES,2020-2021,43168.26,40803.13
GAMBLE TECHNOLOGIES,2021-2022,38075.35,6416.77
GENERAL ELECTRIC CANADA,2020-2021,19968.23,18874.20
GENERAL ELECTRIC CANADA,2021-2022,6591627.85,5146959.59
GENERAL MOTORS,2020-2021,9381476.71,9140034.39
GENERAL MOTORS,2021-2022,1489123.29,1375492.89
GENOME QUEBEC,2020-2021,80709.12,77523.11
GEORGE COUREY,2020-2021,39664078.02,39319993.62
GETINGE CANADA,2020-2021,6595556.65,6393952.23
GETINGE CANADA,2021-2022,7203456.92,6221641.71
GLAXOSMITHKLINE,2017-2018,393903.64,404332.95
GLAXOSMITHKLINE,2018-2019,657168.78,665555.25
GLAXOSMITHKLINE,2019-2020,2949544.06,2939763.43
GLAXOSMITHKLINE,2020-2021,4217728.38,4154828.16
GLAXOSMITHKLINE,2021-2022,202565.52,153876.95
GLOBAL LIFE SCIENCES SOLUTIONS,2020-2021,152613.41,145898.34
GLOBAL UPHOLSTERY,2021-2022,13046.23,12050.71
GRAND TOY,2019-2020,97455.47,97589.09
GRAND TOY,2020-2021,2335807.43,2283731.13
GREG VAN WYK PROFESSIONAL,2017-2018,878004.05,901539.40
GREG VAN WYK PROFESSIONAL,2018-2019,1182906.88,1197149.94
GREG VAN WYK PROFESSIONAL,2019-2020,1041093.47,1038988.10
GREG VAN WYK PROFESSIONAL,2020-2021,1022420.87,1000899.58
GREG VAN WYK PROFESSIONAL,2021-2022,879649.74,745967.36
HEWLETT PACKARD,2020-2021,7566480.00,7540985.57
HOSKIN SCIENTIFIC,2021-2022,24907.35,0.00
HOUSE OF HOPE,2017-2018,1374648.54,1408775.46
HOUSE OF HOPE,2018-2019,1706232.96,1728007.08
HOUSE OF HOPE,2019-2020,1710907.58,1707403.19
HOUSE OF HOPE,2020-2021,1706232.96,1670381.15
HOUSE OF HOPE,2021-2022,1818556.99,1381449.40
HUBSPOKE,2021-2022,99666.00,90910.99
ICU MEDICAL CANADA,2020-2021,6439913.22,6279002.84
ILLUMINA CANADA,2017-2018,1469770.42,1500314.85
ILLUMINA CANADA,2018-2019,1789028.77,1810688.03
ILLUMINA CANADA,2019-2020,1987937.69,1985067.39
ILLUMINA CANADA,2020-2021,1185167.39,1129249.03
ILLUMINA CANADA,2021-2022,8810508.21,6188257.55
INDIVIOR UK,2018-2019,2388367.37,2419426.52
INDIVIOR UK,2019-2020,2709068.47,2703670.03
INDIVIOR UK,2020-2021,6123217.13,5929214.34
INDIVIOR UK,2021-2022,4422473.89,2921462.22
INFO TECH RESEARCH GROUP,2021-2022,833.92,0.00
INKSMITH,2020-2021,56529832.00,56835767.75
INNOVASEA MARINE SYSTEMS CANADA,2021-2022,69718.75,27135.02
INTER MEDICO,2017-2018,99843.41,101597.51
INTER MEDICO,2018-2019,90648.90,91736.50
INTER MEDICO,2019-2020,29536.50,29476.00
INTER MEDICO,2020-2021,140046.22,132715.25
INTER MEDICO,2021-2022,433621.91,290877.21
ISOPLEX,2020-2021,113565000.00,111169457.34
J STERLING INDUSTRIES,2020-2021,27792616.91,27153006.93
J STERLING INDUSTRIES,2021-2022,21047625.09,19178182.67
JASCO APPLIED SCIENCES CANADA,2021-2022,179338.90,0.00
JOHN HOWARD SOCIETY,2017-2018,21217754.24,21787103.33
JOHN HOWARD SOCIETY,2018-2019,22587494.79,22877079.21
JOHN HOWARD SOCIETY,2019-2020,25465445.13,25412761.59
JOHN HOWARD SOCIETY,2020-2021,26041160.55,25493490.93
JOHN HOWARD SOCIETY,2021-2022,26312381.78,19979152.05
JOHN WILEY SONS,2018-2019,24723.17,24962.43
JOSEPH RIBKOFF,2020-2021,26324893.09,25623738.31
JOSEPH RIBKOFF,2021-2022,22723441.92,20696837.78
KINGHAVEN PEARDONVILLE HOUSE SOCIETY,2017-2018,1216497.91,1249106.77
KINGHAVEN PEARDONVILLE HOUSE SOCIETY,2018-2019,1216497.91,1232022.27
KINGHAVEN PEARDONVILLE HOUSE SOCIETY,2019-2020,1219830.78,1217332.25
KINGHAVEN PEARDONVILLE HOUSE SOCIETY,2020-2021,1367229.19,1338500.61
KINGHAVEN PEARDONVILLE HOUSE SOCIETY,2021-2022,1367229.19,1038602.56
LABORATOIRES OMEGA,2020-2021,305966.33,290687.32
LABORATOIRES OMEGA,2021-2022,6033469.60,4418880.80
LARCH HALF WAY HOUSE OF SUDBURY,2017-2018,1184352.33,1215810.67
LARCH HALF WAY HOUSE OF SUDBURY,2018-2019,1154352.33,1169083.62
LARCH HALF WAY HOUSE OF SUDBURY,2019-2020,1157514.94,1155144.05
LARCH HALF WAY HOUSE OF SUDBURY,2020-2021,1154352.33,1130096.78
LARCH HALF WAY HOUSE OF SUDBURY,2021-2022,1154352.33,876892.69
LESAGE DAVID DR,2017-2018,849801.53,872615.70
LESAGE DAVID DR,2018-2019,983249.47,995557.70
LESAGE DAVID DR,2019-2020,1232774.87,1230249.83
LESAGE DAVID DR,2020-2021,1194171.00,1169610.79
LESAGE DAVID DR,2021-2022,817456.84,662874.95
LEVITT SAFETY,2017-2018,24860.00,25520.34
LEVITT SAFETY,2018-2019,17315.83,17550.63
LEVITT SAFETY,2019-2020,51466.91,51407.68
LEVITT SAFETY,2020-2021,57545.06,56837.35
LEVITT SAFETY,2021-2022,103930.86,69476.51
LIFE TECHNOLOGIES,2017-2018,181454.38,185064.86
LIFE TECHNOLOGIES,2018-2019,222287.99,225110.63
LIFE TECHNOLOGIES,2019-2020,283935.47,283795.21
LIFE TECHNOLOGIES,2020-2021,28349355.83,27683123.51
LIFE TECHNOLOGIES,2021-2022,9280581.96,7586494.08
LIFELABS,2018-2019,186446.11,188831.96
LIFELABS,2019-2020,25740.61,25687.89
LIFELABS,2020-2021,105001.05,102794.74
LIFELABS,2021-2022,86669579.84,77953428.44
LIFESPEAK,2017-2018,1231918.84,1264941.07
LIFESPEAK,2018-2019,1231918.84,1247640.00
LIFESPEAK,2019-2020,1235293.97,1232763.76
LIFESPEAK,2020-2021,1231918.84,1206033.44
LIFESPEAK,2021-2022,1231918.84,935815.35
LOGISTIK UNICORP,2017-2018,17220.38,17689.51
LOGISTIK UNICORP,2020-2021,56346475.27,55049560.49
LOGISTIK UNICORP,2021-2022,60112566.19,45669390.32
LUMINULTRA TECHNOLOGIES,2020-2021,102986210.97,100768758.73
LUMINULTRA TECHNOLOGIES,2021-2022,135495.10,124522.46
M D CHARLTON,2021-2022,12686.63,0.00
MAISON CHARLEMAGNE,2017-2018,1651841.33,1696119.80
MAISON CHARLEMAGNE,2018-2019,1651841.33,1672921.33
MAISON CHARLEMAGNE,2019-2020,1655325.69,1651935.15
MAISON CHARLEMAGNE,2020-2021,1650802.94,1616115.83
MAISON CHARLEMAGNE,2021-2022,3645795.14,2660796.91
MAISON CROSS ROADS DE LA SOCIETE,2017-2018,1407713.33,1445447.82
MAISON CROSS ROADS DE LA SOCIETE,2018-2019,1407713.33,1425677.89
MAISON CROSS ROADS DE LA SOCIETE,2019-2020,1922587.73,1918649.76
MAISON CROSS ROADS DE LA SOCIETE,2020-2021,1917334.76,1877047.21
MAISON CROSS ROADS DE LA SOCIETE,2021-2022,1845345.04,1405721.01
MAISON DECISION HOUSE,2017-2018,1023906.38,1051337.73
MAISON DECISION HOUSE,2018-2019,847930.40,859425.87
MAISON DECISION HOUSE,2019-2020,1099382.28,1097130.46
MAISON DECISION HOUSE,2020-2021,1096378.50,1073341.11
MAISON DECISION HOUSE,2021-2022,1096378.50,832853.43
MAISON JEUN AIDE,2017-2018,1468025.33,1507376.52
MAISON JEUN AIDE,2018-2019,1468025.33,1486759.56
MAISON JEUN AIDE,2019-2020,1904329.07,1900428.50
MAISON JEUN AIDE,2020-2021,1899125.98,1859221.04
MAISON JEUN AIDE,2021-2022,1899125.98,1442652.86
MAISON JOINS TOI,2017-2018,1510995.11,1551498.13
MAISON JOINS TOI,2018-2019,1510995.11,1530277.70
MAISON JOINS TOI,2019-2020,1515134.83,1512031.43
MAISON JOINS TOI,2020-2021,1510995.11,1479245.69
MAISON JOINS TOI,2021-2022,1510995.11,1147812.96
MAISON PAINCHAUD,2017-2018,1311612.10,1346770.55
MAISON PAINCHAUD,2018-2019,1311612.10,1328350.26
MAISON PAINCHAUD,2019-2020,1315205.56,1312511.67
MAISON PAINCHAUD,2020-2021,1291721.08,1264579.10
MAISON PAINCHAUD,2021-2022,1291721.08,981243.54
MAXXAM ANALYTICS,2017-2018,29936.25,30450.48
MAXXAM ANALYTICS,2018-2019,365337.75,370000.44
MAXXAM ANALYTICS,2019-2020,353440.93,352716.99
MCKESSON CANADA,2017-2018,48399796.19,49656166.19
MCKESSON CANADA,2018-2019,41140694.85,41691280.99
MCKESSON CANADA,2019-2020,42365899.19,42279782.64
MCKESSON CANADA,2020-2021,36952265.26,35879367.89
MCKESSON CANADA,2021-2022,30442802.56,19938380.20
MEDAVIE,2017-2018,5449607.46,5595687.03
MEDAVIE,2018-2019,5449607.46,5519152.70
MEDAVIE,2019-2020,5464537.89,5453345.08
MEDAVIE,2020-2021,7067559.96,6902306.59
MEDAVIE,2021-2022,6556563.27,5625202.94
MEDTRONIC CANADA,2019-2020,1017696.92,1019092.30
MEDTRONIC CANADA,2020-2021,17829990.95,17685114.74
MEDTRONIC CANADA,2021-2022,7615.15,5784.77
MEEWASINOTA CRF,2017-2018,1725361.78,1771611.00
MEEWASINOTA CRF,2018-2019,1725361.78,1747380.01
MEEWASINOTA CRF,2019-2020,1962381.93,1958362.46
MEEWASINOTA CRF,2020-2021,1957020.23,1915898.80
MEEWASINOTA CRF,2021-2022,1971522.44,1497648.14
MEGA TECH,2018-2019,68796.00,69489.78
MEGA TECH,2019-2020,1356.35,1358.21
MEGA TECH,2020-2021,20345.26,20523.23
MERCK FROSST,2017-2018,4164046.72,4275780.47
MERCK FROSST,2018-2019,4160290.40,4213386.78
MERCK FROSST,2019-2020,3622150.86,3617560.22
MERCK FROSST,2020-2021,1352367.39,1324727.35
MERCK FROSST,2021-2022,1072371.41,751229.82
MERIDIAN MEDICAL TECHNOLOGIES,2018-2019,88511.29,89657.89
MERIDIAN MEDICAL TECHNOLOGIES,2019-2020,153105.68,153286.15
MERIDIAN MEDICAL TECHNOLOGIES,2020-2021,5018568.92,4826322.55
MERIDIAN MEDICAL TECHNOLOGIES,2021-2022,12352651.50,9358370.52
MICRONOSTYX,2020-2021,9990764.07,9671485.73
MICRONOSTYX,2021-2022,10682874.68,8425873.81
MICROSOFT CANADA,2021-2022,11388.10,8624.91
MINISTRY OF FINANCE,2018-2019,2453758.97,2485072.65
MINISTRY OF FINANCE,2019-2020,3053277.10,3046790.06
MINISTRY OF FINANCE,2020-2021,2715397.92,2658341.26
MINISTRY OF FINANCE,2021-2022,1738847.21,1320898.62
MNP,2017-2018,135590.68,139225.26
MNP,2018-2019,93613.29,94832.79
MNP,2020-2021,31586.75,30599.81
MNP,2021-2022,43981.25,40094.60
MOMENTUM SOLUTIONS,2019-2020,12430.45,12447.49
MOMENTUM SOLUTIONS,2020-2021,283569.55,277611.12
MORNEAU SHEPELL,2017-2018,474345.67,486905.80
MORNEAU SHEPELL,2018-2019,619590.81,627734.80
MORNEAU SHEPELL,2019-2020,1470639.58,1467700.90
MORNEAU SHEPELL,2020-2021,1744468.35,1707512.22
MORNEAU SHEPELL,2021-2022,2089781.39,1645288.59
MUFACTOR,2020-2021,256160830.00,250757367.70
MURRAYS WINDERMERE GARDENS,2017-2018,1560238.13,1602147.51
MURRAYS WINDERMERE GARDENS,2018-2019,1550238.13,1570021.52
MURRAYS WINDERMERE GARDENS,2019-2020,1889847.22,1885976.32
MURRAYS WINDERMERE GARDENS,2020-2021,1884683.71,1845082.24
MURRAYS WINDERMERE GARDENS,2021-2022,1884683.71,1431681.92
MUSTANG SURVIVAL,2020-2021,12320236.52,12044551.30
MUSTANG SURVIVAL,2021-2022,11331793.48,9788013.24
"NATCO PHARMA CANADA",2019-2020,571937.81,572722.01
"NATCO PHARMA CANADA",2020-2021,7975341.26,7843592.08
"NATCO PHARMA CANADA",2021-2022,539347.18,409709.92
"NATIVE CLAN ORGANIZATION",2017-2018,1589579.40,1632188.91
"NATIVE CLAN ORGANIZATION",2018-2019,1589579.40,1609864.84
"NATIVE CLAN ORGANIZATION",2019-2020,1642097.75,1638734.31
"NATIVE CLAN ORGANIZATION",2020-2021,1637611.15,1603201.23
"NATIVE CLAN ORGANIZATION",2021-2022,1637611.15,1243995.62
"NAV CANADA",2017-2018,11170.49,11379.38
"NAV CANADA",2018-2019,5798.89,5859.95
NEUROSCOPE,2017-2018,3902145.92,4032582.48
NEUROSCOPE,2018-2019,911247.92,922876.82
NEUROSCOPE,2019-2020,913744.49,911872.90
NEUROSCOPE,2020-2021,985833.12,962599.32
NEUROSCOPE,2021-2022,327995.16,249158.38
OKANAGAN HALFWAY HOUSE SOCIETY CRF,2017-2018,1638278.00,1682192.90
OKANAGAN HALFWAY HOUSE SOCIETY CRF,2018-2019,1638278.00,1659184.91
OKANAGAN HALFWAY HOUSE SOCIETY CRF,2019-2020,1691578.62,1688113.83
OKANAGAN HALFWAY HOUSE SOCIETY CRF,2020-2021,1686956.82,1651510.04
