d_vendor_name,d_fiscal_year,total,total_constant_2019_dollars
CANADIAN CORPS OF COMMISSIONAIRES,2018-2019,236733946.86,239728143.25
CANADIAN CORPS OF COMMISSIONAIRES,2019-2020,244378597.63,243884662.55
CANADIAN CORPS OF COMMISSIONAIRES,2020-2021,248617327.86,243345150.77
CANADIAN CORPS OF COMMISSIONAIRES,2021-2022,310530427.88,232025176.43
CANADIAN LEASEBACK,2019-2020,463.91,464.54
CANADIAN LEASEBACK,2020-2021,11752.29,11752.23
CANON,2017-2018,3205.10,3291.01
CANON,2018-2019,3205.10,3246.00
CANON,2019-2020,3213.88,3207.29
CANON,2020-2021,3205.10,3137.75
CANON,2021-2022,3205.10,2434.72
CDW CANADA,2017-2018,18191.31,18687.49
CHUBB EDWARDS,2017-2018,1133932.67,1164628.31
CHUBB EDWARDS,2018-2019,1468324.41,1487025.43
CHUBB EDWARDS,2019-2020,1510270.43,1507248.14
CHUBB EDWARDS,2020-2021,1505619.94,1471428.35
CHUBB EDWARDS,2021-2022,1524461.87,1154654.12
CONVERGINT TECHNOLOGIES,2019-2020,69104.65,68902.50
CONVERGINT TECHNOLOGIES,2020-2021,404844.47,387298.07
CONVERGINT TECHNOLOGIES,2021-2022,1098921.32,824916.65
CORADIX TECHNOLOGY CONSULTING,2018-2019,12497.80,12618.75
CUMMINS CANADA,2020-2021,20352.00,19889.25
CUMMINS CANADA,2021-2022,11672.50,6462.17
DALHOUSIE UNIVERSITY,2019-2020,1080328.77,1076866.57
DALHOUSIE UNIVERSITY,2020-2021,1860000.00,1820917.19
DALHOUSIE UNIVERSITY,2021-2022,1860000.00,1412931.18
DELCO AUTOMATION,2019-2020,73532.21,73633.03
DELCO AUTOMATION,2020-2021,13296.29,12700.17
DELCO AUTOMATION,2021-2022,231512.42,132541.46
DSS MARINE,2019-2020,43441.06,43328.52
DSS MARINE,2020-2021,38826.44,38515.75
DSS MARINE,2021-2022,13159.33,4724.59
ECOLE DE LANGUES ABCE,2021-2022,26292.32,11383.49
ECOLE DE LANGUES LA CITE,2021-2022,23220.34,14787.30
FELIX TECHNOLOGY,2019-2020,49138.74,49075.75
FELIX TECHNOLOGY,2020-2021,144642.25,141602.99
FELIX TECHNOLOGY,2021-2022,229959.95,156151.85
FSC,2020-2021,4856.68,4707.33
FSC,2021-2022,6446.14,4896.75
G4S SECURITY SERVICES,2017-2018,5932014.26,6088412.40
G4S SECURITY SERVICES,2018-2019,6850576.40,6939549.68
G4S SECURITY SERVICES,2019-2020,4688357.60,4676200.18
G4S SECURITY SERVICES,2020-2021,2965283.72,2806145.45
G4S SECURITY SERVICES,2021-2022,13449456.52,10258003.90
GARDA SECURITY GROUP,2017-2018,14864244.70,15249640.44
GARDA SECURITY GROUP,2018-2019,11443857.31,11589025.30
GARDA SECURITY GROUP,2019-2020,13831661.25,13806697.94
GARDA SECURITY GROUP,2020-2021,16237005.49,15753183.11
GARDA SECURITY GROUP,2021-2022,30014407.95,24545115.99
GENESIS INTEGRATION,2019-2020,136519.42,136706.60
GENESIS INTEGRATION,2020-2021,225186.41,216229.24
GOLDER ASSOCIATES,2017-2018,25782.00,26506.21
GRAYBRIDGE INTERNATIONAL CONSULTING,2019-2020,23659.59,23609.49
GRAYBRIDGE INTERNATIONAL CONSULTING,2020-2021,61683.94,60387.82
GREATER TORONTO AIRPORT AUTHORITY,2017-2018,419273.02,430400.20
GREATER TORONTO AIRPORT AUTHORITY,2018-2019,432197.90,437713.40
GREATER TORONTO AIRPORT AUTHORITY,2019-2020,366260.84,365281.13
GREATER TORONTO AIRPORT AUTHORITY,2020-2021,162975.64,159551.15
HFI PYROTECHNICS,2018-2019,232.16,234.41
HFI PYROTECHNICS,2019-2020,5519082.50,5510765.53
HFI PYROTECHNICS,2020-2021,8389917.83,8088775.25
HFI PYROTECHNICS,2021-2022,10640371.07,8231476.28
HONEYWELL,2017-2018,66843.55,68454.62
HONEYWELL,2018-2019,93320.56,94494.33
HONEYWELL,2019-2020,102454.36,102267.51
HONEYWELL,2020-2021,87762.22,85918.14
HONEYWELL,2021-2022,87762.22,66667.73
HOULE ELECTRIC,2017-2018,25777.50,26293.53
IBM CANADA,2017-2018,624205.75,641818.74
IBM CANADA,2018-2019,522242.08,528906.68
IBM CANADA,2019-2020,523672.88,522600.26
IBM CANADA,2020-2021,1869984.81,1815979.45
IBM CANADA,2021-2022,1318556.29,936514.78
INSA,2017-2018,13175.79,13402.12
INSA,2018-2019,52703.18,53416.38
INTEGRA NETWORKS,2017-2018,23059.50,23689.14
JANKEL TACTICAL SYSTEMS,2017-2018,1289151.65,1311295.85
JANKEL TACTICAL SYSTEMS,2018-2019,13294376.35,13424317.65
JOHNSON CONTROLS CANADA,2017-2018,9865.38,10046.06
JOHNSON CONTROLS CANADA,2018-2019,14074.62,14235.73
KYNDRYL CANADA,2021-2022,825323.43,562536.09
LANGUAGE RESEARCH DEVELOPMENT GROUP,2021-2022,48098.58,10587.10
LLOYD LIBKE LAW ENFORCEMENT SALES,2017-2018,1980259.01,2033009.42
LLOYD LIBKE LAW ENFORCEMENT SALES,2018-2019,2068305.80,2094712.02
LLOYD LIBKE LAW ENFORCEMENT SALES,2019-2020,3039083.82,3032833.16
LLOYD LIBKE LAW ENFORCEMENT SALES,2020-2021,2508798.80,2456083.26
M D CHARLTON,2017-2018,260069.24,266070.30
M D CHARLTON,2018-2019,244624.78,247197.94
M D CHARLTON,2019-2020,675.59,675.28
M D CHARLTON,2021-2022,253866.92,14933.92
MAGELLAN AEROSPACE,2017-2018,6128978.99,6287344.78
MAGELLAN AEROSPACE,2018-2019,15859955.64,16069841.79
MAGELLAN AEROSPACE,2019-2020,10338169.94,10324307.90
MAGELLAN AEROSPACE,2020-2021,5728896.30,5608519.22
MAGELLAN AEROSPACE,2021-2022,5728896.30,4351901.19
MAXSYS STAFFING AND CONSULTING,2020-2021,21559.33,20483.88
MAXSYS STAFFING AND CONSULTING,2021-2022,12576.27,11616.62
METOCEAN TELEMATICS,2021-2022,158976.00,145513.88
MOBILE RESOURCE GROUP,2017-2018,793704.81,814980.48
MORPHO CANADA,2018-2019,5318.40,5402.25
MORPHO CANADA,2019-2020,10874.50,10852.22
NEPTUNE SECURITY SERVICES,2017-2018,13703.27,14070.59
NEPTUNE SECURITY SERVICES,2018-2019,794093.84,804714.44
NEPTUNE SECURITY SERVICES,2019-2020,1118529.13,1116232.04
NEPTUNE SECURITY SERVICES,2020-2021,1024284.52,1002883.12
NEPTUNE SECURITY SERVICES,2021-2022,2383603.07,847138.85
NOTRA,2018-2019,7717211.00,7790223.55
NUA OFFICE,2020-2021,29872.54,28235.86
NUA OFFICE,2021-2022,153570.07,116658.04
OLIN,2017-2018,807682.29,822601.88
OLIN,2018-2019,1543985.32,1563619.28
OLIN,2019-2020,3512095.94,3504803.22
OLIN,2020-2021,2855139.35,2807185.32
OLIN,2021-2022,73254.66,55647.20
PALADIN GROUP,2017-2018,366947.71,375562.31
PALADIN GROUP,2018-2019,216922.85,219609.95
PALADIN GROUP,2019-2020,138269.19,138306.56
PALADIN GROUP,2020-2021,17870897.32,17273459.52
PALADIN GROUP,2021-2022,18320674.96,12889989.56
QMR,2021-2022,103368.51,77985.70
RAMPART INTERNATIONAL,2017-2018,522071.08,531384.42
RAMPART INTERNATIONAL,2018-2019,112857.07,114198.54
RAMPART INTERNATIONAL,2019-2020,23728.87,23761.41
RAMPART INTERNATIONAL,2020-2021,378622.94,368316.65
RAMPART INTERNATIONAL,2021-2022,800585.16,636978.64
RAYTHEON,2017-2018,25089.61,25954.36
RHEA,2018-2019,14072.94,14251.12
RHEA,2019-2020,10761.66,10756.75
RHEA,2020-2021,37516.00,37505.03
RHEA,2021-2022,39422.99,35791.45
RHEINMETALL,2017-2018,31280.00,31817.31
RHEINMETALL,2018-2019,98500.00,100659.28
SCALAR DECISIONS,2017-2018,51484.07,52957.78
SEAWATCH,2017-2018,9129.40,9452.99
SEAWATCH,2018-2019,4458416.64,4516506.56
SEAWATCH,2019-2020,2011481.24,2007361.19
SEAWATCH,2020-2021,2005985.39,1963835.09
SEAWATCH,2021-2022,2005985.39,1523827.58
SIEMENS,2017-2018,747476.88,767405.77
SIEMENS,2018-2019,891126.57,902873.81
SIEMENS,2019-2020,1204030.49,1201598.24
SIEMENS,2020-2021,1248981.94,1222568.11
SIEMENS,2021-2022,1528880.34,1123352.91
SNC LAVALIN,2017-2018,2175875.77,2234201.25
SNC LAVALIN,2018-2019,2074099.33,2100567.98
SNC LAVALIN,2021-2022,63000.00,39949.94
STANTEC,2018-2019,14989.45,15129.60
STONEWORKS TECHNOLOGIES,2019-2020,2385.59,2379.64
STONEWORKS TECHNOLOGIES,2020-2021,3044.55,2980.57
STONEWORKS TECHNOLOGIES,2021-2022,3044.55,2312.76
SUMMIT CANADA DISTRIBUTORS,2017-2018,1830638.33,1866755.35
SUMMIT CANADA DISTRIBUTORS,2018-2019,660494.84,667452.73
SUMMIT CANADA DISTRIBUTORS,2019-2020,117041.08,116963.80
SUN LIFE ASSURANCE COMPANY,2018-2019,24835.63,25075.97
TEKNION,2020-2021,12287.33,11614.13
TEKNION,2021-2022,63167.27,47984.41
TELEDYNE,2018-2019,11999.15,12126.45
TELUS CANADA,2021-2022,15523.20,11749.49
TERAMACH TECHNOLOGIES,2019-2020,320893.99,319798.45
TESTFORCE SYSTEMS,2017-2018,12958.05,13180.63
THALES,2021-2022,2071.88,0.00
THE MASHA KRUPP TRANSLATION GROUP,2019-2020,28805.75,28845.25
THE MASHA KRUPP TRANSLATION GROUP,2020-2021,191165.46,187148.64
THE MASHA KRUPP TRANSLATION GROUP,2021-2022,144028.77,131100.74
TOROMONT,2017-2018,22901.16,23364.69
TOROMONT,2018-2019,25049.53,25387.30
TOROMONT,2019-2020,25317.41,25273.00
TOROMONT,2020-2021,27711.78,26831.86
TOROMONT,2021-2022,27645.08,14274.69
TPG TECHNOLOGY CONSULTANTS,2017-2018,206263.01,211792.00
TPG TECHNOLOGY CONSULTANTS,2018-2019,81940.10,82752.60
TRM TECHNOLOGIES,2017-2018,60690.89,61830.77
TRM TECHNOLOGIES,2018-2019,22352.23,22637.48
TRM TECHNOLOGIES,2019-2020,22413.47,22367.56
TROY LIFE FIRE SAFETY,2017-2018,28596.76,29363.31
TROY LIFE FIRE SAFETY,2018-2019,4745.76,4806.32
TROY LIFE FIRE SAFETY,2019-2020,13829.37,13795.26
TROY LIFE FIRE SAFETY,2020-2021,43450.97,42255.61
TROY LIFE FIRE SAFETY,2021-2022,71803.69,51451.63
TYCO INTEGRATED FIRE SECURITY,2017-2018,787769.42,808694.72
TYCO INTEGRATED FIRE SECURITY,2018-2019,987215.03,999819.19
TYCO INTEGRATED FIRE SECURITY,2019-2020,1014801.21,1012823.12
TYCO INTEGRATED FIRE SECURITY,2020-2021,1180625.67,1154511.20
TYCO INTEGRATED FIRE SECURITY,2021-2022,1096578.96,832224.67
ULTRA ELECTRONICS,2019-2020,2630158.07,2623966.08
ULTRA ELECTRONICS,2020-2021,3127060.90,3061354.27
ULTRA ELECTRONICS,2021-2022,3701536.27,2811836.56
UNISOURCE,2017-2018,170636.30,175682.97
UNITED STATES DEPARTMENT OF THE AIR FORCE,2017-2018,258528.41,265458.40
UNITED STATES DEPARTMENT OF THE AIR FORCE,2018-2019,258528.41,261827.62
UNITED STATES DEPARTMENT OF THE AIR FORCE,2019-2020,259236.70,258705.72
UNITED STATES DEPARTMENT OF THE AIR FORCE,2020-2021,258528.41,253096.14
UNITED STATES DEPARTMENT OF THE AIR FORCE,2021-2022,129618.35,118975.82
UNIVERSITY OF BRITISH COLUMBIA,2020-2021,12768.98,12449.83
UNIVERSITY OF BRITISH COLUMBIA,2021-2022,14431.47,9993.18
VALCOM CONSULTING,2020-2021,1276.25,1206.32
VALCOM CONSULTING,2021-2022,155276.83,117954.56
VISIONTEC,2017-2018,21746.93,22120.48
VISIONTEC,2018-2019,274011.31,276918.26
WESCO DISTRIBUTION CANADA,2019-2020,94196.80,94325.95
