d_vendor_name,d_fiscal_year,total,total_constant_2019_dollars
736902 ONTARIO,2019-2020,766547.99,764988.78
736902 ONTARIO,2020-2021,5316850.54,5169558.55
736902 ONTARIO,2021-2022,1178795.50,969927.84
73719 NEWFOUNDLAND LABRADOR,2017-2018,1398655.44,1433334.65
73719 NEWFOUNDLAND LABRADOR,2018-2019,2014034.71,2044154.69
73719 NEWFOUNDLAND LABRADOR,2019-2020,915380.75,913555.73
73719 NEWFOUNDLAND LABRADOR,2020-2021,356747.36,350262.30
73719 NEWFOUNDLAND LABRADOR,2021-2022,726610.61,469367.59
851791 NWT,2017-2018,15143551.83,15539617.38
851791 NWT,2018-2019,4690517.12,4749683.27
851791 NWT,2019-2020,4381045.78,4372072.25
851791 NWT,2020-2021,371072.18,374318.21
851791 NWT,2021-2022,343875.00,313667.83
9006 9311 QUEBEC,2017-2018,1975961.61,2023231.49
9006 9311 QUEBEC,2018-2019,2755610.04,2790775.80
9006 9311 QUEBEC,2019-2020,2326494.53,2325212.54
9006 9311 QUEBEC,2020-2021,7030785.25,6842786.15
9006 9311 QUEBEC,2021-2022,9594099.91,7288066.08
9053 9776 QUEBEC,2019-2020,2670281.71,2663682.31
9053 9776 QUEBEC,2020-2021,9875254.05,9573209.90
9053 9776 QUEBEC,2021-2022,24036212.69,17627830.02
9090 5092 QUEBEC,2017-2018,2638469.61,2686849.34
9090 5092 QUEBEC,2018-2019,6046597.57,6121685.80
9090 5092 QUEBEC,2019-2020,5028699.15,5018399.05
9099 3593 QUEBEC INTER PROJE,2018-2019,1093716.71,1110725.99
9099 3593 QUEBEC INTER PROJE,2019-2020,2313874.65,2309135.23
9099 3593 QUEBEC INTER PROJE,2020-2021,2515845.58,2455946.59
9099 3593 QUEBEC INTER PROJE,2021-2022,2715247.93,2062612.08
9168516 CANADA,2017-2018,1580485.69,1609660.48
9168516 CANADA,2018-2019,3517544.36,3562433.56
9168516 CANADA,2019-2020,82884.16,82749.28
9168516 CANADA,2020-2021,18330.52,18091.07
9168516 CANADA,2021-2022,158652.76,146546.46
9275 0181 QUEBEC,2017-2018,981051.70,1006019.30
9275 0181 QUEBEC,2018-2019,1657786.27,1681110.37
9275 0181 QUEBEC,2019-2020,3099691.00,3092878.33
9275 0181 QUEBEC,2020-2021,2228634.13,2180864.86
9275 0181 QUEBEC,2021-2022,1953969.71,1484095.68
A C L CONSTRUCTION,2020-2021,1862496.09,1765934.35
A C L CONSTRUCTION,2021-2022,3347565.87,2127319.02
A HUNDRED ANSWERS,2017-2018,2089289.81,2135496.09
A HUNDRED ANSWERS,2018-2019,5814888.90,5889453.50
A HUNDRED ANSWERS,2019-2020,3530699.64,3524716.37
A HUNDRED ANSWERS,2020-2021,941414.84,919432.52
A HUNDRED ANSWERS,2021-2022,646855.57,529668.09
A J HANNA CONSTRUCTION,2017-2018,2428689.31,2486633.72
A J HANNA CONSTRUCTION,2018-2019,2289388.13,2320761.89
A J HANNA CONSTRUCTION,2019-2020,2555693.50,2551968.61
A J HANNA CONSTRUCTION,2020-2021,2948860.72,2885281.73
A J HANNA CONSTRUCTION,2021-2022,633071.91,583245.47
A SANTIN MASON CONTRACTOR,2017-2018,1117384.17,1146407.62
A SANTIN MASON CONTRACTOR,2018-2019,1584325.73,1606057.00
A SANTIN MASON CONTRACTOR,2019-2020,3344355.29,3337008.99
A SANTIN MASON CONTRACTOR,2020-2021,3393176.80,3328496.10
A TECH ROOFING,2017-2018,339786.26,345752.85
A TECH ROOFING,2018-2019,118113.74,119341.42
A TECH ROOFING,2020-2021,3309297.50,3237943.27
A TECH ROOFING,2021-2022,1769850.00,1610960.52
AB SCIEX,2017-2018,1597987.21,1638515.83
AB SCIEX,2018-2019,1644627.19,1665192.07
AB SCIEX,2019-2020,2239808.78,2236872.76
AB SCIEX,2020-2021,2088309.88,2039907.84
AB SCIEX,2021-2022,2557216.33,1889486.98
ABB,2017-2018,40252354.48,41536788.40
ABB,2018-2019,7911575.67,8013011.11
ABB,2019-2020,8830799.96,8813466.02
ABB,2020-2021,11906745.59,11601675.43
ABB,2021-2022,10269523.23,8050909.00
ABBOTT,2017-2018,251916.31,256570.14
ABBOTT,2018-2019,161744.21,163835.64
ABBOTT,2019-2020,395198.25,394804.76
ABBOTT,2020-2021,5214046.28,5100481.97
ABBOTT,2021-2022,39371952.04,26921498.89
ABCO INDUSTRIES,2021-2022,6188661.09,3492555.11
ABCO MAINTENANCE SYSTEMS,2017-2018,3184450.78,3271738.58
ABCO MAINTENANCE SYSTEMS,2018-2019,3257499.27,3298934.77
ABCO MAINTENANCE SYSTEMS,2019-2020,2452714.82,2448930.38
ABCO MAINTENANCE SYSTEMS,2020-2021,1279002.02,1270072.43
ABS AMERICAS,2017-2018,2181020.58,2236938.29
ABS AMERICAS,2018-2019,2475703.70,2507297.43
ABS AMERICAS,2019-2020,2482486.45,2477401.67
ABS AMERICAS,2020-2021,2506879.95,2453297.49
ABS AMERICAS,2021-2022,2459335.30,1870639.27
ACADIAN DREDGING,2017-2018,1468232.41,1511883.82
ACADIAN DREDGING,2018-2019,740806.78,749680.65
ACADIAN DREDGING,2019-2020,1201021.67,1198153.47
ACADIAN DREDGING,2020-2021,1276902.50,1264144.32
ACADIAN DREDGING,2021-2022,1950367.60,1395079.80
ACART COMMUNICATIONS,2017-2018,2609265.34,2677480.39
ACART COMMUNICATIONS,2018-2019,3229012.20,3272055.71
ACART COMMUNICATIONS,2019-2020,1719670.51,1716436.70
ACART COMMUNICATIONS,2020-2021,1256356.64,1235068.89
ACART COMMUNICATIONS,2021-2022,174015.96,75558.95
ACCENTURE,2017-2018,29360924.42,30146430.55
ACCENTURE,2018-2019,31485029.59,31882820.16
ACCENTURE,2019-2020,30169383.69,30109230.12
ACCENTURE,2020-2021,70666511.80,68804423.65
ACCENTURE,2021-2022,95819307.89,72870611.68
ACCESS 2 NETWORKS,2017-2018,2908691.47,2977980.51
ACCESS 2 NETWORKS,2018-2019,5056093.83,5119213.08
ACCESS 2 NETWORKS,2019-2020,1840905.76,1835960.65
ACCESS 2 NETWORKS,2020-2021,1715979.08,1666051.74
ACCESS 2 NETWORKS,2021-2022,1154015.70,866505.70
ACKLANDS GRAINGER,2017-2018,3295150.30,3375390.83
ACKLANDS GRAINGER,2018-2019,2280628.96,2307677.06
ACKLANDS GRAINGER,2019-2020,2164708.39,2163481.50
ACKLANDS GRAINGER,2020-2021,4512329.97,4396754.85
ACKLANDS GRAINGER,2021-2022,2702305.62,1614977.82
ACME FUTURE SECURITY CONTROLS,2017-2018,2059509.80,2105354.03
ACME FUTURE SECURITY CONTROLS,2018-2019,4114200.94,4166681.59
ACME FUTURE SECURITY CONTROLS,2019-2020,2699940.56,2695240.34
ACME FUTURE SECURITY CONTROLS,2020-2021,1732807.83,1690238.38
ACME FUTURE SECURITY CONTROLS,2021-2022,949188.64,721100.94
ACOSYS CONSULTING SERVICES,2017-2018,164979.87,169438.62
ACOSYS CONSULTING SERVICES,2019-2020,538074.24,537219.04
ACOSYS CONSULTING SERVICES,2020-2021,2958885.62,2880309.08
ACOSYS CONSULTING SERVICES,2021-2022,4844002.01,3469715.94
ACT,2017-2018,2851023.90,2920852.38
ACT,2018-2019,2906210.29,2942791.58
ACT,2019-2020,2281582.17,2277797.65
ACT,2020-2021,3204856.63,3085893.19
ACT,2021-2022,5680688.60,3681565.87
ACTION PERSONNEL OF OTTAWA HULL,2017-2018,334950.90,344641.44
ACTION PERSONNEL OF OTTAWA HULL,2018-2019,485749.31,492335.13
ACTION PERSONNEL OF OTTAWA HULL,2019-2020,691444.28,689962.89
ACTION PERSONNEL OF OTTAWA HULL,2020-2021,1185641.30,1143321.94
ACTION PERSONNEL OF OTTAWA HULL,2021-2022,2900329.73,2400452.45
ADAPT PHARMA CANADA,2017-2018,2444075.36,2492164.01
ADAPT PHARMA CANADA,2018-2019,301895.68,305994.89
ADAPT PHARMA CANADA,2019-2020,2018715.04,2016561.88
ADAPT PHARMA CANADA,2020-2021,559962.92,550687.04
ADAPT PHARMA CANADA,2021-2022,186373.60,171579.70
ADGA GROUP,2017-2018,35329479.90,36290236.97
ADGA GROUP,2018-2019,38556752.72,39054437.00
ADGA GROUP,2019-2020,34355295.35,34286768.79
ADGA GROUP,2020-2021,36053772.33,35208306.94
ADGA GROUP,2021-2022,50125560.93,34813098.01
ADOBE,2017-2018,8737074.75,8961715.43
ADOBE,2018-2019,7564784.35,7659751.49
ADOBE,2019-2020,6545990.95,6531926.86
ADOBE,2020-2021,7348953.22,7193201.81
ADOBE,2021-2022,6773639.89,5144008.01
ADP CANADA COMPAGNIE ADP CANADA,2017-2018,3797170.66,3898955.80
ADP CANADA COMPAGNIE ADP CANADA,2018-2019,3797170.66,3845628.31
ADP CANADA COMPAGNIE ADP CANADA,2019-2020,3807573.87,3799774.95
ADP CANADA COMPAGNIE ADP CANADA,2020-2021,3797170.66,3717383.50
ADP CANADA COMPAGNIE ADP CANADA,2021-2022,3797170.66,2884484.31
ADPEARL,2020-2021,2784320.00,2686108.03
ADPEARL,2021-2022,4619440.00,3509113.34
ADRM TECHNOLOGY CONSULTING,2017-2018,15647857.33,16022618.38
ADRM TECHNOLOGY CONSULTING,2018-2019,13228791.06,13397434.02
ADRM TECHNOLOGY CONSULTING,2019-2020,14481716.06,14451542.60
ADRM TECHNOLOGY CONSULTING,2020-2021,13779150.32,13481430.63
ADRM TECHNOLOGY CONSULTING,2021-2022,17547113.43,12882755.90
ADVANCED BUSINESS INTERIORS,2017-2018,12467337.58,12749476.53
ADVANCED BUSINESS INTERIORS,2018-2019,11923083.20,12069375.87
ADVANCED BUSINESS INTERIORS,2019-2020,15477487.70,15448189.74
ADVANCED BUSINESS INTERIORS,2020-2021,9287711.66,8978504.01
ADVANCED BUSINESS INTERIORS,2021-2022,9762274.91,5722367.53
ADVANCED CHIPPEWA TECHNOLOGIES,2017-2018,15784018.78,16189173.63
ADVANCED CHIPPEWA TECHNOLOGIES,2018-2019,19660652.66,19908727.08
ADVANCED CHIPPEWA TECHNOLOGIES,2019-2020,16769752.92,16737844.27
ADVANCED CHIPPEWA TECHNOLOGIES,2020-2021,39937705.50,38741877.80
ADVANCED CHIPPEWA TECHNOLOGIES,2021-2022,38891263.91,28442569.55
ADVANCED PARAMEDIC,2018-2019,1181651.36,1196793.48
ADVANCED PARAMEDIC,2019-2020,3574251.23,3566930.22
ADVANCED PARAMEDIC,2020-2021,5244366.75,5133335.19
ADVANCED PARAMEDIC,2021-2022,4031634.03,3402578.23
AECOM,2017-2018,20283958.24,20804864.38
AECOM,2018-2019,26271601.99,26609088.42
AECOM,2019-2020,24913336.58,24861325.43
AECOM,2020-2021,24187454.63,23622724.20
AECOM,2021-2022,23020676.21,16137132.87
AEG FUELS,2017-2018,679452.36,696438.55
AEG FUELS,2018-2019,190035.10,192051.16
AEG FUELS,2019-2020,4080337.90,4085932.51
AEG FUELS,2020-2021,32275806.22,31479500.63
AEG FUELS,2021-2022,44379962.84,25935710.38
AEREX AVIONICS,2017-2018,5828917.26,5983734.96
AEREX AVIONICS,2018-2019,5082669.77,5147719.82
AEREX AVIONICS,2019-2020,6134330.45,6121531.38
AEREX AVIONICS,2020-2021,6551592.74,6398840.25
AEREX AVIONICS,2021-2022,6431358.20,4854113.58
AERO FEU,2017-2018,6462258.39,6637894.94
AERO FEU,2018-2019,6320355.88,6400627.96
AERO FEU,2019-2020,6276753.15,6264127.05
AERO FEU,2020-2021,20124.94,19244.45
AERO FEU,2021-2022,75542.30,11858.86
AERO SUPPLIES,2017-2018,666744.59,684289.03
AERO SUPPLIES,2018-2019,681129.55,690340.32
AERO SUPPLIES,2019-2020,1898932.05,1896518.07
AERO SUPPLIES,2020-2021,1908724.82,1862179.85
AERO SUPPLIES,2021-2022,3210289.45,2256856.78
AEROPORTS DE MONTREAL,2021-2022,8294161.13,7272888.99
AEROPRO,2017-2018,1180169.38,1211793.98
AEROPRO,2018-2019,1064138.75,1077718.77
AEROPRO,2019-2020,1305980.10,1303232.12
AEROPRO,2020-2021,1359698.64,1331128.29
AEROPRO,2021-2022,1359698.64,1032882.04
AFC INDUSTRIES,2017-2018,1628533.32,1664002.32
AFC INDUSTRIES,2018-2019,2569376.15,2602097.06
AFC INDUSTRIES,2019-2020,2573194.84,2567954.45
AFC INDUSTRIES,2020-2021,321023.98,323832.20
AFN ENGINEERING,2017-2018,2789379.90,2864111.97
AFN ENGINEERING,2018-2019,2552151.60,2586804.87
AFN ENGINEERING,2019-2020,2551836.24,2547076.82
AFN ENGINEERING,2020-2021,1855777.86,1817272.81
AFN ENGINEERING,2021-2022,1925962.08,1200533.21
AFW CONSTRUCTION,2017-2018,1761000.52,1803537.27
AFW CONSTRUCTION,2018-2019,1575946.46,1597729.38
AFW CONSTRUCTION,2019-2020,1248932.70,1246111.62
AFW CONSTRUCTION,2020-2021,625893.53,605583.53
AFW CONSTRUCTION,2021-2022,143414.63,132471.11
AGILEC,2017-2018,949498.42,966499.45
AGILEC,2018-2019,2864189.46,2900740.86
AGILEC,2019-2020,2872036.55,2866153.87
AGILEC,2020-2021,2883820.48,2822720.86
AGILEC,2021-2022,798966.38,719750.80
AGILENT,2017-2018,6176380.22,6306828.75
AGILENT,2018-2019,6612193.98,6697313.25
AGILENT,2019-2020,8446259.95,8433984.24
AGILENT,2020-2021,8860695.70,8591316.50
AGILENT,2021-2022,10222400.44,6409950.05
AGRITEAM CANADA,2017-2018,7989268.60,8203847.67
AGRITEAM CANADA,2018-2019,8078360.19,8182172.70
AGRITEAM CANADA,2019-2020,8870296.44,8846254.17
AGRITEAM CANADA,2020-2021,5955813.76,5831205.02
AGRITEAM CANADA,2021-2022,5824154.23,4424262.96
AIM HEALTH GROUP,2017-2018,2236337.65,2296283.85
AIM HEALTH GROUP,2018-2019,2236337.65,2264876.71
AIM HEALTH GROUP,2019-2020,2215930.01,2211406.62
AIM HEALTH GROUP,2020-2021,2172619.71,2126968.05
AIM HEALTH GROUP,2021-2022,2863683.65,2164330.14
AINSWORTH,2017-2018,984853.58,1008391.15
AINSWORTH,2018-2019,824049.53,834638.35
AINSWORTH,2019-2020,1462503.36,1461629.85
AINSWORTH,2020-2021,4152356.06,4016801.89
AINSWORTH,2021-2022,5823074.06,4353110.93
AIR INUIT,2017-2018,1892971.87,1934677.03
AIR INUIT,2018-2019,2676977.16,2708661.05
AIR INUIT,2019-2020,3118275.25,3111652.96
AIR INUIT,2020-2021,3130778.74,3064993.99
AIR INUIT,2021-2022,310335.24,286101.14
AIR LIQUIDE CANADA,2017-2018,1028568.10,1053244.64
AIR LIQUIDE CANADA,2018-2019,995016.03,1007706.98
AIR LIQUIDE CANADA,2019-2020,964522.87,962521.83
AIR LIQUIDE CANADA,2020-2021,1564187.97,1521105.81
AIR LIQUIDE CANADA,2021-2022,1915191.44,1376455.12
AIR TINDI,2017-2018,877702.42,897612.64
AIR TINDI,2018-2019,864196.39,874182.92
AIR TINDI,2019-2020,1242438.77,1240976.01
AIR TINDI,2020-2021,1266390.68,1228837.47
AIR TINDI,2021-2022,6586781.03,4822981.73
AIRBORNE SYSTEMS,2017-2018,5611281.57,5761864.86
AIRBORNE SYSTEMS,2018-2019,5590662.22,5662007.54
AIRBORNE SYSTEMS,2019-2020,4212142.77,4198749.14
AIRBOSS DEFENSE,2017-2018,1190415.12,1222324.82
AIRBOSS DEFENSE,2018-2019,1190415.12,1205606.62
AIRBOSS DEFENSE,2019-2020,1234024.31,1231634.67
AIRBOSS DEFENSE,2020-2021,1214074.50,1188461.28
AIRBOSS DEFENSE,2021-2022,406799.20,317599.07
AIRBUS,2017-2018,251811849.47,258543730.52
AIRBUS,2018-2019,251989299.20,255223026.64
AIRBUS,2019-2020,254153879.44,253633873.97
AIRBUS,2020-2021,249729377.02,244478293.92
AIRBUS,2021-2022,249275418.76,189443398.57
ALBERTA SEVENTH STEP SOCIETY,2017-2018,1189554.54,1221441.17
ALBERTA SEVENTH STEP SOCIETY,2018-2019,1189554.54,1204735.05
ALBERTA SEVENTH STEP SOCIETY,2019-2020,1304192.00,1301520.67
ALBERTA SEVENTH STEP SOCIETY,2020-2021,1300628.63,1273299.48
ALBERTA SEVENTH STEP SOCIETY,2021-2022,1300628.63,988010.08
ALCAIDE WEBSTER ARCHITECTS,2017-2018,1376501.87,1407783.76
ALCAIDE WEBSTER ARCHITECTS,2018-2019,868012.18,878942.24
ALCAIDE WEBSTER ARCHITECTS,2019-2020,1482681.70,1480360.69
ALCAIDE WEBSTER ARCHITECTS,2020-2021,2445009.90,2390305.34
ALCAIDE WEBSTER ARCHITECTS,2021-2022,2517912.14,1917440.53
ALINEA INTERNATIONAL,2019-2020,1192670.79,1188934.61
ALINEA INTERNATIONAL,2020-2021,2059931.82,2015528.61
ALINEA INTERNATIONAL,2021-2022,7991452.69,5471673.02
ALLEN HASTINGS,2017-2018,2499657.02,2561152.17
ALLEN HASTINGS,2018-2019,2323484.20,2355533.11
ALLEN HASTINGS,2019-2020,2397120.49,2392803.59
ALLEN HASTINGS,2020-2021,2019093.33,1976667.61
ALLIANCE ENERGY,2017-2018,325017.49,331732.46
ALLIANCE ENERGY,2018-2019,2342894.11,2373884.03
ALLIANCE ENERGY,2019-2020,2999452.57,2993575.73
ALLIANCE ENERGY,2020-2021,3004106.67,2937400.73
ALLIANCE ENERGY,2021-2022,3251354.44,2535901.97
ALLIANCE ENGINEERING CONSTRUCTION,2017-2018,2084966.85,2120781.04
ALLIANCE ENGINEERING CONSTRUCTION,2018-2019,1474133.68,1495772.30
ALLIANCE ENGINEERING CONSTRUCTION,2019-2020,1154391.40,1152761.50
ALLIANCE ENGINEERING CONSTRUCTION,2020-2021,17515.00,16884.40
ALLIANCE ENGINEERING CONSTRUCTION,2021-2022,1969320.50,1169579.62
ALLIANT TECHSYSTEMS OPERATIONS,2017-2018,6794161.10,6970158.99
ALLIANT TECHSYSTEMS OPERATIONS,2018-2019,4696391.41,4759004.76
ALLIANT TECHSYSTEMS OPERATIONS,2019-2020,3261025.53,3254346.10
ALLIANT TECHSYSTEMS OPERATIONS,2020-2021,3252115.63,3183781.32
ALLIANT TECHSYSTEMS OPERATIONS,2021-2022,667498.39,507058.76
ALLIED PAVING,2018-2019,6678879.03,6765733.48
ALLIED PAVING,2019-2020,7452651.60,7437386.61
ALLIED SHIPBUILDERS,2017-2018,7317942.85,7483157.90
ALLIED SHIPBUILDERS,2018-2019,10281838.54,10415649.41
ALLIED SHIPBUILDERS,2019-2020,7289819.93,7250032.55
ALLIED SHIPBUILDERS,2020-2021,8425142.22,8074398.92
ALLIED SHIPBUILDERS,2021-2022,14617425.34,11086758.47
ALMIQ CONTRACTING,2017-2018,13085882.54,13436656.45
ALMIQ CONTRACTING,2018-2019,6560867.14,6624331.66
ALPINE AEROTECH,2017-2018,539018.16,549102.92
ALPINE AEROTECH,2018-2019,1134189.78,1150270.00
ALPINE AEROTECH,2019-2020,1831843.07,1831736.58
ALPINE AEROTECH,2020-2021,551455.33,540402.51
ALPINE AEROTECH,2021-2022,1493865.50,251908.52
ALPINE HELICOPTERS,2017-2018,3661591.26,3770536.26
ALPINE HELICOPTERS,2018-2019,1510644.66,1525457.28
ALPINE HELICOPTERS,2019-2020,627600.13,626908.24
ALPINE HELICOPTERS,2020-2021,1153402.86,1121816.10
ALPINE HELICOPTERS,2021-2022,1653455.59,1090052.92
ALS CANADA,2017-2018,1868167.74,1916375.55
ALS CANADA,2018-2019,2858196.54,2892023.31
ALS CANADA,2019-2020,3193216.79,3186317.79
ALS CANADA,2020-2021,3603156.91,3514554.96
ALS CANADA,2021-2022,2862719.00,2156402.18
ALTIS HUMAN RESOURCES,2017-2018,25295175.43,25956109.50
ALTIS HUMAN RESOURCES,2018-2019,25638514.73,25967144.25
ALTIS HUMAN RESOURCES,2019-2020,30933712.88,30868201.91
ALTIS HUMAN RESOURCES,2020-2021,23709806.73,23167628.72
ALTIS HUMAN RESOURCES,2021-2022,25226471.12,18163305.57
ALVA CONSTRUCTION,2017-2018,6790635.18,6990578.24
ALVA CONSTRUCTION,2018-2019,3244696.47,3284731.44
ALVA CONSTRUCTION,2019-2020,5156279.09,5145251.44
ALVA CONSTRUCTION,2020-2021,1632545.29,1617278.57
ALVA CONSTRUCTION,2021-2022,1014883.08,489206.74
AMAN BUILDERS,2017-2018,13145320.02,13510359.30
AMAN BUILDERS,2018-2019,11678421.28,11827455.63
AMAN BUILDERS,2019-2020,3455532.87,3453956.44
AMAZON,2019-2020,933408.39,933995.45
AMAZON,2020-2021,16378164.13,15816044.00
AMAZON,2021-2022,28804492.78,19476603.20
AMD MEDICOM,2019-2020,170389.69,170623.32
AMD MEDICOM,2020-2021,10365373.07,10147573.11
AMD MEDICOM,2021-2022,9428229.75,7873956.35
AMDOCS,2017-2018,2816929.49,2892438.75
AMDOCS,2018-2019,353944.50,357699.45
AMDOCS,2020-2021,1475402.60,1444401.05
AMDOCS,2021-2022,1475402.60,1120775.45
AMEC FOSTER WHEELER AMERICAS,2017-2018,11348349.66,11609485.76
AMEC FOSTER WHEELER AMERICAS,2018-2019,7620403.70,7718861.73
AMEC FOSTER WHEELER AMERICAS,2019-2020,333991.77,333431.83
AMEC FOSTER WHEELER AMERICAS,2020-2021,167609.41,166321.29
AMERESCO CANADA,2017-2018,6330272.58,6489254.85
AMERESCO CANADA,2018-2019,17714098.42,17940212.87
AMERESCO CANADA,2019-2020,20471753.87,20429813.46
AMERESCO CANADA,2020-2021,24893315.83,24219905.10
AMERESCO CANADA,2021-2022,21775592.69,15511260.36
AMERICAN BUREAU OF SHIPPING,2017-2018,13212.71,13681.02
AMERICAN BUREAU OF SHIPPING,2018-2019,843473.56,856084.33
AMERICAN BUREAU OF SHIPPING,2019-2020,1919204.48,1915735.56
AMERICAN BUREAU OF SHIPPING,2020-2021,2025437.21,1961599.43
AMERICAN BUREAU OF SHIPPING,2021-2022,2033551.79,1498202.84
AMEX BANK OF CANADA,2017-2018,3175982.88,3261116.76
AMEX BANK OF CANADA,2018-2019,3180298.82,3220893.31
AMEX BANK OF CANADA,2019-2020,3193829.80,3187287.01
AMEX BANK OF CANADA,2020-2021,3187482.64,3120506.41
AMEX BANK OF CANADA,2021-2022,3097732.88,2353163.10
