d_vendor_name,d_fiscal_year,total,total_constant_2019_dollars
PRA,2021-2022,46166.37,43905.97
PRINTERS PLUS,2019-2020,25663.94,25141.84
PRINTERS PLUS,2021-2022,23052.00,21594.14
PROQUEST,2021-2022,16125.77,14662.69
PROTAK CONSULTING GROUP,2017-2018,24930.63,25630.97
QMR,2017-2018,35635.29,36671.07
QMR,2018-2019,45510.75,46081.21
QMR,2019-2020,39999.99,39206.74
QMR,2020-2021,101889.49,97568.82
QMR,2021-2022,125928.19,117509.68
RAYMOND CHABOT GRANT THORNTON,2018-2019,244911.72,247527.37
RAYMOND CHABOT GRANT THORNTON,2019-2020,218260.52,218906.39
RAYMOND CHABOT GRANT THORNTON,2020-2021,34608.73,32784.55
RAYMOND CHABOT GRANT THORNTON,2021-2022,970027.84,907343.70
RICOH,2017-2018,29254.60,30108.96
RICOH,2018-2019,9547.43,9728.17
RICOH,2019-2020,7284.12,7248.22
RICOH,2020-2021,6994.13,6668.02
RICOH,2021-2022,6994.13,6544.83
SALESFORCE CANADA,2020-2021,24227.84,22978.70
SALESFORCE CANADA,2021-2022,303296.66,284455.00
SAMSON ASSOCIES,2017-2018,113360.37,116834.78
SAMSON ASSOCIES,2018-2019,113360.37,115432.48
SAMSON ASSOCIES,2019-2020,223078.61,219879.66
SAMSON ASSOCIES,2020-2021,221661.73,210904.00
SAMSON ASSOCIES,2021-2022,378024.69,353297.98
SHI CANADA,2019-2020,23609.99,23307.48
SHI CANADA,2020-2021,10545.17,9977.28
SI SYSTEMS,2018-2019,27838.36,28273.30
SI SYSTEMS,2019-2020,38594.10,38284.37
SI SYSTEMS,2021-2022,25216.07,23259.29
SIGNATURE SUR LE SAINT LAURENT,2017-2018,144499818.41,148928627.73
SIGNATURE SUR LE SAINT LAURENT,2018-2019,144499818.41,147141127.42
SIGNATURE SUR LE SAINT LAURENT,2019-2020,144895708.33,143732905.64
SIGNATURE SUR LE SAINT LAURENT,2020-2021,144499818.41,137762437.06
SIGNATURE SUR LE SAINT LAURENT,2021-2022,144499818.41,135217300.58
SIMPLEX GRINNELL,2017-2018,165013.86,170133.94
SIMPLEX GRINNELL,2018-2019,99654.25,101475.82
SIMPLEX GRINNELL,2019-2020,99927.27,99125.35
SIMPLEX GRINNELL,2020-2021,126268.13,120249.53
SIMPLEX GRINNELL,2021-2022,107934.08,101000.51
SOFTCHOICE,2017-2018,6558.47,6748.96
SOFTCHOICE,2018-2019,52411.20,53325.28
SOFTCHOICE,2019-2020,42623.97,42566.30
SOFTCHOICE,2020-2021,23855.40,22789.30
SOFTCHOICE,2021-2022,8820.58,8391.50
STRATOS,2020-2021,11041.71,10472.42
STRATOS,2021-2022,29638.29,28155.93
SYSTEMSCOPE,2018-2019,178992.00,181631.05
SYSTEMSCOPE,2019-2020,142380.00,140333.41
SYSTEMSCOPE,2020-2021,221257.39,211133.45
SYSTEMSCOPE,2021-2022,685006.00,645810.66
TAG HR,2018-2019,16134.71,16400.19
TCI TRANSLATORS CONFERENCE,2019-2020,12880.31,12864.77
TEKNION,2017-2018,845198.50,871738.11
TEKNION,2018-2019,46664.17,47625.52
TEKSYSTEMS CANADA,2019-2020,55058.12,53746.59
TEKSYSTEMS CANADA,2020-2021,144854.15,138533.16
TEKSYSTEMS CANADA,2021-2022,387734.47,359457.24
TETRA TECH,2018-2019,51150.48,51897.80
TETRA TECH,2019-2020,81395.98,80742.77
TETRA TECH,2020-2021,104546.25,99579.96
TETRA TECH,2021-2022,168224.82,157418.24
THE AIM GROUP,2017-2018,15048.10,15486.37
THE AIM GROUP,2018-2019,99076.21,100364.96
THE AIM GROUP,2019-2020,126444.50,125429.77
THE AIM GROUP,2020-2021,165733.33,158005.93
THE AIM GROUP,2021-2022,290733.33,271108.91
THE RIGHT DOOR CONSULTING,2017-2018,113288.36,116673.93
THE RIGHT DOOR CONSULTING,2018-2019,107668.85,109791.39
THE RIGHT DOOR CONSULTING,2019-2020,96218.93,95172.12
THE RIGHT DOOR CONSULTING,2020-2021,48873.35,46594.60
THE RIGHT DOOR CONSULTING,2021-2022,67748.26,62746.16
TOTEM OFFISOURCE,2017-2018,22029.78,22647.98
TRM TECHNOLOGIES,2017-2018,150255.76,154860.98
TRM TECHNOLOGIES,2018-2019,62983.92,64513.70
TURTLE ISLAND STAFFING,2017-2018,69554.97,71677.19
TURTLE ISLAND STAFFING,2018-2019,9750.70,9999.54
TURTLE ISLAND STAFFING,2021-2022,11842.91,10768.41
UNIVERSITY OF OTTAWA,2019-2020,11753.24,11473.27
UNIVERSITY OF OTTAWA,2020-2021,23898.26,22521.61
VIDCRUITER,2020-2021,191.08,181.23
VIDCRUITER,2021-2022,6974.45,6526.42
WOLTERS KLUWER,2018-2019,15896.23,16186.80
WOLTERS KLUWER,2019-2020,43.55,43.71
WSP,2019-2020,8059.78,7867.79
WSP,2020-2021,101442.05,96712.26
WSP,2021-2022,101442.05,94925.52
XEROX,2017-2018,7322.97,7543.61
XEROX,2018-2019,14094.56,14352.20
XEROX,2019-2020,14133.18,14019.76
XEROX,2020-2021,11760.93,11207.23
XEROX,2021-2022,2501.50,2374.69
