d_vendor_name,d_fiscal_year,total
ASBEX,2018-2019,105047.43
ASBEX,2019-2020,44729.8
ASOKAN BUSINESS INTERIORS,2017-2018,1144575.41
ASOKAN BUSINESS INTERIORS,2018-2019,1420583.23
ASOKAN BUSINESS INTERIORS,2019-2020,444681.07
ASOKAN BUSINESS INTERIORS,2020-2021,109575.61
ATCO,2019-2020,38745
ATLANTIC BUSINESS INTERIORS,2017-2018,344224.41
ATLANTIC BUSINESS INTERIORS,2018-2019,350394.78
ATLANTIC BUSINESS INTERIORS,2020-2021,18142.11
ATS SERVICES,2019-2020,91847.53
AV TECH,2017-2018,257458.66
AV TECH,2018-2019,211061.9
AV TECH,2019-2020,189052.71
AV TECH,2020-2021,188536.18
AVI SPL CANADA,2017-2018,553980.17
AVI SPL CANADA,2018-2019,50386.44
AVI SPL CANADA,2019-2020,128349.29
AVI SPL CANADA,2020-2021,729748.23
AVJET HOLDING,2017-2018,37382.8
AVJET HOLDING,2018-2019,106488.7
AVONDALE CONSTRUCTION,2017-2018,301536
AVONDALE CONSTRUCTION,2018-2019,245696
AVONDALE CONSTRUCTION,2019-2020,1024791.22
AVONDALE CONSTRUCTION,2020-2021,1893372.53
AXT,2017-2018,1382530.08
AXT,2018-2019,1168613.96
AXT,2019-2020,623659.9
AXT,2020-2021,1103321.57
AXYS TECHNOLOGIES,2017-2018,381438.37
AXYS TECHNOLOGIES,2018-2019,365165.73
AXYS TECHNOLOGIES,2019-2020,984704.33
AXYS TECHNOLOGIES,2020-2021,928586.16
B BRAUN OF CANADA,2019-2020,11518.11
B BRAUN OF CANADA,2020-2021,183614
BABCOCK INTERNATIONAL GROUP,2017-2018,63535.78
BABCOCK INTERNATIONAL GROUP,2018-2019,198995.64
BABCOCK INTERNATIONAL GROUP,2019-2020,31960.86
BABCOCK INTERNATIONAL GROUP,2020-2021,191823.55
BAE SYSTEMS,2017-2018,692964.82
BAE SYSTEMS,2018-2019,520658.34
BAE SYSTEMS,2019-2020,210409.43
BAE SYSTEMS,2020-2021,583632.08
BANCTEC CANADA,2017-2018,4057.01
BANCTEC CANADA,2018-2019,21041.47
BANCTEC CANADA,2019-2020,176599.53
BANCTEC CANADA,2020-2021,315516.76
BARGREEN ELLINGSON,2017-2018,1305745.28
BARGREEN ELLINGSON,2018-2019,3238635.43
BARGREEN ELLINGSON,2019-2020,7668814.53
BARGREEN ELLINGSON,2020-2021,18942040.42
BARRON S REFRIGERATION HEATING,2017-2018,134800
BAXTER,2020-2021,13545
BELL CANADA,2017-2018,39161063.14
BELL CANADA,2018-2019,39174995.64
BELL CANADA,2019-2020,39992772.33
BELL CANADA,2020-2021,39149793.65
BELL TEXTRON,2017-2018,18963.7
BELL TEXTRON,2019-2020,11804.72
BIGHORN CONSTRUCTION,2017-2018,378936
BIO NUCLEAR DIAGNOSTICS,2018-2019,0
BIO NUCLEAR DIAGNOSTICS,2019-2020,33366.41
BIO NUCLEAR DIAGNOSTICS,2020-2021,408664.5
BIOMERIEUX CANADA,2017-2018,87573.39
BIOMERIEUX CANADA,2018-2019,42566.53
BIOMERIEUX CANADA,2019-2020,766188.96
BIOMERIEUX CANADA,2020-2021,2897037.61
BLACK MCDONALD,2017-2018,1130580.78
BLACK MCDONALD,2018-2019,1788037.89
BLACK MCDONALD,2019-2020,1510489.14
BLACK MCDONALD,2020-2021,1103428.93
BLUEWAVE ENERGY,2017-2018,150840.43
BLUMETRIC ENVIRONMENTAL,2017-2018,64680
BLUMETRIC ENVIRONMENTAL,2019-2020,11074
BLUMETRIC ENVIRONMENTAL,2020-2021,140523.52
BMT FLEET TECHNOLOGY,2017-2018,27605.2
BMT FLEET TECHNOLOGY,2018-2019,28631.41
BOLLORE LOGISTICS,2019-2020,6879.2
BOLLORE LOGISTICS,2020-2021,26155.28
BOMBARDIER,2019-2020,14150.75
BOUTHILLETTE PARIZEAU,2020-2021,945.18
BRANDT TRACTOR,2017-2018,263245.59
BRANDT TRACTOR,2018-2019,40286.99
BRANDT TRACTOR,2019-2020,77149.55
BRANDT TRACTOR,2020-2021,32272.4
BRAWN CONSTRUCTION,2018-2019,13492.2
BRAWN CONSTRUCTION,2020-2021,14840.49
BRONSWERK MARINE,2017-2018,5054274.64
BRONSWERK MARINE,2018-2019,11144572.03
BRONSWERK MARINE,2019-2020,3310858.76
BRONSWERK MARINE,2020-2021,772898.84
BROOKFIELD GLOBAL INTEGRATED SOLUTIONS,2017-2018,26593.66
BROOKFIELD GLOBAL INTEGRATED SOLUTIONS,2018-2019,12185.36
BROOKFIELD GLOBAL INTEGRATED SOLUTIONS,2019-2020,45775.16
BROOKFIELD GLOBAL INTEGRATED SOLUTIONS,2020-2021,32962.05
BRUKER,2017-2018,1408314.4
BRUKER,2018-2019,435467.77
BRUKER,2019-2020,1102685.08
BRUKER,2020-2021,1131952.59
BUREAU VERITAS CANADA,2020-2021,118500.56
C CORE,2017-2018,172168.39
C CORE,2018-2019,172168.39
CADEX,2017-2018,92495.81
CADEX,2018-2019,13273.47
CADEX,2019-2020,585084.97
CADEX,2020-2021,969231.13
CALIAN,2019-2020,79994.52
CALIAN,2020-2021,272878.51
CAMPBELL SCIENTIFIC CANADA,2017-2018,1330903.85
CAMPBELL SCIENTIFIC CANADA,2018-2019,1338295.84
CAMPBELL SCIENTIFIC CANADA,2019-2020,1037187.06
CAMPBELL SCIENTIFIC CANADA,2020-2021,1055474.66
CANADIAN CORPS OF COMMISSIONAIRES,2017-2018,172937.34
CANADIAN CORPS OF COMMISSIONAIRES,2019-2020,17829.5
CANADIAN CORPS OF COMMISSIONAIRES,2020-2021,1637869.18
CANADIAN LEASEBACK,2017-2018,1787806.53
CANADIAN LEASEBACK,2019-2020,24677.68
CANADIAN LEASEBACK,2020-2021,203027.03
CANADIAN MARITIME ENGINEERING,2018-2019,46391
CANADIAN MARITIME ENGINEERING,2019-2020,32233.7
CANADIAN MARITIME ENGINEERING,2020-2021,888001.43
CANADIAN NUCLEAR LABORATORIES,2017-2018,51938.15
CANADIAN NUCLEAR LABORATORIES,2018-2019,4268.89
CANADIAN STANDARDS ASSOCIATION,2019-2020,13340
CANADYNE TECHNOLOGIES,2017-2018,213661
CANADYNE TECHNOLOGIES,2018-2019,4672261.91
CANADYNE TECHNOLOGIES,2019-2020,1710731.68
CANADYNE TECHNOLOGIES,2020-2021,1638908.23
CANAM PONTS CANADA,2018-2019,1694362.78
CANAM PONTS CANADA,2019-2020,6186072.1
CANAM PONTS CANADA,2020-2021,6123192.23
CANON,2017-2018,583033.89
CANON,2018-2019,341724.5
CANON,2019-2020,70637.65
CANON,2020-2021,184084.4
CANSEL SURVEY EQUIPMENT,2017-2018,419264.73
CANSEL SURVEY EQUIPMENT,2018-2019,726826.54
CANSEL SURVEY EQUIPMENT,2019-2020,519482.37
CANSEL SURVEY EQUIPMENT,2020-2021,256793.32
CANTEC SYSTEMS,2017-2018,12397.14
CANTEC SYSTEMS,2018-2019,1469341.04
CANTEC SYSTEMS,2019-2020,2133387.54
CANTEC SYSTEMS,2020-2021,1789509.02
CARLETON LIFE SUPPORT SYSTEMS,2018-2019,1331585.89
CARLETON LIFE SUPPORT SYSTEMS,2019-2020,248459.17
CARLETON UNIVERSITY,2017-2018,85478.56
CARRE TECHNOLOGIES,2018-2019,48151.55
CASP AEROSPACE,2017-2018,141781.13
CASP AEROSPACE,2018-2019,299133.6
CASP AEROSPACE,2019-2020,157352.47
CBCI TELECOM,2017-2018,263713.53
CBCI TELECOM,2018-2019,233568.81
CBCI TELECOM,2019-2020,173297.65
CBCI TELECOM,2020-2021,165785.9
CDW CANADA,2017-2018,146480.77
CDW CANADA,2018-2019,140158.38
CDW CANADA,2019-2020,99985.17
CDW CANADA,2020-2021,11813.47
CELLEBRITE,2017-2018,13526.46
CHANDOS CONSTRUCTION,2017-2018,3590045.01
CHANDOS CONSTRUCTION,2018-2019,3590045.01
CHU SAINTE JUSTINE,2017-2018,45990
CHUBB EDWARDS,2017-2018,197100.14
CHUBB EDWARDS,2018-2019,269985.09
CHUBB EDWARDS,2019-2020,402673.29
CHUBB EDWARDS,2020-2021,439526.95
CLARIANT CANADA,2017-2018,1227384.43
CLARIANT CANADA,2018-2019,1430212.51
CLARIANT CANADA,2019-2020,723224.98
CLARIANT CANADA,2020-2021,650111.42
CLERMARK,2017-2018,235373.31
CLERMARK,2018-2019,562325.43
CLERMARK,2019-2020,1006223.45
CLERMARK,2020-2021,3112637.95
COLT CANADA,2017-2018,895481.56
COLT CANADA,2018-2019,2337791.84
COLT CANADA,2019-2020,97242.34
COMBAT NETWORKS,2019-2020,5168.23
COMBAT NETWORKS,2020-2021,399639.97
COMPUCOM CANADA,2018-2019,14303.74
COMPUCOM CANADA,2019-2020,189296.82
COMPUCOM CANADA,2020-2021,219834.82
CON PRO INDUSTRIES CANADA,2020-2021,186967.31
CONEXSYS,2018-2019,24973
CONSTRUCTION BLANCHARD ET,2017-2018,203641.41
CONSTRUCTION LFG,2017-2018,823288.96
CRYE PRECISION,2018-2019,1302873.51
CRYE PRECISION,2019-2020,2807917.04
CTOMS,2017-2018,17458.93
CTOMS,2018-2019,43488.43
CTOMS,2019-2020,10452.06
CUBIC DEFENSE APPLICATIONS,2017-2018,31534223.48
CUBIC DEFENSE APPLICATIONS,2018-2019,30871192.74
CUBIC DEFENSE APPLICATIONS,2019-2020,30955771.35
CUBIC DEFENSE APPLICATIONS,2020-2021,30871192.74
CULLEN DIESEL POWER,2017-2018,31108
CULLEN DIESEL POWER,2018-2019,209306
CULLEN DIESEL POWER,2019-2020,22605.91
CUMMINS CANADA,2017-2018,17278.75
CUMMINS CANADA,2018-2019,3259048.98
CUMMINS CANADA,2019-2020,495857.4
CUMMINS CANADA,2020-2021,1268928.28
D DOYLE INSTALLATIONS,2017-2018,2627.03
D DOYLE INSTALLATIONS,2018-2019,80782.46
D MARK BIOSCIENCES,2017-2018,511508.97
D MARK BIOSCIENCES,2018-2019,123316.05
D MARK BIOSCIENCES,2019-2020,289587.08
D MARK BIOSCIENCES,2020-2021,48432.54
D TA SYSTEMS,2018-2019,349692.65
DAIMLER,2018-2019,82304.12
DASCO EQUIPMENT,2017-2018,2501275.28
DASCO EQUIPMENT,2018-2019,1529618.8
DASCO EQUIPMENT,2019-2020,2289850
DASCO EQUIPMENT,2020-2021,2262097.42
DATA COMMUNICATIONS MANAGEMENT,2017-2018,65504.03
DATA COMMUNICATIONS MANAGEMENT,2018-2019,107472.09
DATA COMMUNICATIONS MANAGEMENT,2019-2020,155392.86
DATA COMMUNICATIONS MANAGEMENT,2020-2021,104863.91
DAVTAIR INDUSTRIES,2017-2018,149221.74
DAVTAIR INDUSTRIES,2019-2020,193162.19
DAVTAIR INDUSTRIES,2020-2021,136063.39
DBC MARINE SAFETY SYSTEMS,2017-2018,12206.9
DBC MARINE SAFETY SYSTEMS,2018-2019,14483.1
DBC MARINE SAFETY SYSTEMS,2019-2020,8962.24
DBC MARINE SAFETY SYSTEMS,2020-2021,342919
DECISIVE TECHNOLOGIES,2017-2018,1012890.04
DECISIVE TECHNOLOGIES,2018-2019,99399.37
DECISIVE TECHNOLOGIES,2019-2020,279339.78
DELCO AUTOMATION,2017-2018,3584459.19
DELCO AUTOMATION,2018-2019,2383523.35
DELCO AUTOMATION,2019-2020,1836894.99
DELCO AUTOMATION,2020-2021,828428.02
DELL COMPUTER,2017-2018,41528.97
DELL COMPUTER,2018-2019,109617.57
DELL COMPUTER,2019-2020,137759.38
DELL COMPUTER,2020-2021,270234.28
DEVLIN CONSTRUCTION,2017-2018,2943027.03
DEVLIN CONSTRUCTION,2018-2019,2354421.63
DEW ENGINEERING,2017-2018,7982798.98
DEW ENGINEERING,2018-2019,8630194.2
DEW ENGINEERING,2019-2020,3770180.09
DEW ENGINEERING,2020-2021,1834218.72
DILIGENS,2017-2018,398398.45
DILIGENS,2018-2019,32690.8
DILIGENS,2019-2020,212486.16
DILIGENS,2020-2021,197079.07
DNR CONSULTING GROUP,2018-2019,18970.51
DON SAYWELL DEVELOPMENTS,2017-2018,44800
DRAEGER CANADA,2018-2019,349933.41
DRAEGER CANADA,2020-2021,52185.42
DRS TECHNOLOGIES CANADA,2017-2018,74516.63
DRS TECHNOLOGIES CANADA,2018-2019,17791.72
DRS TECHNOLOGIES CANADA,2020-2021,36688.84
DSS MARINE,2017-2018,76575.86
DSS MARINE,2018-2019,9034453.96
DSS MARINE,2019-2020,1747163.42
DSS MARINE,2020-2021,861100.34
DYMECH ENGINEERING,2018-2019,1431283.93
DYMECH ENGINEERING,2019-2020,2844210
DYMECH ENGINEERING,2020-2021,1429876.07
EASTPOINT ENGINEERING,2017-2018,46000
EBERHARD VON HUENE ASSOCIATES,2017-2018,981614.74
ECLIPSYS SOLUTIONS,2017-2018,55341.02
ECLIPSYS SOLUTIONS,2018-2019,84998.06
ECLIPSYS SOLUTIONS,2019-2020,9086.75
ELBIT SYSTEMS EW AND SIGINT ELISRA,2017-2018,11296413.18
ELBIT SYSTEMS EW AND SIGINT ELISRA,2018-2019,11296413.18
ELBIT SYSTEMS EW AND SIGINT ELISRA,2019-2020,11327362.25
ELLISDON,2017-2018,2868368.73
ELLISDON,2018-2019,2868368.73
EMERGENT BIOSOLUTIONS,2020-2021,508242.13
EMPOWERED NETWORKS,2017-2018,21487.27
EMPOWERED NETWORKS,2018-2019,153624.67
EMS TECHNOLOGIES,2017-2018,1024338.13
EMS TECHNOLOGIES,2018-2019,1024338.13
EMS TECHNOLOGIES,2019-2020,1027144.53
EMS TECHNOLOGIES,2020-2021,1024338.13
ENTRUST,2019-2020,735862.31
ENTRUST,2020-2021,20440.62
ESBE SCIENTIFIC INDUSTRIES,2017-2018,94763.58
ESBE SCIENTIFIC INDUSTRIES,2018-2019,104654.15
ESBE SCIENTIFIC INDUSTRIES,2019-2020,133020.68
ESBE SCIENTIFIC INDUSTRIES,2020-2021,1019081.82
ESRI,2020-2021,13167
EUROVIA QUEBEC CONSTRUCTION,2017-2018,126728.56
EVOLVECOMP CONSTRUCTION,2017-2018,714324
EVOLVECOMP CONSTRUCTION,2018-2019,2769758
EXTRAVISION VIDEO TECHNOLOGIES,2017-2018,1380499.09
EXTRAVISION VIDEO TECHNOLOGIES,2018-2019,604934.15
EXTRAVISION VIDEO TECHNOLOGIES,2019-2020,485474.24
EXTRAVISION VIDEO TECHNOLOGIES,2020-2021,92530.97
EXXONMOBIL,2017-2018,28785.81
FCA CANADA,2017-2018,58732.8
FCA CANADA,2018-2019,24870.3
FCA CANADA,2020-2021,38892.79
FELIX TECHNOLOGY,2017-2018,2551697.69
FELIX TECHNOLOGY,2018-2019,3600639.66
FELIX TECHNOLOGY,2019-2020,2638563.67
FELIX TECHNOLOGY,2020-2021,2663744.98
FFG,2017-2018,34789684.81
FFG,2018-2019,7609413.36
FLYNN CANADA,2017-2018,24998.99
FN HERSTAL,2019-2020,12806.31
FN HERSTAL,2020-2021,854484.42
FORD MOTOR COMPANY,2017-2018,97577.72
FORD MOTOR COMPANY,2018-2019,104559
FORT GARRY FIRE TRUCK,2017-2018,15954.91
FORT GARRY FIRE TRUCK,2018-2019,1227.3
FORT GARRY FIRE TRUCK,2020-2021,14666.4
FOURNIER CONSTRUCTION INDUSTRIELLE,2019-2020,146977.14
FOURNIER CONSTRUCTION INDUSTRIELLE,2020-2021,88547.71
FREQUENTIS CANADA,2020-2021,114841.99
FSC,2017-2018,221383
FSC,2019-2020,136492.7
FSC,2020-2021,170605.08
G4S SECURITY SERVICES,2018-2019,19711.39
GAB INDUSPAC,2017-2018,753620.83
GAB INDUSPAC,2018-2019,1141227.89
GAB INDUSPAC,2019-2020,943265.5
GAB INDUSPAC,2020-2021,861776.15
GAMBLE TECHNOLOGIES,2017-2018,1018877.86
GAMBLE TECHNOLOGIES,2018-2019,997345.82
GAMBLE TECHNOLOGIES,2019-2020,1311428.22
GAMBLE TECHNOLOGIES,2020-2021,975462.43
GAP WIRELESS,2017-2018,900799.4
GAP WIRELESS,2018-2019,801820.39
GAP WIRELESS,2019-2020,612284.02
GAP WIRELESS,2020-2021,313094.47
GARTNER,2017-2018,114603.01
GATEWAY MECHANICAL SERVICES,2017-2018,1144129.89
GATEWAY MECHANICAL SERVICES,2018-2019,2564528.4
GATEWAY MECHANICAL SERVICES,2019-2020,2682803.15
GATEWAY MECHANICAL SERVICES,2020-2021,2498270.83
GDI SERVICES,2020-2021,39550
GENERAL ELECTRIC CANADA,2017-2018,963466.32
GENERAL ELECTRIC CANADA,2018-2019,675405.12
GENERAL ELECTRIC CANADA,2019-2020,1038110.92
GENERAL ELECTRIC CANADA,2020-2021,565537.07
GENERAL MOTORS,2017-2018,59547.35
GENERAL MOTORS,2018-2019,56091
GENERAL MOTORS,2020-2021,98976.15
GENESIS INTEGRATION,2017-2018,2007491.53
GENESIS INTEGRATION,2018-2019,2912001.97
GENESIS INTEGRATION,2019-2020,2788738.01
GENESIS INTEGRATION,2020-2021,1453549.26
GENOME QUEBEC,2017-2018,24777.54
GENOME QUEBEC,2018-2019,17931.51
GENOME QUEBEC,2019-2020,36494.4
GENOME QUEBEC,2020-2021,38833.2
GENTEX INTERNATIONAL,2020-2021,12800.01
GEOSPECTRUM TECHNOLOGIES,2017-2018,117464.29
GEOSPECTRUM TECHNOLOGIES,2018-2019,32035.71
GEOSPECTRUM TECHNOLOGIES,2019-2020,47495
GERMAIN CONSTRUCTION,2017-2018,27978.66
GETINGE CANADA,2017-2018,70270.11
GETINGE CANADA,2018-2019,1106139.22
GETINGE CANADA,2019-2020,1047734.81
GETINGE CANADA,2020-2021,1058525.5
GFL ENVIRONMENTAL,2019-2020,64627.45
GFL ENVIRONMENTAL,2020-2021,51779.42
GILMORE REPRODUCTIONS,2018-2019,10396
GILMORE REPRODUCTIONS,2020-2021,67276.16
GLASSHOUSE SYSTEMS,2017-2018,8428.59
GLOBAL TOTAL OFFICE,2018-2019,39713.2
GLOBAL TOTAL OFFICE,2019-2020,68078.24
GLOBAL TOTAL OFFICE,2020-2021,20896.92
GLOBAL UPHOLSTERY,2017-2018,255355.85
GLOBAL UPHOLSTERY,2018-2019,385333.45
GLOBAL UPHOLSTERY,2019-2020,179536.86
GLOBAL UPHOLSTERY,2020-2021,224003.46
GO DEEP INTERNATIONAL,2017-2018,3354061.57
GO DEEP INTERNATIONAL,2018-2019,1388203.02
GO DEEP INTERNATIONAL,2019-2020,682578.58
GO DEEP INTERNATIONAL,2020-2021,2313808.52
GOLDER ASSOCIATES,2017-2018,0
GOLDER ASSOCIATES,2018-2019,0
GOLDER ASSOCIATES,2019-2020,0
GRAND TOY,2017-2018,347687.15
GRAND TOY,2018-2019,111177.53
GRAND TOY,2019-2020,296340.83
GRAND TOY,2020-2021,309116.9
GRAW RADIOSONDES,2017-2018,2026961.44
GRAW RADIOSONDES,2018-2019,2423822.3
GRAW RADIOSONDES,2019-2020,2340277.25
GRAW RADIOSONDES,2020-2021,2333883.05
GREENDALE RESOURCES,2017-2018,520188.7
GRIFFIN ENGINEERED SYSTEMS,2018-2019,21262.5
GRIFFIN ENGINEERED SYSTEMS,2019-2020,4070992.94
GRIFFIN ENGINEERED SYSTEMS,2020-2021,8069847.5
GUNTER LANGKOPF MASCHINENBAU,2017-2018,107395.7
GUNTER LANGKOPF MASCHINENBAU,2018-2019,154649.8
H H CONSTRUCTION,2017-2018,0
HAWBOLDT INDUSTRIES,2017-2018,28554.5
HAWBOLDT INDUSTRIES,2018-2019,274170.18
HAWBOLDT INDUSTRIES,2019-2020,225021.15
HAWBOLDT INDUSTRIES,2020-2021,224406.34
HAWORTH,2018-2019,62956.25
HAWORTH,2020-2021,19078.92
HEDDLE MARINE SERVICES,2017-2018,0
HENSOLTD SENSORS,2018-2019,1289137.55
HENSOLTD SENSORS,2019-2020,2257532.75
HENSOLTD SENSORS,2020-2021,2361710.47
HERCULES SLR,2018-2019,54046.49
HERCULES SLR,2019-2020,119252.41
HERCULES SLR,2020-2021,41258.46
HITACHI DATA SYSTEMS,2017-2018,529990.09
HITACHI DATA SYSTEMS,2018-2019,281091.53
HITACHI DATA SYSTEMS,2019-2020,2207206.85
HITACHI DATA SYSTEMS,2020-2021,260729.41
HITRAC,2017-2018,191498.74
HITRAC,2018-2019,168554.08
HITRAC,2019-2020,244413.39
HONEYWELL,2017-2018,2845767.42
HONEYWELL,2018-2019,2790739.74
HONEYWELL,2019-2020,2084412.63
HONEYWELL,2020-2021,3643380.24
HOSKIN SCIENTIFIC,2017-2018,3546931.43
HOSKIN SCIENTIFIC,2018-2019,3056154.33
HOSKIN SCIENTIFIC,2019-2020,4845792.96
HOSKIN SCIENTIFIC,2020-2021,5227430.9
HOULE ELECTRIC,2017-2018,1035264.53
HOULE ELECTRIC,2018-2019,3496035.88
HOULE ELECTRIC,2019-2020,1311674
HOULE ELECTRIC,2020-2021,1624276.72
HYDRO ONE,2017-2018,12166.47
HYDRO ONE,2018-2019,12166.47
HYPERTEC,2017-2018,21564.35
HYPERTEC,2018-2019,229345.83
HYPERTEC,2019-2020,11709.26
HYPERTEC,2020-2021,10739.52
I4C INFORMATION TECHNOLOGY,2017-2018,24857.74
IBISKA TELECOM,2019-2020,1965204.72
IBISKA TELECOM,2020-2021,3202230.9
IBM CANADA,2017-2018,2271756.43
IBM CANADA,2018-2019,2271756.43
IBM CANADA,2019-2020,2277980.42
IBM CANADA,2020-2021,2271756.43
ICEBERG NETWORKS,2018-2019,78614.89
ICEBERG NETWORKS,2019-2020,59339.13
IIC TECHNOLOGIES,2018-2019,37837.55
IIC TECHNOLOGIES,2019-2020,0
ILLUMINA CANADA,2017-2018,1235925.4
ILLUMINA CANADA,2018-2019,3906592.35
ILLUMINA CANADA,2019-2020,3364169.35
ILLUMINA CANADA,2020-2021,1418233.05
IMPERIAL OIL,2017-2018,103392.7
IMPERIAL OIL,2018-2019,262287.17
IMPERIAL OIL,2019-2020,603022.09
IMPERIAL OIL,2020-2021,37211.1
IMTECH MARINE CANADA,2018-2019,265678.75
