d_vendor_name,d_fiscal_year,total,total_constant_2019_dollars
MINDWIRE SYSTEMS,2017-2018,1041933.89,1069074.08
MINDWIRE SYSTEMS,2018-2019,477639.12,485067.11
MINDWIRE SYSTEMS,2019-2020,478947.72,474905.89
MINDWIRE SYSTEMS,2020-2021,180630.50,171720.05
MINDWIRE SYSTEMS,2021-2022,180630.50,141300.85
MISHKUMI TECHNOLOGIES,2018-2019,33315.24,34038.83
MOBILE RESOURCE GROUP,2021-2022,56539.10,34039.79
"NATIONAL ARTS CENTRE",2017-2018,10074.00,10311.47
NEWFOUND RECRUITING,2017-2018,72765.65,74514.86
NEWFOUND RECRUITING,2018-2019,146737.35,149019.34
NISHA TECHONOLOGIES,2017-2018,28410.00,29238.73
NISHA TECHONOLOGIES,2018-2019,196630.64,198726.31
NISHA TECHONOLOGIES,2019-2020,364680.24,358810.11
NISHA TECHONOLOGIES,2020-2021,82120.07,77784.11
OPENTEXT,2019-2020,13892.22,13556.02
OPTIV CANADA FEDERAL,2019-2020,45856.35,45290.01
OPTIV CANADA FEDERAL,2020-2021,62617.93,59531.85
OPTIV CANADA FEDERAL,2021-2022,65770.85,51302.30
ORACLE CANADA,2017-2018,294726.78,302361.88
ORACLE CANADA,2018-2019,595301.77,604554.84
ORACLE CANADA,2019-2020,355476.59,352486.49
ORACLE CANADA,2020-2021,362749.75,344843.75
ORACLE CANADA,2021-2022,370097.79,289421.95
PRICEWATERHOUSE COOPERS,2019-2020,54204.99,53160.08
PRICEWATERHOUSE COOPERS,2020-2021,63451.23,60103.39
PRICEWATERHOUSE COOPERS,2021-2022,10146.78,9594.40
PRINTERS PLUS,2017-2018,98479.24,101034.81
PRINTERS PLUS,2018-2019,94954.34,96431.02
PRINTERS PLUS,2019-2020,79345.41,78925.93
PROCOM CONSULTANTS,2017-2018,167513.26,171854.07
PROCOM CONSULTANTS,2018-2019,167513.26,170118.34
PROTAK CONSULTING GROUP,2017-2018,160483.80,164628.81
PROTAK CONSULTING GROUP,2018-2019,190803.22,193770.49
PROTAK CONSULTING GROUP,2019-2020,191325.97,189711.37
PROTAK CONSULTING GROUP,2020-2021,95662.98,91076.02
QMR,2021-2022,5057.84,0.00
QUINTET CONSULTING,2020-2021,24365.10,23004.18
QUINTET CONSULTING,2021-2022,47827.78,44950.40
RANDSTAD,2017-2018,86788.70,89158.07
RAYMOND CHABOT GRANT THORNTON,2019-2020,24916.50,24313.51
RAYMOND CHABOT GRANT THORNTON,2021-2022,26709.09,5862.20
SHI CANADA,2021-2022,20598.73,15823.34
SI SYSTEMS,2017-2018,57800.83,59175.35
SI SYSTEMS,2018-2019,179880.17,182688.96
SOFTCHOICE,2017-2018,28776.81,29459.70
SOFTCHOICE,2018-2019,945211.45,961928.46
SOFTCHOICE,2019-2020,93238.15,92616.04
SOFTCHOICE,2020-2021,83986.07,79721.11
SOFTCHOICE,2021-2022,49593.91,40758.31
ST JOSEPH PRINT GROUP,2017-2018,13144.40,13485.01
ST JOSEPH PRINT GROUP,2018-2019,13144.40,13348.81
ST JOSEPH PRINT GROUP,2019-2020,13180.41,13069.18
ST JOSEPH PRINT GROUP,2020-2021,15462.73,14699.96
ST JOSEPH PRINT GROUP,2021-2022,15462.73,12095.95
TEKNION,2017-2018,74279.00,76342.44
TEKNION,2018-2019,20118.00,20345.31
TERAMACH TECHNOLOGIES,2018-2019,97557.36,98834.62
TERAMACH TECHNOLOGIES,2019-2020,37055.28,36873.45
TERAMACH TECHNOLOGIES,2020-2021,578.58,544.80
TERAMACH TECHNOLOGIES,2021-2022,6211.23,4858.83
THE AIM GROUP,2017-2018,112061.89,114965.78
VERITAAQ TECHNOLOGY HOUSE,2020-2021,14125.00,13300.35
WORKDYNAMICS TECHNOLOGIES,2017-2018,10501.00,10773.12
WORKDYNAMICS TECHNOLOGIES,2018-2019,9637.90,9782.46
WORKDYNAMICS TECHNOLOGIES,2019-2020,863.10,866.16
ZERNAM ENTERPRISE,2017-2018,202586.92,207836.61
