d_vendor_name,d_fiscal_year,total,total_constant_2019_dollars
CARDINAL HEALTH CANADA,2017-2018,19905.40,20465.13
CARDINAL HEALTH CANADA,2018-2019,77551.22,78560.91
CARDINAL HEALTH CANADA,2019-2020,64912.90,64228.60
CARDINAL HEALTH CANADA,2020-2021,857176.31,818653.23
CARDINAL HEALTH CANADA,2021-2022,1965256.76,1858764.71
CARLETON UNIVERSITY,2017-2018,54752.35,56507.32
CARLETON UNIVERSITY,2019-2020,24750.00,24396.69
CBCI TELECOM,2019-2020,10769.80,10670.09
CDW CANADA,2017-2018,102161.94,104977.23
CDW CANADA,2018-2019,24992.13,25471.50
CDW CANADA,2019-2020,25754.39,25429.23
CDW CANADA,2020-2021,17363.52,16508.77
CDW CANADA,2021-2022,3295.05,3068.11
CEPHEID,2021-2022,40505521.81,37521243.38
CHARRON HUMAN RESOURCES,2018-2019,34804.00,35266.67
CHU SAINTE JUSTINE,2017-2018,107772.12,111075.25
CHU SAINTE JUSTINE,2018-2019,107772.12,109742.09
CHU SAINTE JUSTINE,2019-2020,133066.39,131784.65
CHU SAINTE JUSTINE,2020-2021,127202.49,121271.61
CHU SAINTE JUSTINE,2021-2022,127202.49,119031.14
CHUBB EDWARDS,2017-2018,53138.40,54767.05
CHUBB EDWARDS,2018-2019,53138.40,54109.71
CHUBB EDWARDS,2019-2020,111062.23,108838.04
CHUBB EDWARDS,2020-2021,70858.98,67555.14
CHUBB EDWARDS,2021-2022,70858.98,66307.07
CISTEL TECHNOLOGY,2021-2022,39832.50,37734.93
CLERMARK,2019-2020,2289.83,2235.28
CLERMARK,2020-2021,417893.92,398409.39
CLICK NETWORKS,2017-2018,150321.96,154464.40
COFOMO,2020-2021,99666.00,95845.16
COMMVAULT SYSTEMS,2017-2018,4669.33,4800.19
COMMVAULT SYSTEMS,2018-2019,5597.57,5728.47
COMMVAULT SYSTEMS,2019-2020,11014.50,10861.20
COMPUGEN,2018-2019,105584.67,106924.46
COMPUGEN,2020-2021,109112.87,103487.21
COMPUGEN,2021-2022,23324.73,21978.20
CONEXSYS,2017-2018,20595.70,21226.94
CONFECTION AVENTURE,2020-2021,8102377.25,7731140.58
CONFECTION AVENTURE,2021-2022,6982342.75,6579256.47
CONTRACT COMMUNITY,2017-2018,13672.76,14086.69
CONTRACT COMMUNITY,2018-2019,58240.04,59201.49
CONTRACT COMMUNITY,2019-2020,69368.80,69021.36
CONTRACT COMMUNITY,2020-2021,54605.01,52083.65
CONTRACT COMMUNITY,2021-2022,71690.38,66911.37
CONVERGINT TECHNOLOGIES,2018-2019,17495.98,17645.19
CONVERGINT TECHNOLOGIES,2020-2021,61210.91,58054.98
CONVERGINT TECHNOLOGIES,2021-2022,145798.00,134497.86
CONVERSART CONSULTING,2017-2018,24860.00,25545.07
CONVERSART CONSULTING,2018-2019,14238.00,14535.56
CONVERSART CONSULTING,2019-2020,24408.00,24268.79
CONVERSART CONSULTING,2020-2021,25798.41,24673.78
CONVERSART CONSULTING,2021-2022,23559.99,22341.89
CUMMINS CANADA,2019-2020,128336.25,127576.64
CUMMINS CANADA,2020-2021,9959.46,9445.97
CUMMINS CANADA,2021-2022,68966.34,64536.02
D MARK BIOSCIENCES,2018-2019,58943.81,59576.05
D MARK BIOSCIENCES,2019-2020,248915.08,245668.01
D MARK BIOSCIENCES,2020-2021,3392850.60,3246734.76
D MARK BIOSCIENCES,2021-2022,88927.06,83214.48
DALHOUSIE UNIVERSITY,2020-2021,1497232.30,1430524.91
DALHOUSIE UNIVERSITY,2021-2022,1751035.61,1640590.07
DECISIVE GROUP,2018-2019,4819.75,4878.35
DECISIVE GROUP,2019-2020,5777.90,5779.29
DELL COMPUTER,2017-2018,1099517.85,1129817.37
DELL COMPUTER,2018-2019,828887.95,836230.73
DELL COMPUTER,2019-2020,89603.28,88307.45
DELL COMPUTER,2020-2021,818417.78,779435.12
DELL COMPUTER,2021-2022,220411.96,200414.13
DELOITTE,2017-2018,238399.81,245242.97
DELOITTE,2018-2019,97350.19,99691.51
DELOITTE,2020-2021,6413778.19,6088943.28
DELOITTE,2021-2022,31060213.10,29071739.38
DLS TECHNOLOGY,2017-2018,4370.30,4490.73
DLS TECHNOLOGY,2018-2019,28862.20,29432.38
DLS TECHNOLOGY,2019-2020,30836.40,30348.71
DLS TECHNOLOGY,2020-2021,16529.31,15799.62
DLS TECHNOLOGY,2021-2022,29506.20,27165.60
DMTI SPATIAL,2017-2018,24005.94,24731.97
DMTI SPATIAL,2018-2019,19798.97,20160.88
DNR CONSULTING GROUP,2018-2019,116435.04,117428.03
DONNA CONA,2017-2018,103533.21,106386.29
DONNA CONA,2018-2019,12566.59,12673.76
DONNA CONA,2020-2021,6969.04,6609.73
DONNA CONA,2021-2022,145981.47,133688.77
DRAEGER,2019-2020,404949.18,395302.98
DRAEGER,2020-2021,10557603.62,10065349.70
DRAEGER,2021-2022,18136.09,16532.60
DYNACARE,2021-2022,116966078.04,108943563.76
DYNAMIC PERSONNEL CONSULTANTS,2017-2018,157695.28,162279.39
DYNAMIC PERSONNEL CONSULTANTS,2018-2019,93176.53,94617.96
DYNAMIC PERSONNEL CONSULTANTS,2019-2020,74332.93,74089.76
DYNAMIC PERSONNEL CONSULTANTS,2021-2022,12668.36,11675.65
ECLIPSYS SOLUTIONS,2018-2019,496751.17,502375.47
ECOLE DE LANGUES ABCE,2017-2018,99891.42,103033.53
ECOLE DE LANGUES ABCE,2018-2019,48554.71,49333.81
ECOLE DE LANGUES ABCE,2019-2020,91284.15,90655.84
ECOLE DE LANGUES ABCE,2020-2021,63428.53,60351.67
ECOLE DE LANGUES ABCE,2021-2022,32709.90,30644.59
ECOLE DE LANGUES EAGLE,2021-2022,9600.60,8887.88
ECOLE DE LANGUES LA CITE,2018-2019,14826.21,14994.07
ECOLE DE LANGUES LA CITE,2019-2020,44824.51,44388.65
ECOLE DE LANGUES LA CITE,2020-2021,7714.29,7329.56
EKOS RESEARCH ASSOCIATES,2019-2020,17037.57,16631.73
EKOS RESEARCH ASSOCIATES,2020-2021,182964.95,174200.95
EKOS RESEARCH ASSOCIATES,2021-2022,189245.77,178183.23
ELEMENTAL DATA COLLECTION,2020-2021,39365.81,37336.18
ELSEVIER,2021-2022,20938.53,19308.29
EMERGENT BIOSOLUTIONS,2017-2018,1589432.03,1638146.91
EMERGENT BIOSOLUTIONS,2018-2019,1589432.03,1618485.23
EMERGENT BIOSOLUTIONS,2019-2020,1593786.64,1580996.34
EMERGENT BIOSOLUTIONS,2020-2021,1727368.60,1646148.72
EMERGENT BIOSOLUTIONS,2021-2022,3904227.16,3652609.44
ENVIRONICS RESEARCH GROUP,2017-2018,276818.16,285432.00
ENVIRONICS RESEARCH GROUP,2018-2019,5869.92,5919.98
ENVIRONICS RESEARCH GROUP,2019-2020,179619.58,178734.43
EPERFORMANCE,2017-2018,13390.50,13759.50
EPERFORMANCE,2019-2020,35527.20,34864.06
ERNST YOUNG,2021-2022,117861.63,107168.12
ESBE SCIENTIFIC INDUSTRIES,2019-2020,1586987.52,1549184.28
ESBE SCIENTIFIC INDUSTRIES,2020-2021,51715850.50,49302717.58
ESBE SCIENTIFIC INDUSTRIES,2021-2022,261166.68,241292.37
ESRI,2017-2018,39513.55,40717.55
ESRI,2018-2019,48101.64,48980.88
ESRI,2019-2020,45371.08,45035.52
ESRI,2020-2021,363360.11,347379.69
ESRI,2021-2022,28351.70,26530.42
EXCEL HUMAN RESOURCES,2017-2018,362173.51,373099.94
EXCEL HUMAN RESOURCES,2018-2019,418810.23,426360.53
EXCEL HUMAN RESOURCES,2019-2020,1338654.71,1325217.56
EXCEL HUMAN RESOURCES,2020-2021,1267561.92,1208814.23
EXCEL HUMAN RESOURCES,2021-2022,308011.97,289929.21
FACTIVA,2017-2018,716743.15,738710.78
FACTIVA,2018-2019,770257.99,784337.52
FACTIVA,2019-2020,772368.29,766169.95
FAST FORWARD FRENCH,2017-2018,18495.14,19080.60
FAST FORWARD FRENCH,2018-2019,33494.09,33935.76
FAST FORWARD FRENCH,2019-2020,212438.71,210112.73
FAST FORWARD FRENCH,2020-2021,74600.76,70849.90
FAST FORWARD FRENCH,2021-2022,114204.20,106352.32
FAST TRACK STAFFING,2017-2018,10314.93,10654.39
FAST TRACK STAFFING,2020-2021,2222.07,2107.50
FAST TRACK STAFFING,2021-2022,20220.50,18885.56
FCA CANADA,2020-2021,44268.83,41986.41
FEDERAL EXPRESS CANADA,2017-2018,84000.00,86570.15
FEDERAL EXPRESS CANADA,2020-2021,17238137.47,16349370.07
FEDERAL EXPRESS CANADA,2021-2022,73161862.53,68462020.68
FELIX TECHNOLOGY,2017-2018,67063.12,68951.02
FELIX TECHNOLOGY,2018-2019,59629.18,60277.66
FERENCE COMPANY CONSULTING,2020-2021,78750.00,74944.45
FIRST AIR,2017-2018,33304.75,34222.53
FISHER PAYKEL HEALTHCARE,2020-2021,6448443.70,6156222.54
FISHER PAYKEL HEALTHCARE,2021-2022,2831888.95,2689502.40
FLUID ENERGY GROUP,2020-2021,74641995.15,71173154.27
FLUID ENERGY GROUP,2021-2022,32742635.42,31055911.09
FORD MOTOR COMPANY,2017-2018,59690.92,61499.93
FORRESTER RESEARCH,2021-2022,306435.00,278632.35
FRESENIUS KABI CANADA,2020-2021,822735.21,786480.40
FRESENIUS KABI CANADA,2021-2022,1014521.46,949349.66
FTI PROFESSIONAL GRADE,2020-2021,237300000.00,226301626.48
FUJITSU,2018-2019,6369.89,6424.22
FUJITSU,2019-2020,18199.70,18265.89
G4S SECURITY SERVICES,2020-2021,2912943.48,2762757.35
G4S SECURITY SERVICES,2021-2022,13449456.52,12589159.16
GALENVS SCIENCES,2020-2021,4188092.29,3992763.36
GALENVS SCIENCES,2021-2022,7254282.71,6851166.75
GARDA SECURITY GROUP,2019-2020,608753.76,594252.78
GARDA SECURITY GROUP,2020-2021,4124677.44,3911567.41
GARDA SECURITY GROUP,2021-2022,17172891.49,16186339.44
GARTNER,2017-2018,28721.88,29525.22
GARTNER,2018-2019,71347.50,72651.66
GARTNER,2019-2020,59972.50,59676.96
GARTNER,2020-2021,2103898.02,2000844.13
GARTNER,2021-2022,411762.62,380112.26
GENERAL ELECTRIC CANADA,2017-2018,17094.18,17601.44
GENERAL ELECTRIC CANADA,2018-2019,62090.51,63227.72
GENERAL ELECTRIC CANADA,2019-2020,67253.85,66714.13
GENERAL ELECTRIC CANADA,2020-2021,5615.58,5354.94
GENERAL ELECTRIC CANADA,2021-2022,6591627.85,6176842.73
GENERAL MOTORS,2020-2021,9381476.71,8960409.72
GENERAL MOTORS,2021-2022,1489123.29,1418849.28
GENESIS INTEGRATION,2017-2018,296378.17,304641.85
GENESIS INTEGRATION,2018-2019,294971.60,298674.10
GENESIS INTEGRATION,2019-2020,46650.08,45718.63
GENESIS INTEGRATION,2020-2021,78178.43,74589.80
GEORGE COUREY,2020-2021,39664078.02,37879159.64
GETINGE CANADA,2017-2018,377810.29,389389.89
GETINGE CANADA,2018-2019,672847.68,685146.65
GETINGE CANADA,2019-2020,674691.10,669276.64
GETINGE CANADA,2020-2021,7268404.33,6950931.57
GETINGE CANADA,2021-2022,7876304.61,7413491.60
GILMORE REPRODUCTIONS,2018-2019,16950.00,17094.55
GILMORE REPRODUCTIONS,2020-2021,13887.70,13087.70
GLAXOSMITHKLINE,2017-2018,14205799.73,14641196.67
GLAXOSMITHKLINE,2018-2019,14205799.73,14465467.23
GLAXOSMITHKLINE,2019-2020,16621881.36,16466469.66
GLAXOSMITHKLINE,2020-2021,16591346.63,15824425.78
GLAXOSMITHKLINE,2021-2022,9345509.95,8745164.12
GLOBAL LIFE SCIENCES SOLUTIONS,2020-2021,297093.41,283365.93
GLOBAL LIFE SCIENCES SOLUTIONS,2021-2022,34958.53,31814.27
GLOBAL UPHOLSTERY,2018-2019,11477.98,11679.80
GOOGLE CANADA,2020-2021,790463.89,749708.99
GOSS GILROY,2017-2018,261321.74,268929.35
GOSS GILROY,2018-2019,81881.69,83286.45
GOSS GILROY,2019-2020,147513.63,146482.63
GOSS GILROY,2020-2021,77834.27,74468.09
GOSS GILROY,2021-2022,109689.23,102642.91
GOVERNMENT OF ALBERTA,2017-2018,387305.07,399175.68
GOVERNMENT OF ALBERTA,2018-2019,776654.43,790728.87
GOVERNMENT OF ALBERTA,2019-2020,735403.28,729455.61
GOVERNMENT OF ALBERTA,2020-2021,655093.68,624845.97
GOVERNMENT OF ALBERTA,2021-2022,372058.03,348157.41
GOVERNMENT OF SASKATCHEWAN,2017-2018,32580.48,33579.05
GOVERNMENT OF SASKATCHEWAN,2018-2019,32580.48,33176.02
GOVERNMENT OF SASKATCHEWAN,2019-2020,39267.09,38931.13
GOVERNMENT OF SASKATCHEWAN,2020-2021,53040.23,50567.20
GOVERNMENT OF SASKATCHEWAN,2021-2022,138564.05,126006.66
GRAND TOY,2019-2020,97455.47,95134.01
GRAND TOY,2020-2021,2223202.93,2119544.90
GRAYBRIDGE INTERNATIONAL CONSULTING,2017-2018,61367.59,63242.87
GRAYBRIDGE INTERNATIONAL CONSULTING,2018-2019,19323.00,19545.04
GREATER TORONTO AIRPORT AUTHORITY,2020-2021,4204721.11,3987933.25
GREATER TORONTO AIRPORT AUTHORITY,2021-2022,39518446.92,36975410.55
GROUPE ROBERT,2020-2021,10125055.29,9684109.28
GROUPE ROBERT,2021-2022,15146086.80,14173117.96
HALIFAX INTERNATIONAL AIRPORT,2021-2022,2801730.63,2590754.03
HAN CHANG MEDIC,2020-2021,3084901.00,2943029.30
HEWLETT PACKARD,2020-2021,7566480.00,7211611.16
HR ASSOCIATES,2021-2022,39999.29,37738.57
IBM CANADA,2017-2018,168835.77,173912.05
IBM CANADA,2018-2019,93315.85,95390.10
IBM CANADA,2019-2020,359421.34,355483.65
IBM CANADA,2020-2021,1381134.93,1311251.24
IBM CANADA,2021-2022,368031.34,345157.24
ICU MEDICAL CANADA,2020-2021,6439913.22,6149090.81
ILLUMINA CANADA,2017-2018,1918394.79,1973653.92
ILLUMINA CANADA,2018-2019,2987954.92,3028382.11
ILLUMINA CANADA,2019-2020,2576467.01,2536273.36
ILLUMINA CANADA,2020-2021,1726697.08,1643618.29
ILLUMINA CANADA,2021-2022,9133434.87,8506965.88
IMPERIAL OIL,2017-2018,12759.60,13111.22
IMPERIAL OIL,2019-2020,16280.25,15958.51
IMPERIAL OIL,2020-2021,13557.86,12881.34
IMPERIAL OIL,2021-2022,15859.83,14779.11
INKSMITH,2020-2021,56579411.42,53486904.21
INLAND AUDIO VISUAL,2018-2019,128948.94,130048.65
INLAND AUDIO VISUAL,2019-2020,15060.62,14726.46
INSIGHT SOFTWARE CANADA,2020-2021,23385.55,22281.47
INSTITUTE ON GOVERNANCE,2017-2018,11948.07,12336.86
INSTITUTE ON GOVERNANCE,2019-2020,55836.00,54776.16
INSTITUTE ON GOVERNANCE,2020-2021,35000.00,33195.46
INSTITUTE ON GOVERNANCE,2021-2022,369887.26,343481.87
INSTRUX MEDIA,2017-2018,29209.94,30157.55
INTER MEDICO,2017-2018,352211.87,362219.40
INTER MEDICO,2018-2019,526639.39,531425.78
INTER MEDICO,2019-2020,1033120.40,1008977.24
INTER MEDICO,2020-2021,6064306.77,5780928.42
INTER MEDICO,2021-2022,6352947.46,5941241.10
INTERACTIVE AUDIO VISUAL,2019-2020,10676.58,10715.41
INTERNATIONAL REPORTING,2018-2019,72371.04,73503.62
INTERNATIONAL REPORTING,2019-2020,99953.96,99151.82
INTERNATIONAL REPORTING,2020-2021,79100.00,75431.38
IQVIA,2020-2021,79803.06,75688.56
IQVIA,2021-2022,79803.06,76037.03
IRON MOUNTAIN,2017-2018,27958.74,28807.87
IRON MOUNTAIN,2018-2019,34234.87,34860.65
IRON MOUNTAIN,2019-2020,25355.76,25152.28
IRON MOUNTAIN,2020-2021,426822.46,406581.59
IRON MOUNTAIN,2021-2022,470590.39,447017.40
ISOPLEX,2020-2021,113565000.00,108273396.53
ITEX,2017-2018,13188.00,13551.42
ITEX,2018-2019,20420.40,20708.33
J STERLING INDUSTRIES,2020-2021,27792616.91,26517292.44
J STERLING INDUSTRIES,2021-2022,21047625.09,19890630.26
JEOL,2017-2018,3285.35,3375.89
JEOL,2018-2019,15876.90,16166.15
JEOL,2019-2020,16389.42,16256.42
JEOL,2020-2021,16870.57,16083.10
JEOL,2021-2022,17543.84,16416.85
JOSEPH RIBKOFF,2020-2021,26324893.09,25152085.18
JOSEPH RIBKOFF,2021-2022,22723441.92,21469029.59
KONE,2017-2018,14565.55,15011.98
KONE,2018-2019,16213.77,16497.42
KONE,2019-2020,19590.98,19433.76
KONE,2020-2021,19537.46,18626.51
KONE,2021-2022,14565.55,13629.88
KONICA MINOLTA BUSINESS SOLUTIONS,2018-2019,3599.87,3638.81
KONICA MINOLTA BUSINESS SOLUTIONS,2019-2020,14312.28,14174.91
KONICA MINOLTA BUSINESS SOLUTIONS,2020-2021,74363.75,71207.96
KONICA MINOLTA BUSINESS SOLUTIONS,2021-2022,30566.92,28565.79
KORN FERRY CA,2020-2021,14249.30,13547.87
KORN FERRY CA,2021-2022,13395.02,12449.04
KPMG,2018-2019,403965.78,411070.81
KPMG,2019-2020,535239.74,529438.44
KPMG,2020-2021,762556.83,722323.88
KPMG,2021-2022,3057630.47,2865512.13
LANGUAGE MARKETPLACE,2017-2018,56898.39,58536.01
LANGUAGE MARKETPLACE,2018-2019,66179.84,67349.10
LANGUAGE MARKETPLACE,2019-2020,89636.60,88917.26
LANGUAGE MARKETPLACE,2020-2021,40610.97,38632.84
LANGUAGE MARKETPLACE,2021-2022,6603.04,6138.35
LANGUAGE RESEARCH DEVELOPMENT GROUP,2017-2018,17971.29,18476.28
LANGUAGE RESEARCH DEVELOPMENT GROUP,2018-2019,41583.67,42108.83
LANGUAGE RESEARCH DEVELOPMENT GROUP,2019-2020,50069.03,50068.38
LANGUAGE RESEARCH DEVELOPMENT GROUP,2020-2021,19511.83,18623.90
LANGUAGE RESEARCH DEVELOPMENT GROUP,2021-2022,40788.17,38167.98
LANSDOWNE TECHNOLOGIES,2018-2019,54787.34,55424.75
LANSDOWNE TECHNOLOGIES,2019-2020,177208.46,175509.63
LANSDOWNE TECHNOLOGIES,2020-2021,228604.41,218197.22
LANSDOWNE TECHNOLOGIES,2021-2022,126355.80,118238.83
LARRY PENNER ENTERPRISES,2017-2018,26778.62,27522.02
LARRY PENNER ENTERPRISES,2018-2019,28864.50,29164.81
LEAN AGILITY,2018-2019,32391.17,32790.43
LEAN AGILITY,2019-2020,53008.58,52998.51
LEAN AGILITY,2021-2022,29267.00,27157.69
LEGER MARKETING,2018-2019,70439.82,71142.05
LEGER MARKETING,2019-2020,161669.77,160971.12
LEGER MARKETING,2020-2021,173195.43,164817.29
LEGER MARKETING,2021-2022,106244.90,97174.91
LES TRADUCTIONS TESSIER,2017-2018,18183.19,18687.32
LES TRADUCTIONS TESSIER,2018-2019,26086.22,26554.11
LES TRADUCTIONS TESSIER,2019-2020,212653.78,210945.36
LIFE TECHNOLOGIES,2017-2018,935050.02,961820.35
LIFE TECHNOLOGIES,2018-2019,551089.73,558888.18
LIFE TECHNOLOGIES,2019-2020,802577.52,789298.42
LIFE TECHNOLOGIES,2020-2021,31519426.69,30083159.83
LIFE TECHNOLOGIES,2021-2022,10483923.69,9833999.75
LIFELABS,2021-2022,132479601.58,123005820.02
LIONBRIDGE,2017-2018,255676.90,263589.02
LIONBRIDGE,2018-2019,301603.56,306952.06
LIONBRIDGE,2019-2020,103411.60,102341.38
LIONBRIDGE,2020-2021,449270.28,428336.13
LIONBRIDGE,2021-2022,636171.26,595579.17
LOGISTIK UNICORP,2020-2021,56291136.22,53708095.41
LOGISTIK UNICORP,2021-2022,60076797.43,56217526.54
LOWE MARTIN COMPANY,2017-2018,14539.71,14940.38
LOWE MARTIN COMPANY,2019-2020,38205.08,37295.01
LOWE MARTIN COMPANY,2020-2021,3768515.39,3601191.91
LRO STAFFING,2017-2018,300476.89,309650.93
LRO STAFFING,2018-2019,61691.07,63265.45
LUCIRA HEALTH,2021-2022,2923771.04,2765422.38
LUMINULTRA TECHNOLOGIES,2020-2021,103730105.65,98915843.01
LUMINULTRA TECHNOLOGIES,2021-2022,541980.42,514873.28
MANPOWER SERVICES CANADA,2017-2018,17344.94,17877.67
