d_vendor_name,d_fiscal_year,total,total_constant_2019_dollars
APPLIED ELECTONICS,2017-2018,70397.68,72060.94
APPLIED ELECTONICS,2018-2019,217390.01,220720.40
APPLIED ELECTONICS,2019-2020,139022.32,137712.36
APPLIED ELECTONICS,2020-2021,18046.19,17298.57
APPLIED ELECTONICS,2021-2022,22495.43,20317.88
ARTEMP PERSONNEL SERVICES,2017-2018,74316.48,76276.49
ARTEMP PERSONNEL SERVICES,2020-2021,9193.59,8656.85
ARTEMP PERSONNEL SERVICES,2021-2022,86682.39,80711.93
ATCO,2018-2019,5926.04,6006.06
ATCO,2019-2020,36351.20,36030.87
ATCO,2020-2021,29485.57,28031.05
ATCO,2021-2022,29485.57,27375.73
AVI SPL CANADA,2018-2019,8182.04,8262.55
AVI SPL CANADA,2019-2020,53928.55,53589.10
BDO CANADA,2018-2019,176619.00,179355.56
BDO CANADA,2019-2020,107293.50,107033.01
BDO CANADA,2020-2021,102255.74,96285.84
BDO CANADA,2021-2022,167866.05,158238.15
CA,2021-2022,767.68,693.37
CACHE COMPUTER CONSULTING,2017-2018,37970.02,38946.89
CACHE COMPUTER CONSULTING,2018-2019,111452.99,112887.93
CACHE COMPUTER CONSULTING,2019-2020,146599.95,145362.80
CACHE COMPUTER CONSULTING,2020-2021,166237.39,157855.56
CACHE COMPUTER CONSULTING,2021-2022,165022.97,153536.94
CALIAN,2017-2018,1282511.20,1315837.30
CALIAN,2018-2019,1469608.02,1490847.84
CALIAN,2019-2020,480582.93,481909.07
CALIAN,2021-2022,91455.28,82602.41
CANADIAN BANK NOTE COMPANY,2017-2018,40109155.91,41148515.35
CANADIAN BANK NOTE COMPANY,2018-2019,40109155.91,40732912.60
CANADIAN BANK NOTE COMPANY,2019-2020,107954473.66,106905279.71
CANADIAN BANK NOTE COMPANY,2020-2021,115427635.27,109722154.95
CANADIAN BANK NOTE COMPANY,2021-2022,118509841.94,110011791.37
CANADIAN BUREAU FOR INTERNATIONAL EDUCATION,2017-2018,23065.00,23630.11
CANADIAN BUREAU FOR INTERNATIONAL EDUCATION,2018-2019,26669.70,27004.57
CANADIAN BUREAU FOR INTERNATIONAL EDUCATION,2019-2020,16453.00,16325.34
CANADIAN BUREAU FOR INTERNATIONAL EDUCATION,2020-2021,20000.00,19136.38
CANADIAN CORPS OF COMMISSIONAIRES,2017-2018,4481379.80,4597425.03
CANADIAN CORPS OF COMMISSIONAIRES,2018-2019,5140784.88,5220878.44
CANADIAN CORPS OF COMMISSIONAIRES,2019-2020,6438803.20,6384382.80
CANADIAN CORPS OF COMMISSIONAIRES,2020-2021,11357806.76,10795414.19
CANADIAN CORPS OF COMMISSIONAIRES,2021-2022,15756500.53,14622561.58
CANADIAN RED CROSS,2018-2019,4995000.00,5086721.43
CANADIAN RED CROSS,2020-2021,10731.86,10208.89
CANADIAN RED CROSS,2021-2022,92220.56,83546.12
CANON,2017-2018,6495.57,6672.87
CARAHSOFT TECHNOLOGY,2017-2018,1163458.49,1191843.71
CARAHSOFT TECHNOLOGY,2018-2019,1074.80,1085.37
CARAHSOFT TECHNOLOGY,2019-2020,403393.23,399972.23
CARAHSOFT TECHNOLOGY,2020-2021,27773.95,26372.65
CARAHSOFT TECHNOLOGY,2021-2022,1320777.62,1221337.34
CARLETON UNIVERSITY,2020-2021,54240.00,51073.36
CBCI TELECOM,2018-2019,347118.09,350533.38
CBCI TELECOM,2019-2020,897626.83,890875.50
CBCI TELECOM,2020-2021,123354.29,116443.98
CDW CANADA,2017-2018,459329.92,470256.36
CDW CANADA,2018-2019,50795.54,51489.39
CDW CANADA,2019-2020,49211.68,48635.92
CDW CANADA,2020-2021,253367.73,240026.52
CDW CANADA,2021-2022,641387.91,595280.09
CGI,2017-2018,6286177.50,6450443.55
CGI,2018-2019,3744431.72,3803041.77
CGI,2019-2020,2920854.18,2897363.11
CGI,2020-2021,2427183.75,2307576.02
CGI,2021-2022,2325684.92,2159822.65
CHARRON HUMAN RESOURCES,2020-2021,8833.45,8317.73
CHARRON HUMAN RESOURCES,2021-2022,58471.55,53711.67
CISION CANADA,2017-2018,65530.45,67221.47
CISION CANADA,2018-2019,78500.15,79726.44
CISION CANADA,2019-2020,75963.52,75389.66
CISION CANADA,2020-2021,26130.00,24841.01
CISION CANADA,2021-2022,26130.00,24260.27
CISTEL TECHNOLOGY,2018-2019,155219.40,156959.79
CISTEL TECHNOLOGY,2019-2020,234534.81,233778.82
COFOMO,2018-2019,784911.11,795780.35
COFOMO,2019-2020,1004466.67,995990.00
COFOMO,2020-2021,1093252.22,1039480.77
COLLIERS PROJECT LEADERS,2017-2018,157395.89,161474.79
COLLIERS PROJECT LEADERS,2018-2019,39103.57,39952.88
COMMVAULT SYSTEMS,2017-2018,9251.32,9469.39
COMMVAULT SYSTEMS,2018-2019,187596.18,190513.58
COMMVAULT SYSTEMS,2019-2020,1191.41,1162.57
COMMVAULT SYSTEMS,2020-2021,25987.53,24716.36
COMPUGEN,2019-2020,24475.80,24481.38
CONTRACT COMMUNITY,2017-2018,22070.19,22610.65
CONTRACT COMMUNITY,2018-2019,9465.58,9671.17
CONVERGINT TECHNOLOGIES,2019-2020,24649.72,24163.76
CONVERGINT TECHNOLOGIES,2020-2021,64265.34,61095.15
CORADIX TECHNOLOGY CONSULTING,2017-2018,3011076.45,3088189.39
CORADIX TECHNOLOGY CONSULTING,2018-2019,3147793.88,3198843.64
CORADIX TECHNOLOGY CONSULTING,2019-2020,3280977.89,3249506.59
CORADIX TECHNOLOGY CONSULTING,2020-2021,3829781.71,3640568.14
CORADIX TECHNOLOGY CONSULTING,2021-2022,3983776.66,3694180.88
COSSETTE COMMUNICATIONS,2017-2018,1237188.93,1266612.46
COSSETTE COMMUNICATIONS,2018-2019,2550378.00,2581482.97
COSSETTE COMMUNICATIONS,2019-2020,2336412.46,2306323.70
COSSETTE COMMUNICATIONS,2020-2021,2497855.59,2365963.78
COSSETTE COMMUNICATIONS,2021-2022,1108701.76,1011565.73
CSDC SYSTEMS,2017-2018,97303.02,99735.71
CSDC SYSTEMS,2018-2019,122827.12,125287.09
CSDC SYSTEMS,2019-2020,233984.34,230356.39
CSDC SYSTEMS,2020-2021,99965.14,94365.09
D DOYLE INSTALLATIONS,2019-2020,34175.61,33467.69
DALHOUSIE UNIVERSITY,2017-2018,53045.89,54370.35
DALHOUSIE UNIVERSITY,2018-2019,6904.11,7054.06
DALIAN ENTERPRISES,2017-2018,4349215.11,4462532.54
DALIAN ENTERPRISES,2018-2019,2242410.95,2281430.96
DALIAN ENTERPRISES,2019-2020,2000187.50,1983311.83
DALIAN ENTERPRISES,2020-2021,1925199.06,1829366.40
DALIAN ENTERPRISES,2021-2022,1549241.19,1440727.08
DATA COMMUNICATIONS MANAGEMENT,2017-2018,341626.42,350479.08
DATA COMMUNICATIONS MANAGEMENT,2018-2019,240512.28,244133.08
DATA COMMUNICATIONS MANAGEMENT,2019-2020,260601.62,258402.41
DATA COMMUNICATIONS MANAGEMENT,2020-2021,259889.59,247069.31
DATA COMMUNICATIONS MANAGEMENT,2021-2022,223050.88,207469.32
DELOITTE,2018-2019,121541.12,122776.38
DELOITTE,2019-2020,10999.47,10906.64
DELOITTE,2020-2021,6854340.91,6503608.26
DELOITTE,2021-2022,13427872.21,12470465.74
DONNA CONA,2019-2020,298728.10,296207.14
DONNA CONA,2020-2021,297911.90,283215.99
DONNA CONA,2021-2022,6632.61,5990.57
DWP SOLUTIONS,2017-2018,65992.74,67775.74
DYNABOOK CANADA,2020-2021,2503294.34,2382295.36
DYNABOOK CANADA,2021-2022,3984683.73,3704467.80
DYNAMIC PERSONNEL CONSULTANTS,2018-2019,82783.80,84071.21
DYNAMIC PERSONNEL CONSULTANTS,2019-2020,90296.01,89490.93
DYNAMIC PERSONNEL CONSULTANTS,2020-2021,23343.57,22035.86
DYNAMIC PERSONNEL CONSULTANTS,2021-2022,15619.27,14402.57
EBERHARD VON HUENE ASSOCIATES,2018-2019,50522.35,51275.13
EBERHARD VON HUENE ASSOCIATES,2019-2020,105300.11,104411.48
EBSCO CANADA,2017-2018,49079.77,50298.47
EBSCO CANADA,2018-2019,49992.08,50896.17
EBSCO CANADA,2019-2020,21994.44,21806.40
EBSCO CANADA,2020-2021,30439.88,28866.99
EBSCO CANADA,2021-2022,62573.02,57922.60
ECLIPSYS SOLUTIONS,2017-2018,97572.88,100139.67
ECLIPSYS SOLUTIONS,2018-2019,24460.51,24955.60
ECLIPSYS SOLUTIONS,2019-2020,34950.71,34639.09
ECLIPSYS SOLUTIONS,2020-2021,65222.40,62014.00
ECLIPSYS SOLUTIONS,2021-2022,71214.38,66085.79
ECOLE DE LANGUES ABCE,2017-2018,67316.31,69013.40
ECOLE DE LANGUES ABCE,2018-2019,134424.45,136701.50
ECOLE DE LANGUES ABCE,2019-2020,94380.82,94127.01
ECOLE DE LANGUES ABCE,2020-2021,16031.80,15183.55
ECOLE DE LANGUES ABCE,2021-2022,105507.89,99001.12
EKOS RESEARCH ASSOCIATES,2017-2018,191758.16,196727.24
EKOS RESEARCH ASSOCIATES,2018-2019,15760.94,16103.26
EMTEC,2017-2018,232300.72,238320.39
EMTEC,2018-2019,260691.97,264746.12
EMTEC,2019-2020,243679.08,241622.68
ENVIRONICS RESEARCH GROUP,2017-2018,28849.29,29644.49
ENVIRONICS RESEARCH GROUP,2018-2019,10565.13,10669.08
ENVIRONICS RESEARCH GROUP,2019-2020,175730.35,174058.77
ENVIRONICS RESEARCH GROUP,2020-2021,116858.36,110704.93
ENVIRONICS RESEARCH GROUP,2021-2022,221100.93,204997.45
ERNST YOUNG,2017-2018,98347.67,100877.80
ERNST YOUNG,2019-2020,57143.28,56465.88
ERNST YOUNG,2020-2021,81220.82,77214.22
ESRI,2017-2018,5937.51,6077.47
ESRI,2018-2019,85317.40,86571.24
ESRI,2019-2020,68442.83,68154.22
ESRI,2020-2021,46390.83,44123.86
ESRI,2021-2022,152271.06,139633.27
EXCEL HUMAN RESOURCES,2017-2018,7792921.27,7993815.36
EXCEL HUMAN RESOURCES,2018-2019,2681026.36,2731415.99
EXCEL HUMAN RESOURCES,2019-2020,1025898.22,1018089.63
EXCEL HUMAN RESOURCES,2020-2021,962148.45,914570.89
EXCEL HUMAN RESOURCES,2021-2022,1099366.71,1018586.84
FAST FORWARD FRENCH,2018-2019,14000.00,14196.87
FAST FORWARD FRENCH,2021-2022,12672.00,11619.48
FCA CANADA,2017-2018,71577.15,73282.21
FMC PROFESSIONALS,2019-2020,106267.18,105235.54
FORRESTER RESEARCH,2017-2018,1146143.27,1174353.29
FORRESTER RESEARCH,2018-2019,165786.84,169368.14
FORRESTER RESEARCH,2020-2021,35645.40,33963.92
FORRESTER RESEARCH,2021-2022,11494.35,10868.61
FUJITSU,2017-2018,7200773.77,7387488.19
FUJITSU,2018-2019,5867593.41,5960004.78
FUJITSU,2019-2020,5694824.10,5646765.62
FUJITSU,2020-2021,5679264.47,5399107.96
FUJITSU,2021-2022,544587.00,514940.31
GARDA SECURITY GROUP,2021-2022,678924.56,619622.82
GARTNER,2017-2018,1335534.21,1369445.07
GARTNER,2018-2019,4096161.19,4160980.28
GARTNER,2019-2020,3181746.22,3130962.99
GARTNER,2020-2021,3499296.77,3324440.02
GARTNER,2021-2022,4345940.27,4045345.49
GENERAL DYNAMICS,2017-2018,45704.06,46793.29
GENERAL DYNAMICS,2018-2019,71538.84,72285.82
GENERAL DYNAMICS,2019-2020,30565.99,30674.67
GENERAL DYNAMICS,2020-2021,27061.70,25953.55
GILMORE REPRODUCTIONS,2017-2018,507223.67,520367.49
GILMORE REPRODUCTIONS,2018-2019,507223.67,515111.75
GILMORE REPRODUCTIONS,2019-2020,679113.30,673382.28
GILMORE REPRODUCTIONS,2020-2021,677257.80,643848.86
GILMORE REPRODUCTIONS,2021-2022,677257.80,628796.62
GLOBAL KNOWLEDGE,2020-2021,13790.52,13198.51
GLOBAL KNOWLEDGE,2021-2022,12317.00,11559.35
GLOBAL UPHOLSTERY,2017-2018,178240.00,182940.42
GLOBAL UPHOLSTERY,2018-2019,67152.52,68019.42
GLOBAL UPHOLSTERY,2019-2020,44179.91,43384.50
GLOBAL UPHOLSTERY,2020-2021,28574.35,27075.07
GOSS GILROY,2018-2019,24690.31,24959.25
GOSS GILROY,2019-2020,54251.49,53907.50
GOSS GILROY,2020-2021,39790.12,37787.90
GOSS GILROY,2021-2022,21474.77,19396.01
GRAND TOY,2019-2020,36813.30,35958.31
GRAND TOY,2020-2021,359616.46,340018.59
GRAND TOY,2021-2022,26534.72,25090.20
GRAYBRIDGE INTERNATIONAL CONSULTING,2017-2018,131554.07,134858.51
GRAYBRIDGE INTERNATIONAL CONSULTING,2018-2019,377079.61,382683.90
GRAYBRIDGE INTERNATIONAL CONSULTING,2019-2020,256317.28,253293.72
GRAYBRIDGE INTERNATIONAL CONSULTING,2020-2021,261544.68,248743.78
GRAYBRIDGE INTERNATIONAL CONSULTING,2021-2022,195655.26,181703.21
HAWORTH,2017-2018,310004.31,317869.04
HAWORTH,2019-2020,6979.08,6810.18
HAWORTH,2020-2021,30161.03,28762.55
HYPERTEC,2018-2019,128169.86,129430.93
HYPERTEC,2019-2020,777074.16,770591.50
HYPERTEC,2020-2021,656071.33,624411.02
HYPERTEC,2021-2022,14690.00,13268.01
IBISKA TELECOM,2017-2018,523432.56,536923.28
IBISKA TELECOM,2018-2019,568807.08,577356.18
IBISKA TELECOM,2019-2020,423838.91,420239.24
IBISKA TELECOM,2020-2021,563944.42,536049.43
IBISKA TELECOM,2021-2022,548666.08,510174.20
IBM CANADA,2017-2018,1498045.18,1536707.00
IBM CANADA,2018-2019,992534.88,1010909.19
IBM CANADA,2019-2020,444519.56,436392.75
IBM CANADA,2020-2021,2278970.76,2164018.52
IBM CANADA,2021-2022,2800455.47,2608843.09
IHS GLOBAL,2017-2018,13117.24,13460.11
INFO TECH RESEARCH GROUP,2021-2022,61937.16,56510.69
INSA,2020-2021,9844.33,9333.29
INSA,2021-2022,40035.15,37062.89
IPSOS,2019-2020,63342.31,61961.62
IPSOS,2020-2021,246853.45,235021.13
IPSOS,2021-2022,106643.36,100458.55
IRON MOUNTAIN,2017-2018,297327.69,304986.48
IRON MOUNTAIN,2018-2019,473696.12,480819.36
IRON MOUNTAIN,2019-2020,463028.40,459361.02
IRON MOUNTAIN,2020-2021,1338394.81,1267295.40
IRON MOUNTAIN,2021-2022,3691200.72,3427186.08
ITEX,2017-2018,41443.04,42462.81
ITEX,2018-2019,86439.79,87532.58
ITEX,2019-2020,16404.55,16283.47
ITEX,2020-2021,14677.53,13953.49
ITEX,2021-2022,14677.53,13627.28
KONICA MINOLTA BUSINESS SOLUTIONS,2017-2018,1869.34,1918.63
KPMG,2017-2018,20250.52,20812.97
L AGENCE,2019-2020,49974.98,48765.56
L AGENCE,2020-2021,6447254.21,6103874.96
L AGENCE,2021-2022,20608212.85,19076983.44
L3HARRIS,2021-2022,25076.33,22819.94
LES TRADUCTIONS TESSIER,2017-2018,23899.50,24596.66
LIKE 10,2019-2020,2608.45,2545.32
LIKE 10,2020-2021,27608.06,26227.81
LIKE 10,2021-2022,23645.75,21954.99
LOWE MARTIN COMPANY,2017-2018,146095.83,149881.65
LOWE MARTIN COMPANY,2018-2019,146095.83,148367.84
LOWE MARTIN COMPANY,2019-2020,145916.50,145117.33
LOWE MARTIN COMPANY,2020-2021,11493.09,10933.54
LOWE MARTIN COMPANY,2021-2022,6442.06,6042.94
LRO STAFFING,2019-2020,260072.79,257473.67
LRO STAFFING,2020-2021,106758.27,101318.90
LRO STAFFING,2021-2022,72456.29,65593.81
LUMINA IT,2017-2018,32042.47,32797.77
LUMINA IT,2018-2019,264005.02,268054.96
LUMINA IT,2019-2020,357069.92,355317.73
LUMINA IT,2020-2021,279428.50,266082.39
LUMINA IT,2021-2022,692010.41,640786.19
MAKWA RESOURCING,2018-2019,1072646.42,1087557.49
MAKWA RESOURCING,2019-2020,1029792.91,1021496.59
MAKWA RESOURCING,2020-2021,1056219.98,1004812.16
MAKWA RESOURCING,2021-2022,1061934.01,986862.49
MAPLESOFT CONSULTING,2017-2018,4920961.10,5048090.59
MAPLESOFT CONSULTING,2018-2019,4403430.62,4473064.52
MAPLESOFT CONSULTING,2019-2020,3598844.89,3576032.88
MAPLESOFT CONSULTING,2020-2021,2620856.59,2489095.36
MAPLESOFT CONSULTING,2021-2022,4185021.75,3870508.97
MCKINSEY AND COMPANY,2018-2019,1869134.55,1893009.71
MCKINSEY AND COMPANY,2019-2020,8584335.78,8494684.10
MCKINSEY AND COMPANY,2020-2021,9858451.63,9372137.00
MCKINSEY AND COMPANY,2021-2022,7427600.54,6957485.43
MDOS CONSULTING,2020-2021,7052.58,6640.84
MDOS CONSULTING,2021-2022,91935.42,85356.98
MEDAVIE,2017-2018,5449607.46,5590824.61
MEDAVIE,2018-2019,5449607.46,5534356.91
MEDAVIE,2019-2020,5464537.89,5418422.79
MEDAVIE,2020-2021,7067559.96,6722211.34
MEDAVIE,2021-2022,6556563.27,6115300.38
MEDIA Q,2017-2018,50850.00,52167.69
MEDIA Q,2018-2019,56500.00,57378.66
MEDIA Q,2019-2020,56500.00,56023.20
MEDIA Q,2020-2021,56500.00,53712.87
MEDIA Q,2021-2022,56500.00,52457.14
MEGALEXIS COMMUNICATIONS,2021-2022,4705.75,4352.87
MICROSOFT CANADA,2017-2018,2006965.35,2058097.25
MICROSOFT CANADA,2018-2019,1851444.82,1878562.13
MICROSOFT CANADA,2019-2020,2536654.14,2513238.70
MICROSOFT CANADA,2020-2021,2868103.21,2725528.44
MICROSOFT CANADA,2021-2022,3043708.18,2823667.60
MINDWIRE SYSTEMS,2017-2018,6910854.90,7086955.13
MINDWIRE SYSTEMS,2018-2019,11498765.11,11676018.87
MINDWIRE SYSTEMS,2019-2020,13303288.84,13181795.72
MINDWIRE SYSTEMS,2020-2021,13977235.32,13286622.10
MINDWIRE SYSTEMS,2021-2022,13593873.29,12629354.04
MISHKUMI TECHNOLOGIES,2017-2018,14650.96,14996.31
MISHKUMI TECHNOLOGIES,2018-2019,544471.72,549828.78
MISHKUMI TECHNOLOGIES,2019-2020,4465990.09,4437099.79
MITSUBISHI MOTOR SALES,2021-2022,86040.73,78078.87
MNP,2017-2018,10649.44,10900.47
MNP,2018-2019,14199.26,14507.66
MODIS CANADA,2017-2018,4239330.29,4348529.17
MODIS CANADA,2018-2019,7140781.48,7247403.12
MODIS CANADA,2019-2020,8876192.50,8802556.40
MODIS CANADA,2020-2021,8647760.88,8219236.53
MODIS CANADA,2021-2022,10488776.96,9746002.08
MOORE CANADA,2020-2021,10212.49,9616.26
MWCO,2018-2019,119342.89,120761.62
MWCO,2019-2020,19496.61,19565.93
"NATIONAL ARTS CENTRE",2018-2019,41033.39,41924.61
"NATIONS TRANSLATION GROUP",2021-2022,25567.29,23462.96
"NATTIQ",2020-2021,11201.24,10547.29
"NATTIQ",2021-2022,19522.56,18459.77
"NAV CANADA",2018-2019,14999999.00,15270512.96
NEPTUNE SECURITY SERVICES,2021-2022,2000000.00,1810150.04
NIMBLE INFORMATION STRATEGIES,2017-2018,79222.35,81533.30
NIMBLE INFORMATION STRATEGIES,2018-2019,25933.74,26242.98
NIMBLE INFORMATION STRATEGIES,2019-2020,62088.22,61564.26
NIMBLE INFORMATION STRATEGIES,2020-2021,61918.58,58864.15
NIMBLE INFORMATION STRATEGIES,2021-2022,61918.58,57488.00
NISHA TECHONOLOGIES,2017-2018,5950588.76,6095877.61
NISHA TECHONOLOGIES,2018-2019,549985.54,557184.07
NISHA TECHONOLOGIES,2019-2020,492082.60,483124.22
NISHA TECHONOLOGIES,2020-2021,287083.99,270323.46
NITAM SOLUTIONS,2017-2018,193056.57,197806.31
NITAM SOLUTIONS,2018-2019,124677.71,127385.64
NITAM SOLUTIONS,2019-2020,293415.14,292893.67
NITAM SOLUTIONS,2020-2021,305061.23,290012.65
NITAM SOLUTIONS,2021-2022,48745.26,45813.17
NORTHERN MICRO,2017-2018,23975.35,24562.77
NORTHERN MICRO,2018-2019,67826.18,68493.52
NORTHERN MICRO,2019-2020,149571.51,146822.18
NORTHERN MICRO,2020-2021,501689.60,473120.96
NORTHERN MICRO,2021-2022,1416370.41,1306099.04
NOVA NETWORKS,2021-2022,19172.47,17445.61
NUA OFFICE,2017-2018,115618.26,118548.19
NUA OFFICE,2020-2021,83182.63,78326.26
NUA OFFICE,2021-2022,313359.23,293525.78
OGILVY MONTREAL,2019-2020,57470.92,56080.10
OGILVY MONTREAL,2020-2021,912.24,861.13
OPENTEXT,2017-2018,54726.14,56144.27
OPENTEXT,2018-2019,72169.24,73291.58
OPENTEXT,2019-2020,17018.50,16874.88
ORACLE CANADA,2017-2018,7603418.33,7800336.03
ORACLE CANADA,2018-2019,9764199.71,9912899.53
ORACLE CANADA,2019-2020,11221558.91,11134762.32
ORACLE CANADA,2020-2021,6808133.01,6469406.35
ORACLE CANADA,2021-2022,7265480.52,6735700.36
OXFORD ECONOMICS USA,2021-2022,5851.23,5284.83
PALADIN GROUP,2017-2018,30850.20,31577.40
PALADIN GROUP,2018-2019,261690.83,264733.61
PALADIN GROUP,2019-2020,236959.62,236320.26
PALADIN GROUP,2020-2021,61856.96,59272.31
PANASONIC,2018-2019,25316.34,25568.36
PANASONIC,2019-2020,16428.69,16487.10
PATTISON SIGN GROUP,2020-2021,45207.13,43189.73
PITNEY BOWES,2017-2018,110159.59,113025.29
PITNEY BOWES,2018-2019,94852.51,96336.82
PITNEY BOWES,2019-2020,60324.17,59831.04
PITNEY BOWES,2020-2021,50933.41,48413.53
PITNEY BOWES,2021-2022,45569.40,42333.56
PLEIAD CANADA,2017-2018,99147.47,101565.03
PLEIAD CANADA,2019-2020,3157.92,3081.49
PLEIAD CANADA,2020-2021,20320.26,19313.82
PLEIAD CANADA,2021-2022,35999.38,33423.44
PORTAGE PERSONNEL,2018-2019,37227.88,37594.17
PORTAGE PERSONNEL,2019-2020,184127.10,182573.26
PORTAGE PERSONNEL,2020-2021,183624.02,174565.90
PORTAGE PERSONNEL,2021-2022,175322.83,162987.17
PRA,2019-2020,12014.92,11724.16
PRA,2020-2021,67468.42,64140.22
PRA,2021-2022,67468.42,62640.71
PRECISIONIT,2017-2018,50874.04,52196.40
PRICEWATERHOUSE COOPERS,2018-2019,672773.62,681329.97
PRICEWATERHOUSE COOPERS,2019-2020,995404.76,987689.15
PRICEWATERHOUSE COOPERS,2020-2021,550364.16,523883.72
PRICEWATERHOUSE COOPERS,2021-2022,1359010.68,1258352.25
PRINTERS PLUS,2017-2018,42120.18,43133.10
PRINTERS PLUS,2018-2019,71017.11,71826.23
PRINTERS PLUS,2020-2021,22148.00,21046.13
PRINTERS PLUS,2021-2022,30577.80,27898.81
PROCOM CONSULTANTS,2018-2019,489653.18,496889.95
PROCOM CONSULTANTS,2019-2020,716189.56,708943.10
PROCOM CONSULTANTS,2020-2021,631015.25,597803.03
PROCOM CONSULTANTS,2021-2022,112395.88,105062.75
PROSCI CANADA,2019-2020,44460.84,43981.89
PROSCI CANADA,2020-2021,139762.46,131625.12
PROSCI CANADA,2021-2022,390437.60,356517.23
PURESPIRIT SOLUTIONS,2018-2019,195015.92,196934.69
PURESPIRIT SOLUTIONS,2019-2020,2603904.02,2564624.77
PURESPIRIT SOLUTIONS,2020-2021,877145.16,827894.07
QMR,2017-2018,40651.75,41626.11
QMR,2020-2021,105047.86,99012.20
QMR,2021-2022,327740.27,302625.59
QUINTET CONSULTING,2019-2020,120310.06,118548.84
QUINTET CONSULTING,2020-2021,102613.44,97192.23
QUINTET CONSULTING,2021-2022,83530.53,77325.79
RANDSTAD,2017-2018,5309812.87,5445772.15
RANDSTAD,2018-2019,7582866.14,7698913.57
RANDSTAD,2019-2020,9253658.26,9172156.55
RANDSTAD,2020-2021,7108474.06,6752820.11
RANDSTAD,2021-2022,9227925.47,8565027.01
RAPISCAN SYSTEMS,2017-2018,22616.43,23202.50
RAPISCAN SYSTEMS,2018-2019,22616.43,22968.15
RAPISCAN SYSTEMS,2019-2020,7559.47,7576.12
RAYMOND CHABOT GRANT THORNTON,2017-2018,162537.71,166829.29
RHEA,2019-2020,34323.75,33809.04
RHEA,2021-2022,39996.35,37601.13
RICOH,2017-2018,940051.92,964436.17
RICOH,2018-2019,921740.16,936074.58
RICOH,2019-2020,882740.23,875295.02
RICOH,2020-2021,978610.21,929427.87
RICOH,2021-2022,1093629.66,1014722.75
ROGERS,2017-2018,1768.91,1815.54
SAMSON ASSOCIES,2017-2018,71755.00,73446.41
SAMSON ASSOCIES,2018-2019,73009.13,73727.47
SAMSON ASSOCIES,2019-2020,112661.00,111697.26
SAMSON ASSOCIES,2020-2021,76416.25,72048.02
SAMSON ASSOCIES,2021-2022,94318.20,87809.04
SAP,2017-2018,1991194.34,2042091.45
SAP,2018-2019,1360581.29,1381740.34
SAP,2019-2020,198788.70,197100.98
SAP,2020-2021,1227675.95,1166890.44
SAP,2021-2022,261014.55,242224.79
SAS INSTITUTE,2017-2018,756666.59,776366.64
SAS INSTITUTE,2018-2019,700563.69,711601.88
SAS INSTITUTE,2019-2020,78709.28,78444.80
SAS INSTITUTE,2020-2021,556244.56,528918.01
SHARP ELECTRONICS,2017-2018,26747.78,27458.71
SHI CANADA,2020-2021,1771.21,1667.80
SHI CANADA,2021-2022,10674.68,9908.93
SI SYSTEMS,2017-2018,389824.05,399694.10
