d_vendor_name,d_fiscal_year,total,total_constant_2019_dollars
ADVANCED CHIPPEWA TECHNOLOGIES,2019-2020,72574.36,71964.68
ADVANCED CHIPPEWA TECHNOLOGIES,2020-2021,68904.89,65248.42
ADVANCED CHIPPEWA TECHNOLOGIES,2021-2022,40469.27,37573.49
AECOM,2017-2018,5061907.93,5192640.98
AECOM,2018-2019,7125244.25,7233002.21
AECOM,2019-2020,5768241.98,5722730.35
AECOM,2020-2021,3624933.93,3446548.13
AECOM,2021-2022,1497089.28,1392201.32
AGILENT,2017-2018,169256.36,173728.20
AGILENT,2018-2019,21293.27,21656.61
AGILENT,2019-2020,8515.91,8409.92
AGILENT,2020-2021,14452.02,13742.14
AGILENT,2021-2022,7804.01,7181.47
AINSWORTH,2017-2018,11818.32,12124.35
AINSWORTH,2018-2019,12305.24,12496.61
AINSWORTH,2019-2020,135123.80,132035.52
AINSWORTH,2020-2021,169175.25,159797.20
AINSWORTH,2021-2022,4335.78,4025.53
AIR INUIT,2017-2018,10197.64,10495.11
AIR INUIT,2019-2020,37446.23,37244.22
AIR INUIT,2021-2022,20673.33,19401.65
AIR NORTH,2020-2021,14091.00,13496.94
AIR TINDI,2017-2018,122829.82,125725.17
AIR TINDI,2018-2019,70989.66,71872.80
AIR TINDI,2019-2020,123143.46,121445.16
AIR TINDI,2020-2021,38036.91,35942.73
AIR TINDI,2021-2022,139662.35,129064.25
ALDRICH PEARS ASSOCIATES,2017-2018,1287691.56,1320300.56
ALDRICH PEARS ASSOCIATES,2018-2019,280327.52,286416.08
ALDRICH PEARS ASSOCIATES,2019-2020,2007000.00,1981431.18
ALLEN HASTINGS,2017-2018,2078664.07,2132397.38
ALLEN HASTINGS,2018-2019,2323484.20,2355832.61
ALLEN HASTINGS,2019-2020,2397120.49,2381359.16
ALLEN HASTINGS,2020-2021,2019093.33,1919492.03
ALLIANCE ENERGY,2017-2018,6634.57,6790.96
ALLIANCE ENERGY,2018-2019,3827.63,3910.77
ALLIANCE ENERGY,2020-2021,11964.75,11334.82
ALLIED SHIPBUILDERS,2018-2019,383150.22,390466.53
ALPINE HELICOPTERS,2017-2018,3621323.23,3721137.28
ALPINE HELICOPTERS,2018-2019,1488490.32,1514068.83
ALPINE HELICOPTERS,2019-2020,592788.87,589854.04
ALPINE HELICOPTERS,2020-2021,1053650.69,1005311.56
ALPINE HELICOPTERS,2021-2022,1625619.87,1497014.11
ALS CANADA,2017-2018,23100.00,23698.60
ALS CANADA,2018-2019,32744.95,33303.30
ALS CANADA,2019-2020,60742.36,59525.62
ALS CANADA,2020-2021,38167.78,36217.81
ALS CANADA,2021-2022,213654.21,196718.04
ALTIS HUMAN RESOURCES,2017-2018,372421.34,382070.37
ALTIS HUMAN RESOURCES,2018-2019,484095.81,491535.55
ALTIS HUMAN RESOURCES,2019-2020,265002.75,264619.95
ALTIS HUMAN RESOURCES,2020-2021,79469.24,75150.60
ALTIS HUMAN RESOURCES,2021-2022,61438.62,57368.28
ALTO CONSTRUCTION,2019-2020,484309.62,476982.63
ALTO CONSTRUCTION,2020-2021,807182.70,767364.60
ALTO CONSTRUCTION,2021-2022,807182.70,749424.74
ALVA CONSTRUCTION,2017-2018,998861.16,1026479.77
ALVA CONSTRUCTION,2018-2019,2178605.41,2211326.15
ALVA CONSTRUCTION,2019-2020,2373123.74,2353097.01
AMAZON,2021-2022,27975.63,25947.54
ANSYS CANADA,2020-2021,24650.64,23269.71
ANSYS CANADA,2021-2022,12842.70,11599.53
AON REED STENHOUSE,2017-2018,163863.46,168109.70
AON REED STENHOUSE,2018-2019,106391.48,107438.27
AON REED STENHOUSE,2020-2021,114633.24,108978.41
AON REED STENHOUSE,2021-2022,24292.69,21941.15
APPLIED ELECTONICS,2019-2020,1622.38,1583.11
APPLIED ELECTONICS,2020-2021,37010.45,35184.74
APRON FUEL SERVICES,2018-2019,278340.09,283603.27
APRON FUEL SERVICES,2019-2020,318794.75,316149.34
APRON FUEL SERVICES,2020-2021,168914.26,160888.20
APRON FUEL SERVICES,2021-2022,264398.84,244738.46
ARCADIS CANADA,2017-2018,40524.40,41479.64
ARCADIS CANADA,2018-2019,157991.39,160065.27
ARCADIS CANADA,2019-2020,333794.36,330741.56
ARCADIS CANADA,2020-2021,738555.63,700691.64
ARCADIS CANADA,2021-2022,539783.52,498333.06
ARCHITECTURE 49,2017-2018,148769.23,152276.03
ARCHITECTURE 49,2018-2019,670379.88,680805.28
ARCHITECTURE EVOQ,2017-2018,201989.41,206833.07
ARCHITECTURE EVOQ,2018-2019,414033.97,419933.22
ARCHITECTURE EVOQ,2019-2020,77570.45,76915.83
ARCHITECTURE EVOQ,2020-2021,94673.80,90192.61
ARCTIC CANADA CONSTRUCTION,2021-2022,19320.00,18131.57
ARI FINANCIAL SERVICES,2017-2018,19083.75,19578.27
ARI FINANCIAL SERVICES,2018-2019,15881.25,16128.23
ARI FINANCIAL SERVICES,2019-2020,28140.00,27893.05
ARI FINANCIAL SERVICES,2020-2021,38902.50,36983.45
ARI FINANCIAL SERVICES,2021-2022,77805.00,72207.82
ASOKAN BUSINESS INTERIORS,2017-2018,22626.02,23222.52
ASOKAN BUSINESS INTERIORS,2018-2019,30974.64,31342.86
ASOKAN BUSINESS INTERIORS,2019-2020,14427.47,14201.60
ASOKAN BUSINESS INTERIORS,2020-2021,18396.00,17660.79
ASSOCIATED ENGINEERING,2017-2018,1560746.49,1600726.36
ASSOCIATED ENGINEERING,2018-2019,1445737.82,1468960.77
ASSOCIATED ENGINEERING,2019-2020,1201753.58,1189425.61
ASSOCIATED ENGINEERING,2020-2021,992827.30,944071.31
ASSOCIATED ENGINEERING,2021-2022,1228719.77,1137337.67
ATCO,2017-2018,17394.21,17872.85
ATCO,2018-2019,7329.96,7443.95
ATCO,2019-2020,7350.04,7288.01
ATCO,2020-2021,7329.96,6968.37
ATLANTIC BUSINESS INTERIORS,2017-2018,27510.48,28193.61
ATLANTIC BUSINESS INTERIORS,2018-2019,55272.25,55816.07
ATLANTIC BUSINESS INTERIORS,2019-2020,133979.75,133786.63
ATLANTICA MECHANICAL CONTRACTORS,2019-2020,11442.50,11201.95
ATLANTICA MECHANICAL CONTRACTORS,2020-2021,139088.10,133191.24
ATLANTICA MECHANICAL CONTRACTORS,2021-2022,96876.48,89737.71
ATS TRAFFIC ALBERTA,2017-2018,36133.44,37125.89
ATS TRAFFIC ALBERTA,2018-2019,48174.88,48648.87
ATS TRAFFIC ALBERTA,2019-2020,1703272.43,1695738.79
ATS TRAFFIC ALBERTA,2020-2021,126562.66,119718.15
ATS TRAFFIC ALBERTA,2021-2022,1551488.18,1432400.55
ATWILL MORIN,2017-2018,2275761.59,2333419.20
ATWILL MORIN,2018-2019,2556934.12,2596698.22
ATWILL MORIN,2019-2020,2563939.42,2542302.39
ATWILL MORIN,2020-2021,160102.28,151133.34
AVI SPL,2018-2019,10304.51,10405.90
AVI SPL,2019-2020,18400.06,17954.77
AVI SPL,2020-2021,58864.58,55830.59
AVI SPL,2021-2022,58435.47,52778.92
AVJET HOLDING,2018-2019,10162.17,10382.89
AVJET HOLDING,2019-2020,45681.70,45026.56
AVJET HOLDING,2021-2022,12778.21,11541.28
BAJA CONSTRUCTION CANADA,2019-2020,2739700.80,2699206.42
BAJA CONSTRUCTION CANADA,2020-2021,1951156.81,1857427.66
BAJA CONSTRUCTION CANADA,2021-2022,317325.77,295079.19
BARR ENGINEERING AND ENVIRONMENTAL,2017-2018,3209486.70,3292427.02
BARR ENGINEERING AND ENVIRONMENTAL,2018-2019,1292632.09,1311282.29
BARR ENGINEERING AND ENVIRONMENTAL,2019-2020,810633.17,803405.54
BARR ENGINEERING AND ENVIRONMENTAL,2020-2021,68269.64,65104.17
BARRIE MACKAY CONTRACTING,2017-2018,2266778.83,2325518.48
BARRIE MACKAY CONTRACTING,2018-2019,5241877.62,5317051.53
BARRIE MACKAY CONTRACTING,2019-2020,6320893.11,6267551.25
BARRIE MACKAY CONTRACTING,2020-2021,5266493.97,5008837.42
BAY CONSTRUCTION MANAGEMENT,2018-2019,3016630.77,3063285.42
BAY CONSTRUCTION MANAGEMENT,2019-2020,1122857.01,1124931.08
BDO CANADA,2017-2018,126999.31,130290.89
BDO CANADA,2018-2019,98712.38,99909.30
BDO CANADA,2019-2020,33346.60,33203.20
BDO CANADA,2020-2021,62655.68,59069.37
BDO CANADA,2021-2022,88901.61,82999.82
BELL CANADA,2017-2018,125660.92,129070.09
BELL CANADA,2019-2020,835488.34,819879.52
BELL CANADA,2020-2021,1394193.98,1320184.80
BELL CANADA,2021-2022,531070.44,490233.73
BERGEVIN ELECTRICAL CONTRACTING,2018-2019,1266248.55,1282768.84
BERLITZ CANADA,2017-2018,11928.28,12236.47
BERLITZ CANADA,2018-2019,5849.45,5967.76
BGLA,2017-2018,960056.38,984893.08
BGLA,2018-2019,1001205.63,1016841.08
BGLA,2019-2020,1029358.51,1020281.97
BGLA,2020-2021,212587.34,202100.47
BGLA,2021-2022,212587.34,197375.66
BIGHORN CONSTRUCTION,2017-2018,2366236.37,2427441.66
BIGHORN CONSTRUCTION,2018-2019,3126171.38,3177497.92
BIGHORN CONSTRUCTION,2019-2020,580811.67,582810.28
BIGHORN HELICOPTERS,2017-2018,1715509.58,1760315.39
BIGHORN HELICOPTERS,2018-2019,1377449.57,1402062.16
BIGHORN HELICOPTERS,2019-2020,469707.99,465308.49
BIGHORN HELICOPTERS,2020-2021,1166106.38,1114676.20
BIGHORN HELICOPTERS,2021-2022,1041295.04,957821.45
BLACK DIAMOND PARTNERSHIP,2017-2018,477662.41,490027.41
BLACK DIAMOND PARTNERSHIP,2018-2019,487605.57,496375.55
BLACK DIAMOND PARTNERSHIP,2019-2020,867177.87,863041.17
BLACK DIAMOND PARTNERSHIP,2020-2021,560145.42,532711.93
BLACK DIAMOND PARTNERSHIP,2021-2022,601510.90,558469.78
BLACK MCDONALD,2017-2018,153560.39,157539.65
BLACK MCDONALD,2018-2019,4207.13,4298.51
BOMBARDIER,2017-2018,64337.20,65877.40
BOMBARDIER,2018-2019,74621.80,75673.54
BOMBARDIER,2019-2020,63567.95,62111.53
BOMBARDIER,2020-2021,11644.01,11069.62
BOMBARDIER,2021-2022,1945.99,1840.05
BRANDT TRACTOR,2017-2018,159818.55,163916.92
BRANDT TRACTOR,2018-2019,453799.92,458618.74
BRANDT TRACTOR,2019-2020,1149059.54,1139140.89
BRANDT TRACTOR,2020-2021,111870.00,106282.11
BRANDT TRACTOR,2021-2022,239002.05,219287.82
BREMNER ENGINEERING AND CONSTRUCTION,2017-2018,517026.07,530917.90
BREMNER ENGINEERING AND CONSTRUCTION,2018-2019,631807.24,639028.91
BREMNER ENGINEERING AND CONSTRUCTION,2019-2020,1230007.72,1219627.72
BREMNER ENGINEERING AND CONSTRUCTION,2020-2021,1226647.04,1166136.89
BRILUN CONSTRUCTION,2017-2018,73695.24,75432.39
BRILUN CONSTRUCTION,2018-2019,517715.75,525044.42
BRILUN CONSTRUCTION,2019-2020,849483.10,842343.28
BRILUN CONSTRUCTION,2021-2022,1255573.09,1160898.78
BRIQUETAL,2017-2018,10071.81,10318.58
BROOKFIELD ASSET MANAGEMENT,2018-2019,50750.00,51540.83
BROOKFIELD GLOBAL INTEGRATED SOLUTIONS,2020-2021,23438.39,22225.48
BRUKER,2019-2020,20681.26,20644.69
BRUKER,2020-2021,17936.10,17164.79
BULLDOG CONTRACTING,2017-2018,815982.99,837806.91
BUNZL CANADA,2019-2020,10098.91,10134.82
BUNZL CANADA,2021-2022,1370.32,1237.67
BUREAU VERITAS,2018-2019,21000.00,21234.99
BUREAU VERITAS,2019-2020,15600.17,15498.50
BUREAU VERITAS,2020-2021,6229.76,5922.45
BUREAU VERITAS,2021-2022,2082.28,1965.18
CACHE COMPUTER CONSULTING,2019-2020,2911.38,2840.93
CACHE COMPUTER CONSULTING,2020-2021,36392.28,34704.87
CALIAN,2019-2020,259412.34,253708.72
CALYTERA SOFTWARE,2020-2021,13328.33,12696.10
CALYTERA SOFTWARE,2021-2022,18205.85,16913.97
CAMPBELL SCIENTIFIC CANADA,2017-2018,36862.15,37764.80
CAMPBELL SCIENTIFIC CANADA,2020-2021,33862.50,32156.69
CAMPBELL SCIENTIFIC CANADA,2021-2022,24705.19,22881.18
CANADA POST,2018-2019,10783.67,10889.77
CANADIAN BANK NOTE COMPANY,2021-2022,13949.25,12598.96
CANADIAN CORPS OF COMMISSIONAIRES,2017-2018,1885176.63,1935285.91
CANADIAN CORPS OF COMMISSIONAIRES,2018-2019,1897679.93,1928829.75
CANADIAN CORPS OF COMMISSIONAIRES,2019-2020,1686534.09,1673787.83
CANADIAN CORPS OF COMMISSIONAIRES,2020-2021,1364516.45,1301028.45
CANADIAN CORPS OF COMMISSIONAIRES,2021-2022,1843898.09,1714882.30
CANADIAN HELICOPTERS,2017-2018,617065.87,632647.85
CANADIAN HELICOPTERS,2018-2019,589175.93,599555.26
CANADIAN HELICOPTERS,2019-2020,399384.26,398012.92
CANADIAN HELICOPTERS,2020-2021,370333.85,352096.32
CANADIAN HELICOPTERS,2021-2022,432002.47,404444.26
CANADIAN MARITIME ENGINEERING,2017-2018,3232538.99,3315985.16
CANON,2017-2018,134105.31,137554.32
CANON,2018-2019,84446.95,85737.72
CANON,2019-2020,97683.79,96801.08
CANON,2020-2021,85482.82,81266.71
CANON,2021-2022,50407.22,46883.35
CANSEL SURVEY EQUIPMENT,2017-2018,52627.67,54030.49
CANSEL SURVEY EQUIPMENT,2018-2019,73909.95,74785.04
CANSEL SURVEY EQUIPMENT,2019-2020,57829.92,56430.40
CANSEL SURVEY EQUIPMENT,2020-2021,26696.64,25515.10
CANSEL SURVEY EQUIPMENT,2021-2022,59899.87,55543.18
CANTEX OKANAGAN CONSTRUCTION,2017-2018,69236.02,70868.06
CANTEX OKANAGAN CONSTRUCTION,2018-2019,4211858.10,4277358.72
CANTEX OKANAGAN CONSTRUCTION,2019-2020,3548353.12,3534825.37
CANTEX OKANAGAN CONSTRUCTION,2020-2021,748598.09,713633.47
CARAHSOFT TECHNOLOGY,2019-2020,6736.70,6573.67
CARAHSOFT TECHNOLOGY,2020-2021,7772.01,7334.18
CARAHSOFT TECHNOLOGY,2021-2022,37788.60,35084.63
CARLETON UNIVERSITY,2021-2022,39600.00,35766.72
CARMACKS ENTERPRISES,2017-2018,9192185.33,9439972.33
CARMICHAEL ENGINEERING,2017-2018,45906.09,47116.34
CARO ANALYTICAL SERVICES,2017-2018,8005.94,8212.20
CARO ANALYTICAL SERVICES,2018-2019,7316.15,7423.19
CARO ANALYTICAL SERVICES,2019-2020,24521.55,24140.59
CARO ANALYTICAL SERVICES,2020-2021,31360.85,29829.45
CARO ANALYTICAL SERVICES,2021-2022,16014.16,14860.91
CARTEL COMMUNICATION SYSTEMS,2018-2019,15141.00,15289.97
CBCI TELECOM,2019-2020,7143.97,6971.08
CBCI TELECOM,2020-2021,63336.85,59923.51
CBCI TELECOM,2021-2022,73132.63,66716.36
CBCL,2017-2018,30262.56,31027.63
CBCL,2018-2019,62233.10,63174.61
CBCL,2020-2021,273484.11,260540.96
CBCL,2021-2022,404442.25,374771.53
CDW CANADA,2017-2018,1655508.07,1695931.54
CDW CANADA,2018-2019,346187.28,350770.08
CDW CANADA,2019-2020,293449.29,289644.67
CDW CANADA,2020-2021,273166.16,259443.69
CDW CANADA,2021-2022,1253596.10,1155344.29
CEGERCO,2017-2018,1237696.21,1267655.00
CEGERCO,2018-2019,2402974.02,2440343.82
CEGERCO,2019-2020,2152801.39,2138680.82
CGI,2017-2018,162566.84,166779.47
CGI,2018-2019,162566.84,165094.99
CGI,2019-2020,195531.47,193484.25
CGI,2020-2021,228015.93,216767.97
CGI,2021-2022,228015.93,211700.25
CH2M HILL CANADA,2018-2019,183750.00,185808.96
CHARRON HUMAN RESOURCES,2020-2021,24371.89,23010.60
CHARRON HUMAN RESOURCES,2021-2022,13765.61,13016.22
CHRONO AVIATION,2018-2019,34486.75,35108.69
CHUBB EDWARDS,2017-2018,30445.92,31244.77
CHUBB EDWARDS,2018-2019,82061.70,82869.10
CHUBB EDWARDS,2019-2020,11343.81,11094.40
CIMA,2017-2018,187079.42,191927.26
CIMA,2018-2019,563299.92,571782.46
CIMA,2019-2020,222213.48,220753.50
CISION CANADA,2017-2018,11497.50,11795.44
CISION CANADA,2018-2019,16096.50,16346.82
CISION CANADA,2021-2022,28743.75,26686.99
CISTEL TECHNOLOGY,2019-2020,105777.00,105026.27
COASTAL RESTORATION MASONRY,2017-2018,192704.10,197488.03
COASTAL RESTORATION MASONRY,2018-2019,81650.00,83091.00
COASTAL RESTORATION MASONRY,2020-2021,362970.55,345307.29
COASTAL RESTORATION MASONRY,2021-2022,588818.88,546685.95
COFOMO,2017-2018,449163.82,460656.48
COFOMO,2018-2019,357863.33,363349.07
COFOMO,2019-2020,484792.69,480350.19
COFOMO,2020-2021,731667.88,693535.25
COFOMO,2021-2022,2340394.33,2171333.09
COLLIERS PROJECT LEADERS,2017-2018,400533.24,410912.36
COLLIERS PROJECT LEADERS,2018-2019,538733.19,547154.97
COLLIERS PROJECT LEADERS,2019-2020,440615.59,436782.45
COLLIERS PROJECT LEADERS,2021-2022,180714.02,163220.90
COMPAGNIE AMPLEXOR CANADA,2017-2018,98944.97,101529.49
COMPAGNIE AMPLEXOR CANADA,2018-2019,22736.77,23158.90
COMPAGNIE AMPLEXOR CANADA,2020-2021,13797.00,13136.40
COMPUCOM CANADA,2018-2019,27750.56,28023.60
CONFERENCE BOARD OF CANADA,2018-2019,1407.50,1421.35
CONFERENCE BOARD OF CANADA,2019-2020,9906.66,9823.05
CONFERENCE BOARD OF CANADA,2020-2021,9040.50,8602.13
CONSTRUCTION CYBCO,2019-2020,4436120.59,4383561.67
CONSTRUCTION CYBCO,2020-2021,5681347.42,5401088.16
CONSTRUCTION CYBCO,2021-2022,5681347.42,5274818.61
CONSTRUCTION DEMATHIEU BARD,2018-2019,1094220.07,1106950.69
CONSTRUCTION DEMATHIEU BARD,2019-2020,2064353.32,2046932.30
CONSTRUCTION DEMATHIEU BARD,2020-2021,4572518.41,4351830.50
CONSTRUCTION DEMATHIEU BARD,2021-2022,5300900.18,4921594.28
CONSTRUCTION DERIC,2017-2018,561748.89,576855.25
CONSTRUCTION DERIC,2018-2019,1089253.35,1101348.13
CONSTRUCTION DERIC,2019-2020,1156831.13,1152634.63
CONSTRUCTION DERIC,2020-2021,437627.41,416039.38
CONSTRUCTION J R SAVARD,2018-2019,3795410.25,3850132.85
CONSTRUCTION J R SAVARD,2019-2020,4348409.74,4312347.34
CONSTRUCTION J R SAVARD,2020-2021,4283838.50,4072517.96
CONSTRUCTION LFG,2017-2018,4096134.08,4201969.26
CONSTRUCTION LFG,2018-2019,2795420.87,2836231.02
CONSTRUCTION LFG,2019-2020,2660820.27,2650229.50
CONSTRUCTION LFG,2020-2021,536247.71,509794.76
CONSTRUCTION LFG,2021-2022,1430301.75,1315596.51
CONSTRUCTION SIMDEV,2018-2019,1105477.02,1122356.22
CONSTRUCTIONS BSL,2017-2018,1051534.68,1076992.35
CONSTRUCTIONS BSL,2018-2019,297260.84,303717.19
CONSTRUCTIONS BSL,2019-2020,1226033.75,1204936.01
CONSTRUCTIONS BSL,2020-2021,2371199.04,2254228.46
CONSTRUCTIONS BSL,2021-2022,2060921.70,1912931.37
CONTRACT COMMUNITY,2017-2018,159792.26,163930.76
COSSETTE COMMUNICATIONS,2017-2018,2961314.09,3032790.99
COSSETTE COMMUNICATIONS,2018-2019,2928471.66,2969135.24
COSSETTE COMMUNICATIONS,2019-2020,2733970.28,2708001.16
COSSETTE COMMUNICATIONS,2021-2022,1151264.58,1041372.20
COTTON CANDY MISSISSAUGA,2017-2018,531529.90,544375.55
COTTON CANDY MISSISSAUGA,2018-2019,690332.29,699007.88
COTTON CANDY MISSISSAUGA,2019-2020,1092386.78,1075474.87
COTTON CANDY MISSISSAUGA,2020-2021,573568.74,542545.59
COTTON CANDY MISSISSAUGA,2021-2022,347053.96,319132.55
COUGAR ENGINEERING CONSTRUCTION,2020-2021,1825058.83,1733321.98
COUGAR ENGINEERING CONSTRUCTION,2021-2022,7372529.10,6814394.14
COUVERTURE MONTREAL NORD,2017-2018,267737.47,274162.45
COUVERTURE MONTREAL NORD,2018-2019,274027.03,278493.28
COWI NORTH AMERICA,2017-2018,7287212.10,7472575.75
COWI NORTH AMERICA,2018-2019,5669404.33,5755546.22
COWI NORTH AMERICA,2019-2020,3686782.38,3654099.28
COWI NORTH AMERICA,2020-2021,3052068.03,2900206.45
COWI NORTH AMERICA,2021-2022,2972729.25,2759886.22
CRANDALL ENGINEERING,2017-2018,3770504.10,3867876.03
CRANDALL ENGINEERING,2018-2019,2283319.28,2320162.63
CRANDALL ENGINEERING,2019-2020,2286598.82,2265579.76
CRANDALL ENGINEERING,2020-2021,1593008.38,1514293.67
CRANDALL ENGINEERING,2021-2022,1673281.51,1553549.86
CRUICKSHANK CONSTRUCTION,2017-2018,3275074.68,3364302.36
CSDC SYSTEMS,2017-2018,21311.51,21847.14
CSDC SYSTEMS,2018-2019,35373.02,35991.57
CSDC SYSTEMS,2019-2020,24330.81,24168.89
CSDC SYSTEMS,2020-2021,5149.65,4861.17
CUBE CONSTRUCTION,2020-2021,125202.57,117893.00
CUBE CONSTRUCTION,2021-2022,1235106.44,1146728.40
CULLEN DIESEL POWER,2021-2022,29476.23,27299.97
CUMMINS CANADA,2018-2019,90825.00,91818.67
CUMMINS CANADA,2021-2022,2688.14,2427.92
CUSTOM HELICOPTERS,2017-2018,26254.20,26978.01
CUSTOM HELICOPTERS,2018-2019,159814.92,163261.58
CUSTOM HELICOPTERS,2019-2020,123171.25,122462.95
CUSTOM HELICOPTERS,2020-2021,72706.94,69461.79
CUSTOM HELICOPTERS,2021-2022,25219.59,23690.40
CWP CONSTRUCTORS,2017-2018,7181743.17,7375088.52
CWP CONSTRUCTORS,2018-2019,2371415.88,2411363.37
CWP CONSTRUCTORS,2019-2020,2006548.86,1987661.01
CWP CONSTRUCTORS,2020-2021,3533206.21,3363287.77
D BREAU ET FILS,2019-2020,1501309.21,1486051.12
D BREAU ET FILS,2020-2021,928935.08,884726.20
D DOYLE INSTALLATIONS,2019-2020,56216.04,55398.36
D DOYLE INSTALLATIONS,2020-2021,67508.34,64378.17
DALHOUSIE UNIVERSITY,2019-2020,32443.56,31948.74
DALHOUSIE UNIVERSITY,2020-2021,68162.82,64677.33
DALHOUSIE UNIVERSITY,2021-2022,54570.97,50666.14
DAWSON CONSTRUCTION,2017-2018,9742521.55,9995145.56
DAWSON CONSTRUCTION,2018-2019,13456891.94,13693722.75
DAWSON CONSTRUCTION,2019-2020,1025772.37,1017115.90
DCL CONSTRUCTION SERVICES,2018-2019,4956639.42,5032110.28
DCL CONSTRUCTION SERVICES,2019-2020,4107745.86,4075537.50
DCL CONSTRUCTION SERVICES,2020-2021,6301988.38,6004589.17
DCL CONSTRUCTION SERVICES,2021-2022,1397796.28,1304238.75
DELCO AUTOMATION,2021-2022,148326.31,134808.87
DELL COMPUTER,2020-2021,234935.32,221219.33
DELL COMPUTER,2021-2022,46334.92,41849.70
DELOITTE,2020-2021,39953.81,38109.87
DELOITTE,2021-2022,39666.38,36024.74
DEXTER CONSTRUCTION,2017-2018,8406853.24,8625255.74
DEXTER CONSTRUCTION,2018-2019,13404072.11,13642433.43
DEXTER CONSTRUCTION,2019-2020,6414093.75,6356214.73
DEXTER CONSTRUCTION,2020-2021,351366.40,333997.51
DEXTER CONSTRUCTION,2021-2022,2302643.80,2114398.53
DILLON CONSULTING,2017-2018,315758.53,323480.79
DILLON CONSULTING,2018-2019,918678.39,933116.07
DILLON CONSULTING,2019-2020,1386776.57,1371242.28
DILLON CONSULTING,2020-2021,1171096.95,1113358.17
DILLON CONSULTING,2021-2022,956372.06,888102.66
DONNA CONA,2017-2018,216019.03,221616.79
DONNA CONA,2018-2019,170814.76,173392.25
