d_vendor_name,d_fiscal_year,total
AFN ENGINEERING,2018-2019,2540076.6
AFN ENGINEERING,2019-2020,2551836.24
AFN ENGINEERING,2020-2021,1855777.86
AFW CONSTRUCTION,2017-2018,194911.72
AFW CONSTRUCTION,2018-2019,1537254.6
AFW CONSTRUCTION,2019-2020,1248932.7
AFW CONSTRUCTION,2020-2021,625893.53
AGC AND ASSOCIATES,2017-2018,11300
AGC AND ASSOCIATES,2018-2019,1232946.15
AGC AND ASSOCIATES,2019-2020,2266484.26
AGC AND ASSOCIATES,2020-2021,287942.71
AGILENT,2017-2018,1080407.52
AGILENT,2018-2019,792753.72
AGILENT,2019-2020,1370044.63
AGILENT,2020-2021,1194792.48
AINSWORTH,2017-2018,781746.12
AINSWORTH,2018-2019,684975.88
AINSWORTH,2019-2020,1153079.82
AINSWORTH,2020-2021,3874419.07
AIR LIQUIDE CANADA,2017-2018,191622.69
AIR LIQUIDE CANADA,2018-2019,48472.32
AIR LIQUIDE CANADA,2020-2021,27219.18
AIRBUS,2017-2018,410567.89
AIRBUS,2018-2019,928675.6
AIRBUS,2019-2020,828265.74
AIRBUS,2020-2021,941679.72
ALCAIDE WEBSTER ARCHITECTS,2017-2018,1376501.87
ALCAIDE WEBSTER ARCHITECTS,2018-2019,868012.18
ALCAIDE WEBSTER ARCHITECTS,2019-2020,1482681.7
ALCAIDE WEBSTER ARCHITECTS,2020-2021,2445009.9
ALLEN HASTINGS,2017-2018,2499657.02
ALLEN HASTINGS,2018-2019,2323484.2
ALLEN HASTINGS,2019-2020,2397120.49
ALLEN HASTINGS,2020-2021,2019093.33
ALLIANCE ENERGY,2017-2018,325017.49
ALLIANCE ENERGY,2018-2019,2342894.11
ALLIANCE ENERGY,2019-2020,2999452.57
ALLIANCE ENERGY,2020-2021,3004106.67
ALLIANCE ENGINEERING CONSTRUCTION,2017-2018,2084966.85
ALLIANCE ENGINEERING CONSTRUCTION,2018-2019,1474133.68
ALLIANCE ENGINEERING CONSTRUCTION,2019-2020,1154391.4
ALLIED PAVING,2018-2019,6678879.03
ALLIED PAVING,2019-2020,7452651.6
ALMIQ CONTRACTING,2017-2018,13085882.54
ALMIQ CONTRACTING,2018-2019,6560867.14
ALPINE AEROTECH,2017-2018,539018.16
ALPINE AEROTECH,2018-2019,1084034.1
ALPINE AEROTECH,2019-2020,1831843.07
ALPINE AEROTECH,2020-2021,551455.33
ALPINE HELICOPTERS,2019-2020,24150
ALS CANADA,2017-2018,194123.15
ALS CANADA,2018-2019,34945.07
ALS CANADA,2019-2020,37493.73
ALS CANADA,2020-2021,22752.71
ALTIS HUMAN RESOURCES,2017-2018,2211463.41
ALTIS HUMAN RESOURCES,2018-2019,1763203.41
ALTIS HUMAN RESOURCES,2019-2020,3202720.71
ALTIS HUMAN RESOURCES,2020-2021,3758038.67
ALVA CONSTRUCTION,2017-2018,6790635.18
ALVA CONSTRUCTION,2018-2019,3244696.47
ALVA CONSTRUCTION,2019-2020,5156279.09
ALVA CONSTRUCTION,2020-2021,1632545.29
AMAN BUILDERS,2017-2018,13145320.02
AMAN BUILDERS,2018-2019,11678421.28
AMAN BUILDERS,2019-2020,3455532.87
AMEC CONSTRUCTION,2017-2018,1264577.64
AMEC CONSTRUCTION,2018-2019,847699.76
AMEC CONSTRUCTION,2019-2020,1944525.13
AMEC CONSTRUCTION,2020-2021,442316.87
AMEC FOSTER WHEELER AMERICAS,2017-2018,6314840.55
AMEC FOSTER WHEELER AMERICAS,2018-2019,7079257.27
AMEC FOSTER WHEELER AMERICAS,2019-2020,328617.75
AMEC FOSTER WHEELER AMERICAS,2020-2021,167609.41
AMERESCO CANADA,2017-2018,3478738.56
AMERESCO CANADA,2018-2019,7228361.53
AMERESCO CANADA,2019-2020,9843616.25
AMERESCO CANADA,2020-2021,14260621.94
AMERICAN BUREAU OF SHIPPING,2018-2019,660928.05
AMERICAN BUREAU OF SHIPPING,2019-2020,1780432.5
AMERICAN BUREAU OF SHIPPING,2020-2021,1342406.22
AMRON CONSTRUCTION,2017-2018,1520839.94
AMRON CONSTRUCTION,2018-2019,2638397.03
AMRON CONSTRUCTION,2019-2020,1202259.4
AMRON CONSTRUCTION,2020-2021,887902.86
AMTEK ENGINEERING,2017-2018,1610306.07
AMTEK ENGINEERING,2018-2019,692644.17
AMTEK ENGINEERING,2019-2020,115593.87
ANIXTER CANADA,2017-2018,318649.86
ANIXTER CANADA,2018-2019,64827.12
ANIXTER CANADA,2019-2020,135035.54
ANIXTER CANADA,2020-2021,37151.58
AON REED STENHOUSE,2017-2018,1338796.6
AON REED STENHOUSE,2018-2019,1464219.64
AON REED STENHOUSE,2019-2020,943247.54
AON REED STENHOUSE,2020-2021,2083755.6
APEX STEEL GAS,2017-2018,273464.13
APEX STEEL GAS,2018-2019,1251315.19
APEX STEEL GAS,2019-2020,1053144.04
APEX STEEL GAS,2020-2021,3136711.13
APPLIED ELECTONICS,2018-2019,22529.31
APPLIED ELECTONICS,2019-2020,416999.87
APPLIED ELECTONICS,2020-2021,640642.6
APRON FUEL SERVICES,2017-2018,141291.7
APRON FUEL SERVICES,2019-2020,460923.29
AQUA LUNG CANADA,2017-2018,12824.32
ARCADIS CANADA,2017-2018,1818643.74
ARCADIS CANADA,2018-2019,2591663.12
ARCADIS CANADA,2019-2020,489193.3
ARCADIS CANADA,2020-2021,1481434.4
ARCHITECTURE 49,2017-2018,6991778.28
ARCHITECTURE 49,2018-2019,8916011.22
ARCHITECTURE 49,2019-2020,9732530.16
ARCHITECTURE 49,2020-2021,10550677.97
ARCHITECTURE EVOQ,2017-2018,9142439.55
ARCHITECTURE EVOQ,2018-2019,9316295.21
ARCHITECTURE EVOQ,2019-2020,9379808.74
ARCHITECTURE EVOQ,2020-2021,4287533.07
ARCP ATLANTIC ROAD CONSTRUCTION,2017-2018,2240631
ARCP ATLANTIC ROAD CONSTRUCTION,2018-2019,5758215.26
ARCP ATLANTIC ROAD CONSTRUCTION,2020-2021,263350
ARCTIC CANADA CONSTRUCTION,2017-2018,3546507.26
ARCTIC CANADA CONSTRUCTION,2018-2019,2445364.16
ARCTIC CANADA CONSTRUCTION,2019-2020,680984.71
ARUP CANADA,2017-2018,3161386.05
ARUP CANADA,2018-2019,3161386.05
ARUP CANADA,2019-2020,3170047.38
ARUP CANADA,2020-2021,3161386.05
ASBEX,2017-2018,1042124.31
ASBEX,2018-2019,2243938.4
ASBEX,2019-2020,2204194.99
ASBEX,2020-2021,2083515.73
ASOKAN BUSINESS INTERIORS,2017-2018,258576.36
ASOKAN BUSINESS INTERIORS,2018-2019,489123.35
ASOKAN BUSINESS INTERIORS,2019-2020,891693.9
ASOKAN BUSINESS INTERIORS,2020-2021,455010.44
ASSOCIATED ENGINEERING,2017-2018,1192792.1
ASSOCIATED ENGINEERING,2018-2019,1177846.78
ASSOCIATED ENGINEERING,2019-2020,1203370.02
ASSOCIATED ENGINEERING,2020-2021,1332005.3
ATCO,2017-2018,12002954.67
ATCO,2018-2019,15934776.01
ATCO,2019-2020,13764523.59
ATCO,2020-2021,12270020.37
ATLANTIC BUSINESS INTERIORS,2017-2018,15548
ATLANTIC BUSINESS INTERIORS,2018-2019,22398.55
ATLANTIC ROOFERS,2017-2018,342289.04
ATLANTIC ROOFERS,2018-2019,4053812.33
ATLANTIC ROOFERS,2019-2020,375810.54
ATLANTIC ROOFERS,2020-2021,142546.97
ATLANTICA MECHANICAL CONTRACTORS,2017-2018,2385484.35
ATLANTICA MECHANICAL CONTRACTORS,2018-2019,553212.97
ATLANTICA MECHANICAL CONTRACTORS,2019-2020,356797.71
ATLANTICA MECHANICAL CONTRACTORS,2020-2021,1470978.18
ATS SERVICES,2018-2019,37218.6
ATWILL MORIN,2017-2018,3588592.8
ATWILL MORIN,2018-2019,5802946.57
ATWILL MORIN,2019-2020,9555734.01
ATWILL MORIN,2020-2021,5728784.44
AV TECH,2017-2018,3177115.69
AV TECH,2018-2019,4043756.83
AV TECH,2019-2020,3519491.62
AV TECH,2020-2021,1744422.97
AVI SPL CANADA,2017-2018,43565.39
AVI SPL CANADA,2018-2019,79432.83
AVI SPL CANADA,2019-2020,69911.19
AVI SPL CANADA,2020-2021,120343.06
AVMAX AVIATION SERVICES,2017-2018,49687.36
AVMAX AVIATION SERVICES,2019-2020,7430751.29
AVMAX AVIATION SERVICES,2020-2021,478124.78
AVONDALE CONSTRUCTION,2017-2018,9479920.9
AVONDALE CONSTRUCTION,2018-2019,7729236.05
AVONDALE CONSTRUCTION,2019-2020,1937609.68
AVONDALE CONSTRUCTION,2020-2021,2491689.61
AXT,2017-2018,0
AXYS TECHNOLOGIES,2017-2018,39569.01
AXYS TECHNOLOGIES,2018-2019,17191.7
AXYS TECHNOLOGIES,2019-2020,19609.81
AXYS TECHNOLOGIES,2020-2021,65535.88
AZIMUTH CONSULTING GROUP,2020-2021,79466.31
B R ENTERPRISES,2017-2018,2862502.37
B R ENTERPRISES,2018-2019,3802037.74
B R ENTERPRISES,2019-2020,5656271.78
B R ENTERPRISES,2020-2021,1663566.53
BABCOCK INTERNATIONAL GROUP,2017-2018,870218.58
BABCOCK INTERNATIONAL GROUP,2018-2019,145220.48
BABCOCK INTERNATIONAL GROUP,2019-2020,52049.11
BAE SYSTEMS,2017-2018,1661932.03
BAE SYSTEMS,2018-2019,2541732.15
BAE SYSTEMS,2019-2020,597917.17
BAE SYSTEMS,2020-2021,127322.71
BAJA CONSTRUCTION CANADA,2019-2020,2739700.8
BAJA CONSTRUCTION CANADA,2020-2021,1982168.71
BALODIS,2017-2018,570149.97
BALODIS,2018-2019,243000.12
BALODIS,2019-2020,3623849.07
BALODIS,2020-2021,244707.54
BANCTEC CANADA,2020-2021,7207112.95
BARGREEN ELLINGSON,2017-2018,730411.62
BARGREEN ELLINGSON,2018-2019,71588.76
BARGREEN ELLINGSON,2019-2020,53974.63
BARR ENGINEERING AND ENVIRONMENTAL,2017-2018,3209486.7
BARR ENGINEERING AND ENVIRONMENTAL,2018-2019,1292632.09
BARR ENGINEERING AND ENVIRONMENTAL,2019-2020,810633.17
BARR ENGINEERING AND ENVIRONMENTAL,2020-2021,68269.64
BARRIE MACKAY CONTRACTING,2017-2018,2266778.83
BARRIE MACKAY CONTRACTING,2018-2019,5241877.62
BARRIE MACKAY CONTRACTING,2019-2020,6320893.11
BARRIE MACKAY CONTRACTING,2020-2021,5266493.97
BARRON S REFRIGERATION HEATING,2017-2018,1757619.19
BARRON S REFRIGERATION HEATING,2018-2019,1180767.38
BARRON S REFRIGERATION HEATING,2019-2020,456985.02
BARRON S REFRIGERATION HEATING,2020-2021,450898.78
BAXTER,2019-2020,37467.02
BAXTER,2020-2021,253249.33
BAY CONSTRUCTION MANAGEMENT,2017-2018,1742495.93
BAY CONSTRUCTION MANAGEMENT,2018-2019,4461120.6
BAY CONSTRUCTION MANAGEMENT,2019-2020,1122857.01
BC HYDRO,2017-2018,56733.6
BC HYDRO,2019-2020,10627.05
BDO CANADA,2018-2019,24860
BDO CANADA,2019-2020,29467.58
BDO CANADA,2020-2021,142621.53
BEAUDOIN CANADA,2017-2018,2167834.33
BEAUDOIN CANADA,2018-2019,2346867.16
BEAUDOIN CANADA,2019-2020,2353296.94
BEAUDOIN CANADA,2020-2021,2346867.16
BELL CANADA,2017-2018,2403813.74
BELL CANADA,2018-2019,2802770.87
BELL CANADA,2019-2020,3700232.07
BELL CANADA,2020-2021,1337164.55
BELL TEXTRON,2017-2018,1413955
BELL TEXTRON,2018-2019,830211.78
BELL TEXTRON,2019-2020,2911798.9
BELL TEXTRON,2020-2021,1666252.26
BELVEDERE PLACE CONTRACTING,2017-2018,4039751.04
BELVEDERE PLACE CONTRACTING,2018-2019,1007170.81
BEN WIEBE CONSTRUCTION,2017-2018,407257.8
BEN WIEBE CONSTRUCTION,2018-2019,47244.05
BEN WIEBE CONSTRUCTION,2019-2020,3612270.9
BERGEVIN ELECTRICAL CONTRACTING,2017-2018,3047911.28
BERGEVIN ELECTRICAL CONTRACTING,2018-2019,2707079.33
BERVIN CONSTRUCTION,2017-2018,7551418.5
BERVIN CONSTRUCTION,2018-2019,5697260.7
BERVIN CONSTRUCTION,2019-2020,2882044.94
BERVIN CONSTRUCTION,2020-2021,55373.67
BEST FACILITIES SERVICES,2017-2018,2739456.86
BEST FACILITIES SERVICES,2018-2019,2739456.86
BEST SERVICE PROS,2017-2018,2617517.74
BEST SERVICE PROS,2018-2019,2766533.51
BEST SERVICE PROS,2019-2020,1597967.56
BEST SERVICE PROS,2020-2021,1408874.46
BGLA,2017-2018,1636957.56
BGLA,2018-2019,1573799.88
BGLA,2019-2020,1463356.36
BGLA,2020-2021,645399.41
BIGHORN CONSTRUCTION,2017-2018,2489129.76
BIGHORN CONSTRUCTION,2018-2019,4275267.02
BIGHORN CONSTRUCTION,2019-2020,1519555.85
BIOMERIEUX CANADA,2018-2019,41235.73
BIOMERIEUX CANADA,2019-2020,63439.04
BIOMERIEUX CANADA,2020-2021,85609.12
BIRD CONSTRUCTION COMPANY,2017-2018,11110333.65
BIRD CONSTRUCTION COMPANY,2018-2019,15853932.29
BIRD CONSTRUCTION COMPANY,2019-2020,14692698.99
BIRD CONSTRUCTION COMPANY,2020-2021,9391066.46
BISSON FORTIN ARCHITECTURE,2017-2018,1194769.99
BISSON FORTIN ARCHITECTURE,2018-2019,889764.46
BISSON FORTIN ARCHITECTURE,2019-2020,1098375
BISSON FORTIN ARCHITECTURE,2020-2021,1062153.1
BLACK MCDONALD,2017-2018,27055895.06
BLACK MCDONALD,2018-2019,19196904.99
BLACK MCDONALD,2019-2020,11705475.63
BLACK MCDONALD,2020-2021,10721806.66
BLUE WATER SYSTEM,2017-2018,4676331.05
BLUE WATER SYSTEM,2018-2019,5727720.92
BLUE WATER SYSTEM,2019-2020,4472330.03
BLUEWAVE ENERGY,2019-2020,337668.3
BLUMETRIC ENVIRONMENTAL,2017-2018,1048486.94
BLUMETRIC ENVIRONMENTAL,2018-2019,7119338.68
BLUMETRIC ENVIRONMENTAL,2019-2020,6154401.67
BLUMETRIC ENVIRONMENTAL,2020-2021,6650607.58
BMT FLEET TECHNOLOGY,2018-2019,344899.54
BMT FLEET TECHNOLOGY,2019-2020,15932291.79
BMT FLEET TECHNOLOGY,2020-2021,16156987.28
BOLESS,2017-2018,743869.45
BOLESS,2018-2019,6499201.8
BOLESS,2019-2020,16755255.96
BOLESS,2020-2021,18260801.25
BOMBARDIER,2017-2018,950675.37
BOMBARDIER,2018-2019,2709493.2
BOMBARDIER,2019-2020,2776397.6
BOMBARDIER,2020-2021,10718445.43
BONDFIELD CONSTRUCTION COMPANY,2017-2018,10230686.18
BONDFIELD CONSTRUCTION COMPANY,2018-2019,10230686.18
BONDFIELD CONSTRUCTION COMPANY,2019-2020,1681756.63
BOUTHILLETTE PARIZEAU,2017-2018,861334.29
BOUTHILLETTE PARIZEAU,2018-2019,1076568.79
BOUTHILLETTE PARIZEAU,2019-2020,1083519.46
BOUTHILLETTE PARIZEAU,2020-2021,1251435.96
BP M GOVERNMENT IM IT CONSULTING,2019-2020,89030.71
BP M GOVERNMENT IM IT CONSULTING,2020-2021,7663.39
BRANDT TRACTOR,2017-2018,83237.75
BRANDT TRACTOR,2019-2020,10336.51
BRANDT TRACTOR,2020-2021,840581.62
BRAWN CONSTRUCTION,2017-2018,582754.59
BRAWN CONSTRUCTION,2018-2019,1814068.62
BRAWN CONSTRUCTION,2019-2020,2816940.11
BRAWN CONSTRUCTION,2020-2021,986301.71
BRIQUETAL,2017-2018,4768489.19
BRIQUETAL,2018-2019,3620831.07
BRIQUETAL,2019-2020,5715074.51
BRIQUETAL,2020-2021,3480091.42
BRITTON ELECTRIQUE,2017-2018,265092.27
BRITTON ELECTRIQUE,2018-2019,2015805.79
BRITTON ELECTRIQUE,2019-2020,2025907.64
BRITTON ELECTRIQUE,2020-2021,2021796.35
BROADNET TELECOM,2020-2021,146310.22
BROADWATER INDUSTRIES,2017-2018,4201434.3
BROADWATER INDUSTRIES,2018-2019,35221.2
BROADWATER INDUSTRIES,2019-2020,129580.5
BROADWATER INDUSTRIES,2020-2021,1777809.6
BRONSWERK MARINE,2019-2020,860528.47
BRONSWERK MARINE,2020-2021,2297401.92
BRONTE CONSTRUCTION PORT DALHOUSIE REHABILITATION TRUST ACCOUNT,2018-2019,3817673.25
BRONTE CONSTRUCTION PORT DALHOUSIE REHABILITATION TRUST ACCOUNT,2019-2020,25404880.14
BROOK CONSTRUCTION,2018-2019,468229.18
BROOK CONSTRUCTION,2019-2020,3356007.93
BROOK CONSTRUCTION,2020-2021,4205639.04
BROOKFIELD ASSET MANAGEMENT,2017-2018,32481
BROOKFIELD ASSET MANAGEMENT,2018-2019,16931.86
BROOKFIELD ASSET MANAGEMENT,2019-2020,67005.71
BROOKFIELD ASSET MANAGEMENT,2020-2021,33270.46
BROOKFIELD GLOBAL INTEGRATED SOLUTIONS,2017-2018,1114176118.84
BROOKFIELD GLOBAL INTEGRATED SOLUTIONS,2018-2019,1114271354.05
BROOKFIELD GLOBAL INTEGRATED SOLUTIONS,2019-2020,1117365947.15
BROOKFIELD GLOBAL INTEGRATED SOLUTIONS,2020-2021,1114261041.62
BRUKER,2017-2018,1228.01
BRUKER,2018-2019,79942.84
BRUKER,2019-2020,251848.65
BRUKER,2020-2021,1010691.28
BUDGELL S EQUIPMENT RENTALS,2017-2018,2953249.37
BUDGELL S EQUIPMENT RENTALS,2018-2019,3705034.69
BUDGELL S EQUIPMENT RENTALS,2019-2020,880680.69
BUREAU VERITAS CANADA,2017-2018,76663.54
BUREAU VERITAS CANADA,2018-2019,27594
BUREAU VERITAS CANADA,2019-2020,68323.89
BUREAU VERITAS CANADA,2020-2021,247715.71
BUTTCON EAST,2017-2018,7709992.04
BUTTCON EAST,2018-2019,13540477.33
BUTTCON EAST,2019-2020,3041262.6
BUTTCON EAST,2020-2021,2992295.77
C CORE,2017-2018,1701163.92
C CORE,2018-2019,2135316.66
C CORE,2019-2020,2330753.68
C CORE,2020-2021,946565.09
CADEX,2017-2018,15179.87
CADEX,2018-2019,474820.85
CADEX,2019-2020,1376173.22
CADEX,2020-2021,1343485.34
CAE,2017-2018,217322.09
CAE,2018-2019,185327.81
CAE,2019-2020,360320.55
CAE,2020-2021,165183.02
CALIAN,2017-2018,2177731.5
CALIAN,2018-2019,10191544.35
CALIAN,2019-2020,10788143.9
CALIAN,2020-2021,6212748.25
CALTRIO COMPANY,2017-2018,348739.09
CALTRIO COMPANY,2018-2019,315322.86
CALTRIO COMPANY,2019-2020,468500.19
CALTRIO COMPANY,2020-2021,479127.94
CAMPBELL SCIENTIFIC CANADA,2017-2018,71881.4
CAMPBELL SCIENTIFIC CANADA,2018-2019,59881.74
CAMPBELL SCIENTIFIC CANADA,2019-2020,37736.09
CAMPBELL SCIENTIFIC CANADA,2020-2021,54030.95
CAN AM PLATFORMS CONSTRUCTION,2017-2018,1955509.94
CAN AM PLATFORMS CONSTRUCTION,2018-2019,4037405.61
CAN AM PLATFORMS CONSTRUCTION,2019-2020,4331654.9
CAN AM PLATFORMS CONSTRUCTION,2020-2021,4564619.75
CANADENSYS AEROSPACE,2017-2018,517387.5
CANADENSYS AEROSPACE,2018-2019,364832.01
CANADENSYS AEROSPACE,2019-2020,1368885.85
CANADENSYS AEROSPACE,2020-2021,102803.19
CANADIAN BASE OPERATORS,2017-2018,4536371.26
CANADIAN BASE OPERATORS,2018-2019,2662567.76
CANADIAN BASE OPERATORS,2019-2020,2621102.7
CANADIAN BASE OPERATORS,2020-2021,143606.93
CANADIAN CORPS OF COMMISSIONAIRES,2017-2018,295950.65
CANADIAN CORPS OF COMMISSIONAIRES,2018-2019,1530176.59
CANADIAN CORPS OF COMMISSIONAIRES,2019-2020,3201805.7
CANADIAN CORPS OF COMMISSIONAIRES,2020-2021,1079674.26
CANADIAN DEVELOPMENT CONSULTANTS,2017-2018,6810.6
CANADIAN DEVELOPMENT CONSULTANTS,2018-2019,621467.33
CANADIAN DEVELOPMENT CONSULTANTS,2019-2020,304774.39
CANADIAN LEASEBACK,2017-2018,9323655.98
CANADIAN LEASEBACK,2018-2019,3426610.14
CANADIAN LEASEBACK,2019-2020,646611.04
CANADIAN LEASEBACK,2020-2021,519706.65
CANADIAN MARITIME ENGINEERING,2017-2018,120826.52
CANADIAN MARITIME ENGINEERING,2018-2019,188665.06
CANADIAN MARITIME ENGINEERING,2019-2020,95573.2
CANADIAN MARITIME ENGINEERING,2020-2021,27631.8
CANADIAN STANDARDS ASSOCIATION,2018-2019,92820
CANADIAN STANDARDS ASSOCIATION,2019-2020,565318.39
CANADIAN STANDARDS ASSOCIATION,2020-2021,418741.66
CANADYNE TECHNOLOGIES,2017-2018,38795.64
CANADYNE TECHNOLOGIES,2018-2019,67657.85
CANADYNE TECHNOLOGIES,2019-2020,148081.15
CANON,2017-2018,19896.95
