d_vendor_name,d_fiscal_year,total,total_constant_2019_dollars
727619 ALBERTA O A ROUGHRIDER,2020-2021,2012691.59,1916727.83
7305516 CANADA,2017-2018,476761.54,490595.85
7305516 CANADA,2018-2019,990058.86,1007800.59
7305516 CANADA,2019-2020,3310898.76,3270060.69
7305516 CANADA,2020-2021,1867990.58,1778853.78
7305516 CANADA,2021-2022,2647141.35,2450388.00
7305516 CANADA,2022-2023,8236726.84,7335944.32
736902 ONTARIO,2017-2018,553636.46,569668.49
736902 ONTARIO,2018-2019,1131485.34,1154765.02
736902 ONTARIO,2019-2020,766547.99,758971.22
736902 ONTARIO,2020-2021,5316850.54,5072540.25
736902 ONTARIO,2021-2022,1178795.50,1103795.36
828778852PG0001 4527984CANADA,2020-2021,583481.92,549800.87
828778852PG0001 4527984CANADA,2021-2022,3549515.04,3300075.22
828778852PG0001 4527984CANADA,2022-2023,2975757.81,2668377.12
851791 NWT,2021-2022,343875.00,322952.14
851791 NWT,2022-2023,1905750.00,1686484.69
9006 9311 QUEBEC,2017-2018,1975961.61,2035812.99
9006 9311 QUEBEC,2018-2019,2755610.04,2808416.19
9006 9311 QUEBEC,2019-2020,2092742.50,2064393.87
9006 9311 QUEBEC,2020-2021,6044410.81,5743698.89
9006 9311 QUEBEC,2021-2022,8783259.16,8166021.43
9006 9311 QUEBEC,2022-2023,8783259.16,7859297.12
9034 3476 QUEBEC,2017-2018,758042.75,781486.18
9034 3476 QUEBEC,2018-2019,683544.05,696686.49
9034 3476 QUEBEC,2019-2020,696946.93,691360.50
9034 3476 QUEBEC,2020-2021,838767.13,798686.92
9034 3476 QUEBEC,2021-2022,870467.22,808030.93
9034 3476 QUEBEC,2022-2023,921031.91,823598.06
9090 5092 QUEBEC,2017-2018,2638469.61,2714824.78
9090 5092 QUEBEC,2018-2019,6046597.57,6167033.67
9090 5092 QUEBEC,2019-2020,5028699.15,4988585.32
9099 3593 QUEBEC,2021-2022,1347618.71,1239333.61
9099 3593 QUEBEC,2022-2023,2309299.66,2066371.02
9099 3593 QUEBEC INTER PROJE,2018-2019,1093716.71,1108208.88
9099 3593 QUEBEC INTER PROJE,2019-2020,2313874.65,2295416.93
9099 3593 QUEBEC INTER PROJE,2020-2021,2510742.40,2388990.89
9099 3593 QUEBEC INTER PROJE,2021-2022,2648724.37,2462587.02
9099 3593 QUEBEC INTER PROJE,2022-2023,2648724.37,2370089.67
9160 5188 QUEBEC,2021-2022,2000911.25,1850128.27
9160 5188 QUEBEC,2022-2023,2589831.93,2317392.47
9170 7570 QUEBEC,2020-2021,486969.77,462423.43
9170 7570 QUEBEC,2021-2022,1110899.79,1032832.04
9170 7570 QUEBEC,2022-2023,1110899.79,994037.79
9172 8766 QUEBEC,2021-2022,430581.40,389238.72
9172 8766 QUEBEC,2022-2023,1870978.68,1674159.57
9205187 CANADA,2021-2022,3663361.36,3355319.04
9205187 CANADA,2022-2023,7597311.92,6798106.55
9244 3175 QUEBEC,2017-2018,285239.89,293666.03
9244 3175 QUEBEC,2018-2019,515408.70,525285.55
9244 3175 QUEBEC,2021-2022,3415788.50,3149062.00
9244 3175 QUEBEC,2022-2023,170080.76,153627.88
9275 0181 QUEBEC,2017-2018,933522.11,962100.03
9275 0181 QUEBEC,2018-2019,1634794.14,1662821.54
9275 0181 QUEBEC,2019-2020,2360047.05,2337760.35
9275 0181 QUEBEC,2020-2021,2168847.13,2065978.10
9275 0181 QUEBEC,2021-2022,1930974.71,1795276.74
A C L CONSTRUCTION,2020-2021,1862496.09,1758100.25
A C L CONSTRUCTION,2021-2022,1247972.84,1146744.49
A C L CONSTRUCTION,2022-2023,4214863.66,3760620.73
A J HANNA,2020-2021,88659.78,84910.58
A J HANNA,2021-2022,1348596.97,1254529.04
A J HANNA,2022-2023,1448958.51,1301049.87
A J HANNA CONSTRUCTION,2017-2018,2428689.31,2503130.93
A J HANNA CONSTRUCTION,2018-2019,2289388.13,2332444.06
A J HANNA CONSTRUCTION,2019-2020,2510294.95,2488471.10
A J HANNA CONSTRUCTION,2020-2021,2802006.46,2674776.76
A J HANNA CONSTRUCTION,2021-2022,633071.91,598483.95
A J HANNA CONSTRUCTION,2022-2023,1016537.19,904155.63
A O CONTRACTING,2020-2021,81340.48,76839.53
A O CONTRACTING,2021-2022,1114968.14,1014645.85
A O CONTRACTING,2022-2023,1327806.66,1197786.85
A SANTIN MASON CONTRACTOR,2017-2018,1215200.97,1252685.07
A SANTIN MASON CONTRACTOR,2018-2019,1682142.53,1711190.57
A SANTIN MASON CONTRACTOR,2019-2020,2212630.92,2194980.81
A SANTIN MASON CONTRACTOR,2020-2021,1904957.74,1815185.63
A SANTIN MASON CONTRACTOR,2022-2023,25425.00,22579.27
A TECH ROOFING,2017-2018,339786.26,349532.73
A TECH ROOFING,2018-2019,118113.74,121216.53
A TECH ROOFING,2020-2021,3309297.50,3166613.67
A TECH ROOFING,2021-2022,1769850.00,1660257.41
AA STURGEON CONSTRUCTION,2019-2020,161837.18,158143.22
AA STURGEON CONSTRUCTION,2020-2021,1459592.31,1389546.62
AA STURGEON CONSTRUCTION,2021-2022,1087541.04,1011876.90
AA STURGEON CONSTRUCTION,2022-2023,1132905.31,1013728.42
AB SCIEX,2017-2018,265717.42,273869.78
AB SCIEX,2018-2019,348734.31,354486.78
AB SCIEX,2019-2020,496043.73,491140.32
AB SCIEX,2020-2021,475662.35,452507.79
AB SCIEX,2021-2022,483787.58,449303.79
AB SCIEX,2022-2023,671057.29,599927.62
ABB,2017-2018,6891996.24,7105167.31
ABB,2018-2019,587195.47,598968.27
ABB,2019-2020,360723.16,357603.16
ABB,2020-2021,278776.91,262982.16
ABB,2021-2022,2007303.36,1870533.98
ABB,2022-2023,1697521.50,1516307.61
ABBOTT,2017-2018,15735.63,16222.03
ABBOTT,2018-2019,16578.35,16873.25
ABBOTT,2019-2020,17198.40,17044.22
ABBOTT,2020-2021,3146.04,2971.84
ABBOTT,2021-2022,27143.22,24842.56
ABBOTT,2022-2023,32181.78,28985.69
ABCO MAINTENANCE SYSTEMS,2017-2018,3163450.78,3261651.90
ABCO MAINTENANCE SYSTEMS,2018-2019,3229110.38,3291191.47
ABCO MAINTENANCE SYSTEMS,2019-2020,2424248.15,2411610.31
ABCO MAINTENANCE SYSTEMS,2020-2021,1262357.58,1206518.62
ABCO MAINTENANCE SYSTEMS,2022-2023,1185.15,1048.79
ABS AMERICAS,2017-2018,31173.24,32136.84
ABS AMERICAS,2018-2019,31173.24,31770.61
ABS AMERICAS,2019-2020,31258.64,31009.29
ABS AMERICAS,2020-2021,31173.24,29686.92
ABS AMERICAS,2021-2022,6063.84,5742.42
ACADIAN CONSTRUCTION 1991,2020-2021,777673.31,740979.74
ACADIAN CONSTRUCTION 1991,2021-2022,1586095.98,1469820.93
ACADIAN CONSTRUCTION 1991,2022-2023,888978.01,801463.37
ACADIAN DREDGING,2017-2018,807768.49,833909.50
ACADIAN DREDGING,2018-2019,376333.45,385221.90
ACADIAN MARINE DIVING,2017-2018,973552.85,1003646.41
ACADIAN MARINE DIVING,2018-2019,1695156.45,1720553.74
ACADIAN MARINE DIVING,2022-2023,771465.78,694074.49
ACCENTURE,2018-2019,146946.15,148554.03
ACCENTURE,2019-2020,52480.77,52643.18
ACKLANDS GRAINGER,2017-2018,96848.69,99652.24
ACKLANDS GRAINGER,2018-2019,151210.43,153437.21
ACKLANDS GRAINGER,2020-2021,22748.15,21435.03
ACKLANDS GRAINGER,2021-2022,37669.37,35243.22
ACKLANDS GRAINGER,2022-2023,92518.92,82460.88
ACME FUTURE SECURITY CONTROLS,2017-2018,356735.66,367295.47
ACME FUTURE SECURITY CONTROLS,2018-2019,1246561.40,1270148.51
ACME FUTURE SECURITY CONTROLS,2019-2020,11300.00,11322.29
ACME FUTURE SECURITY CONTROLS,2020-2021,182361.20,174063.73
ACOSYS CONSULTING SERVICES,2017-2018,51655.13,53180.40
ACRES ENTERPRISES,2021-2022,3629404.35,3343983.88
ACRES ENTERPRISES,2022-2023,3943251.59,3535841.30
ACT,2018-2019,25579.79,26203.21
ACT,2021-2022,670458.90,606084.16
ADAMSON ASSOCIATES ARCHITECTS,2022-2023,3652613.79,3249898.36
ADGA GROUP,2017-2018,4118644.62,4245758.05
ADGA GROUP,2018-2019,3305450.51,3369626.84
ADGA GROUP,2019-2020,2230056.39,2216939.43
ADGA GROUP,2020-2021,2722011.32,2587990.90
ADGA GROUP,2021-2022,4107971.75,3818258.68
ADGA GROUP,2022-2023,3635044.89,3254052.55
ADSS,2017-2018,102481.32,105408.03
ADSS,2018-2019,250365.76,256488.33
ADSS,2022-2023,93597.63,83455.30
ADVANCED BUSINESS INTERIORS,2017-2018,212178.41,218786.50
ADVANCED BUSINESS INTERIORS,2018-2019,493267.63,500241.21
ADVANCED BUSINESS INTERIORS,2019-2020,1789095.79,1766076.73
ADVANCED BUSINESS INTERIORS,2020-2021,230928.65,218829.38
ADVANCED BUSINESS INTERIORS,2021-2022,343414.61,318749.85
ADVANCED BUSINESS INTERIORS,2022-2023,50089.07,44943.10
ADVANCED CHIPPEWA TECHNOLOGIES,2022-2023,599801.05,536704.49
ADVANCED ENERGY MANAGEMENT,2017-2018,397676.83,409652.14
ADVANCED ENERGY MANAGEMENT,2018-2019,365863.58,372808.24
ADVANCED ENERGY MANAGEMENT,2019-2020,394442.54,388762.68
ADVANCED ENERGY MANAGEMENT,2020-2021,209547.56,200142.99
ADVANCED ENERGY MANAGEMENT,2021-2022,327894.99,302382.46
ADVANCED ENERGY MANAGEMENT,2022-2023,2816187.97,2499529.39
AECOM,2017-2018,17967799.67,18520029.91
AECOM,2018-2019,22527021.85,22949874.44
AECOM,2019-2020,22435553.93,22248897.73
AECOM,2020-2021,21429346.24,20408613.76
AECOM,2021-2022,21248471.43,19695142.64
AECOM,2022-2023,36981474.68,33070798.26
AEREX AVIONICS,2017-2018,2396748.93,2470760.14
AEREX AVIONICS,2018-2019,2904399.31,2957522.96
AEREX AVIONICS,2019-2020,4185966.65,4151322.06
AEREX AVIONICS,2020-2021,5388931.35,5132180.22
AEREX AVIONICS,2021-2022,6431358.20,5979825.87
AEREX AVIONICS,2022-2023,6645872.69,5947724.35
AFC INDUSTRIES,2017-2018,1628533.32,1677486.24
AFC INDUSTRIES,2018-2019,2569376.15,2618396.22
AFC INDUSTRIES,2019-2020,2573194.84,2552878.44
AFC INDUSTRIES,2020-2021,321023.98,303248.71
AFN ENGINEERING,2017-2018,2250722.83,2321146.09
AFN ENGINEERING,2018-2019,1910169.12,1947480.62
AFN ENGINEERING,2019-2020,1203513.73,1194431.33
AFN ENGINEERING,2020-2021,1288459.86,1233120.98
AFN ENGINEERING,2021-2022,1579448.37,1451499.26
AFN ENGINEERING,2022-2023,3279770.03,2927881.15
AG CREATIONS,2017-2018,32885.25,33839.57
AG CREATIONS,2018-2019,297606.56,304107.79
AG CREATIONS,2019-2020,691586.91,686135.74
AG CREATIONS,2020-2021,342856.84,325169.68
AG CREATIONS,2021-2022,2082794.73,1938695.32
AG CREATIONS,2022-2023,1423571.33,1271780.49
AGILENT,2017-2018,647528.19,667265.03
AGILENT,2018-2019,667499.79,679011.23
AGILENT,2019-2020,906986.28,898528.60
AGILENT,2020-2021,1046965.05,997258.85
AGILENT,2021-2022,1593912.91,1475088.14
AGILENT,2022-2023,1561205.75,1393372.20
AIM SUPPLY,2018-2019,157525.86,160373.42
AIM SUPPLY,2020-2021,85220.16,81023.43
AIM SUPPLY,2022-2023,964416.64,859758.83
AINSWORTH,2017-2018,781361.78,805363.30
AINSWORTH,2018-2019,690957.73,703157.85
AINSWORTH,2019-2020,1178583.63,1162682.16
AINSWORTH,2020-2021,3814107.63,3624315.94
AINSWORTH,2021-2022,5112578.53,4756325.11
AINSWORTH,2022-2023,6515933.75,5824394.40
AIR LIQUIDE CANADA,2017-2018,75651.96,77832.05
AIR LIQUIDE CANADA,2018-2019,55187.58,56082.31
AIR LIQUIDE CANADA,2019-2020,106633.36,105968.92
AIR LIQUIDE CANADA,2020-2021,182641.83,174029.60
AIR LIQUIDE CANADA,2021-2022,104503.38,97021.82
AIR LIQUIDE CANADA,2022-2023,117718.29,105238.73
AIR PRODUCTS CANADA,2017-2018,26139.76,26982.20
AIR PRODUCTS CANADA,2019-2020,24069.00,23806.70
AIRBUS,2019-2020,17189.79,16824.77
AIRBUS,2020-2021,98299.52,93592.03
AIRBUS,2021-2022,203021.26,186335.21
AIRBUS,2022-2023,2064735.94,1845942.12
AIRCRAFT APPLIANCES AND EQUIPMENT,2021-2022,1417476.78,1312055.99
AIRCRAFT APPLIANCES AND EQUIPMENT,2022-2023,1753827.21,1569331.94
AIRPORT TECHNOLOGIES,2020-2021,15019.94,14465.30
AIRPORT TECHNOLOGIES,2021-2022,12100.02,11300.88
AIRPORT TECHNOLOGIES,2022-2023,18659.25,16624.06
AIRSIDE PROPERTIES,2017-2018,852435.32,878785.02
AIRSIDE PROPERTIES,2018-2019,852435.32,868770.66
AIRSIDE PROPERTIES,2019-2020,854770.76,847952.27
AIRSIDE PROPERTIES,2020-2021,852435.32,811791.79
AIRSIDE PROPERTIES,2021-2022,852435.32,792530.99
AIRSIDE PROPERTIES,2022-2023,852435.32,762762.70
AIWORX,2017-2018,367718.53,378362.74
AIWORX,2018-2019,1274746.69,1298105.21
AIWORX,2019-2020,1101977.89,1093301.90
AIWORX,2020-2021,1088656.95,1036750.53
AIWORX,2021-2022,1088656.95,1012152.30
AIWORX,2022-2023,723921.05,650418.50
AKM GROUP,2020-2021,883994.09,841219.93
AKM GROUP,2021-2022,1646213.48,1530526.92
AKM GROUP,2022-2023,509548.75,456117.63
ALBERTA MOTOR TRANSPORT ASSOCIATION,2020-2021,7406.75,6979.20
ALBERTA MOTOR TRANSPORT ASSOCIATION,2021-2022,1351731.63,1256739.58
ALBERTA MOTOR TRANSPORT ASSOCIATION,2022-2023,1351731.63,1209535.13
ALCAIDE WEBSTER ARCHITECTS,2017-2018,1302969.61,1342242.05
ALCAIDE WEBSTER ARCHITECTS,2018-2019,868012.18,884637.69
ALCAIDE WEBSTER ARCHITECTS,2019-2020,1482219.84,1466006.77
ALCAIDE WEBSTER ARCHITECTS,2020-2021,2417569.23,2300732.36
ALCAIDE WEBSTER ARCHITECTS,2021-2022,2667396.30,2481552.96
ALCAIDE WEBSTER ARCHITECTS,2022-2023,4040804.24,3604093.43
ALGONQUIN COLLEGE,2019-2020,36779.24,36893.06
ALGONQUIN COLLEGE,2022-2023,18040.03,16242.31
ALLEN HASTINGS,2017-2018,2610037.13,2690340.35
ALLEN HASTINGS,2018-2019,2323484.20,2362616.80
ALLEN HASTINGS,2019-2020,2397120.49,2382122.83
ALLEN HASTINGS,2020-2021,2019093.33,1922824.34
ALLIANCE ENERGY,2017-2018,325017.49,334606.25
ALLIANCE ENERGY,2018-2019,2019166.30,2054579.89
ALLIANCE ENERGY,2019-2020,2603183.75,2584013.46
ALLIANCE ENERGY,2020-2021,2608920.54,2483834.41
ALLIANCE ENERGY,2021-2022,2856589.09,2660529.20
ALLIANCE ENERGY,2022-2023,2742662.78,2454427.08
ALLIANCE ENGINEERING CONSTRUCTION,2017-2018,2084966.85,2144510.33
ALLIANCE ENGINEERING CONSTRUCTION,2018-2019,1474133.68,1496320.61
ALLIANCE ENGINEERING CONSTRUCTION,2019-2020,1154391.40,1152635.16
ALLIANCE ENGINEERING CONSTRUCTION,2022-2023,699042.77,620844.58
ALLIED PAVING,2018-2019,6678879.03,6801191.38
ALLIED PAVING,2019-2020,7452651.60,7393201.96
ALLIED PROJECTS,2019-2020,321972.66,316102.59
ALLIED PROJECTS,2020-2021,541367.16,516966.07
ALLIED PROJECTS,2021-2022,17696.45,15997.31
ALLIED PROJECTS,2022-2023,78350.30,69525.73
ALLSEATING,2018-2019,36670.76,37157.55
ALLSEATING,2019-2020,91040.09,89507.98
ALLSEATING,2021-2022,4072.91,3692.68
ALLSEATING,2022-2023,14718.94,13170.57
ALMIQ CONTRACTING,2017-2018,13085882.54,13490381.27
ALMIQ CONTRACTING,2018-2019,6560867.14,6723807.21
ALPHA CONSTRUCTION,2017-2018,107171.92,110232.59
ALPHA CONSTRUCTION,2018-2019,169079.80,172118.32
ALPHA CONSTRUCTION,2022-2023,3057603.11,2714814.08
ALPINE HELICOPTERS,2019-2020,24150.00,24118.11
ALS CANADA,2017-2018,194285.60,200589.13
ALS CANADA,2018-2019,20340.00,20807.69
ALS CANADA,2019-2020,66373.78,65889.33
ALS CANADA,2020-2021,49425.32,47203.13
ALS CANADA,2021-2022,115574.73,105903.44
ALS CANADA,2022-2023,78035.38,69638.75
ALTIS HUMAN RESOURCES,2017-2018,1882349.77,1940381.81
ALTIS HUMAN RESOURCES,2018-2019,1417716.52,1444613.92
ALTIS HUMAN RESOURCES,2019-2020,1941984.17,1925256.09
ALTIS HUMAN RESOURCES,2020-2021,2346409.77,2235154.26
ALTIS HUMAN RESOURCES,2021-2022,2786257.01,2591945.23
ALTIS HUMAN RESOURCES,2022-2023,1739301.34,1556330.67
ALVA CONSTRUCTION,2017-2018,3884420.20,4009543.23
ALVA CONSTRUCTION,2018-2019,3244696.47,3299799.35
ALVA CONSTRUCTION,2019-2020,5156279.09,5111905.25
ALVA CONSTRUCTION,2020-2021,1632545.29,1556876.79
ALVA CONSTRUCTION,2021-2022,1014883.08,932696.59
ALVA CONSTRUCTION,2022-2023,890476.50,795303.39
AMAN BUILDERS,2017-2018,13145320.02,13552319.88
AMAN BUILDERS,2018-2019,11678421.28,11902216.53
AMAN BUILDERS,2019-2020,3455532.87,3463824.94
AMERESCO CANADA,2017-2018,3145480.62,3242710.81
AMERESCO CANADA,2018-2019,8237750.98,8394590.78
AMERESCO CANADA,2019-2020,10911902.22,10824798.19
AMERESCO CANADA,2020-2021,15325989.09,14550464.81
AMERESCO CANADA,2021-2022,10889467.07,10123955.80
AMERESCO CANADA,2022-2023,10866867.07,9723718.21
AMERICAN BUREAU OF SHIPPING,2018-2019,660928.05,670400.95
AMERICAN BUREAU OF SHIPPING,2019-2020,1798143.24,1773574.33
AMERICAN BUREAU OF SHIPPING,2020-2021,1374430.48,1308453.61
AMERICAN BUREAU OF SHIPPING,2021-2022,1689928.26,1568633.83
AMERICAN BUREAU OF SHIPPING,2022-2023,935608.95,836723.45
AMRON CONSTRUCTION,2017-2018,1623558.56,1675029.14
AMRON CONSTRUCTION,2018-2019,2674411.24,2729128.11
AMRON CONSTRUCTION,2019-2020,1066537.92,1058993.37
AMRON CONSTRUCTION,2020-2021,567128.09,538167.01
AMRON CONSTRUCTION,2021-2022,1359427.97,1263113.18
AMRON CONSTRUCTION,2022-2023,1794560.83,1609388.43
AMTECH AERONAUTICAL,2017-2018,400573.10,412933.14
AMTECH AERONAUTICAL,2018-2019,589576.92,600470.32
AMTECH AERONAUTICAL,2019-2020,806842.60,798724.95
AMTECH AERONAUTICAL,2020-2021,806987.74,768291.25
AMTECH AERONAUTICAL,2021-2022,884887.18,821213.75
AMTECH AERONAUTICAL,2022-2023,844422.04,755592.38
AMTEK ENGINEERING,2017-2018,1187552.31,1224660.97
AMTEK ENGINEERING,2018-2019,543023.92,554991.52
AMTEK ENGINEERING,2019-2020,54489.34,54564.32
ANALYTICAL GRAPHICS,2019-2020,965.15,943.12
ANALYTICAL GRAPHICS,2020-2021,44034.85,41935.30
ANGUS CONSULTING MANAGEMENT,2019-2020,3374.99,3297.95
ANGUS CONSULTING MANAGEMENT,2020-2021,13537.04,12891.60
ANGUS CONSULTING MANAGEMENT,2021-2022,13537.04,12585.73
ANGUS CONSULTING MANAGEMENT,2022-2023,13537.04,12113.00
ANIXTER,2017-2018,403529.84,415767.38
ANIXTER,2018-2019,341063.02,347158.21
ANIXTER,2019-2020,59772.98,59459.16
ANIXTER,2020-2021,59216.15,56088.43
ANIXTER,2021-2022,61601.36,55888.68
ANIXTER,2022-2023,185631.61,164753.68
AON REED STENHOUSE,2018-2019,22160.44,22752.05
AON REED STENHOUSE,2020-2021,35112.65,33468.60
AON REED STENHOUSE,2021-2022,56458.67,52491.08
AON REED STENHOUSE,2022-2023,56458.67,50519.46
APEX STEEL GAS,2017-2018,273464.13,281714.47
APEX STEEL GAS,2018-2019,929310.42,948193.70
APEX STEEL GAS,2019-2020,685998.41,677477.14
APEX STEEL GAS,2020-2021,2770568.63,2639124.20
APEX STEEL GAS,2021-2022,666413.44,617110.16
APEX STEEL GAS,2022-2023,89211.18,80167.66
APPLIED ELECTONICS,2018-2019,22529.31,23013.51
APPLIED ELECTONICS,2019-2020,339390.15,334324.26
APPLIED ELECTONICS,2020-2021,640642.60,609704.44
APPLIED ELECTONICS,2021-2022,642417.49,593815.93
APPLIED ELECTONICS,2022-2023,326295.48,292488.86
AQUA POWER CLEANERS 1979,2019-2020,12500.44,12387.92
AQUA POWER CLEANERS 1979,2021-2022,1186222.71,1101027.19
AQUA POWER CLEANERS 1979,2022-2023,1292451.61,1156491.12
ARAL CONSTRUCTION 2014,2017-2018,732615.79,754970.91
ARAL CONSTRUCTION 2014,2018-2019,2725634.70,2768452.91
ARAL CONSTRUCTION 2014,2019-2020,110005.39,109662.65
ARAL CONSTRUCTION 2014,2021-2022,669435.89,605159.38
ARAL CONSTRUCTION 2014,2022-2023,3173300.02,2839482.16
ARCADIS CANADA,2017-2018,1818643.74,1874493.85
ARCADIS CANADA,2018-2019,2591663.12,2636938.51
ARCADIS CANADA,2019-2020,489193.30,485104.23
ARCADIS CANADA,2020-2021,1518223.12,1445484.92
ARCADIS CANADA,2021-2022,790008.91,735025.41
ARCADIS CANADA,2022-2023,1193976.03,1065878.59
ARCHITECTURE 49,2017-2018,6597956.50,6800809.54
ARCHITECTURE 49,2018-2019,8490291.81,8644852.63
ARCHITECTURE 49,2019-2020,8375424.06,8302642.75
ARCHITECTURE 49,2020-2021,9481370.17,9029669.63
ARCHITECTURE 49,2021-2022,11485542.95,10659010.72
ARCHITECTURE 49,2022-2023,35227936.49,31361670.41
ARCHITECTURE EVOQ,2017-2018,8813343.49,9085301.78
ARCHITECTURE EVOQ,2018-2019,8971634.44,9141518.91
ARCHITECTURE EVOQ,2019-2020,9044602.40,8969124.55
ARCHITECTURE EVOQ,2020-2021,3874612.02,3689294.65
ARCHITECTURE EVOQ,2021-2022,4989337.88,4635414.65
ARCHITECTURE EVOQ,2022-2023,5080112.78,4547101.44
ARCTIC CANADA CONSTRUCTION,2017-2018,3546507.26,3654070.14
ARCTIC CANADA CONSTRUCTION,2018-2019,2445364.16,2492225.02
ARCTIC CANADA CONSTRUCTION,2019-2020,680984.71,680747.99
ARCTIC CANADA CONSTRUCTION,2021-2022,19320.00,18144.49
ARMSERV CONTRACTING,2019-2020,8851.36,8649.33
ARMSERV CONTRACTING,2020-2021,1683979.99,1602766.04
ARMSERV CONTRACTING,2021-2022,2452041.98,2279231.32
ARMSERV CONTRACTING,2022-2023,1077841.35,964329.31
ARNASON INDUSTRIES,2019-2020,6771.46,6616.90
ARNASON INDUSTRIES,2020-2021,219281.75,207083.63
