d_vendor_name,d_fiscal_year,total,total_constant_2019_dollars
INFO TECH RESEARCH GROUP,2021-2022,350919.38,99712.34
INSA,2018-2019,88724.55,89838.58
INSA,2020-2021,182325.42,173294.11
INSA,2021-2022,173111.19,142816.55
ITEX,2018-2019,115043.77,117118.50
KONICA MINOLTA BUSINESS SOLUTIONS,2017-2018,417925.53,428755.35
KONICA MINOLTA BUSINESS SOLUTIONS,2018-2019,401346.52,407659.98
KONICA MINOLTA BUSINESS SOLUTIONS,2019-2020,384556.61,381329.85
KONICA MINOLTA BUSINESS SOLUTIONS,2020-2021,273072.20,259977.95
KONICA MINOLTA BUSINESS SOLUTIONS,2021-2022,339622.66,267357.83
LIKE 10,2021-2022,2415.12,0.00
LINOVATI,2018-2019,49494.11,50011.87
MAPLESOFT CONSULTING,2017-2018,44619.34,45775.57
MAPLESOFT CONSULTING,2019-2020,105903.60,104446.38
MAPLESOFT CONSULTING,2020-2021,73016.08,69606.33
MAPLESOFT CONSULTING,2021-2022,1782220.52,1379071.39
MCCARTHY TETRAULT,2019-2020,114727.07,111982.24
MCCARTHY TETRAULT,2020-2021,450272.93,428061.09
MEDIA Q,2017-2018,28250.00,28982.05
MEDIA Q,2018-2019,27894.27,28330.10
MEDIA Q,2019-2020,28944.84,28698.30
MEDIA Q,2020-2021,41970.26,39785.18
MEDIA Q,2021-2022,65061.05,58906.58
MNP,2019-2020,144983.52,141842.71
MNP,2021-2022,155223.53,94355.21
NOVA NETWORKS,2017-2018,48360.63,49673.99
NOVA NETWORKS,2018-2019,16907.04,17161.64
NOVA NETWORKS,2019-2020,62290.08,61571.67
NOVA NETWORKS,2020-2021,12546.57,12020.79
NOVA NETWORKS,2021-2022,133.46,0.00
ONIX NETWORKING CANADA,2017-2018,901471.91,924832.00
ONIX NETWORKING CANADA,2018-2019,901471.91,915491.13
ONIX NETWORKING CANADA,2019-2020,903941.70,896313.36
ONIX NETWORKING CANADA,2020-2021,755754.54,719792.45
ONX ENTERPRISE SOLUTIONS,2018-2019,33900.00,34420.70
OPROMA,2017-2018,318219.49,326504.08
OPROMA,2019-2020,79715.85,78203.09
OPTIV CANADA FEDERAL,2020-2021,23962.89,22650.10
OPTIV CANADA FEDERAL,2021-2022,59581.02,47828.08
ORACLE CANADA,2018-2019,1973081.70,2008634.45
ORACLE CANADA,2021-2022,32387.97,0.00
ORANGUTECH,2017-2018,10712.14,10964.65
ORANGUTECH,2018-2019,61552.62,62364.61
ORANGUTECH,2019-2020,1215920.60,1202214.72
ORANGUTECH,2020-2021,1771488.97,1684146.73
ORANGUTECH,2021-2022,636805.71,522313.15
PROCOM CONSULTANTS,2017-2018,283279.24,290518.60
PROCOM CONSULTANTS,2018-2019,348472.52,353891.78
PROCOM CONSULTANTS,2019-2020,159071.60,157729.20
PROCOM CONSULTANTS,2020-2021,867617.65,824656.23
PROCOM CONSULTANTS,2021-2022,1427156.31,1116413.90
PROMAXIS,2017-2018,26265.67,26901.49
PROSCI CANADA,2018-2019,299167.50,302524.42
PROSCI CANADA,2019-2020,284839.10,278604.09
PROSCI CANADA,2021-2022,21481.30,0.00
PROTAK CONSULTING GROUP,2018-2019,129945.32,131810.59
PROTAK CONSULTING GROUP,2019-2020,128824.68,128021.75
QUINTET CONSULTING,2019-2020,78360.93,77046.38
QUINTET CONSULTING,2020-2021,97551.61,92676.00
QUINTET CONSULTING,2021-2022,67517.71,52816.71
RHEA,2017-2018,23843.00,24405.03
RHEA,2019-2020,27056.33,26961.75
RHEA,2020-2021,233916.24,222430.79
RHEA,2021-2022,171359.61,156309.23
SAP,2017-2018,1141745.37,1171331.72
SAP,2018-2019,1087583.48,1101394.48
SAP,2019-2020,4109351.50,4062829.38
SAP,2020-2021,6981465.09,6633423.58
SAP,2021-2022,6439693.67,4908457.99
SAS INSTITUTE,2017-2018,212570.92,217836.51
SAS INSTITUTE,2018-2019,16415.25,16674.65
SAS INSTITUTE,2019-2020,127612.53,126620.33
SAS INSTITUTE,2021-2022,207.33,0.00
SHI CANADA,2019-2020,77600.26,77463.04
SHI CANADA,2021-2022,24698.70,16617.19
SUN LIFE ASSURANCE COMPANY,2017-2018,41432923.03,42506585.60
SUN LIFE ASSURANCE COMPANY,2018-2019,41432923.03,42077266.25
SUN LIFE ASSURANCE COMPANY,2019-2020,41546437.88,41195828.52
SUN LIFE ASSURANCE COMPANY,2020-2021,41432923.03,39389048.66
SUN LIFE ASSURANCE COMPANY,2021-2022,41432923.03,32411510.01
SUSE SOFTWARE SOLUTIONS CANADA,2020-2021,174401.40,166174.48
SUSE SOFTWARE SOLUTIONS CANADA,2021-2022,196422.30,154154.59
SYSTEMATIX SOLUTIONS,2017-2018,11847710.76,12151872.06
SYSTEMATIX SOLUTIONS,2018-2019,19047425.26,19333844.21
SYSTEMATIX SOLUTIONS,2019-2020,14398340.28,14274447.29
SYSTEMATIX SOLUTIONS,2020-2021,16149799.83,15349304.96
SYSTEMATIX SOLUTIONS,2021-2022,26162453.05,19212295.25
SYSTEMSCOPE,2017-2018,61999.56,63672.13
SYSTEMSCOPE,2018-2019,70564.50,71780.19
SYSTEMSCOPE,2019-2020,183622.82,181331.66
SYSTEMSCOPE,2020-2021,39550.00,37240.99
SYSTEMSCOPE,2021-2022,17927.62,3274.35
TANKATEK,2021-2022,97719.01,0.00
TECSIS,2021-2022,11884.05,0.00
TELECOM COMPUTER SERVICES,2021-2022,79955.21,60663.39
TES CONTRACT SERVICES,2017-2018,508376.81,521261.54
TES CONTRACT SERVICES,2018-2019,783081.15,795138.39
TES CONTRACT SERVICES,2019-2020,1681301.26,1663830.31
TES CONTRACT SERVICES,2020-2021,1949625.88,1853451.38
TES CONTRACT SERVICES,2021-2022,933215.26,785144.81
THE CANADA LIFE ASSURANCE COMPANY,2021-2022,17935425.62,8463399.59
THE HALIFAX GROUP,2017-2018,158026.82,162121.81
THE HALIFAX GROUP,2018-2019,158026.82,160484.37
THE HALIFAX GROUP,2019-2020,40697.32,40835.10
THOMAS SCHMIDT,2017-2018,61947.23,63430.70
THOMAS SCHMIDT,2018-2019,149740.00,152068.68
THOMAS SCHMIDT,2019-2020,150150.25,148883.14
THOMAS SCHMIDT,2020-2021,149740.00,142353.37
THOMAS SCHMIDT,2021-2022,149740.00,117136.31
TOTEM OFFISOURCE,2018-2019,10576.80,10709.60
UNIVERSITY OF OTTAWA,2017-2018,252961.80,259988.81
UNIVERSITY OF OTTAWA,2018-2019,37698.75,38170.30
UNIVERSITY OF OTTAWA,2019-2020,24096.75,24019.08
UNIVERSITY OF OTTAWA,2021-2022,40680.00,37676.55
UNIVERSITY OF TORONTO,2018-2019,21598.60,22067.71
UNIVERSITY OF WATERLOO,2020-2021,39954.54,38020.23
UNIVERSITY OF WATERLOO,2021-2022,40818.93,25238.79
WESTBURY NATIONAL SHOW SYSTEMS,2018-2019,48535.81,49382.82
WESTBURY NATIONAL SHOW SYSTEMS,2019-2020,20719.34,20793.01
WPP GROUP CANADA COMMUNICATIONS,2020-2021,81726.25,76954.91
WPP GROUP CANADA COMMUNICATIONS,2021-2022,295720.00,277002.99
ZERNAM ENTERPRISE,2019-2020,23479.14,22997.92
