d_vendor_name,d_fiscal_year,total,total_constant_2019_dollars
AGRITEAM CANADA,2021-2022,5824154.23,4424262.96
ALINEA INTERNATIONAL,2019-2020,1192670.79,1188934.61
ALINEA INTERNATIONAL,2020-2021,2059931.82,2015528.61
ALINEA INTERNATIONAL,2021-2022,7991452.69,5471673.02
ALTIS HUMAN RESOURCES,2017-2018,1474629.81,1512808.37
ALTIS HUMAN RESOURCES,2018-2019,1619691.02,1639812.50
ALTIS HUMAN RESOURCES,2019-2020,862952.24,861306.08
ALTIS HUMAN RESOURCES,2020-2021,485203.44,472113.30
ALTIS HUMAN RESOURCES,2021-2022,545489.87,422960.42
AMAZON,2020-2021,17472.26,16514.98
AMAZON,2021-2022,25763.53,9029.82
ANIXTER CANADA,2017-2018,59866.80,61294.94
ANIXTER CANADA,2018-2019,68239.95,68863.22
ANIXTER CANADA,2019-2020,19116.25,19107.53
AON REED STENHOUSE,2017-2018,210266.22,216051.65
AON REED STENHOUSE,2018-2019,200032.49,202618.53
AON REED STENHOUSE,2019-2020,306200.56,305605.55
AON REED STENHOUSE,2020-2021,341376.25,336460.89
AON REED STENHOUSE,2021-2022,2086.35,1927.14
APPLIED ELECTONICS,2017-2018,1252921.24,1275293.34
APPLIED ELECTONICS,2018-2019,309838.88,312756.04
APPLIED ELECTONICS,2019-2020,11923.76,11940.11
APPLIED ELECTONICS,2020-2021,690594.76,666351.95
APPLIED ELECTONICS,2021-2022,139220.31,97674.00
ARI FINANCIAL SERVICES,2020-2021,43505.00,42590.86
ARI FINANCIAL SERVICES,2021-2022,24340.20,18489.80
ARTEMP PERSONNEL SERVICES,2017-2018,119666.86,123093.85
ARTEMP PERSONNEL SERVICES,2018-2019,49504.63,49993.01
ARTEMP PERSONNEL SERVICES,2019-2020,65082.10,65049.57
ARTEMP PERSONNEL SERVICES,2020-2021,49641.15,49797.40
ARTEMP PERSONNEL SERVICES,2021-2022,47296.03,19769.49
ASC GERMANY,2018-2019,166770.72,168229.58
ASC GERMANY,2019-2020,15016.82,15009.97
ASOKAN BUSINESS INTERIORS,2017-2018,178288.21,182423.24
ASOKAN BUSINESS INTERIORS,2018-2019,157649.92,159889.00
ASOKAN BUSINESS INTERIORS,2019-2020,283826.20,283005.94
ASOKAN BUSINESS INTERIORS,2020-2021,78718.29,76899.71
ASOKAN BUSINESS INTERIORS,2021-2022,57600.13,52227.38
ATCO,2018-2019,12873.00,12991.45
AVI SPL CANADA,2017-2018,53326.91,54284.14
AVI SPL CANADA,2018-2019,47399.78,48147.21
AVI SPL CANADA,2019-2020,96791.96,96868.61
AVI SPL CANADA,2020-2021,710111.40,687639.59
AVI SPL CANADA,2021-2022,54990.79,49680.80
AVJET HOLDING,2018-2019,1783960.59,1802886.37
BAE SYSTEMS,2020-2021,116198.83,113546.13
BAE SYSTEMS,2021-2022,28357.73,17172.63
BDO CANADA,2017-2018,78815.60,80601.20
BDO CANADA,2018-2019,19819.69,20011.61
BDO CANADA,2019-2020,47271.67,47213.52
BELL CANADA,2017-2018,5426606.87,5522781.94
BELL CANADA,2018-2019,2942752.04,2972975.42
BELL CANADA,2019-2020,2211593.54,2210790.27
BELL CANADA,2020-2021,2485102.12,2367257.63
BELL CANADA,2021-2022,1789164.71,1607548.56
BLACK MCDONALD,2017-2018,28840.17,29735.65
BLACK MCDONALD,2018-2019,618159.15,626793.91
BLACK MCDONALD,2019-2020,903221.28,901371.25
BLACK MCDONALD,2021-2022,542823.75,390845.18
BLACKBERRY,2018-2019,28614.58,28891.50
BLACKBERRY,2021-2022,5661.76,0.00
BLUEDOT,2020-2021,39550.00,38135.64
BMC SOFTWARE CANADA,2017-2018,685154.76,701595.93
BMC SOFTWARE CANADA,2018-2019,714413.83,723392.46
BMC SOFTWARE CANADA,2019-2020,163869.31,163794.55
BMC SOFTWARE CANADA,2020-2021,39669.85,37690.99
BOLLORE LOGISTICS,2017-2018,2565914.89,2631048.71
BOLLORE LOGISTICS,2018-2019,1583485.10,1599868.79
BOLLORE LOGISTICS,2019-2020,1351539.49,1347790.41
BOLLORE LOGISTICS,2020-2021,842380.36,811395.44
BOLLORE LOGISTICS,2021-2022,1399942.26,772897.42
BOYD MOVING STORAGE,2017-2018,1329429.46,1362668.73
BOYD MOVING STORAGE,2018-2019,3087035.10,3119783.37
BOYD MOVING STORAGE,2019-2020,1391487.95,1388474.93
BOYD MOVING STORAGE,2020-2021,1714115.38,1663993.80
BOYD MOVING STORAGE,2021-2022,2077610.74,1543521.66
BP M GOVERNMENT IM IT CONSULTING,2017-2018,24860.00,25321.73
BRS INNOVATIONS,2019-2020,525649.85,522516.66
BUREAU VERITAS CANADA,2017-2018,20388.25,20738.47
C2D SERVICES,2017-2018,1275579.33,1309771.90
C2D SERVICES,2018-2019,1275579.33,1291857.66
C2D SERVICES,2019-2020,1279074.07,1276454.19
C2D SERVICES,2020-2021,1275579.33,1248776.52
C2D SERVICES,2021-2022,1275579.33,968981.62
CA,2021-2022,2614.87,0.00
CACHE COMPUTER CONSULTING,2017-2018,390183.96,400643.04
CACHE COMPUTER CONSULTING,2018-2019,430775.20,436179.64
CACHE COMPUTER CONSULTING,2019-2020,724554.23,723468.40
CACHE COMPUTER CONSULTING,2020-2021,958855.77,933982.39
CACHE COMPUTER CONSULTING,2021-2022,909059.91,637064.60
CALIAN,2017-2018,278796.06,286791.88
CALIAN,2018-2019,213344.67,216067.27
CALIAN,2019-2020,24962.21,24950.82
CALIAN,2020-2021,38229.54,37310.65
CANADIAN BANK NOTE COMPANY,2017-2018,181915.98,186439.01
CANADIAN BANK NOTE COMPANY,2018-2019,222816.56,225660.03
CANADIAN BANK NOTE COMPANY,2019-2020,223427.01,222969.37
CANADIAN BANK NOTE COMPANY,2020-2021,222816.56,218134.68
CANADIAN BANK NOTE COMPANY,2021-2022,222816.56,169260.46
CANADIAN BUREAU FOR INTERNATIONAL EDUCATION,2017-2018,7172789.23,7365059.59
CANADIAN BUREAU FOR INTERNATIONAL EDUCATION,2018-2019,7172789.23,7264324.88
CANADIAN BUREAU FOR INTERNATIONAL EDUCATION,2019-2020,7192440.70,7177708.70
CANADIAN BUREAU FOR INTERNATIONAL EDUCATION,2020-2021,8653601.63,8445735.72
CANADIAN BUREAU FOR INTERNATIONAL EDUCATION,2021-2022,6364961.29,5404194.06
CANADIAN CORPS OF COMMISSIONAIRES,2017-2018,6343724.82,6504664.43
CANADIAN CORPS OF COMMISSIONAIRES,2018-2019,8679988.38,8786544.33
CANADIAN CORPS OF COMMISSIONAIRES,2019-2020,6816692.75,6802978.01
CANADIAN CORPS OF COMMISSIONAIRES,2020-2021,7683010.31,7521527.69
CANADIAN CORPS OF COMMISSIONAIRES,2021-2022,7626640.02,5782313.30
CANADIAN RED CROSS,2019-2020,192255.95,192519.56
CANON,2017-2018,120725.66,124034.78
CANON,2018-2019,111815.72,113242.66
CANON,2019-2020,99127.39,98926.19
CANON,2020-2021,85159.99,83644.61
CANON,2021-2022,9760.80,8189.97
CANSEL SURVEY EQUIPMENT,2018-2019,5473.50,5526.47
CANSEL SURVEY EQUIPMENT,2019-2020,37146.73,37077.49
CANSEL SURVEY EQUIPMENT,2020-2021,52718.07,51385.27
CANSEL SURVEY EQUIPMENT,2021-2022,88856.71,67442.98
CARAHSOFT TECHNOLOGY,2017-2018,173436.66,178085.72
CARAHSOFT TECHNOLOGY,2018-2019,123501.01,125423.84
CARAHSOFT TECHNOLOGY,2019-2020,36586.00,36569.31
CARLETON UNIVERSITY,2020-2021,129678.58,127856.72
CARLETON UNIVERSITY,2021-2022,45700.45,27808.08
CBCI TELECOM,2017-2018,54281.34,55736.38
CBCI TELECOM,2018-2019,214480.64,216704.09
CBCI TELECOM,2019-2020,10658.52,10632.09
CBCI TELECOM,2020-2021,202389.91,197358.82
CBCI TELECOM,2021-2022,19159.15,13713.72
CBRE,2021-2022,17988.82,16159.79
CDW CANADA,2017-2018,275693.00,283838.11
CDW CANADA,2018-2019,435851.07,440247.97
CDW CANADA,2019-2020,379943.93,379111.59
CDW CANADA,2020-2021,1514912.17,1461448.51
CDW CANADA,2021-2022,696347.96,538672.17
CEDROM SNI,2017-2018,187796.97,194269.67
CEDROM SNI,2018-2019,96071.37,97592.50
CEDROM SNI,2019-2020,296241.56,295640.20
CEDROM SNI,2020-2021,100949.82,96912.74
CEDROM SNI,2021-2022,102623.02,94184.22
CERIDIAN,2020-2021,14021.88,13253.64
CERIDIAN,2021-2022,86745.53,65895.41
CGI,2017-2018,3527607.72,3629713.43
CGI,2018-2019,3861296.68,3908667.58
CGI,2019-2020,805132.58,803293.65
CGI,2020-2021,531898.66,522150.03
CGI,2021-2022,772646.58,518813.71
CHARRON HUMAN RESOURCES,2019-2020,37640.61,37692.22
CHARRON HUMAN RESOURCES,2020-2021,26260.89,26490.61
CHUBB EDWARDS,2017-2018,12677.90,12895.67
CHUBB EDWARDS,2018-2019,39741.60,40254.25
CHUBB EDWARDS,2019-2020,23730.00,23529.15
CISION CANADA,2019-2020,1398.76,1400.68
CISION CANADA,2020-2021,88298.93,86097.41
CISION CANADA,2021-2022,395312.79,344754.21
CISTEL TECHNOLOGY,2017-2018,23456.04,24066.78
CISTEL TECHNOLOGY,2018-2019,138545.13,140116.35
CISTEL TECHNOLOGY,2019-2020,288093.89,287529.49
CISTEL TECHNOLOGY,2021-2022,39493.50,36024.25
CLICK NETWORKS,2019-2020,27285.28,27322.69
CLICK NETWORKS,2021-2022,66688.58,60583.77
CLOSEREACH,2017-2018,15577.76,16123.67
CLOSEREACH,2019-2020,28542.87,28456.03
CLOSEREACH,2020-2021,44692.67,43753.58
CLOSEREACH,2021-2022,302402.69,217286.81
COFOMO,2017-2018,823533.68,845608.93
COFOMO,2018-2019,823533.68,834043.22
COFOMO,2019-2020,1682455.89,1677804.03
COFOMO,2020-2021,2203862.18,2140738.16
COFOMO,2021-2022,3693587.68,2626692.05
COLLIERS PROJECT LEADERS,2020-2021,743583.51,704145.92
COLLIERS PROJECT LEADERS,2021-2022,4321783.00,2962749.78
COMPUCOM CANADA,2017-2018,20870.91,21229.42
COMPUCOM CANADA,2018-2019,72519.88,74109.63
CONEXSYS,2018-2019,24973.00,25200.17
CONSORTIUM TRANSTEC ET SERVICE,2017-2018,2317791.21,2377176.27
CONSORTIUM TRANSTEC ET SERVICE,2018-2019,2635494.68,2669127.58
CONSORTIUM TRANSTEC ET SERVICE,2019-2020,2642715.21,2637302.24
CONSORTIUM TRANSTEC ET SERVICE,2020-2021,2635494.68,2580116.97
CONSORTIUM TRANSTEC ET SERVICE,2021-2022,2635494.68,2002028.28
CONSTRUCTION JESSIKO,2018-2019,320167.15,324220.89
CONSTRUCTION JESSIKO,2019-2020,898620.42,896485.41
CONTRACT COMMUNITY,2017-2018,24916.50,25344.50
CONVERGINT TECHNOLOGIES,2020-2021,21169.76,21120.30
CORADIX TECHNOLOGY CONSULTING,2017-2018,1885365.69,1928449.06
CORADIX TECHNOLOGY CONSULTING,2018-2019,2499642.21,2531770.04
CORADIX TECHNOLOGY CONSULTING,2019-2020,2831369.71,2825858.76
CORADIX TECHNOLOGY CONSULTING,2020-2021,5695418.65,5543832.20
CORADIX TECHNOLOGY CONSULTING,2021-2022,9561320.12,7019961.89
CORSORTIUM TRANSTEC,2017-2018,1508826.61,1548394.92
CORSORTIUM TRANSTEC,2018-2019,1610297.40,1630847.24
CORSORTIUM TRANSTEC,2019-2020,1614709.18,1611401.83
CORSORTIUM TRANSTEC,2020-2021,1610297.40,1576461.41
CORSORTIUM TRANSTEC,2021-2022,1610297.40,1223247.00
COSSETTE COMMUNICATIONS,2017-2018,221930.00,225742.17
COSSETTE COMMUNICATIONS,2018-2019,81057.33,81841.76
COSSETTE COMMUNICATIONS,2019-2020,1695990.59,1695101.85
COSSETTE COMMUNICATIONS,2020-2021,2906189.31,2787940.04
COSSETTE COMMUNICATIONS,2021-2022,5444400.39,3197099.33
COWATERSOGEMA,2017-2018,12202059.55,12523526.52
COWATERSOGEMA,2018-2019,15648211.70,15853136.47
COWATERSOGEMA,2019-2020,17796074.78,17759067.55
COWATERSOGEMA,2020-2021,18268331.95,17882357.14
COWATERSOGEMA,2021-2022,19948621.83,14911321.43
CPCS TRANSCOM,2018-2019,24295.00,24530.11
CSDC SYSTEMS,2018-2019,235960.52,239073.66
CSDC SYSTEMS,2019-2020,131004.63,130769.25
CSDC SYSTEMS,2020-2021,27426.11,27666.02
DECISIVE TECHNOLOGIES,2017-2018,271469.12,276132.24
DELL COMPUTER,2017-2018,180040.59,183133.21
DELL COMPUTER,2019-2020,40760.87,40816.75
DELL COMPUTER,2020-2021,39655.67,39029.23
DELOITTE AND TOUCHE,2017-2018,2327813.53,2387208.21
DELOITTE AND TOUCHE,2018-2019,1912184.85,1935150.64
DELOITTE AND TOUCHE,2019-2020,3474676.25,3467805.08
DELOITTE AND TOUCHE,2020-2021,2852525.57,2780979.72
DELOITTE AND TOUCHE,2021-2022,4016265.76,2899357.00
DHL EXPRESS CANADA,2017-2018,10744.57,11029.72
DHL EXPRESS CANADA,2018-2019,29755.43,30135.16
DHL EXPRESS CANADA,2019-2020,216500.00,216056.55
DHL EXPRESS CANADA,2020-2021,5067790.98,4928414.89
DHL EXPRESS CANADA,2021-2022,7236873.04,5260902.09
DILIGENS,2017-2018,387646.50,394305.24
DILIGENS,2020-2021,66008.21,63493.48
DILIGENS,2021-2022,22183.29,19854.41
DLS TECHNOLOGY,2017-2018,267180.92,274338.96
DLS TECHNOLOGY,2018-2019,55822.00,56362.21
DLS TECHNOLOGY,2019-2020,107753.87,107901.61
DLS TECHNOLOGY,2020-2021,456938.56,446501.65
DLS TECHNOLOGY,2021-2022,254761.48,181932.98
DONNA CONA,2018-2019,117259.51,118945.77
DONNA CONA,2019-2020,1491953.30,1489483.44
DONNA CONA,2020-2021,3066234.94,2985978.65
DONNA CONA,2021-2022,3244055.23,2322812.00
DYNABOOK CANADA,2020-2021,4952366.26,4750178.44
DYNABOOK CANADA,2021-2022,2306951.50,2130915.15
DYNAMIC PERSONNEL CONSULTANTS,2017-2018,61497.58,63016.68
DYNAMIC PERSONNEL CONSULTANTS,2018-2019,89518.34,90787.67
DYNAMIC PERSONNEL CONSULTANTS,2019-2020,177989.79,177564.72
DYNAMIC PERSONNEL CONSULTANTS,2020-2021,71914.11,70631.14
DYNAMIC PERSONNEL CONSULTANTS,2021-2022,76795.16,33418.63
EAGLE PROFESSIONAL RESOURCES,2017-2018,1636859.14,1680736.01
EAGLE PROFESSIONAL RESOURCES,2018-2019,408093.65,412423.06
EBSCO CANADA,2017-2018,13463.67,13793.98
EBSCO CANADA,2018-2019,225783.69,228665.03
EBSCO CANADA,2019-2020,145664.89,145307.76
EBSCO CANADA,2020-2021,182081.11,178255.18
EBSCO CANADA,2021-2022,444509.20,329028.43
ECOLE DE LANGUES ABCE,2018-2019,8697.50,8781.67
ECOLE DE LANGUES ABCE,2019-2020,14997.50,14943.25
ECOLE DE LANGUES ABCE,2020-2021,51458.44,50128.45
ECOLE DE LANGUES ABCE,2021-2022,239931.14,168444.99
EKOS RESEARCH ASSOCIATES,2017-2018,18825.52,19330.15
EKOS RESEARCH ASSOCIATES,2018-2019,121496.80,123202.73
EKOS RESEARCH ASSOCIATES,2019-2020,74353.55,74455.50
EKOS RESEARCH ASSOCIATES,2020-2021,74788.09,70690.55
EKOS RESEARCH ASSOCIATES,2021-2022,136607.68,56676.95
ELLISDON,2019-2020,3710118.65,3697776.51
ELLISDON,2020-2021,6670902.98,6530732.21
ELLISDON,2021-2022,6670902.98,5067487.54
ELSEVIER,2017-2018,15436.36,15701.52
ELSEVIER,2018-2019,17424.40,17593.02
EMCON SERVICES,2017-2018,59517.10,60561.58
EMCON SERVICES,2018-2019,3830395.17,3902437.23
EMCON SERVICES,2019-2020,512353.54,512143.40
EMCON SERVICES,2021-2022,23870.52,21773.65
EPERFORMANCE,2020-2021,29650.64,28026.12
ERNST YOUNG,2017-2018,1167618.84,1198917.47
ERNST YOUNG,2018-2019,674553.66,682509.38
ERNST YOUNG,2019-2020,1376081.25,1373232.56
ERNST YOUNG,2020-2021,1164387.71,1139749.98
ERNST YOUNG,2021-2022,427768.34,333235.93
ESRI,2017-2018,111162.46,113193.52
ESRI,2018-2019,140360.05,142076.24
ESRI,2019-2020,850724.41,849485.71
ESRI,2020-2021,815298.31,794401.43
ESRI,2021-2022,1084217.56,794387.67
ETHIOPIAN AIRLINES GROUP,2019-2020,2373500.00,2376754.34
ETHIOPIAN AIRLINES GROUP,2020-2021,2791017.90,2787990.34
EXCEL HUMAN RESOURCES,2017-2018,6722170.82,6900411.60
EXCEL HUMAN RESOURCES,2018-2019,5842737.54,5917078.08
EXCEL HUMAN RESOURCES,2019-2020,6870981.86,6857437.36
EXCEL HUMAN RESOURCES,2020-2021,8160628.98,7985971.98
EXCEL HUMAN RESOURCES,2021-2022,12121619.24,8388010.42
FACTIVA,2017-2018,223221.92,227218.77
FACTIVA,2018-2019,673355.38,681948.41
FACTIVA,2019-2020,675200.18,673817.20
FACTIVA,2020-2021,673355.38,659206.65
FACTIVA,2021-2022,491464.21,440094.93
FAST FORWARD FRENCH,2017-2018,27740.00,28698.70
FAST FORWARD FRENCH,2018-2019,40850.00,41404.66
FAST FORWARD FRENCH,2021-2022,44118.26,23349.54
FAST TRACK STAFFING,2018-2019,20934.74,21249.48
FAST TRACK STAFFING,2019-2020,136614.28,136228.34
FAST TRACK STAFFING,2020-2021,186796.47,182036.72
FAST TRACK STAFFING,2021-2022,227471.84,185544.40
FCA CANADA,2017-2018,22982.20,23409.80
FCA CANADA,2018-2019,60606.00,61513.28
FCA CANADA,2021-2022,41708.00,0.00
FEDERAL EXPRESS CANADA,2017-2018,192721.97,196935.64
FEDERAL EXPRESS CANADA,2018-2019,196159.40,199012.59
FEDERAL EXPRESS CANADA,2019-2020,155000.00,154682.52
FEDERAL EXPRESS CANADA,2020-2021,32770.00,32081.43
FEDERAL EXPRESS CANADA,2021-2022,20000.00,15192.81
FERENCE COMPANY CONSULTING,2019-2020,152480.92,152219.35
FERENCE COMPANY CONSULTING,2020-2021,317818.76,312101.99
FORD MOTOR COMPANY,2017-2018,52209.77,53609.75
FORD MOTOR COMPANY,2018-2019,45923.00,46638.64
FORD MOTOR COMPANY,2020-2021,200678.71,197767.27
FORD MOTOR COMPANY,2021-2022,52064.75,30652.50
FORRESTER RESEARCH,2017-2018,14630.08,14881.38
FORRESTER RESEARCH,2018-2019,696374.00,706681.21
FORRESTER RESEARCH,2019-2020,552399.96,552012.60
FORRESTER RESEARCH,2020-2021,766847.43,735840.10
FORRESTER RESEARCH,2021-2022,61910.27,50216.03
FRANNAN INTERNATIONAL,2017-2018,4544029.47,4647861.94
FRANNAN INTERNATIONAL,2018-2019,6681153.61,6766415.25
FRANNAN INTERNATIONAL,2019-2020,6699458.14,6685735.89
FRANNAN INTERNATIONAL,2020-2021,6681153.61,6540767.45
FRANNAN INTERNATIONAL,2021-2022,6681153.61,5075274.33
G4S SECURITY SERVICES,2017-2018,5932014.26,6088412.40
G4S SECURITY SERVICES,2018-2019,6896163.42,6985655.19
G4S SECURITY SERVICES,2019-2020,4755985.73,4743635.29
G4S SECURITY SERVICES,2020-2021,52340.25,52798.10
GARDA SECURITY GROUP,2017-2018,1382998.49,1420070.48
GARDA SECURITY GROUP,2018-2019,2029278.42,2053821.53
GARDA SECURITY GROUP,2019-2020,879443.26,877905.83
GARDA SECURITY GROUP,2021-2022,10040.88,2126.54
GARTNER,2017-2018,1557181.15,1589440.21
GARTNER,2018-2019,2468630.14,2494200.79
GARTNER,2019-2020,793199.75,792225.16
GARTNER,2020-2021,5797089.38,5552375.94
GARTNER,2021-2022,1254138.72,727182.12
GC STRATEGIES,2017-2018,5771.07,5870.20
GC STRATEGIES,2018-2019,6658.93,6729.57
GC STRATEGIES,2019-2020,23669.49,23654.34
GC STRATEGIES,2020-2021,286326.86,275928.14
GC STRATEGIES,2021-2022,314765.36,233375.63
GENERAL MOTORS,2017-2018,42594.50,43326.16
GENERAL MOTORS,2018-2019,102141.00,103490.34
GENERAL MOTORS,2021-2022,35441.00,31313.10
GENESIS INTEGRATION,2017-2018,37376.11,38057.41
GENESIS INTEGRATION,2021-2022,18241.60,16639.19
GINO PELLETIER FOREX MALI DIELY MOUSSA KOUYATE GID,2017-2018,1479901.47,1519571.01
GINO PELLETIER FOREX MALI DIELY MOUSSA KOUYATE GID,2018-2019,1479901.47,1498787.26
GINO PELLETIER FOREX MALI DIELY MOUSSA KOUYATE GID,2019-2020,1483956.00,1480916.47
GINO PELLETIER FOREX MALI DIELY MOUSSA KOUYATE GID,2020-2021,1479901.47,1448805.39
GINO PELLETIER FOREX MALI DIELY MOUSSA KOUYATE GID,2021-2022,340580.07,314591.45
GLOBAL KNOWLEDGE,2018-2019,13650.40,13769.81
GLOBAL KNOWLEDGE,2019-2020,14949.90,14970.40
GLOBAL KNOWLEDGE,2021-2022,26164.02,24167.52
GLOBAL TOTAL OFFICE,2019-2020,58679.77,58572.03
GLOBAL UPHOLSTERY,2017-2018,286155.25,292194.87
GLOBAL UPHOLSTERY,2018-2019,70628.09,71745.32
GLOBAL UPHOLSTERY,2019-2020,191941.62,191428.74
GLOBAL UPHOLSTERY,2020-2021,113182.63,110353.01
GLOBAL UPHOLSTERY,2021-2022,58045.99,52611.53
GOLDER ASSOCIATES,2017-2018,643519.76,658789.00
GOLDER ASSOCIATES,2018-2019,110513.40,112099.53
GOLDER ASSOCIATES,2019-2020,551626.09,550266.59
GOLDER ASSOCIATES,2020-2021,82540.66,80338.20
GOLDER ASSOCIATES,2021-2022,517890.36,330945.64
GOSS GILROY,2020-2021,37539.15,35491.02
GOSS GILROY,2021-2022,101705.10,73235.79
GRAND TOY,2017-2018,64309.78,66244.27
GRAND TOY,2018-2019,36874.54,37547.14
GRAND TOY,2019-2020,97599.99,97514.26
GRAND TOY,2020-2021,114630.10,112769.46
GRAND TOY,2021-2022,43164.36,38632.81
GRAYBRIDGE INTERNATIONAL CONSULTING,2017-2018,8433827.22,8651267.72
GRAYBRIDGE INTERNATIONAL CONSULTING,2018-2019,9141183.98,9257941.14
GRAYBRIDGE INTERNATIONAL CONSULTING,2019-2020,10510839.36,10488794.05
GRAYBRIDGE INTERNATIONAL CONSULTING,2020-2021,10155636.36,9956356.46
GRAYBRIDGE INTERNATIONAL CONSULTING,2021-2022,9598814.88,7265842.12
GRC ARCHITECTS,2019-2020,156211.20,155883.45
GREATER TORONTO AIRPORT AUTHORITY,2021-2022,79826.14,59466.41
HATCH,2021-2022,121471.42,12610.47
HAWORTH,2017-2018,68514.10,69755.23
HAWORTH,2018-2019,22780.80,23084.85
HAWORTH,2019-2020,70761.66,70559.97
HEMMERA ENVIROCHEM,2019-2020,29000.00,29039.76
HEWLETT PACKARD,2018-2019,56574.04,57121.53
HONEYWELL,2017-2018,3396903.91,3484051.53
HONEYWELL,2018-2019,3710572.33,3749881.35
HONEYWELL,2019-2020,3640193.86,3632627.60
HONEYWELL,2020-2021,3640822.39,3548598.32
HONEYWELL,2021-2022,3333743.58,2288500.90
HUBSPOKE,2017-2018,356159.34,365706.38
HUBSPOKE,2018-2019,356159.34,360704.47
HUBSPOKE,2019-2020,875152.09,873808.06
HUBSPOKE,2020-2021,932998.59,912646.12
HUBSPOKE,2021-2022,891634.43,670899.18
HUMAN LOGISTICS,2019-2020,1812614.37,1815099.67
HYPERTEC,2018-2019,530638.65,541493.12
HYPERTEC,2019-2020,147408.50,146141.19
HYPERTEC,2020-2021,32124.49,30364.43
HYPERTEC,2021-2022,8382.55,0.00
I4C INFORMATION TECHNOLOGY,2017-2018,90838.02,93073.43
I4C INFORMATION TECHNOLOGY,2018-2019,162328.55,164250.86
I4C INFORMATION TECHNOLOGY,2019-2020,414437.01,413588.14
I4C INFORMATION TECHNOLOGY,2020-2021,113937.73,111543.64
IBISKA TELECOM,2017-2018,546470.93,561059.91
IBISKA TELECOM,2018-2019,1264066.09,1280250.15
IBISKA TELECOM,2019-2020,370150.77,369235.91
IBISKA TELECOM,2020-2021,712126.92,695619.02
IBISKA TELECOM,2021-2022,823746.18,631672.06
IBM CANADA,2017-2018,638618.67,655265.81
IBM CANADA,2018-2019,1144114.06,1157816.73
IBM CANADA,2019-2020,1051911.57,1050850.52
IBM CANADA,2020-2021,550881.60,538576.30
IBM CANADA,2021-2022,429754.16,343654.66
IFATHOM,2017-2018,6652.60,6766.88
IFATHOM,2018-2019,485724.27,491922.59
IFATHOM,2019-2020,568546.71,567319.58
IFATHOM,2020-2021,65194.95,64779.81
IFATHOM,2021-2022,513827.74,449872.58
IMP GROUP,2017-2018,953536.92,979096.97
IMP GROUP,2018-2019,180056.76,181903.18
INFO TECH RESEARCH GROUP,2018-2019,49381.00,49858.88
INFO TECH RESEARCH GROUP,2019-2020,1544.44,1546.55
INFO TECH RESEARCH GROUP,2020-2021,17020.08,16664.56
INFO TECH RESEARCH GROUP,2021-2022,16087.68,13275.63
INTEGRA NETWORKS,2017-2018,37139.13,38449.34
INTEGRA NETWORKS,2018-2019,32733.00,33080.26
INTEGRA NETWORKS,2019-2020,198384.13,197185.86
INTEGRA NETWORKS,2020-2021,21780.84,21344.08
INTEGRA NETWORKS,2021-2022,21943.08,16712.05
