d_vendor_name,d_fiscal_year,total,total_constant_2019_dollars
CTOMS,2021-2022,1363.39,1285.50
CUBIC DEFENSE APPLICATIONS,2017-2018,2479111.72,2543353.62
CUBIC DEFENSE APPLICATIONS,2018-2019,76436.62,77625.32
CUBIC DEFENSE APPLICATIONS,2019-2020,67222.34,66803.58
CULLEN DIESEL POWER,2020-2021,187267.69,178271.51
CULLEN DIESEL POWER,2021-2022,15949.45,13972.71
CUMMINS CANADA,2018-2019,787056.46,797183.33
CUMMINS CANADA,2019-2020,36256.38,36192.27
CUMMINS CANADA,2020-2021,23193.86,22191.41
CUMMINS CANADA,2021-2022,12350.71,11590.98
D DOYLE INSTALLATIONS,2017-2018,47519.49,48905.66
DADS,2017-2018,67609145.69,69311853.71
DAIMLER,2017-2018,1807421.02,1853214.22
DAIMLER,2018-2019,8389873.36,8490063.07
DAIMLER,2019-2020,96776.51,96989.69
DALIAN ENTERPRISES,2017-2018,6358.58,6535.19
DALIAN ENTERPRISES,2018-2019,74526.75,75589.88
DALIAN ENTERPRISES,2019-2020,386863.17,382746.38
DALIAN ENTERPRISES,2020-2021,128782.74,121954.66
DALIAN ENTERPRISES,2021-2022,1728368.13,244673.73
DASCO EQUIPMENT,2021-2022,234701.00,108974.08
DAVTAIR INDUSTRIES,2017-2018,3092005.83,3174670.32
DAVTAIR INDUSTRIES,2018-2019,518238.03,523948.96
DAVTAIR INDUSTRIES,2019-2020,1451413.09,1433440.60
DAVTAIR INDUSTRIES,2020-2021,602957.97,573214.23
DAVTAIR INDUSTRIES,2021-2022,81171.34,76752.46
DBC MARINE SAFETY SYSTEMS,2017-2018,89916.16,92371.85
DBC MARINE SAFETY SYSTEMS,2018-2019,778577.47,787833.11
DBC MARINE SAFETY SYSTEMS,2019-2020,1410689.87,1398785.10
DBC MARINE SAFETY SYSTEMS,2020-2021,1056090.23,1007110.20
DECISIVE GROUP,2017-2018,11663230.39,11954550.47
DECISIVE GROUP,2018-2019,25060198.14,25392785.62
DECISIVE GROUP,2019-2020,5410524.32,5351479.66
DECISIVE GROUP,2020-2021,9560177.92,9058377.53
DECISIVE GROUP,2021-2022,8288513.46,2661030.33
DEFENCE CONSTRUCTION CANADA,2020-2021,400000.00,380275.47
DEFENSE INFORMATION SYSTEMS AGENCY,2017-2018,1273176.04,1306168.20
DEFENSE INFORMATION SYSTEMS AGENCY,2018-2019,1273176.04,1292975.81
DEFENSE INFORMATION SYSTEMS AGENCY,2019-2020,1276664.20,1265890.46
DEFENSE INFORMATION SYSTEMS AGENCY,2020-2021,1252351.50,1190761.86
DEFENSE INFORMATION SYSTEMS AGENCY,2021-2022,895611.66,838925.72
DELCO AUTOMATION,2018-2019,27418.42,27843.57
DELCO AUTOMATION,2020-2021,55070.72,51855.58
DLS TECHNOLOGY,2020-2021,222241.02,211366.18
DLS TECHNOLOGY,2021-2022,309849.65,226356.18
DNR CONSULTING GROUP,2017-2018,689958.54,708940.32
DNR CONSULTING GROUP,2018-2019,152170.96,153668.17
DNR CONSULTING GROUP,2019-2020,84338.09,82986.51
DNR CONSULTING GROUP,2020-2021,42841.68,40802.80
DRAEGER,2017-2018,275080.08,282326.85
DRAEGER,2018-2019,238686.14,242398.07
DRAEGER,2019-2020,394602.08,391691.41
DRAEGER,2020-2021,238686.14,226911.82
DRAEGER,2021-2022,302572.00,234345.85
DSS MARINE,2017-2018,18605.16,19139.02
DWP SOLUTIONS,2017-2018,4327745.50,4439891.55
DWP SOLUTIONS,2018-2019,2022278.33,2059926.93
DYNABOOK CANADA,2019-2020,5726794.28,5632023.80
DYNABOOK CANADA,2020-2021,961782.22,912359.01
DYNABOOK CANADA,2021-2022,4629038.11,1341380.73
EBSCO CANADA,2017-2018,6872.21,7034.20
EBSCO CANADA,2018-2019,42078.60,42735.47
EBSCO CANADA,2019-2020,33381.51,33202.97
ECLIPSYS SOLUTIONS,2017-2018,6867915.92,7040332.25
ECLIPSYS SOLUTIONS,2018-2019,3097127.16,3138924.49
ECLIPSYS SOLUTIONS,2019-2020,401739.74,398403.53
ECLIPSYS SOLUTIONS,2020-2021,889891.74,839679.79
ECLIPSYS SOLUTIONS,2021-2022,639273.02,467867.22
ELBIT SYSTEMS,2017-2018,5731982.86,5880517.28
ELBIT SYSTEMS,2018-2019,5731982.86,5821123.67
ELBIT SYSTEMS,2019-2020,5747686.92,5699182.33
ELBIT SYSTEMS,2020-2021,1476181.89,1394242.42
EMCON SERVICES,2017-2018,2377791.73,2434906.09
EMCON SERVICES,2018-2019,4633582.19,4697112.49
EMCON SERVICES,2019-2020,1253048.33,1230303.59
EMCON SERVICES,2020-2021,2081762.03,1974158.10
EMCON SERVICES,2021-2022,3440268.63,2507254.56
EMPOWERED NETWORKS,2017-2018,210961.04,216457.11
EMPOWERED NETWORKS,2018-2019,167762.36,170371.31
EMPOWERED NETWORKS,2019-2020,72777.94,71848.52
EMPOWERED NETWORKS,2020-2021,251767.26,238925.90
EMPOWERED NETWORKS,2021-2022,61127.91,49515.76
EMS TECHNOLOGIES,2017-2018,246715.57,253108.77
EMS TECHNOLOGIES,2018-2019,246715.57,250552.36
EMS TECHNOLOGIES,2019-2020,247391.50,245303.77
ENTRUST,2017-2018,290591.11,297482.70
ENTRUST,2018-2019,174142.87,177447.32
ENTRUST,2019-2020,67266.19,66698.53
ENTRUST,2020-2021,50541.53,48198.07
EXXONMOBIL,2017-2018,4601110.52,4720443.71
EXXONMOBIL,2018-2019,4948590.75,5027424.74
EXXONMOBIL,2019-2020,7532376.15,7478687.18
EXXONMOBIL,2020-2021,6718706.95,6385067.26
EXXONMOBIL,2021-2022,8917106.63,6841118.32
F M INSTALLATIONS,2020-2021,1452479.16,1369882.74
F M INSTALLATIONS,2021-2022,4851280.39,4147214.19
FARMER CONSTRUCTION,2018-2019,10000.00,10098.39
FCA CANADA,2017-2018,2545529.97,2609837.64
FCA CANADA,2018-2019,4766987.37,4827099.82
FCA CANADA,2019-2020,2106969.37,2082307.21
FCA CANADA,2020-2021,3866746.26,3663925.54
FCA CANADA,2021-2022,1320985.49,706451.92
FEDERAL FLEET SERVICES,2017-2018,51495291.03,52726657.33
FEDERAL FLEET SERVICES,2018-2019,132364656.53,134423122.68
FEDERAL FLEET SERVICES,2019-2020,132727299.42,131607217.01
FEDERAL FLEET SERVICES,2020-2021,132364656.53,125835145.49
FEDERAL FLEET SERVICES,2021-2022,132364656.53,103544188.45
FFG,2017-2018,9963816.77,10225446.91
FFG,2018-2019,7800373.70,7921681.04
FFG,2019-2020,13047272.35,12966448.18
FFG,2020-2021,5895700.97,5605945.72
FFG,2021-2022,3669218.71,3075896.24
FINNING INTERNATIONAL,2017-2018,8120.60,8312.02
FINNING INTERNATIONAL,2018-2019,4466.33,4563.34
FLIGHT FUELS,2019-2020,288205.21,286548.75
FLIGHT FUELS,2020-2021,132051.73,125186.98
FLIGHT FUELS,2021-2022,1650218.81,907388.02
FN HERSTAL,2017-2018,3682196.85,3777285.35
FN HERSTAL,2018-2019,1970026.74,1997208.79
FN HERSTAL,2019-2020,2748507.64,2727825.84
FN HERSTAL,2020-2021,2779444.28,2645994.35
FORRESTER RESEARCH,2021-2022,20536.68,8180.39
FORT GARRY FIRE TRUCK,2017-2018,699272.14,717756.44
FORT GARRY FIRE TRUCK,2018-2019,4428246.04,4486133.93
FORT GARRY FIRE TRUCK,2019-2020,3201677.54,3190099.35
FORT GARRY FIRE TRUCK,2020-2021,951255.42,905745.32
FRANCIS CANADA TRUCK CENTRE,2017-2018,40679.25,41638.14
FRANCIS CANADA TRUCK CENTRE,2018-2019,3977705.68,4035052.50
FRANCIS CANADA TRUCK CENTRE,2019-2020,1407439.99,1403623.23
FRANCIS CANADA TRUCK CENTRE,2020-2021,217097.52,206625.54
FRANCIS CANADA TRUCK CENTRE,2021-2022,86045.46,81055.24
FREQUENTIS CANADA,2017-2018,190617.62,195371.28
FREQUENTIS CANADA,2018-2019,313890.22,318771.68
FREQUENTIS CANADA,2019-2020,314750.20,312094.03
FSC,2017-2018,31490.46,32409.05
GAB INDUSPAC,2017-2018,78554.65,80434.56
GAB INDUSPAC,2018-2019,163026.50,165336.34
GAB INDUSPAC,2019-2020,22587.23,22040.61
GAB INDUSPAC,2020-2021,94211.67,89360.42
GAB INDUSPAC,2021-2022,229221.79,102584.66
GAMBLE TECHNOLOGIES,2017-2018,26644.02,27346.45
GAP WIRELESS,2017-2018,176127.96,180554.37
GAP WIRELESS,2018-2019,317562.34,321184.03
GAP WIRELESS,2019-2020,110538.38,107863.29
GAP WIRELESS,2020-2021,709648.70,678996.50
GAP WIRELESS,2021-2022,290905.94,91756.80
GARTNER,2017-2018,783854.45,803305.25
GARTNER,2018-2019,946791.42,959947.41
GARTNER,2019-2020,1037891.76,1031274.92
GARTNER,2020-2021,1900962.38,1806282.27
GARTNER,2021-2022,1290611.59,1046959.51
GENERAL ELECTRIC CANADA,2017-2018,1781301.42,1828001.62
GENERAL ELECTRIC CANADA,2018-2019,784792.97,798109.32
GENERAL ELECTRIC CANADA,2019-2020,547867.66,541353.85
GENERAL ELECTRIC CANADA,2020-2021,131626.40,125133.30
GENERAL ELECTRIC CANADA,2021-2022,131626.40,102966.67
GENERAL MOTORS,2017-2018,8643440.76,8857938.75
GENERAL MOTORS,2018-2019,5988579.18,6072532.49
GENERAL MOTORS,2019-2020,3558077.18,3505366.06
GENERAL MOTORS,2020-2021,1882606.56,1787298.63
GENERAL MOTORS,2021-2022,7909825.31,7074334.67
GEOSPECTRUM TECHNOLOGIES,2017-2018,415669.87,426706.61
GEOSPECTRUM TECHNOLOGIES,2018-2019,69322.87,70400.95
GEOSPECTRUM TECHNOLOGIES,2019-2020,189.93,190.60
GLOBAL KNOWLEDGE,2021-2022,23460.00,4624.01
GLOBAL UPHOLSTERY,2020-2021,11261.62,10699.86
GRIFFIN ENGINEERED SYSTEMS,2018-2019,807188.50,818966.85
GROUPE ENERGIE BDL,2017-2018,1433591.60,1469434.05
GROUPE ENERGIE BDL,2019-2020,1108808.52,1096186.36
HARNOIS ENERGIES,2019-2020,1036343.64,1029190.99
HARNOIS ENERGIES,2020-2021,1792261.13,1693386.60
HARNOIS ENERGIES,2021-2022,21673952.32,16035169.36
HARRIS TRANSPORT,2017-2018,7191289.57,7368779.41
HARRIS TRANSPORT,2018-2019,5043696.38,5148550.76
HARRIS TRANSPORT,2019-2020,3601592.54,3548754.92
HARRIS TRANSPORT,2020-2021,3859276.71,3656682.07
HARRIS TRANSPORT,2021-2022,1370103.00,1206494.18
HAWBOLDT INDUSTRIES,2019-2020,5550178.19,5502790.20
HAWBOLDT INDUSTRIES,2020-2021,5580757.69,5305460.49
HAWBOLDT INDUSTRIES,2021-2022,5580757.69,4365629.32
HERCULES SLR,2017-2018,15385.69,15791.31
HERCULES SLR,2018-2019,79069.42,80278.57
HEWLETT PACKARD,2017-2018,873375.75,896338.81
HEWLETT PACKARD,2018-2019,266105.82,270233.12
HEWLETT PACKARD,2019-2020,115686.10,115288.79
HEWLETT PACKARD,2020-2021,102360.70,96821.13
HEWLETT PACKARD,2021-2022,2368788.63,1263367.59
HIGHLANDS FUEL DELIVERY,2019-2020,3644326.07,3587022.76
HIGHLANDS FUEL DELIVERY,2020-2021,3731303.49,3550205.43
HIGHLANDS FUEL DELIVERY,2021-2022,2074857.06,1794358.07
HITACHI DATA SYSTEMS,2019-2020,56499.44,55132.12
HITACHI DATA SYSTEMS,2020-2021,56912.63,53589.96
HITRAC,2017-2018,655285.50,672271.44
HITRAC,2018-2019,690519.16,698113.81
HITRAC,2019-2020,394155.89,393578.02
HITRAC,2020-2021,2001079.19,1888509.93
HITRAC,2021-2022,1719132.52,1625544.90
HORIZANT,2019-2020,53886.55,53374.09
HORIZANT,2020-2021,4811.30,4541.77
HOSKIN SCIENTIFIC,2018-2019,87023.72,88073.96
HOSKIN SCIENTIFIC,2019-2020,78532.03,77039.40
HOSKIN SCIENTIFIC,2020-2021,187347.66,178105.85
HUMAN LOGISTICS,2017-2018,1942450.00,1992975.78
HUMAN LOGISTICS,2018-2019,2405873.56,2446303.50
HUMANSYSTEMS,2017-2018,698062.50,716151.58
HUMANSYSTEMS,2018-2019,698062.50,708918.40
ICEBERG NETWORKS,2020-2021,3347.28,3151.86
ICEBERG NETWORKS,2021-2022,20608.72,18739.93
IDS SYSTEMS CONSULTANTS,2017-2018,588896.89,604116.98
IDS SYSTEMS CONSULTANTS,2018-2019,678067.40,688612.35
IDS SYSTEMS CONSULTANTS,2019-2020,679925.12,674187.24
IDS SYSTEMS CONSULTANTS,2020-2021,510872.70,487184.98
IFATHOM,2020-2021,10780.13,10150.76
IFATHOM,2021-2022,51521.29,48096.92
INDAL TECHNOLOGIES,2019-2020,118033.33,116062.70
INDAL TECHNOLOGIES,2020-2021,80621.90,76499.42
INDUSTRIES OCEAN,2019-2020,14994969.88,14856367.28
INDUSTRIES OCEAN,2020-2021,15956746.38,15169604.60
INDUSTRIES OCEAN,2021-2022,15956746.38,12482398.23
INFO TECH RESEARCH GROUP,2019-2020,17176.00,16760.33
INFO TECH RESEARCH GROUP,2021-2022,72450.64,45764.53
INSA,2018-2019,249556.60,252101.29
INSA,2019-2020,457766.35,454548.25
INSA,2020-2021,345160.75,326290.79
INSA,2021-2022,51760.36,43404.38
INTEGRA NETWORKS,2017-2018,1293711.96,1327278.74
INTEGRA NETWORKS,2018-2019,1143873.32,1156133.79
INTEGRA NETWORKS,2019-2020,1248316.35,1224091.28
INTEGRA NETWORKS,2020-2021,431498.94,408329.52
INTEGRA NETWORKS,2021-2022,110691.57,98769.27
INTEGRATED DISTRIBUTION SYSTEMS,2019-2020,11187.00,11092.59
INTEGRATED DISTRIBUTION SYSTEMS,2020-2021,58404.78,55135.69
INTEGRATED DISTRIBUTION SYSTEMS,2021-2022,199231.27,155851.58
INTER OUTAOUAIS,2017-2018,3001587.87,3079955.86
INTER OUTAOUAIS,2018-2019,4394427.37,4456536.76
INTER OUTAOUAIS,2019-2020,7224452.11,7146610.09
INTER OUTAOUAIS,2020-2021,4336950.34,4116255.39
INTER OUTAOUAIS,2021-2022,1422370.10,1339912.07
INTERACTIVE AUDIO VISUAL,2017-2018,827526.15,848334.69
INTERACTIVE AUDIO VISUAL,2018-2019,141591.47,143225.21
INTERACTIVE AUDIO VISUAL,2019-2020,244616.36,240804.65
INTERACTIVE AUDIO VISUAL,2020-2021,502808.19,478614.02
INTERACTIVE AUDIO VISUAL,2021-2022,316940.62,129317.45
INTERGRAPH CANADA,2017-2018,1039371.39,1066197.55
INTERGRAPH CANADA,2018-2019,265987.65,270002.68
INTERGRAPH CANADA,2019-2020,861709.38,854388.78
INTERGRAPH CANADA,2020-2021,229761.97,218176.02
INTERGRAPH CANADA,2021-2022,304960.21,260606.85
INTERNATIONAL CUSTOM PRODUCTS ICP,2020-2021,137920.43,129868.36
INTERNATIONAL CUSTOM PRODUCTS ICP,2021-2022,5593439.57,4375549.91
IRVING OIL,2017-2018,23032239.23,23602068.72
IRVING OIL,2018-2019,26742862.57,27164780.71
