d_vendor_name,d_fiscal_year,total
BABCOCK INTERNATIONAL GROUP,2017-2018,54575256.62
BABCOCK INTERNATIONAL GROUP,2018-2019,14167038.99
BABCOCK INTERNATIONAL GROUP,2019-2020,180005.58
BABCOCK INTERNATIONAL GROUP,2020-2021,16994.83
BAE SYSTEMS,2017-2018,2904195.1
BAE SYSTEMS,2018-2019,3688993.21
BAE SYSTEMS,2019-2020,1249026.41
BAE SYSTEMS,2020-2021,440116.59
BARGREEN ELLINGSON,2018-2019,22243.22
BARGREEN ELLINGSON,2019-2020,15437.05
BELL CANADA,2017-2018,3474137.57
BELL CANADA,2018-2019,4009627.85
BELL CANADA,2019-2020,2379598.1
BELL CANADA,2020-2021,7000229.3
BELL TEXTRON,2017-2018,0
BELL TEXTRON,2018-2019,0
BELL TEXTRON,2019-2020,36608.92
BLACK MCDONALD,2017-2018,1067911.15
BLACK MCDONALD,2018-2019,1067911.15
BLACKBERRY,2019-2020,13233.97
BLACKBERRY,2020-2021,195687.37
BLUEDROP TRAINING SIMULATION,2017-2018,16377.85
BLUEDROP TRAINING SIMULATION,2018-2019,16377.85
BLUEDROP TRAINING SIMULATION,2019-2020,16422.72
BLUEDROP TRAINING SIMULATION,2020-2021,12339.47
BLUEWAVE ENERGY,2017-2018,1498734.24
BLUEWAVE ENERGY,2018-2019,638061.03
BLUEWAVE ENERGY,2019-2020,1411599.16
BLUMETRIC ENVIRONMENTAL,2017-2018,21357
BLUMETRIC ENVIRONMENTAL,2018-2019,38127.34
BLUMETRIC ENVIRONMENTAL,2020-2021,334216.7
BMC SOFTWARE CANADA,2018-2019,54199.87
BMC SOFTWARE CANADA,2019-2020,40677.75
BMC SOFTWARE CANADA,2020-2021,34356.71
BMT FLEET TECHNOLOGY,2017-2018,6431968.81
BMT FLEET TECHNOLOGY,2018-2019,1462612.09
BOMBARDIER,2017-2018,2911637.31
BOMBARDIER,2018-2019,2098478.79
BOMBARDIER,2019-2020,2024078.44
BOMBARDIER,2020-2021,2018548.17
BRANDT TRACTOR,2018-2019,132210
BRANDT TRACTOR,2019-2020,43055.7
BRANDT TRACTOR,2020-2021,67825.22
BRONSWERK MARINE,2017-2018,1059257.38
BRONSWERK MARINE,2018-2019,885167.71
BRONSWERK MARINE,2019-2020,1031816.1
BRONSWERK MARINE,2020-2021,905028.12
BUREAU VERITAS CANADA,2020-2021,10202.63
C CORE,2017-2018,457397.29
C CORE,2018-2019,657585.26
C CORE,2019-2020,401364.66
C CORE,2020-2021,286543.57
CADEX,2017-2018,37166.08
CADEX,2018-2019,70290.32
CADEX,2019-2020,35803
CADEX,2020-2021,688051.78
CAE,2017-2018,102506581.92
CAE,2018-2019,102947759.67
CAE,2019-2020,94843798.33
CAE,2020-2021,93775756.78
CALIAN,2017-2018,1155025
CALIAN,2019-2020,577545.97
CALIAN,2020-2021,89224.6
CAMPBELL SCIENTIFIC CANADA,2020-2021,13213.5
CANADIAN HELICOPTERS,2018-2019,35325.81
CANADIAN MARITIME ENGINEERING,2017-2018,602493.54
CANADIAN MARITIME ENGINEERING,2018-2019,765532.49
CANADIAN MARITIME ENGINEERING,2019-2020,1003965.97
CANADIAN MARITIME ENGINEERING,2020-2021,886405
CANADIAN NORTH,2018-2019,425789.78
CANADIAN NORTH,2019-2020,152467.12
CANADIAN STANDARDS ASSOCIATION,2017-2018,200.02
CANADIAN STANDARDS ASSOCIATION,2018-2019,36504.53
CANADYNE TECHNOLOGIES,2017-2018,14910
CANADYNE TECHNOLOGIES,2020-2021,52095
CANON,2017-2018,15903.26
CANON,2018-2019,56171.7
CANON,2020-2021,50739.91
CANSEL SURVEY EQUIPMENT,2017-2018,804343.71
CANSEL SURVEY EQUIPMENT,2018-2019,519546.37
CANSEL SURVEY EQUIPMENT,2019-2020,488747
CANTEC SYSTEMS,2017-2018,105869.21
CANTEC SYSTEMS,2018-2019,105869.21
CANTEC SYSTEMS,2019-2020,260970.5
CANTEC SYSTEMS,2020-2021,105869.21
CARAHSOFT TECHNOLOGY,2018-2019,37374.48
CARAHSOFT TECHNOLOGY,2019-2020,87813.9
CARAHSOFT TECHNOLOGY,2020-2021,39122.89
CARLETON LIFE SUPPORT SYSTEMS,2017-2018,348591.51
CARLETON LIFE SUPPORT SYSTEMS,2018-2019,39911.25
CARLETON LIFE SUPPORT SYSTEMS,2019-2020,4076930.8
CARLETON LIFE SUPPORT SYSTEMS,2020-2021,879064.21
CASCADE AEROSPACE,2017-2018,81596306.14
CASCADE AEROSPACE,2018-2019,81596306.14
CASCADE AEROSPACE,2019-2020,81819857.67
CASCADE AEROSPACE,2020-2021,81596306.14
CASP AEROSPACE,2017-2018,1849167.57
CASP AEROSPACE,2018-2019,1838411.99
CASP AEROSPACE,2019-2020,1814945.39
CASP AEROSPACE,2020-2021,1809986.52
CBCI TELECOM,2017-2018,74654.05
CBCI TELECOM,2018-2019,483852.57
CBCI TELECOM,2019-2020,688491.66
CBCI TELECOM,2020-2021,223408.12
CDW CANADA,2017-2018,4342878.8
CDW CANADA,2018-2019,2000847.89
CDW CANADA,2019-2020,3860210.63
CDW CANADA,2020-2021,10088107.44
CHANNEL MANAGEMENT INTERNATIONAL,2017-2018,2949188.49
CHANNEL MANAGEMENT INTERNATIONAL,2018-2019,443895.64
CHANNEL MANAGEMENT INTERNATIONAL,2019-2020,108396.31
CHANNEL MANAGEMENT INTERNATIONAL,2020-2021,991707.8
CHANTIER DAVIE CANADA,2019-2020,82125000
CHANTIER DAVIE CANADA,2020-2021,114849137.93
CHEVRON,2017-2018,802803.81
CHEVRON,2018-2019,3631.2
CITRIX,2017-2018,23302.89
CITRIX,2020-2021,50219.03
CLARIANT CANADA,2017-2018,104886.6
CLARIANT CANADA,2019-2020,409922.96
CLARIANT CANADA,2020-2021,441867
CLICK NETWORKS,2019-2020,11892.15
CLICK NETWORKS,2020-2021,1089604.5
CLOSEREACH,2017-2018,211223.32
CLOSEREACH,2018-2019,319894.9
CLOSEREACH,2019-2020,312267.6
CLOSEREACH,2020-2021,312566.53
COFOMO,2019-2020,863346.65
COFOMO,2020-2021,1886955.25
COLT CANADA,2017-2018,26323787.27
COLT CANADA,2018-2019,21359872.84
COLT CANADA,2019-2020,17970837.79
COLT CANADA,2020-2021,42530042.37
COMBAT NETWORKS,2018-2019,35403.09
COMBAT NETWORKS,2019-2020,28341.62
COMBAT NETWORKS,2020-2021,1314218.17
COMMVAULT SYSTEMS,2017-2018,52288.78
COMMVAULT SYSTEMS,2018-2019,52288.78
COMMVAULT SYSTEMS,2019-2020,26216.02
COMPUCOM CANADA,2017-2018,348618.47
COMPUCOM CANADA,2018-2019,512479.15
COMPUCOM CANADA,2019-2020,128414.39
COMPUCOM CANADA,2020-2021,12010189.69
CONEXSYS,2017-2018,58584.9
CONEXSYS,2018-2019,35872.05
CONTRACT COMMUNITY,2017-2018,88367.33
CONTRACT COMMUNITY,2018-2019,66898.06
CONTRACT COMMUNITY,2019-2020,39222.42
CORADIX TECHNOLOGY CONSULTING,2017-2018,7457073.41
CORADIX TECHNOLOGY CONSULTING,2018-2019,3576015.73
CORADIX TECHNOLOGY CONSULTING,2019-2020,843558.52
CORADIX TECHNOLOGY CONSULTING,2020-2021,1843705.75
CSDC SYSTEMS,2018-2019,17768.92
CTOMS,2017-2018,3385.29
CTOMS,2018-2019,3385.29
CTOMS,2019-2020,3394.56
CTOMS,2020-2021,3385.29
CUBIC DEFENSE APPLICATIONS,2017-2018,2479111.72
CUBIC DEFENSE APPLICATIONS,2018-2019,76436.62
CUBIC DEFENSE APPLICATIONS,2019-2020,67222.34
CULLEN DIESEL POWER,2020-2021,187267.69
CUMMINS CANADA,2018-2019,231597.57
CUMMINS CANADA,2019-2020,85536.96
CUMMINS CANADA,2020-2021,23193.86
D DOYLE INSTALLATIONS,2017-2018,47519.49
D TA SYSTEMS,2017-2018,307925
D TA SYSTEMS,2018-2019,73104.92
D TA SYSTEMS,2019-2020,101903.83
DADS,2017-2018,65854154.69
DAIMLER,2017-2018,1807421.02
DAIMLER,2018-2019,8389873.36
DAIMLER,2019-2020,96776.51
DALIAN ENTERPRISES,2017-2018,6358.58
DALIAN ENTERPRISES,2018-2019,16781.91
DASCO EQUIPMENT,2019-2020,116581.25
DATA COMMUNICATIONS MANAGEMENT,2017-2018,36612.74
DAVTAIR INDUSTRIES,2017-2018,367500
DAVTAIR INDUSTRIES,2018-2019,4658.82
DAVTAIR INDUSTRIES,2019-2020,668679.98
DAVTAIR INDUSTRIES,2020-2021,70685.37
DBC MARINE SAFETY SYSTEMS,2017-2018,89916.16
DBC MARINE SAFETY SYSTEMS,2018-2019,778577.47
DBC MARINE SAFETY SYSTEMS,2019-2020,1410689.87
DBC MARINE SAFETY SYSTEMS,2020-2021,1056090.23
DECISIVE TECHNOLOGIES,2017-2018,10468361.64
DECISIVE TECHNOLOGIES,2018-2019,20179435.11
DECISIVE TECHNOLOGIES,2019-2020,3729142
DECISIVE TECHNOLOGIES,2020-2021,6060885.75
DEFENSE INFORMATION SYSTEMS AGENCY DISA,2017-2018,1273176.04
DEFENSE INFORMATION SYSTEMS AGENCY DISA,2018-2019,1273176.04
DEFENSE INFORMATION SYSTEMS AGENCY DISA,2019-2020,1276664.2
DEFENSE INFORMATION SYSTEMS AGENCY DISA,2020-2021,1252351.5
DELCO AUTOMATION,2020-2021,55070.72
DELL COMPUTER,2017-2018,1632386.93
DELL COMPUTER,2018-2019,3089302.74
DELL COMPUTER,2019-2020,443067.15
DELL COMPUTER,2020-2021,1703174.02
DELOITTE AND TOUCHE,2017-2018,62521.85
DELOITTE AND TOUCHE,2018-2019,21961.49
DELOITTE AND TOUCHE,2019-2020,2788.77
DELOITTE AND TOUCHE,2020-2021,34911.23
DEPARTMENT OF DEFENCE,2017-2018,211271.82
DEPARTMENT OF DEFENCE,2018-2019,211271.82
DEPARTMENT OF DEFENCE,2019-2020,97242.92
DEW ENGINEERING,2017-2018,987441.38
DEW ENGINEERING,2018-2019,3324151.82
DEW ENGINEERING,2019-2020,5230804.48
DEW ENGINEERING,2020-2021,3829241.71
DLS TECHNOLOGY,2020-2021,201484.38
DNR CONSULTING GROUP,2017-2018,689958.54
DNR CONSULTING GROUP,2018-2019,111630.46
DNR CONSULTING GROUP,2019-2020,84338.09
DNR CONSULTING GROUP,2020-2021,42841.68
DON SAYWELL DEVELOPMENTS,2019-2020,10528.56
DONNA CONA,2017-2018,150044.1
DONNA CONA,2018-2019,40751.4
DONNA CONA,2020-2021,720487.08
DRAEGER CANADA,2017-2018,275080.08
DRAEGER CANADA,2018-2019,238686.14
DRAEGER CANADA,2019-2020,239340.08
DRAEGER CANADA,2020-2021,238686.14
DRS ICAS,2017-2018,2169769.71
DRS ICAS,2018-2019,2169769.71
DRS ICAS,2019-2020,2175714.29
DRS ICAS,2020-2021,909519.91
DRS TECHNOLOGIES CANADA,2017-2018,7755505.89
DSS MARINE,2017-2018,18605.16
DSS MARINE,2019-2020,43441.06
DSS MARINE,2020-2021,38826.44
DYNABOOK CANADA,2019-2020,5726794.28
DYNABOOK CANADA,2020-2021,961782.22
EBSCO CANADA,2017-2018,6872.21
EBSCO CANADA,2018-2019,42078.6
EBSCO CANADA,2019-2020,33381.51
ECLIPSYS SOLUTIONS,2017-2018,6473298.75
ECLIPSYS SOLUTIONS,2018-2019,3009402
ECLIPSYS SOLUTIONS,2019-2020,388749.3
ECLIPSYS SOLUTIONS,2020-2021,889891.74
EMCON SERVICES,2017-2018,2377791.73
EMCON SERVICES,2018-2019,4633582.19
EMCON SERVICES,2019-2020,1253048.33
EMCON SERVICES,2020-2021,2081762.03
EMPOWERED NETWORKS,2017-2018,27939.64
EMPOWERED NETWORKS,2018-2019,53392.5
EMPOWERED NETWORKS,2019-2020,72777.94
EMPOWERED NETWORKS,2020-2021,192101.9
ENGLOBE,2017-2018,49459.55
ENGLOBE,2018-2019,33044.67
ENTRUST,2017-2018,290591.11
ENTRUST,2018-2019,174142.87
ENTRUST,2019-2020,67266.19
ENTRUST,2020-2021,50541.53
ESRI,2017-2018,1674237.75
ESRI,2018-2019,4271898.85
ESRI,2019-2020,3856314.06
ESRI,2020-2021,2572517.27
EXCEL HUMAN RESOURCES,2017-2018,47128.31
EXXONMOBIL,2020-2021,524674.38
FCA CANADA,2017-2018,105425.95
FCA CANADA,2019-2020,1799619.52
FELIX TECHNOLOGY,2017-2018,247278.74
FELIX TECHNOLOGY,2018-2019,903974.26
FELIX TECHNOLOGY,2019-2020,1379966.76
FELIX TECHNOLOGY,2020-2021,340124.73
FFG,2017-2018,8523922.92
FFG,2018-2019,7800373.7
FFG,2019-2020,13047272.35
FFG,2020-2021,5895700.97
FIRST CANADA,2017-2018,98947.43
FIRST CANADA,2018-2019,0
FIRST CANADA,2020-2021,10700.87
FLIGHTSAFETY CANADA,2017-2018,872590.67
FLIGHTSAFETY CANADA,2018-2019,0
FLIGHTSAFETY CANADA,2019-2020,0
FN HERSTAL,2017-2018,3682196.85
FN HERSTAL,2018-2019,1970026.74
FN HERSTAL,2019-2020,2748507.64
FN HERSTAL,2020-2021,2779444.28
FORD MOTOR COMPANY,2017-2018,422780.4
FORD MOTOR COMPANY,2019-2020,6611821.28
FORT GARRY FIRE TRUCK,2017-2018,699272.14
FORT GARRY FIRE TRUCK,2018-2019,270073.68
FORT GARRY FIRE TRUCK,2019-2020,1071043.77
FORT GARRY FIRE TRUCK,2020-2021,951255.42
FRANCIS CANADA TRUCK CENTRE,2019-2020,122235.18
FRANCIS CANADA TRUCK CENTRE,2020-2021,97668.3
FREQUENTIS CANADA,2017-2018,190617.62
FREQUENTIS CANADA,2018-2019,313890.22
FREQUENTIS CANADA,2019-2020,314750.2
FSC,2017-2018,31490.46
GAB INDUSPAC,2017-2018,58728.47
GAB INDUSPAC,2019-2020,61859.06
GAB INDUSPAC,2020-2021,34314
GAMBLE TECHNOLOGIES,2017-2018,126430.31
GAMBLE TECHNOLOGIES,2018-2019,50303.23
GAP WIRELESS,2017-2018,156206.47
GAP WIRELESS,2018-2019,216079.5
GAP WIRELESS,2019-2020,226920.16
GARTNER,2017-2018,27472.15
GARTNER,2018-2019,94441.71
GARTNER,2019-2020,55728.85
GARTNER,2020-2021,1001643.16
GENERAL ELECTRIC CANADA,2017-2018,1091077.3
GENERAL ELECTRIC CANADA,2018-2019,784792.97
GENERAL ELECTRIC CANADA,2019-2020,339927.34
GENERAL ELECTRIC CANADA,2020-2021,131626.4
GENERAL MOTORS,2017-2018,163390.3
GENERAL MOTORS,2018-2019,51788.83
GENERAL MOTORS,2019-2020,2645752.08
GENESIS INTEGRATION,2017-2018,1072137.7
GENESIS INTEGRATION,2018-2019,833110.92
GENESIS INTEGRATION,2019-2020,963506.59
GENESIS INTEGRATION,2020-2021,139663.31
GENTEX INTERNATIONAL,2017-2018,1933993.58
GENTEX INTERNATIONAL,2018-2019,1517087.88
GENTEX INTERNATIONAL,2019-2020,2048800.91
GEORGE COUREY,2018-2019,16638.35
GEORGE COUREY,2020-2021,24682.59
GEOSPECTRUM TECHNOLOGIES,2017-2018,415669.87
GEOSPECTRUM TECHNOLOGIES,2018-2019,69322.87
GEOSPECTRUM TECHNOLOGIES,2019-2020,189.93
GLOBAL UPHOLSTERY,2017-2018,9431.38
GLOBAL UPHOLSTERY,2018-2019,2357.85
GLOBAL UPHOLSTERY,2020-2021,43006.22
GRAND TOY,2017-2018,102650.57
GRAND TOY,2018-2019,33268.25
GRAND TOY,2019-2020,35314.56
GRAND TOY,2020-2021,66913.69
GRIFFIN ENGINEERED SYSTEMS,2018-2019,807188.5
GROUPE ENERGIE BDL,2017-2018,1433591.6
GROUPE ENERGIE BDL,2019-2020,1108808.52
GUNTER LANGKOPF MASCHINENBAU,2017-2018,2313568.15
GUNTER LANGKOPF MASCHINENBAU,2018-2019,3692004.82
GUNTER LANGKOPF MASCHINENBAU,2019-2020,5873875.85
GUNTER LANGKOPF MASCHINENBAU,2020-2021,8470345.69
H H CONSTRUCTION,2017-2018,22656.5
HARRIS TRANSPORT,2017-2018,7191289.57
HARRIS TRANSPORT,2018-2019,5043696.38
HARRIS TRANSPORT,2019-2020,3601592.54
HARRIS TRANSPORT,2020-2021,3859276.71
HAWBOLDT INDUSTRIES,2019-2020,5550178.19
HAWBOLDT INDUSTRIES,2020-2021,5580757.69
HERCULES SLR,2017-2018,37266.63
HERCULES SLR,2018-2019,79069.42
HERCULES SLR,2019-2020,10118.85
HERCULES SLR,2020-2021,20744.93
HEWLETT PACKARD,2017-2018,429828.13
HEWLETT PACKARD,2018-2019,120473.97
HEWLETT PACKARD,2019-2020,85934.05
HEWLETT PACKARD,2020-2021,65951.71
HFI PYROTECHNICS,2019-2020,3523803.2
HIGHLANDS FUEL DELIVERY,2019-2020,1620256.08
HIGHLANDS FUEL DELIVERY,2020-2021,2195502.21
HITACHI DATA SYSTEMS,2019-2020,56499.44
HITACHI DATA SYSTEMS,2020-2021,56912.63
HITRAC,2020-2021,159631.24
HONEYWELL,2017-2018,2582703.98
HONEYWELL,2018-2019,2582703.98
HORIZANT,2019-2020,53886.55
HORIZANT,2020-2021,4811.3
HOSKIN SCIENTIFIC,2017-2018,19824.85
HOSKIN SCIENTIFIC,2018-2019,87023.72
HOSKIN SCIENTIFIC,2019-2020,78532.03
HOSKIN SCIENTIFIC,2020-2021,187347.66
HUBSPOKE,2018-2019,183343.91
HUBSPOKE,2019-2020,654799.69
HUMAN LOGISTICS,2017-2018,1942450
HUMAN LOGISTICS,2018-2019,2405873.56
HUMANSYSTEMS,2017-2018,698062.5
HUMANSYSTEMS,2018-2019,698062.5
HYPERTEC,2017-2018,1276860.58
HYPERTEC,2018-2019,5795439.45
HYPERTEC,2019-2020,7284276.15
HYPERTEC,2020-2021,4624199.23
IBISKA TELECOM,2017-2018,709912.08
IBM CANADA,2017-2018,2874303.55
IBM CANADA,2018-2019,1994178.21
IBM CANADA,2019-2020,2358811.34
IBM CANADA,2020-2021,7141874.77
IDS SYSTEMS CONSULTANTS,2017-2018,588896.89
IDS SYSTEMS CONSULTANTS,2018-2019,678067.4
IDS SYSTEMS CONSULTANTS,2019-2020,679925.12
IDS SYSTEMS CONSULTANTS,2020-2021,510872.7
IFATHOM,2020-2021,10780.13
IMP GROUP,2017-2018,540260.32
IMP GROUP,2018-2019,87032
IMP GROUP,2019-2020,33900
IMPERIAL OIL,2017-2018,2281407.68
IMPERIAL OIL,2018-2019,2041434.88
IMPERIAL OIL,2019-2020,1589659.33
IMPERIAL OIL,2020-2021,661261.44
INDAL TECHNOLOGIES,2019-2020,118033.33
INDAL TECHNOLOGIES,2020-2021,80621.9
INDUSTRIES OCEAN,2019-2020,14994969.88
INDUSTRIES OCEAN,2020-2021,15956746.38
INFO TECH RESEARCH GROUP,2019-2020,17176
INLAND AUDIO VISUAL,2017-2018,311464.84
INLAND AUDIO VISUAL,2018-2019,669748.43
INLAND AUDIO VISUAL,2019-2020,387689.1
INLAND AUDIO VISUAL,2020-2021,361031.5
INSA,2018-2019,249556.6
INSA,2019-2020,457766.35
INSA,2020-2021,345160.75
INTEGRA NETWORKS,2017-2018,908297.74
INTEGRA NETWORKS,2018-2019,1077446.66
INTEGRA NETWORKS,2019-2020,1130669.61
INTEGRA NETWORKS,2020-2021,425171.13
INTEGRATED DISTRIBUTION SYSTEMS,2019-2020,11187
INTER OUTAOUAIS,2017-2018,3001587.87
INTER OUTAOUAIS,2018-2019,367224.35
INTER OUTAOUAIS,2019-2020,276857.64
INTER OUTAOUAIS,2020-2021,327944.46
INTERACTIVE AUDIO VISUAL,2017-2018,615691.62
INTERACTIVE AUDIO VISUAL,2018-2019,108963.32
INTERACTIVE AUDIO VISUAL,2019-2020,127043.3
INTERACTIVE AUDIO VISUAL,2020-2021,326427.22
INTERGRAPH CANADA,2017-2018,1039371.39
INTERGRAPH CANADA,2018-2019,265987.65
INTERGRAPH CANADA,2019-2020,861709.38
INTERGRAPH CANADA,2020-2021,229761.97
INTERNATIONAL SAFETY RESEARCH,2017-2018,1751647.6
INTERNATIONAL SAFETY RESEARCH,2018-2019,1740912.6
INTERNATIONAL SAFETY RESEARCH,2019-2020,111350.36
IPSS,2017-2018,668413.95
IPSS,2018-2019,1663979.88
IPSS,2019-2020,238777.66
IPSS,2020-2021,1623535.18
IRON MOUNTAIN,2017-2018,47201.36
IRON MOUNTAIN,2018-2019,47201.36
IRON MOUNTAIN,2019-2020,7888.45
IRVING OIL,2017-2018,17124658.88
IRVING OIL,2018-2019,11060444.18
IRVING OIL,2019-2020,19458849.46
IRVING OIL,2020-2021,20095843.7
IRVING SHIPBUILDING,2017-2018,99043979.78
IRVING SHIPBUILDING,2018-2019,93349142.97
IRVING SHIPBUILDING,2019-2020,177006645.55
IRVING SHIPBUILDING,2020-2021,208223253.53
IT NET CONSULTANTS,2017-2018,7265.93
ITEX,2017-2018,4257903.12
ITEX,2018-2019,9307394.95
ITEX,2019-2020,9106813.73
ITEX,2020-2021,3573890.19
JANKEL TACTICAL SYSTEMS,2017-2018,119642.09
JANKEL TACTICAL SYSTEMS,2019-2020,335189.75
JANKEL TACTICAL SYSTEMS,2020-2021,71275.9
JASTRAM ENGINEERING,2017-2018,1494203.15
JASTRAM ENGINEERING,2018-2019,892428.18
JHT DEFENSE,2017-2018,1160009.68
JHT DEFENSE,2018-2019,1182865.94
JHT DEFENSE,2019-2020,646530.78
JHT DEFENSE,2020-2021,881405.8
JOHN WILEY SONS,2020-2021,4833.95
JOSEPH ELIE,2018-2019,441116.96
JOWA FAHRZEUGTEILE VERTRIEBS,2017-2018,4467908.43
JOWA FAHRZEUGTEILE VERTRIEBS,2018-2019,2551131.05
JOWA FAHRZEUGTEILE VERTRIEBS,2019-2020,6122610.03
JOWA FAHRZEUGTEILE VERTRIEBS,2020-2021,6126461.67
KAYCOM,2017-2018,1411148.5
KAYCOM,2018-2019,797639.04
KAYCOM,2019-2020,269757.79
KAYCOM,2020-2021,176792.93
KENN BOREK AIR,2017-2018,26211
KENN BOREK AIR,2019-2020,78206.94
KENN BOREK AIR,2020-2021,42432.64
KEYSIGHT TECHNOLOGIES CANADA,2017-2018,588483.89
KEYSIGHT TECHNOLOGIES CANADA,2018-2019,176827.39
KEYSIGHT TECHNOLOGIES CANADA,2019-2020,44571.48
KEYSIGHT TECHNOLOGIES CANADA,2020-2021,53967.43
KEYSTONE SUPPLIES INTERNATIONAL,2020-2021,52715.86
