d_vendor_name,d_fiscal_year,total,total_constant_2019_dollars
AGILENT,2020-2021,29571.01,27864.05
AGILENT,2021-2022,165683.90,152675.97
AGILENT,2022-2023,370718.94,331688.75
AINSWORTH,2020-2021,4508.95,4265.07
AINSWORTH,2021-2022,9802.05,9205.36
AIRBUS,2017-2018,223504.32,229956.80
AMAZON,2019-2020,275000.00,268723.08
AMAZON,2020-2021,2396348.27,2271227.85
AMAZON,2021-2022,8035092.77,7397881.19
AMAZON,2022-2023,8193285.38,7306592.61
AMERICAN CHEMICAL SOCIETY,2017-2018,39108.75,40318.65
AMERICAN CHEMICAL SOCIETY,2018-2019,118449.69,120342.63
AMERICAN CHEMICAL SOCIETY,2019-2020,191413.06,189790.60
AMERICAN CHEMICAL SOCIETY,2020-2021,100361.42,95400.60
AMERICAN CHEMICAL SOCIETY,2021-2022,177138.20,165241.39
AMERICAN CHEMICAL SOCIETY,2022-2023,181920.79,162802.06
ANALYTICAL GRAPHICS,2017-2018,331869.43,342034.02
ANALYTICAL GRAPHICS,2018-2019,425086.06,433452.98
ANALYTICAL GRAPHICS,2019-2020,391004.57,387796.45
ANALYTICAL GRAPHICS,2020-2021,395511.93,376510.88
ANALYTICAL GRAPHICS,2021-2022,528820.13,490968.09
ANALYTICAL GRAPHICS,2022-2023,34597.31,30990.50
ANIXTER,2022-2023,17204.11,15336.11
ANSYS CANADA,2017-2018,931898.43,961294.08
ANSYS CANADA,2018-2019,1176018.90,1195654.86
ANSYS CANADA,2019-2020,911760.28,899293.41
ANSYS CANADA,2020-2021,711215.12,678751.38
ANSYS CANADA,2021-2022,1226552.13,1139268.93
ANSYS CANADA,2022-2023,3094149.00,2760833.31
ANTHONY MACAULEY ASSOCIATES,2017-2018,256203.45,264043.84
ANTHONY MACAULEY ASSOCIATES,2018-2019,395428.47,403204.18
ANTHONY MACAULEY ASSOCIATES,2019-2020,135424.11,134353.23
ANTHONY MACAULEY ASSOCIATES,2020-2021,379218.40,361130.21
ANTHONY MACAULEY ASSOCIATES,2021-2022,502765.45,473883.71
ANTHONY MACAULEY ASSOCIATES,2022-2023,529759.82,477252.94
APPLIED ELECTONICS,2017-2018,213291.30,219541.46
APPLIED ELECTONICS,2018-2019,514814.52,524587.29
APPLIED ELECTONICS,2019-2020,731634.93,723602.37
APPLIED ELECTONICS,2020-2021,713853.02,675226.02
APPLIED ELECTONICS,2021-2022,384744.28,356615.54
APPLIED ELECTONICS,2022-2023,224099.72,200269.20
APPTION,2022-2023,899.39,795.91
AQUATIC INFORMATICS,2017-2018,357156.68,368206.94
AQUATIC INFORMATICS,2018-2019,745938.11,760232.63
AQUATIC INFORMATICS,2019-2020,765753.74,759381.46
AQUATIC INFORMATICS,2020-2021,847293.83,806895.44
AQUATIC INFORMATICS,2021-2022,1073848.74,998991.51
AQUATIC INFORMATICS,2022-2023,1053334.65,942517.04
ARCHITECTURE 49,2017-2018,36225.00,37259.53
ARISGLOBAL,2017-2018,348865.80,359597.19
ARISGLOBAL,2018-2019,464729.99,473635.68
ARISGLOBAL,2019-2020,548282.80,542687.46
ARISGLOBAL,2020-2021,982523.85,935677.78
ARISGLOBAL,2021-2022,901662.89,840380.62
ARISGLOBAL,2022-2023,115864.19,104655.99
ARTEMP PERSONNEL SERVICES,2019-2020,9553.43,9335.37
ARTEMP PERSONNEL SERVICES,2020-2021,15419.58,14568.88
AVI SPL,2017-2018,1547407.88,1594688.39
AVI SPL,2018-2019,289319.59,296542.61
AVI SPL,2019-2020,371492.82,367067.43
AVI SPL,2020-2021,101036.47,95804.22
AVI SPL,2021-2022,264197.40,243193.05
AVI SPL,2022-2023,591758.15,525043.19
B L ASSOCIATES,2017-2018,1500286.03,1546661.49
B L ASSOCIATES,2018-2019,1500286.03,1529036.23
B L ASSOCIATES,2019-2020,1504396.41,1492395.87
B L ASSOCIATES,2020-2021,2908141.13,2769482.95
B L ASSOCIATES,2021-2022,7967.51,7545.19
B L ASSOCIATES,2022-2023,2825902.62,2528629.51
BABEL STREET,2017-2018,178864.76,184469.26
BAE SYSTEMS,2020-2021,116198.83,110713.11
BAE SYSTEMS,2021-2022,47335.76,43392.43
BAE SYSTEMS,2022-2023,47079.89,42438.19
BANCTEC CANADA,2017-2018,875597.91,902663.59
BANCTEC CANADA,2018-2019,910596.54,927775.74
BANCTEC CANADA,2019-2020,983860.42,976012.19
BANCTEC CANADA,2020-2021,981172.28,934390.66
BANCTEC CANADA,2021-2022,981172.28,912221.05
BANCTEC CANADA,2022-2023,1229288.04,1099365.93
BAYSHORE HEALTHCARE,2020-2021,400000.00,376910.30
BEAVER AIR CHARTER CONSULTANTS,2020-2021,89781.48,86100.67
BECKMAN COULTER CANADA,2020-2021,14109.83,13295.35
BECKMAN COULTER CANADA,2021-2022,61520.32,57556.85
BELL AND HOWELL CANADA,2017-2018,1218933.57,1256601.33
BELL AND HOWELL CANADA,2018-2019,1161051.24,1184103.21
BELL AND HOWELL CANADA,2020-2021,361067.75,344774.59
BELL AND HOWELL CANADA,2021-2022,480984.41,447183.55
BELL CANADA,2017-2018,8408125.56,8665603.43
BELL CANADA,2018-2019,9303657.15,9476524.23
BELL CANADA,2019-2020,5575445.34,5538136.84
BELL CANADA,2020-2021,7855482.88,7477555.27
BELL CANADA,2021-2022,7486890.69,6961482.36
BELL CANADA,2022-2023,11170257.52,10019460.56
BERLITZ CANADA,2022-2023,21607.88,19328.61
BIOMERIEUX CANADA,2017-2018,24976.62,25689.91
BLACKBERRY,2017-2018,3807088.99,3924547.69
BLACKBERRY,2018-2019,2027901.46,2070172.11
BLACKBERRY,2019-2020,737416.19,731097.28
BLACKBERRY,2020-2021,803680.79,764508.88
BLACKBERRY,2021-2022,2059303.05,1918805.62
BLACKBERRY,2022-2023,3618351.92,3221028.08
BLOOMBERG FINANCE L P,2017-2018,34228.21,35286.24
BLOOMBERG FINANCE L P,2018-2019,36724.86,37404.11
BLOOMBERG FINANCE L P,2019-2020,37669.46,37371.63
BLOOMBERG FINANCE L P,2020-2021,64404.20,61358.72
BLOOMBERG FINANCE L P,2021-2022,199178.83,183879.41
BLOOMBERG FINANCE L P,2022-2023,92844.12,83433.43
BLUEDOT,2019-2020,173915.88,170591.39
BLUEDOT,2020-2021,763984.03,728388.66
BLUEDOT,2022-2023,520633.61,465865.13
BMC SOFTWARE,2017-2018,2129275.26,2195093.45
BMC SOFTWARE,2018-2019,2409764.27,2454545.34
BMC SOFTWARE,2019-2020,3202223.70,3184037.66
BMC SOFTWARE,2020-2021,2787931.24,2655042.59
BMC SOFTWARE,2021-2022,2532066.81,2355111.44
BMC SOFTWARE,2022-2023,1861407.41,1671601.01
BMC SOFTWARE CANADA,2017-2018,4607702.36,4749866.91
BMC SOFTWARE CANADA,2018-2019,8145801.66,8302007.89
BMC SOFTWARE CANADA,2019-2020,8768956.85,8692535.69
BMC SOFTWARE CANADA,2020-2021,8846359.55,8424637.57
BMC SOFTWARE CANADA,2021-2022,10762664.06,9982490.67
BMC SOFTWARE CANADA,2022-2023,16449507.11,14721259.84
BRANDT TRACTOR,2017-2018,10353.00,10648.67
BRIDGES OF CANADA,2019-2020,1666.28,1628.24
BRIDGES OF CANADA,2020-2021,24776.82,23612.22
BRIDGES OF CANADA,2022-2023,12171.68,10878.95
BROADNET TELECOM,2020-2021,136301.43,129920.93
BROOKFIELD GLOBAL INTEGRATED SOLUTIONS,2020-2021,22981.28,22039.11
BROOKFIELD GLOBAL INTEGRATED SOLUTIONS,2022-2023,12511.93,11189.59
BRUKER,2019-2020,15572.59,15620.78
BRUKER,2020-2021,14808.78,14014.32
BRUKER,2021-2022,6057.24,5522.70
BRUKER,2022-2023,10370.73,9328.59
C CORE,2017-2018,701.43,721.46
C CORE,2018-2019,12947.97,13194.65
C CORE,2019-2020,14110.72,14009.63
CA,2018-2019,87917.88,88739.18
CA,2019-2020,142.52,139.27
CA,2020-2021,851210.13,802981.82
CA,2021-2022,34447753.34,32025220.94
CA,2022-2023,32874759.04,29414458.13
CACHE COMPUTER CONSULTING,2017-2018,575410.20,593148.07
CACHE COMPUTER CONSULTING,2018-2019,550860.94,561417.17
CACHE COMPUTER CONSULTING,2019-2020,556182.14,551697.09
CACHE COMPUTER CONSULTING,2020-2021,297071.48,283328.12
CACHE COMPUTER CONSULTING,2021-2022,78130.08,71654.68
CACHE COMPUTER CONSULTING,2022-2023,162859.18,145727.08
CAE,2017-2018,8040.68,8295.41
CALIAN,2017-2018,459989.35,474253.21
CALIAN,2018-2019,716127.87,729274.84
CALIAN,2019-2020,2899066.13,2862389.71
CALIAN,2020-2021,1648537.86,1569665.83
CALIAN,2021-2022,1107164.71,1027969.09
CALIAN,2022-2023,1596332.61,1426688.97
CALYTERA SOFTWARE,2017-2018,185887.71,191608.10
CALYTERA SOFTWARE,2018-2019,205315.21,209249.69
CALYTERA SOFTWARE,2019-2020,311055.07,307792.98
CALYTERA SOFTWARE,2020-2021,1090547.77,1039354.04
CALYTERA SOFTWARE,2021-2022,1029187.96,957070.84
CALYTERA SOFTWARE,2022-2023,730095.28,653555.26
CANADA POST,2017-2018,27657.30,28477.54
CANADA POST,2018-2019,46423.49,47185.30
CANADA POST,2019-2020,60493.63,59914.22
CANADA POST,2020-2021,36792.68,35078.92
CANADA POST,2021-2022,38201.47,35438.21
CANADA POST,2022-2023,38542.47,34449.45
CANADIAN BANK NOTE COMPANY,2017-2018,1475305.73,1520909.02
CANADIAN BANK NOTE COMPANY,2018-2019,1475305.73,1503577.22
CANADIAN BANK NOTE COMPANY,2019-2020,1522798.06,1510005.58
CANADIAN BANK NOTE COMPANY,2020-2021,1475305.73,1404964.16
CANADIAN BANK NOTE COMPANY,2021-2022,1475305.73,1371629.59
CANADIAN BANK NOTE COMPANY,2022-2023,864973.77,778456.71
CANADIAN CORPS OF COMMISSIONAIRES,2018-2019,36591.67,37059.02
CANADIAN CORPS OF COMMISSIONAIRES,2020-2021,64497.55,61485.12
CANADIAN HEALTH CARE AGENCY,2020-2021,365400.00,344307.56
CANON,2017-2018,517560.07,533582.78
CANON,2018-2019,528832.94,538827.93
CANON,2019-2020,349556.43,346885.88
CANON,2020-2021,349953.10,333273.56
CANON,2021-2022,542835.98,501077.69
CANON,2022-2023,369232.32,332560.24
CANSEL SURVEY EQUIPMENT,2017-2018,301117.33,309827.47
CANSEL SURVEY EQUIPMENT,2018-2019,163119.56,165691.93
CANSEL SURVEY EQUIPMENT,2019-2020,353547.60,350233.26
CANSEL SURVEY EQUIPMENT,2020-2021,420230.64,400009.91
CANSEL SURVEY EQUIPMENT,2021-2022,361565.48,336810.80
CANSEL SURVEY EQUIPMENT,2022-2023,254512.54,226863.42
CARAHSOFT TECHNOLOGY,2017-2018,6799443.24,7006085.55
CARAHSOFT TECHNOLOGY,2018-2019,4917636.30,5001651.80
CARAHSOFT TECHNOLOGY,2019-2020,12249734.13,12152863.19
CARAHSOFT TECHNOLOGY,2020-2021,13615300.31,12960725.88
CARAHSOFT TECHNOLOGY,2021-2022,7250911.96,6729772.72
CARAHSOFT TECHNOLOGY,2022-2023,14497617.56,12960509.47
CARL ZEISS CANADA,2020-2021,17434.20,16563.91
CARL ZEISS CANADA,2022-2023,5545.00,4930.62
CARLETON UNIVERSITY,2020-2021,30256.25,28854.06
CARLETON UNIVERSITY,2021-2022,35509.75,33014.32
CARSWELL,2017-2018,11996.50,12342.49
CARSWELL,2018-2019,8462.65,8688.57
CARSWELL,2019-2020,306338.94,303880.93
CARSWELL,2020-2021,27074.03,25583.21
CASEWARE INTERNATIONAL,2017-2018,1279.43,1315.97
CASEWARE INTERNATIONAL,2018-2019,15064.26,15352.94
CASEWARE INTERNATIONAL,2019-2020,9656.67,9544.26
CASEWARE INTERNATIONAL,2020-2021,460350.47,438564.93
CASEWARE INTERNATIONAL,2021-2022,1062748.70,988130.35
CASEWARE INTERNATIONAL,2022-2023,1068697.69,956238.48
CBCI TELECOM,2017-2018,239604.23,246547.57
CBCI TELECOM,2018-2019,1075416.50,1097513.18
CBCI TELECOM,2019-2020,744258.42,738712.82
CBCI TELECOM,2020-2021,722859.47,688384.72
CBCI TELECOM,2021-2022,55695.16,51803.39
CBCI TELECOM,2022-2023,95392.88,85484.81
CBCL,2020-2021,16134.50,15203.15
CDW CANADA,2017-2018,3386275.23,3491459.90
CDW CANADA,2018-2019,4301461.95,4363767.65
CDW CANADA,2019-2020,11146389.34,11030697.98
CDW CANADA,2020-2021,8972860.67,8544522.34
CDW CANADA,2021-2022,8645260.93,8021489.45
CDW CANADA,2022-2023,6839894.75,6104242.74
CERIDIAN,2020-2021,14021.88,13212.48
CERIDIAN,2021-2022,86745.53,80649.55
CERIDIAN,2022-2023,33541.67,29872.30
CGI,2017-2018,4238957.95,4370207.58
CGI,2018-2019,2807345.47,2862304.94
CGI,2019-2020,2406829.66,2388669.98
CGI,2020-2021,1939656.24,1847634.67
CGI,2021-2022,2189213.95,2033532.40
CGI,2022-2023,1176799.69,1056934.90
CHARTER TELECOM,2020-2021,6849.61,6454.22
CHARTER TELECOM,2021-2022,35665.18,33350.36
CHEMICAL ABSTRACTS SERVICE,2017-2018,9842.90,10124.00
CHEMICAL ABSTRACTS SERVICE,2018-2019,39918.44,40683.41
CHEMICAL ABSTRACTS SERVICE,2019-2020,40027.81,39708.51
CHEMICAL ABSTRACTS SERVICE,2020-2021,30075.54,28740.43
CHEMICAL ABSTRACTS SERVICE,2021-2022,30370.83,28218.71
CHEMICAL ABSTRACTS SERVICE,2022-2023,18239.70,16416.83
CHRONO AVIATION,2020-2021,210136.42,201521.36
CISION CANADA,2017-2018,197020.18,203734.72
CISION CANADA,2018-2019,107957.69,109459.18
CISION CANADA,2019-2020,316808.07,315957.50
CISION CANADA,2020-2021,100978.32,95998.44
CISION CANADA,2021-2022,382334.34,356453.75
CISION CANADA,2022-2023,286682.62,255492.09
CISTEL TECHNOLOGY,2017-2018,209662.99,215669.46
CISTEL TECHNOLOGY,2018-2019,1264290.51,1285252.63
CISTEL TECHNOLOGY,2019-2020,2497969.38,2480784.27
CISTEL TECHNOLOGY,2020-2021,1463224.47,1393591.74
CISTEL TECHNOLOGY,2021-2022,1474242.05,1360598.28
CISTEL TECHNOLOGY,2022-2023,1330688.66,1192453.16
CITRIX,2017-2018,3081729.97,3176989.56
CITRIX,2018-2019,3088613.31,3147733.25
CITRIX,2019-2020,3458965.43,3430510.54
CITRIX,2020-2021,12011709.85,11438887.79
CITRIX,2021-2022,132784.52,123153.69
CITRIX,2022-2023,4374226.57,3914104.46
CLICK NETWORKS,2017-2018,4067652.51,4191768.63
CLICK NETWORKS,2018-2019,3707028.13,3777374.98
CLICK NETWORKS,2019-2020,3629231.73,3593038.15
CLICK NETWORKS,2020-2021,9256853.72,8816399.51
CLICK NETWORKS,2021-2022,2929458.46,2714840.59
CLICK NETWORKS,2022-2023,8041656.26,7185289.47
CLOSEREACH,2017-2018,1146187.85,1181018.97
CLOSEREACH,2018-2019,1605133.25,1635632.36
CLOSEREACH,2019-2020,1165164.32,1155218.44
CLOSEREACH,2020-2021,1132931.62,1078824.82
CLOSEREACH,2021-2022,1511765.86,1405339.64
CLOSEREACH,2022-2023,1514028.08,1355000.55
CLOUD SYNAPPS,2022-2023,159570.35,142195.42
COFOMO,2017-2018,1237922.16,1276141.08
COFOMO,2018-2019,2172785.22,2212314.56
COFOMO,2019-2020,2464103.75,2445313.24
COFOMO,2020-2021,1817834.30,1731336.35
COFOMO,2021-2022,1352204.38,1249955.24
COFOMO,2022-2023,1331530.64,1191820.26
COMBAT NETWORKS,2020-2021,1343.31,1265.77
COMBAT NETWORKS,2021-2022,106517.90,98581.52
COMBAT NETWORKS,2022-2023,32294.19,29136.12
COMMVAULT SYSTEMS,2017-2018,5799979.27,5978527.31
COMMVAULT SYSTEMS,2018-2019,3138420.06,3190977.86
COMMVAULT SYSTEMS,2019-2020,4349501.33,4314880.67
COMMVAULT SYSTEMS,2020-2021,4111410.25,3915433.26
COMMVAULT SYSTEMS,2021-2022,4214962.35,3913469.67
COMMVAULT SYSTEMS,2022-2023,4840089.90,4330932.73
COMNET NETWORKS AND SECURITY,2020-2021,85827.30,80872.98
COMNET NETWORKS AND SECURITY,2021-2022,574446.67,534266.71
COMNET NETWORKS AND SECURITY,2022-2023,751190.88,672168.75
COMPUCOM CANADA,2017-2018,41246.54,42430.59
COMPUCOM CANADA,2018-2019,4689796.57,4780018.31
COMPUCOM CANADA,2019-2020,1350465.45,1328770.28
COMPUCOM CANADA,2020-2021,2671071.59,2541902.31
COMPUCOM CANADA,2021-2022,3761354.04,3492420.66
COMPUCOM CANADA,2022-2023,11825088.79,10568367.50
COMPUGEN,2017-2018,72050.80,74275.81
COMPUGEN,2018-2019,350355.03,356467.08
COMPUGEN,2019-2020,366839.61,364329.20
COMPUGEN,2020-2021,2529911.65,2391490.25
COMPUGEN,2021-2022,1928684.50,1789924.94
COMPUGEN,2022-2023,2585712.62,2310348.56
COMPUMSTR,2018-2019,1611.41,1626.46
COMPUMSTR,2019-2020,68058.86,67490.25
COMPUMSTR,2020-2021,82265.68,78264.63
COMPUMSTR,2021-2022,1437474.18,1326310.99
COMPUMSTR,2022-2023,2557992.35,2288255.83
COMPUSULT,2017-2018,614956.98,633918.21
COMPUSULT,2018-2019,435598.47,443051.94
COMPUSULT,2019-2020,345521.02,342764.80
COMPUSULT,2020-2021,344576.97,328147.78
COMPUSULT,2021-2022,344576.97,320362.05
COMPUSULT,2022-2023,344576.97,308328.92
COMPUTER ASSOCIATES CANADA,2017-2018,25609483.65,26400896.65
COMPUTER ASSOCIATES CANADA,2018-2019,29535466.72,30101514.23
COMPUTER ASSOCIATES CANADA,2019-2020,29599560.11,29363445.07
COMPUTER ASSOCIATES CANADA,2020-2021,29518687.00,28111256.16
CONCEPT CONTROLS,2018-2019,82232.36,83000.54
CONCEPT CONTROLS,2019-2020,81773.58,80882.41
CONEXSYS,2017-2018,5267595.29,5428350.30
CONEXSYS,2018-2019,4552554.44,4642680.86
CONEXSYS,2019-2020,907414.74,905020.21
CONEXSYS,2020-2021,51001.96,48647.80
CONFERENCE BOARD OF CANADA,2017-2018,19808.74,20418.73
CONFERENCE BOARD OF CANADA,2018-2019,16542.61,16787.24
CONFERENCE BOARD OF CANADA,2019-2020,109669.05,108913.98
CONFERENCE BOARD OF CANADA,2020-2021,5608.46,5284.71
CONFERENCE BOARD OF CANADA,2021-2022,85732.64,78964.47
CONFERENCE BOARD OF CANADA,2022-2023,10164.35,9095.10
CONNEX TELECOMMUNICATIONS,2019-2020,403527.11,396696.27
CONNEX TELECOMMUNICATIONS,2020-2021,473432.40,451455.43
CONNEX TELECOMMUNICATIONS,2021-2022,102872.35,96070.24
CONNEX TELECOMMUNICATIONS,2022-2023,15124.93,13613.98
CONTRACT COMMUNITY,2020-2021,8819.29,8401.91
CONTRACT COMMUNITY,2021-2022,201057.69,182896.07
CONTRACT COMMUNITY,2022-2023,643804.14,576078.53
CONTROLLED ENVIRONMENTS,2022-2023,13732.61,12404.18
CONVERGINT TECHNOLOGIES,2020-2021,318327.26,300534.30
CONVERGINT TECHNOLOGIES,2021-2022,1175611.80,1090448.97
CONVERGINT TECHNOLOGIES,2022-2023,575013.02,513603.70
CORADIX TECHNOLOGY CONSULTING,2017-2018,1059381.92,1091633.18
CORADIX TECHNOLOGY CONSULTING,2018-2019,906022.46,923258.40
CORADIX TECHNOLOGY CONSULTING,2019-2020,3207947.56,3180594.24
CORADIX TECHNOLOGY CONSULTING,2020-2021,1676963.12,1594978.26
CORADIX TECHNOLOGY CONSULTING,2021-2022,2048343.58,1899490.14
CORADIX TECHNOLOGY CONSULTING,2022-2023,4854029.87,4342812.17
COSSETTE COMMUNICATIONS,2019-2020,54573.35,54742.23
CPKN NETWORK,2017-2018,28939.45,29847.10
CPKN NETWORK,2018-2019,16901.33,17103.70
CSDC SYSTEMS,2017-2018,1142480.46,1177393.39
CSDC SYSTEMS,2018-2019,1556878.38,1587428.12
CSDC SYSTEMS,2019-2020,1510903.57,1497807.33
CSDC SYSTEMS,2020-2021,799128.03,759472.98
CSDC SYSTEMS,2021-2022,348350.66,324037.79
CSDC SYSTEMS,2022-2023,71763.28,64821.21
CSI LEASING CANADA,2019-2020,192.68,188.28
CSI LEASING CANADA,2020-2021,98791.52,93795.29
CSI LEASING CANADA,2021-2022,194010.78,180376.80
D MARK BIOSCIENCES,2017-2018,5206.25,5354.93
D MARK BIOSCIENCES,2018-2019,79178.36,80695.66
D MARK BIOSCIENCES,2019-2020,79395.28,78761.95
D MARK BIOSCIENCES,2020-2021,78504.49,74768.22
D MARK BIOSCIENCES,2021-2022,149147.62,136601.44
D MARK BIOSCIENCES,2022-2023,5835.25,5163.87
D2L,2019-2020,157695.18,154095.77
D2L,2020-2021,4796561.81,4567865.02
D2L,2021-2022,4807790.80,4469637.43
D2L,2022-2023,4855080.33,4344346.23
D4IS SOLUTIONS,2017-2018,200537.06,206754.06
D4IS SOLUTIONS,2018-2019,184313.59,187845.62
D4IS SOLUTIONS,2019-2020,184818.56,183344.27
DALIAN ENTERPRISES,2017-2018,509359.09,525031.41
DALIAN ENTERPRISES,2018-2019,136577.29,139996.22
DALIAN ENTERPRISES,2019-2020,25272.38,25057.18
DALIAN ENTERPRISES,2020-2021,15984.99,15207.00
DALIAN ENTERPRISES,2021-2022,61924.10,57428.51
DALIAN ENTERPRISES,2022-2023,294024.83,263070.05
DASSAULT SYSTEMES CANADA,2017-2018,346022.17,356377.35
DASSAULT SYSTEMES CANADA,2018-2019,136629.61,139612.47
DASSAULT SYSTEMES CANADA,2019-2020,335559.74,330847.89
DASSAULT SYSTEMES CANADA,2020-2021,419269.91,398007.87
DASSAULT SYSTEMES CANADA,2021-2022,495322.54,461053.88
DASSAULT SYSTEMES CANADA,2022-2023,776048.33,694668.99
DATA CENTRE INTELLIGENCE,2020-2021,17282.20,16494.71
DATA CENTRE INTELLIGENCE,2021-2022,36089.03,33316.04
DATA CENTRE INTELLIGENCE,2022-2023,207447.74,184518.98
DECISIVE GROUP,2017-2018,532954.75,548849.92
DECISIVE GROUP,2018-2019,97919.16,99362.23
DECISIVE GROUP,2019-2020,702414.60,693610.44
DECISIVE GROUP,2020-2021,2743755.62,2593041.75
DECISIVE GROUP,2021-2022,2953756.22,2742082.71
DECISIVE GROUP,2022-2023,2816225.73,2515894.80
DELCO AUTOMATION,2017-2018,34983.18,36059.44
DELCO AUTOMATION,2019-2020,35149.12,34746.14
DELCO AUTOMATION,2020-2021,51658.30,49299.17
DELCO AUTOMATION,2021-2022,65562.01,61041.22
DELCO AUTOMATION,2022-2023,7571.37,6774.89
DELL COMPUTER,2017-2018,4311625.75,4444642.78
DELL COMPUTER,2018-2019,4461088.46,4546271.27
DELL COMPUTER,2019-2020,1787390.66,1773032.34
DELL COMPUTER,2020-2021,1736387.69,1652753.02
DELL COMPUTER,2021-2022,1621418.50,1506498.32
DELL COMPUTER,2022-2023,139771.03,125172.05
DELOITTE,2017-2018,1250664.60,1289074.23
DELOITTE,2018-2019,1407390.67,1434292.49
DELOITTE,2019-2020,3746330.64,3700961.15
DELOITTE,2020-2021,11516959.87,10957817.41
DELOITTE,2021-2022,13410185.51,12485207.89
DELOITTE,2022-2023,11606060.24,10384478.29
DLS TECHNOLOGY,2017-2018,366769.40,377991.87
DLS TECHNOLOGY,2018-2019,482746.53,490908.51
DLS TECHNOLOGY,2019-2020,770607.99,761695.22
DLS TECHNOLOGY,2020-2021,2868623.86,2723746.88
