d_vendor_name,d_fiscal_year,total,total_constant_2019_dollars
AVMAX AVIATION SERVICES,2018-2019,30332.48,30654.27
AVMAX AVIATION SERVICES,2019-2020,7430751.29,7368934.61
AVMAX AVIATION SERVICES,2020-2021,478124.78,467233.55
AVMAX AVIATION SERVICES,2021-2022,254202.19,218703.80
AXYS TECHNOLOGIES,2018-2019,57455.76,58303.02
AXYS TECHNOLOGIES,2019-2020,73149.70,72917.10
AXYS TECHNOLOGIES,2020-2021,24350.34,23016.22
B R ENTERPRISES,2017-2018,1046843.43,1074904.62
B R ENTERPRISES,2019-2020,666031.99,662787.28
B R ENTERPRISES,2020-2021,1193977.38,1183217.58
BALODIS,2017-2018,570149.97,587949.58
BALODIS,2020-2021,74060.00,74707.85
BALODIS,2021-2022,90503.50,0.00
BARGREEN ELLINGSON,2018-2019,75138.77,75865.92
BARGREEN ELLINGSON,2019-2020,704502.47,699203.39
BARGREEN ELLINGSON,2020-2021,32110.50,30966.73
BARGREEN ELLINGSON,2021-2022,75467.86,64839.12
BELL TEXTRON,2017-2018,45563773.32,46775552.27
BELL TEXTRON,2018-2019,830211.78,840672.22
BELL TEXTRON,2019-2020,2877406.10,2874924.84
BELL TEXTRON,2020-2021,8235531.94,7995932.62
BELL TEXTRON,2021-2022,22038860.14,13117073.83
BIGHORN HELICOPTERS,2017-2018,1653328.85,1695207.75
BIGHORN HELICOPTERS,2018-2019,1343993.57,1356133.98
BIGHORN HELICOPTERS,2019-2020,428674.02,428119.82
BIGHORN HELICOPTERS,2020-2021,1155907.73,1130895.65
BIGHORN HELICOPTERS,2021-2022,1041295.04,669216.61
BLUEWAVE ENERGY,2017-2018,879660.50,902997.96
BLUEWAVE ENERGY,2018-2019,717368.12,726706.89
BLUEWAVE ENERGY,2019-2020,422925.13,422435.17
BLUEWAVE ENERGY,2020-2021,62806.42,61486.71
BLUEWAVE ENERGY,2021-2022,881046.70,599378.38
BMT FLEET TECHNOLOGY,2017-2018,189866.44,195296.85
BMT FLEET TECHNOLOGY,2018-2019,23614.43,23858.16
BMT FLEET TECHNOLOGY,2019-2020,17849.53,17860.57
BMT FLEET TECHNOLOGY,2020-2021,31710.00,31415.27
BOLLORE LOGISTICS,2017-2018,564914.89,576410.86
BOLLORE LOGISTICS,2018-2019,533953.06,540230.26
BOLLORE LOGISTICS,2019-2020,1344660.29,1340905.35
BOLLORE LOGISTICS,2020-2021,816225.07,785789.74
BOLLORE LOGISTICS,2021-2022,1320558.10,704622.77
BOMBARDIER,2017-2018,2052185.80,2109380.41
BOMBARDIER,2018-2019,3786356.60,3846307.33
BOMBARDIER,2019-2020,2809009.30,2803492.12
BOMBARDIER,2020-2021,1180279.03,1163889.49
BOMBARDIER,2021-2022,1945.99,1797.49
BOYD MOVING STORAGE,2017-2018,897889.46,919561.07
BOYD MOVING STORAGE,2018-2019,857035.11,867647.19
BOYD MOVING STORAGE,2019-2020,373626.63,371915.55
BOYD MOVING STORAGE,2020-2021,590293.49,572898.58
BRANDT TRACTOR,2017-2018,83237.75,85737.33
BRANDT TRACTOR,2018-2019,429246.56,433414.26
BRANDT TRACTOR,2019-2020,1145326.05,1142997.67
BRANDT TRACTOR,2020-2021,690388.94,654442.43
BRANDT TRACTOR,2021-2022,495375.66,423260.46
BROADWATER INDUSTRIES,2018-2019,13902.00,14036.54
BROADWATER INDUSTRIES,2019-2020,32938.50,32851.27
BROADWATER INDUSTRIES,2021-2022,1321034.93,971694.38
BRONSWERK MARINE,2017-2018,1823182.64,1862393.99
BRONSWERK MARINE,2018-2019,2964.29,2995.73
BRONSWERK MARINE,2019-2020,49514.79,49168.49
BRONTE CONSTRUCTION PORT DALHOUSIE REHABILITATION TRUST ACCOUNT,2018-2019,3817673.25,3854618.47
BRONTE CONSTRUCTION PORT DALHOUSIE REHABILITATION TRUST ACCOUNT,2019-2020,25404880.14,25352844.28
BROOK CONSTRUCTION,2018-2019,0.00,0.00
BROOK CONSTRUCTION,2020-2021,175501.50,173208.91
BROOK CONSTRUCTION,2021-2022,220576.00,30136.63
BRUKER,2018-2019,22317.50,22649.63
BUDGELL S EQUIPMENT RENTALS,2017-2018,2953249.37,3026037.72
BUDGELL S EQUIPMENT RENTALS,2018-2019,3705034.69,3752316.55
BUDGELL S EQUIPMENT RENTALS,2019-2020,880680.69,880278.92
BULLDOG CONTRACTING,2020-2021,17250.00,17047.70
BUREAU VERITAS CANADA,2017-2018,107718.41,110512.63
CAE,2017-2018,6164764.86,6324159.29
CAE,2018-2019,5467196.25,5536965.95
CAE,2019-2020,5693446.99,5681279.69
CAE,2020-2021,5467196.25,5352318.07
CAE,2021-2022,5470614.37,4154450.31
CAMPBELL SCIENTIFIC CANADA,2017-2018,14601.30,14865.94
CANADA POST,2017-2018,2777430.26,2865678.03
CANADA POST,2018-2019,770066.16,780148.04
CANADA POST,2019-2020,1330719.07,1327907.97
CANADA POST,2020-2021,1148202.88,1121425.41
CANADA POST,2021-2022,1183680.13,859787.59
CANADENSYS AEROSPACE,2021-2022,86120.00,33939.37
CANADIAN CORPS OF COMMISSIONAIRES,2017-2018,122329.83,125596.55
CANADIAN CORPS OF COMMISSIONAIRES,2018-2019,74311.44,75280.18
CANADIAN CORPS OF COMMISSIONAIRES,2019-2020,255769.18,255237.23
CANADIAN CORPS OF COMMISSIONAIRES,2020-2021,160304.48,155658.17
CANADIAN CORPS OF COMMISSIONAIRES,2021-2022,334014.59,253730.98
CANADIAN FISHING COMPANY,2018-2019,4889382.96,4952105.95
CANADIAN HELICOPTERS,2017-2018,1573616.97,1613279.45
CANADIAN HELICOPTERS,2018-2019,1754391.91,1774502.62
CANADIAN HELICOPTERS,2019-2020,2755958.81,2751663.30
CANADIAN HELICOPTERS,2020-2021,2433489.92,2377145.87
CANADIAN HELICOPTERS,2021-2022,2834563.54,2065128.77
CANADIAN MARITIME ENGINEERING,2017-2018,7047119.26,7210586.57
CANADIAN MARITIME ENGINEERING,2018-2019,7846755.62,7944948.59
CANADIAN MARITIME ENGINEERING,2019-2020,5468084.89,5448961.15
CANADIAN MARITIME ENGINEERING,2020-2021,7564863.23,7356271.66
CANADIAN MARITIME ENGINEERING,2021-2022,5698764.93,3498794.31
CANADIAN NORTH,2017-2018,260983.92,269979.12
CANADIAN NORTH,2018-2019,3830881.52,3870935.08
CANADIAN NORTH,2019-2020,502898.27,502822.50
CANADIAN NORTH,2020-2021,761049.06,733645.44
CANADIAN NORTH,2021-2022,140683.67,97376.94
CANSEL SURVEY EQUIPMENT,2018-2019,43244.30,43662.79
CASCADE AEROSPACE,2021-2022,14335.18,13075.93
CASP AEROSPACE,2017-2018,13072.27,13296.82
CBCL,2017-2018,249908.80,255922.58
CBCL,2018-2019,121763.08,123304.42
CBCL,2019-2020,142639.17,142374.82
CBCL,2020-2021,37375.00,36427.32
CBCL,2021-2022,260308.25,206475.01
CDW CANADA,2017-2018,11350.08,11572.48
CDW CANADA,2021-2022,14992.54,0.00
CHANTIER DAVIE CANADA,2017-2018,2509609.77,2598560.97
CHANTIER DAVIE CANADA,2018-2019,323883029.81,328500462.07
CHANTIER DAVIE CANADA,2019-2020,513665868.15,512642654.74
CHANTIER DAVIE CANADA,2020-2021,22104247.76,21626745.02
CHANTIER DAVIE CANADA,2021-2022,22542502.30,17124195.91
CHANTIER NAVAL FORILLON,2017-2018,27908364.39,28656549.31
CHANTIER NAVAL FORILLON,2018-2019,101611.28,102652.33
CHEVRON,2017-2018,3278378.74,3390238.40
CHEVRON,2018-2019,73500.00,74471.94
CHEVRON,2019-2020,27300.00,27243.76
CIMA,2019-2020,95232.85,94939.44
CIMA,2020-2021,156576.53,153286.50
CIMA,2021-2022,156576.53,118941.86
CLEARWATER STRUCTURES,2017-2018,905718.38,922445.94
CLEARWATER STRUCTURES,2018-2019,1509530.63,1530318.16
CLICK NETWORKS,2021-2022,52297.92,47703.89
COADY CONSTRUCTION EXCAVATING,2017-2018,742086.95,761355.78
COADY CONSTRUCTION EXCAVATING,2018-2019,3696500.18,3750363.78
COADY CONSTRUCTION EXCAVATING,2019-2020,4457479.09,4447556.34
COADY CONSTRUCTION EXCAVATING,2020-2021,3391902.28,3320630.74
COADY CONSTRUCTION EXCAVATING,2021-2022,3804338.28,2884089.32
COASTAL RESTORATION MASONRY,2017-2018,68655.00,70971.70
COASTAL RESTORATION MASONRY,2020-2021,25739.30,25403.07
COLUMBIA FUELS,2017-2018,343920.18,355102.43
COLUMBIA FUELS,2018-2019,238627.19,241398.28
COLUMBIA FUELS,2021-2022,13754983.43,8726947.04
CONSTRUCTION DEMATHIEU BARD,2019-2020,3016970.34,3007018.53
CONSTRUCTION DEMATHIEU BARD,2020-2021,5371678.90,5258807.76
CONSTRUCTION DEMATHIEU BARD,2021-2022,3384893.55,3091147.19
CONSTRUCTION DERIC,2017-2018,2706103.52,2774643.71
CONSTRUCTION DERIC,2018-2019,1968154.54,1992575.41
CONSTRUCTION DERIC,2019-2020,154952.42,155164.88
CONSTRUCTION DERIC,2020-2021,2019915.45,1977472.45
CONSTRUCTION DERIC,2021-2022,2019915.45,1534409.42
CONSTRUCTION LFG,2019-2020,2048435.82,2045341.91
CONSTRUCTION LFG,2020-2021,5841242.76,5718505.03
CONVERGINT TECHNOLOGIES,2019-2020,124022.05,123654.58
CONVERGINT TECHNOLOGIES,2021-2022,12511.80,11198.27
COPCAN CIVIL,2018-2019,77532.00,78282.31
COUGAR ENGINEERING CONSTRUCTION,2018-2019,1108455.78,1123137.83
CRUICKSHANK CONSTRUCTION,2017-2018,935721.32,967112.90
CULLEN DIESEL POWER,2017-2018,258094.12,262527.49
CULLEN DIESEL POWER,2018-2019,291513.99,294359.90
CULLEN DIESEL POWER,2019-2020,4531575.16,4523349.52
CULLEN DIESEL POWER,2020-2021,3123941.65,3005724.95
CULLEN DIESEL POWER,2021-2022,4631162.50,3472065.37
CUMMINS CANADA,2018-2019,31608.90,32104.81
CUMMINS CANADA,2019-2020,12828.25,12845.84
D DOYLE INSTALLATIONS,2017-2018,133295.72,137593.35
D DOYLE INSTALLATIONS,2018-2019,957648.27,968096.83
D DOYLE INSTALLATIONS,2019-2020,322208.51,321309.39
D DOYLE INSTALLATIONS,2020-2021,338182.29,333156.48
D DOYLE INSTALLATIONS,2021-2022,189337.55,133703.66
DAIMLER,2019-2020,31635.37,31547.35
DASCO EQUIPMENT,2020-2021,137285.32,131070.03
DAVTAIR INDUSTRIES,2020-2021,40680.00,39269.07
DBC MARINE SAFETY SYSTEMS,2017-2018,141821.53,144395.10
DBC MARINE SAFETY SYSTEMS,2018-2019,2394592.52,2420256.23
DELCO AUTOMATION,2021-2022,112297.19,102399.83
DELL COMPUTER,2021-2022,63077.77,13032.47
DEW ENGINEERING,2018-2019,0.03,0.03
DEW ENGINEERING,2019-2020,0.33,0.33
DEW ENGINEERING,2020-2021,0.33,0.33
DEW ENGINEERING,2021-2022,0.30,0.25
DEXTER CONSTRUCTION,2017-2018,1080135.54,1115544.45
DEXTER CONSTRUCTION,2020-2021,275885.00,260769.64
DF BARNES SERVICES,2018-2019,1692590.58,1714947.20
DF BARNES SERVICES,2019-2020,6885482.86,6865856.41
DF BARNES SERVICES,2020-2021,2781458.05,2682019.78
DF BARNES SERVICES,2021-2022,237850.99,171585.33
DHL EXPRESS CANADA,2017-2018,10744.57,11029.72
DHL EXPRESS CANADA,2018-2019,98533.72,99579.04
DHL EXPRESS CANADA,2019-2020,709966.86,708329.08
DHL EXPRESS CANADA,2020-2021,5213839.46,5067915.52
DHL EXPRESS CANADA,2021-2022,7483866.81,5486461.34
DILLON CONSULTING,2017-2018,116150.00,118842.47
DILLON CONSULTING,2018-2019,161181.58,163082.83
DILLON CONSULTING,2019-2020,288180.92,287816.30
DILLON CONSULTING,2020-2021,191187.50,188151.24
DILLON CONSULTING,2021-2022,114425.00,63640.35
DRAGAGE IM,2018-2019,297234.91,300111.38
DRAGAGE IM,2019-2020,2364956.03,2360111.98
DRAGAGE IM,2020-2021,4586007.84,4443546.75
DRAGAGE OCEAN DSM,2017-2018,9617509.25,9866268.48
DRAGAGE OCEAN DSM,2018-2019,13748540.96,13925379.87
DRAGAGE OCEAN DSM,2019-2020,8590631.74,8572443.70
DRAGAGE OCEAN DSM,2020-2021,6135131.17,6003722.35
DRAGAGE OCEAN DSM,2021-2022,8006891.74,5962196.40
DSS MARINE,2017-2018,113501.08,115708.00
DSS MARINE,2019-2020,202951.29,202372.96
DSS MARINE,2020-2021,409592.01,403024.91
DSS MARINE,2021-2022,602700.59,371510.91
DYNAMIC CONSTRUCTION,2018-2019,1146348.75,1163947.21
EAST ELGIN CONCRETE FORMING,2018-2019,147261.07,148686.18
EAST ELGIN CONCRETE FORMING,2019-2020,979955.51,977948.30
EBC,2017-2018,2512658.17,2600721.86
ECO TECHNOLOGIES,2017-2018,1366083.96,1407289.05
ECO TECHNOLOGIES,2018-2019,1756129.57,1779356.56
ECO TECHNOLOGIES,2019-2020,1279719.21,1278369.23
ECO TECHNOLOGIES,2020-2021,1841446.64,1804909.45
ECO TECHNOLOGIES,2021-2022,1680152.84,1371107.08
EDWARD COLLINS CONTRACTING,2020-2021,329420.95,321068.19
ELBIT SYSTEMS,2020-2021,2987820.82,2824122.27
ELBIT SYSTEMS,2021-2022,15805139.12,12006222.52
ENGLOBE,2018-2019,14044.77,14243.14
ENGLOBE,2019-2020,80512.72,80396.40
ENGLOBE,2020-2021,104275.81,103773.14
FACCA,2021-2022,1666456.20,664469.66
FAIRBANKS MORSE ENGINE,2017-2018,14309046.69,14617400.16
FAIRBANKS MORSE ENGINE,2018-2019,7031051.68,7118289.01
FAIRBANKS MORSE ENGINE,2019-2020,3730447.07,3719074.95
FAIRBANKS MORSE ENGINE,2020-2021,1595718.48,1551903.18
FAIRBANKS MORSE ENGINE,2021-2022,3749554.17,2869519.79
FCA CANADA,2017-2018,16116215.54,16434523.95
FCA CANADA,2018-2019,12126744.52,12274470.05
FCA CANADA,2019-2020,10903542.80,10884546.80
FCA CANADA,2020-2021,11750531.74,11357402.04
FCA CANADA,2021-2022,3964742.70,2769906.05
FEDERAL EXPRESS CANADA,2017-2018,672247.32,688997.30
FEDERAL EXPRESS CANADA,2018-2019,339872.94,344430.80
FEDERAL EXPRESS CANADA,2019-2020,286800.86,286505.26
FEDERAL EXPRESS CANADA,2020-2021,103718.27,101538.92
FEDERAL EXPRESS CANADA,2021-2022,159026.71,113826.11
FELIX TECHNOLOGY,2017-2018,49899.16,50756.30
FELIX TECHNOLOGY,2018-2019,910258.37,924150.26
FELIX TECHNOLOGY,2019-2020,2222380.38,2220572.33
FELIX TECHNOLOGY,2020-2021,626419.21,599558.41
FELIX TECHNOLOGY,2021-2022,174893.41,61351.67
FINNING INTERNATIONAL,2017-2018,693825.12,711130.88
FINNING INTERNATIONAL,2018-2019,248278.83,251844.37
FINNING INTERNATIONAL,2019-2020,722330.01,721937.25
FINNING INTERNATIONAL,2020-2021,1357350.34,1311011.24
FINNING INTERNATIONAL,2021-2022,1773771.14,1034174.42
FIRST AIR,2017-2018,1033471.88,1061857.96
FIRST AIR,2018-2019,966448.07,978257.27
FIRST AIR,2019-2020,936409.40,935046.44
FIRST AIR,2020-2021,722950.70,707760.30
FIRST AIR,2021-2022,718380.48,545710.85
FLEETWAY,2017-2018,33350.00,34017.62
FLEETWAY,2019-2020,147561.75,146293.12
FLEETWAY,2020-2021,58409.00,55730.67
FLIGHT FUELS,2017-2018,838095.04,861766.46
FLIGHT FUELS,2018-2019,1479605.38,1494200.74
FLIGHT FUELS,2019-2020,166311.20,166320.86
FLIGHT FUELS,2020-2021,121212.33,118426.17
FLIGHT FUELS,2021-2022,558956.38,354129.71
FLOYD S CONSTRUCTION,2017-2018,157550.00,160703.93
FLOYD S CONSTRUCTION,2018-2019,715813.17,725927.11
FLOYD S CONSTRUCTION,2019-2020,1901401.39,1900377.05
FLOYD S CONSTRUCTION,2020-2021,51232.50,48684.49
FLOYD S CONSTRUCTION,2021-2022,12487.40,5035.98
FORD MOTOR COMPANY,2017-2018,49226453.64,50331888.37
FORD MOTOR COMPANY,2018-2019,42038807.58,42579865.34
FORD MOTOR COMPANY,2019-2020,51078037.33,51002242.48
FORD MOTOR COMPANY,2020-2021,58868030.09,57092430.45
FORD MOTOR COMPANY,2021-2022,78788533.41,48621002.13
FORT GARRY FIRE TRUCK,2020-2021,15750.00,15359.74
FRANCIS CANADA TRUCK CENTRE,2017-2018,164827.16,167760.26
FRANCIS CANADA TRUCK CENTRE,2018-2019,440743.78,445785.26
FRANCIS CANADA TRUCK CENTRE,2019-2020,1703483.18,1699540.76
FRANCIS CANADA TRUCK CENTRE,2020-2021,1843869.46,1812547.29
FRASER RIVER PILE DREDGE GP O,2017-2018,216799.39,220523.43
FRASER RIVER PILE DREDGE GP O,2018-2019,26377259.37,26713873.15
FRASER RIVER PILE DREDGE GP O,2019-2020,26449525.83,26395350.25
FROSTI FISHING,2017-2018,2100000.00,2137673.24
FROSTI FISHING,2018-2019,1283310.00,1306708.51
FROSTI FISHING,2020-2021,1470000.00,1434792.06
FUGRO GEOSURVEYS,2017-2018,995892.04,1014047.56
FUNDY CONTRACTORS,2017-2018,3097208.47,3178732.16
FUNDY CONTRACTORS,2018-2019,134165.90,135431.64
FUNDY CONTRACTORS,2020-2021,258471.43,244310.14
GARDA SECURITY GROUP,2018-2019,336367.43,339561.31
GAUDETTE S TRANSIT MIX,2017-2018,1509207.90,1551771.92
GAUDETTE S TRANSIT MIX,2018-2019,720630.66,733240.99
GAUDETTE S TRANSIT MIX,2019-2020,784744.15,783136.79
GAUDETTE S TRANSIT MIX,2020-2021,1375452.77,1373146.77
GEMTEC,2017-2018,24955.00,25419.31
GEMTEC,2019-2020,12880.00,12852.74
GEMTEC,2020-2021,35075.00,34616.81
GEMTEC,2021-2022,15508.99,1610.05
GENERAL ELECTRIC CANADA,2017-2018,21054.05,21415.70
GENERAL MOTORS,2017-2018,29371916.57,30012931.62
GENERAL MOTORS,2018-2019,34705002.64,35144549.47
GENERAL MOTORS,2019-2020,36956301.46,36868495.14
GENERAL MOTORS,2020-2021,29934629.98,28704491.44
GENERAL MOTORS,2021-2022,39096231.27,27643574.25
GENESIS INTEGRATION,2017-2018,102128.13,104173.20
GENESIS INTEGRATION,2019-2020,212083.35,211644.08
GENESIS INTEGRATION,2020-2021,220884.97,212968.02
GENESIS INTEGRATION,2021-2022,42355.74,38925.70
GESTION AJ,2017-2018,29823.14,30851.04
GESTION AJ,2018-2019,3502006.55,3543646.01
GESTION AJ,2020-2021,114066.60,108986.31
GESTION AJ,2021-2022,91187.83,18533.63
GLOBAL TOTAL OFFICE,2019-2020,15952.78,15905.09
GLOBAL UPHOLSTERY,2017-2018,65047.89,66350.06
GO DEEP INTERNATIONAL,2017-2018,52150.54,53304.44
GO DEEP INTERNATIONAL,2018-2019,25120.88,25426.83
GO DEEP INTERNATIONAL,2019-2020,39846.07,39802.25
GO DEEP INTERNATIONAL,2020-2021,41527.27,40142.52
GO DEEP INTERNATIONAL,2021-2022,93990.94,84869.71
GOLDER ASSOCIATES,2021-2022,124211.66,84982.98
GRANITE MANAGEMENT,2018-2019,2286629.66,2312213.33
GRANITE MANAGEMENT,2019-2020,585379.97,581650.50
GRANITE MANAGEMENT,2020-2021,10120.00,9987.80
GREAT SLAVE HELICOPTERS,2017-2018,4771038.19,4902913.14
GREAT SLAVE HELICOPTERS,2018-2019,3739293.93,3786312.02
GREAT SLAVE HELICOPTERS,2019-2020,4073373.42,4064798.86
GREAT SLAVE HELICOPTERS,2020-2021,2054069.53,2016382.94
GREAT SLAVE HELICOPTERS,2021-2022,2645504.00,1882580.79
GREENDALE RESOURCES,2017-2018,6664.09,6778.56
GREENDALE RESOURCES,2018-2019,101349.66,102643.04
GREENFIELD CONSTRUCTION,2019-2020,2762692.06,2752914.23
GREENFIELD CONSTRUCTION,2020-2021,5335357.68,5223249.73
GREENFIELD CONSTRUCTION,2021-2022,14617.42,13502.01
GRIFFIN ENGINEERED SYSTEMS,2018-2019,36708.00,37214.90
GROUPE ENERGIE BDL,2017-2018,4051135.79,4121323.48
GROUPE ENERGIE BDL,2018-2019,1002324.88,1015275.40
GROUPE ENERGIE BDL,2019-2020,2574702.67,2553652.44
GROUPE ENERGIE BDL,2020-2021,5280668.66,5167407.39
GROUPE ENERGIE BDL,2021-2022,5278446.44,4009701.42
GW REALTY,2017-2018,365380.89,372167.44
GW REALTY,2018-2019,61928.97,62585.96
HAMEL CONSTRUCTION,2018-2019,3600989.02,3646943.10
HAMEL CONSTRUCTION,2019-2020,7695566.19,7679094.22
HARBOURSIDE ENGINEERING CONSULTANTS,2018-2019,73673.60,74493.29
HARBOURSIDE ENGINEERING CONSULTANTS,2019-2020,130423.46,130434.04
HARBOURSIDE ENGINEERING CONSULTANTS,2020-2021,23030.80,21768.97
HARBOURSIDE ENGINEERING CONSULTANTS,2021-2022,30193.25,0.00
