d_vendor_name,d_fiscal_year,total
CLOSEREACH,2018-2019,54704.84674582234
CLOSEREACH,2019-2020,210733.23638565754
CLOSEREACH,2020-2021,520791.38426678325
CNW GROUP,2017-2018,11453.532608695652
CNW GROUP,2018-2019,11146.467391304348
CNW GROUP,2019-2020,843.2412060301508
CNW GROUP,2020-2021,9326.75879396985
COASTAL RESTORATION MASONRY,2017-2018,47815.850000000006
COMPAGNIE AMPLEXOR CANADA,2018-2019,0
COMPAGNIE AMPLEXOR CANADA,2019-2020,0
COMPAGNIE AMPLEXOR CANADA,2020-2021,0
CONSTRUCTION JESSIKO,2020-2021,478614.91000000003
CONTRACT COMMUNITY,2020-2021,59797.34
CONVERGINT TECHNOLOGIES,2018-2019,261421.65000000002
CONVERGINT TECHNOLOGIES,2020-2021,17104.2
CORADIX TECHNOLOGY CONSULTING,2017-2018,70625
CUMMINS CANADA,2018-2019,4165.435876865671
CUMMINS CANADA,2019-2020,18229.811730704583
CUMMINS CANADA,2020-2021,28708.328857497527
D MARK BIOSCIENCES,2017-2018,11182.5
D MARK BIOSCIENCES,2018-2019,88591.06999999999
D MARK BIOSCIENCES,2020-2021,3155.709375
DALHOUSIE UNIVERSITY,2019-2020,51730.887500000004
DALHOUSIE UNIVERSITY,2020-2021,293618.72250000003
DECISIVE TECHNOLOGIES,2019-2020,15839.3
DEFRAN,2017-2018,306021.7479387187
DEFRAN,2018-2019,183288.26
DEFRAN,2020-2021,222653.43086065573
DELCO AUTOMATION,2018-2019,20828.16
DELCO AUTOMATION,2019-2020,15038.04
DELL COMPUTER,2018-2019,245062.9711637047
DELL COMPUTER,2019-2020,48827.888836295286
DELL COMPUTER,2020-2021,16178.14480874317
DELOITTE AND TOUCHE,2017-2018,459851.4303134861
DELOITTE AND TOUCHE,2018-2019,952801.0282912726
DELOITTE AND TOUCHE,2019-2020,541497.1211488111
DELOITTE AND TOUCHE,2020-2021,1523622.460357344
DIAMOND AND SCHMITT ARCHITECTS,2017-2018,286930.5416666667
DIAMOND AND SCHMITT ARCHITECTS,2018-2019,167734.375
DIAMOND AND SCHMITT ARCHITECTS,2019-2020,39550
DIAMOND AND SCHMITT ARCHITECTS,2020-2021,49720
DOMUS BUILDING CLEANING,2017-2018,1822445.467010394
DOMUS BUILDING CLEANING,2018-2019,1839448.673933471
DOMUS BUILDING CLEANING,2019-2020,1911621.6967366608
DOMUS BUILDING CLEANING,2020-2021,1917069.597010394
DST CONSULTING ENGINEERS,2017-2018,32981.88
DST CONSULTING ENGINEERS,2018-2019,56833.35
DST CONSULTING ENGINEERS,2019-2020,77542.19853658536
DST CONSULTING ENGINEERS,2020-2021,108580.47068160206
DYMECH ENGINEERING,2017-2018,259527.1
DYMECH ENGINEERING,2018-2019,56500
DYNAMIC PERSONNEL CONSULTANTS,2017-2018,12892.454466019417
DYNAMIC PERSONNEL CONSULTANTS,2018-2019,55901.012097634346
DYNAMIC PERSONNEL CONSULTANTS,2019-2020,77319.76343634623
EBSCO CANADA,2017-2018,3913919.1641586293
EBSCO CANADA,2018-2019,208982.6720547945
EBSCO CANADA,2019-2020,327096.6179452055
EBSCO CANADA,2020-2021,10308.869999999999
ECLIPSYS SOLUTIONS,2019-2020,6316.0380821917815
ECLIPSYS SOLUTIONS,2020-2021,147374.22191780823
ECOLE DE LANGUES ABCE,2017-2018,74968.08717391304
ECOLE DE LANGUES ABCE,2019-2020,55282.087896383775
ECOLE DE LANGUES ABCE,2020-2021,39997.32210361622
ELSEVIER,2017-2018,1485926.03
ELSEVIER,2018-2019,734456.743150685
ELSEVIER,2019-2020,2175990.1668493147
ELSEVIER,2020-2021,36547.96
ENGLOBE,2020-2021,0
EPERFORMANCE,2017-2018,11758.44298245614
ERNST YOUNG,2017-2018,55714.29958653278
ERNST YOUNG,2018-2019,184870.17590076788
ERNST YOUNG,2019-2020,185376.6695333727
ERNST YOUNG,2020-2021,229201.63276105045
ESBE SCIENTIFIC INDUSTRIES,2019-2020,61098.8
ESRI,2017-2018,21975.31498630137
ESRI,2018-2019,32234.134559052203
ESRI,2019-2020,33071.14736684046
ESRI,2020-2021,62532.22713114754
EXCAVATION LOISELLE,2017-2018,3690912.5643999996
EXCAVATION LOISELLE,2018-2019,2615632.794632911
EXCAVATION LOISELLE,2019-2020,922637.5953670886
EXCEL HUMAN RESOURCES,2017-2018,1822649.2313753949
EXCEL HUMAN RESOURCES,2018-2019,1721487.5458241368
EXCEL HUMAN RESOURCES,2019-2020,2615106.3454699335
EXCEL HUMAN RESOURCES,2020-2021,2154467.8992350744
EXP SERVICES,2019-2020,45831.64192546584
EXP SERVICES,2020-2021,59958.95807453416
FAST FORWARD FRENCH,2017-2018,27373.164410217185
FAST FORWARD FRENCH,2018-2019,20763.73335336109
FAST FORWARD FRENCH,2019-2020,37961.425526551335
FAST FORWARD FRENCH,2020-2021,47779.96417351926
FCA CANADA,2019-2020,120001.48
FCA CANADA,2020-2021,237955.4
FELIX TECHNOLOGY,2017-2018,66101.43
FELIX TECHNOLOGY,2018-2019,94727
FELIX TECHNOLOGY,2019-2020,528184.745
FELIX TECHNOLOGY,2020-2021,681784.6004716981
FORD MOTOR COMPANY,2018-2019,187834.05
FORD MOTOR COMPANY,2019-2020,210234.24
FORD MOTOR COMPANY,2020-2021,40328.57
GALENVS SCIENCES,2019-2020,22765.06
GAMBLE TECHNOLOGIES,2017-2018,210825.23
GAMBLE TECHNOLOGIES,2018-2019,45395.5
GAMBLE TECHNOLOGIES,2019-2020,103843.61000000002
GAMBLE TECHNOLOGIES,2020-2021,42561.42
GAP WIRELESS,2017-2018,295762.72
GAP WIRELESS,2018-2019,25340.039999999997
GAP WIRELESS,2019-2020,17428.636615384614
GAP WIRELESS,2020-2021,21339.563384615383
GARTNER,2017-2018,630803.0664285715
GARTNER,2018-2019,323441.8521325648
GARTNER,2019-2020,545804.0778674352
GARTNER,2020-2021,339114.6288833747
GATESTONE,2017-2018,11300
GDI SERVICES,2020-2021,32221.549583858767
GEMMA PROPERTY SERVICES,2017-2018,1243748.913650167
GEMMA PROPERTY SERVICES,2018-2019,1597494.2120200745
GEMMA PROPERTY SERVICES,2019-2020,1560465.7033680747
GEMMA PROPERTY SERVICES,2020-2021,1565229.7520200745
GENERAL ELECTRIC CANADA,2017-2018,875900.7833653846
GENERAL ELECTRIC CANADA,2018-2019,391233.49855311355
GENERAL ELECTRIC CANADA,2019-2020,461844.02504464285
GENERAL ELECTRIC CANADA,2020-2021,61611.5678125
GENERAL MOTORS,2017-2018,85934.36207317073
GENERAL MOTORS,2018-2019,47706.57
GENESIS INTEGRATION,2019-2020,6134.1923076923085
GENESIS INTEGRATION,2020-2021,8364.807692307693
GENOME QUEBEC,2018-2019,37036.93
GENOME QUEBEC,2019-2020,19557.25
GFL ENVIRONMENTAL,2020-2021,772.8426395939085
GIL SON CONSTRUCTION,2017-2018,110097.16666666667
GIL SON CONSTRUCTION,2018-2019,18363.2
GIL SON CONSTRUCTION,2020-2021,14053
GLOBAL TOTAL OFFICE,2020-2021,16890.835365853658
GLOBAL UPHOLSTERY,2017-2018,17321.54
GOLDER ASSOCIATES,2017-2018,93140.48086021504
GOLDER ASSOCIATES,2018-2019,28456.559139784946
GOLDER ASSOCIATES,2020-2021,96926.26
GOSS GILROY,2019-2020,94879.90038910505
GOSS GILROY,2020-2021,126532.29961089493
GRAND TOY,2017-2018,36536.65
GRAND TOY,2018-2019,23948.09
HATCH,2017-2018,33877.98
HAWORTH,2017-2018,2540.56
HAWORTH,2018-2019,12702.8
HAWORTH,2019-2020,1680.4397682119204
HAWORTH,2020-2021,17115.59023178808
HEWLETT PACKARD,2018-2019,1073201.5208920455
HEWLETT PACKARD,2019-2020,6209166.299107955
HIGHLANDS FUEL DELIVERY,2018-2019,34500
HIGHLANDS FUEL DELIVERY,2019-2020,44965
HIGHLANDS FUEL DELIVERY,2020-2021,31116.99
HITACHI DATA SYSTEMS,2017-2018,550518.8586641412
HITACHI DATA SYSTEMS,2018-2019,813762.2165753425
HITACHI DATA SYSTEMS,2019-2020,870757.6386978398
HITACHI DATA SYSTEMS,2020-2021,593501.559635692
HONEYWELL,2017-2018,1717929.4089832206
HONEYWELL,2018-2019,1326392.1172863925
HONEYWELL,2019-2020,897127.6800844895
HONEYWELL,2020-2021,757827.4963331277
HORIZANT,2017-2018,260521.29454545456
HORIZANT,2018-2019,61593.115454545456
HOSKIN SCIENTIFIC,2017-2018,138550.43
HOSKIN SCIENTIFIC,2018-2019,578842.63
HOSKIN SCIENTIFIC,2019-2020,425700.2806730769
HOSKIN SCIENTIFIC,2020-2021,356408.44932692306
HOULE ELECTRIC,2019-2020,50225.96089552239
HOULE ELECTRIC,2020-2021,22025.14910447761
HUMANSYSTEMS,2017-2018,35256
HYDRO ONE,2017-2018,23147.554605993344
HYDRO ONE,2018-2019,23147.554605993344
HYDRO ONE,2019-2020,9702.947547169812
HYPERTEC,2018-2019,13751.01
HYPERTEC,2020-2021,118869.88999999998
IBI GROUP ARCHITECTS CANADA,2018-2019,22600
IBISKA TELECOM,2020-2021,192307.07557436518
IBM CANADA,2017-2018,7358.615726027397
IBM CANADA,2018-2019,5953.388054794521
IBM CANADA,2019-2020,238064.54194520548
IBM CANADA,2020-2021,97486.99
ILLUMINA CANADA,2017-2018,310928.62
ILLUMINA CANADA,2018-2019,1427823.62
ILLUMINA CANADA,2019-2020,1147514.5946594006
ILLUMINA CANADA,2020-2021,626858.44213512
IMP GROUP,2020-2021,82851.11594991834
IMPERIAL CLEANERS,2017-2018,95314.57462686567
IMPERIAL CLEANERS,2018-2019,95314.57462686567
IMPERIAL CLEANERS,2019-2020,95575.71044776119
IMPERIAL CLEANERS,2020-2021,95314.57462686567
INFO TECH RESEARCH GROUP,2017-2018,624.7154471544716
INFO TECH RESEARCH GROUP,2018-2019,119574.99883855981
INFO TECH RESEARCH GROUP,2019-2020,10428.285714285714
INFO TECH RESEARCH GROUP,2020-2021,68704
INSA,2017-2018,30846.76
INSA,2018-2019,23072.437917808216
INSA,2019-2020,8884.682082191779
INSA,2020-2021,2558.4437158469946
INSTITUT NATIONAL D OPTIQUE,2017-2018,113229.15483702738
INTEGRA NETWORKS,2019-2020,64700.55
INTEGRATED DISTRIBUTION SYSTEMS,2018-2019,193057.76026315786
INTEGRATED DISTRIBUTION SYSTEMS,2019-2020,47473.2197368421
IPSS,2017-2018,344437.56
IPSS,2018-2019,23735.30622008129
IPSS,2019-2020,181072.93693060364
IPSS,2020-2021,119767.30684931506
IRVING OIL,2017-2018,47720.1
ISOMASS SCIENTIFIC,2017-2018,13800.669999999998
ISOMASS SCIENTIFIC,2019-2020,44652.659999999996
ISOMASS SCIENTIFIC,2020-2021,11187
ITEX,2017-2018,10093.16
ITEX,2018-2019,31504.4
ITEX,2019-2020,14900.51965317919
ITEX,2020-2021,6761.580346820809
J L RICHARDS ASSOCIATES,2020-2021,22487
J P GRAVEL CONSTRUCTION,2017-2018,2337885.966707317
J P GRAVEL CONSTRUCTION,2018-2019,377609.79000000004
J P GRAVEL CONSTRUCTION,2019-2020,361108.4
J P GRAVEL CONSTRUCTION,2020-2021,79844.26473214285
J W LINDSAY ENTERPRISES,2017-2018,15533.05
J W LINDSAY ENTERPRISES,2018-2019,76753.23999999999
J W LINDSAY ENTERPRISES,2019-2020,48185
JOHN WILEY SONS,2017-2018,1179854.53
JOHN WILEY SONS,2018-2019,289360.46683503134
JOHN WILEY SONS,2019-2020,2025135.7331649684
JOHN WILEY SONS,2020-2021,744202.76
JP2G CONSULTANTS,2017-2018,0
JP2G CONSULTANTS,2018-2019,0
JP2G CONSULTANTS,2019-2020,3194.061757719715
JP2G CONSULTANTS,2020-2021,50108.03824228029
JUMEC CONSTRUCTION,2017-2018,537739.9251011327
JUMPING ELEPHANTS,2019-2020,24521.000000000004
KAYCOM,2018-2019,13208.93
KAYCOM,2019-2020,10444.859999999999
KAYCOM,2020-2021,21855.52
KEYSIGHT TECHNOLOGIES CANADA,2017-2018,680646.1471598403
KEYSIGHT TECHNOLOGIES CANADA,2018-2019,87654.04796988491
KEYSIGHT TECHNOLOGIES CANADA,2019-2020,395287.4869080021
KEYSIGHT TECHNOLOGIES CANADA,2020-2021,96254.08131147541
KF AEROSPACE,2017-2018,437553.23519523995
KF AEROSPACE,2018-2019,824188.2078088268
KF AEROSPACE,2019-2020,3019509.151783232
KF AEROSPACE,2020-2021,246381.01512315273
KINGSVIEW CONSTRUCTION,2017-2018,67860.37375796179
KINGSVIEW CONSTRUCTION,2018-2019,240285.88241026254
KINGSVIEW CONSTRUCTION,2019-2020,58907.4238317757
KINGSVIEW CONSTRUCTION,2020-2021,6737.85
KONE,2017-2018,5305.035450081833
KONE,2018-2019,8841.725750136387
KONE,2019-2020,34873.289656301145
KONE,2020-2021,8841.725750136387
KPMG,2017-2018,318982.32284125086
KPMG,2018-2019,316369.0528677202
KPMG,2019-2020,104047.8556076959
KPMG,2020-2021,44600.66201313937
KWC ARCHITECTS,2017-2018,133130.54781961103
KWC ARCHITECTS,2018-2019,0
KWC ARCHITECTS,2019-2020,48649.649217171245
KWC ARCHITECTS,2020-2021,109661.11078282876
L3HARRIS,2017-2018,79546.98
L3HARRIS,2018-2019,402725.4524675325
L3HARRIS,2019-2020,17401.247532467532
L3HARRIS,2020-2021,6696.833333333333
LAVAL LAB,2020-2021,22687.38049180328
LENGKEEK VESSEL ENGINEERING,2020-2021,89964.5
LES ENTREPRISES FERVEL,2017-2018,138558.2390430351
LES ENTREPRISES FERVEL,2018-2019,138558.2390430351
LES ENTREPRISES FERVEL,2019-2020,138937.85065685163
LES ENTREPRISES FERVEL,2020-2021,135985.32050438598
LES TRADUCTIONS TESSIER,2018-2019,99921.82050207276
LES TRADUCTIONS TESSIER,2019-2020,102873.62949792724
LES TRADUCTIONS TESSIER,2020-2021,0
LEVITT SAFETY,2017-2018,24860
LEVITT SAFETY,2018-2019,13228.68
LEVITT SAFETY,2019-2020,27189.72
LEVITT SAFETY,2020-2021,25223.24
LIFE TECHNOLOGIES,2017-2018,284464.5202739726
LIFE TECHNOLOGIES,2018-2019,487124.74
LIFE TECHNOLOGIES,2019-2020,137915.68
LIFE TECHNOLOGIES,2020-2021,572679.47
LIKE 10,2017-2018,487886.4620689655
LIKE 10,2018-2019,503046.7758620689
LIKE 10,2019-2020,577041.3796495195
LIKE 10,2020-2021,957327.1683210594
LIONBRIDGE,2017-2018,65463.518813905925
LIONBRIDGE,2018-2019,0
LIONBRIDGE,2019-2020,10031.55
LIONBRIDGE,2020-2021,17392.565833333334
M SULLIVAN SON,2017-2018,2660755.188284229
M SULLIVAN SON,2018-2019,4513337.071715771
MACDONALD DETTWILER AND ASSOCIATES,2017-2018,1116265.4997901276
MACDONALD DETTWILER AND ASSOCIATES,2018-2019,920460.5044417247
MACDONALD DETTWILER AND ASSOCIATES,2019-2020,1053251.0676323161
MACDONALD DETTWILER AND ASSOCIATES,2020-2021,1351194.1069966406
MACEWEN PETROLEUM,2017-2018,49547.160986113784
MACEWEN PETROLEUM,2018-2019,392528.41901388625
MACEWEN PETROLEUM,2019-2020,22488.36
MACEWEN PETROLEUM,2020-2021,16950
MANPOWER SERVICES CANADA,2017-2018,10989.96
MANPOWER SERVICES CANADA,2018-2019,344.76
MAPLESOFT CONSULTING,2018-2019,3898.753863013699
MAPLESOFT CONSULTING,2019-2020,10638.103350101057
MAPLESOFT CONSULTING,2020-2021,10601.376649898946
MAXSYS STAFFING AND CONSULTING,2017-2018,17124.844918722887
MAXSYS STAFFING AND CONSULTING,2020-2021,177512.7309090909
MAXXAM ANALYTICS,2017-2018,50668.090000000004
MEGALEXIS COMMUNICATIONS,2018-2019,61790.541386778816
MEGALEXIS COMMUNICATIONS,2019-2020,63583.42808255267
MEGALEXIS COMMUNICATIONS,2020-2021,133617.89328556348
MICROSOFT CANADA,2017-2018,419524.54088087747
MICROSOFT CANADA,2018-2019,231625.2638618086
MICROSOFT CANADA,2019-2020,261971.89246366773
MICROSOFT CANADA,2020-2021,570572.9933156723
MILLBROOK TACTICAL,2020-2021,25227.465
MINDWIRE SYSTEMS,2017-2018,1685072.0976992073
MINDWIRE SYSTEMS,2018-2019,874774.0265535368
MINDWIRE SYSTEMS,2019-2020,442511.1416347345
MINDWIRE SYSTEMS,2020-2021,375026.25154020934
MISHKUMI TECHNOLOGIES,2017-2018,888772.06
MISHKUMI TECHNOLOGIES,2018-2019,27095.544776119405
MISHKUMI TECHNOLOGIES,2019-2020,242410.2252238806
MNP,2019-2020,24860
MNP,2020-2021,32544
MORRISON HERSHFIELD,2018-2019,135612.59672131148
MORRISON HERSHFIELD,2019-2020,104246.80066758298
MORRISON HERSHFIELD,2020-2021,871876.7733007608
MTS ALLSTREAM,2017-2018,354621.24
MTS ALLSTREAM,2018-2019,259138.18733333334
MTS ALLSTREAM,2019-2020,786829.4303645083
MTS ALLSTREAM,2020-2021,536929.7023021582
"NATIONAL ARTS CENTRE",2018-2019,11003.25
"NATTIQ",2019-2020,3736.6208108108112
"NATTIQ",2020-2021,1352.5191891891893
NIMBLE INFORMATION STRATEGIES,2020-2021,34160.569824561404
NISHA TECHONOLOGIES,2017-2018,611567.3
NISHA TECHONOLOGIES,2018-2019,233120.58478076858
NISHA TECHONOLOGIES,2019-2020,692927.1456419099
NISHA TECHONOLOGIES,2020-2021,214282.7927017188
NISSAN CANADA,2017-2018,27012.65
NISSAN CANADA,2019-2020,334577.18
NISSAN CANADA,2020-2021,25302.960000000003
NORLON BUILDERS LONDON,2017-2018,2254197.2473801165
NORLON BUILDERS LONDON,2018-2019,1879785.1445538462
NOTRA,2017-2018,12345.25
NOVA NETWORKS,2018-2019,37421.385092953264
NOVA NETWORKS,2019-2020,36711.87490704674
NOVA NETWORKS,2020-2021,99689.63680327868
ONX ENTERPRISE SOLUTIONS,2019-2020,518854.0994580941
ONX ENTERPRISE SOLUTIONS,2020-2021,135843.26754920516
OPENFRAME TECHNOLOGIES,2017-2018,17629.883333333335
OPENTEXT,2017-2018,22540.770000000004
OPENTEXT,2018-2019,18527.219708737863
OPENTEXT,2019-2020,27915.830291262137
OPENTEXT,2020-2021,23920.47
OPSIS,2017-2018,1660152.4242810984
OPSIS,2018-2019,1638833.7042810984
OPSIS,2019-2020,1522766.8757996769
OPSIS,2020-2021,1323963.4042810984
ORACLE CANADA,2017-2018,66759.17182990868
ORACLE CANADA,2018-2019,55175.04004090655
ORACLE CANADA,2019-2020,52307.46277047529
ORACLE CANADA,2020-2021,56601.98470109606
ORANGUTECH,2017-2018,75183.46312749003
ORANGUTECH,2018-2019,328700.86162280693
ORANGUTECH,2019-2020,171506.48395371338
ORANGUTECH,2020-2021,97563.3129148769
OTIS ELEVATOR,2017-2018,11937
OTIS ELEVATOR,2018-2019,9443.521978021978
OTIS ELEVATOR,2019-2020,9574.318681318682
OTIS ELEVATOR,2020-2021,9548.159340659342
OTTAWA GREENBELT CONSTRUCTION,2017-2018,3762125.6706127455
OTTAWA GREENBELT CONSTRUCTION,2018-2019,1048531.559387255
