d_vendor_name,d_fiscal_year,total,total_constant_2019_dollars
CNW GROUP,2020-2021,45200.00,42989.69
COMPUCOM CANADA,2018-2019,996194.40,1006382.63
CONTRACT COMMUNITY,2017-2018,224950.09,230622.50
CONTRACT COMMUNITY,2018-2019,22891.73,23388.92
CONVERGINT TECHNOLOGIES,2021-2022,57619.77,0.00
COSSETTE COMMUNICATIONS,2017-2018,1894494.62,1946405.03
COSSETTE COMMUNICATIONS,2018-2019,3029637.20,3080472.55
COSSETTE COMMUNICATIONS,2019-2020,5060836.35,5038527.27
COSSETTE COMMUNICATIONS,2020-2021,4836400.00,4599033.44
COSSETTE COMMUNICATIONS,2021-2022,3898500.00,2436555.36
CSDC SYSTEMS,2018-2019,50890.99,51991.74
CSDC SYSTEMS,2019-2020,49459.36,48845.66
CSDC SYSTEMS,2020-2021,16366.55,15449.70
CSDC SYSTEMS,2021-2022,34197.15,24896.59
DELCO AUTOMATION,2017-2018,20781.82,21271.69
DELCO AUTOMATION,2018-2019,45372.25,45818.67
DELL COMPUTER,2018-2019,577242.86,583350.74
DELL COMPUTER,2019-2020,564168.15,550514.99
DELL COMPUTER,2020-2021,1339469.64,1272757.08
DELL COMPUTER,2021-2022,437017.38,309652.62
DELOITTE AND TOUCHE,2019-2020,84750.00,82699.01
DONNA CONA,2020-2021,41441.40,39021.97
DONNA CONA,2021-2022,97775.30,51979.91
ECLIPSYS SOLUTIONS,2021-2022,456.61,0.00
ECOLE DE LANGUES ABCE,2018-2019,21500.26,21753.86
ECOLE DE LANGUES ABCE,2019-2020,3241.24,3252.77
EKOS RESEARCH ASSOCIATES,2017-2018,26198.79,26828.31
EKOS RESEARCH ASSOCIATES,2018-2019,61140.06,61879.20
EKOS RESEARCH ASSOCIATES,2019-2020,94213.88,93994.03
EKOS RESEARCH ASSOCIATES,2020-2021,36132.15,34266.16
EKOS RESEARCH ASSOCIATES,2021-2022,172974.72,132300.75
ENVIRONICS RESEARCH GROUP,2018-2019,98379.51,99451.11
ENVIRONICS RESEARCH GROUP,2019-2020,122472.45,122580.11
ENVIRONICS RESEARCH GROUP,2020-2021,94567.32,89688.43
ENVIRONICS RESEARCH GROUP,2021-2022,35390.23,33463.62
EXCEL HUMAN RESOURCES,2017-2018,42310.34,43425.40
EXCEL HUMAN RESOURCES,2019-2020,47876.29,47208.88
FCA CANADA,2020-2021,32766.95,31004.15
FEAST INTERACTIVE,2018-2019,23173.25,23401.25
FEAST INTERACTIVE,2019-2020,188475.75,186885.21
FORD MOTOR COMPANY,2019-2020,75583.44,74123.33
FREEBALANCE,2017-2018,305855.42,313679.85
FREEBALANCE,2018-2019,219326.58,222737.43
FREEBALANCE,2019-2020,300236.39,297199.61
FREEBALANCE,2020-2021,270826.00,257166.94
FREEBALANCE,2021-2022,236620.81,185100.09
GARTNER,2018-2019,63673.77,64300.25
GARTNER,2019-2020,353663.78,350004.61
GARTNER,2020-2021,608453.04,578518.41
GARTNER,2021-2022,384125.73,334411.38
GILMORE REPRODUCTIONS,2017-2018,39911.60,41075.84
GILMORE REPRODUCTIONS,2018-2019,566650.48,575022.73
GILMORE REPRODUCTIONS,2019-2020,592196.93,587199.40
GILMORE REPRODUCTIONS,2020-2021,614487.41,583958.49
GILMORE REPRODUCTIONS,2021-2022,35134.80,7065.09
GLASSHOUSE SYSTEMS,2020-2021,20223.18,19414.94
GLOBAL KNOWLEDGE,2018-2019,46770.50,47409.98
GLOBAL KNOWLEDGE,2020-2021,148837.31,140601.61
GLOBAL KNOWLEDGE,2021-2022,11130.50,10308.72
GLOBAL TOTAL OFFICE,2020-2021,24978.17,23519.89
GOSS GILROY,2018-2019,74074.11,74849.73
GOSS GILROY,2019-2020,182365.46,180580.94
GOSS GILROY,2020-2021,202282.71,192304.17
GOSS GILROY,2021-2022,202282.71,158238.61
GRAND TOY,2020-2021,33342.50,31395.90
GRAND TOY,2021-2022,23125.12,7051.81
HAWORTH,2019-2020,19051.00,18589.96
HYPERTEC,2019-2020,349369.37,348914.20
HYPERTEC,2020-2021,549344.88,526184.82
IBM CANADA,2018-2019,242959.53,245616.69
IBM CANADA,2019-2020,713477.04,705538.90
IBM CANADA,2020-2021,961002.83,914047.96
IBM CANADA,2021-2022,645755.60,524956.30
IFATHOM,2021-2022,22507.05,0.00
IMP GROUP,2017-2018,19126.76,19577.62
IMP GROUP,2018-2019,349063.39,354491.84
IMP GROUP,2019-2020,350019.73,347065.92
IMP GROUP,2020-2021,329936.63,313834.09
INSA,2020-2021,10412.26,9996.12
INSA,2021-2022,7032.33,4572.16
INTEGRA NETWORKS,2018-2019,199189.20,202629.88
INTEGRA NETWORKS,2020-2021,36836.37,35129.85
IRON MOUNTAIN,2017-2018,772664.19,792686.45
IRON MOUNTAIN,2018-2019,2972499.19,3006284.83
IRON MOUNTAIN,2019-2020,774781.08,768242.72
IRON MOUNTAIN,2020-2021,453014.07,431602.75
KONICA MINOLTA BUSINESS SOLUTIONS,2021-2022,37821.31,2225.79
LANGUAGE RESEARCH DEVELOPMENT GROUP,2018-2019,5472.93,5526.78
LANGUAGE RESEARCH DEVELOPMENT GROUP,2019-2020,73704.58,72933.41
LANGUAGE RESEARCH DEVELOPMENT GROUP,2020-2021,58534.42,55585.35
LANGUAGE RESEARCH DEVELOPMENT GROUP,2021-2022,155300.14,106250.76
LIONBRIDGE,2021-2022,36000.00,23405.85
LOGISTIK UNICORP,2018-2019,13293.92,13424.72
MANPOWER SERVICES CANADA,2017-2018,5552.82,5699.21
MCKINSEY AND COMPANY,2019-2020,5334.76,5205.66
MCKINSEY AND COMPANY,2020-2021,19525.24,18589.02
MEDAVIE,2017-2018,27091603.05,27793635.10
MEDAVIE,2018-2019,27091603.05,27512917.54
MEDAVIE,2019-2020,27165826.62,26936574.87
MEDAVIE,2020-2021,27091603.05,25755181.94
MEDAVIE,2021-2022,27091603.05,21192802.71
MEDIA Q,2018-2019,28250.00,28689.33
MEDIA Q,2019-2020,22600.00,22409.28
MEDIA Q,2020-2021,22600.00,21485.15
MEDIA Q,2021-2022,13230.39,9161.41
MICROSOFT CANADA,2018-2019,31025.83,31363.58
MICROSOFT CANADA,2019-2020,236615.85,231505.33
MICROSOFT CANADA,2020-2021,7154206.52,6804736.99
MICROSOFT CANADA,2021-2022,1280905.80,1001794.90
MINDWIRE SYSTEMS,2017-2018,39184.17,40228.79
MINDWIRE SYSTEMS,2018-2019,10815.54,11050.45
MINDWIRE SYSTEMS,2020-2021,23000.12,21746.67
MINDWIRE SYSTEMS,2021-2022,21972.40,20350.16
MITSUBISHI MOTOR SALES,2018-2019,45736.08,46229.34
MNP,2018-2019,71568.16,72287.38
MNP,2019-2020,1238950.47,1228495.00
MNP,2020-2021,1235565.36,1174615.27
MNP,2021-2022,619475.24,583548.65
MOBILE RESOURCE GROUP,2021-2022,58891.50,37673.19
NISHA TECHONOLOGIES,2017-2018,503220.61,515093.92
NISHA TECHONOLOGIES,2018-2019,752281.23,764842.54
NISHA TECHONOLOGIES,2019-2020,336058.30,334152.00
NISHA TECHONOLOGIES,2020-2021,212650.60,200812.89
NORTHERN MICRO,2017-2018,228779.64,234768.11
NORTHERN MICRO,2018-2019,711002.65,721599.77
NORTHERN MICRO,2019-2020,343777.96,341357.60
NORTHERN MICRO,2020-2021,225845.63,215142.27
NOVA NETWORKS,2020-2021,19558.05,18731.55
OGILVY MONTREAL,2018-2019,556.45,561.93
OGILVY MONTREAL,2019-2020,33943.55,33657.10
ONX ENTERPRISE SOLUTIONS,2018-2019,28250.00,28618.04
OPENTEXT,2017-2018,15452.33,15836.00
OPENTEXT,2018-2019,13008.71,13267.41
OPENTEXT,2019-2020,6679.85,6588.58
OPENTEXT,2020-2021,4127.38,3922.76
ORACLE CANADA,2017-2018,153873.03,157856.74
ORACLE CANADA,2018-2019,454316.27,459947.07
ORACLE CANADA,2019-2020,1221610.48,1213896.38
ORACLE CANADA,2020-2021,404348.96,384830.57
ORACLE CANADA,2021-2022,414159.07,323981.99
ORANGUTECH,2019-2020,3187.89,3110.74
ORANGUTECH,2020-2021,96965.04,92181.79
ORANGUTECH,2021-2022,96965.04,75852.32
PALADIN GROUP,2017-2018,11458.47,11728.57
PANASONIC,2021-2022,24807.80,11422.23
PITNEY BOWES,2021-2022,13540.89,211.27
PRINTERS PLUS,2020-2021,44878.75,43085.13
PROSCI CANADA,2018-2019,45063.23,45506.61
PROSCI CANADA,2019-2020,315980.27,314161.79
PURESPIRIT SOLUTIONS,2020-2021,116603.45,110911.86
PURESPIRIT SOLUTIONS,2021-2022,28871.90,20967.71
QMR,2017-2018,97841.66,100147.99
QMR,2018-2019,22636.84,23128.50
QMR,2019-2020,99615.00,99283.28
QMR,2020-2021,74586.20,70334.51
QMR,2021-2022,21128.30,19978.10
QUINTET CONSULTING,2017-2018,8614.11,8817.16
QUINTET CONSULTING,2018-2019,74736.95,75965.76
QUINTET CONSULTING,2020-2021,19577.28,18434.32
QUINTET CONSULTING,2021-2022,48819.70,22165.11
R E GILMORE INVESTMENTS,2017-2018,884807.11,907735.35
R E GILMORE INVESTMENTS,2018-2019,1324766.52,1343834.76
R E GILMORE INVESTMENTS,2019-2020,774159.34,767626.23
R E GILMORE INVESTMENTS,2020-2021,772044.15,733959.43
R E GILMORE INVESTMENTS,2021-2022,581677.10,544861.01
RANDSTAD,2017-2018,13763.40,14106.22
RAYMOND CHABOT GRANT THORNTON,2017-2018,24521.00,25192.03
RAYMOND CHABOT GRANT THORNTON,2018-2019,725570.54,735833.58
RAYMOND CHABOT GRANT THORNTON,2019-2020,870140.81,862797.71
RAYMOND CHABOT GRANT THORNTON,2020-2021,892775.88,848509.08
RAYMOND CHABOT GRANT THORNTON,2021-2022,825936.62,655434.04
RHEA,2019-2020,18112.50,18086.32
RICOH,2017-2018,4385.33,4502.48
RICOH,2018-2019,2175.07,2208.89
RICOH,2019-2020,1647.65,1627.21
RICOH,2020-2021,7422.53,7056.38
RICOH,2021-2022,7422.53,5806.38
SAMSON AND ASSOCIATES,2021-2022,1000464.40,733790.62
SAMSON ASSOCIES,2018-2019,11256.37,11367.12
SAMSON ASSOCIES,2019-2020,131807.77,129577.42
SCALAR DECISIONS,2018-2019,25000.00,25325.70
SCALAR DECISIONS,2019-2020,8336.18,8206.92
SCALAR DECISIONS,2020-2021,5948.82,5653.90
SHARP ELECTRONICS,2017-2018,16356.44,16770.99
SHI CANADA,2018-2019,13192.19,13360.70
SHI CANADA,2019-2020,25354.90,25065.45
SHI CANADA,2020-2021,41804.85,39797.16
SHI CANADA,2021-2022,23492.28,18044.48
SIERRA SYSTEMS GROUP,2018-2019,36225.00,36581.42
SIERRA SYSTEMS GROUP,2020-2021,20975.63,19975.08
SIERRA SYSTEMS GROUP,2021-2022,156908.92,118957.30
SOFTCHOICE,2018-2019,32826.69,33184.99
SOFTCHOICE,2019-2020,47587.69,47540.37
SOFTCHOICE,2021-2022,12638.25,3922.37
SOFTSIM TECHNOLOGIES,2021-2022,56034.04,0.00
SOMOS,2017-2018,3634763.45,3728952.06
SOMOS,2018-2019,5182343.14,5255038.19
SOMOS,2019-2020,4882880.76,4841674.25
SOMOS,2020-2021,4869539.55,4629326.54
STIFF SENTENCES,2017-2018,385073.18,394205.14
STIFF SENTENCES,2018-2019,3813936.59,3873248.95
STIFF SENTENCES,2019-2020,3824385.73,3792111.84
SYSTEMATIX SOLUTIONS,2017-2018,137554.75,141181.20
TEKNION,2017-2018,111537.64,114189.10
TEKNION,2018-2019,448369.67,454335.94
TEKNION,2019-2020,519016.12,511189.95
TEKNION,2020-2021,63790.08,60703.36
TEKNION,2021-2022,65090.67,25471.27
TELUS CANADA,2018-2019,31977.16,32489.42
THE RIGHT DOOR CONSULTING,2017-2018,90173.99,92342.16
TIREE,2017-2018,232967.55,239004.50
TOTEM OFFISOURCE,2017-2018,44349.65,45395.06
TOTEM OFFISOURCE,2018-2019,152116.80,153917.36
TOTEM OFFISOURCE,2019-2020,14597.49,14286.16
TOTEM OFFISOURCE,2020-2021,28047.05,26510.51
TOYOTA,2019-2020,39858.01,39999.73
TOYOTA,2020-2021,35458.27,33441.91
TPG TECHNOLOGY CONSULTANTS,2017-2018,10522695.81,10795373.28
TPG TECHNOLOGY CONSULTANTS,2018-2019,10522695.81,10686339.29
TPG TECHNOLOGY CONSULTANTS,2019-2020,19435629.41,19271358.85
TPG TECHNOLOGY CONSULTANTS,2020-2021,19809160.69,18818440.80
TPG TECHNOLOGY CONSULTANTS,2021-2022,14135640.79,11057811.74
TRM TECHNOLOGIES,2017-2018,66282.87,67869.68
TRM TECHNOLOGIES,2018-2019,96087.93,97889.56
TRM TECHNOLOGIES,2020-2021,32343.75,30504.50
TURTLE ISLAND STAFFING,2021-2022,14662.50,0.00
TYCO INTEGRATED FIRE SECURITY,2019-2020,16264.50,16235.74
UNIVERSITY OF BRITISH COLUMBIA,2020-2021,16065.57,15295.18
UNIVERSITY OF BRITISH COLUMBIA,2021-2022,23934.43,18723.05
WCG INTERNATIONAL CONSULTANTS,2017-2018,18727698.09,19212994.01
WCG INTERNATIONAL CONSULTANTS,2018-2019,43838950.46,44437368.23
WCG INTERNATIONAL CONSULTANTS,2019-2020,61726288.95,61205382.32
WCG INTERNATIONAL CONSULTANTS,2020-2021,61557637.89,58521017.04
WCG INTERNATIONAL CONSULTANTS,2021-2022,127373772.12,100481527.78
WOLTERS KLUWER,2018-2019,63969.50,64761.84
WOLTERS KLUWER,2021-2022,10350.00,6937.38
WORKDYNAMICS TECHNOLOGIES,2017-2018,5277.80,5402.21
WORKDYNAMICS TECHNOLOGIES,2018-2019,32650.80,33158.57
WORKDYNAMICS TECHNOLOGIES,2019-2020,65301.60,64235.89
WORKDYNAMICS TECHNOLOGIES,2020-2021,6284.56,5917.65
WORKDYNAMICS TECHNOLOGIES,2021-2022,59017.04,46166.95
WORKPLACE HEALTH AND COST SOLUTIONS,2017-2018,216685.17,222300.19
WORKPLACE HEALTH AND COST SOLUTIONS,2018-2019,108639.41,110797.73
XEROX,2017-2018,17254.41,17697.27
XEROX,2018-2019,22409.50,22753.79
XEROX,2019-2020,25774.57,25557.05
XEROX,2020-2021,25704.14,24436.17
XEROX,2021-2022,21844.76,17088.39
ZERNAM ENTERPRISE,2019-2020,53755.00,53351.49
