d_vendor_name,d_fiscal_year,total,total_constant_2019_dollars
STANTEC,2020-2021,65187.75,61969.62
STANTEC,2021-2022,17149.95,15593.95
STRATOS,2018-2019,8592.86,8666.14
STRATOS,2019-2020,19095.40,19090.30
STRATOS,2020-2021,19432.74,18526.68
TELECOM COMPUTER SERVICES,2021-2022,143177.33,130186.94
THE RIGHT DOOR CONSULTING,2021-2022,2254.74,2050.17
TOSHIBA CANADA,2017-2018,92917.64,95478.18
TOSHIBA CANADA,2018-2019,164112.17,167522.63
TOTEM OFFISOURCE,2017-2018,487598.87,503190.37
TOTEM OFFISOURCE,2018-2019,348227.66,354493.41
TOTEM OFFISOURCE,2019-2020,9671.77,9706.95
TURTLE ISLAND STAFFING,2019-2020,68490.12,68515.43
UNIVERSITE SAINTE ANNE,2017-2018,11852.77,12242.83
UNIVERSITY OF OTTAWA,2020-2021,38075.77,36426.14
UNIVERSITY OF OTTAWA,2021-2022,13587.83,12946.60
WOOD ENVIRONMENT INFRASTRUCTURE,2018-2019,14274.73,14396.47
WOOD ENVIRONMENT INFRASTRUCTURE,2019-2020,53732.82,53304.36
WOOD ENVIRONMENT INFRASTRUCTURE,2020-2021,38155.11,36376.06
XEROX,2017-2018,97540.40,100529.94
XEROX,2018-2019,56980.07,58132.88
XEROX,2019-2020,17996.39,17867.54
XEROX,2020-2021,13744.66,13097.48
XEROX,2021-2022,8152.16,7630.12
