d_vendor_name,d_fiscal_year,total,total_constant_2019_dollars
ENVELOPPE CONCEPT,2018-2019,22978.55,23535.07
ENVELOPPE CONCEPT,2019-2020,14692.26,14534.24
ENVELOPPE CONCEPT,2020-2021,80089.58,76827.03
ENVELOPPE CONCEPT,2021-2022,71032.50,66736.81
ERNST YOUNG,2017-2018,65513.62,67345.48
ERNST YOUNG,2018-2019,160486.38,163419.91
ERNST YOUNG,2020-2021,11735.05,11207.41
ESRI,2017-2018,1050441.05,1080921.66
ESRI,2018-2019,61162.55,62589.33
ESRI,2019-2020,13561.13,13415.28
ESRI,2020-2021,113741.22,107812.32
ESRI,2021-2022,964523.05,902997.49
EXCEL HUMAN RESOURCES,2017-2018,277980.38,286213.18
EXCEL HUMAN RESOURCES,2018-2019,36535.73,36847.32
FACTIVA,2017-2018,50709.30,52106.70
FACTIVA,2018-2019,325431.54,331216.30
FACTIVA,2019-2020,369916.80,366948.18
FAST FORWARD FRENCH,2019-2020,34440.00,33766.27
FAST FORWARD FRENCH,2020-2021,13605.20,12821.48
FAST TRACK STAFFING,2021-2022,81648.44,74337.29
FEAST INTERACTIVE,2020-2021,786169.25,749513.69
FELIX TECHNOLOGY,2020-2021,16145.89,15526.91
FUJITSU,2018-2019,350338.97,355604.99
FUJITSU,2019-2020,527671.03,523436.42
GARTNER,2017-2018,245017.21,252376.57
GARTNER,2018-2019,329052.01,335822.16
GARTNER,2019-2020,91132.15,89458.65
GARTNER,2020-2021,647769.65,617310.82
GARTNER,2021-2022,751252.67,701784.70
GENERAL MOTORS,2020-2021,35613.08,33950.79
GENESIS INTEGRATION,2017-2018,305017.59,313867.68
GENESIS INTEGRATION,2018-2019,89081.94,90573.13
GENESIS INTEGRATION,2019-2020,121396.80,118957.93
GILMORE REPRODUCTIONS,2018-2019,71323.03,72440.55
GILMORE REPRODUCTIONS,2019-2020,53883.63,53451.21
GILMORE REPRODUCTIONS,2020-2021,337415.00,320786.14
GILMORE REPRODUCTIONS,2021-2022,142304.29,132053.17
GLASSHOUSE SYSTEMS,2019-2020,9920.11,9735.82
GLASSHOUSE SYSTEMS,2020-2021,26705.98,25449.00
GLASSHOUSE SYSTEMS,2021-2022,51411.75,48110.86
GLOBAL UPHOLSTERY,2017-2018,130292.15,133893.67
GLOBAL UPHOLSTERY,2019-2020,43224.76,42392.78
GRAND TOY,2017-2018,12370.17,12711.06
GRAND TOY,2019-2020,25484.14,25067.19
GRAND TOY,2020-2021,132823.67,126579.99
GRAND TOY,2021-2022,248366.53,226870.79
GRAYBRIDGE INTERNATIONAL CONSULTING,2020-2021,232847.80,221819.77
GRAYBRIDGE INTERNATIONAL CONSULTING,2021-2022,444954.69,416109.02
HAWORTH,2017-2018,18316.62,18821.37
HOOTSUITE,2020-2021,67.00,63.54
HOOTSUITE,2021-2022,24454.00,22883.10
HYPERTEC,2017-2018,178474.60,184309.44
HYPERTEC,2019-2020,501720.00,489768.65
HYPERTEC,2021-2022,188871.03,173300.94
I4C INFORMATION TECHNOLOGY,2017-2018,24857.74,25710.86
IBM CANADA,2017-2018,110415.98,113746.05
IBM CANADA,2018-2019,25051.05,25624.72
IBM CANADA,2019-2020,49705.31,49170.72
IBM CANADA,2020-2021,708450.68,681115.19
IBM CANADA,2021-2022,1050239.41,982754.06
INFO TECH RESEARCH GROUP,2017-2018,123806.96,127364.89
INFO TECH RESEARCH GROUP,2018-2019,96007.97,97998.02
INFO TECH RESEARCH GROUP,2019-2020,19489.08,19253.19
INFO TECH RESEARCH GROUP,2020-2021,55722.49,53071.40
INFO TECH RESEARCH GROUP,2021-2022,45077.50,42181.77
INSA,2018-2019,14065.46,14396.21
INSA,2019-2020,201615.75,197944.49
INSA,2020-2021,367938.56,351095.12
INSA,2021-2022,156677.80,146258.95
INTEGRA NETWORKS,2019-2020,49494.00,48315.02
IPSS,2017-2018,140551.85,144425.05
IPSS,2018-2019,7116.55,7298.17
IPSS,2020-2021,1084835.26,1032910.53
IPSS,2021-2022,40575.86,38003.67
IQVIA,2020-2021,24973.00,24009.25
IQVIA,2021-2022,24995.60,22727.77
IRON MOUNTAIN,2021-2022,275776.53,257934.04
JOHN WILEY SONS,2021-2022,9961.40,9057.61
JUNO RISK SOLUTIONS,2021-2022,53403.80,49423.60
KENN BOREK AIR,2017-2018,12282.82,12671.63
KONICA MINOLTA BUSINESS SOLUTIONS,2017-2018,419313.04,432115.32
KONICA MINOLTA BUSINESS SOLUTIONS,2018-2019,343769.87,350085.50
KONICA MINOLTA BUSINESS SOLUTIONS,2019-2020,436668.02,433820.81
KONICA MINOLTA BUSINESS SOLUTIONS,2020-2021,384115.47,366228.37
KONICA MINOLTA BUSINESS SOLUTIONS,2021-2022,360887.96,338010.97
KROMAR PRINTING,2017-2018,20810.83,21384.32
KROMAR PRINTING,2018-2019,42469.17,43356.85
KROMAR PRINTING,2020-2021,74524.37,71375.52
LEAN AGILITY,2017-2018,22374.00,23000.29
LEAN AGILITY,2018-2019,24408.00,24853.18
LES TRADUCTIONS TESSIER,2019-2020,861000.00,852464.66
LEVITT SAFETY,2020-2021,21188.68,20376.38
LIONBRIDGE,2019-2020,1127000.00,1115827.72
MACDONALD DETTWILER AND ASSOCIATES,2019-2020,185840.55,183113.12
MACDONALD DETTWILER AND ASSOCIATES,2020-2021,222480.12,211858.86
MACDONALD DETTWILER AND ASSOCIATES,2021-2022,238481.54,224382.77
MALATEST,2018-2019,69019.91,69773.93
MALATEST,2019-2020,195814.25,194242.82
MALATEST,2020-2021,59213.26,56452.41
MALATEST,2021-2022,59213.26,55409.46
MARKIDO,2017-2018,73450.00,75549.09
MARKIDO,2019-2020,36290.90,35737.24
MARKIDO,2020-2021,110609.10,106059.47
MARKIDO,2021-2022,32516.93,29956.32
MAVERIN,2021-2022,569520.00,532934.63
MAXSYS STAFFING AND CONSULTING,2017-2018,80682.00,82987.77
MCGILL UNIVERSITY,2017-2018,190687.50,195942.29
MCGILL UNIVERSITY,2018-2019,7062.50,7242.74
MELTWATER,2020-2021,19720.82,18826.96
MELTWATER,2021-2022,40536.04,37918.62
MICROSOFT CANADA,2017-2018,3889658.74,4002362.96
MICROSOFT CANADA,2018-2019,661505.16,674787.41
MICROSOFT CANADA,2019-2020,1270661.94,1242919.30
MICROSOFT CANADA,2020-2021,6565952.15,6277733.24
MICROSOFT CANADA,2021-2022,7726863.37,7223438.33
MISHKUMI TECHNOLOGIES,2017-2018,21696.00,22449.94
MNP,2021-2022,10030.12,9120.09
"NATIONS TRANSLATION GROUP",2019-2020,926600.00,917414.35
"NATTIQ",2021-2022,167923.76,156392.35
NIELSEN,2019-2020,6463.51,6309.55
NIELSEN,2020-2021,26134.89,24915.30
NIELSEN,2021-2022,551226.91,501923.76
NIMBLE INFORMATION STRATEGIES,2020-2021,15232.31,14386.53
NIMBLE INFORMATION STRATEGIES,2021-2022,131344.72,122907.28
NISHA TECHONOLOGIES,2018-2019,41416.99,42348.05
NISHA TECHONOLOGIES,2019-2020,552380.83,547916.94
NISHA TECHONOLOGIES,2020-2021,177379.04,169582.62
NISHA TECHONOLOGIES,2021-2022,90371.75,85571.75
NITAM SOLUTIONS,2019-2020,12973.98,12664.93
NITAM SOLUTIONS,2020-2021,21863.56,20604.12
NITAM SOLUTIONS,2021-2022,34015.37,31411.74
NORTHERN MICRO,2017-2018,241432.98,248368.21
NORTHERN MICRO,2018-2019,18814.50,19258.25
NORTHERN MICRO,2019-2020,3796875.14,3708022.66
NORTHERN MICRO,2020-2021,3083410.66,2947365.19
NORTHERN MICRO,2021-2022,911875.43,851519.70
NOVA NETWORKS,2018-2019,19802.69,19971.57
NOVA NETWORKS,2021-2022,8765.03,7969.79
OPENTEXT,2017-2018,114921.30,118249.45
OPENTEXT,2018-2019,67585.61,68829.35
OPENTEXT,2019-2020,1292198.25,1278613.51
OPENTEXT,2020-2021,1524.43,1439.86
OPENTEXT,2021-2022,31871.18,29627.77
OPTIV CANADA FEDERAL,2021-2022,137774.53,129248.17
ORACLE CANADA,2017-2018,3874294.42,3986306.52
ORACLE CANADA,2018-2019,6645627.23,6782610.03
ORACLE CANADA,2019-2020,4168705.18,4135866.55
ORACLE CANADA,2020-2021,6089616.60,5809747.95
ORACLE CANADA,2021-2022,6610986.01,6186246.03
ORBIS RISK CONSULTING,2019-2020,54240.00,53741.42
OTTAWA BUSINESS INTERIORS,2017-2018,36157.48,37153.88
OTTAWA BUSINESS INTERIORS,2018-2019,48168.71,48973.37
OTTAWA BUSINESS INTERIORS,2019-2020,74690.72,73555.09
PITNEY BOWES,2018-2019,115469.91,117580.58
PITNEY BOWES,2019-2020,29532.45,29074.72
PITNEY BOWES,2020-2021,64666.79,61377.08
PITNEY BOWES,2021-2022,79086.15,73357.50
PLANET LABS,2017-2018,42895.40,44158.11
PLANET LABS,2021-2022,16233.35,14760.51
POSTMEDIA NETWORK,2020-2021,54795.66,52694.99
POSTMEDIA NETWORK,2021-2022,28251.55,26340.06
PRICEWATERHOUSE COOPERS,2017-2018,290975.00,299893.16
PRINTERS PLUS,2017-2018,43037.58,44314.36
PROMAXIS,2021-2022,141250.00,131970.32
PROQUEST,2017-2018,41810.00,42962.16
PROQUEST,2020-2021,3722.78,3530.84
PROQUEST,2021-2022,40110.01,37632.00
PURESPIRIT SOLUTIONS,2021-2022,468881.06,426339.79
QMR,2017-2018,84750.00,87336.62
QMR,2018-2019,133023.60,134819.82
QMR,2020-2021,50699.69,48576.98
QMR,2021-2022,41444.78,38211.01
RAYMOND CHABOT GRANT THORNTON,2021-2022,485900.00,454331.29
RICOH,2018-2019,64025.75,65196.08
RMS SOFTWARE,2020-2021,34717.32,33108.24
RMS SOFTWARE,2021-2022,37150.68,34608.32
S P GLOBAL MARKET INTELLIGENCE,2018-2019,28238.70,28479.53
S P GLOBAL MARKET INTELLIGENCE,2019-2020,34242.35,33486.33
S P GLOBAL MARKET INTELLIGENCE,2020-2021,124931.51,119093.41
S P GLOBAL MARKET INTELLIGENCE,2021-2022,137653.79,128971.93
SAMSON ASSOCIES,2017-2018,194925.00,200899.30
SAMSON ASSOCIES,2018-2019,24950.40,25227.12
SAMSON ASSOCIES,2020-2021,96615.00,92409.47
SAMSON ASSOCIES,2021-2022,228525.48,213631.03
SAP,2017-2018,977036.19,1005480.35
SAP,2018-2019,34760.29,35641.81
SAP,2019-2020,384313.94,375159.29
SAP,2020-2021,56787.40,53826.44
SAP,2021-2022,413654.83,387082.08
SAS INSTITUTE,2017-2018,687487.87,708557.06
SAS INSTITUTE,2018-2019,689257.14,701856.06
SAS INSTITUTE,2019-2020,2960854.99,2909706.53
SAS INSTITUTE,2020-2021,15637917.61,14944580.24
SAS INSTITUTE,2021-2022,11285855.63,10721393.92
SHI CANADA,2017-2018,47480.24,48972.81
SHI CANADA,2019-2020,23545.55,23306.02
SHI CANADA,2020-2021,62486.43,59596.91
SHI CANADA,2021-2022,57777.47,53543.88
SI SYSTEMS,2020-2021,1113615.00,1061692.10
SOFTCHOICE,2017-2018,101555.22,104399.10
SOFTCHOICE,2018-2019,32544.00,33374.53
SOFTCHOICE,2019-2020,35410.86,34891.61
SOFTCHOICE,2020-2021,133781.79,126880.01
SOFTCHOICE,2021-2022,219083.36,206009.14
STONEWORKS TECHNOLOGIES,2017-2018,136382.83,140280.45
STONEWORKS TECHNOLOGIES,2019-2020,37205.25,37228.84
SUPREMEX,2017-2018,30546.95,31450.82
SUPREMEX,2020-2021,61721.98,58860.76
SUPREMEX,2021-2022,23504.00,22394.81
SYSTEMSCOPE,2017-2018,24012.50,24744.45
TAG HR,2021-2022,525854.63,500107.75
TEKNION,2017-2018,194691.05,200512.85
TEKNION,2018-2019,158085.67,160725.40
TEKNION,2019-2020,109490.39,108426.33
TEKSYSTEMS CANADA,2018-2019,286043.68,291180.37
TEKSYSTEMS CANADA,2019-2020,352432.42,348968.78
TEKSYSTEMS CANADA,2020-2021,958887.38,916119.88
TEKSYSTEMS CANADA,2021-2022,3035518.92,2828236.72
TELUS CANADA,2018-2019,23404.93,23762.96
TELUS CANADA,2019-2020,10495.07,10523.34
TENAQUIP,2019-2020,11469.45,11196.24
THALES,2021-2022,13503.02,12324.18
THE AIM GROUP,2018-2019,678000.00,690153.31
THE AIM GROUP,2019-2020,218994.00,216612.26
THE AIM GROUP,2020-2021,105655.00,100592.23
THE AIM GROUP,2021-2022,3683800.00,3433265.56
THE HALIFAX GROUP,2020-2021,24973.00,23534.44
THE MASHA KRUPP TRANSLATION GROUP,2019-2020,971800.00,962166.26
THE RIGHT DOOR CONSULTING,2019-2020,50569.06,49364.47
THE RIGHT DOOR CONSULTING,2020-2021,51130.94,48185.55
THE STEVENS COMPANY,2018-2019,10559.85,10829.34
THERMO FISHER SCIENTIFIC,2017-2018,29204.88,30075.62
TOTEM OFFISOURCE,2017-2018,177049.24,182583.06
TOTEM OFFISOURCE,2019-2020,190093.12,190175.94
TPG TECHNOLOGY CONSULTANTS,2019-2020,103225.50,102112.41
TPG TECHNOLOGY CONSULTANTS,2020-2021,99440.00,95555.54
TPG TECHNOLOGY CONSULTANTS,2021-2022,1999987.00,1859481.67
TRANSCONTINENTAL PRINTING,2020-2021,16418388.80,15602440.14
TRANSPOLAR TECHNOLOGY,2017-2018,169570.85,174448.20
TRANSPOLAR TECHNOLOGY,2018-2019,312141.80,320107.76
TRANSPOLAR TECHNOLOGY,2019-2020,413087.57,408486.24
TRANSPOLAR TECHNOLOGY,2020-2021,300839.61,288126.82
TRANSPOLAR TECHNOLOGY,2021-2022,33622.81,30955.66
TRM TECHNOLOGIES,2019-2020,352432.42,348968.78
TRM TECHNOLOGIES,2020-2021,405797.58,386877.05
TUNDRA TECHNICAL SOLUTIONS,2021-2022,1299332.79,1208828.09
TYCO INTEGRATED FIRE SECURITY,2018-2019,16437.75,16577.94
UBIQUS CANADA,2019-2020,367250.00,363609.34
UNIVERSITY OF OTTAWA,2018-2019,24950.40,25360.93
VERITAAQ TECHNOLOGY HOUSE,2021-2022,999562.93,933601.72
VMWARE,2017-2018,1767023.51,1818443.33
VWR INTERNATIONAL,2021-2022,21724.79,19753.71
WESTBURY NATIONAL SHOW SYSTEMS,2018-2019,23751.38,23953.94
WESTBURY NATIONAL SHOW SYSTEMS,2019-2020,34807.93,34217.63
