d_vendor_name,d_fiscal_year,total,total_constant_2019_dollars
AFN ENGINEERING,2020-2021,1356130.16,1298185.71
AFN ENGINEERING,2021-2022,1674447.10,1549513.89
AGILENT,2017-2018,124326.68,127786.63
AGILENT,2018-2019,84928.80,85653.10
AGILENT,2019-2020,294624.88,290736.96
AGILENT,2020-2021,371043.37,351913.04
AGILENT,2021-2022,33965.10,31572.16
AIR LIQUIDE CANADA,2021-2022,31737.59,28858.06
AIR TINDI,2018-2019,14278.24,14513.17
AIR TINDI,2019-2020,20290.86,19807.52
AIRBUS,2017-2018,223504.32,229739.55
AIRBUS,2018-2019,19940.71,20343.96
AIRBUS,2020-2021,35241.00,33424.04
ALGONQUIN COLLEGE,2017-2018,10231.32,10544.90
ALLIED SHIPBUILDERS,2017-2018,7317942.85,7535111.68
ALLIED SHIPBUILDERS,2018-2019,9898688.32,10053291.89
ALLIED SHIPBUILDERS,2019-2020,7289819.93,7245973.82
ALLIED SHIPBUILDERS,2020-2021,8425142.22,8037193.74
ALLIED SHIPBUILDERS,2021-2022,14617425.34,13677816.36
ALLSEATING,2017-2018,79123.90,81304.33
ALLSEATING,2019-2020,12295.16,12002.28
ALLSEATING,2021-2022,36808.79,33469.15
ALS CANADA,2017-2018,33250.26,34226.40
ALS CANADA,2018-2019,27165.84,27545.51
ALS CANADA,2019-2020,40791.14,40232.55
ALS CANADA,2020-2021,30484.79,29003.60
ALS CANADA,2021-2022,37426.20,34115.36
ALTIS HUMAN RESOURCES,2017-2018,1657810.89,1707370.82
ALTIS HUMAN RESOURCES,2018-2019,1372361.01,1395886.64
ALTIS HUMAN RESOURCES,2019-2020,1824710.42,1807599.80
ALTIS HUMAN RESOURCES,2020-2021,2074367.68,1982789.02
ALTIS HUMAN RESOURCES,2021-2022,2190426.52,2049824.83
ALVA CONSTRUCTION,2018-2019,576195.39,581109.34
ALVA CONSTRUCTION,2019-2020,32010.86,32127.29
AMER SPORTS CANADA,2021-2022,10200.75,9275.24
AMERICAN BUREAU OF SHIPPING,2018-2019,854053.53,865823.92
AMERICAN BUREAU OF SHIPPING,2019-2020,1921322.77,1896201.13
AMERICAN BUREAU OF SHIPPING,2020-2021,2017925.59,1923177.67
AMERICAN BUREAU OF SHIPPING,2021-2022,2033551.79,1897911.24
AMTEK ENGINEERING,2017-2018,165016.62,170074.25
AMTEK ENGINEERING,2018-2019,165016.62,168032.95
ANIXTER,2017-2018,24498.07,25173.17
ANIXTER,2018-2019,55996.64,56698.27
ANIXTER,2019-2020,14455.25,14437.81
ANIXTER,2020-2021,66626.22,63212.29
ANIXTER,2021-2022,90555.47,82876.96
ANSYS CANADA,2021-2022,51348.01,46739.94
AON REED STENHOUSE,2017-2018,401346.55,413608.72
AON REED STENHOUSE,2018-2019,370480.37,376891.92
AON REED STENHOUSE,2019-2020,11425.38,11411.59
AON REED STENHOUSE,2020-2021,957272.24,902579.73
APPLIED ELECTONICS,2019-2020,65814.36,65322.29
APPLIED ELECTONICS,2021-2022,139770.48,127089.20
APRON FUEL SERVICES,2017-2018,193917.76,199721.83
APRON FUEL SERVICES,2018-2019,259263.43,264822.94
APRON FUEL SERVICES,2019-2020,54222.90,53941.47
AQUA GUARD SPILL RESPONSE,2018-2019,3506030.58,3569906.84
AQUA GUARD SPILL RESPONSE,2019-2020,908841.12,894266.28
AQUA GUARD SPILL RESPONSE,2020-2021,1675388.92,1597273.02
AQUA GUARD SPILL RESPONSE,2021-2022,956872.00,888406.82
AQUA LUNG CANADA,2017-2018,11017.50,11321.11
ARCHITECTURE 49,2018-2019,44782.50,45164.42
ARCHITECTURE 49,2019-2020,125115.90,122487.13
ARCHITECTURE 49,2020-2021,48936.30,46564.58
ARCTIC CANADA CONSTRUCTION,2019-2020,680984.71,680889.86
ARDENT GLOBAL,2018-2019,15924435.88,16311885.76
ARRM ELECTRIC,2018-2019,13732.95,13958.91
ARRM ELECTRIC,2019-2020,35175.00,34707.51
ARRM ELECTRIC,2020-2021,49759.50,47778.84
ARTEMP PERSONNEL SERVICES,2019-2020,97462.50,96658.19
ARTEMP PERSONNEL SERVICES,2020-2021,148736.25,142942.24
ARTEMP PERSONNEL SERVICES,2021-2022,6157.73,5599.04
ASOKAN BUSINESS INTERIORS,2017-2018,58560.17,60173.92
ASOKAN BUSINESS INTERIORS,2018-2019,66360.17,67034.77
ASOKAN BUSINESS INTERIORS,2019-2020,227755.13,225186.32
ATCO,2017-2018,31967.48,32878.47
ATCO,2018-2019,19954.80,20464.06
ATCO,2021-2022,39984.66,36795.05
ATLANTIC BUSINESS INTERIORS,2017-2018,547544.22,564273.98
ATLANTIC BUSINESS INTERIORS,2018-2019,209886.90,211997.91
ATLANTIC BUSINESS INTERIORS,2019-2020,420131.09,416659.24
ATLANTIC BUSINESS INTERIORS,2020-2021,166948.73,159281.51
ATLANTIC BUSINESS INTERIORS,2021-2022,193705.75,177850.17
ATLANTIC TOWING,2018-2019,14769875.74,14968230.79
ATLANTIC TOWING,2019-2020,27028872.61,26811963.18
ATLANTIC TOWING,2020-2021,30345022.10,28924410.05
ATLANTIC TOWING,2021-2022,62452380.94,57738614.53
ATLANTICA MECHANICAL CONTRACTORS,2017-2018,128617.15,132254.79
ATS SERVICES,2018-2019,37218.60,37665.06
AV NUNAVUT FUELS,2021-2022,6638058.75,6188929.95
AV TECH,2018-2019,786691.58,798657.74
AV TECH,2019-2020,1156341.85,1147062.09
AVI SPL,2017-2018,277484.04,285130.70
AVI SPL,2018-2019,22373.65,22760.71
AVI SPL,2019-2020,180974.39,178716.42
AVI SPL,2020-2021,382224.32,362764.72
AVI SPL,2021-2022,664859.35,607873.33
AVJET HOLDING,2018-2019,28484.46,29211.39
AVJET HOLDING,2021-2022,28147.69,25829.21
AVONDALE CONSTRUCTION,2017-2018,26590.18,27350.09
AVONDALE CONSTRUCTION,2018-2019,475207.80,486265.27
AZIMUTH CONSULTING GROUP,2019-2020,0.00,0.00
AZIMUTH CONSULTING GROUP,2020-2021,108846.31,103811.88
AZIMUTH CONSULTING GROUP,2021-2022,171962.70,158859.29
B R ENTERPRISES,2017-2018,1197098.25,1235826.92
B R ENTERPRISES,2018-2019,3086314.24,3134062.11
B R ENTERPRISES,2019-2020,2461701.05,2459910.20
B R ENTERPRISES,2020-2021,1663566.53,1595301.12
B R ENTERPRISES,2021-2022,2084917.01,1946519.24
BALODIS,2018-2019,243000.12,245736.82
BALODIS,2019-2020,288780.07,283771.51
BALODIS,2020-2021,244707.54,231643.05
BALODIS,2021-2022,449761.47,423991.29
BARDON SUPPLIES,2021-2022,14665.63,13335.03
BARGREEN ELLINGSON,2017-2018,126956.28,130454.83
BARGREEN ELLINGSON,2018-2019,113230.39,114646.33
BARGREEN ELLINGSON,2019-2020,1014791.07,1000771.15
BARGREEN ELLINGSON,2020-2021,508511.97,482551.84
BARGREEN ELLINGSON,2021-2022,174747.51,162021.87
BARRY S BULLDOZING,2017-2018,90540.79,93213.31
BARRY S BULLDOZING,2018-2019,1108475.22,1127065.57
BARRY S BULLDOZING,2019-2020,300029.63,293653.18
BARRY S BULLDOZING,2020-2021,2121296.91,2021132.38
BARRY S BULLDOZING,2021-2022,546818.62,508641.48
BC HYDRO,2017-2018,1117710.54,1151959.65
BC HYDRO,2018-2019,1223832.42,1245810.22
BC HYDRO,2019-2020,1349476.07,1338598.83
BC HYDRO,2020-2021,1565444.64,1488023.77
BC HYDRO,2021-2022,27049.05,25366.45
BDO CANADA,2017-2018,302501.00,311588.18
BDO CANADA,2019-2020,0.00,0.00
BDO CANADA,2020-2021,815688.82,776694.21
BDO CANADA,2021-2022,1057217.48,992673.77
BEAVER AIR CHARTER CONSULTANTS,2017-2018,6019850.58,6204617.85
BEAVER AIR CHARTER CONSULTANTS,2018-2019,4741672.44,4825018.48
BEAVER AIR CHARTER CONSULTANTS,2019-2020,6996858.56,6957636.89
BEAVER AIR CHARTER CONSULTANTS,2020-2021,3111617.44,2974745.82
BEAVER AIR CHARTER CONSULTANTS,2021-2022,2069347.48,1920015.31
BECKMAN COULTER CANADA,2017-2018,77458.54,79759.67
BECKMAN COULTER CANADA,2018-2019,171376.62,173569.24
BECKMAN COULTER CANADA,2021-2022,6355.97,5861.11
BEE CLEAN BUILDING MAINTENANCE,2019-2020,5810.73,5706.62
BEE CLEAN BUILDING MAINTENANCE,2020-2021,9610.44,9151.64
BEE CLEAN BUILDING MAINTENANCE,2021-2022,11182.18,10520.96
BELL CANADA,2017-2018,2860333.79,2945876.10
BELL CANADA,2018-2019,1107173.18,1126577.60
BELL CANADA,2019-2020,1226839.34,1222754.82
BELL CANADA,2020-2021,274037.71,261727.02
BELL TEXTRON,2017-2018,44091692.72,45443069.51
BELL TEXTRON,2020-2021,6498953.79,6217000.09
BELL TEXTRON,2021-2022,18605916.19,17265331.94
BENNETT S CONSTRUCTION SUPPLIES,2017-2018,605092.63,626119.60
BENNETT S CONSTRUCTION SUPPLIES,2018-2019,102580.00,104616.11
BENNETT S CONSTRUCTION SUPPLIES,2019-2020,1108443.95,1107168.98
BENNETT S CONSTRUCTION SUPPLIES,2020-2021,634237.65,608828.13
BENNETT S CONSTRUCTION SUPPLIES,2021-2022,359029.25,331030.84
BIO RAD LABORATORIES CANADA,2018-2019,46149.04,46635.88
BIO RAD LABORATORIES CANADA,2019-2020,104897.13,103313.09
BIO RAD LABORATORIES CANADA,2020-2021,45295.04,43233.40
BIOMERIEUX CANADA,2017-2018,24976.62,25664.90
BISSON FORTIN ARCHITECTURE,2018-2019,3712.05,3743.71
BISSON FORTIN ARCHITECTURE,2019-2020,22272.30,22093.56
BLACK MCDONALD,2017-2018,79786.32,82192.10
BLACK MCDONALD,2018-2019,76910.47,78228.20
BLUEWAVE ENERGY,2017-2018,25597.10,26365.69
BLUEWAVE ENERGY,2018-2019,42220.54,42801.72
BLUEWAVE ENERGY,2019-2020,24205.42,24293.46
BLUMETRIC ENVIRONMENTAL,2017-2018,47000.33,48312.28
BLUMETRIC ENVIRONMENTAL,2018-2019,50228.78,50734.80
BLUMETRIC ENVIRONMENTAL,2019-2020,19097.00,18823.82
BLUMETRIC ENVIRONMENTAL,2020-2021,36798.73,35242.10
BLUMETRIC ENVIRONMENTAL,2021-2022,33702.82,31065.68
BMT FLEET TECHNOLOGY,2017-2018,372846.64,385073.24
BMT FLEET TECHNOLOGY,2018-2019,135532.49,138224.95
BMT FLEET TECHNOLOGY,2019-2020,17849.53,17626.14
BMT FLEET TECHNOLOGY,2020-2021,76910.00,73241.23
BMT FLEET TECHNOLOGY,2021-2022,31738.73,28859.10
BOMBARDIER,2017-2018,488114.89,503328.69
BOMBARDIER,2018-2019,110481.39,112540.32
BOMBARDIER,2019-2020,382881.24,375328.08
BOMBARDIER,2020-2021,48917.55,47042.23
BRANDT TRACTOR,2019-2020,239560.00,233853.50
BRANDT TRACTOR,2020-2021,185187.06,175639.15
BRANDT TRACTOR,2021-2022,102778.03,95576.56
BRILUN CONSTRUCTION,2021-2022,12165.54,11061.77
BROADNET TELECOM,2018-2019,115663.88,116650.29
BROADNET TELECOM,2019-2020,10989218.45,10894616.25
BROADNET TELECOM,2020-2021,1655654.75,1577710.88
BROADNET TELECOM,2021-2022,1832353.40,1674122.78
BROADWATER INDUSTRIES,2017-2018,5681934.30,5851329.57
BROADWATER INDUSTRIES,2018-2019,35221.20,35703.14
BROADWATER INDUSTRIES,2019-2020,201558.00,199734.91
BROADWATER INDUSTRIES,2020-2021,1777809.60,1694422.32
BROADWATER INDUSTRIES,2021-2022,3928917.83,3667388.46
BRONSWERK MARINE,2017-2018,1823182.64,1876061.52
BRONSWERK MARINE,2018-2019,2964.29,3039.93
BRONSWERK MARINE,2019-2020,49514.79,49075.36
BRONSWERK MARINE,2021-2022,0.00,0.00
BRONTE CONSTRUCTION,2018-2019,3817673.25,3850231.38
BRONTE CONSTRUCTION,2019-2020,25404880.14,25201003.42
BROOK CONSTRUCTION,2018-2019,180090.00,184138.47
BROOK CONSTRUCTION,2020-2021,953050.89,916514.32
BROOK CONSTRUCTION,2021-2022,220576.00,200563.28
BROOKFIELD GLOBAL INTEGRATED SOLUTIONS,2017-2018,233860.95,240718.29
BROOKFIELD GLOBAL INTEGRATED SOLUTIONS,2018-2019,262498.27,267012.22
BROOKFIELD GLOBAL INTEGRATED SOLUTIONS,2019-2020,129934.07,127676.23
BROOKFIELD GLOBAL INTEGRATED SOLUTIONS,2020-2021,166465.77,158440.89
BROOKS CORNING COMPANY,2017-2018,757598.01,781316.81
BROOKS CORNING COMPANY,2018-2019,318074.30,321561.10
BROOKS CORNING COMPANY,2019-2020,383277.44,378104.23
BROOKS CORNING COMPANY,2020-2021,482816.46,460276.20
BROOKS CORNING COMPANY,2021-2022,399429.45,368447.80
BULLDOG CONTRACTING,2020-2021,2578716.71,2479837.56
BULLDOG CONTRACTING,2021-2022,1557713.01,1442824.64
BUREAU VERITAS,2017-2018,205034.14,211495.89
BUREAU VERITAS,2018-2019,27594.00,28153.25
BUREAU VERITAS,2019-2020,0.00,0.00
BUREAU VERITAS,2020-2021,15120.00,14340.44
BUREAU VERITAS,2021-2022,44384.55,40609.48
BURSEY EXCAVATING DEVELOPMENT,2017-2018,390300.78,402655.77
BURSEY EXCAVATING DEVELOPMENT,2018-2019,1056781.00,1065793.51
BURSEY EXCAVATING DEVELOPMENT,2019-2020,394321.27,395755.51
BURSEY EXCAVATING DEVELOPMENT,2020-2021,884580.00,850552.63
BURSEY EXCAVATING DEVELOPMENT,2021-2022,171659.21,162890.55
C CORE,2017-2018,395871.80,408004.97
C CORE,2018-2019,11270.00,11366.11
CACTUS SHIP REPAIR,2019-2020,0.00,0.00
CACTUS SHIP REPAIR,2020-2021,0.00,0.00
CACTUS SHIP REPAIR,2021-2022,3312023.52,3050965.98
CAE,2017-2018,5467196.25,5634761.64
CAE,2018-2019,5467196.25,5567131.01
CAE,2019-2020,5482174.87,5438179.86
CAE,2020-2021,5467196.25,5212285.30
CAE,2021-2022,5467196.25,5115989.25
CAHILL,2018-2019,77229.84,77888.48
CALIAN,2017-2018,1685100.75,1733312.63
CALIAN,2018-2019,321145.68,326716.13
CALIAN,2019-2020,294877.50,292511.08
CALIAN,2020-2021,591476.18,562861.14
CALIAN,2021-2022,895271.55,833257.67
CALYTERA SOFTWARE,2020-2021,52947.46,50891.67
CAMPBELL SCIENTIFIC CANADA,2017-2018,106943.76,109913.54
CAMPBELL SCIENTIFIC CANADA,2018-2019,24240.40,24447.13
CAMPBELL SCIENTIFIC CANADA,2019-2020,45384.76,44896.64
CAMPBELL SCIENTIFIC CANADA,2020-2021,94264.60,89404.49
CAMPBELL SCIENTIFIC CANADA,2021-2022,17850.09,16520.18
CAN AM PLATFORMS CONSTRUCTION,2017-2018,391583.07,403584.80
CAN AM PLATFORMS CONSTRUCTION,2018-2019,140174.27,142736.51
CANADIAN CORPS OF COMMISSIONAIRES,2017-2018,5610271.61,5783550.26
CANADIAN CORPS OF COMMISSIONAIRES,2018-2019,7263077.37,7410515.45
CANADIAN CORPS OF COMMISSIONAIRES,2019-2020,7647206.87,7595345.71
CANADIAN CORPS OF COMMISSIONAIRES,2020-2021,7078356.55,6733274.16
CANADIAN CORPS OF COMMISSIONAIRES,2021-2022,8239666.46,7693150.71
CANADIAN FISHING COMPANY,2018-2019,4889382.96,4977655.71
CANADIAN FISHING COMPANY,2021-2022,1628353.13,1512081.38
CANADIAN HELICOPTERS,2017-2018,22995.00,23696.36
CANADIAN HELICOPTERS,2018-2019,36503.23,37018.26
CANADIAN HELICOPTERS,2019-2020,45097.92,45049.38
CANADIAN HELICOPTERS,2020-2021,398144.43,382619.24
CANADIAN HELICOPTERS,2021-2022,205728.25,193665.08
CANADIAN MARITIME ENGINEERING,2017-2018,3151899.17,3242996.86
CANADIAN MARITIME ENGINEERING,2018-2019,4842146.71,4923380.43
CANADIAN MARITIME ENGINEERING,2019-2020,3967993.95,3927897.09
CANADIAN MARITIME ENGINEERING,2020-2021,8255083.01,7890962.86
CANADIAN MARITIME ENGINEERING,2021-2022,9432797.78,8768157.16
CANADIAN NORTH,2018-2019,434568.46,445658.78
CANADIAN NORTH,2019-2020,453504.12,455153.63
CANADIAN NORTH,2020-2021,175966.16,169063.12
CANADIAN NORTH,2021-2022,15670.84,14829.62
CANADYNE TECHNOLOGIES,2018-2019,4535123.41,4607368.42
CANADYNE TECHNOLOGIES,2019-2020,1529020.18,1516749.64
CANADYNE TECHNOLOGIES,2020-2021,1524842.53,1453745.93
CANAM PONTS CANADA,2018-2019,1694362.78,1710275.30
CANAM PONTS CANADA,2019-2020,6186072.10,6136604.01
CANAM PONTS CANADA,2020-2021,6123192.23,5837695.12
CANON,2017-2018,10713.57,11041.56
CANON,2018-2019,108783.10,111005.74
CANON,2019-2020,121643.47,121704.26
CANON,2020-2021,57022.42,53848.64
CANSEL SURVEY EQUIPMENT,2017-2018,442825.97,455260.70
CANSEL SURVEY EQUIPMENT,2018-2019,280959.75,284342.97
CANSEL SURVEY EQUIPMENT,2019-2020,20550.15,20176.58
CANSEL SURVEY EQUIPMENT,2020-2021,107725.03,102352.30
CANSEL SURVEY EQUIPMENT,2021-2022,186647.82,170901.04
CARDINAL HEALTH CANADA,2019-2020,54133.35,52843.85
CARLETON UNIVERSITY,2017-2018,238660.82,245684.88
CARLETON UNIVERSITY,2018-2019,117853.75,119347.40
CARLETON UNIVERSITY,2019-2020,157047.36,155721.75
CARLETON UNIVERSITY,2020-2021,112757.75,107558.04
CARLETON UNIVERSITY,2021-2022,60509.75,56393.28
CARO ANALYTICAL SERVICES,2017-2018,14088.90,14482.85
CARO ANALYTICAL SERVICES,2018-2019,0.00,0.00
CARO ANALYTICAL SERVICES,2019-2020,0.00,0.00
CARO ANALYTICAL SERVICES,2020-2021,18210.15,17417.10
CARO ANALYTICAL SERVICES,2021-2022,34202.00,31517.14
CARTEL COMMUNICATION SYSTEMS,2019-2020,10192.60,10038.46
CARTEL COMMUNICATION SYSTEMS,2021-2022,39119.52,37079.86
CBCI TELECOM,2017-2018,37303.17,38484.00
CBCI TELECOM,2021-2022,1412516.34,1285738.84
CBCL,2017-2018,340649.55,350612.74
CBCL,2018-2019,337290.84,343617.53
CBCL,2019-2020,316640.42,314451.26
CBCL,2020-2021,349730.49,333969.16
CBCL,2021-2022,1076062.86,993769.00
CCM CONSTRUCTION,2019-2020,1452088.68,1429435.31
CCM CONSTRUCTION,2020-2021,2610396.41,2488624.63
CCM CONSTRUCTION,2021-2022,1503829.77,1396229.20
CDW CANADA,2017-2018,4020219.83,4136447.95
CDW CANADA,2018-2019,1474665.60,1511411.23
CDW CANADA,2019-2020,761989.57,747684.35
CDW CANADA,2020-2021,423088.78,403047.92
CDW CANADA,2021-2022,712469.25,649199.68
CENTURY GROUP,2019-2020,170803.49,166734.82
CENTURY GROUP,2020-2021,760494.42,720506.31
CGI,2017-2018,12924.38,13333.50
CHANTIER DAVIE CANADA,2017-2018,2509609.77,2589051.56
CHANTIER DAVIE CANADA,2018-2019,323883029.81,328679000.54
CHANTIER DAVIE CANADA,2019-2020,512535868.15,508606181.22
CHANTIER DAVIE CANADA,2020-2021,19277953.16,18379108.28
CHANTIER DAVIE CANADA,2021-2022,19277953.16,18039557.53
CHANTIER NAVAL FORILLON,2017-2018,27908364.39,28763744.58
CHANTIER NAVAL FORILLON,2018-2019,101611.28,104144.11
CHARRON HUMAN RESOURCES,2018-2019,142148.73,143486.23
CHARRON HUMAN RESOURCES,2019-2020,99992.81,100198.55
CHARRON HUMAN RESOURCES,2021-2022,51091.20,47835.88
CHEVRON,2017-2018,3217457.32,3321246.31
CHIMO CONSTRUCTION,2020-2021,102036.05,98047.63
CHRONO AVIATION,2017-2018,130076.10,134251.55
CHRONO AVIATION,2018-2019,123023.15,125572.01
CHRONO AVIATION,2019-2020,40425.21,40337.14
CHRONO AVIATION,2020-2021,416891.56,399022.43
CHRONO AVIATION,2021-2022,509636.47,480327.34
CIMA,2017-2018,63820.26,65840.49
CIMA,2018-2019,151004.12,153488.72
CISION CANADA,2017-2018,24860.00,25620.57
CISION CANADA,2018-2019,33900.00,34490.29
CISION CANADA,2019-2020,18101.72,17931.27
CISION CANADA,2020-2021,20926.11,19946.87
CISION CANADA,2021-2022,37586.17,35171.67
CISTEL TECHNOLOGY,2017-2018,373324.24,384766.35
CISTEL TECHNOLOGY,2018-2019,458609.94,466398.72
CISTEL TECHNOLOGY,2019-2020,745675.10,739191.57
CISTEL TECHNOLOGY,2020-2021,512637.51,488982.89
CISTEL TECHNOLOGY,2021-2022,260097.49,241429.86
CLICK NETWORKS,2017-2018,559350.00,574764.06
CLICK NETWORKS,2018-2019,162368.29,164553.48
CLICK NETWORKS,2019-2020,105496.80,102983.79
COADY CONSTRUCTION EXCAVATING,2017-2018,112386.05,116199.93
COADY CONSTRUCTION EXCAVATING,2018-2019,2353936.61,2384028.85
COADY CONSTRUCTION EXCAVATING,2019-2020,2990663.73,2980512.89
COADY CONSTRUCTION EXCAVATING,2021-2022,291870.00,273889.44
COASTAL RESTORATION MASONRY,2017-2018,22947.10,23579.46
COFOMO,2017-2018,380037.27,391359.56
COFOMO,2018-2019,337125.52,342303.97
COFOMO,2019-2020,163421.36,160944.62
COFOMO,2020-2021,463239.62,441131.45
COFOMO,2021-2022,262528.37,245663.82
COLLIERS PROJECT LEADERS,2017-2018,153258.77,157956.03
COLLIERS PROJECT LEADERS,2018-2019,291747.75,296463.78
COLLIERS PROJECT LEADERS,2020-2021,12075.00,11379.42
COLUMBIA FUELS,2017-2018,305070.18,315186.69
COLUMBIA FUELS,2018-2019,155627.82,159114.81
COLUMBIA FUELS,2021-2022,13475061.40,12550036.52
COMPUGEN,2017-2018,769701.81,791547.39
COMPUGEN,2018-2019,422485.84,427588.34
COMPUGEN,2019-2020,402057.68,399412.35
COMPUGEN,2020-2021,146069.02,138463.49
COMPUGEN,2021-2022,201996.10,184378.37
CONCEPT CONTROLS,2017-2018,19337.85,19870.75
CONCEPT CONTROLS,2019-2020,19330.50,18870.03
CONCEPT CONTROLS,2020-2021,19477.50,18574.87
CONCEPT CONTROLS,2021-2022,84074.44,77913.25
CONEXSYS,2017-2018,123196.78,126591.73
CONEXSYS,2018-2019,111083.52,112447.90
CONOSCENTI TECHNOLOGIES,2017-2018,615091.31,633707.65
CONOSCENTI TECHNOLOGIES,2018-2019,259310.15,263475.21
CONOSCENTI TECHNOLOGIES,2019-2020,650446.42,645226.52
CONOSCENTI TECHNOLOGIES,2020-2021,582250.67,555220.75
CONOSCENTI TECHNOLOGIES,2021-2022,50205.39,47486.31
CONSTRUCTION BUGERE,2018-2019,2060954.10,2092146.72
CONSTRUCTION JESSIKO,2018-2019,347681.11,350646.23
CONSTRUCTION LFG,2017-2018,20811361.92,21415038.38
CONSTRUCTION LFG,2018-2019,1222390.20,1232815.07
CONSTRUCTION LFG,2019-2020,2631534.18,2576585.47
CONSTRUCTION LFG,2020-2021,15574768.53,14857286.16
CONSTRUCTION LFG,2021-2022,36964.20,35219.80
CONSTRUCTIONS RENAUD VIGNEAU,2017-2018,205019.40,211766.42
CONSTRUCTIONS RENAUD VIGNEAU,2018-2019,170737.87,172415.47
CONSTRUCTIONS RENAUD VIGNEAU,2019-2020,108954.46,107598.72
CONSTRUCTIONS RENAUD VIGNEAU,2020-2021,651315.23,625367.45
CONSTRUCTIONS RENAUD VIGNEAU,2021-2022,1555671.86,1468907.06
CONTRACT COMMUNITY,2017-2018,313674.45,323277.71
CONTRACT COMMUNITY,2018-2019,324232.13,330158.77
CONTRACT COMMUNITY,2019-2020,244618.11,242655.02
CONTRACT COMMUNITY,2020-2021,668.36,629.86
CONTROLS EQUIPMENT,2017-2018,669125.43,690164.53
CONTROLS EQUIPMENT,2020-2021,299003.45,285409.85
CONTROLS EQUIPMENT,2021-2022,10228.17,9300.17
CONVERGINT TECHNOLOGIES,2017-2018,1839.33,1890.01
CONVERGINT TECHNOLOGIES,2018-2019,18144.72,18476.39
CONVERGINT TECHNOLOGIES,2021-2022,53394.72,49267.74
CONVERSART CONSULTING,2017-2018,176026.90,181156.02
CONVERSART CONSULTING,2018-2019,97612.74,99473.17
CONVERSART CONSULTING,2019-2020,96827.15,96093.18
CONVERSART CONSULTING,2020-2021,134186.86,128151.43
