d_vendor_name,d_fiscal_year,total,total_constant_2019_dollars
KEYDATA ASSOCIATES,2020-2021,48678.46,46012.86
KEYDATA ASSOCIATES,2021-2022,425848.68,330479.20
KPMG,2017-2018,275531.74,284304.50
KPMG,2018-2019,212842.72,215445.15
KPMG,2019-2020,157774.38,157589.20
KPMG,2020-2021,1175260.96,1155299.31
KPMG,2021-2022,596322.69,504430.29
LEO PISCES SERVICES GROUP,2018-2019,29261.31,29544.49
LEO PISCES SERVICES GROUP,2019-2020,55474.57,55449.26
LEXISNEXIS CANADA,2019-2020,1674.58,1676.87
LEXISNEXIS CANADA,2020-2021,8489.18,8310.80
LEXISNEXIS CANADA,2021-2022,22279.08,16924.09
M D CHARLTON,2019-2020,27538.48,27576.24
MICROSOFT CANADA,2017-2018,2203340.40,2279248.11
MICROSOFT CANADA,2019-2020,62150.00,62022.70
MICROSOFT CANADA,2020-2021,1572319.40,1539281.41
MICROSOFT CANADA,2021-2022,1059311.79,937011.52
MINDWIRE SYSTEMS,2019-2020,256561.99,256913.77
MINDWIRE SYSTEMS,2020-2021,1248601.68,1222365.73
MINDWIRE SYSTEMS,2021-2022,1248601.68,948488.31
MNP,2017-2018,24973.00,25672.50
MORNEAU SHEPELL,2017-2018,0.00,0.00
MORNEAU SHEPELL,2018-2019,0.00,0.00
MORNEAU SHEPELL,2019-2020,9044.52,9056.92
MORNEAU SHEPELL,2020-2021,19024.68,19085.67
MORNEAU SHEPELL,2021-2022,0.00,0.00
NISHA TECHONOLOGIES,2017-2018,290110.20,300198.39
NISHA TECHONOLOGIES,2018-2019,690188.10,700039.62
NISHA TECHONOLOGIES,2019-2020,493673.00,493447.78
NISHA TECHONOLOGIES,2020-2021,641343.94,623768.03
NISHA TECHONOLOGIES,2021-2022,453599.80,251183.32
NITAM SOLUTIONS,2021-2022,40126.56,37064.63
OPENTEXT,2017-2018,35871.95,36833.52
OPENTEXT,2018-2019,36589.40,37056.34
OPENTEXT,2019-2020,345307.84,345644.90
OPENTEXT,2020-2021,76135.16,76801.17
OPENTEXT,2021-2022,38828.92,29496.02
ORACLE CANADA,2017-2018,20037.18,20574.29
ORACLE CANADA,2018-2019,23094.85,23389.58
ORACLE CANADA,2020-2021,31052.09,30309.33
ORACLE CANADA,2021-2022,116323.74,105964.56
PRICEWATERHOUSE COOPERS,2017-2018,300154.95,309069.88
PRICEWATERHOUSE COOPERS,2018-2019,277827.74,280883.92
PRICEWATERHOUSE COOPERS,2019-2020,356273.23,356136.63
PRICEWATERHOUSE COOPERS,2020-2021,2167791.70,2118357.74
PRICEWATERHOUSE COOPERS,2021-2022,1007050.61,790523.65
PROQUEST,2018-2019,39101.54,39479.94
PROQUEST,2019-2020,2562.03,2565.55
PROQUEST,2020-2021,26283.93,25641.77
PROQUEST,2021-2022,31708.12,23221.78
R E GILMORE INVESTMENTS,2019-2020,12781.35,12739.66
R E GILMORE INVESTMENTS,2020-2021,4661.43,4702.21
RAYMOND CHABOT GRANT THORNTON,2017-2018,83566.35,86043.67
RAYMOND CHABOT GRANT THORNTON,2018-2019,102154.39,103493.05
RAYMOND CHABOT GRANT THORNTON,2019-2020,159101.12,158788.73
RAYMOND CHABOT GRANT THORNTON,2020-2021,166764.14,162191.61
RAYMOND CHABOT GRANT THORNTON,2021-2022,128012.82,86869.83
RHEA,2019-2020,1301.05,1302.84
RHEA,2020-2021,15556.06,15401.15
RHEA,2021-2022,23335.27,17383.59
ROGERS,2018-2019,65792.81,66638.88
ROGERS,2019-2020,7369.42,7354.33
ROGERS,2020-2021,7349.29,7194.86
ROGERS,2021-2022,2456.47,2261.83
SAS INSTITUTE,2019-2020,41900.40,41881.28
SCALAR DECISIONS,2017-2018,11667.45,11980.20
SCALAR DECISIONS,2018-2019,12036.65,12190.26
SI SYSTEMS,2020-2021,14187.15,13409.86
SI SYSTEMS,2021-2022,96157.35,88262.19
SIMPLEX GRINNELL,2019-2020,24860.00,24791.63
SOFTCHOICE,2017-2018,74152.86,76127.49
SOFTCHOICE,2018-2019,41454.48,41847.98
SOFTCHOICE,2019-2020,78676.94,78488.87
SOFTCHOICE,2020-2021,118356.52,116605.74
SOFTCHOICE,2021-2022,4561.50,4192.30
ST JOSEPH PRINT GROUP,2017-2018,18786.31,19196.08
ST JOSEPH PRINT GROUP,2018-2019,30324.08,30730.09
ST JOSEPH PRINT GROUP,2019-2020,8904.94,8900.88
STIFF SENTENCES,2017-2018,0.00,0.00
STIFF SENTENCES,2018-2019,0.00,0.00
STRATOS,2017-2018,851.83,866.46
STRATOS,2018-2019,30244.19,30586.43
STRATOS,2019-2020,5549.67,5539.21
STRATOS,2020-2021,11302.72,11065.22
STRATOS,2021-2022,11074.00,8412.26
SYSTEMATIX SOLUTIONS,2017-2018,23361.44,23987.65
TEKNION,2021-2022,55838.84,50933.76
TELUS CANADA,2017-2018,49607.94,51317.75
TELUS CANADA,2018-2019,44739.79,45345.86
TELUS CANADA,2019-2020,28899.83,28840.64
TELUS CANADA,2020-2021,27017.17,26476.71
TELUS CANADA,2021-2022,10779.35,9906.42
TERAMACH TECHNOLOGIES,2018-2019,113991.03,115421.86
THE AIM GROUP,2019-2020,17865.30,17889.80
THE AIM GROUP,2020-2021,20667.70,20848.49
THE MASHA KRUPP TRANSLATION GROUP,2017-2018,0.00,0.00
THE MASHA KRUPP TRANSLATION GROUP,2018-2019,0.00,0.00
THE RIGHT DOOR CONSULTING,2018-2019,85164.43,86590.11
THE RIGHT DOOR CONSULTING,2019-2020,62198.78,62176.30
THE RIGHT DOOR CONSULTING,2020-2021,65896.84,65905.21
THE RIGHT DOOR CONSULTING,2021-2022,1568.93,1449.21
THOMSON REUTERS,2021-2022,20805.87,15747.93
TOTEM OFFISOURCE,2021-2022,65869.80,60611.84
TOYOTA,2020-2021,90776.00,88474.30
WOLTERS KLUWER,2018-2019,160043.05,162085.44
WOLTERS KLUWER,2019-2020,177449.01,177085.55
WOLTERS KLUWER,2020-2021,203804.32,199521.93
WOLTERS KLUWER,2021-2022,180274.92,136944.12
