d_vendor_name,d_fiscal_year,total,total_constant_2019_dollars
COFOMO,2018-2019,442682.75,449363.33
COFOMO,2019-2020,405312.99,401504.28
COFOMO,2020-2021,765113.92,726871.13
COFOMO,2021-2022,983909.03,911709.24
COLLIERS PROJECT LEADERS,2019-2020,517667.71,507904.44
COLLIERS PROJECT LEADERS,2020-2021,1211209.69,1151461.06
COMMVAULT SYSTEMS,2019-2020,10432.16,10469.25
COMMVAULT SYSTEMS,2020-2021,11541.93,10998.22
COMPUCOM CANADA,2018-2019,150124.27,151818.17
COMPUCOM CANADA,2019-2020,32096.71,31552.03
CONEXSYS,2017-2018,6162.42,6307.69
CONEXSYS,2018-2019,37687.22,38307.83
CORADIX TECHNOLOGY CONSULTING,2017-2018,24747.00,25441.51
CORADIX TECHNOLOGY CONSULTING,2019-2020,21495.70,20975.49
CORADIX TECHNOLOGY CONSULTING,2020-2021,17253.13,16286.61
CSDC SYSTEMS,2017-2018,9637.39,9885.69
CSDC SYSTEMS,2018-2019,12838.13,13037.78
CSDC SYSTEMS,2019-2020,13496.08,13420.58
CSDC SYSTEMS,2020-2021,10295.34,9798.15
DELL COMPUTER,2018-2019,41374.50,41894.00
DELOITTE,2018-2019,13493.55,13626.31
DELOITTE,2019-2020,25059.45,25148.55
DLS TECHNOLOGY,2017-2018,10346.10,10589.97
DLS TECHNOLOGY,2018-2019,123619.51,125591.27
DLS TECHNOLOGY,2019-2020,36964.27,36466.07
DLS TECHNOLOGY,2020-2021,73140.79,69653.50
DYNAMIC PERSONNEL CONSULTANTS,2017-2018,3258.06,3334.86
DYNAMIC PERSONNEL CONSULTANTS,2018-2019,33666.67,34397.89
EAGLE PROFESSIONAL RESOURCES,2018-2019,15084.99,15233.41
EAGLE PROFESSIONAL RESOURCES,2019-2020,72646.14,72033.08
EAGLE PROFESSIONAL RESOURCES,2020-2021,18062.29,17050.44
ECOLE DE LANGUES ABCE,2020-2021,16221.83,15455.06
ECOLE DE LANGUES ABCE,2021-2022,22093.17,20512.29
ELSEVIER,2018-2019,24346.98,24598.56
ELSEVIER,2019-2020,157409.00,156901.62
ENTRUST,2017-2018,8773.26,8998.73
ENTRUST,2018-2019,10740.61,10906.69
ENTRUST,2019-2020,13234.91,13124.60
ENTRUST,2020-2021,3275.30,3093.49
ERNST YOUNG,2017-2018,53248.45,54628.29
ERNST YOUNG,2018-2019,78108.45,79181.14
ERNST YOUNG,2019-2020,78946.39,77825.28
ERNST YOUNG,2020-2021,34924.13,33201.33
ERNST YOUNG,2021-2022,34924.13,32425.13
EXCEL HUMAN RESOURCES,2017-2018,274566.92,281479.86
EXCEL HUMAN RESOURCES,2018-2019,455622.27,462710.17
EXCEL HUMAN RESOURCES,2019-2020,609201.22,603396.78
EXCEL HUMAN RESOURCES,2020-2021,332970.37,316568.92
EXCEL HUMAN RESOURCES,2021-2022,501573.88,464669.72
FORRESTER RESEARCH,2020-2021,23564.38,22401.38
FORRESTER RESEARCH,2021-2022,23435.62,21760.31
FREEBALANCE,2017-2018,88367.13,90657.01
FREEBALANCE,2018-2019,88367.13,89741.37
FREEBALANCE,2019-2020,23268.96,22854.13
FREEBALANCE,2020-2021,90791.58,86312.86
GARTNER,2017-2018,28308.61,28975.90
GARTNER,2018-2019,399818.38,405990.26
GARTNER,2019-2020,1021109.14,1013927.13
GARTNER,2020-2021,945542.08,899789.20
GARTNER,2021-2022,731548.45,679214.77
GC STRATEGIES,2017-2018,24916.50,25503.83
GC STRATEGIES,2018-2019,1097241.39,1111983.83
GC STRATEGIES,2019-2020,1527842.43,1514949.01
GC STRATEGIES,2020-2021,1523668.00,1448505.89
GC STRATEGIES,2021-2022,1523668.00,1414641.94
GLOBAL KNOWLEDGE,2019-2020,6898.94,6768.83
GLOBAL KNOWLEDGE,2020-2021,16141.76,15345.49
GLOBAL UPHOLSTERY,2018-2019,11625.99,11816.85
GOSS GILROY,2018-2019,8128.39,8208.37
GOSS GILROY,2019-2020,16807.86,16844.88
GRAND TOY,2017-2018,28250.00,28980.91
GRAYBRIDGE INTERNATIONAL CONSULTING,2017-2018,16278.72,16700.44
GRAYBRIDGE INTERNATIONAL CONSULTING,2018-2019,16550.79,16808.18
GRAYBRIDGE INTERNATIONAL CONSULTING,2019-2020,56777.13,56048.00
GRAYBRIDGE INTERNATIONAL CONSULTING,2020-2021,28259.71,26865.67
GRAYBRIDGE INTERNATIONAL CONSULTING,2021-2022,28259.71,26237.59
I4C INFORMATION TECHNOLOGY,2017-2018,87010.00,89386.18
IBM CANADA,2017-2018,28502.70,29227.60
IBM CANADA,2018-2019,20594.55,20914.82
IBM CANADA,2019-2020,26670.14,26410.46
IBM CANADA,2020-2021,44340.94,42153.61
IBM CANADA,2021-2022,115781.38,107360.94
INSA,2018-2019,4419.82,4468.11
INSA,2019-2020,6364.53,6358.21
INTEGRA NETWORKS,2019-2020,30106.67,29471.33
ITEX,2017-2018,1137.70,1164.52
ITEX,2018-2019,72335.58,73274.68
ITEX,2019-2020,326326.73,318606.83
ITEX,2020-2021,11671.26,11094.25
ITEX,2021-2022,33049.83,30782.66
KORN FERRY CA,2020-2021,32528.93,30924.29
KORN FERRY CA,2021-2022,32528.93,30201.33
KPMG,2017-2018,24089.73,24686.36
KPMG,2018-2019,41475.24,42120.24
KPMG,2019-2020,17385.51,17409.82
LANNICK CONTRACT SOLUTIONS,2017-2018,41234.52,42321.61
LEAN AGILITY,2017-2018,83902.50,86174.32
LEAN AGILITY,2018-2019,11288.70,11399.77
LEAN AGILITY,2019-2020,19775.00,19479.40
LEO PISCES SERVICES GROUP,2020-2021,90092.24,85016.35
LEO PISCES SERVICES GROUP,2021-2022,316189.11,293564.19
LINOVATI,2018-2019,24860.00,25376.25
LUMINA IT,2018-2019,24408.00,24676.21
LWG ARCHITECTURAL INTERIORS,2019-2020,21718.60,21518.66
MAVERIN,2021-2022,203552.92,185974.19
MELTWATER NEWS CANADA,2020-2021,29097.50,27398.73
MESSA COMPUTING,2017-2018,38487.15,39461.17
MESSA COMPUTING,2018-2019,10871.25,11107.36
MESSA COMPUTING,2019-2020,7658.13,7554.96
MESSA COMPUTING,2020-2021,11180.87,10629.32
MICROSOFT CANADA,2018-2019,82348.75,83629.39
MICROSOFT CANADA,2019-2020,335412.66,330995.14
MICROSOFT CANADA,2020-2021,319592.01,303587.70
MICROSOFT CANADA,2021-2022,321582.03,298867.63
MINDWIRE SYSTEMS,2018-2019,24565.07,25030.34
MINDWIRE SYSTEMS,2019-2020,37666.63,36874.77
MINDWIRE SYSTEMS,2020-2021,25789.09,24686.68
MNP,2017-2018,1396259.52,1431776.54
MNP,2018-2019,2019567.21,2050642.29
MNP,2019-2020,1904971.93,1889585.68
MNP,2020-2021,1342910.43,1276663.18
MNP,2021-2022,1595028.69,1477076.14
MOBILE RESOURCE GROUP,2021-2022,67619.20,63085.00
"NATTIQ",2017-2018,10170.00,10432.19
NEWFOUND RECRUITING,2020-2021,310750.00,295420.79
NEWFOUND RECRUITING,2021-2022,310750.00,288514.28
NISHA TECHONOLOGIES,2018-2019,1013409.36,1023874.58
NISHA TECHONOLOGIES,2019-2020,1005684.78,993851.21
NISHA TECHONOLOGIES,2020-2021,24973.00,23680.68
NISHA TECHONOLOGIES,2021-2022,109969.34,100140.95
NITAM SOLUTIONS,2018-2019,25626.14,26004.29
NITAM SOLUTIONS,2019-2020,427960.45,417926.22
NORTHERN MICRO,2017-2018,15763.50,16135.08
NORTHERN MICRO,2019-2020,10283.00,10207.61
NORTHERN MICRO,2020-2021,130267.45,123000.10
NORTHERN MICRO,2021-2022,297401.75,269766.66
OPEN STORAGE SOLUTIONS,2018-2019,191955.31,194439.86
OPENFRAME TECHNOLOGIES,2017-2018,106052.76,108774.51
OPENFRAME TECHNOLOGIES,2018-2019,116974.45,118930.55
OPENFRAME TECHNOLOGIES,2019-2020,95026.64,94224.71
OPENFRAME TECHNOLOGIES,2020-2021,94767.00,90092.18
OPENTEXT,2017-2018,3092.63,3165.53
OPENTEXT,2018-2019,21767.37,22199.82
ORACLE CANADA,2018-2019,25079.42,25345.80
ORACLE CANADA,2019-2020,112333.01,110862.08
ORACLE CANADA,2020-2021,49143.84,46638.31
ORACLE CANADA,2021-2022,126517.70,117729.11
ORANGUTECH,2017-2018,33321.18,34106.63
ORANGUTECH,2018-2019,526798.97,534991.48
ORANGUTECH,2019-2020,448941.80,445235.05
ORANGUTECH,2020-2021,491456.97,467213.53
ORANGUTECH,2021-2022,491906.76,456708.37
PLEIAD CANADA,2018-2019,7688.19,7763.83
PLEIAD CANADA,2019-2020,136580.49,136187.74
PLEIAD CANADA,2020-2021,31530.21,29974.84
PORTAGE PERSONNEL,2019-2020,6692.72,6530.75
PORTAGE PERSONNEL,2020-2021,19834.03,18856.24
PRA,2017-2018,181510.39,186270.57
PRA,2018-2019,53937.44,55009.01
PRA,2019-2020,22101.47,21566.60
PRA,2020-2021,31750.09,30009.95
PRA,2021-2022,100788.94,93807.95
PRICEWATERHOUSE COOPERS,2018-2019,17270.76,17440.68
PRICEWATERHOUSE COOPERS,2019-2020,86590.37,85859.64
PRINTERS PLUS,2017-2018,102460.50,104875.71
PROLOGIC SYSTEMS,2018-2019,24007.64,24259.75
PROMAXIS,2019-2020,20843.80,20657.96
PROMAXIS,2020-2021,21613.60,20547.41
PROMAXIS,2021-2022,21613.60,20067.04
PROQUEST,2018-2019,22918.57,23228.04
PROQUEST,2019-2020,39990.26,39744.08
PROQUEST,2020-2021,34856.69,33158.10
PROQUEST,2021-2022,24096.76,22235.54
PROTAK CONSULTING GROUP,2017-2018,11846.00,12125.24
PROTAK CONSULTING GROUP,2018-2019,13138.30,13423.65
QMR,2019-2020,2172.25,2119.68
QMR,2020-2021,68058.52,64576.32
QMR,2021-2022,49847.80,46413.60
QUANTUM MANAGEMENT SERVICES,2019-2020,41496.41,41146.22
QUANTUM MANAGEMENT SERVICES,2020-2021,22093.37,20921.84
QUANTUM MANAGEMENT SERVICES,2021-2022,45956.18,42605.77
QUINTET CONSULTING,2018-2019,52725.61,53315.20
QUINTET CONSULTING,2019-2020,18068.89,18133.13
RAYMOND CHABOT GRANT THORNTON,2018-2019,23672.01,23904.92
RAYMOND CHABOT GRANT THORNTON,2019-2020,35313.99,35439.55
RHEA,2019-2020,24973.00,24729.58
RICOH,2017-2018,76528.48,78511.59
RICOH,2018-2019,92353.81,93699.65
RICOH,2019-2020,354446.62,351504.29
RICOH,2020-2021,225863.06,214974.70
RICOH,2021-2022,139730.17,129675.65
ROGERS,2017-2018,43318.94,44435.37
ROGERS,2018-2019,56875.59,57760.09
ROGERS,2019-2020,57031.41,56550.13
ROGERS,2020-2021,56875.59,54069.93
ROGERS,2021-2022,56875.59,52805.86
SALESFORCE CANADA,2020-2021,4721.77,4460.68
SALESFORCE CANADA,2021-2022,10529.97,9873.62
SAMSON ASSOCIES,2018-2019,82179.18,83008.96
SAMSON ASSOCIES,2019-2020,232910.53,229761.54
SAMSON ASSOCIES,2020-2021,101521.63,96234.06
SAMSON ASSOCIES,2021-2022,27121.77,25551.81
SAP,2017-2018,79710.98,81776.55
SAP,2019-2020,19841.66,19674.21
SAP,2020-2021,118469.21,112625.16
SDL INTERNATIONAL CANADA,2019-2020,18301.93,18148.27
SDL INTERNATIONAL CANADA,2020-2021,18486.80,17574.85
SI SYSTEMS,2019-2020,44279.90,43208.30
SI SYSTEMS,2020-2021,288610.05,274373.00
SI SYSTEMS,2021-2022,288610.05,267958.56
SIMPLEX GRINNELL,2018-2019,22140.66,22438.14
SIMPLEX GRINNELL,2019-2020,28556.16,28217.83
SIMPLEX GRINNELL,2020-2021,36571.92,34767.84
SIMPLEX GRINNELL,2021-2022,136463.92,125539.33
SOFTCHOICE,2017-2018,2548.15,2608.22
SOFTCHOICE,2018-2019,326615.84,330185.06
SOFTCHOICE,2019-2020,390516.10,383250.64
SOFTCHOICE,2020-2021,263867.22,251324.07
SOFTCHOICE,2021-2022,87329.51,80601.63
SOFTSIM TECHNOLOGIES,2019-2020,171548.61,169775.33
SOFTSIM TECHNOLOGIES,2020-2021,264254.50,251013.28
SOFTSIM TECHNOLOGIES,2021-2022,434070.90,404562.76
SRA STAFFING SOLUTIONS,2019-2020,119267.54,117904.62
SRA STAFFING SOLUTIONS,2020-2021,148575.60,141246.41
SRA STAFFING SOLUTIONS,2021-2022,148575.60,137944.27
ST JOSEPH PRINT GROUP,2017-2018,22063.82,22645.50
STONEWORKS TECHNOLOGIES,2017-2018,552265.41,565639.18
STONEWORKS TECHNOLOGIES,2018-2019,122428.79,124443.71
STONEWORKS TECHNOLOGIES,2019-2020,210033.15,206902.77
STONEWORKS TECHNOLOGIES,2020-2021,151753.10,143241.45
STONEWORKS TECHNOLOGIES,2021-2022,590314.89,538664.62
SYSTEMSCOPE,2020-2021,56982.41,53771.96
SYSTEMSCOPE,2021-2022,199986.33,185676.31
TEKNION,2019-2020,140823.43,137702.01
TES CONTRACT SERVICES,2017-2018,157762.45,161850.59
TES CONTRACT SERVICES,2018-2019,157762.45,160215.89
TES CONTRACT SERVICES,2019-2020,158194.68,156859.68
TES CONTRACT SERVICES,2020-2021,157762.45,149980.08
TES CONTRACT SERVICES,2021-2022,157762.45,146473.76
THE AIM GROUP,2019-2020,106835.85,105010.31
THE AIM GROUP,2020-2021,175076.56,166703.38
THE AIM GROUP,2021-2022,185094.00,171675.63
THE RIGHT DOOR CONSULTING,2019-2020,117812.46,116421.56
THE RIGHT DOOR CONSULTING,2020-2021,141881.15,134655.41
THE RIGHT DOOR CONSULTING,2021-2022,59832.10,55156.77
TOSHIBA CANADA,2017-2018,42222.78,43218.06
TOTEM OFFISOURCE,2018-2019,189500.82,191365.32
TOYOTA,2019-2020,43825.36,43062.14
TRANSPOLAR TECHNOLOGY,2019-2020,18160.59,17951.20
TRANSPOLAR TECHNOLOGY,2020-2021,27793.66,26406.66
TURTLE ISLAND STAFFING,2018-2019,10842.58,10983.39
TURTLE ISLAND STAFFING,2019-2020,18593.30,18463.23
TURTLE ISLAND STAFFING,2020-2021,2876.87,2708.91
TURTLE ISLAND STAFFING,2021-2022,44735.25,41730.32
UNIVERSITY OF OTTAWA,2018-2019,2755.60,2782.71
UNIVERSITY OF OTTAWA,2019-2020,53081.55,52633.60
UNIVERSITY OF OTTAWA,2020-2021,52936.52,50325.18
UNIVERSITY OF OTTAWA,2021-2022,52936.52,49148.65
VERITAAQ TECHNOLOGY HOUSE,2018-2019,11907.28,12024.43
VERITAAQ TECHNOLOGY HOUSE,2019-2020,65045.72,64496.80
VERSATIL BPI,2019-2020,85223.71,84245.45
VMWARE,2017-2018,6851.68,7013.18
VMWARE,2018-2019,28136.16,28571.72
VMWARE,2019-2020,22001.47,21930.55
VMWARE,2020-2021,16660.65,15687.97
VMWARE,2021-2022,60070.09,55961.06
ZERNAM ENTERPRISE,2019-2020,29347.49,28637.27
