d_vendor_name,d_fiscal_year,total,total_constant_2019_dollars
CALIAN,2018-2019,9339.76,9419.42
CALIAN,2019-2020,282900.94,280471.47
CALIAN,2020-2021,157256.71,149923.26
CALIAN,2021-2022,157007.63,146332.34
CALYTERA SOFTWARE,2020-2021,16723.23,16004.48
CALYTERA SOFTWARE,2021-2022,18977.24,17776.84
CANADIAN CORPS OF COMMISSIONAIRES,2017-2018,53680.62,55194.75
CANADIAN CORPS OF COMMISSIONAIRES,2018-2019,320629.02,326730.15
CANADIAN CORPS OF COMMISSIONAIRES,2019-2020,159458.68,158077.22
CANADIAN CORPS OF COMMISSIONAIRES,2020-2021,313397.96,299194.66
CANADIAN CORPS OF COMMISSIONAIRES,2021-2022,683563.80,634805.37
CARAHSOFT TECHNOLOGY,2017-2018,10694.93,11025.90
CARAHSOFT TECHNOLOGY,2018-2019,1503.42,1516.24
CARAHSOFT TECHNOLOGY,2019-2020,16246.62,16139.99
CDW CANADA,2017-2018,34994.98,35975.94
CDW CANADA,2020-2021,22776.87,21773.75
CDW CANADA,2021-2022,231358.75,212246.56
CGI,2017-2018,786299.41,810398.89
CGI,2018-2019,377921.30,384829.32
CGI,2020-2021,8432.73,7997.95
CGI,2021-2022,78921.69,73851.84
CISION CANADA,2017-2018,437.88,451.74
CLICK NETWORKS,2021-2022,57324.26,53641.81
COFOMO,2017-2018,531385.31,547504.44
COFOMO,2018-2019,583011.76,592399.05
COFOMO,2019-2020,1383125.74,1372026.02
COFOMO,2020-2021,1090920.14,1040055.40
COFOMO,2021-2022,822121.01,764944.61
COMMVAULT SYSTEMS,2020-2021,70959.60,67651.07
COMPUCOM CANADA,2017-2018,13982.70,14445.70
CONEXSYS,2017-2018,129424.44,133237.76
CONEXSYS,2018-2019,158363.77,161210.23
CONEXSYS,2019-2020,7013.99,7027.77
CONFERENCE BOARD OF CANADA,2017-2018,15227.19,15693.17
CONFERENCE BOARD OF CANADA,2018-2019,18406.36,18739.24
CONFERENCE BOARD OF CANADA,2019-2020,16261.31,16131.51
CONFERENCE BOARD OF CANADA,2020-2021,15780.17,15050.05
CONFERENCE BOARD OF CANADA,2021-2022,13518.24,12628.04
CSDC SYSTEMS,2017-2018,20352.54,20973.11
CSDC SYSTEMS,2018-2019,17088.93,17416.86
CSDC SYSTEMS,2019-2020,14949.89,14830.03
CSDC SYSTEMS,2020-2021,3714.52,3500.54
D DOYLE INSTALLATIONS,2019-2020,76632.83,75949.24
D DOYLE INSTALLATIONS,2020-2021,50718.17,48635.00
D DOYLE INSTALLATIONS,2021-2022,23865.60,22547.07
DELL COMPUTER,2017-2018,199634.13,205663.28
DELL COMPUTER,2018-2019,175606.07,179406.38
DELL COMPUTER,2019-2020,17824.62,17400.02
DELL COMPUTER,2020-2021,15112.17,14241.64
DELL COMPUTER,2021-2022,33686.71,31213.11
DELOITTE,2017-2018,227704.08,234740.22
DELOITTE,2018-2019,159737.83,163016.36
DELOITTE,2019-2020,60452.72,59817.78
DELOITTE,2020-2021,84338.74,80435.07
DELOITTE,2021-2022,77624.38,72637.87
DONNA CONA,2021-2022,253017.11,235494.64
ECOLE DE LANGUES ABCE,2017-2018,50915.59,52469.09
ECOLE DE LANGUES ABCE,2018-2019,28709.41,29398.69
ECOLE DE LANGUES ABCE,2019-2020,3251.44,3173.99
ECOLE DE LANGUES ABCE,2020-2021,55498.57,52915.42
ECOLE DE LANGUES ABCE,2021-2022,97122.15,90444.63
ECOLE DE LANGUES LA CITE,2021-2022,44232.79,40656.30
ENVIRONICS RESEARCH GROUP,2017-2018,39054.67,40241.51
ENVIRONICS RESEARCH GROUP,2018-2019,68290.58,69376.54
ENVIRONICS RESEARCH GROUP,2019-2020,65031.23,64411.36
ENVIRONICS RESEARCH GROUP,2020-2021,77368.15,73705.40
ENVIRONICS RESEARCH GROUP,2021-2022,75564.13,70386.02
ERNST YOUNG,2017-2018,11300.00,11611.40
ERNST YOUNG,2018-2019,25000.00,25562.01
ERNST YOUNG,2020-2021,71376.73,68050.58
ERNST YOUNG,2021-2022,291293.37,272580.99
EXCEL HUMAN RESOURCES,2017-2018,682968.87,703656.47
EXCEL HUMAN RESOURCES,2018-2019,1251044.78,1272595.42
EXCEL HUMAN RESOURCES,2019-2020,1435909.50,1424092.04
EXCEL HUMAN RESOURCES,2020-2021,1448453.14,1380256.94
EXCEL HUMAN RESOURCES,2021-2022,1275289.87,1194036.43
EXIT CERTIFIED,2018-2019,37290.00,37826.95
EXIT CERTIFIED,2020-2021,25811.92,24481.10
FACTIVA,2017-2018,37466.28,38614.59
FACTIVA,2018-2019,38591.76,39297.18
FACTIVA,2019-2020,39744.36,39425.41
FACTIVA,2020-2021,43718.80,41680.39
FACTIVA,2021-2022,45030.45,42137.74
FAST FORWARD FRENCH,2021-2022,57297.88,53492.10
FAST TRACK STAFFING,2018-2019,27387.96,27996.20
FAST TRACK STAFFING,2019-2020,22275.54,22302.32
GARTNER,2017-2018,91563.24,94339.27
GARTNER,2018-2019,196974.57,200072.59
GARTNER,2019-2020,344222.82,341549.32
GARTNER,2020-2021,337257.88,321935.20
GARTNER,2021-2022,209573.52,196352.17
GC STRATEGIES,2020-2021,8925.31,8465.14
GC STRATEGIES,2021-2022,49359.69,46188.87
HAWORTH,2017-2018,38437.27,39496.49
HAWORTH,2018-2019,49968.06,50415.83
HAWORTH,2019-2020,122262.99,121282.78
HEWLETT PACKARD,2019-2020,16927.40,16745.34
HR ASSOCIATES,2017-2018,64768.11,66771.35
HYPERTEC,2019-2020,116499.61,115636.59
HYPERTEC,2020-2021,169892.11,162283.68
HYPERTEC,2021-2022,14972.50,14265.92
I4C INFORMATION TECHNOLOGY,2017-2018,10990.74,11338.65
I4C INFORMATION TECHNOLOGY,2018-2019,365646.46,372022.41
I4C INFORMATION TECHNOLOGY,2019-2020,409255.67,405971.35
I4C INFORMATION TECHNOLOGY,2020-2021,408137.49,389107.86
I4C INFORMATION TECHNOLOGY,2021-2022,408137.49,381919.16
IBISKA TELECOM,2017-2018,402746.03,415089.89
IBISKA TELECOM,2018-2019,415126.72,422594.09
IBISKA TELECOM,2019-2020,415830.76,412633.41
IBISKA TELECOM,2020-2021,402746.03,383967.78
IBISKA TELECOM,2021-2022,446527.67,416489.45
IBM CANADA,2017-2018,254517.26,262315.63
IBM CANADA,2018-2019,256690.07,261376.15
IBM CANADA,2019-2020,211757.97,210050.11
IBM CANADA,2020-2021,220652.56,210328.71
IBM CANADA,2021-2022,326432.24,305446.92
INFO TECH RESEARCH GROUP,2017-2018,7913.10,8134.12
INFO TECH RESEARCH GROUP,2018-2019,29206.64,29679.78
INFO TECH RESEARCH GROUP,2019-2020,33062.11,32909.29
INFO TECH RESEARCH GROUP,2020-2021,46652.40,44496.32
INFO TECH RESEARCH GROUP,2021-2022,49166.25,45823.60
INTEGRA NETWORKS,2017-2018,282676.56,291146.47
INTEGRA NETWORKS,2018-2019,812314.07,827147.33
INTEGRA NETWORKS,2019-2020,338063.14,335447.90
INTEGRA NETWORKS,2020-2021,327471.54,312417.60
INTEGRA NETWORKS,2021-2022,264646.35,247978.95
INTERACTIVE AUDIO VISUAL,2017-2018,10618.81,10911.43
INTERACTIVE AUDIO VISUAL,2020-2021,10999.34,10432.24
INTERACTIVE AUDIO VISUAL,2021-2022,150.68,143.57
IPSS,2019-2020,3345.41,3265.72
IPSS,2020-2021,70506.06,67281.73
IPSS,2021-2022,160689.96,150079.97
IRON MOUNTAIN,2017-2018,22520.20,23210.62
IRON MOUNTAIN,2018-2019,42316.29,43089.79
IRON MOUNTAIN,2019-2020,30750.18,30503.41
IRON MOUNTAIN,2020-2021,19257.11,18359.24
IRON MOUNTAIN,2021-2022,22851.92,21383.94
ITEX,2017-2018,54226.81,55888.82
ITEX,2018-2019,1115030.80,1128284.61
ITEX,2019-2020,129095.84,127524.25
ITEX,2020-2021,184485.95,175884.20
ITEX,2021-2022,126269.91,118224.39
JUNO RISK SOLUTIONS,2017-2018,163750.98,168617.30
JUNO RISK SOLUTIONS,2018-2019,159785.49,162706.20
JUNO RISK SOLUTIONS,2019-2020,160223.25,158937.45
JUNO RISK SOLUTIONS,2020-2021,159785.49,152335.40
JUNO RISK SOLUTIONS,2021-2022,159785.49,149521.03
KORN FERRY CA,2020-2021,17144.83,16260.87
KORN FERRY CA,2021-2022,19015.17,18117.82
KPMG,2017-2018,25000.00,25734.92
KPMG,2018-2019,24986.79,25256.47
KPMG,2019-2020,75594.13,74816.34
KPMG,2020-2021,48618.26,46165.31
KPMG,2021-2022,31668.26,29633.92
KYNDRYL CANADA,2021-2022,41885.40,38612.44
LANGUAGE RESEARCH DEVELOPMENT GROUP,2021-2022,30932.33,28833.12
LANNICK CONTRACT SOLUTIONS,2018-2019,41646.15,42001.32
LANNICK CONTRACT SOLUTIONS,2019-2020,148736.25,148320.06
LANSDOWNE TECHNOLOGIES,2017-2018,24973.00,25763.72
LANSDOWNE TECHNOLOGIES,2018-2019,15820.00,16070.43
LEAN AGILITY,2019-2020,36362.39,35662.49
LEAN AGILITY,2020-2021,15843.61,14930.94
LEO PISCES SERVICES GROUP,2017-2018,48210.09,49811.19
LINOVATI,2018-2019,24860.00,25153.90
LIONBRIDGE,2017-2018,7505.46,7743.04
LRO STAFFING,2018-2019,0.00,0.00
LUMINA IT,2017-2018,3703.66,3805.72
LUMINA IT,2018-2019,22912.46,23331.28
LUMINA IT,2019-2020,22975.23,22790.85
MAXSYS STAFFING AND CONSULTING,2021-2022,49494.00,46937.98
MCGILL UNIVERSITY,2019-2020,30540.75,30212.28
MDOS CONSULTING,2020-2021,353739.34,338221.74
MDOS CONSULTING,2021-2022,561368.95,525307.19
MEDIA Q,2017-2018,4162.70,4290.28
MEDIA Q,2018-2019,4162.70,4238.79
MEDIA Q,2019-2020,4174.10,4140.60
MEDIA Q,2020-2021,4162.70,3968.61
MEDIA Q,2021-2022,19944.50,18663.29
MELTWATER,2020-2021,39550.00,37705.96
MELTWATER,2021-2022,39550.00,37009.35
MERCER CANADA,2018-2019,16950.00,17228.89
MERCER CANADA,2019-2020,9870.88,9635.75
MERCER CANADA,2020-2021,15664.66,14824.46
MERCER CANADA,2021-2022,4974.46,4739.70
MICHAEL WAGER CONSULTING,2018-2019,87729.70,88915.75
MICHAEL WAGER CONSULTING,2019-2020,173626.91,172001.80
MICHAEL WAGER CONSULTING,2020-2021,337020.03,321306.29
MICHAEL WAGER CONSULTING,2021-2022,158521.49,148338.24
MICROSOFT CANADA,2017-2018,747105.52,770003.74
MICROSOFT CANADA,2018-2019,799492.79,813866.06
MICROSOFT CANADA,2019-2020,385098.18,382468.43
MICROSOFT CANADA,2020-2021,1534793.71,1463671.74
MICROSOFT CANADA,2021-2022,2008557.73,1880106.91
MNP,2018-2019,121928.65,124157.38
MNP,2019-2020,122262.70,121281.53
MNP,2020-2021,121928.65,116243.66
MORNEAU SHEPELL,2019-2020,13325.12,13007.71
MORNEAU SHEPELL,2020-2021,53446.92,50954.93
MORNEAU SHEPELL,2021-2022,40268.23,38030.55
NATTIQ,2021-2022,26779.87,25177.45
NIELSEN,2017-2018,19871.23,20515.88
NISHA TECHONOLOGIES,2017-2018,517742.13,533332.05
NISHA TECHONOLOGIES,2018-2019,110991.69,112727.93
NISHA TECHONOLOGIES,2019-2020,899334.99,890934.27
NISHA TECHONOLOGIES,2020-2021,493943.67,472695.40
NISHA TECHONOLOGIES,2021-2022,751319.57,705209.20
NITAM SOLUTIONS,2021-2022,128301.33,119303.06
NORTHERN MICRO,2018-2019,48429.47,49226.32
NORTHERN MICRO,2019-2020,14190.41,13852.38
NORTHERN MICRO,2020-2021,54365.43,51672.57
NORTHERN MICRO,2021-2022,107231.49,100148.94
ONX ENTERPRISE SOLUTIONS,2021-2022,38836.39,36341.58
OPTIV CANADA FEDERAL,2019-2020,29576.70,29269.47
OPTIV CANADA FEDERAL,2020-2021,16599.91,15821.23
OPTIV CANADA FEDERAL,2021-2022,14499.74,13577.41
ORBIS RISK CONSULTING,2020-2021,20969.20,19888.07
ORBIS RISK CONSULTING,2021-2022,18015.80,17165.60
PANASONIC,2019-2020,52006.32,51446.98
PANASONIC,2021-2022,63969.43,58640.07
PHOENIX STRATEGIC PERSPECTIVES,2017-2018,33218.66,34214.72
PHOENIX STRATEGIC PERSPECTIVES,2018-2019,48492.33,49312.87
PHOENIX STRATEGIC PERSPECTIVES,2019-2020,4861.69,4879.38
PHOENIX STRATEGIC PERSPECTIVES,2020-2021,16767.84,15937.78
PHOENIX STRATEGIC PERSPECTIVES,2021-2022,28412.18,26971.84
PLEIAD CANADA,2019-2020,76637.98,75623.23
PLEIAD CANADA,2020-2021,114642.88,109297.60
PLEIAD CANADA,2021-2022,114642.88,107278.34
PRECISIONIT,2017-2018,156132.54,160917.89
PRECISIONIT,2018-2019,26093.38,26759.30
PRICEWATERHOUSE COOPERS,2017-2018,101346.77,104157.77
PRICEWATERHOUSE COOPERS,2018-2019,194387.10,198429.55
PRICEWATERHOUSE COOPERS,2019-2020,98606.54,97815.21
PRICEWATERHOUSE COOPERS,2020-2021,98337.12,93752.10
PROMAXIS,2019-2020,1273.15,1242.82
PROMAXIS,2020-2021,42469.40,40743.85
PROMAXIS,2021-2022,2773.65,2637.84
PROSCI CANADA,2017-2018,127172.07,130992.24
PURELOGIC,2021-2022,128237.95,119607.58
QMR,2020-2021,3975.42,3770.46
QMR,2021-2022,29020.58,27156.33
QUINTET CONSULTING,2021-2022,61885.71,57808.86
RANDSTAD,2017-2018,418838.93,431676.03
RANDSTAD,2018-2019,104422.86,107087.76
RAYMOND CHABOT GRANT THORNTON,2017-2018,86898.59,89649.37
RAYMOND CHABOT GRANT THORNTON,2018-2019,221123.18,225062.39
RAYMOND CHABOT GRANT THORNTON,2019-2020,102503.17,102663.65
RAYMOND CHABOT GRANT THORNTON,2020-2021,109090.20,104864.08
RAYMOND CHABOT GRANT THORNTON,2021-2022,86098.07,80182.64
RHEA,2018-2019,24973.00,25484.77
RMS SOFTWARE,2017-2018,6723.50,6929.57
RMS SOFTWARE,2018-2019,5065.65,5174.41
RMS SOFTWARE,2019-2020,3263.55,3185.81
RMS SOFTWARE,2020-2021,13090.07,12479.74
RMS SOFTWARE,2021-2022,9862.38,9314.33
S P GLOBAL MARKET INTELLIGENCE,2017-2018,192315.63,198151.93
S P GLOBAL MARKET INTELLIGENCE,2018-2019,217991.17,221975.83
S P GLOBAL MARKET INTELLIGENCE,2019-2020,218588.41,216834.22
S P GLOBAL MARKET INTELLIGENCE,2020-2021,278658.72,265792.26
S P GLOBAL MARKET INTELLIGENCE,2021-2022,326084.88,305137.53
SAMSON ASSOCIES,2021-2022,29808.98,27473.10
SAS INSTITUTE,2017-2018,56600.57,58504.52
SAS INSTITUTE,2018-2019,115227.23,116801.65
SAS INSTITUTE,2019-2020,81993.75,81694.93
SAS INSTITUTE,2020-2021,36957.42,35233.57
SAS INSTITUTE,2021-2022,37703.41,35282.13
SENSUS COMMUNICATION SOLUTIONS,2021-2022,313161.42,284748.49
SHARP ELECTRONICS,2017-2018,140617.81,144926.39
SHARP ELECTRONICS,2018-2019,147587.46,150260.42
SHARP ELECTRONICS,2019-2020,213608.36,211837.07
SHARP ELECTRONICS,2020-2021,271261.35,258627.18
SHARP ELECTRONICS,2021-2022,213745.89,200482.33
SHI CANADA,2021-2022,26220.30,24281.46
SI SYSTEMS,2017-2018,75254.68,77328.48
SI SYSTEMS,2018-2019,433682.35,441609.62
SI SYSTEMS,2019-2020,434870.52,431380.64
SI SYSTEMS,2020-2021,433682.35,413461.68
SI SYSTEMS,2021-2022,433682.35,405823.05
SOFTCHOICE,2017-2018,45373.89,46749.11
SOFTCHOICE,2018-2019,96312.43,98053.78
SOFTCHOICE,2019-2020,105250.61,104178.14
SOFTCHOICE,2020-2021,123125.10,117379.74
SOFTCHOICE,2021-2022,57967.00,54242.13
STONEWORKS TECHNOLOGIES,2017-2018,1590827.96,1634914.77
STONEWORKS TECHNOLOGIES,2018-2019,137009.44,138673.05
STONEWORKS TECHNOLOGIES,2019-2020,552718.14,546216.74
STONEWORKS TECHNOLOGIES,2020-2021,313083.13,297329.29
STONEWORKS TECHNOLOGIES,2021-2022,296190.28,277187.55
SYSTEMATIX SOLUTIONS,2017-2018,246485.98,254040.59
SYSTEMATIX SOLUTIONS,2018-2019,246485.98,250991.49
SYSTEMATIX SOLUTIONS,2019-2020,247161.29,245177.79
SYSTEMATIX SOLUTIONS,2020-2021,183682.70,175403.21
TAG HR,2021-2022,21297.25,19880.66
TANKATEK,2021-2022,173905.91,158127.54
TELECOM COMPUTER SERVICES,2017-2018,299868.52,309264.79
TELECOM COMPUTER SERVICES,2018-2019,26879.07,27412.65
TELECOM COMPUTER SERVICES,2019-2020,73175.39,72465.09
TELECOM COMPUTER SERVICES,2020-2021,39485.61,37683.65
TELUS CANADA,2017-2018,329618.88,339418.66
TELUS CANADA,2018-2019,368148.40,373586.15
TELUS CANADA,2019-2020,941864.07,930060.47
TELUS CANADA,2020-2021,162927.94,155118.28
TELUS CANADA,2021-2022,142573.22,133605.94
TERAMACH TECHNOLOGIES,2017-2018,355697.33,366590.92
TERAMACH TECHNOLOGIES,2018-2019,512007.87,518089.56
TERAMACH TECHNOLOGIES,2019-2020,412526.92,406207.06
TERAMACH TECHNOLOGIES,2020-2021,251139.17,237210.20
TERAMACH TECHNOLOGIES,2021-2022,48986.53,45839.69
THE AIM GROUP,2017-2018,2739.37,2823.33
THE AIM GROUP,2018-2019,27147.37,27599.05
THE AIM GROUP,2019-2020,2746.87,2724.83
THE HALIFAX COMPUTER CONSULTING GROUP,2021-2022,4439.17,4036.41
THE MATHWORKS,2017-2018,14285.82,14723.67
THE MATHWORKS,2018-2019,36151.39,36788.59
THE MATHWORKS,2019-2020,12754.33,12651.98
THE MATHWORKS,2020-2021,12107.73,11543.20
THE VCAN GROUP,2017-2018,8745.30,8986.29
THE VCAN GROUP,2018-2019,86271.19,87848.14
THE VCAN GROUP,2019-2020,86507.55,85813.32
THE VCAN GROUP,2020-2021,21508.71,20269.70
THOMSON REUTERS,2017-2018,21145.40,21750.22
THOMSON REUTERS,2019-2020,15707.60,15688.65
TORONTO METROPOLITAN UNIVERSITY,2020-2021,3100.15,2940.31
TORONTO METROPOLITAN UNIVERSITY,2021-2022,22187.35,20762.06
TOTEM OFFISOURCE,2017-2018,15887.07,16341.10
TRM TECHNOLOGIES,2017-2018,408471.96,420996.81
TRM TECHNOLOGIES,2018-2019,410155.48,417583.09
TRM TECHNOLOGIES,2019-2020,417729.06,414535.45
TRM TECHNOLOGIES,2020-2021,403016.79,384225.92
TURTLE ISLAND STAFFING,2017-2018,84445.94,87040.36
TURTLE ISLAND STAFFING,2018-2019,59449.77,60510.11
TURTLE ISLAND STAFFING,2019-2020,2347.76,2356.30
UBIQUS CANADA,2017-2018,262634.74,270684.29
UBIQUS CANADA,2018-2019,262634.74,267435.43
UBIQUS CANADA,2019-2020,263354.28,261240.84
UBIQUS CANADA,2020-2021,334558.46,318831.90
UBIQUS CANADA,2021-2022,216960.00,203022.72
UNIVERSITY OF OTTAWA,2017-2018,5348.34,5511.66
UNIVERSITY OF OTTAWA,2018-2019,5951.66,6060.45
UNIVERSITY OF OTTAWA,2019-2020,6914.05,6784.52
UNIVERSITY OF OTTAWA,2020-2021,16937.11,16147.41
UNIVERSITY OF OTTAWA,2021-2022,12760.84,12051.72
VERITAAQ TECHNOLOGY HOUSE,2017-2018,2603984.01,2683549.20
VERITAAQ TECHNOLOGY HOUSE,2018-2019,2957034.60,3008310.67
VERITAAQ TECHNOLOGY HOUSE,2019-2020,4036923.82,4001975.71
VERITAAQ TECHNOLOGY HOUSE,2020-2021,3076950.97,2933259.75
VERITAAQ TECHNOLOGY HOUSE,2021-2022,4470022.52,4178223.69
VERSACOM,2020-2021,49390.06,46999.60
VERSACOM,2021-2022,148986.55,139415.81
VMWARE,2017-2018,225873.44,232796.29
VMWARE,2018-2019,130278.94,132660.30
VMWARE,2019-2020,204033.47,202051.36
VMWARE,2020-2021,31949.55,30220.02
VMWARE,2021-2022,152726.10,142915.13
WOLTERS KLUWER,2021-2022,11045.70,10065.72
ZYCOM,2020-2021,27213.23,26145.67
