d_vendor_name,d_fiscal_year,total,total_constant_2019_dollars
INFO TECH RESEARCH GROUP,2021-2022,48199.27,28066.38
INTEGRA NETWORKS,2018-2019,83426.32,84327.15
INTERACTIVE AUDIO VISUAL,2017-2018,37001.79,37883.30
ITEX,2019-2020,10144.24,10047.37
ITEX,2020-2021,938.72,886.13
ITEX,2021-2022,24402.97,5771.85
KONICA MINOLTA BUSINESS SOLUTIONS,2020-2021,811.95,766.51
KONICA MINOLTA BUSINESS SOLUTIONS,2021-2022,2980.74,2166.68
MAPLESOFT CONSULTING,2017-2018,171510.35,176067.46
MNP,2018-2019,11241.95,11352.56
MNP,2019-2020,82548.05,82329.15
NOVA NETWORKS,2018-2019,69904.89,70592.68
NOVA NETWORKS,2019-2020,32783.52,32123.59
NOVA NETWORKS,2021-2022,24282.73,15787.72
ORANGUTECH,2021-2022,39324.00,36531.04
PANASONIC,2021-2022,20255.25,0.00
PROMAXIS,2018-2019,20810.70,21078.70
PROMAXIS,2019-2020,37861.54,37738.03
PROSCI CANADA,2017-2018,60131.92,61549.35
PROSCI CANADA,2018-2019,58019.85,58897.18
PROSCI CANADA,2019-2020,59182.34,59052.72
PURELOGIC,2020-2021,157.83,148.61
PURELOGIC,2021-2022,57449.14,45063.89
QUINTET CONSULTING,2019-2020,56538.96,56155.34
QUINTET CONSULTING,2020-2021,45878.00,43706.50
RHEA,2018-2019,49289.65,49796.88
SAP,2020-2021,44174.80,41759.00
SAP,2021-2022,135494.13,105992.26
SDL INTERNATIONAL CANADA,2021-2022,9156.25,5806.68
SHI CANADA,2019-2020,18964.75,18782.91
SHI CANADA,2020-2021,21171.55,20129.39
SHI CANADA,2021-2022,20981.24,14227.89
SKILLSOFT CANADA,2017-2018,868642.66,891152.03
SKILLSOFT CANADA,2018-2019,882638.14,896284.52
SKILLSOFT CANADA,2019-2020,921295.76,913786.18
SKILLSOFT CANADA,2020-2021,978651.66,930339.62
SKILLSOFT CANADA,2021-2022,1013405.08,798244.66
SOFTSIM TECHNOLOGIES,2020-2021,26551.28,25001.16
SOFTSIM TECHNOLOGIES,2021-2022,122673.64,95963.25
TELECOM COMPUTER SERVICES,2018-2019,164302.61,165919.18
TELECOM COMPUTER SERVICES,2020-2021,223811.83,210745.25
TELECOM COMPUTER SERVICES,2021-2022,454131.36,274798.53
THOMAS SCHMIDT,2017-2018,108494.97,111093.13
THOMAS SCHMIDT,2018-2019,262256.06,266334.52
THOMAS SCHMIDT,2019-2020,153761.08,153623.11
TOTEM OFFISOURCE,2017-2018,65258.81,66816.16
TOTEM OFFISOURCE,2018-2019,15728.59,15883.34
TOTEM OFFISOURCE,2020-2021,64375.94,61710.91
UNISOURCE,2019-2020,24920.03,24607.90
UNIVERSITY OF OTTAWA,2020-2021,40000.00,38157.87
UNIVERSITY OF TORONTO,2021-2022,23547.99,15539.61
WESTBURY NATIONAL SHOW SYSTEMS,2018-2019,14481.58,14635.49
