d_vendor_name,d_fiscal_year,total,total_constant_2019_dollars
HEWLETT PACKARD,2019-2020,29473.47,29238.36
HEWLETT PACKARD,2020-2021,29392.94,27991.51
HEWLETT PACKARD,2021-2022,29392.94,27327.37
HYPERTEC,2018-2019,11558.43,11824.20
HYPERTEC,2022-2023,15096.80,13395.67
IBM CANADA,2019-2020,4420.47,4385.21
IBM CANADA,2020-2021,4408.39,4198.20
IBM CANADA,2021-2022,4408.39,4098.59
IBM CANADA,2022-2023,4408.39,3944.65
IDS SYSTEMS CONSULTANTS,2017-2018,303418.78,312659.43
IDS SYSTEMS CONSULTANTS,2018-2019,392952.51,400456.44
IDS SYSTEMS CONSULTANTS,2019-2020,38701.01,38595.30
IDS SYSTEMS CONSULTANTS,2020-2021,493958.12,470404.72
IDS SYSTEMS CONSULTANTS,2021-2022,493183.11,458525.42
IDS SYSTEMS CONSULTANTS,2022-2023,515.56,465.69
IRON MOUNTAIN,2017-2018,27321.07,28165.59
IRON MOUNTAIN,2018-2019,27321.07,27844.62
IRON MOUNTAIN,2019-2020,27395.92,27177.38
IRON MOUNTAIN,2020-2021,27321.07,26018.42
IRON MOUNTAIN,2021-2022,17770.44,16521.63
IRON MOUNTAIN,2022-2023,32160.94,28777.75
ITEX,2018-2019,8255.05,8332.17
ITEX,2019-2020,27615.11,27518.86
ITEX,2020-2021,10827.74,10289.44
ITEX,2021-2022,19420.49,18052.91
ITEX,2022-2023,8906.26,7992.06
JUNO RISK SOLUTIONS,2021-2022,42714.00,39682.54
MAXSYS STAFFING AND CONSULTING,2022-2023,33744.82,30167.57
MELTWATER,2017-2018,23351.95,24046.89
MELTWATER,2018-2019,36936.72,37658.77
MELTWATER,2019-2020,56853.70,56368.64
MELTWATER,2020-2021,39589.63,37698.94
MELTWATER,2021-2022,36291.58,33723.97
MELTWATER,2022-2023,37290.00,33367.25
MICROSOFT CANADA,2018-2019,29583.63,30121.53
MICROSOFT CANADA,2019-2020,77231.17,76615.09
MICROSOFT CANADA,2020-2021,77020.15,73347.88
MICROSOFT CANADA,2021-2022,122581.75,113706.08
MICROSOFT CANADA,2022-2023,137713.52,123226.64
MINDWIRE SYSTEMS,2020-2021,36652.68,35233.26
MITSUBISHI MOTOR SALES,2018-2019,44930.16,45599.04
MITSUBISHI MOTOR SALES,2020-2021,86200.92,82817.28
"NATTIQ",2021-2022,13871.99,12872.54
"NATTIQ",2022-2023,15296.91,13687.74
NORTHERN MICRO,2019-2020,32589.04,32169.19
NORTHERN MICRO,2020-2021,231959.33,219090.48
NORTHERN MICRO,2021-2022,51289.57,47617.04
NOVA NETWORKS,2018-2019,17011.02,17169.93
PATTISON SIGN GROUP,2018-2019,27685.00,28209.42
PATTISON SIGN GROUP,2019-2020,26040.85,25718.89
PITNEY BOWES,2018-2019,3236.19,3284.11
PITNEY BOWES,2019-2020,5587.00,5542.43
PITNEY BOWES,2020-2021,5571.73,5306.08
PITNEY BOWES,2021-2022,5571.73,5180.19
PITNEY BOWES,2022-2023,5571.73,4985.61
PROQUEST,2021-2022,23736.28,21457.22
PROQUEST,2022-2023,120883.02,108186.30
PURELOGIC,2020-2021,22244.78,21187.65
PURELOGIC,2021-2022,68393.09,62532.19
PURELOGIC,2022-2023,93693.54,84630.03
PURESPIRIT SOLUTIONS,2021-2022,179372.25,162149.66
PURESPIRIT SOLUTIONS,2022-2023,67489.25,60170.40
QMR,2022-2023,37120.50,33417.41
RANDSTAD,2018-2019,295989.03,301661.11
RANDSTAD,2019-2020,49466.66,49619.74
ROGERS,2017-2018,21735.68,22407.55
SAMSON ASSOCIES,2018-2019,3861.05,3897.12
SAMSON ASSOCIES,2019-2020,26663.08,26450.39
SHARP ELECTRONICS,2018-2019,35918.64,36552.66
SHARP ELECTRONICS,2019-2020,43244.16,42899.20
SHARP ELECTRONICS,2020-2021,43126.00,41069.78
SHARP ELECTRONICS,2021-2022,43126.00,40095.35
SHARP ELECTRONICS,2022-2023,43126.00,38589.33
SI SYSTEMS,2017-2018,211093.98,217619.13
SI SYSTEMS,2018-2019,211093.98,215139.21
SI SYSTEMS,2019-2020,1727701.36,1708365.27
SI SYSTEMS,2022-2023,587636.20,524308.73
SOFTCHOICE,2018-2019,3270.28,3308.29
SOFTCHOICE,2019-2020,10495.71,10399.69
SOFTCHOICE,2020-2021,13362.45,12721.88
SOFTCHOICE,2021-2022,15557.20,14465.29
SOFTCHOICE,2022-2023,15002.01,13415.90
STIFF SENTENCES,2021-2022,14469.08,13356.58
STIFF SENTENCES,2022-2023,15362.92,13796.38
SYSCO,2021-2022,39055.92,36061.13
SYSCO,2022-2023,63211.56,56271.77
TELECOM COMPUTER SERVICES,2018-2019,199590.32,201454.82
TELECOM COMPUTER SERVICES,2020-2021,247716.24,237560.50
TELECOM COMPUTER SERVICES,2021-2022,55889.91,50523.59
TELECOM COMPUTER SERVICES,2022-2023,137335.34,122508.39
THE AIM GROUP,2018-2019,5379.31,5429.56
THE AIM GROUP,2019-2020,72919.53,72337.85
THE AIM GROUP,2021-2022,17256.93,15691.57
THE AIM GROUP,2022-2023,54772.00,49010.21
TOSHIBA CANADA,2017-2018,93121.99,95807.22
TOSHIBA CANADA,2018-2019,393987.61,399112.63
UNIVERSITY OF OTTAWA,2020-2021,15820.00,14906.80
UNIVERSITY OF OTTAWA,2021-2022,15820.00,14487.69
VMWARE,2017-2018,10553205.90,10879416.86
