d_vendor_name,overall_total
ARCADIS CANADA,111769.53
SAMSON ASSOCIES,111016.37475728156
GC STRATEGIES,105090
LIONBRIDGE,105059.00133986928
"NATTIQ",102900
QUINTET CONSULTING,100570
MEDTRONIC CANADA,92987.47450236967
CNW GROUP,92254.38
FUJITSU,92071.98
UNIVERSITY OF OTTAWA,91848
SAS INSTITUTE,89479.18849315068
CHARRON HUMAN RESOURCES,88657.2
MAXSYS STAFFING AND CONSULTING,87440.7
ACKLANDS GRAINGER,86949.2
PLEIAD CANADA,86349.27
INTEGRA NETWORKS,86044.80999999998
JOHNSON CONTROLS CANADA,85021.03
TURTLE ISLAND STAFFING,80800.65000000001
HYUNDAI AUTO CANADA,79115.82
DYNAMIC PERSONNEL CONSULTANTS,68783.16
ORANGUTECH,68574.53285714285
SLR CONSULTING CANADA,68217.45
TAG HR,66464.21
SYSTEMSCOPE,65866.0687248322
PROQUEST,65788.46591780822
ADGA GROUP,65742.36
FISHER SCIENTIFIC COMPANY,61016.490000000005
SIMPLEX GRINNELL,60172.17
"NATIONS TRANSLATION GROUP",58945.721835416494
IFATHOM,55762.880000000005
3D DATACOMM,55581.28
FAST TRACK STAFFING,54540.5
ST JOSEPH PRINT GROUP,54430.29
EKOS RESEARCH ASSOCIATES,53541.8
DRAEGER CANADA,52185.41628571429
AMPLEXOR CANADA,50000
THE VCAN GROUP,49554.229999999996
LEVITT SAFETY,49012.59
GRAYBRIDGE INTERNATIONAL CONSULTING,44054.97175746524
PALADIN TECHNOLOGIES,43932.895888650964
AVI SPL CANADA,42522.33
PROSCI CANADA,39676.350000000006
GRAND TOY,38119.41
MACDONALD DETTWILER AND ASSOCIATES,36792
TPG TECHNOLOGY CONSULTANTS,36792
JUMPING ELEPHANTS,36790.05449591281
KUBOTA CANADA,29111.85
FISHER SCIENTIFIC,28271.879999999997
BMC SOFTWARE CANADA,27635.860000000004
THYSSENKRUPP ELEVATOR,27249.99372857143
4 OFFICE AUTOMATION,25715.95253649635
TEKNION,25641.76165137615
GLOBAL KNOWLEDGE,24995.57
GLOBAL UPHOLSTERY,24824.1
R E GILMORE INVESTMENTS,24086.73
SCALAR DECISIONS,23208.95
BIOMERIEUX CANADA,21977.56
VWR INTERNATIONAL,21840
ECOLE DE LANGUES LA CITE,18645
ECLIPSYS SOLUTIONS,18625.95
GOSS GILROY,16356.590090090089
MORPHO CANADA,15437.42
LUMINA IT,14689.55
COFOMO,14238.263890410959
INLAND AUDIO VISUAL,13775.872572178478
TENAQUIP,13549.27
RANDSTAD,10615.5
CANADIAN DEVELOPMENT CONSULTANTS,10381.349999999999
NOVA NETWORKS,10040.1
TOTEM OFFISOURCE,6180.4944303797465
GETINGE CANADA,5473.745726495727
MEDIA Q,5004.093264248705
UNIVERSITY OF ALBERTA,3350.2649006622514
R R INTERNATIONAL TRANSLATION,2127.379071925754
PITNEY BOWES,1677.6361719605695
ITEX,355.8821038251366
