d_vendor_name,d_fiscal_year,total,total_constant_2019_dollars
CHARRON HUMAN RESOURCES,2019-2020,33744.30,33784.86
CHARTER TELECOM,2019-2020,9842.62,9608.16
CHARTER TELECOM,2020-2021,292569.45,279165.59
CHARTER TELECOM,2021-2022,318242.89,297799.29
CISION CANADA,2019-2020,22600.00,22418.63
CISTEL TECHNOLOGY,2019-2020,10904.25,10816.74
CITRIX,2017-2018,549788.74,566639.35
CITRIX,2018-2019,549788.74,559838.32
CITRIX,2019-2020,17270.75,16997.61
CITRIX,2020-2021,624537.88,595376.60
CITRIX,2021-2022,615691.70,576182.89
CLICK NETWORKS,2017-2018,3781669.82,3896327.58
CLICK NETWORKS,2018-2019,2300783.94,2342133.48
CLICK NETWORKS,2019-2020,6664523.35,6589585.57
CLICK NETWORKS,2020-2021,16310361.38,15535054.52
CLICK NETWORKS,2021-2022,24022337.35,22475133.55
CLOSEREACH,2017-2018,93169.17,96024.49
CLOSEREACH,2018-2019,107508.17,109473.31
CLOSEREACH,2019-2020,95754.79,95014.45
CLOSEREACH,2020-2021,93090.17,88749.79
CLOSEREACH,2021-2022,15557.53,14823.35
COMBAT NETWORKS,2017-2018,5159012.76,5315133.25
COMBAT NETWORKS,2018-2019,6402309.41,6518595.78
COMBAT NETWORKS,2019-2020,5765119.65,5719571.09
COMBAT NETWORKS,2020-2021,1639818.33,1563058.44
COMBAT NETWORKS,2021-2022,2273379.04,2130789.53
COMPUCOM CANADA,2017-2018,4971669.65,5123091.60
COMPUCOM CANADA,2018-2019,2618203.74,2652782.00
COMPUCOM CANADA,2019-2020,1636851.33,1619125.07
COMPUCOM CANADA,2020-2021,3360751.72,3201258.19
COMPUCOM CANADA,2021-2022,13259177.32,12274185.39
COMPUGEN,2017-2018,9196522.65,9482363.03
COMPUGEN,2018-2019,2291067.00,2327267.61
COMPUGEN,2019-2020,4602959.10,4563712.21
COMPUGEN,2020-2021,6619007.58,6304282.29
COMPUGEN,2021-2022,13727011.80,12731670.62
CONCEPT CONTROLS,2019-2020,14030.76,13696.54
CONEXSYS,2017-2018,3380701.40,3483528.57
CONEXSYS,2018-2019,3230753.29,3293475.78
CONEXSYS,2019-2020,120924.79,120327.73
CONEXSYS,2020-2021,64165.05,61262.90
CONVERGINT TECHNOLOGIES,2021-2022,434967.17,399596.84
COSSETTE COMMUNICATIONS,2017-2018,22431.00,23069.25
CSDC SYSTEMS,2017-2018,175329.06,180702.76
CSDC SYSTEMS,2018-2019,155016.35,157898.75
CSDC SYSTEMS,2019-2020,166347.51,164944.36
CSDC SYSTEMS,2020-2021,153475.11,146262.11
CSDC SYSTEMS,2021-2022,36965.99,35221.50
CSI LEASING CANADA,2017-2018,83151.44,85687.55
CSI LEASING CANADA,2018-2019,32501.41,32988.95
CSI LEASING CANADA,2019-2020,858186.88,846977.07
CSI LEASING CANADA,2020-2021,1380227.67,1316076.09
CSI LEASING CANADA,2021-2022,664279.36,621926.94
CTOMS,2020-2021,30063.43,28443.32
CUBIC DEFENSE APPLICATIONS,2017-2018,21986.33,22592.21
CULLEN DIESEL POWER,2021-2022,73269.44,69811.74
DALIAN ENTERPRISES,2017-2018,6938.75,7129.96
DALIAN ENTERPRISES,2018-2019,223018.85,226907.96
DALIAN ENTERPRISES,2019-2020,572822.77,565188.41
DALIAN ENTERPRISES,2020-2021,420328.66,399368.11
DALIAN ENTERPRISES,2021-2022,686593.00,644246.40
DASCO EQUIPMENT,2021-2022,60757.80,56317.82
DASCO STORAGE SOLUTIONS,2017-2018,60393.78,62292.10
DASCO STORAGE SOLUTIONS,2018-2019,11673.64,11788.62
DASCO STORAGE SOLUTIONS,2019-2020,27778.95,27716.70
DASCO STORAGE SOLUTIONS,2020-2021,5965.66,5658.08
DASCO STORAGE SOLUTIONS,2021-2022,7601.40,7242.68
DATA CENTRE INTELLIGENCE,2018-2019,19842.84,20012.06
DATA CENTRE INTELLIGENCE,2019-2020,304790.86,301631.62
DATA CENTRE INTELLIGENCE,2020-2021,918571.28,875742.40
DATA CENTRE INTELLIGENCE,2021-2022,918571.28,859563.21
DECISIVE GROUP,2017-2018,13456077.78,13859371.15
DECISIVE GROUP,2018-2019,11438539.66,11648200.66
DECISIVE GROUP,2019-2020,15838189.71,15689846.29
DECISIVE GROUP,2020-2021,20472630.37,19517622.96
DECISIVE GROUP,2021-2022,26708007.66,24981416.64
DELCO AUTOMATION,2017-2018,34420.79,35404.49
DELCO AUTOMATION,2021-2022,37506.13,34103.22
DELL COMPUTER,2017-2018,13558360.82,13968981.89
DELL COMPUTER,2018-2019,7423486.63,7523507.04
DELL COMPUTER,2019-2020,9810968.75,9700726.74
DELL COMPUTER,2020-2021,13411856.17,12781932.11
DELL COMPUTER,2021-2022,14143774.97,13185755.02
DILIGENS,2017-2018,925617.52,952807.49
DILIGENS,2018-2019,524731.45,534323.00
DILIGENS,2019-2020,25753.86,25558.11
DILIGENS,2020-2021,173071.61,164872.55
DILIGENS,2021-2022,118364.50,110952.30
DLS TECHNOLOGY,2017-2018,9858.84,10130.52
DLS TECHNOLOGY,2018-2019,106221.04,108258.78
DLS TECHNOLOGY,2019-2020,44371.38,43561.27
DLS TECHNOLOGY,2020-2021,214990.91,204449.82
DLS TECHNOLOGY,2021-2022,911778.96,854958.00
DNR CONSULTING GROUP,2017-2018,10146161.32,10455085.90
DNR CONSULTING GROUP,2018-2019,5469171.63,5591034.57
DNR CONSULTING GROUP,2019-2020,131548.30,129948.39
DNR CONSULTING GROUP,2020-2021,451471.31,430441.69
DNR CONSULTING GROUP,2021-2022,457266.01,427891.72
DONNA CONA,2017-2018,1994933.23,2050157.08
DONNA CONA,2018-2019,3429517.54,3492230.27
DONNA CONA,2019-2020,299889.65,293498.62
DONNA CONA,2020-2021,964776.27,921746.16
DONNA CONA,2021-2022,13006506.17,11921148.33
DYNABOOK CANADA,2019-2020,8035024.19,7892850.96
DYNABOOK CANADA,2020-2021,26515497.66,25278892.13
DYNABOOK CANADA,2021-2022,27955085.08,25925250.52
EBERHARD VON HUENE ASSOCIATES,2018-2019,10747.08,10951.07
EBSCO CANADA,2017-2018,39038.70,40232.21
EBSCO CANADA,2018-2019,31583.39,32220.08
ECLIPSYS SOLUTIONS,2017-2018,6690500.81,6900879.94
ECLIPSYS SOLUTIONS,2018-2019,5755845.69,5854717.70
ECLIPSYS SOLUTIONS,2019-2020,2324898.30,2309955.04
ECLIPSYS SOLUTIONS,2020-2021,7012223.14,6690344.44
ECLIPSYS SOLUTIONS,2021-2022,8399375.35,7851070.25
EKOS RESEARCH ASSOCIATES,2017-2018,175633.64,180762.39
EMCON SERVICES,2017-2018,217765.10,224187.94
EMCON SERVICES,2018-2019,4698606.10,4771225.09
EMCON SERVICES,2019-2020,1219427.80,1204621.10
EMCON SERVICES,2020-2021,171760.00,165021.97
EMCON SERVICES,2021-2022,425020.52,388353.08
EMPOWERED NETWORKS,2017-2018,938279.75,967073.64
EMPOWERED NETWORKS,2018-2019,308319.54,313693.88
EMPOWERED NETWORKS,2019-2020,644584.26,641241.46
EMPOWERED NETWORKS,2020-2021,41444.33,39557.28
EMPOWERED NETWORKS,2021-2022,24661.38,23148.69
ENTRUST,2017-2018,55888.02,57552.05
ENTRUST,2018-2019,968579.75,986069.20
ENTRUST,2019-2020,41707.15,41422.49
ESRI,2017-2018,52555.18,54053.38
ESRI,2018-2019,43920.60,44759.30
ESRI,2019-2020,985981.50,974919.26
FELIX TECHNOLOGY,2020-2021,963777.95,914254.34
FELIX TECHNOLOGY,2021-2022,9045.76,8419.28
FREEBALANCE,2017-2018,108392.92,111704.87
FREEBALANCE,2018-2019,124853.38,126942.05
FREEBALANCE,2019-2020,127219.50,126198.55
FREEBALANCE,2020-2021,131285.31,125164.06
FREQUENTIS CANADA,2017-2018,26392.82,27228.29
FREQUENTIS CANADA,2020-2021,64445.11,61122.44
FREQUENTIS CANADA,2021-2022,1022715.86,957017.66
FUJITSU,2017-2018,5960005.88,6142669.73
FUJITSU,2018-2019,5885499.87,5993080.80
FUJITSU,2019-2020,5901624.53,5854263.40
FUJITSU,2020-2021,5885499.87,5611085.29
FUJITSU,2021-2022,671928.04,638627.83
GARTNER,2018-2019,47909.91,48318.50
GARTNER,2019-2020,50431.48,50614.91
GEMALTO COGENT,2018-2019,215891.32,218285.90
GEMALTO COGENT,2019-2020,161032.05,160065.75
GENERAL DYNAMICS,2017-2018,1092118.50,1122969.98
GENERAL DYNAMICS,2018-2019,298935.41,303393.98
GENERAL DYNAMICS,2019-2020,1167329.53,1146810.07
GENERAL DYNAMICS,2020-2021,985790.04,937697.48
GENERAL DYNAMICS,2021-2022,1616528.11,1506113.19
GENESIS INTEGRATION,2017-2018,247397.65,254232.98
GENESIS INTEGRATION,2018-2019,118669.24,120985.56
GENESIS INTEGRATION,2019-2020,97754.92,95821.31
GENESIS INTEGRATION,2020-2021,98140.83,93314.55
GENESIS INTEGRATION,2021-2022,38323.85,35980.18
GLASSHOUSE SYSTEMS,2017-2018,1156933.35,1195505.09
GLASSHOUSE SYSTEMS,2018-2019,944080.17,957552.81
GLASSHOUSE SYSTEMS,2019-2020,3512200.43,3478591.90
GLASSHOUSE SYSTEMS,2020-2021,4359396.86,4156317.78
GLASSHOUSE SYSTEMS,2021-2022,4768523.34,4454981.47
GLOBAL UPHOLSTERY,2018-2019,154797.30,157397.15
GOSS GILROY,2019-2020,55822.00,55228.14
GRAND TOY,2019-2020,68228.77,67214.02
GRAND TOY,2020-2021,20588.65,19610.48
GRAND TOY,2021-2022,77825.41,70801.23
GRAYBAR CANADA,2017-2018,51604.00,53086.74
GRAYBAR CANADA,2018-2019,31332.10,31799.17
GRAYBAR CANADA,2019-2020,28634.66,28400.56
GRAYBAR CANADA,2020-2021,11966.70,11507.94
GUILLEVIN INTERNATIONAL,2021-2022,22858.71,21620.70
HEWLETT PACKARD,2017-2018,48979808.86,50479267.19
HEWLETT PACKARD,2018-2019,45026266.71,45836548.03
HEWLETT PACKARD,2019-2020,51057679.45,50720557.37
HEWLETT PACKARD,2020-2021,44972931.32,42874522.79
HEWLETT PACKARD,2021-2022,12587845.81,11779541.38
HITACHI DATA SYSTEMS,2017-2018,9186805.57,9466115.27
HITACHI DATA SYSTEMS,2018-2019,3002551.74,3076388.42
HITACHI DATA SYSTEMS,2019-2020,4812643.73,4761695.95
HITACHI DATA SYSTEMS,2020-2021,6034676.46,5753799.89
HITACHI DATA SYSTEMS,2021-2022,6222957.94,5819404.54
HONEYWELL,2017-2018,660646.61,679238.30
HONEYWELL,2018-2019,967154.47,990472.39
HONEYWELL,2019-2020,21038.72,20900.98
HONEYWELL,2020-2021,637828.88,611343.42
HONEYWELL,2021-2022,226229.05,210674.81
HOSKIN SCIENTIFIC,2018-2019,20458.66,20633.14
HUMANSCALE CANADA,2021-2022,24999.19,22832.16
HYPERTEC,2017-2018,6582468.74,6782021.92
HYPERTEC,2018-2019,15586869.11,15764153.24
HYPERTEC,2019-2020,15529035.25,15356990.90
HYPERTEC,2020-2021,22730423.28,21651003.44
HYPERTEC,2021-2022,9507302.95,8863374.85
IBM CANADA,2017-2018,173496208.33,178673869.86
IBM CANADA,2018-2019,213594242.95,217694133.46
IBM CANADA,2019-2020,153049334.46,151806875.68
IBM CANADA,2020-2021,163793896.60,156153235.63
IBM CANADA,2021-2022,154676794.94,144744578.81
ICEBERG NETWORKS,2018-2019,53845.03,54304.23
ICEBERG NETWORKS,2019-2020,724758.16,718980.33
ICEBERG NETWORKS,2020-2021,995422.14,949213.18
ICEBERG NETWORKS,2021-2022,1995126.42,1868153.91
IFATHOM,2018-2019,15487.19,15619.27
IFATHOM,2019-2020,66437.81,66152.81
ILLUMINA CANADA,2018-2019,45355.38,46512.86
ILLUMINA CANADA,2019-2020,48153.99,48329.14
ILLUMINA CANADA,2020-2021,50095.95,47210.19
ILLUMINA CANADA,2021-2022,58465.73,55461.54
IMP GROUP,2018-2019,6756.75,6838.71
IMP GROUP,2019-2020,19687.50,19656.85
IMTECH MARINE CANADA,2021-2022,2060.08,1873.17
INLAND AUDIO VISUAL,2017-2018,102664.05,105834.84
INLAND AUDIO VISUAL,2018-2019,94374.60,95562.13
INLAND AUDIO VISUAL,2021-2022,81895.04,77463.89
INNOVASEA MARINE SYSTEMS CANADA,2021-2022,953906.83,867359.48
INSA,2017-2018,11840315.99,12202849.19
INSA,2018-2019,13720775.62,13966310.13
INSA,2019-2020,23107164.08,22946370.14
INSA,2020-2021,35452763.19,33790506.46
INSA,2021-2022,32257619.74,30062618.54
INSIGHT SOFTWARE CANADA,2017-2018,55802.20,57347.28
INSIGHT SOFTWARE CANADA,2018-2019,107195.83,108586.96
INSIGHT SOFTWARE CANADA,2019-2020,229548.25,226267.98
INSIGHT SOFTWARE CANADA,2020-2021,64567.48,61297.43
INSIGHT SOFTWARE CANADA,2021-2022,101294.12,92785.19
INTEGRA NETWORKS,2017-2018,2409393.30,2478700.22
INTEGRA NETWORKS,2018-2019,5178401.01,5271854.93
INTEGRA NETWORKS,2019-2020,2215205.73,2173181.87
INTEGRA NETWORKS,2020-2021,5140291.01,4901585.17
INTEGRA NETWORKS,2021-2022,745316.15,694157.74
INTERACTIVE AUDIO VISUAL,2019-2020,11492.10,11362.98
INTERACTIVE AUDIO VISUAL,2021-2022,11277.74,10666.95
INTERFAX SYSTEMS,2021-2022,19183.13,17442.65
IPSS,2017-2018,6036866.80,6221592.74
IPSS,2018-2019,4163605.76,4233772.18
IPSS,2019-2020,5369550.59,5326991.18
IPSS,2020-2021,338098.14,320686.60
IPSS,2021-2022,1979926.73,1843439.14
ITEX,2017-2018,16710579.15,17193002.19
ITEX,2018-2019,13783769.88,14022545.73
ITEX,2019-2020,7763185.40,7682457.22
ITEX,2020-2021,9947197.26,9482715.33
ITEX,2021-2022,10058915.83,9408854.28
IVAN S CAMERA,2018-2019,32446.39,32926.09
IVAN S CAMERA,2019-2020,58975.65,57809.63
IVAN S CAMERA,2020-2021,13661.66,13128.25
IVAN S CAMERA,2021-2022,10363.31,9423.05
JAVELIN TECHNOLOGIES,2017-2018,45349.59,46599.29
JAVELIN TECHNOLOGIES,2019-2020,10924.15,10686.39
JAVELIN TECHNOLOGIES,2020-2021,36919.57,35198.18
JAVELIN TECHNOLOGIES,2021-2022,97668.50,89743.91
JOHNSON CONTROLS CANADA,2019-2020,26748.19,26111.03
JOHNSON CONTROLS CANADA,2020-2021,58272.84,54916.05
KEYSIGHT TECHNOLOGIES CANADA,2017-2018,43460.81,44792.86
KEYSIGHT TECHNOLOGIES CANADA,2018-2019,43460.81,44255.23
KEYSIGHT TECHNOLOGIES CANADA,2019-2020,43579.89,43230.15
KEYSIGHT TECHNOLOGIES CANADA,2020-2021,10835.44,10211.26
KEYSIGHT TECHNOLOGIES CANADA,2021-2022,23349.75,21687.08
KONGSBERG,2018-2019,24207.99,24560.84
KONICA MINOLTA BUSINESS SOLUTIONS,2017-2018,177514.32,182929.73
KONICA MINOLTA BUSINESS SOLUTIONS,2018-2019,254357.07,258468.04
KONICA MINOLTA BUSINESS SOLUTIONS,2019-2020,948559.41,940483.52
KONICA MINOLTA BUSINESS SOLUTIONS,2020-2021,606068.99,577409.74
KONICA MINOLTA BUSINESS SOLUTIONS,2021-2022,712259.01,665299.10
KYNDRYL CANADA,2018-2019,1208532.75,1225526.10
KYNDRYL CANADA,2019-2020,2057316.22,2040806.05
KYNDRYL CANADA,2020-2021,2051695.14,1956033.75
KYNDRYL CANADA,2021-2022,6076778.99,5658247.24
L3HARRIS,2018-2019,59114.86,60470.38
L3HARRIS,2019-2020,4493.59,4509.93
L3HARRIS,2020-2021,899723.48,854418.70
L3HARRIS,2021-2022,1676.06,1596.96
LAURENTIAN TECHNOLOGIES,2017-2018,213765.51,219906.97
LAURENTIAN TECHNOLOGIES,2018-2019,946782.54,962796.62
LAURENTIAN TECHNOLOGIES,2019-2020,1781529.30,1765349.93
LAURENTIAN TECHNOLOGIES,2020-2021,2992559.31,2851400.06
LAURENTIAN TECHNOLOGIES,2021-2022,2655455.91,2481272.83
LEO PISCES SERVICES GROUP,2021-2022,61379.55,56435.78
LEXISNEXIS CANADA,2019-2020,3872.38,3786.46
LEXISNEXIS CANADA,2020-2021,9755.42,9313.52
LIFE TECHNOLOGIES,2017-2018,19221.30,19770.62
LIFE TECHNOLOGIES,2019-2020,16777.11,16756.87
LIFE TECHNOLOGIES,2021-2022,16719.26,15331.03
LOTEK WIRELESS,2019-2020,14222.25,13972.66
MADSEN DIESEL TURBINE,2017-2018,57500.00,59143.27
MAGNET FORENSICS,2019-2020,239.70,233.99
MAGNET FORENSICS,2020-2021,87251.39,83184.43
MARINENAV,2019-2020,11382.53,11301.41
MAXSYS STAFFING AND CONSULTING,2021-2022,16800.00,15654.02
MCAFEE INTERNATIONAL,2017-2018,2745091.51,2829226.48
MCAFEE INTERNATIONAL,2018-2019,1331181.36,1363187.25
MEGA TECH,2020-2021,35190.00,33809.52
MICROSOFT CANADA,2017-2018,257789.02,265046.74
MICROSOFT CANADA,2018-2019,1119822.76,1135052.72
MICROSOFT CANADA,2019-2020,110582.08,107975.71
MICROSOFT CANADA,2020-2021,2084372.40,1987986.59
MICROSOFT CANADA,2021-2022,4242957.22,3890536.85
MILLBROOK TACTICAL,2017-2018,3107.46,3193.09
MILLBROOK TACTICAL,2018-2019,19680.58,20182.83
MISHKUMI TECHNOLOGIES,2017-2018,6562305.54,6747705.21
MISHKUMI TECHNOLOGIES,2018-2019,5498854.19,5574877.53
MISHKUMI TECHNOLOGIES,2019-2020,5147476.64,5118317.91
MISHKUMI TECHNOLOGIES,2020-2021,2741.73,2613.90
MISHKUMI TECHNOLOGIES,2021-2022,2741.73,2565.61
MNP,2017-2018,21627.92,22223.92
MNP,2018-2019,217480.71,221473.61
MNP,2019-2020,14683.83,14334.05
MNP,2020-2021,95454.49,90988.84
MNP,2021-2022,107862.02,101396.09
MORPHO CANADA,2017-2018,871248.09,897419.59
MORPHO CANADA,2018-2019,554735.10,564413.56
MORPHO CANADA,2019-2020,937998.09,932125.51
MORPHO CANADA,2020-2021,134605.65,128417.04
MORPHO CANADA,2021-2022,110662.03,101806.21
MOTOROLA SOLUTIONS CANADA,2019-2020,159447.32,159870.18
MOTOROLA SOLUTIONS CANADA,2021-2022,1552567.78,1411704.31
MULTISHRED,2017-2018,15780.45,16328.82
MULTISHRED,2018-2019,147783.87,149044.21
MULTISHRED,2019-2020,12802.79,12497.82
NEOPOST CANADA,2017-2018,2464.76,2532.69
NEOPOST CANADA,2018-2019,56194.57,56984.08
NEOPOST CANADA,2019-2020,19244.54,19090.10
NEOPOST CANADA,2020-2021,19191.96,18297.13
NEOPOST CANADA,2021-2022,19191.96,17959.09
NIMBLE INFORMATION STRATEGIES,2017-2018,86530.77,89485.15
NIMBLE INFORMATION STRATEGIES,2018-2019,58459.30,59492.69
NIMBLE INFORMATION STRATEGIES,2019-2020,63579.82,63069.59
NIMBLE INFORMATION STRATEGIES,2020-2021,86175.61,82326.03
NIMBLE INFORMATION STRATEGIES,2021-2022,83940.69,77898.97
NISHA TECHONOLOGIES,2017-2018,39340069.13,40458973.41
NISHA TECHONOLOGIES,2018-2019,46463279.41,47115563.18
NISHA TECHONOLOGIES,2019-2020,72057080.64,71082154.42
NISHA TECHONOLOGIES,2020-2021,43304613.25,41262949.59
NISHA TECHONOLOGIES,2021-2022,17898095.03,16565879.65
NISSAN CANADA,2017-2018,27503.74,28261.66
NORTHERN MICRO,2017-2018,73075334.97,75177427.62
NORTHERN MICRO,2018-2019,62553219.35,63541480.52
NORTHERN MICRO,2019-2020,41692460.80,41299759.58
NORTHERN MICRO,2020-2021,134056962.64,127737637.60
NORTHERN MICRO,2021-2022,148958195.62,138805596.37
NORTHWESTEL,2017-2018,32978.66,33896.49
NORTHWESTEL,2018-2019,97863.49,99652.34
NORTHWESTEL,2019-2020,98131.61,97344.10
NORTHWESTEL,2020-2021,97863.49,93300.56
NOVA NETWORKS,2017-2018,774728.34,798698.83
NOVA NETWORKS,2018-2019,579168.64,587147.78
NOVA NETWORKS,2019-2020,602822.05,595553.30
NOVA NETWORKS,2020-2021,484386.17,460711.11
NOVA NETWORKS,2021-2022,585530.10,543436.61
NOVIPRO,2021-2022,162593.51,152148.67
OEI KRUEGER,2017-2018,609135.06,628092.44
ONX ENTERPRISE SOLUTIONS,2017-2018,26262672.94,27012723.35
ONX ENTERPRISE SOLUTIONS,2018-2019,7387982.39,7500697.31
ONX ENTERPRISE SOLUTIONS,2019-2020,12567984.35,12452753.86
ONX ENTERPRISE SOLUTIONS,2020-2021,11049842.90,10538139.44
ONX ENTERPRISE SOLUTIONS,2021-2022,14610504.86,13677206.43
OPEN STORAGE SOLUTIONS,2017-2018,824129.18,850530.32
OPEN STORAGE SOLUTIONS,2018-2019,637068.02,648481.57
