d_vendor_name,d_fiscal_year,total,total_constant_2019_dollars
FERENCE COMPANY CONSULTING,2020-2021,150144.08,142520.69
FERENCE COMPANY CONSULTING,2021-2022,236906.74,130671.90
GARTNER,2017-2018,724124.10,741560.02
GARTNER,2018-2019,153395.56,156067.86
GARTNER,2020-2021,151565.07,143712.39
GARTNER,2021-2022,199017.92,133785.69
GATESTONE,2017-2018,27087.60,27789.53
GENERAL MOTORS,2017-2018,52721.39,53964.14
GENERAL MOTORS,2020-2021,46413.15,44195.99
GLOBAL UPHOLSTERY,2021-2022,15370.65,11839.36
HAWORTH,2018-2019,18577.82,18853.76
HAWORTH,2019-2020,112100.63,109387.74
HEWLETT PACKARD,2017-2018,36391.55,37332.29
HEWLETT PACKARD,2018-2019,41120.31,41839.36
IFATHOM,2019-2020,11639.00,11385.94
INFO TECH RESEARCH GROUP,2017-2018,24441.48,25074.84
INTERACTIVE AUDIO VISUAL,2017-2018,17200.26,17605.71
INTERACTIVE AUDIO VISUAL,2019-2020,87945.34,86326.00
INTERACTIVE AUDIO VISUAL,2020-2021,11592.03,10942.64
INTERACTIVE AUDIO VISUAL,2021-2022,48766.63,4056.05
IPSOS,2018-2019,23625.00,23878.20
IPSOS,2020-2021,69580.05,65725.05
IPSOS,2021-2022,95051.32,89604.36
ITEX,2019-2020,35739.10,35219.26
JIM PATTISON INDUSTRIES,2017-2018,7145.16,7333.53
JIM PATTISON INDUSTRIES,2020-2021,40976.64,39024.29
LES TRAITEURS BYTOWN CATERING,2017-2018,74331.21,76313.47
LES TRAITEURS BYTOWN CATERING,2018-2019,23156.47,23652.85
LES TRAITEURS BYTOWN CATERING,2019-2020,23945.77,24021.10
MANIFEST COMMUNICATIONS,2020-2021,24718.75,23275.62
MAPLESOFT CONSULTING,2017-2018,935578.63,959762.04
MAPLESOFT CONSULTING,2018-2019,781447.35,793924.36
MAPLESOFT CONSULTING,2019-2020,54595.86,53896.09
MEDIA Q,2017-2018,28250.00,28982.05
MEDIA Q,2018-2019,16943.68,17110.39
MEDIA Q,2019-2020,302.57,303.64
MEDIA Q,2020-2021,7345.00,6982.67
MESSA COMPUTING,2020-2021,38869.74,36600.45
MESSA COMPUTING,2021-2022,96887.95,75244.50
MNP,2018-2019,212834.82,215607.62
MOMENTUM SOLUTIONS,2017-2018,271095.35,278591.16
"NATIONAL ARTS CENTRE",2020-2021,45200.00,42561.13
"NAUT MAWT TRIBAL COUNCIL",2020-2021,386925.00,366942.85
NITAM SOLUTIONS,2020-2021,49582.14,46687.44
NOVA NETWORKS,2019-2020,77820.88,76422.20
NOVA NETWORKS,2021-2022,21983.73,14707.66
OXFORD ECONOMICS USA,2021-2022,6344.52,0.00
PALADIN GROUP,2021-2022,11134.62,7921.83
PATTISON SIGN GROUP,2017-2018,11865.00,12147.44
PHASELOCK SYSTEMS INTERNATIONAL,2019-2020,55590.76,54496.82
POSTMEDIA NETWORK,2017-2018,65540.00,67179.59
POSTMEDIA NETWORK,2018-2019,24314.75,24693.52
POSTMEDIA NETWORK,2019-2020,16554.50,16204.39
POSTMEDIA NETWORK,2020-2021,56500.00,53278.99
POSTMEDIA NETWORK,2021-2022,48590.00,29460.54
PR3 MEDIAS,2017-2018,327035.29,334744.19
PR3 MEDIAS,2018-2019,2168209.09,2204851.46
PR3 MEDIAS,2019-2020,2813590.76,2789846.93
PR3 MEDIAS,2020-2021,3291175.22,3126252.84
PR3 MEDIAS,2021-2022,5204803.81,4081580.43
PROCOM CONSULTANTS,2017-2018,63963.84,65621.35
PROQUEST,2017-2018,12149.02,12491.94
PROQUEST,2018-2019,32828.98,33318.96
PROQUEST,2019-2020,72701.86,71674.96
PROQUEST,2020-2021,11689.44,11105.52
PROQUEST,2021-2022,46677.18,38645.19
PURESPIRIT SOLUTIONS,2019-2020,27414.53,26751.08
PURESPIRIT SOLUTIONS,2020-2021,28397.11,26955.69
R E GILMORE INVESTMENTS,2017-2018,62147.63,63632.29
R E GILMORE INVESTMENTS,2018-2019,43891.91,44756.25
R E GILMORE INVESTMENTS,2019-2020,63106.60,62699.01
RHEA,2017-2018,24834.60,25420.00
RHEA,2018-2019,35688.32,36163.74
RHEA,2019-2020,23893.79,23766.00
SAP,2017-2018,95221.62,97686.90
SAP,2018-2019,209758.39,213020.44
SAP,2019-2020,115802.37,114825.11
SAP,2020-2021,191369.47,181929.27
SAP,2021-2022,45290.40,34790.75
SAS INSTITUTE,2018-2019,10280.51,10431.05
SAS INSTITUTE,2019-2020,17862.84,17645.27
SAS INSTITUTE,2020-2021,10076.99,9591.42
SUBARU CANADA,2019-2020,46704.46,46621.87
SUNCOR ENERGY,2017-2018,13797.00,14154.03
SUNCOR ENERGY,2019-2020,26366.02,25986.71
SUNCOR ENERGY,2020-2021,13224.81,12549.13
SUNCOR ENERGY,2021-2022,75.56,71.44
SUPER CHANNEL INTERNATIONAL,2018-2019,201985.15,204106.22
SUPER CHANNEL INTERNATIONAL,2019-2020,205379.85,205839.00
SYSTEMATIX SOLUTIONS,2017-2018,3953.26,4046.44
SYSTEMATIX SOLUTIONS,2018-2019,89295.04,90785.38
SYSTEMATIX SOLUTIONS,2019-2020,33865.97,33895.74
SYSTEMSCOPE,2017-2018,30916.80,31726.86
SYSTEMSCOPE,2018-2019,24860.00,25117.87
TELECOM COMPUTER SERVICES,2018-2019,19660.73,20087.75
TELECOM COMPUTER SERVICES,2020-2021,13406.84,12827.39
THE VCAN GROUP,2017-2018,24408.00,24983.35
THE VCAN GROUP,2021-2022,24861.17,21278.89
TOTEM OFFISOURCE,2019-2020,2113.30,2062.16
TOTEM OFFISOURCE,2020-2021,36275.43,34294.51
UNIVERSITY OF OTTAWA,2017-2018,14690.00,15036.27
UNIVERSITY OF OTTAWA,2020-2021,17350.88,16337.90
UNIVERSITY OF OTTAWA,2021-2022,68649.12,64911.94
UNIVERSITY OF REGINA,2018-2019,39960.00,40453.67
UNIVERSITY OF REGINA,2019-2020,26189.16,26235.80
WESTBURY NATIONAL SHOW SYSTEMS,2017-2018,34565.57,35380.35
WESTBURY NATIONAL SHOW SYSTEMS,2019-2020,13485.42,13331.91
