d_vendor_name,d_fiscal_year,total,total_constant_2019_dollars
CANADIAN CORPS OF COMMISSIONAIRES,2018-2019,4351629.13,4419302.25
CANADIAN CORPS OF COMMISSIONAIRES,2019-2020,4296085.46,4258445.41
CANADIAN CORPS OF COMMISSIONAIRES,2020-2021,4453808.67,4234199.36
CANADIAN CORPS OF COMMISSIONAIRES,2021-2022,4402236.25,4084616.78
CANON,2017-2018,12316.51,12618.28
CANON,2018-2019,47595.54,48240.64
CANSEL SURVEY EQUIPMENT,2017-2018,14172.93,14540.20
CANSEL SURVEY EQUIPMENT,2019-2020,21020.31,20511.61
CANSEL SURVEY EQUIPMENT,2020-2021,35171.70,33125.09
CANSEL SURVEY EQUIPMENT,2021-2022,33548.32,30385.38
CARAHSOFT TECHNOLOGY,2017-2018,43503.54,44636.92
CARAHSOFT TECHNOLOGY,2018-2019,24619.76,24953.88
CARAHSOFT TECHNOLOGY,2019-2020,108521.37,106492.18
CARAHSOFT TECHNOLOGY,2020-2021,138417.38,131626.05
CARAHSOFT TECHNOLOGY,2021-2022,148079.32,135778.78
CAREWORX,2017-2018,11330.53,11597.61
CAREWORX,2018-2019,120788.80,122665.18
CAREWORX,2019-2020,121454.19,120429.24
CAREWORX,2020-2021,121122.35,115147.42
CAREWORX,2021-2022,120907.98,112261.82
CARLETON ELECTRIC,2020-2021,40318.40,38707.04
CARMICHAEL ENGINEERING,2018-2019,120635.00,121901.80
CARO ANALYTICAL SERVICES,2021-2022,10220.18,9475.46
CBCI TELECOM,2017-2018,34824.31,35645.19
CDW CANADA,2017-2018,85683.11,88042.95
CDW CANADA,2018-2019,387503.44,393337.25
CDW CANADA,2019-2020,394051.70,390726.31
CDW CANADA,2020-2021,1949407.90,1847026.49
CDW CANADA,2021-2022,1306942.84,1227506.99
CGI,2017-2018,583230.76,597623.61
CGI,2018-2019,808988.91,821569.89
CGI,2019-2020,811205.32,804359.58
CHARRON HUMAN RESOURCES,2021-2022,17402.00,15872.47
CHUBB EDWARDS,2019-2020,24889.70,24287.36
CHUBB EDWARDS,2020-2021,24210.60,23243.00
CIMA,2020-2021,11300.00,10818.71
CISION CANADA,2017-2018,81852.02,83973.07
CISION CANADA,2018-2019,92323.17,93758.93
CISION CANADA,2019-2020,114186.73,112491.12
CISION CANADA,2020-2021,22600.00,21485.15
CISION CANADA,2021-2022,69288.80,64330.84
CISTEL TECHNOLOGY,2017-2018,568256.96,582982.35
CISTEL TECHNOLOGY,2018-2019,605775.26,614961.38
CISTEL TECHNOLOGY,2019-2020,189840.00,188308.26
CISTEL TECHNOLOGY,2020-2021,177616.47,168422.54
CISTEL TECHNOLOGY,2021-2022,254598.77,236380.96
CLOSEREACH,2018-2019,364.56,368.15
CLOSEREACH,2019-2020,32993.04,32720.35
COFOMO,2017-2018,666980.44,684233.47
COFOMO,2018-2019,1245546.31,1261999.71
COFOMO,2019-2020,3734973.13,3703453.78
COFOMO,2020-2021,5763586.45,5487397.92
COFOMO,2021-2022,7000896.66,6499947.51
CONEXSYS,2019-2020,24992.00,24458.36
CONFERENCE BOARD OF CANADA,2017-2018,13069.92,13408.60
CONFERENCE BOARD OF CANADA,2018-2019,18074.06,18318.21
CONFERENCE BOARD OF CANADA,2019-2020,31287.87,30873.65
CONFERENCE BOARD OF CANADA,2020-2021,13197.27,12542.60
CONFERENCE BOARD OF CANADA,2021-2022,25865.00,24014.23
CONTROLLED ENVIRONMENTS,2017-2018,1458399.41,1493560.96
CONTROLLED ENVIRONMENTS,2018-2019,840226.80,853153.08
CONTROLLED ENVIRONMENTS,2019-2020,26369.94,25731.77
CONTROLLED ENVIRONMENTS,2020-2021,294929.89,279685.39
CONTROLLED ENVIRONMENTS,2021-2022,1462074.00,1333678.40
CONTROLS EQUIPMENT,2017-2018,3310.24,3396.02
CONTROLS EQUIPMENT,2018-2019,98828.22,100102.54
CONTROLS EQUIPMENT,2019-2020,81695.96,80469.23
CONTROLS EQUIPMENT,2020-2021,42469.15,40374.16
CONTROLS EQUIPMENT,2021-2022,68259.10,63680.56
CONVERGINT TECHNOLOGIES,2017-2018,14889.56,15240.54
CONVERGINT TECHNOLOGIES,2018-2019,8758.57,8948.80
CONVERSART CONSULTING,2021-2022,39663.00,36768.51
CORADIX TECHNOLOGY CONSULTING,2017-2018,964642.90,989921.75
CORADIX TECHNOLOGY CONSULTING,2018-2019,712263.05,723339.80
COSSETTE COMMUNICATIONS,2017-2018,228214.39,233753.92
COSSETTE COMMUNICATIONS,2018-2019,138606.34,140094.86
COSSETTE COMMUNICATIONS,2019-2020,193809.92,189835.31
COSSETTE COMMUNICATIONS,2020-2021,196154.29,185783.05
COSSETTE COMMUNICATIONS,2021-2022,111870.00,102467.00
CSDC SYSTEMS,2017-2018,27058.90,27760.08
CSDC SYSTEMS,2018-2019,24669.10,25057.64
CSDC SYSTEMS,2019-2020,23623.63,23425.53
CSDC SYSTEMS,2020-2021,5204.95,4913.37
CUMMINS CANADA,2018-2019,12593.29,12785.57
CUMMINS CANADA,2019-2020,12515.62,12394.13
CUMMINS CANADA,2020-2021,13116.09,12475.81
D F S,2020-2021,341684.33,325352.53
D F S,2021-2022,419915.08,389868.06
D MARK BIOSCIENCES,2017-2018,319001.57,327170.34
D MARK BIOSCIENCES,2018-2019,107081.58,108695.34
D MARK BIOSCIENCES,2019-2020,120067.28,119234.11
D MARK BIOSCIENCES,2020-2021,89180.39,84713.73
D MARK BIOSCIENCES,2021-2022,149147.62,136450.27
DALHOUSIE UNIVERSITY,2017-2018,13253.75,13603.18
DALHOUSIE UNIVERSITY,2018-2019,19320.00,19607.02
DALHOUSIE UNIVERSITY,2019-2020,14593.50,14368.92
DALHOUSIE UNIVERSITY,2021-2022,64037.02,58241.03
DALIAN ENTERPRISES,2017-2018,27217.00,27922.28
DALIAN ENTERPRISES,2018-2019,37401.07,38125.90
DALIAN ENTERPRISES,2021-2022,172381.37,155694.86
DATA CENTRE INTELLIGENCE,2021-2022,1061.08,958.36
DECISIVE GROUP,2021-2022,10197.35,9268.80
DEFRAN,2018-2019,181068.34,183321.12
DEFRAN,2019-2020,199012.05,198576.89
DELL COMPUTER,2017-2018,14626.40,14971.17
DELL COMPUTER,2018-2019,963160.07,972636.60
DELL COMPUTER,2019-2020,18555.58,18590.98
DELL COMPUTER,2020-2021,5048.94,4754.18
DELL COMPUTER,2021-2022,11651.41,11017.12
DELOITTE,2017-2018,727146.91,745867.06
DELOITTE,2018-2019,683596.43,694097.50
DELOITTE,2019-2020,651193.14,645697.74
DELOITTE,2020-2021,350033.80,330891.46
DELOITTE,2021-2022,1148471.11,1065742.50
DILLON CONSULTING,2017-2018,44074.80,45180.86
DILLON CONSULTING,2018-2019,72355.50,73214.61
DILLON CONSULTING,2019-2020,161385.00,159068.65
DILLON CONSULTING,2021-2022,441187.48,407246.53
DLS TECHNOLOGY,2017-2018,27120.00,27773.90
DLS TECHNOLOGY,2018-2019,11231.92,11356.20
DLS TECHNOLOGY,2019-2020,13765.94,13762.93
DONALD SERVANT ELECTRIC,2017-2018,28928.00,29636.76
DONNA CONA,2017-2018,3084040.58,3163969.10
DONNA CONA,2018-2019,2977196.99,3023587.24
DONNA CONA,2019-2020,1819351.42,1804243.47
DONNA CONA,2020-2021,339997.28,323255.63
DONNA CONA,2021-2022,399117.55,368737.63
DYNABOOK CANADA,2021-2022,51609.36,47844.52
EAGLE PROFESSIONAL RESOURCES,2018-2019,409258.55,413541.86
EAGLE PROFESSIONAL RESOURCES,2019-2020,1280244.71,1269440.75
EAGLE PROFESSIONAL RESOURCES,2020-2021,1276746.77,1213765.21
EBSCO CANADA,2017-2018,259926.69,266793.84
EBSCO CANADA,2018-2019,91128.52,92533.34
EBSCO CANADA,2019-2020,268374.51,266053.06
EBSCO CANADA,2020-2021,313727.79,298272.45
EBSCO CANADA,2021-2022,294445.12,273325.02
ECLIPSYS SOLUTIONS,2017-2018,54730.54,56020.65
ECOLE DE LANGUES ABCE,2018-2019,1654.40,1670.67
ECOLE DE LANGUES ABCE,2019-2020,21331.85,21345.32
ECOLE DE LANGUES ABCE,2020-2021,21877.91,20812.42
ECOLE DE LANGUES ABCE,2021-2022,3223.09,3047.62
ECOLE DE LANGUES EAGLE,2018-2019,22500.00,22849.14
ECOLE DE LANGUES EAGLE,2019-2020,11079.00,10901.28
ECOLE DE LANGUES EAGLE,2020-2021,27520.00,26190.10
ECOLE DE LANGUES EAGLE,2021-2022,175151.32,163282.78
ECOLE DE LANGUES LA CITE,2019-2020,30018.86,29879.61
ECOLE DE LANGUES LA CITE,2020-2021,58056.65,55245.87
ECOLE DE LANGUES LA CITE,2021-2022,4541.65,4281.02
EFFIGIS GEO SOLUTIONS,2017-2018,31043.25,31780.49
EFFIGIS GEO SOLUTIONS,2018-2019,29893.50,30237.61
EFFIGIS GEO SOLUTIONS,2021-2022,24153.75,22415.91
EKOS RESEARCH ASSOCIATES,2017-2018,85734.75,88116.00
EKOS RESEARCH ASSOCIATES,2018-2019,48453.38,48978.91
EKOS RESEARCH ASSOCIATES,2019-2020,31511.64,31620.07
ELITE ENVIRONMENTAL GROUP,2017-2018,17486.75,17915.19
ELSEVIER,2017-2018,738423.66,757313.24
ELSEVIER,2018-2019,1106408.98,1123363.01
ELSEVIER,2019-2020,1322880.58,1309072.28
ELSEVIER,2020-2021,1798910.46,1714564.69
ELSEVIER,2021-2022,675048.86,617116.66
ENGLOBE,2018-2019,31824.55,32239.79
ENGLOBE,2019-2020,23133.50,23154.52
ENVIRONICS RESEARCH GROUP,2019-2020,13890.57,13554.41
ENVIRONICS RESEARCH GROUP,2020-2021,47720.82,45464.43
ENVIROSAFE JANITORIAL,2018-2019,67365.95,68102.71
ENVIROSAFE JANITORIAL,2019-2020,163284.36,161906.40
ENVIROSAFE JANITORIAL,2020-2021,162838.22,154805.46
ENVIROSAFE JANITORIAL,2021-2022,162838.22,151186.33
ESBE SCIENTIFIC INDUSTRIES,2017-2018,53401.95,54695.82
ESBE SCIENTIFIC INDUSTRIES,2018-2019,72411.81,73333.05
ESBE SCIENTIFIC INDUSTRIES,2019-2020,14037.37,13697.66
ESBE SCIENTIFIC INDUSTRIES,2020-2021,29939.08,28645.10
ESBE SCIENTIFIC INDUSTRIES,2021-2022,34143.31,31090.56
ESRI,2017-2018,260877.30,267611.55
ESRI,2018-2019,309907.34,314742.43
ESRI,2019-2020,101559.30,100874.20
ESRI,2020-2021,334650.36,318372.28
ESRI,2021-2022,1129027.30,1030360.55
EUROVIA QUEBEC CONSTRUCTION,2017-2018,30830.83,31643.65
EVRIPOS JANITORIAL SERVICES,2021-2022,148373.78,136231.04
EXCEL HUMAN RESOURCES,2017-2018,170992.86,175193.79
EXCEL HUMAN RESOURCES,2018-2019,70203.22,71299.67
EXCEL HUMAN RESOURCES,2020-2021,212389.85,202068.20
EXCEL HUMAN RESOURCES,2021-2022,349556.31,322369.80
EXIT CERTIFIED,2021-2022,10059.00,9316.33
EXP SERVICES,2017-2018,14087.50,14419.57
FACTIVA,2017-2018,40160.00,41197.05
FACTIVA,2018-2019,50004.00,50781.64
FACTIVA,2019-2020,60127.05,59582.42
FACTIVA,2020-2021,53870.55,51213.13
FACTIVA,2021-2022,116657.85,106827.53
FAST FORWARD FRENCH,2018-2019,15360.00,15540.88
FAST FORWARD FRENCH,2019-2020,56486.87,55781.23
FAST FORWARD FRENCH,2020-2021,116471.53,110346.75
FAST FORWARD FRENCH,2021-2022,86519.73,79283.12
FAST TRACK STAFFING,2021-2022,14690.00,13735.84
FCA CANADA,2017-2018,1281226.85,1313379.98
FCA CANADA,2018-2019,300327.59,305316.05
FCA CANADA,2019-2020,143570.85,143077.84
FEAST INTERACTIVE,2020-2021,91887.95,86523.35
FEAST INTERACTIVE,2021-2022,779979.10,724167.70
FELIX TECHNOLOGY,2017-2018,561406.97,575339.91
FELIX TECHNOLOGY,2018-2019,1530714.96,1549807.64
FELIX TECHNOLOGY,2019-2020,489011.64,480017.33
FELIX TECHNOLOGY,2020-2021,124729.80,118426.77
FELIX TECHNOLOGY,2021-2022,147670.49,137103.93
FERENCE COMPANY CONSULTING,2017-2018,69713.63,71481.92
FERENCE COMPANY CONSULTING,2018-2019,65773.37,67103.71
FERENCE COMPANY CONSULTING,2019-2020,266768.63,263894.01
FERENCE COMPANY CONSULTING,2020-2021,139695.43,132498.05
FERENCE COMPANY CONSULTING,2021-2022,127460.95,118617.36
FIA GROUP,2017-2018,227032.48,232481.34
FLYNN CANADA,2021-2022,11558.40,10583.88
FORD MOTOR COMPANY,2017-2018,732185.49,752227.78
FORD MOTOR COMPANY,2018-2019,777471.77,790655.00
FORD MOTOR COMPANY,2019-2020,1405416.17,1400032.80
FORD MOTOR COMPANY,2020-2021,1464847.69,1395314.40
FORD MOTOR COMPANY,2021-2022,2068104.41,1905288.80
FORRESTER RESEARCH,2017-2018,17740.73,18173.31
FORRESTER RESEARCH,2018-2019,22834.49,23216.42
FORRESTER RESEARCH,2019-2020,31051.78,30907.53
FORRESTER RESEARCH,2021-2022,19014.69,17379.60
FTS FOREST TECHNOLOGY SYSTEMS,2017-2018,117119.42,119880.17
FTS FOREST TECHNOLOGY SYSTEMS,2020-2021,123289.10,116625.31
FUJITSU,2017-2018,333009.61,341638.98
FUJITSU,2018-2019,98534.35,100617.30
GAMBLE TECHNOLOGIES,2018-2019,10580.32,10771.13
GAMBLE TECHNOLOGIES,2020-2021,19114.59,17998.64
GANNON BLACKBURN ELECTRIC,2018-2019,67794.35,69016.97
GANNON BLACKBURN ELECTRIC,2019-2020,105476.49,104275.79
GAP WIRELESS,2017-2018,36162.74,37015.17
GARTNER,2017-2018,575879.07,590282.27
GARTNER,2018-2019,530318.75,537294.78
GARTNER,2019-2020,380583.04,376536.86
GARTNER,2020-2021,484453.90,460488.06
GARTNER,2021-2022,951102.43,872535.83
GATEWAY MECHANICAL SERVICES,2017-2018,225279.27,230761.59
GATEWAY MECHANICAL SERVICES,2018-2019,219271.50,222355.78
GATEWAY MECHANICAL SERVICES,2019-2020,121044.00,118814.11
GATEWAY MECHANICAL SERVICES,2020-2021,210787.50,198679.71
GATEWAY MECHANICAL SERVICES,2021-2022,25328.10,23849.37
GC STRATEGIES,2018-2019,263734.45,267206.83
GC STRATEGIES,2019-2020,849489.20,840492.69
GC STRATEGIES,2020-2021,1165725.45,1108220.54
GC STRATEGIES,2021-2022,1165725.45,1082311.96
GDI SERVICES,2017-2018,328169.52,336673.46
GDI SERVICES,2018-2019,210522.89,214037.83
GDI SERVICES,2019-2020,171920.20,170469.37
GDI SERVICES,2020-2021,171450.47,162992.87
GDI SERVICES,2021-2022,171450.47,159182.33
GENERAL ELECTRIC CANADA,2017-2018,14252.03,14588.04
GENERAL ELECTRIC CANADA,2018-2019,84374.09,85409.88
GENERAL ELECTRIC CANADA,2019-2020,7741.21,7675.88
GENERAL ELECTRIC CANADA,2020-2021,6165.27,5862.07
GENERAL ELECTRIC CANADA,2021-2022,6934.84,6438.62
GENERAL MOTORS,2017-2018,350282.96,359710.57
GENERAL MOTORS,2018-2019,347791.70,353830.55
GENERAL MOTORS,2019-2020,352152.05,351318.19
GENERAL MOTORS,2020-2021,1171050.74,1118359.40
GENERAL MOTORS,2021-2022,1058166.44,992712.44
GENOME QUEBEC,2017-2018,555761.34,569549.18
GENOME QUEBEC,2018-2019,581773.05,588683.13
GENOME QUEBEC,2019-2020,1041959.24,1020409.84
GENOME QUEBEC,2020-2021,640007.48,606729.63
GENOME QUEBEC,2021-2022,1379448.23,1266009.71
GETINGE CANADA,2017-2018,46789.23,48012.55
GETINGE CANADA,2018-2019,236520.70,240330.92
GETINGE CANADA,2019-2020,9390.22,9294.29
GETINGE CANADA,2020-2021,136306.60,128807.70
GETINGE CANADA,2021-2022,168806.09,158392.80
GFL ENVIRONMENTAL,2019-2020,7179.47,7111.19
GFL ENVIRONMENTAL,2020-2021,7799.12,7414.39
GFL ENVIRONMENTAL,2021-2022,9902.91,9110.04
GILMORE REPRODUCTIONS,2020-2021,15611.46,14987.53
GLASSHOUSE SYSTEMS,2021-2022,264803.27,243080.81
GLOBAL KNOWLEDGE,2018-2019,66454.50,67897.86
GLOBAL LIFE SCIENCES SOLUTIONS,2021-2022,12943.57,11715.41
GLOBAL TOTAL OFFICE,2019-2020,32197.13,31642.31
GLOBAL TOTAL OFFICE,2020-2021,10382.89,9776.72
GLOBAL UPHOLSTERY,2017-2018,87756.14,89844.30
GLOBAL UPHOLSTERY,2018-2019,242545.02,244931.42
GLOBAL UPHOLSTERY,2019-2020,18525.73,18492.97
GOLDER ASSOCIATES,2017-2018,196066.01,201161.92
GOLDER ASSOCIATES,2018-2019,180933.41,183747.19
GOLDER ASSOCIATES,2019-2020,198343.31,196402.90
GOLDER ASSOCIATES,2020-2021,143619.09,136511.23
GOSS GILROY,2017-2018,169500.00,173731.69
GOSS GILROY,2019-2020,84750.00,83701.44
GOSS GILROY,2020-2021,63906.40,60261.08
GOSS GILROY,2021-2022,253890.89,234314.95
GRAND TOY,2017-2018,38340.55,39307.82
GRAND TOY,2018-2019,19756.55,20166.52
GRAND TOY,2019-2020,82109.27,80688.55
GRAYBAR CANADA,2018-2019,21115.48,21323.24
GRAYBRIDGE INTERNATIONAL CONSULTING,2017-2018,176497.63,180946.19
GRAYBRIDGE INTERNATIONAL CONSULTING,2018-2019,151455.13,153795.60
GRAYBRIDGE INTERNATIONAL CONSULTING,2019-2020,80313.51,79964.27
GRAYBRIDGE INTERNATIONAL CONSULTING,2020-2021,97239.53,92710.24
GRAYBRIDGE INTERNATIONAL CONSULTING,2021-2022,153112.11,140674.29
GUILLEVIN INTERNATIONAL,2017-2018,24990.00,25627.13
GUILLEVIN INTERNATIONAL,2018-2019,21160.00,21541.61
HAWORTH,2019-2020,10016.00,9795.78
HEWLETT PACKARD,2017-2018,114125.90,117175.24
HITACHI DATA SYSTEMS,2019-2020,1449107.50,1418107.87
HITRAC,2018-2019,52160.00,52673.20
HITRAC,2019-2020,62377.15,60867.59
HOLONICS,2017-2018,584898.38,600055.01
HOLONICS,2018-2019,522748.38,530877.89
HOLONICS,2019-2020,541005.58,536440.05
