d_vendor_name,d_fiscal_year,total,total_constant_2019_dollars
2553164 ONTARIO,2020-2021,9725.57,9180.75
2KEYS,2017-2018,10729676.71,11007725.87
2KEYS,2018-2019,23713381.02,24026359.50
2KEYS,2019-2020,38323961.40,37991279.05
2KEYS,2020-2021,39069916.94,37142628.47
2KEYS,2021-2022,39423515.37,36633853.31
3469051 CANADA,2017-2018,1579310.60,1619098.31
3469051 CANADA,2018-2019,1925656.24,1950593.98
3469051 CANADA,2019-2020,558727.31,549703.22
3469051 CANADA,2020-2021,2237983.64,2121571.19
3469051 CANADA,2021-2022,4162806.84,3844649.18
3955788 CANADA,2017-2018,484978.53,496929.84
3955788 CANADA,2018-2019,766640.18,776463.92
3955788 CANADA,2019-2020,3375778.36,3350184.89
3955788 CANADA,2020-2021,41736.54,39937.21
3D DATACOMM,2017-2018,428203.02,438527.75
3D DATACOMM,2018-2019,559240.50,565438.19
3D DATACOMM,2019-2020,2416304.48,2395605.76
3D DATACOMM,2020-2021,1390848.82,1323008.34
3D DATACOMM,2021-2022,1395886.76,1273065.11
3M CANADA COMPANY,2017-2018,1979529.33,2030892.54
3M CANADA COMPANY,2018-2019,3328476.28,3376110.01
3M CANADA COMPANY,2019-2020,1936660.98,1920340.00
3M CANADA COMPANY,2020-2021,1929599.26,1834279.17
3M CANADA COMPANY,2021-2022,2141810.13,1998096.71
4 OFFICE AUTOMATION,2017-2018,1882207.40,1932429.05
4 OFFICE AUTOMATION,2018-2019,633357.30,642288.38
4 OFFICE AUTOMATION,2019-2020,759696.46,752421.29
4 OFFICE AUTOMATION,2020-2021,890897.63,846976.79
4 OFFICE AUTOMATION,2021-2022,785744.22,730476.57
4083261 CANADA,2017-2018,4139309.15,4247136.12
4083261 CANADA,2018-2019,1345967.14,1365391.30
4083261 CANADA,2019-2020,846020.03,838908.68
4083261 CANADA,2020-2021,1160834.09,1104033.56
4083261 CANADA,2021-2022,1023462.25,952742.57
49 SOLUTIONS,2017-2018,1357721.15,1392902.04
49 SOLUTIONS,2018-2019,811622.94,826722.89
49 SOLUTIONS,2020-2021,758520.45,719018.51
49 SOLUTIONS,2021-2022,2860016.07,2631727.82
520571 ONTARIO,2017-2018,275222.00,282353.90
520571 ONTARIO,2018-2019,569869.09,577298.82
520571 ONTARIO,2019-2020,820917.63,813989.93
520571 ONTARIO,2020-2021,818674.69,778289.70
520571 ONTARIO,2021-2022,818674.69,760094.42
529040 ONTARIO AND 880382,2017-2018,281043.62,288144.31
529040 ONTARIO AND 880382,2018-2019,510800.82,516625.67
529040 ONTARIO AND 880382,2019-2020,5599026.95,5548697.03
529040 ONTARIO AND 880382,2020-2021,5462061.07,5190341.82
529040 ONTARIO AND 880382,2021-2022,16676267.92,15467750.59
6771581 CANADA,2020-2021,418950.00,399124.23
6771581 CANADA,2021-2022,155925.00,147347.49
6834973 CANADA,2017-2018,2220441.46,2277980.37
6834973 CANADA,2018-2019,2220441.46,2254972.61
6834973 CANADA,2019-2020,2226524.87,2207735.28
6834973 CANADA,2020-2021,2220441.46,2110907.72
6834973 CANADA,2021-2022,2220441.46,2061557.78
727619 ALBERTA O A ROUGHRIDER,2017-2018,148884.04,152393.54
727619 ALBERTA O A ROUGHRIDER,2018-2019,2012691.59,2043991.92
727619 ALBERTA O A ROUGHRIDER,2019-2020,2018205.82,2001174.23
727619 ALBERTA O A ROUGHRIDER,2020-2021,2012691.59,1913406.09
7305516 CANADA,2017-2018,5598561.65,5736158.20
7305516 CANADA,2018-2019,990058.86,1005028.40
7305516 CANADA,2019-2020,3310898.76,3267736.04
7305516 CANADA,2020-2021,1867990.58,1775780.26
7305516 CANADA,2021-2022,2647141.35,2446823.73
736902 ONTARIO,2017-2018,873755.97,894714.81
736902 ONTARIO,2018-2019,1462707.26,1487954.88
736902 ONTARIO,2019-2020,766547.99,758534.19
736902 ONTARIO,2020-2021,5316850.54,5062568.97
736902 ONTARIO,2021-2022,1178795.50,1102216.18
73719 NEWFOUNDLAND LABRADOR,2017-2018,408573.44,420092.91
73719 NEWFOUNDLAND LABRADOR,2018-2019,1605304.12,1629058.89
73719 NEWFOUNDLAND LABRADOR,2019-2020,294171.95,292238.53
73719 NEWFOUNDLAND LABRADOR,2020-2021,236985.14,225294.73
73719 NEWFOUNDLAND LABRADOR,2021-2022,726610.61,667743.59
851791 NWT,2017-2018,15143551.83,15535345.95
851791 NWT,2018-2019,4690517.12,4765444.24
851791 NWT,2019-2020,4381045.78,4344074.24
851791 NWT,2020-2021,371072.18,350284.69
851791 NWT,2021-2022,343875.00,322722.26
898845 ALBERTA,2018-2019,579484.47,585268.88
898845 ALBERTA,2019-2020,2882315.69,2856078.60
898845 ALBERTA,2020-2021,914825.89,870342.88
898845 ALBERTA,2021-2022,619329.04,583838.10
9006 9311 QUEBEC,2017-2018,1975961.61,2025943.47
9006 9311 QUEBEC,2018-2019,2755610.04,2798463.86
9006 9311 QUEBEC,2019-2020,2326494.53,2290805.21
9006 9311 QUEBEC,2020-2021,7030785.25,6673166.97
9006 9311 QUEBEC,2021-2022,9594099.91,8907594.10
9034 3476 QUEBEC,2017-2018,758042.75,777697.58
9034 3476 QUEBEC,2018-2019,683544.05,694209.86
9034 3476 QUEBEC,2019-2020,696946.93,691036.27
9034 3476 QUEBEC,2020-2021,840604.85,799086.12
9034 3476 QUEBEC,2021-2022,847011.66,785158.08
9089 5657 QUEBEC,2019-2020,2348167.62,2300040.49
9090 5092 QUEBEC,2017-2018,2638469.61,2701663.44
9090 5092 QUEBEC,2018-2019,6046597.57,6143802.03
9090 5092 QUEBEC,2019-2020,5028699.15,4986262.08
9099 3593 QUEBEC INTER PROJE,2018-2019,1093716.71,1105903.51
9099 3593 QUEBEC INTER PROJE,2019-2020,2313874.65,2294347.92
9099 3593 QUEBEC INTER PROJE,2020-2021,2515845.58,2389854.11
9099 3593 QUEBEC INTER PROJE,2021-2022,2715247.93,2520958.37
9160 5188 QUEBEC,2021-2022,3216630.40,2970259.90
9168516 CANADA,2017-2018,1580485.69,1618403.41
9168516 CANADA,2018-2019,3517544.36,3572247.38
9168516 CANADA,2019-2020,82884.16,81197.87
9168516 CANADA,2020-2021,18330.52,17597.92
9168516 CANADA,2021-2022,158652.76,150015.88
9205187 CANADA,2021-2022,3036328.67,2776490.24
9244 3175 QUEBEC,2017-2018,285239.89,292242.35
9244 3175 QUEBEC,2018-2019,515408.70,523424.07
9244 3175 QUEBEC,2021-2022,3415788.50,3144598.81
9275 0181 QUEBEC,2017-2018,981051.70,1006175.19
9275 0181 QUEBEC,2018-2019,1657786.27,1680937.51
9275 0181 QUEBEC,2019-2020,3099691.00,3064720.89
9275 0181 QUEBEC,2020-2021,2228634.13,2118960.44
9275 0181 QUEBEC,2021-2022,1953969.71,1814130.59
A B BUILDERS,2018-2019,21367.50,21635.79
A B BUILDERS,2019-2020,228785.02,223248.30
A B BUILDERS,2020-2021,1546417.25,1470132.92
A B BUILDERS,2021-2022,385545.12,364556.49
A C L CONSTRUCTION,2020-2021,1862496.09,1756583.72
A C L CONSTRUCTION,2021-2022,3347565.87,3071281.47
A NET SOLUTIONS,2017-2018,604217.36,619813.76
A NET SOLUTIONS,2018-2019,837859.45,850621.82
A NET SOLUTIONS,2019-2020,522625.00,518621.63
A NET SOLUTIONS,2020-2021,926199.80,880640.25
A NET SOLUTIONS,2021-2022,573929.00,532409.81
A SANTIN MASON CONTRACTOR,2017-2018,930440.97,954551.74
A SANTIN MASON CONTRACTOR,2018-2019,930440.97,944910.71
A SANTIN MASON CONTRACTOR,2019-2020,932990.13,925116.65
A SANTIN MASON CONTRACTOR,2020-2021,466495.06,444127.02
AB SCIEX,2017-2018,1562259.34,1602282.33
AB SCIEX,2018-2019,1606803.22,1630541.96
AB SCIEX,2019-2020,2093560.10,2060865.48
AB SCIEX,2020-2021,2031839.24,1930630.56
AB SCIEX,2021-2022,2499874.73,2312992.81
ABB,2017-2018,39714206.26,40798093.23
ABB,2018-2019,7479176.63,7596354.45
ABB,2019-2020,8395517.90,8308982.67
ABB,2020-2021,11723269.23,11134945.75
ABB,2021-2022,9210340.31,8566242.09
ABBOTT,2017-2018,230813.97,236341.99
ABBOTT,2018-2019,105930.04,107453.70
ABBOTT,2019-2020,390304.95,382575.36
ABBOTT,2020-2021,5815195.44,5544259.69
ABBOTT,2021-2022,39371952.04,36276610.12
ABCO INDUSTRIES,2021-2022,6157116.59,5623604.43
ABCO MAINTENANCE SYSTEMS,2017-2018,92004.56,94406.04
ABCO MAINTENANCE SYSTEMS,2018-2019,51574.30,52376.36
ABCO MAINTENANCE SYSTEMS,2019-2020,51715.60,51279.18
ABCO MAINTENANCE SYSTEMS,2020-2021,16644.44,15857.76
ABS AMERICAS,2020-2021,31176.25,29431.21
ABS AMERICAS,2021-2022,8741.00,8265.15
ACADIAN CONSTRUCTION 1991,2020-2021,777673.31,739644.05
ACADIAN CONSTRUCTION 1991,2021-2022,2103343.94,1945171.22
ACADIAN DREDGING,2017-2018,1468232.41,1507191.77
ACADIAN DREDGING,2018-2019,740806.78,753597.04
ACADIAN DREDGING,2019-2020,1201021.67,1196564.44
ACADIAN DREDGING,2020-2021,1276902.50,1218380.91
ACADIAN DREDGING,2021-2022,1950367.60,1805801.45
ACART COMMUNICATIONS,2017-2018,1236692.05,1268584.15
ACART COMMUNICATIONS,2018-2019,1567608.14,1590347.43
ACART COMMUNICATIONS,2019-2020,490224.40,486718.86
ACART COMMUNICATIONS,2020-2021,332592.48,314888.95
ACART COMMUNICATIONS,2021-2022,174015.96,158353.06
ACCENTURE,2017-2018,29360924.42,30121460.29
ACCENTURE,2018-2019,27724656.67,28165775.44
ACCENTURE,2019-2020,25606065.74,25382914.64
ACCENTURE,2020-2021,64490586.96,61300860.41
ACCENTURE,2021-2022,94332941.09,87478842.35
ACCESS 2 NETWORKS,2017-2018,2794584.87,2865681.96
ACCESS 2 NETWORKS,2018-2019,4822199.54,4898575.19
ACCESS 2 NETWORKS,2019-2020,1613872.65,1599711.48
ACCESS 2 NETWORKS,2020-2021,1557346.81,1476330.21
ACCESS 2 NETWORKS,2021-2022,1026186.47,952656.13
ACKLANDS GRAINGER,2017-2018,841903.28,864497.25
ACKLANDS GRAINGER,2018-2019,721488.44,731370.94
ACKLANDS GRAINGER,2019-2020,1348259.57,1323208.25
ACKLANDS GRAINGER,2020-2021,3249703.06,3085446.64
ACKLANDS GRAINGER,2021-2022,1723074.13,1592600.13
ACME FUTURE SECURITY CONTROLS,2017-2018,1696621.84,1739055.88
ACME FUTURE SECURITY CONTROLS,2018-2019,2922076.49,2966583.71
ACME FUTURE SECURITY CONTROLS,2019-2020,2688640.56,2665796.54
ACME FUTURE SECURITY CONTROLS,2020-2021,1732807.83,1647679.04
ACME FUTURE SECURITY CONTROLS,2021-2022,949188.64,881275.60
ACOSYS CONSULTING SERVICES,2017-2018,91348.12,93727.19
ACOSYS CONSULTING SERVICES,2019-2020,212634.24,207488.38
ACOSYS CONSULTING SERVICES,2020-2021,2925652.26,2777870.50
ACOSYS CONSULTING SERVICES,2021-2022,4761483.80,4408451.00
ACT,2017-2018,1993508.29,2043781.19
ACT,2018-2019,1845293.21,1872936.29
ACT,2019-2020,1524375.93,1509733.32
ACT,2020-2021,1419339.46,1341621.61
ACT,2021-2022,4653460.26,4290628.46
ACTION PERSONNEL OF OTTAWA HULL,2017-2018,313460.08,321687.20
ACTION PERSONNEL OF OTTAWA HULL,2018-2019,445484.07,450648.76
ACTION PERSONNEL OF OTTAWA HULL,2019-2020,599876.03,595294.10
ACTION PERSONNEL OF OTTAWA HULL,2020-2021,1145733.48,1084717.53
ACTION PERSONNEL OF OTTAWA HULL,2021-2022,2900329.73,2701310.36
ADAPT PHARMA CANADA,2017-2018,2444075.36,2503082.45
ADAPT PHARMA CANADA,2018-2019,301895.68,306807.76
ADAPT PHARMA CANADA,2019-2020,2018715.04,2011960.22
ADAPT PHARMA CANADA,2020-2021,559962.92,533742.96
ADAPT PHARMA CANADA,2021-2022,186373.60,175857.91
ADGA GROUP,2017-2018,23770510.35,24385418.91
ADGA GROUP,2018-2019,29419880.34,29867060.27
ADGA GROUP,2019-2020,24695094.90,24479291.21
ADGA GROUP,2020-2021,26034318.29,24746919.49
ADGA GROUP,2021-2022,35117014.30,32550963.85
ADOBE,2017-2018,8737074.75,8961239.15
ADOBE,2018-2019,7539703.45,7660825.79
ADOBE,2019-2020,6545990.95,6485779.50
ADOBE,2020-2021,7348953.22,6987207.66
ADOBE,2021-2022,6773639.89,6288327.65
ADP CANADA,2017-2018,3797170.66,3895567.77
ADP CANADA,2018-2019,3797170.66,3856222.28
ADP CANADA,2019-2020,3807573.87,3775441.84
ADP CANADA,2020-2021,3797170.66,3609857.30
ADP CANADA,2021-2022,3797170.66,3525464.12
ADPEARL,2020-2021,2784320.00,2648276.13
ADPEARL,2021-2022,4619440.00,4288895.98
ADRM TECHNOLOGY CONSULTING,2017-2018,15460864.60,15851582.23
ADRM TECHNOLOGY CONSULTING,2018-2019,13250810.19,13454085.93
ADRM TECHNOLOGY CONSULTING,2019-2020,14133928.15,14013970.64
ADRM TECHNOLOGY CONSULTING,2020-2021,13244791.54,12591428.23
ADRM TECHNOLOGY CONSULTING,2021-2022,17278734.08,16019074.56
ADVANCED BUSINESS INTERIORS,2017-2018,11868178.47,12163803.69
ADVANCED BUSINESS INTERIORS,2018-2019,11394223.79,11550530.64
ADVANCED BUSINESS INTERIORS,2019-2020,14675074.44,14467422.89
ADVANCED BUSINESS INTERIORS,2020-2021,9124418.26,8642028.87
ADVANCED BUSINESS INTERIORS,2021-2022,9557150.56,8807043.45
ADVANCED CHIPPEWA TECHNOLOGIES,2017-2018,15243899.06,15635445.48
ADVANCED CHIPPEWA TECHNOLOGIES,2018-2019,17875777.27,18135673.16
ADVANCED CHIPPEWA TECHNOLOGIES,2019-2020,14931603.41,14795189.42
ADVANCED CHIPPEWA TECHNOLOGIES,2020-2021,35616491.17,33872381.78
ADVANCED CHIPPEWA TECHNOLOGIES,2021-2022,37005161.98,34299979.15
ADVANCED PARAMEDIC,2018-2019,1181651.36,1194100.18
ADVANCED PARAMEDIC,2019-2020,3574251.23,3544088.21
ADVANCED PARAMEDIC,2020-2021,5244366.75,4985851.46
ADVANCED PARAMEDIC,2021-2022,4031634.03,3763724.14
AECOM,2017-2018,18853996.93,19338989.07
AECOM,2018-2019,23396658.47,23755097.78
AECOM,2019-2020,22341548.79,22144881.68
AECOM,2020-2021,18967319.83,18034014.38
AECOM,2021-2022,20002216.45,18506949.19
AEG FUELS,2020-2021,43286.36,41239.14
AEG FUELS,2021-2022,59174.24,54940.03
AERO FEU,2017-2018,11304.35,11585.25
AERO FEU,2018-2019,104501.77,105667.42
AERO FEU,2019-2020,18605.85,18155.58
AERO FEU,2020-2021,32395.77,30709.41
AERO FEU,2021-2022,75542.30,68229.80
AERO SUPPLIES,2017-2018,666744.59,683780.42
AERO SUPPLIES,2018-2019,681129.55,691341.50
AERO SUPPLIES,2019-2020,1898932.05,1873201.29
AERO SUPPLIES,2020-2021,1908724.82,1816280.16
AERO SUPPLIES,2021-2022,3210289.45,2970627.72
AEROPORT DE QUEBEC,2017-2018,1379700.00,1412813.27
AEROPORT DE QUEBEC,2021-2022,2272831.11,2084296.97
AEROPORTS DE MONTREAL,2021-2022,8294161.13,7616243.53
AEROPRO,2017-2018,1180169.38,1210750.89
AEROPRO,2018-2019,1064138.75,1080687.68
AEROPRO,2019-2020,1305980.10,1294416.56
AEROPRO,2020-2021,1359698.64,1292625.09
AEROPRO,2021-2022,1359698.64,1262405.40
AFC INDUSTRIES,2017-2018,1628533.32,1669353.87
AFC INDUSTRIES,2018-2019,2569376.15,2609207.39
AFC INDUSTRIES,2019-2020,2573194.84,2551707.13
AFC INDUSTRIES,2020-2021,321023.98,303040.19
AFN ENGINEERING,2017-2018,2789379.90,2862395.38
AFN ENGINEERING,2018-2019,2552151.60,2589807.28
AFN ENGINEERING,2019-2020,2566786.24,2540819.49
AFN ENGINEERING,2020-2021,1855777.86,1769982.39
AFN ENGINEERING,2021-2022,1925962.08,1770139.76
AG CREATIONS,2020-2021,178118.71,167719.78
AG CREATIONS,2021-2022,1926992.41,1791411.37
AGENCE SOCIALE SPECIALISEE DE L OUTAOUAIS,2017-2018,707056.88,725379.04
AGENCE SOCIALE SPECIALISEE DE L OUTAOUAIS,2018-2019,707056.88,718052.66
AGENCE SOCIALE SPECIALISEE DE L OUTAOUAIS,2019-2020,708994.02,703010.84
AGENCE SOCIALE SPECIALISEE DE L OUTAOUAIS,2020-2021,707056.88,672177.97
AGENCE SOCIALE SPECIALISEE DE L OUTAOUAIS,2021-2022,707056.88,656463.43
AGILEC,2017-2018,949498.42,972106.02
AGILEC,2018-2019,2864189.46,2908731.84
AGILEC,2019-2020,2872036.55,2847799.51
AGILEC,2020-2021,2883820.48,2741466.65
AGILEC,2021-2022,798966.38,753726.98
AGILENT,2017-2018,5403481.38,5536117.84
AGILENT,2018-2019,6154752.33,6232423.09
AGILENT,2019-2020,8179294.71,8074837.50
AGILENT,2020-2021,8728286.61,8274218.79
AGILENT,2021-2022,9943558.52,9150999.91
AGRITEAM CANADA,2017-2018,7989268.59,8196391.20
AGRITEAM CANADA,2018-2019,8078360.18,8202847.48
AGRITEAM CANADA,2019-2020,8870296.43,8791103.55
AGRITEAM CANADA,2020-2021,5955813.75,5662158.90
AGRITEAM CANADA,2021-2022,5824154.22,5407406.87
AHS COMMUNITY INDUSTRIES,2017-2018,871523.75,894176.51
AHS COMMUNITY INDUSTRIES,2018-2019,944520.60,959151.57
AHS COMMUNITY INDUSTRIES,2019-2020,956491.68,948419.87
AHS COMMUNITY INDUSTRIES,2020-2021,953878.32,906823.77
AHS COMMUNITY INDUSTRIES,2021-2022,953878.32,885623.56
AIM HEALTH GROUP,2017-2018,2236337.65,2294288.48
AIM HEALTH GROUP,2018-2019,2236337.65,2271116.01
AIM HEALTH GROUP,2019-2020,2215930.01,2197511.57
AIM HEALTH GROUP,2020-2021,2172619.71,2065445.00
AIM HEALTH GROUP,2021-2022,2863683.65,2657958.89
AINSWORTH,2017-2018,979463.91,1004327.87
AINSWORTH,2018-2019,818659.86,830736.87
AINSWORTH,2019-2020,1439492.42,1416982.68
AINSWORTH,2020-2021,3574019.97,3391303.04
AINSWORTH,2021-2022,5545527.55,5143676.64
AIR CHARTER SERVICE,2018-2019,25408.33,25960.19
AIR CHARTER SERVICE,2019-2020,15557.84,15530.33
AIR INDIA,2020-2021,4265666.95,4026704.00
AIR INUIT,2017-2018,1713174.01,1756487.10
AIR INUIT,2018-2019,2495558.94,2536159.25
AIR INUIT,2019-2020,3087373.35,3060033.23
AIR INUIT,2020-2021,3130778.74,2976338.31
AIR INUIT,2021-2022,310335.24,293101.62
AIR LIQUIDE CANADA,2017-2018,833635.05,854819.27
AIR LIQUIDE CANADA,2018-2019,970662.87,985561.17
AIR LIQUIDE CANADA,2019-2020,930108.47,919639.36
AIR LIQUIDE CANADA,2020-2021,1490203.27,1414582.35
AIR LIQUIDE CANADA,2021-2022,1885435.17,1749177.80
AIR NORTH,2020-2021,14091.00,13496.94
AIR NORTH,2021-2022,109849.82,99216.36
AIR PRODUCTS CANADA,2017-2018,900433.12,923692.67
AIR PRODUCTS CANADA,2018-2019,806125.40,818476.93
AIR PRODUCTS CANADA,2019-2020,1043278.13,1034897.54
AIR PRODUCTS CANADA,2020-2021,977543.38,928728.51
AIR PRODUCTS CANADA,2021-2022,811974.52,753054.43
AIR TINDI,2017-2018,877702.42,899524.62
AIR TINDI,2018-2019,864196.39,875574.09
AIR TINDI,2019-2020,1242438.77,1231182.27
AIR TINDI,2020-2021,1031639.48,982278.07
AIR TINDI,2021-2022,1589760.22,1468672.74
AIRBOSS DEFENSE,2019-2020,40347.78,39371.34
AIRBOSS DEFENSE,2020-2021,23659.38,22636.81
AIRBOSS DEFENSE,2021-2022,87180.89,79617.35
AIRBUS,2017-2018,9834573.65,10088200.70
AIRBUS,2018-2019,9055371.25,9211760.00
AIRBUS,2019-2020,1382232.97,1363005.47
AIRBUS,2020-2021,2726673.57,2590712.79
AIRBUS,2021-2022,2161594.08,2011391.06
AIRSIDE PROPERTIES,2017-2018,852435.32,874524.71
AIRSIDE PROPERTIES,2018-2019,852435.32,865691.95
AIRSIDE PROPERTIES,2019-2020,854770.76,847557.37
AIRSIDE PROPERTIES,2020-2021,852435.32,810384.93
AIRSIDE PROPERTIES,2021-2022,852435.32,791439.31
ALBERTA SEVENTH STEP SOCIETY,2017-2018,1189554.54,1220379.79
ALBERTA SEVENTH STEP SOCIETY,2018-2019,1189554.54,1208053.87
ALBERTA SEVENTH STEP SOCIETY,2019-2020,1304192.00,1293185.96
ALBERTA SEVENTH STEP SOCIETY,2020-2021,1300628.63,1236468.99
ALBERTA SEVENTH STEP SOCIETY,2021-2022,1300628.63,1207562.15
ALCAIDE WEBSTER ARCHITECTS,2017-2018,1376501.87,1411172.64
ALCAIDE WEBSTER ARCHITECTS,2018-2019,868012.18,881574.12
ALCAIDE WEBSTER ARCHITECTS,2019-2020,1482681.70,1465480.29
ALCAIDE WEBSTER ARCHITECTS,2020-2021,2445009.90,2323528.79
ALCAIDE WEBSTER ARCHITECTS,2021-2022,2517912.14,2338959.23
ALDRICH PEARS ASSOCIATES,2017-2018,1287691.56,1320300.56
ALDRICH PEARS ASSOCIATES,2018-2019,280327.52,286416.08
ALDRICH PEARS ASSOCIATES,2019-2020,2007000.00,1981431.18
ALGONQUIN COLLEGE,2017-2018,278299.52,285447.26
ALGONQUIN COLLEGE,2018-2019,261864.46,264585.17
ALGONQUIN COLLEGE,2019-2020,800476.86,793913.43
ALGONQUIN COLLEGE,2020-2021,219795.36,209233.40
ALGONQUIN COLLEGE,2021-2022,573551.66,526020.54
ALIKA INTERNET TECHNOLOGIES,2017-2018,215682.57,221271.61
ALIKA INTERNET TECHNOLOGIES,2018-2019,215682.57,219036.76
ALIKA INTERNET TECHNOLOGIES,2019-2020,392109.31,388361.79
ALIKA INTERNET TECHNOLOGIES,2020-2021,427498.01,406409.65
ALIKA INTERNET TECHNOLOGIES,2021-2022,3119971.05,2891020.91
ALINEA INTERNATIONAL,2019-2020,1192670.79,1174533.09
ALINEA INTERNATIONAL,2020-2021,2059931.82,1958222.42
ALINEA INTERNATIONAL,2021-2022,7991452.69,7371644.24
ALIVAKTUK CONSULTING,2017-2018,880095.85,902902.01
ALIVAKTUK CONSULTING,2018-2019,969767.00,984428.48
ALIVAKTUK CONSULTING,2019-2020,985773.16,977227.96
ALIVAKTUK CONSULTING,2020-2021,1552364.12,1475099.07
ALIVAKTUK CONSULTING,2021-2022,2711076.00,2516337.40
ALLEN HASTINGS,2017-2018,2078664.07,2132397.38
ALLEN HASTINGS,2018-2019,2323484.20,2355832.61
ALLEN HASTINGS,2019-2020,2397120.49,2381359.16
ALLEN HASTINGS,2020-2021,2019093.33,1919492.03
ALLIANCE ENERGY,2017-2018,325017.49,332984.09
ALLIANCE ENERGY,2018-2019,2342894.11,2376203.44
ALLIANCE ENERGY,2019-2020,2999452.57,2975836.61
ALLIANCE ENERGY,2020-2021,3004106.67,2855277.96
ALLIANCE ENERGY,2021-2022,3251354.44,3023394.64
ALLIANCE ENGINEERING CONSTRUCTION,2017-2018,2084966.85,2134113.85
ALLIANCE ENGINEERING CONSTRUCTION,2018-2019,1474133.68,1492340.38
ALLIANCE ENGINEERING CONSTRUCTION,2019-2020,1154391.40,1152560.96
ALLIANCE ENGINEERING CONSTRUCTION,2020-2021,17515.00,16654.08
ALLIANCE ENGINEERING CONSTRUCTION,2021-2022,1969320.50,1801052.81
ALLIED PAVING,2018-2019,6678879.03,6778098.46
ALLIED PAVING,2019-2020,7452651.60,7389758.86
ALLIED SHIPBUILDERS,2017-2018,7317942.85,7503033.14
ALLIED SHIPBUILDERS,2018-2019,10281838.54,10425205.82
ALLIED SHIPBUILDERS,2019-2020,7289819.93,7242345.43
ALLIED SHIPBUILDERS,2020-2021,8425142.22,7990372.10
ALLIED SHIPBUILDERS,2021-2022,14617425.34,13570902.93
ALLSEATING,2017-2018,523453.97,535896.63
ALLSEATING,2018-2019,605718.06,613808.74
ALLSEATING,2019-2020,873095.08,861816.32
ALLSEATING,2020-2021,479911.35,452893.38
ALLSEATING,2021-2022,1369163.27,1255519.82
ALPINE AEROTECH,2017-2018,539018.16,551991.38
ALPINE AEROTECH,2018-2019,1134189.78,1149903.80
ALPINE AEROTECH,2019-2020,1831843.07,1815437.22
ALPINE AEROTECH,2020-2021,551455.33,524815.26
ALPINE AEROTECH,2021-2022,1493865.50,1355488.49
ALPINE HELICOPTERS,2017-2018,3650591.98,3751170.80
ALPINE HELICOPTERS,2018-2019,1503941.66,1529735.80
ALPINE HELICOPTERS,2019-2020,627600.13,624464.17
ALPINE HELICOPTERS,2020-2021,1153402.86,1099625.45
ALPINE HELICOPTERS,2021-2022,1653455.59,1523196.88
ALS CANADA,2017-2018,1421700.13,1458080.75
ALS CANADA,2018-2019,2727045.85,2767762.21
ALS CANADA,2019-2020,2867237.07,2839649.47
ALS CANADA,2020-2021,2922206.41,2776360.42
