d_vendor_name,d_fiscal_year,total,total_constant_2019_dollars
AIR INUIT,2017-2018,1674534.98,1724109.14
AIR INUIT,2018-2019,2151258.69,2190143.95
AIR INUIT,2019-2020,2326236.43,2306901.52
AIR INUIT,2020-2021,2376885.21,2266061.66
AIR INUIT,2021-2022,2376885.21,2224196.58
AIR LIQUIDE CANADA,2019-2020,10712.40,10515.32
ALBERTA SEVENTH STEP SOCIETY,2017-2018,1189554.54,1226013.48
ALBERTA SEVENTH STEP SOCIETY,2018-2019,1189554.54,1211298.38
ALBERTA SEVENTH STEP SOCIETY,2019-2020,1333966.44,1323261.22
ALBERTA SEVENTH STEP SOCIETY,2020-2021,1330321.72,1268294.76
ALBERTA SEVENTH STEP SOCIETY,2021-2022,1330321.72,1244863.24
ALIVAKTUK CONSULTING,2019-2020,192795.33,188202.80
ALIVAKTUK CONSULTING,2020-2021,1005289.93,958417.75
ALIVAKTUK CONSULTING,2021-2022,1005289.93,940711.15
ALLIANCE ENERGY,2017-2018,18970.18,19570.39
ALLIANCE ENERGY,2018-2019,25613.96,26082.16
ALTIS HUMAN RESOURCES,2018-2019,77467.15,79339.94
ANIXTER,2021-2022,21582.75,20203.18
APICA MEDICAL SERVICES,2017-2018,681557.96,702464.06
APICA MEDICAL SERVICES,2018-2019,669541.41,681779.94
APICA MEDICAL SERVICES,2019-2020,671375.77,665987.91
APICA MEDICAL SERVICES,2020-2021,669541.41,638323.68
APICA MEDICAL SERVICES,2021-2022,679638.64,635777.75
APPLIED ELECTONICS,2019-2020,167291.20,163306.20
APRON FUEL SERVICES,2017-2018,97679.69,100407.55
APRON FUEL SERVICES,2018-2019,62945.05,64132.93
AQUATIC INFORMATICS,2018-2019,53197.81,53912.24
AQUATIC INFORMATICS,2019-2020,97351.99,96570.73
AQUATIC INFORMATICS,2020-2021,97086.00,92559.31
AQUATIC INFORMATICS,2021-2022,97086.00,90849.30
ARCHITECTURE 49,2017-2018,39729.61,40919.80
ARI FINANCIAL SERVICES,2017-2018,1805177.47,1860078.06
ARI FINANCIAL SERVICES,2018-2019,1856431.52,1889656.32
ARI FINANCIAL SERVICES,2019-2020,2010989.28,1992315.19
ARI FINANCIAL SERVICES,2020-2021,1481572.60,1412915.12
ARI FINANCIAL SERVICES,2021-2022,1555700.70,1453982.12
ARTEMP PERSONNEL SERVICES,2017-2018,62791.30,64683.14
ARTEMP PERSONNEL SERVICES,2018-2019,98387.97,99958.66
ASOKAN BUSINESS INTERIORS,2020-2021,12655.36,12004.59
ASOKAN BUSINESS INTERIORS,2021-2022,11735.95,10671.15
ASSOCIATION CANADIENNE POUR LA SANTE MENTALE SECTION SAGUENAY,2017-2018,489518.88,504522.27
ASSOCIATION CANADIENNE POUR LA SANTE MENTALE SECTION SAGUENAY,2018-2019,489518.88,498466.79
ASSOCIATION CANADIENNE POUR LA SANTE MENTALE SECTION SAGUENAY,2019-2020,719486.53,713712.58
ASSOCIATION CANADIENNE POUR LA SANTE MENTALE SECTION SAGUENAY,2020-2021,717520.72,684065.93
ASSOCIATION CANADIENNE POUR LA SANTE MENTALE SECTION SAGUENAY,2021-2022,717520.72,671427.94
ATCO,2017-2018,27090.00,27854.40
ATCO,2018-2019,27023.23,27421.05
ATCO,2019-2020,49552.53,49154.87
ATCO,2020-2021,32859.34,31342.29
ATIRA WOMENS RESOURCE SOCIETY,2017-2018,516888.22,532730.45
ATIRA WOMENS RESOURCE SOCIETY,2018-2019,516888.22,526336.41
ATIRA WOMENS RESOURCE SOCIETY,2019-2020,518304.35,514144.90
ATIRA WOMENS RESOURCE SOCIETY,2020-2021,750993.30,715977.84
ATIRA WOMENS RESOURCE SOCIETY,2021-2022,750993.30,702750.27
ATLANTIC HUMAN SERVICES,2017-2018,967600.92,997257.15
ATLANTIC HUMAN SERVICES,2018-2019,967600.92,985287.68
ATLANTIC HUMAN SERVICES,2019-2020,970251.89,962465.52
ATLANTIC HUMAN SERVICES,2020-2021,967600.92,922486.01
ATLANTIC HUMAN SERVICES,2021-2022,1046366.48,979148.99
ATLANTIC ROOFERS,2018-2019,28715.56,29361.09
AV TECH,2017-2018,220350.34,227009.15
AV TECH,2018-2019,175834.68,179043.24
AV TECH,2020-2021,57370.72,54486.86
AV TECH,2021-2022,20649.51,19392.33
BARDON SUPPLIES,2017-2018,295703.95,304170.40
BARDON SUPPLIES,2018-2019,10207.15,10294.20
BARDON SUPPLIES,2019-2020,315215.14,308138.92
BARDON SUPPLIES,2020-2021,446143.57,425677.38
BARDON SUPPLIES,2021-2022,116691.76,107795.50
BARGREEN ELLINGSON,2017-2018,1838083.52,1891811.51
BARGREEN ELLINGSON,2018-2019,2028250.54,2054486.30
BARGREEN ELLINGSON,2019-2020,4380854.99,4308364.32
BARGREEN ELLINGSON,2020-2021,18756485.28,17867652.98
BARGREEN ELLINGSON,2021-2022,5645779.84,5177089.54
BAYSHORE HEALTHCARE,2017-2018,152616.04,157258.55
BAYSHORE HEALTHCARE,2018-2019,215430.34,219283.05
BAYSHORE HEALTHCARE,2019-2020,223847.25,222116.53
BAYSHORE HEALTHCARE,2020-2021,246881.90,235120.48
BAYSHORE HEALTHCARE,2021-2022,481421.11,451008.55
BC BORSTAL ASSOC,2017-2018,679694.33,700526.44
BC BORSTAL ASSOC,2018-2019,679694.33,692118.45
BC BORSTAL ASSOC,2019-2020,681556.51,676086.95
BC BORSTAL ASSOC,2020-2021,679694.33,648003.22
BC BORSTAL ASSOC,2021-2022,679694.33,636031.47
BDO CANADA,2017-2018,52280.90,53836.22
BDO CANADA,2018-2019,32702.45,33497.13
BDO CANADA,2019-2020,6393.37,6276.80
BDO CANADA,2020-2021,14676.60,13992.29
BDO CANADA,2021-2022,14676.60,13733.79
BEE CLEAN BUILDING MAINTENANCE,2017-2018,38896.01,40088.14
BEE CLEAN BUILDING MAINTENANCE,2021-2022,304167.05,277761.09
BELL CANADA,2017-2018,583949.87,600041.84
BELL CANADA,2018-2019,556933.34,564107.43
BELL CANADA,2019-2020,115260.00,113568.43
BERLITZ CANADA,2021-2022,55960.00,51885.75
BGLA,2017-2018,31794.96,32696.34
BGLA,2019-2020,40000.00,39496.49
BGLA,2021-2022,26371.54,24611.02
BLACK MCDONALD,2017-2018,483965.98,497957.00
BLACK MCDONALD,2018-2019,123501.55,125615.61
BLACK MCDONALD,2019-2020,319471.92,316135.80
BLACK MCDONALD,2020-2021,272045.06,259942.54
BLACK MCDONALD,2021-2022,232518.04,217178.77
BLUEWAVE ENERGY,2017-2018,348305.19,358955.20
BLUEWAVE ENERGY,2018-2019,165784.50,168782.77
BLUEWAVE ENERGY,2019-2020,159285.00,158423.07
BLUEWAVE ENERGY,2021-2022,326423.01,302598.78
BOUTHILLETTE PARIZEAU,2017-2018,34492.50,35452.25
BOUTHILLETTE PARIZEAU,2018-2019,166641.92,169175.38
BOUTHILLETTE PARIZEAU,2019-2020,12790.97,12592.32
BOUTHILLETTE PARIZEAU,2020-2021,27479.03,26062.26
BOUTHILLETTE PARIZEAU,2021-2022,31559.80,29279.72
BRANDT TRACTOR,2017-2018,17139.60,17629.42
BRANDT TRACTOR,2019-2020,15750.00,15748.16
BRETON MICHEL MD,2017-2018,2703148.68,2785973.86
BRETON MICHEL MD,2018-2019,2775214.31,2825474.89
BRETON MICHEL MD,2019-2020,2929718.59,2906207.31
BRETON MICHEL MD,2020-2021,2921713.90,2785487.42
BRETON MICHEL MD,2021-2022,1464859.30,1390599.24
BRIDGES OF CANADA,2017-2018,7649151.29,7881192.72
BRIDGES OF CANADA,2018-2019,15028128.63,15270079.59
BRIDGES OF CANADA,2019-2020,8822945.62,8746478.55
BRIDGES OF CANADA,2020-2021,5770570.89,5501914.75
BRIDGES OF CANADA,2021-2022,8209476.44,7670932.88
BROOKFIELD GLOBAL INTEGRATED SOLUTIONS,2018-2019,15133.46,15262.52
BROOKFIELD GLOBAL INTEGRATED SOLUTIONS,2019-2020,196.54,197.25
BUNZL CANADA,2017-2018,32104.11,32988.80
BUNZL CANADA,2018-2019,65075.89,66530.24
BUNZL CANADA,2019-2020,485033.49,473479.62
BUNZL CANADA,2020-2021,3138380.25,2960022.53
BUNZL CANADA,2021-2022,139759.09,132258.64
BUREAU NATHALIE,2017-2018,3033775.83,3128963.38
BUREAU NATHALIE,2018-2019,841845.83,857233.91
BUREAU NATHALIE,2019-2020,844152.26,837377.85
BUREAU NATHALIE,2020-2021,881301.70,840015.91
BUREAU NATHALIE,2021-2022,1001861.29,937502.77
BUREAU VERITAS,2017-2018,63818.46,65823.79
BUREAU VERITAS,2018-2019,33400.68,34069.00
BUREAU VERITAS,2019-2020,104797.33,102689.11
BUREAU VERITAS,2020-2021,73142.41,69877.64
BUREAU VERITAS,2021-2022,100457.00,93773.80
BUTTCON,2018-2019,27266.00,27844.53
BUTTCON,2019-2020,12823.58,12797.45
CACHE COMPUTER CONSULTING,2020-2021,404113.11,385900.88
CACHE COMPUTER CONSULTING,2021-2022,780430.08,730296.07
CALIAN,2017-2018,1376700.66,1418745.18
CALIAN,2018-2019,2273048.77,2320589.49
CALIAN,2019-2020,2621467.52,2594288.50
CALIAN,2020-2021,4002688.39,3815274.84
CALIAN,2021-2022,3619548.59,3389507.99
CALYTERA SOFTWARE,2020-2021,162887.26,155886.51
CALYTERA SOFTWARE,2021-2022,162297.38,152181.19
CANADA POST,2017-2018,163657.35,168670.22
CANADA POST,2018-2019,216984.65,220868.01
CANADA POST,2019-2020,188949.00,187264.47
CANADA POST,2020-2021,329728.04,314607.64
CANADA POST,2021-2022,403056.47,375964.53
CANADIAN CORPS OF COMMISSIONAIRES,2017-2018,15431180.84,15901603.76
CANADIAN CORPS OF COMMISSIONAIRES,2018-2019,16686034.96,16982927.72
CANADIAN CORPS OF COMMISSIONAIRES,2019-2020,13808492.22,13689691.63
CANADIAN CORPS OF COMMISSIONAIRES,2020-2021,22351344.41,21336965.57
CANADIAN CORPS OF COMMISSIONAIRES,2021-2022,17087789.56,15980838.17
CANADIAN STANDARDS ASSOCIATION,2020-2021,10714.66,10257.66
CANADIAN STANDARDS ASSOCIATION,2021-2022,10714.66,10022.27
CANON,2017-2018,224617.47,231539.64
CANON,2018-2019,359276.87,366223.86
CANON,2019-2020,102081.36,101299.05
CANON,2020-2021,161571.55,153182.45
CANON,2021-2022,68079.74,63888.70
CANSEL SURVEY EQUIPMENT,2019-2020,6286.72,6136.96
CANSEL SURVEY EQUIPMENT,2020-2021,68787.57,65579.12
CANSEL SURVEY EQUIPMENT,2021-2022,63028.49,59147.97
CARDINAL HEALTH CANADA,2017-2018,169812.98,174952.69
CARDINAL HEALTH CANADA,2018-2019,56950.36,57763.22
CARDINAL HEALTH CANADA,2019-2020,153221.61,150359.39
CARDINAL HEALTH CANADA,2020-2021,46751.84,44739.54
CARDINAL HEALTH CANADA,2021-2022,130767.42,121263.37
CARMICHAEL ENGINEERING,2017-2018,19305.40,19870.50
CARMICHAEL ENGINEERING,2018-2019,6462.95,6581.08
CARMICHAEL ENGINEERING,2019-2020,17348.15,17179.26
CARMICHAEL ENGINEERING,2020-2021,60508.95,58135.68
CARMICHAEL ENGINEERING,2021-2022,6462.95,6047.77
CASCADE COLLEGE,2017-2018,5942000.00,6105744.29
CASSELMAN WOODCRAFT,2017-2018,873263.95,898856.98
CASSELMAN WOODCRAFT,2018-2019,1191617.77,1206702.02
CASSELMAN WOODCRAFT,2019-2020,930618.28,915503.38
CASSELMAN WOODCRAFT,2020-2021,762223.42,726986.34
CASSELMAN WOODCRAFT,2021-2022,614257.14,566959.48
CATHOLIC SOCIAL SERVICES,2017-2018,1837831.46,1894159.59
CATHOLIC SOCIAL SERVICES,2018-2019,1837831.46,1871425.14
CATHOLIC SOCIAL SERVICES,2019-2020,2189304.32,2166262.72
CATHOLIC SOCIAL SERVICES,2020-2021,2479731.25,2364112.46
CATHOLIC SOCIAL SERVICES,2021-2022,2479731.25,2320435.90
CBCI TELECOM,2017-2018,70802.39,72753.50
CBCI TELECOM,2021-2022,31168.68,28340.77
CDW CANADA,2017-2018,108233.23,111401.79
CDW CANADA,2019-2020,61348.98,60174.59
CDW CANADA,2020-2021,1893851.38,1797997.24
CDW CANADA,2021-2022,1601938.56,1498708.76
CENTRE RESIDENTIEL COMMUNAUTAIRE JOLIETTE LANAUDIERE,2017-2018,863006.35,889456.84
CENTRE RESIDENTIEL COMMUNAUTAIRE JOLIETTE LANAUDIERE,2018-2019,863006.35,878781.23
CENTRE RESIDENTIEL COMMUNAUTAIRE JOLIETTE LANAUDIERE,2019-2020,865370.75,858426.07
CENTRE RESIDENTIEL COMMUNAUTAIRE JOLIETTE LANAUDIERE,2020-2021,863006.35,822768.22
CENTRE RESIDENTIEL COMMUNAUTAIRE JOLIETTE LANAUDIERE,2021-2022,437894.03,409764.17
CGI,2017-2018,1634.60,1686.35
CHARRON HUMAN RESOURCES,2018-2019,51076.00,51789.71
CHARRON HUMAN RESOURCES,2019-2020,71000.00,70244.13
CHARRON HUMAN RESOURCES,2021-2022,37540.86,34720.68
CHEF BRANDZ,2020-2021,207845.88,198014.79
CHEF BRANDZ,2021-2022,89011.38,81198.03
CHEVRON,2017-2018,60921.42,62788.62
CHEVRON,2018-2019,57750.00,58527.56
CHEVRON,2019-2020,10500.00,10413.35
CHRONO AVIATION,2017-2018,115814.62,119208.57
CHRONO AVIATION,2019-2020,38408.70,38548.40
CHRONO AVIATION,2020-2021,164383.36,157175.49
CHUBB EDWARDS,2017-2018,81432.98,83857.11
CHUBB EDWARDS,2018-2019,48424.21,49309.36
CHUBB EDWARDS,2019-2020,191432.00,192128.29
CIMA,2017-2018,51709.80,53260.27
CIMA,2018-2019,13954.50,14262.99
CIMA,2019-2020,35642.25,35558.99
CIMA,2021-2022,39896.33,37227.97
CIRCLE OF EAGLES LODGE SOCIETY,2017-2018,1650465.25,1701050.75
CIRCLE OF EAGLES LODGE SOCIETY,2018-2019,1650465.25,1680634.06
CIRCLE OF EAGLES LODGE SOCIETY,2019-2020,1750644.58,1736595.48
CIRCLE OF EAGLES LODGE SOCIETY,2020-2021,1745861.40,1664459.67
CIRCLE OF EAGLES LODGE SOCIETY,2021-2022,1745861.40,1633709.08
CISION CANADA,2018-2019,10498.95,10690.65
CISION CANADA,2019-2020,10499.99,10413.34
CISION CANADA,2020-2021,10498.95,10009.43
CISTEL TECHNOLOGY,2017-2018,11513251.50,11866091.32
CISTEL TECHNOLOGY,2018-2019,11497524.44,11707687.43
CISTEL TECHNOLOGY,2019-2020,11594835.70,11501117.26
CISTEL TECHNOLOGY,2020-2021,11497524.44,10961446.21
CISTEL TECHNOLOGY,2021-2022,4815308.77,4564808.56
COFOMO,2020-2021,169164.72,161692.41
COFOMO,2021-2022,283234.50,265039.81
COLLIERS PROJECT LEADERS,2017-2018,2008592.41,2070154.23
COLLIERS PROJECT LEADERS,2018-2019,2008592.41,2045307.42
COLLIERS PROJECT LEADERS,2019-2020,2014095.40,1997932.08
COLLIERS PROJECT LEADERS,2020-2021,2008592.41,1914940.71
COLLIERS PROJECT LEADERS,2021-2022,3356734.46,3114608.59
COLT CANADA,2017-2018,27821.45,28717.62
COLT CANADA,2018-2019,15028.38,15351.04
COLT CANADA,2019-2020,75685.20,73882.32
COLUMBIA FUELS,2017-2018,38850.00,40034.60
COLUMBIA FUELS,2018-2019,107699.58,108838.28
COLUMBIA FUELS,2021-2022,279922.02,256889.94
COMPUGEN,2017-2018,3061.13,3145.49
COMPUGEN,2018-2019,220401.43,224459.99
COMPUGEN,2019-2020,507701.55,501839.99
CONCEPT CONTROLS,2017-2018,17096.10,17567.22
CONCEPT CONTROLS,2020-2021,20083.49,19087.36
CONCEPT CONTROLS,2021-2022,234680.26,217128.87
CONNECTIVE SUPPORT SOCIETY,2020-2021,1550035.25,1477764.03
CONNECTIVE SUPPORT SOCIETY,2021-2022,3828994.84,3580053.47
CONSTRUCTION BENOIT MOREAU,2018-2019,1164383.80,1176844.34
CONSTRUCTION BENOIT MOREAU,2019-2020,2009501.08,2008435.97
CONSTRUCTION JESSIKO,2019-2020,1029018.66,1019955.96
CONSTRUCTION JESSIKO,2020-2021,106533.77,101253.67
CONTRACT COMMUNITY,2017-2018,35188.20,36262.46
CONTRACT COMMUNITY,2018-2019,13560.00,13785.69
CONVERGINT TECHNOLOGIES,2021-2022,151658.67,139090.83
CONVERSART CONSULTING,2018-2019,7690.19,7769.03
CONVERSART CONSULTING,2019-2020,16717.81,16684.33
CORNERSTONE COMM ASSOC DURHAM,2017-2018,944513.32,973461.93
CORNERSTONE COMM ASSOC DURHAM,2018-2019,944513.32,961778.06
CORNERSTONE COMM ASSOC DURHAM,2019-2020,947101.03,939500.44
CORNERSTONE COMM ASSOC DURHAM,2020-2021,944513.32,900474.88
CORNERSTONE COMM ASSOC DURHAM,2021-2022,1032163.70,965858.58
CORPORATION PROFESSIONNELLE DR SERGE LANDRY PROFESSIONAL,2017-2018,426069.29,438030.51
CORPORATION PROFESSIONNELLE DR SERGE LANDRY PROFESSIONAL,2018-2019,854479.62,870098.63
CORPORATION PROFESSIONNELLE DR SERGE LANDRY PROFESSIONAL,2019-2020,856820.66,849944.59
CORPORATION PROFESSIONNELLE DR SERGE LANDRY PROFESSIONAL,2020-2021,854479.62,814639.05
CORPORATION PROFESSIONNELLE DR SERGE LANDRY PROFESSIONAL,2021-2022,854479.62,799588.74
COUVERTURE MONTREAL NORD,2017-2018,249245.80,256739.09
CRC CURE LABELLE,2017-2018,1021687.89,1053001.84
CRC CURE LABELLE,2018-2019,1021687.89,1040363.30
CRC CURE LABELLE,2019-2020,1024487.03,1016265.42
CRC CURE LABELLE,2020-2021,1021687.89,974051.14
CRC CURE LABELLE,2021-2022,1091180.57,1020690.82
CRC D ATNQ,2017-2018,907078.10,934879.35
CRC D ATNQ,2018-2019,918575.59,935254.10
CRC D ATNQ,2019-2020,932600.18,924903.40
CRC D ATNQ,2020-2021,940246.63,896368.09
CRC D ATNQ,2021-2022,918517.36,859277.80
CSDC SYSTEMS,2017-2018,214724.86,221306.01
CSDC SYSTEMS,2018-2019,161733.93,164817.70
CSDC SYSTEMS,2019-2020,148311.21,147361.00
CSDC SYSTEMS,2020-2021,31758.50,29929.06
CTOMS,2019-2020,49165.62,47994.46
CTOMS,2020-2021,2949937.38,2812597.07
CULLEN DIESEL POWER,2017-2018,67815.14,69797.43
CULLEN DIESEL POWER,2018-2019,246013.14,251389.35
CULLEN DIESEL POWER,2019-2020,59413.61,58680.33
CULLEN DIESEL POWER,2020-2021,18102.15,17231.84
CUMMINS CANADA,2019-2020,11404.84,11282.18
CUSTOM HELICOPTERS,2021-2022,10500.00,9637.77
D DOYLE INSTALLATIONS,2017-2018,457339.02,471296.04
D DOYLE INSTALLATIONS,2018-2019,403288.53,409004.25
D DOYLE INSTALLATIONS,2019-2020,412422.70,404755.91
D DOYLE INSTALLATIONS,2020-2021,698421.66,666851.03
D DOYLE INSTALLATIONS,2021-2022,290432.20,269016.94
D2L,2019-2020,21599.67,21205.85
D2L,2020-2021,28120.33,26801.19
D2L,2021-2022,2298.48,2089.94
DALIAN ENTERPRISES,2020-2021,957692.76,908315.84
DALIAN ENTERPRISES,2021-2022,4689435.66,4388191.20
DASCO STORAGE SOLUTIONS,2018-2019,15641.46,15774.85
DATA COMMUNICATIONS MANAGEMENT,2020-2021,7810.44,7407.75
DATA COMMUNICATIONS MANAGEMENT,2021-2022,118458.40,112868.16
DELCO AUTOMATION,2017-2018,3395993.79,3496880.37
DELCO AUTOMATION,2018-2019,2027681.41,2066117.60
DELCO AUTOMATION,2019-2020,1568820.22,1556855.15
DELCO AUTOMATION,2020-2021,529404.83,502952.25
DELCO AUTOMATION,2021-2022,14878.68,13585.93
DELL COMPUTER,2017-2018,11900.39,12230.26
DELOITTE,2020-2021,67907.54,64995.11
DELOITTE,2021-2022,7313.70,6968.56
DISMAS SOCIETY,2017-2018,986233.40,1016460.70
DISMAS SOCIETY,2018-2019,986233.40,1004260.73
DISMAS SOCIETY,2019-2020,988935.41,980999.10
DISMAS SOCIETY,2020-2021,986233.40,940249.74
DISMAS SOCIETY,2021-2022,1247800.37,1167642.97
DMTI SPATIAL,2020-2021,743.01,704.71
DMTI SPATIAL,2021-2022,33156.99,31046.70
DONNA CONA,2017-2018,3952229.14,4073361.96
DONNA CONA,2018-2019,3952229.14,4024471.85
DONNA CONA,2019-2020,3963057.17,3931253.23
DONNA CONA,2020-2021,3952229.14,3767954.35
DONNA CONA,2021-2022,2328025.39,2204958.50
DR DAVID LESAGE,2017-2018,869435.60,896083.13
DR DAVID LESAGE,2018-2019,799449.51,813701.41
DR DAVID LESAGE,2019-2020,1250715.61,1240678.49
DR DAVID LESAGE,2020-2021,1209783.12,1153374.54
DR DAVID LESAGE,2021-2022,288361.75,274753.52
DR FERNANDO VILLASENOR,2017-2018,408966.28,420942.72
DR FERNANDO VILLASENOR,2018-2019,735527.44,748972.13
DR FERNANDO VILLASENOR,2019-2020,737542.58,731623.73
DR FERNANDO VILLASENOR,2020-2021,735527.44,701233.08
DR FERNANDO VILLASENOR,2021-2022,735527.44,688277.92
DR MANDEEP SAINI,2017-2018,3666058.39,3772208.16
DR MANDEEP SAINI,2018-2019,666058.39,678233.26
DR MANDEEP SAINI,2019-2020,667883.21,662523.38
DR MANDEEP SAINI,2020-2021,666058.39,635003.07
DR MANDEEP SAINI,2021-2022,501824.82,473938.73
DR NADER SHARIFI,2017-2018,311573.07,321122.55
DR NADER SHARIFI,2018-2019,627174.97,638639.09
DR NADER SHARIFI,2019-2020,628893.26,623846.33
DR NADER SHARIFI,2020-2021,627174.97,597932.60
DR NADER SHARIFI,2021-2022,984488.80,921129.02
DR S ISKANDER,2017-2018,1366709.27,1408597.87
DR S ISKANDER,2018-2019,1366709.27,1391691.32
DR S ISKANDER,2019-2020,1203542.46,1196520.38
DR S ISKANDER,2020-2021,697230.18,664721.45
DR S ISKANDER,2021-2022,609111.32,572736.09
DYNABOOK CANADA,2019-2020,2354302.45,2308308.41
DYNABOOK CANADA,2020-2021,762933.96,727121.92
DYNABOOK CANADA,2021-2022,2811702.20,2566013.91
DYNACARE,2017-2018,2018736.40,2080234.99
DYNACARE,2018-2019,2537370.20,2580059.02
DYNACARE,2019-2020,2286442.32,2267058.80
DYNACARE,2020-2021,2669693.81,2546121.67
DYNACARE,2021-2022,2478131.62,2317606.26
DYNAMIC PERSONNEL CONSULTANTS,2017-2018,236061.17,243226.40
DYNAMIC PERSONNEL CONSULTANTS,2018-2019,228756.09,233001.38
DYNAMIC PERSONNEL CONSULTANTS,2019-2020,83270.61,82888.29
ECLIPSYS SOLUTIONS,2017-2018,157947.01,162781.03
ECLIPSYS SOLUTIONS,2018-2019,136454.02,138948.26
ECLIPSYS SOLUTIONS,2019-2020,155577.52,154315.15
ECLIPSYS SOLUTIONS,2020-2021,63137.15,60197.67
ECLIPSYS SOLUTIONS,2021-2022,101906.71,95111.64
ECOLE DE LANGUES ABCE,2017-2018,157538.72,162374.97
ECOLE DE LANGUES ABCE,2018-2019,105475.21,107293.47
ECOLE DE LANGUES ABCE,2019-2020,126166.47,125500.80
ECOLE DE LANGUES ABCE,2020-2021,17316.11,16508.72
ECOLE DE LANGUES ABCE,2021-2022,69195.72,64465.56
ECOLE DE LANGUES EAGLE,2017-2018,34884.00,35854.53
ECOLE DE LANGUES EAGLE,2018-2019,55034.01,55743.01
ECOLE DE LANGUES EAGLE,2019-2020,10620.00,10505.78
ECOLE DE LANGUES EAGLE,2020-2021,35971.00,34179.76
ECOLE DE LANGUES EAGLE,2021-2022,126075.50,116013.32
ECOLE DE LANGUES LA CITE,2017-2018,203047.73,209420.59
ECOLE DE LANGUES LA CITE,2018-2019,123446.09,125821.41
ELIZABETH FRY SOCIETY,2017-2018,5771084.26,5947826.45
ELIZABETH FRY SOCIETY,2018-2019,5948577.08,6057292.21
ELIZABETH FRY SOCIETY,2019-2020,6024052.74,5975076.70
ELIZABETH FRY SOCIETY,2020-2021,5941718.16,5664682.37
ELIZABETH FRY SOCIETY,2021-2022,5843906.42,5469124.46
EMERGENT BIOSOLUTIONS,2021-2022,137632.00,128648.53
ENGLOBE,2019-2020,26428.08,26378.48
ENGLOBE,2020-2021,16810.49,16054.07
ENVIROSERVICES,2018-2019,25237.01,25570.53
