d_vendor_name,d_fiscal_year,total,total_constant_2019_dollars
MAPLESOFT CONSULTING,2020-2021,647974.70,617821.53
MAPLESOFT CONSULTING,2021-2022,29212.79,27834.19
MAXSYS STAFFING AND CONSULTING,2021-2022,170051.39,156022.66
MDOS CONSULTING,2020-2021,102830.00,98285.25
MICROSOFT CANADA,2019-2020,277569.74,275342.21
MICROSOFT CANADA,2020-2021,276811.35,263904.87
MICROSOFT CANADA,2021-2022,276811.35,259029.28
MORNEAU SHEPELL,2020-2021,430.52,408.32
MORNEAU SHEPELL,2021-2022,17459.88,16338.28
NEWFOUND RECRUITING,2018-2019,84677.63,85626.78
NEWFOUND RECRUITING,2019-2020,227882.45,226053.67
NEWFOUND RECRUITING,2020-2021,238360.98,227192.51
NEWFOUND RECRUITING,2021-2022,253844.17,237990.68
NISHA TECHONOLOGIES,2019-2020,1758717.97,1741086.86
NITAM SOLUTIONS,2019-2020,406493.77,404314.03
NITAM SOLUTIONS,2020-2021,24916.50,23884.42
NORTHERN MICRO,2020-2021,438948.93,419674.85
NORTHERN MICRO,2021-2022,160180.99,152412.55
NUA OFFICE,2019-2020,82648.88,81319.67
NUIX NORTH AMERICA,2019-2020,82.00,80.04
NUIX NORTH AMERICA,2020-2021,14964.48,14266.76
ORANGUTECH,2018-2019,190010.01,193394.95
ORANGUTECH,2019-2020,432024.74,426123.67
ORANGUTECH,2020-2021,802689.47,765247.26
ORANGUTECH,2021-2022,800002.82,748600.96
PALADIN GROUP,2019-2020,20824.83,20446.10
PANASONIC,2020-2021,74578.31,70864.54
PITNEY BOWES,2019-2020,6373.83,6322.68
PITNEY BOWES,2020-2021,6663.68,6351.47
PITNEY BOWES,2021-2022,18817.76,17608.93
PRA,2019-2020,17771.97,17461.45
PRA,2020-2021,36648.42,34939.67
PRA,2021-2022,12249.61,11649.84
PRICEWATERHOUSE COOPERS,2019-2020,49963.01,49565.32
PRICEWATERHOUSE COOPERS,2021-2022,42868.70,40071.09
PRINTERS PLUS,2019-2020,5636.34,5539.10
PRINTERS PLUS,2020-2021,28367.03,27090.60
PRINTERS PLUS,2021-2022,11241.88,10519.71
PROSCI CANADA,2019-2020,123904.50,121569.72
PURESPIRIT SOLUTIONS,2020-2021,299278.75,284029.74
QMR,2019-2020,89324.68,87830.00
QMR,2020-2021,138198.72,131205.34
QMR,2021-2022,354432.35,331053.92
QUINTET CONSULTING,2019-2020,4755.20,4641.92
QUINTET CONSULTING,2020-2021,34032.29,32445.52
QUINTET CONSULTING,2021-2022,17062.76,16197.78
RICOH,2017-2018,39356.33,40562.57
RICOH,2018-2019,39356.33,40075.73
RICOH,2019-2020,50148.85,49717.51
RICOH,2020-2021,203413.01,195081.18
RICOH,2021-2022,109410.45,103247.69
RMS SOFTWARE,2019-2020,3803.72,3722.43
RMS SOFTWARE,2020-2021,12406.37,11827.89
RMS SOFTWARE,2021-2022,8649.92,8176.18
SAMSON ASSOCIES,2020-2021,31075.00,29856.25
SDL INTERNATIONAL CANADA,2020-2021,19017.90,18131.18
SDL INTERNATIONAL CANADA,2021-2022,19493.35,18241.12
SHI CANADA,2019-2020,14140.49,14123.43
SHI CANADA,2020-2021,20151.35,19242.82
SHI CANADA,2021-2022,6935.80,6511.99
SI SYSTEMS,2018-2019,77543.44,78412.62
SI SYSTEMS,2019-2020,310107.51,306717.81
SI SYSTEMS,2020-2021,216432.43,206300.12
SI SYSTEMS,2021-2022,297425.40,278319.10
SIERRA SYSTEMS GROUP,2020-2021,251549.96,241005.28
SIERRA SYSTEMS GROUP,2021-2022,26340.49,25097.45
SOFTCHOICE,2019-2020,23430.24,23165.78
SOFTCHOICE,2020-2021,12292.95,11756.47
SOFTCHOICE,2021-2022,11282.12,10475.66
STONEWORKS TECHNOLOGIES,2019-2020,68222.51,67169.43
SYSTEMSCOPE,2019-2020,225786.68,222284.33
SYSTEMSCOPE,2020-2021,97093.07,92189.79
TAG HR,2020-2021,66429.04,63115.83
TAG HR,2021-2022,272002.59,254328.69
TECSIS,2020-2021,86614.50,82838.72
TEKNION,2019-2020,423644.41,414700.81
TEKNION,2020-2021,32902.43,31429.34
TEKNION,2021-2022,55696.34,51237.77
TEKSYSTEMS CANADA,2018-2019,324445.73,329526.21
TEKSYSTEMS CANADA,2019-2020,527520.21,523286.81
TEKSYSTEMS CANADA,2020-2021,526078.90,501550.19
TEKSYSTEMS CANADA,2021-2022,401750.37,378076.56
TENAQUIP,2020-2021,21326.44,20226.89
THE AIM GROUP,2019-2020,101700.00,100552.08
THE AIM GROUP,2021-2022,95044.30,89344.95
THE HALIFAX COMPUTER CONSULTING GROUP,2020-2021,105971.40,101323.18
THE HALIFAX COMPUTER CONSULTING GROUP,2021-2022,39663.00,37105.49
THE KTL GROUP,2019-2020,105655.00,104361.20
THE KTL GROUP,2020-2021,38420.00,36919.67
THE RIGHT DOOR CONSULTING,2020-2021,39548.59,37795.73
TURTLE ISLAND STAFFING,2019-2020,12645.58,12434.89
VERITAAQ TECHNOLOGY HOUSE,2017-2018,382601.65,394328.10
VERITAAQ TECHNOLOGY HOUSE,2018-2019,413606.86,420960.14
VERITAAQ TECHNOLOGY HOUSE,2019-2020,473145.04,471117.81
VERITAAQ TECHNOLOGY HOUSE,2020-2021,98310.00,93919.11
VIDCRUITER,2020-2021,20559.92,19628.81
VIDCRUITER,2021-2022,35210.61,33022.35
WESCO DISTRIBUTION CANADA,2020-2021,11954.74,11468.92
WILLS TRANSFER,2020-2021,296817.68,283740.60
WILLS TRANSFER,2021-2022,101308.73,94800.76
XEROX,2017-2018,44941.86,46319.29
XEROX,2018-2019,48037.50,48892.24
XEROX,2019-2020,81388.59,80684.15
XEROX,2020-2021,149870.82,142920.77
XEROX,2021-2022,230613.81,215830.52
ZERNAM ENTERPRISE,2018-2019,67923.39,68684.74
ZERNAM ENTERPRISE,2019-2020,182793.83,181326.89
ZERNAM ENTERPRISE,2020-2021,182294.40,173794.82
ZERNAM ENTERPRISE,2021-2022,182294.40,170583.99
