d_vendor_name,d_fiscal_year,total
COMPUCOM CANADA,2019-2020,72800.15
COMPUCOM CANADA,2020-2021,72601.24
CPCS TRANSCOM,2020-2021,366628.5
CTOMS,2017-2018,141400.88
CTOMS,2018-2019,41491.8
CTOMS,2019-2020,27661.2
CTOMS,2020-2021,90235.31
D DOYLE INSTALLATIONS,2017-2018,32708.98
D DOYLE INSTALLATIONS,2019-2020,81454.67
D DOYLE INSTALLATIONS,2020-2021,193738.5
D F S,2017-2018,198124.4
DALHOUSIE UNIVERSITY,2017-2018,39409.48
DALHOUSIE UNIVERSITY,2018-2019,14409.63
DALHOUSIE UNIVERSITY,2019-2020,73832.59
DASCO EQUIPMENT,2018-2019,61750.17
DATA COMMUNICATIONS MANAGEMENT,2017-2018,12365882.52
DATA COMMUNICATIONS MANAGEMENT,2018-2019,6908078.4
DATA COMMUNICATIONS MANAGEMENT,2019-2020,5955412.1
DATA COMMUNICATIONS MANAGEMENT,2020-2021,5530316.64
DECISIVE TECHNOLOGIES,2017-2018,299356.45
DECISIVE TECHNOLOGIES,2019-2020,400776.16
DECISIVE TECHNOLOGIES,2020-2021,2019057.35
DELCO AUTOMATION,2020-2021,3015.68
DELL COMPUTER,2017-2018,177226.78
DELL COMPUTER,2018-2019,113186.85
DELL COMPUTER,2019-2020,62843.78
DELL COMPUTER,2020-2021,34204.01
DELOITTE AND TOUCHE,2018-2019,50154.5
DEW ENGINEERING,2020-2021,78346.79
DEXTER CONSTRUCTION,2018-2019,128802.3
DIAMOND AND SCHMITT ARCHITECTS,2020-2021,13560
DLS TECHNOLOGY,2020-2021,13720.96
DORA CONSTRUCTION,2018-2019,23882.05
DRS TECHNOLOGIES CANADA,2017-2018,807.1
DYNACARE,2020-2021,24408.73
DYNAMIC PERSONNEL CONSULTANTS,2018-2019,4407.29
DYNAMIC PERSONNEL CONSULTANTS,2019-2020,39343.16
DYNAMIC PERSONNEL CONSULTANTS,2020-2021,1827.41
EBERHARD VON HUENE ASSOCIATES,2017-2018,1478983.36
EBERHARD VON HUENE ASSOCIATES,2018-2019,2138000.97
EBERHARD VON HUENE ASSOCIATES,2019-2020,1466697.76
EBSCO CANADA,2017-2018,5904116.46
EBSCO CANADA,2018-2019,2480138.63
EBSCO CANADA,2019-2020,2867537.69
EBSCO CANADA,2020-2021,2884069.73
ECLIPSYS SOLUTIONS,2017-2018,225725.03
ELSEVIER,2017-2018,3212359.3
ELSEVIER,2018-2019,1828363.15
ELSEVIER,2019-2020,3257732.98
ELSEVIER,2020-2021,825842.21
EMCON SERVICES,2018-2019,829711.06
EMCON SERVICES,2019-2020,34384.55
ENSEIGNES PATTISON SIGN GROUP,2018-2019,3549.99
ENSEIGNES PATTISON SIGN GROUP,2019-2020,52429.5
ENSEIGNES PATTISON SIGN GROUP,2020-2021,470514.1
ENTREPRISE CLAVEAU,2017-2018,10117.8
ENTRUST,2017-2018,213614.2
ENTRUST,2018-2019,230101.92
ENTRUST,2019-2020,87336.52
ENTRUST,2020-2021,65096.91
ERNST YOUNG,2017-2018,0
ERNST YOUNG,2018-2019,0
ERNST YOUNG,2019-2020,0
ERNST YOUNG,2020-2021,0
ESRI,2018-2019,160613.68
ESRI,2019-2020,187489.6
ESRI,2020-2021,251.34
EXCEL HUMAN RESOURCES,2020-2021,79015.52
EXP SERVICES,2020-2021,108238
FAST FORWARD FRENCH,2020-2021,17200
FAST TRACK STAFFING,2019-2020,25294.5
FELIX TECHNOLOGY,2017-2018,124568.75
FELIX TECHNOLOGY,2018-2019,573973.67
FELIX TECHNOLOGY,2019-2020,541794.71
FELIX TECHNOLOGY,2020-2021,176555.12
FIRST CANADA,2018-2019,1025776.21
FIRST CANADA,2019-2020,1604501.45
FLIGHTSAFETY CANADA,2017-2018,18150.41
FLOYD S CONSTRUCTION,2018-2019,11246.85
FLOYD S CONSTRUCTION,2019-2020,23793.92
FLOYD S CONSTRUCTION,2020-2021,23728.91
FORRESTER RESEARCH,2017-2018,32688.78
G4S SECURITY SERVICES,2018-2019,15107.95
GAB INDUSPAC,2017-2018,51239.96
GAB INDUSPAC,2018-2019,19527.58
GAB INDUSPAC,2019-2020,11351.94
GAB INDUSPAC,2020-2021,39452.52
GAMBLE TECHNOLOGIES,2018-2019,97205.61
GAP WIRELESS,2017-2018,65627.95
GARTNER,2017-2018,264555
GARTNER,2018-2019,156502.18
GARTNER,2019-2020,287.19
GARTNER,2020-2021,450142.28
GENERAL ELECTRIC CANADA,2017-2018,111.1
GENESIS INTEGRATION,2017-2018,192873.97
GENESIS INTEGRATION,2018-2019,141551.91
GENESIS INTEGRATION,2019-2020,121347.13
GENESIS INTEGRATION,2020-2021,25076.21
GEORGE COUREY,2017-2018,10233.17
GEORGE COUREY,2019-2020,40008.57
GEORGE COUREY,2020-2021,28574.04
GFL ENVIRONMENTAL,2017-2018,25544.95
GFL ENVIRONMENTAL,2018-2019,48587.54
GFL ENVIRONMENTAL,2019-2020,36385.51
GFL ENVIRONMENTAL,2020-2021,16067.71
GILMORE REPRODUCTIONS,2017-2018,185733.3
GILMORE REPRODUCTIONS,2018-2019,436192.24
GILMORE REPRODUCTIONS,2019-2020,1172682.57
GILMORE REPRODUCTIONS,2020-2021,2348372.05
GLOBAL TOTAL OFFICE,2017-2018,53900.81
GLOBAL TOTAL OFFICE,2018-2019,453918.2
GLOBAL TOTAL OFFICE,2019-2020,1462316.95
GLOBAL TOTAL OFFICE,2020-2021,1081505.45
GLOBAL UPHOLSTERY,2017-2018,4085484.58
GLOBAL UPHOLSTERY,2018-2019,3515252.86
GLOBAL UPHOLSTERY,2019-2020,4028192.04
GLOBAL UPHOLSTERY,2020-2021,2609571.26
GRAND TOY,2017-2018,1928190.19
GRAND TOY,2018-2019,1780132.16
GRAND TOY,2019-2020,1496172.22
GRAND TOY,2020-2021,1797944.37
GUNTER LANGKOPF MASCHINENBAU,2017-2018,64126.33
HAWBOLDT INDUSTRIES,2017-2018,101190.8
HAWORTH,2017-2018,3490095.5
HAWORTH,2018-2019,3145041.04
HAWORTH,2019-2020,2538043.33
HAWORTH,2020-2021,977767.6
HEAVY METAL MARINE,2017-2018,250656
HEWLETT PACKARD,2017-2018,328539.95
HEWLETT PACKARD,2018-2019,5751.85
HONEYWELL,2017-2018,48405.35
HONEYWELL,2018-2019,43369.02
HONEYWELL,2019-2020,17300.25
HORIZANT,2019-2020,10781.86
HORIZANT,2020-2021,44175.69
HOSKIN SCIENTIFIC,2019-2020,11275.14
HYPERTEC,2017-2018,464128.24
HYPERTEC,2018-2019,517992.22
HYPERTEC,2019-2020,233077.41
HYPERTEC,2020-2021,22715.09
I4C INFORMATION TECHNOLOGY,2017-2018,49715.48
IHS GLOBAL,2017-2018,771788.69
IHS GLOBAL,2018-2019,248267.15
IHS GLOBAL,2019-2020,39472.25
IHS GLOBAL,2020-2021,87710.32
IMP GROUP,2017-2018,658316.63
IMP GROUP,2018-2019,658316.63
IMP GROUP,2019-2020,660120.24
INFO TECH RESEARCH GROUP,2020-2021,90739
INLAND AUDIO VISUAL,2018-2019,67937.88
INTEGRA NETWORKS,2017-2018,186719.77
INTEGRA NETWORKS,2018-2019,66426.66
INTEGRA NETWORKS,2019-2020,52231.37
INTEGRA NETWORKS,2020-2021,21813.1
INTEGRATED DISTRIBUTION SYSTEMS,2017-2018,44943.21
INTEGRATED DISTRIBUTION SYSTEMS,2018-2019,19997.3
INTEGRATED DISTRIBUTION SYSTEMS,2019-2020,88284.64
INTEGRATED DISTRIBUTION SYSTEMS,2020-2021,94918.31
INTERACTIVE AUDIO VISUAL,2018-2019,384633.41
INTERACTIVE AUDIO VISUAL,2019-2020,48990.85
INTERACTIVE AUDIO VISUAL,2020-2021,149990.75
IPSS,2019-2020,4012.06
IPSS,2020-2021,12124.34
IRON MOUNTAIN,2017-2018,698121.78
IRON MOUNTAIN,2018-2019,692802.92
IRON MOUNTAIN,2019-2020,828261.72
IRON MOUNTAIN,2020-2021,1910661.73
IRONCLAD EARTHWORKS,2017-2018,111485.43
ISLAND CATERING,2018-2019,13535.5
ISLAND CATERING,2020-2021,31456.73
ITEX,2017-2018,578400.96
ITEX,2018-2019,406541.29
ITEX,2019-2020,199250.76
ITEX,2020-2021,12436.69
J O THOMAS ASSOCIATES,2019-2020,10261.44
J O THOMAS ASSOCIATES,2020-2021,1368.08
JEMTEC,2017-2018,7300339.29
JEMTEC,2018-2019,1268575.29
JEMTEC,2019-2020,104266.46
JHT DEFENSE,2017-2018,34514.14
JHT DEFENSE,2020-2021,23914.52
JIM PATTISON INDUSTRIES,2017-2018,10182.86
JOHN HOWARD SOCIETY,2017-2018,45656.48
JOHN HOWARD SOCIETY,2018-2019,45656.48
JOHN HOWARD SOCIETY,2019-2020,41702.42
JOHN HOWARD SOCIETY,2020-2021,41588.48
JOHN WILEY SONS,2017-2018,2073685.99
JOHN WILEY SONS,2018-2019,432451.82
JOHN WILEY SONS,2019-2020,2775497.38
JOHN WILEY SONS,2020-2021,1502402.68
JOHNSON CONTROLS CANADA,2017-2018,11206.98
JONELJIM CONCRETE CONSTRUCTION,2018-2019,688242.8
JONELJIM CONCRETE CONSTRUCTION,2020-2021,788701.91
KF AEROSPACE,2017-2018,166455.1
KINETIC CONSTRUCTION,2017-2018,122316.89
KONE,2017-2018,48590
KONE,2018-2019,12430
KONE,2019-2020,22800
KONE,2020-2021,21850
KONICA MINOLTA BUSINESS SOLUTIONS,2017-2018,2082601.12
KONICA MINOLTA BUSINESS SOLUTIONS,2018-2019,1861221.42
KONICA MINOLTA BUSINESS SOLUTIONS,2019-2020,1987005.8
KONICA MINOLTA BUSINESS SOLUTIONS,2020-2021,2058776.21
L3HARRIS,2017-2018,525620.43
L3HARRIS,2018-2019,525620.43
L3HARRIS,2019-2020,536941.16
L3HARRIS,2020-2021,80103
LANSDOWNE TECHNOLOGIES,2019-2020,28377.15
LANSDOWNE TECHNOLOGIES,2020-2021,38079.63
LAURENTIAN TECHNOLOGIES,2017-2018,307432.96
LAURENTIAN TECHNOLOGIES,2018-2019,88508.21
LAURENTIAN TECHNOLOGIES,2019-2020,78117.26
LAURENTIAN TECHNOLOGIES,2020-2021,7897.1
LEXISNEXIS CANADA,2017-2018,437887.34
LEXISNEXIS CANADA,2018-2019,619195.19
LEXISNEXIS CANADA,2019-2020,376847.67
LEXISNEXIS CANADA,2020-2021,519308.3
LLOYD LIBKE LAW ENFORCEMENT SALES,2019-2020,19933.2
LOCATION DE MOTONEIGES HAUTE MATAWINIE,2017-2018,10002.83
LOWE MARTIN COMPANY,2017-2018,1704635.74
LOWE MARTIN COMPANY,2018-2019,1453331.68
LOWE MARTIN COMPANY,2019-2020,1340618.23
LOWE MARTIN COMPANY,2020-2021,4909294.83
LUMINA IT,2017-2018,26058.28
LUMINA IT,2018-2019,55298.1
LYNLEY CONTRACTING SERVICES,2017-2018,644676.72
LYNLEY CONTRACTING SERVICES,2018-2019,122323.28
M D CHARLTON,2018-2019,10823.4
M D CHARLTON,2020-2021,20769
MACDONALD DETTWILER AND ASSOCIATES,2017-2018,167547.77
MACDONALD DETTWILER AND ASSOCIATES,2018-2019,384251.45
MACDONALD DETTWILER AND ASSOCIATES,2019-2020,117164.89
MACDONALD DETTWILER AND ASSOCIATES,2020-2021,583858.87
MAISON CROSS ROADS DE LA SOCIETE,2017-2018,187006.35
MAISON CROSS ROADS DE LA SOCIETE,2018-2019,187006.35
MAISON CROSS ROADS DE LA SOCIETE,2019-2020,187518.7
MAISON CROSS ROADS DE LA SOCIETE,2020-2021,93759.35
MAKWA RESOURCING,2019-2020,33369.13
MAXSYS STAFFING AND CONSULTING,2017-2018,59892.48
MAXSYS STAFFING AND CONSULTING,2018-2019,174886.03
MAXSYS STAFFING AND CONSULTING,2019-2020,114993.55
MCELHANNEY ASSOCIATES,2019-2020,24998.99
MDOS CONSULTING,2017-2018,79100
MEAL KIT SUPPLY CANADA,2017-2018,1660044.68
MEAL KIT SUPPLY CANADA,2018-2019,7594374.5
MEDIA Q,2017-2018,16950
MEDIA Q,2019-2020,11300
MEDIA Q,2020-2021,10441.77
MEGA TECH,2018-2019,10694.25
MISHKUMI TECHNOLOGIES,2017-2018,64818.2
MISHKUMI TECHNOLOGIES,2018-2019,140849.73
MISHKUMI TECHNOLOGIES,2020-2021,20631.28
MLS,2020-2021,1358398.63
MLS OVERSEAS,2017-2018,1871519.74
MLS OVERSEAS,2018-2019,1238613.74
MLS OVERSEAS,2019-2020,1686796.17
MLS OVERSEAS,2020-2021,266124.43
MOORE CANADA,2017-2018,5099985.4
MOORE CANADA,2018-2019,4478054.2
MOORE CANADA,2019-2020,5148470.77
MOORE CANADA,2020-2021,4890065.53
MULDER MEATS,2019-2020,2058846.06
MULDER MEATS,2020-2021,2012294.62
MULTINATIONAL LOGISTIC SERVICES,2018-2019,256410.58
MULTINATIONAL LOGISTIC SERVICES,2019-2020,16937.06
MULTINATIONAL LOGISTIC SERVICES,2020-2021,197128.4
MUNICIPAL READY MIX,2018-2019,607572.65
"NATIONAL ARTS CENTRE",2017-2018,989973.63
"NATIONAL ARTS CENTRE",2018-2019,1268999.64
"NATIONAL ARTS CENTRE",2019-2020,1191876.14
"NATIONAL ARTS CENTRE",2020-2021,1188619.65
"NATTIQ",2019-2020,24997.58
"NATTIQ",2020-2021,22724.59
"NAUT MAWT TRIBAL COUNCIL",2020-2021,404514.34
"NAV CANADA",2017-2018,1907652.83
"NAV CANADA",2018-2019,16718.56
"NAV CANADA",2019-2020,17498.22
"NAV CANADA",2020-2021,6979.1
"NAVPOINT CONSULTING GROUP",2018-2019,216501.8
"NAVPOINT CONSULTING GROUP",2019-2020,366850.26
"NAVPOINT CONSULTING GROUP",2020-2021,365847.94
NIMBLE INFORMATION STRATEGIES,2017-2018,292100.07
NIMBLE INFORMATION STRATEGIES,2018-2019,97905.08
NIMBLE INFORMATION STRATEGIES,2019-2020,169500
NIMBLE INFORMATION STRATEGIES,2020-2021,53704.82
NISHA TECHONOLOGIES,2017-2018,1197888.83
NISHA TECHONOLOGIES,2018-2019,3255033.3
NISHA TECHONOLOGIES,2019-2020,63207.36
NISHA TECHONOLOGIES,2020-2021,422694.04
NITAM SOLUTIONS,2017-2018,1607815.26
NITAM SOLUTIONS,2018-2019,1657696.98
NITAM SOLUTIONS,2019-2020,4908146.7
NITAM SOLUTIONS,2020-2021,2294110.54
NORTRAX CANADA,2017-2018,48138
NOVA NETWORKS,2017-2018,99721.13
NOVA NETWORKS,2018-2019,290138.2
NOVA NETWORKS,2019-2020,140267.81
NOVA NETWORKS,2020-2021,133485.2
OEI KRUEGER,2017-2018,627506.52
OKANAGAN AGGREGATES,2017-2018,43050
OPENTEXT,2018-2019,133611.58
OPENTEXT,2019-2020,44659.21
OPTIMUM SOLUTIONS,2019-2020,551756.9
OPTIMUM SOLUTIONS,2020-2021,5849556.68
OSKAR CONSTRUCTION,2019-2020,51080.4
PALADIN GROUP,2017-2018,474534.36
PALADIN GROUP,2018-2019,30124.7
PALADIN GROUP,2020-2021,18671.94
PETERS CONSTRUCTION,2017-2018,12316.5
PETERS CONSTRUCTION,2018-2019,46885.5
PETERS CONSTRUCTION,2019-2020,14260
PETRO AIR SERVICES,2020-2021,24719.62
PETROVALUE PRODUCTS,2017-2018,153.97
PITNEY BOWES,2017-2018,772717.41
PITNEY BOWES,2018-2019,1091567.9
PITNEY BOWES,2019-2020,1294064.11
PITNEY BOWES,2020-2021,776110.01
PMB ELECTRICAL SERVICES,2019-2020,145052.17
PMB ELECTRICAL SERVICES,2020-2021,31627.92
PMG TECHNOLOGIES,2017-2018,764580.01
PMG TECHNOLOGIES,2018-2019,0
PMG TECHNOLOGIES,2019-2020,10667.2
PMG TECHNOLOGIES,2020-2021,0
PRA,2017-2018,40214.42
PRA,2018-2019,42933.05
PRA,2019-2020,46969.06
PRA,2020-2021,36395.59
PRINTERS PLUS,2017-2018,1293525.12
PRINTERS PLUS,2018-2019,857856.48
PRINTERS PLUS,2019-2020,820918.82
PRINTERS PLUS,2020-2021,546560.83
PROMAXIS,2017-2018,22126.04
PROMAXIS,2018-2019,22126.04
PROMAXIS,2019-2020,22186.66
PROQUEST,2017-2018,490476.54
PROQUEST,2018-2019,1392947.16
PROQUEST,2019-2020,1797192.06
PROQUEST,2020-2021,2153129.01
PROSCI CANADA,2017-2018,17566.3
PURELOGIC,2017-2018,324838.35
PURELOGIC,2019-2020,20484.64
PURESPIRIT SOLUTIONS,2020-2021,28116.23
QUEEN S UNIVERSITY,2018-2019,13085.4
R E GILMORE INVESTMENTS,2017-2018,3719725.83
R E GILMORE INVESTMENTS,2018-2019,4807259.75
R E GILMORE INVESTMENTS,2019-2020,5651669.12
R E GILMORE INVESTMENTS,2020-2021,4542855.07
RANDSTAD,2017-2018,65663.84
RANDSTAD,2018-2019,167603.51
RANDSTAD,2019-2020,168062.7
RANDSTAD,2020-2021,167603.51
RAPISCAN SYSTEMS,2017-2018,22616.43
RAPISCAN SYSTEMS,2018-2019,22616.43
RAPISCAN SYSTEMS,2019-2020,7559.47
REPARATIONS NAVALES ET INDUSTRIELLES OCEAN,2017-2018,10060.31
RIGHTWAY SANITATION SERVICES,2017-2018,296871.63
RIGHTWAY SANITATION SERVICES,2018-2019,1574274.04
ROCHE DIAGNOSTICS,2017-2018,13765.25
ROCHE DIAGNOSTICS,2018-2019,10184.05
ROGERS,2020-2021,189.55
ROLLING TIDES CONSTRUCTION,2017-2018,193230
ROLLING TIDES CONSTRUCTION,2018-2019,45765
RONDAR,2017-2018,1584928.74
RONDAR,2018-2019,509435.97
RONDAR,2019-2020,1276446.22
RONDAR,2020-2021,1272958.67
S P GLOBAL MARKET INTELLIGENCE,2020-2021,54681.8
SAAB,2017-2018,250819.26
SALVATION ARMY,2017-2018,17477.3
SALVATION ARMY,2018-2019,15457.52
SALVATION ARMY,2019-2020,26686.1
SALVATION ARMY,2020-2021,22396.32
SCA SHIPPING CONSULTANTS ASSOCIATED,2017-2018,1942946.44
SCA SHIPPING CONSULTANTS ASSOCIATED,2018-2019,35908.85
SCA SHIPPING CONSULTANTS ASSOCIATED,2019-2020,257871.39
SCA SHIPPING CONSULTANTS ASSOCIATED,2020-2021,114403.77
SENSUS COMMUNICATION SOLUTIONS,2017-2018,15953.22
SENSUS COMMUNICATION SOLUTIONS,2019-2020,196156.13
SENSUS COMMUNICATION SOLUTIONS,2020-2021,779518.33
SERCO,2020-2021,13498.66
SETANTA CONTRACTING,2017-2018,28429.1
SHARP ELECTRONICS,2017-2018,1355525.72
SHARP ELECTRONICS,2018-2019,1428286.2
SHARP ELECTRONICS,2019-2020,1481221.7
SHARP ELECTRONICS,2020-2021,1428833.96
SHELL CANADA PRODUCTS,2017-2018,11554.65
SI SYSTEMS,2019-2020,238703.06
SI SYSTEMS,2020-2021,720054.67
SIMEX DEFENCE,2017-2018,16676.99
SIMEX DEFENCE,2019-2020,5435.35
SIMEX DEFENCE,2020-2021,14131.9
SIMEX DEFENCE DEFENSE SIMEX INC,2017-2018,109298.04
SIMPLEX GRINNELL,2017-2018,163258.94
SIMPLEX GRINNELL,2018-2019,197504.23
SIMPLEX GRINNELL,2019-2020,124719.09
SIMPLEX GRINNELL,2020-2021,29547.95
SKILLSOFT CANADA,2017-2018,53927.7
SKILLSOFT CANADA,2018-2019,252.42
SKILLSOFT CANADA,2019-2020,30711.43
SLR CONSULTING CANADA,2019-2020,24860
SOFTCHOICE,2017-2018,74482
SOFTCHOICE,2018-2019,12083.86
SOFTCHOICE,2020-2021,30736
SOLOTECH,2017-2018,20632.67
SOLOTECH,2018-2019,152401.87
SOLOTECH,2019-2020,333690.42
SOLOTECH,2020-2021,147768.73
SPERRA CONSTRUCTION,2017-2018,174125.91
SPERRA CONSTRUCTION,2018-2019,454782.2
SPERRA CONSTRUCTION,2019-2020,840306.89
SPERRA CONSTRUCTION,2020-2021,140051.15
SPRINGER VERLAG,2017-2018,4083945
SPRINGER VERLAG,2018-2019,4240478.84
SPRINGER VERLAG,2019-2020,5285821.54
SPRINGER VERLAG,2020-2021,4899109.67
ST JOSEPH PRINT GROUP,2017-2018,1321931.11
ST JOSEPH PRINT GROUP,2018-2019,1530617.68
ST JOSEPH PRINT GROUP,2019-2020,1405132.31
ST JOSEPH PRINT GROUP,2020-2021,1376092.83
ST LEONARD S SOCIETY HAMILTON,2017-2018,24368.24
ST LEONARD S SOCIETY HAMILTON,2018-2019,24368.24
ST LEONARD S SOCIETY HAMILTON,2019-2020,25746.32
ST LEONARD S SOCIETY HAMILTON,2020-2021,29425.81
