d_vendor_name,d_fiscal_year,total,total_constant_2019_dollars
BARRON S REFRIGERATION HEATING,2018-2019,758266.77,773975.85
BELL AND HOWELL CANADA,2017-2018,576052.02,590979.41
BELL AND HOWELL CANADA,2018-2019,576052.02,585010.48
BIGHORN HELICOPTERS,2019-2020,22627.54,22079.94
BOLESS,2017-2018,1404769.67,1438467.36
BOLESS,2018-2019,3145649.86,3194569.37
BOLLORE LOGISTICS,2018-2019,10005.87,10186.32
BOLLORE LOGISTICS,2021-2022,27005.00,25238.18
BROOKFIELD ASSET MANAGEMENT,2021-2022,40000.00,0.00
BROOKFIELD GLOBAL INTEGRATED SOLUTIONS,2017-2018,82416.17,84402.81
BROOKFIELD GLOBAL INTEGRATED SOLUTIONS,2020-2021,11407.67,10817.34
BRUKER,2020-2021,17936.10,17164.79
CAMPBELL SCIENTIFIC CANADA,2017-2018,15203.14,15597.10
CANADIAN BANK NOTE COMPANY,2017-2018,39576161.50,40601690.89
CANADIAN BANK NOTE COMPANY,2018-2019,39020056.59,39627452.57
CANADIAN BANK NOTE COMPANY,2019-2020,107625969.47,106571114.56
CANADIAN BANK NOTE COMPANY,2020-2021,116393346.18,110640227.62
CANADIAN BANK NOTE COMPANY,2021-2022,119489502.10,93289016.07
CANADIAN RED CROSS,2017-2018,173014.50,177497.87
CANADIAN RED CROSS,2018-2019,173014.50,175705.13
CANADIAN RED CROSS,2019-2020,56407.47,56537.37
CANSEL SURVEY EQUIPMENT,2017-2018,158706.73,162454.85
CANSEL SURVEY EQUIPMENT,2018-2019,48873.40,49525.26
CANSEL SURVEY EQUIPMENT,2019-2020,15369.96,15424.61
CANSEL SURVEY EQUIPMENT,2020-2021,40295.65,38376.95
CANSEL SURVEY EQUIPMENT,2021-2022,21202.90,6510.71
CARAHSOFT TECHNOLOGY,2020-2021,37220.38,35457.61
CARAHSOFT TECHNOLOGY,2021-2022,48175.32,37685.85
CARSWELL,2017-2018,2055643.38,2109822.73
CARSWELL,2018-2019,2769110.61,2813871.19
CARSWELL,2019-2020,1679272.80,1672395.82
CARSWELL,2020-2021,20785.81,19621.39
CBCI TELECOM,2017-2018,12058.23,12342.47
CBCI TELECOM,2018-2019,78466.72,79593.42
CBCI TELECOM,2019-2020,24662.54,24583.42
CBCI TELECOM,2020-2021,187808.25,176843.63
CBCI TELECOM,2021-2022,231169.43,117971.38
CHARRON HUMAN RESOURCES,2018-2019,55432.15,55977.55
CHARRON HUMAN RESOURCES,2019-2020,31852.85,31966.11
CHEF BRANDZ,2020-2021,4382500.50,4147019.66
CHEF BRANDZ,2021-2022,1758484.48,1611815.76
CLICK NETWORKS,2017-2018,16521.31,16949.54
CLOSEREACH,2020-2021,60828.58,57941.44
CLOSEREACH,2021-2022,85066.78,66544.73
COASTAL RESTORATION MASONRY,2017-2018,26704.10,27358.37
COLUMBIA FUELS,2017-2018,19883.72,20430.54
CONVERGINT TECHNOLOGIES,2021-2022,2824.72,0.00
CTOMS,2017-2018,141400.88,144895.91
CTOMS,2018-2019,41491.80,41937.62
CTOMS,2019-2020,27661.20,27523.63
CTOMS,2020-2021,90235.31,85553.41
CTOMS,2021-2022,64993.30,60921.13
CUMMINS CANADA,2021-2022,20543.25,15098.24
D DOYLE INSTALLATIONS,2017-2018,32708.98,33561.29
D DOYLE INSTALLATIONS,2019-2020,81454.67,81347.23
D DOYLE INSTALLATIONS,2020-2021,193738.50,184375.40
D DOYLE INSTALLATIONS,2021-2022,211434.36,165397.62
D F S,2017-2018,198124.40,203438.69
DALHOUSIE UNIVERSITY,2017-2018,39409.48,40395.40
DALHOUSIE UNIVERSITY,2018-2019,14409.63,14633.72
DALHOUSIE UNIVERSITY,2019-2020,73832.59,72045.80
DASCO EQUIPMENT,2018-2019,61750.17,62668.80
DASCO EQUIPMENT,2021-2022,43772.45,16126.40
DECISIVE TECHNOLOGIES,2017-2018,659178.67,676416.93
DECISIVE TECHNOLOGIES,2019-2020,400776.16,391077.17
DECISIVE TECHNOLOGIES,2020-2021,2019057.35,1923614.11
DELCO AUTOMATION,2020-2021,3015.68,2839.61
DELCO AUTOMATION,2021-2022,16774.69,15861.50
DEXTER CONSTRUCTION,2018-2019,128802.30,131109.82
DIAMOND AND SCHMITT ARCHITECTS,2020-2021,13560.00,12825.91
DILIGENS,2017-2018,6554.92,6733.54
DLS TECHNOLOGY,2020-2021,13720.96,13045.38
DLS TECHNOLOGY,2021-2022,190.57,180.19
DRS TECHNOLOGIES CANADA,2017-2018,807.10,829.08
DYNACARE,2020-2021,24408.73,23204.65
EBERHARD VON HUENE ASSOCIATES,2017-2018,1478983.36,1514348.42
EBERHARD VON HUENE ASSOCIATES,2018-2019,2138000.97,2166443.99
EBERHARD VON HUENE ASSOCIATES,2019-2020,1466697.76,1459122.36
EBSCO CANADA,2017-2018,5902830.67,6059377.79
EBSCO CANADA,2018-2019,2478852.84,2516037.80
EBSCO CANADA,2019-2020,2867537.69,2839256.22
EBSCO CANADA,2020-2021,2912819.73,2763968.58
EBSCO CANADA,2021-2022,2491817.52,1527511.44
ECLIPSYS SOLUTIONS,2017-2018,332355.92,341223.97
ECLIPSYS SOLUTIONS,2019-2020,309736.68,306628.23
ECLIPSYS SOLUTIONS,2020-2021,350012.04,332746.04
ECLIPSYS SOLUTIONS,2021-2022,350012.04,273802.03
EMCON SERVICES,2018-2019,829711.06,838196.64
EMCON SERVICES,2019-2020,34384.55,34034.04
ENTREPRISE CLAVEAU,2017-2018,10117.80,10412.94
ENTRUST,2017-2018,213614.20,219096.68
ENTRUST,2018-2019,230101.92,233767.70
ENTRUST,2019-2020,87336.52,86587.97
ENTRUST,2020-2021,65096.91,62413.15
ENTRUST,2021-2022,55560.99,35575.98
FAST TRACK STAFFING,2019-2020,25294.50,24972.58
FLIGHT FUELS,2017-2018,253762.64,261165.01
FLOYD S CONSTRUCTION,2018-2019,11246.85,11372.17
FLOYD S CONSTRUCTION,2019-2020,23793.92,23593.12
FLOYD S CONSTRUCTION,2020-2021,23728.91,22558.37
FLOYD S CONSTRUCTION,2021-2022,10268.37,7057.77
FORRESTER RESEARCH,2017-2018,32688.78,33543.20
G4S SECURITY SERVICES,2018-2019,15107.95,15436.09
GAB INDUSPAC,2017-2018,51239.96,52583.29
GAB INDUSPAC,2018-2019,19527.58,19772.77
GAB INDUSPAC,2019-2020,11351.94,11174.22
GAB INDUSPAC,2020-2021,39452.52,37875.76
GAMBLE TECHNOLOGIES,2018-2019,97205.61,98162.02
GAP WIRELESS,2017-2018,65627.95,67184.62
GARDA SECURITY GROUP,2018-2019,59229.45,59973.14
GARTNER,2017-2018,264555.00,271379.53
GARTNER,2018-2019,156502.18,159020.44
GARTNER,2019-2020,287.19,280.24
GARTNER,2020-2021,450142.28,425065.74
GARTNER,2021-2022,944538.68,842821.42
GENERAL ELECTRIC CANADA,2017-2018,111.10,114.03
GEORGE COUREY,2017-2018,10233.17,10483.89
GEORGE COUREY,2019-2020,40008.57,39420.69
GEORGE COUREY,2020-2021,28574.04,27106.05
GEORGE COUREY,2021-2022,15724.77,7478.31
GILMORE REPRODUCTIONS,2017-2018,185733.30,190387.25
GILMORE REPRODUCTIONS,2018-2019,479097.36,485471.21
GILMORE REPRODUCTIONS,2019-2020,1172682.57,1158278.26
GILMORE REPRODUCTIONS,2020-2021,2348372.05,2227918.85
GILMORE REPRODUCTIONS,2021-2022,2229841.33,1721826.79
GLOBAL TOTAL OFFICE,2017-2018,53900.81,55174.96
GLOBAL TOTAL OFFICE,2018-2019,453918.20,460484.54
GLOBAL TOTAL OFFICE,2019-2020,1462316.95,1439026.82
GLOBAL TOTAL OFFICE,2020-2021,1081505.45,1024450.95
GLOBAL TOTAL OFFICE,2021-2022,1239051.76,820781.32
GLOBAL UPHOLSTERY,2017-2018,4085484.58,4187678.62
GLOBAL UPHOLSTERY,2018-2019,3515252.86,3559240.33
GLOBAL UPHOLSTERY,2019-2020,4028192.04,3972747.98
GLOBAL UPHOLSTERY,2020-2021,2609571.26,2474097.55
GLOBAL UPHOLSTERY,2021-2022,1777104.69,1154348.38
HARNOIS ENERGIES,2021-2022,86016.54,80725.41
HAWBOLDT INDUSTRIES,2017-2018,101190.80,103616.50
HAWORTH,2017-2018,3490095.50,3577038.89
HAWORTH,2018-2019,3161943.88,3209893.12
HAWORTH,2019-2020,2552708.52,2529524.09
HAWORTH,2020-2021,977767.60,928629.40
HAWORTH,2021-2022,491709.85,404748.06
HEWLETT PACKARD,2017-2018,328539.95,337106.16
HEWLETT PACKARD,2018-2019,5751.85,5844.35
HORIZANT,2019-2020,10781.86,10520.94
HORIZANT,2020-2021,44175.69,42091.40
HOSKIN SCIENTIFIC,2019-2020,11275.14,11255.20
IHS GLOBAL,2017-2018,771788.69,791608.37
IHS GLOBAL,2018-2019,248267.15,252188.10
IHS GLOBAL,2019-2020,39472.25,38588.03
IHS GLOBAL,2020-2021,87710.32,82901.41
IHS GLOBAL,2021-2022,260072.30,203647.37
INFO TECH RESEARCH GROUP,2020-2021,90739.00,85441.48
INNOVASEA MARINE SYSTEMS CANADA,2021-2022,116910.07,16091.51
INTEGRA NETWORKS,2017-2018,402104.01,412624.65
INTEGRA NETWORKS,2018-2019,66426.66,67459.69
INTEGRA NETWORKS,2019-2020,52231.37,52017.20
INTEGRA NETWORKS,2020-2021,21813.10,20870.33
INTEGRATED DISTRIBUTION SYSTEMS,2017-2018,44943.21,46121.23
INTEGRATED DISTRIBUTION SYSTEMS,2018-2019,19997.30,20284.79
INTEGRATED DISTRIBUTION SYSTEMS,2019-2020,88284.64,87331.60
INTEGRATED DISTRIBUTION SYSTEMS,2020-2021,94918.31,90234.70
INTEGRATED DISTRIBUTION SYSTEMS,2021-2022,76541.91,59876.03
INTERACTIVE AUDIO VISUAL,2018-2019,384633.41,391022.05
INTERACTIVE AUDIO VISUAL,2019-2020,48990.85,47805.25
INTERACTIVE AUDIO VISUAL,2020-2021,149990.75,141664.23
INTERACTIVE AUDIO VISUAL,2021-2022,312056.90,82827.63
IRONCLAD EARTHWORKS,2017-2018,111485.43,114424.59
ISLAND CATERING,2018-2019,13535.50,13668.68
ISLAND CATERING,2020-2021,31456.73,29974.59
ISLAND CATERING,2021-2022,30421.37,7017.36
ITEX,2017-2018,886554.44,909518.38
ITEX,2018-2019,508379.92,516380.12
ITEX,2019-2020,283164.67,281371.38
ITEX,2020-2021,49578.91,47222.02
J O THOMAS ASSOCIATES,2019-2020,10261.44,10144.63
J O THOMAS ASSOCIATES,2020-2021,13990.20,13401.83
JEMTEC,2017-2018,7300339.29,7475393.43
JEMTEC,2018-2019,1268575.29,1288303.51
JEMTEC,2019-2020,104266.46,104637.19
JHT DEFENSE,2017-2018,34514.14,35467.38
JHT DEFENSE,2020-2021,23914.52,22720.49
JIM PATTISON INDUSTRIES,2017-2018,10182.86,10424.68
JIM PATTISON INDUSTRIES,2021-2022,90951.46,53706.25
JOHN HOWARD SOCIETY,2017-2018,45656.48,46839.59
JOHN HOWARD SOCIETY,2018-2019,45656.48,46366.50
JOHN HOWARD SOCIETY,2019-2020,53012.63,52561.06
JOHN HOWARD SOCIETY,2020-2021,53217.29,50592.09
JOHN HOWARD SOCIETY,2021-2022,28207.44,23758.85
JOHN WILEY SONS,2017-2018,2073685.99,2124491.45
JOHN WILEY SONS,2018-2019,432451.82,436873.60
JOHN WILEY SONS,2019-2020,2775497.38,2734059.44
JOHN WILEY SONS,2020-2021,1502402.68,1427064.97
JOHNSON CONTROLS CANADA,2017-2018,11206.98,11512.94
JONELJIM CONCRETE CONSTRUCTION,2018-2019,688242.80,697420.58
JONELJIM CONCRETE CONSTRUCTION,2020-2021,788701.91,748567.76
KF AEROSPACE,2017-2018,166455.10,170773.55
KINETIC CONSTRUCTION,2017-2018,122316.89,125541.61
KONICA MINOLTA BUSINESS SOLUTIONS,2017-2018,2110631.32,2165287.73
KONICA MINOLTA BUSINESS SOLUTIONS,2018-2019,1878247.67,1907975.37
KONICA MINOLTA BUSINESS SOLUTIONS,2019-2020,1997915.85,1980704.91
KONICA MINOLTA BUSINESS SOLUTIONS,2020-2021,2082628.45,1979213.51
KONICA MINOLTA BUSINESS SOLUTIONS,2021-2022,2131538.55,1622963.34
LAURENTIAN TECHNOLOGIES,2017-2018,307432.96,315296.27
LAURENTIAN TECHNOLOGIES,2018-2019,88508.21,89945.17
LAURENTIAN TECHNOLOGIES,2019-2020,78117.26,77458.03
LAURENTIAN TECHNOLOGIES,2020-2021,7897.10,7454.70
LES TRAITEURS BYTOWN CATERING,2017-2018,74331.21,76313.47
LES TRAITEURS BYTOWN CATERING,2018-2019,23156.47,23652.85
LES TRAITEURS BYTOWN CATERING,2019-2020,23945.77,24021.10
LEXISNEXIS CANADA,2017-2018,317075.04,325350.69
LEXISNEXIS CANADA,2018-2019,517580.46,525608.33
LEXISNEXIS CANADA,2019-2020,376847.67,373129.52
LEXISNEXIS CANADA,2020-2021,519308.30,494252.62
LEXISNEXIS CANADA,2021-2022,198124.21,163976.67
LLOYD LIBKE LAW ENFORCEMENT SALES,2019-2020,19933.20,19450.81
LOCATION DE MOTONEIGES HAUTE MATAWINIE,2017-2018,10002.83,10238.62
LYNLEY CONTRACTING SERVICES,2017-2018,644676.72,660396.21
LYNLEY CONTRACTING SERVICES,2018-2019,122323.28,124980.07
MACDONALD DETTWILER AND ASSOCIATES,2017-2018,167547.77,171575.19
MACDONALD DETTWILER AND ASSOCIATES,2018-2019,384251.45,388782.62
MACDONALD DETTWILER AND ASSOCIATES,2019-2020,117164.89,114986.16
MACDONALD DETTWILER AND ASSOCIATES,2020-2021,583858.87,556360.45
MACDONALD DETTWILER AND ASSOCIATES,2021-2022,42869.87,40536.08
MAISON CROSS ROADS DE LA SOCIETE,2017-2018,187006.35,191852.30
MAISON CROSS ROADS DE LA SOCIETE,2018-2019,187006.35,189914.58
MAISON CROSS ROADS DE LA SOCIETE,2019-2020,187518.70,185936.23
MAISON CROSS ROADS DE LA SOCIETE,2020-2021,93759.35,89263.67
MARITIME FENCE,2021-2022,16974.00,15929.88
MEAL KIT SUPPLY CANADA,2017-2018,2829996.87,2903805.94
MEAL KIT SUPPLY CANADA,2018-2019,7594374.50,7735913.11
MEDIA Q,2017-2018,16950.00,17389.30
MEDIA Q,2019-2020,11300.00,11204.64
MEDIA Q,2020-2021,10441.77,9926.68
MEDIA Q,2021-2022,8516.23,6802.09
MEGA TECH,2018-2019,10694.25,10799.47
MLS OVERSEAS,2017-2018,2433104.72,2493343.32
MLS OVERSEAS,2018-2019,1285736.23,1310686.29
MLS OVERSEAS,2019-2020,1686796.17,1688084.57
MLS OVERSEAS,2020-2021,1624523.06,1543301.81
MLS OVERSEAS,2021-2022,1705586.93,1606395.49
MULTINATIONAL LOGISTIC SERVICES,2018-2019,256410.58,261412.73
MULTINATIONAL LOGISTIC SERVICES,2019-2020,16937.06,16997.28
MULTINATIONAL LOGISTIC SERVICES,2020-2021,197128.40,189193.48
MUNICIPAL READY MIX,2018-2019,607572.65,615529.84
MUNICIPAL READY MIX,2021-2022,38258.20,0.00
"NATIONAL ARTS CENTRE",2017-2018,909718.23,933209.80
"NATIONAL ARTS CENTRE",2018-2019,1172640.37,1191011.89
"NATIONAL ARTS CENTRE",2019-2020,1095252.87,1086010.06
"NATIONAL ARTS CENTRE",2020-2021,1092260.38,1038379.48
"NATIONAL ARTS CENTRE",2021-2022,1092260.38,854436.66
"NAUT MAWT TRIBAL COUNCIL",2020-2021,404514.34,384596.01
"NAV CANADA",2017-2018,1907652.83,1959494.17
"NAV CANADA",2018-2019,16718.56,16985.13
"NAV CANADA",2019-2020,17498.22,17350.56
"NAV CANADA",2020-2021,6979.10,6634.83
"NAV CANADA",2021-2022,6520.20,5459.51
"NAVPOINT CONSULTING GROUP",2018-2019,216501.80,219161.79
"NAVPOINT CONSULTING GROUP",2019-2020,366850.26,363754.42
"NAVPOINT CONSULTING GROUP",2020-2021,365847.94,347800.77
NITAM SOLUTIONS,2017-2018,1607815.26,1647922.45
NITAM SOLUTIONS,2018-2019,1657696.98,1678754.98
NITAM SOLUTIONS,2019-2020,4908146.70,4819914.86
NITAM SOLUTIONS,2020-2021,2294110.54,2174579.55
NITAM SOLUTIONS,2021-2022,3428183.39,2204120.51
NORTHERN CONSTRUCTION,2021-2022,3074.67,0.00
NORTRAX CANADA,2017-2018,48138.00,49359.60
NOVA NETWORKS,2017-2018,99721.13,102071.77
NOVA NETWORKS,2018-2019,290138.20,294221.77
NOVA NETWORKS,2019-2020,140267.81,137411.91
NOVA NETWORKS,2020-2021,133485.20,127105.65
NOVA NETWORKS,2021-2022,11266.10,10479.08
NUA OFFICE,2017-2018,609715.37,624511.17
NUA OFFICE,2018-2019,517151.79,523059.23
NUA OFFICE,2019-2020,1231574.36,1206537.92
NUA OFFICE,2020-2021,965290.52,913756.02
NUA OFFICE,2021-2022,1525700.57,1058381.76
NUIX NORTH AMERICA,2021-2022,22867.77,0.00
OEI KRUEGER,2017-2018,627506.52,642881.00
OKANAGAN AGGREGATES,2017-2018,43050.00,44184.95
OKANAGAN AGGREGATES,2021-2022,25998.00,15238.74
ONX ENTERPRISE SOLUTIONS,2021-2022,12906.52,0.00
OPTIMUM SOLUTIONS,2019-2020,551756.90,538404.10
OPTIMUM SOLUTIONS,2020-2021,5849556.68,5560767.98
OPTIMUM SOLUTIONS,2021-2022,2512917.10,2375760.80
OSKAR CONSTRUCTION,2019-2020,51080.40,50335.72
OSKAR CONSTRUCTION,2021-2022,43365.00,27375.46
PALADIN GROUP,2017-2018,474534.36,485720.12
PALADIN GROUP,2018-2019,30124.70,30615.04
PALADIN GROUP,2020-2021,18671.94,17864.93
PALADIN GROUP,2021-2022,39138.95,24330.60
PANASONIC,2021-2022,10042.88,1809.80
PATTISON SIGN GROUP,2019-2020,43402.39,43228.67
PATTISON SIGN GROUP,2020-2021,282407.98,271046.10
PATTISON SIGN GROUP,2021-2022,35575.07,26241.51
PETERS CONSTRUCTION,2017-2018,17987.22,18458.87
PETERS CONSTRUCTION,2018-2019,48299.30,48918.70
PETERS CONSTRUCTION,2019-2020,14260.00,14310.70
PETRO AIR SERVICES,2020-2021,24719.62,23326.04
PETROVALUE PRODUCTS,2017-2018,153.97,158.03
PETROVALUE PRODUCTS,2021-2022,39900.00,36997.75
PMB ELECTRICAL SERVICES,2019-2020,145052.17,143200.14
PMB ELECTRICAL SERVICES,2020-2021,31627.92,29856.12
PROMAXIS,2017-2018,22126.04,22699.40
PROMAXIS,2018-2019,22126.04,22470.14
PROMAXIS,2019-2020,22186.66,21999.43
PROQUEST,2017-2018,490476.54,502710.85
PROQUEST,2018-2019,1392947.16,1413022.66
PROQUEST,2019-2020,1797192.06,1781134.74
PROQUEST,2020-2021,2153129.01,2044285.63
PROQUEST,2021-2022,3293357.81,1476781.72
PROSCI CANADA,2017-2018,17566.30,17980.37
PURELOGIC,2017-2018,324838.35,333415.24
PURELOGIC,2019-2020,20484.64,19988.90
PURESPIRIT SOLUTIONS,2020-2021,28116.23,26697.66
PURESPIRIT SOLUTIONS,2021-2022,509434.68,35591.69
R E GILMORE INVESTMENTS,2017-2018,3719725.83,3815942.49
R E GILMORE INVESTMENTS,2018-2019,4807259.75,4877550.64
R E GILMORE INVESTMENTS,2019-2020,5651669.12,5604434.87
R E GILMORE INVESTMENTS,2020-2021,4542855.07,4322048.05
R E GILMORE INVESTMENTS,2021-2022,3643292.68,2439539.06
RAPISCAN SYSTEMS,2017-2018,22616.43,23202.50
RAPISCAN SYSTEMS,2018-2019,22616.43,22968.15
RAPISCAN SYSTEMS,2019-2020,7559.47,7576.12
ROLLING TIDES CONSTRUCTION,2017-2018,193230.00,197822.62
ROLLING TIDES CONSTRUCTION,2018-2019,45765.00,46758.99
RONDAR,2017-2018,1584928.74,1626834.41
RONDAR,2018-2019,509435.97,516771.60
RONDAR,2019-2020,1276446.22,1265674.33
RONDAR,2020-2021,1272958.67,1210163.97
RONDAR,2021-2022,1272958.67,995790.53
SAAB,2017-2018,250819.26,257580.41
SALVATION ARMY,2017-2018,17477.30,17933.99
SALVATION ARMY,2018-2019,15457.52,15645.76
SALVATION ARMY,2019-2020,26686.10,26460.89
SALVATION ARMY,2020-2021,22396.32,21239.22
SALVATION ARMY,2021-2022,35517.52,26675.14
SERCO,2020-2021,13498.66,12915.24
SKILLSOFT CANADA,2017-2018,53927.70,55266.02
SKILLSOFT CANADA,2018-2019,252.42,254.91
SKILLSOFT CANADA,2019-2020,30711.43,30453.58
SPERRA CONSTRUCTION,2017-2018,174125.91,178393.84
SPERRA CONSTRUCTION,2018-2019,454782.20,460244.01
SPERRA CONSTRUCTION,2019-2020,840306.89,833215.56
SPERRA CONSTRUCTION,2020-2021,140051.15,132205.47
SPRINGER VERLAG,2017-2018,4083945.00,4180212.06
SPRINGER VERLAG,2018-2019,4240478.84,4282200.90
SPRINGER VERLAG,2019-2020,5285821.54,5161751.19
SPRINGER VERLAG,2020-2021,4899109.67,4687368.49
SPRINGER VERLAG,2021-2022,1595352.03,698933.66
ST LEONARD S SOCIETY HAMILTON,2017-2018,24368.24,24999.70
ST LEONARD S SOCIETY HAMILTON,2018-2019,24368.24,24747.20
ST LEONARD S SOCIETY HAMILTON,2019-2020,25746.32,25497.25
ST LEONARD S SOCIETY HAMILTON,2020-2021,29425.81,27974.24
ST LEONARD S SOCIETY HAMILTON,2021-2022,29425.81,23018.77
STONEWORKS TECHNOLOGIES,2017-2018,82421.19,84581.45
STONEWORKS TECHNOLOGIES,2018-2019,1012.57,1022.53
STONEWORKS TECHNOLOGIES,2019-2020,7126.93,7066.79
STONEWORKS TECHNOLOGIES,2020-2021,7107.46,6756.85
STONEWORKS TECHNOLOGIES,2021-2022,22304.15,15688.24
STRYKER CANADA,2018-2019,11558.40,11809.44
STRYKER CANADA,2019-2020,28639.80,28269.46
STRYKER CANADA,2020-2021,41029.00,39206.94
SUBARU CANADA,2017-2018,5960.75,6101.26
SUBARU CANADA,2018-2019,18213.40,18608.99
SUN LIFE ASSURANCE COMPANY,2017-2018,15199.07,15568.02
SUPER CHANNEL INTERNATIONAL,2017-2018,41787.23,42886.99
SUPER CHANNEL INTERNATIONAL,2018-2019,217892.61,220266.02
SUPER CHANNEL INTERNATIONAL,2019-2020,232275.86,230674.11
SUPER CHANNEL INTERNATIONAL,2020-2021,629297.96,601337.59
SUPER CHANNEL INTERNATIONAL,2021-2022,9511.59,8964.06
SYSTEMS FOR RESEARCH,2019-2020,13277.50,13324.71
TANKATEK,2018-2019,21941.78,22250.32
TANKATEK,2019-2020,21967.20,21510.51
TELECOM COMPUTER SERVICES,2017-2018,1425663.83,1462717.12
TELECOM COMPUTER SERVICES,2018-2019,1045506.94,1061918.76
TELECOM COMPUTER SERVICES,2019-2020,2178836.37,2148471.17
TELECOM COMPUTER SERVICES,2020-2021,61481.40,58236.85
TENAQUIP,2017-2018,98048.54,100572.59
TENAQUIP,2018-2019,101107.66,102888.73
TENAQUIP,2019-2020,65157.45,64697.26
TENAQUIP,2020-2021,84940.38,80184.15
TENAQUIP,2021-2022,155501.92,68300.16
TERVITA,2018-2019,64289.07,64950.62
TERVITA,2019-2020,29519.93,29545.88
TES CONTRACT SERVICES,2021-2022,2784754.50,1738594.30
TOFCON CONSTRUCTION,2019-2020,1025575.02,1012729.26
TOFCON CONSTRUCTION,2020-2021,1376231.18,1308342.09
TOTEM OFFISOURCE,2017-2018,3775261.22,3869267.04
TOTEM OFFISOURCE,2018-2019,7013088.99,7094620.35
TOTEM OFFISOURCE,2019-2020,6395436.69,6309775.45
TOTEM OFFISOURCE,2020-2021,4973150.37,4723941.72
TOTEM OFFISOURCE,2021-2022,2086683.90,1456562.56
TRANSCONTINENTAL PRINTING,2017-2018,93146.45,95560.18
TRANSCONTINENTAL PRINTING,2018-2019,93146.45,94595.01
TRANSCONTINENTAL PRINTING,2019-2020,93401.64,92613.43
TRANSCONTINENTAL PRINTING,2020-2021,16418388.80,15497424.98
TROY LIFE FIRE SAFETY,2017-2018,20314.35,20840.09
TROY LIFE FIRE SAFETY,2021-2022,20695.93,13793.48
UNISOURCE,2017-2018,8792.44,9026.90
UNISOURCE,2020-2021,29864.54,28443.00
UNITED STATES DEPARTMENT OF THE AIR FORCE,2017-2018,1235649.07,1267571.52
UNITED STATES DEPARTMENT OF THE AIR FORCE,2018-2019,1287897.63,1307926.34
UNITED STATES DEPARTMENT OF THE AIR FORCE,2019-2020,1256999.09,1246574.48
UNITED STATES DEPARTMENT OF THE AIR FORCE,2020-2021,1216892.29,1157039.91
UNITED STATES DEPARTMENT OF THE AIR FORCE,2021-2022,1105327.91,873005.12
UNITED STATES DEPARTMENT OF THE ARMY,2017-2018,94933.76,97399.42
UNITED STATES DEPARTMENT OF THE NAVY,2017-2018,591102.20,606470.63
UNITED STATES DEPARTMENT OF THE NAVY,2018-2019,3316645.20,3360904.62
UNITED STATES DEPARTMENT OF THE NAVY,2019-2020,4690563.58,4651094.42
