d_vendor_name,d_fiscal_year,total,total_constant_2019_dollars
BEVA GLOBAL MANAGEMENT,2020-2021,41041.52,39022.65
BRECKENHILL,2018-2019,1056.73,1065.74
BRECKENHILL,2019-2020,23097.03,23135.71
BROOKFIELD GLOBAL INTEGRATED SOLUTIONS,2017-2018,134156.30,138082.11
BROOKFIELD GLOBAL INTEGRATED SOLUTIONS,2018-2019,63690.77,64734.28
CACHE COMPUTER CONSULTING,2017-2018,58933.74,60696.63
CACHE COMPUTER CONSULTING,2018-2019,51384.87,52324.13
CACHE COMPUTER CONSULTING,2019-2020,84597.36,83396.07
CACHE COMPUTER CONSULTING,2020-2021,187257.59,178809.06
CACHE COMPUTER CONSULTING,2021-2022,343165.34,321120.75
CALIAN,2019-2020,23504.00,23029.42
CALIAN,2020-2021,60846.55,58057.76
CALIAN,2021-2022,50832.57,46837.75
CALYTERA SOFTWARE,2020-2021,44944.83,43013.14
CALYTERA SOFTWARE,2021-2022,56431.95,52658.46
CANADA POST,2017-2018,14375.00,14814.52
CANADIAN CORPS OF COMMISSIONAIRES,2017-2018,2866624.88,2954462.17
CANADIAN CORPS OF COMMISSIONAIRES,2018-2019,3134874.28,3191629.00
CANADIAN CORPS OF COMMISSIONAIRES,2019-2020,3363020.62,3335861.41
CANADIAN CORPS OF COMMISSIONAIRES,2020-2021,3488855.87,3326188.00
CANADIAN CORPS OF COMMISSIONAIRES,2021-2022,3437500.33,3216638.56
CANADIAN DEVELOPMENT CONSULTANTS,2017-2018,1308913.93,1349031.15
CANADIAN DEVELOPMENT CONSULTANTS,2019-2020,690471.96,681625.09
CANADIAN DEVELOPMENT CONSULTANTS,2020-2021,996135.43,949690.08
CANADIAN DEVELOPMENT CONSULTANTS,2021-2022,308392.61,293420.76
CANON,2017-2018,24708.44,25457.65
CANON,2018-2019,41169.30,41829.56
CANON,2019-2020,88612.43,88019.10
CANON,2020-2021,76240.34,72685.59
CANON,2021-2022,70208.85,65770.11
CANSEL SURVEY EQUIPMENT,2017-2018,622.29,639.43
CANSEL SURVEY EQUIPMENT,2018-2019,14715.40,14971.18
CANSEL SURVEY EQUIPMENT,2019-2020,17150.77,16979.53
CANSEL SURVEY EQUIPMENT,2020-2021,31955.87,30427.71
CANSEL SURVEY EQUIPMENT,2021-2022,29846.87,27992.08
CARAHSOFT TECHNOLOGY,2017-2018,27458.35,28264.89
CARAHSOFT TECHNOLOGY,2018-2019,72177.56,73584.19
CARAHSOFT TECHNOLOGY,2019-2020,44467.94,44111.08
CARAHSOFT TECHNOLOGY,2020-2021,44346.44,42278.77
CARAHSOFT TECHNOLOGY,2021-2022,51686.38,48244.13
CARSWELL,2017-2018,2694453.99,2779741.08
CARSWELL,2018-2019,4521380.85,4607110.35
CARSWELL,2019-2020,2282944.07,2277429.98
CARSWELL,2020-2021,6288.22,5934.64
CBCI TELECOM,2017-2018,171724.83,176483.68
CBCI TELECOM,2018-2019,391116.08,395568.70
CBCI TELECOM,2019-2020,86376.00,84838.77
CBCI TELECOM,2020-2021,314078.28,298931.54
CBCI TELECOM,2021-2022,27559.72,25665.76
CDW CANADA,2017-2018,28122.42,28897.39
CDW CANADA,2018-2019,61548.28,62073.18
CDW CANADA,2019-2020,3055633.98,2994463.98
CDW CANADA,2020-2021,70312.05,67024.82
CDW CANADA,2021-2022,982385.97,905862.69
CGI,2017-2018,3032254.80,3125213.85
CGI,2018-2019,2631809.41,2680180.93
CGI,2019-2020,2357321.18,2338206.24
CGI,2020-2021,2369733.93,2259243.82
CGI,2021-2022,373686.21,352728.24
CHUBB EDWARDS,2017-2018,19605.54,20196.25
CHUBB EDWARDS,2018-2019,11101.98,11196.66
CHUBB EDWARDS,2019-2020,837.93,820.95
CHUBB EDWARDS,2020-2021,4377.53,4176.37
CHUBB EDWARDS,2021-2022,6195.32,5797.34
CISION CANADA,2017-2018,19745.30,20346.13
CISION CANADA,2018-2019,15544.60,15828.74
CISION CANADA,2019-2020,33900.00,34023.30
CISION CANADA,2020-2021,16950.00,16159.70
CISION CANADA,2021-2022,16950.00,15861.15
CISTEL TECHNOLOGY,2017-2018,47754.23,49300.27
CISTEL TECHNOLOGY,2018-2019,28386.68,28905.56
CISTEL TECHNOLOGY,2019-2020,33899.28,33143.20
CISTEL TECHNOLOGY,2020-2021,27442.77,26196.43
COFOMO,2017-2018,1734477.24,1788022.18
COFOMO,2018-2019,1393303.08,1417944.83
COFOMO,2019-2020,1387386.80,1375495.11
COFOMO,2020-2021,1121499.23,1068066.27
COFOMO,2021-2022,927710.99,864529.19
COLLIERS PROJECT LEADERS,2018-2019,72106.34,72721.28
COLLIERS PROJECT LEADERS,2019-2020,244932.64,244802.82
COMPUGEN,2020-2021,108.07,102.50
COMPUGEN,2021-2022,39446.16,36912.18
CONEXSYS,2017-2018,24549.77,25294.36
CONVERGINT TECHNOLOGIES,2019-2020,10735.00,10479.28
CONVERGINT TECHNOLOGIES,2020-2021,47768.56,45534.06
CONVERGINT TECHNOLOGIES,2021-2022,20795.75,19281.17
CONVERSART CONSULTING,2018-2019,24408.00,25030.90
CONVERSART CONSULTING,2019-2020,3659.57,3589.13
CONVERSART CONSULTING,2020-2021,7188.43,6864.87
CORADIX TECHNOLOGY CONSULTING,2018-2019,9172.39,9250.61
CORADIX TECHNOLOGY CONSULTING,2019-2020,43598.61,43248.73
CSDC SYSTEMS,2017-2018,63126.89,65061.68
CSDC SYSTEMS,2018-2019,63126.89,64280.79
CSDC SYSTEMS,2019-2020,59941.74,59473.66
CSDC SYSTEMS,2020-2021,14627.26,13784.66
D4IS SOLUTIONS,2017-2018,8706.78,8982.40
DATA CENTRE INTELLIGENCE,2021-2022,11604.80,10698.60
DELL COMPUTER,2019-2020,12023.20,11899.22
DELL COMPUTER,2020-2021,9865.06,9372.81
DELL COMPUTER,2021-2022,52451.22,48985.25
DONNA CONA,2017-2018,24998.99,25764.55
DONNA CONA,2019-2020,56956.07,56188.23
DYNAMIC PERSONNEL CONSULTANTS,2018-2019,13539.15,13654.62
DYNAMIC PERSONNEL CONSULTANTS,2019-2020,10581.04,10619.53
EBERHARD VON HUENE ASSOCIATES,2017-2018,23399.95,24055.07
EBSCO CANADA,2017-2018,17034.19,17570.75
EBSCO CANADA,2018-2019,21618.17,22012.47
EBSCO CANADA,2019-2020,23608.39,23418.93
EBSCO CANADA,2020-2021,22511.82,21467.29
EBSCO CANADA,2021-2022,11098.86,10362.59
ECOLE DE LANGUES ABCE,2017-2018,36915.00,37950.36
ECOLE DE LANGUES ABCE,2018-2019,64437.19,65244.96
ECOLE DE LANGUES ABCE,2019-2020,77845.50,77013.47
ECOLE DE LANGUES ABCE,2020-2021,16380.00,15600.77
ECOLE DE LANGUES ABCE,2021-2022,5731.13,5259.79
ECOLE DE LANGUES EAGLE,2019-2020,11377.50,11106.48
ECOLE DE LANGUES EAGLE,2021-2022,25272.45,23246.93
ECOLE DE LANGUES LA CITE,2017-2018,63331.98,65234.93
ECOLE DE LANGUES LA CITE,2018-2019,38290.05,38985.94
ECOLE DE LANGUES LA CITE,2019-2020,98120.07,96492.67
ECOLE DE LANGUES LA CITE,2020-2021,12138.75,11512.90
EKOS RESEARCH ASSOCIATES,2017-2018,245876.70,253262.88
EKOS RESEARCH ASSOCIATES,2018-2019,67798.67,68466.43
EKOS RESEARCH ASSOCIATES,2020-2021,59673.71,56696.08
EKOS RESEARCH ASSOCIATES,2021-2022,87789.21,83398.43
ELIZABETH FRY SOCIETY,2017-2018,12545.50,12898.27
EMCON SERVICES,2017-2018,10735.00,11099.87
EPERFORMANCE,2019-2020,209366.40,206369.24
ERNST YOUNG,2020-2021,38985.00,37185.28
EXCEL HUMAN RESOURCES,2018-2019,232147.12,234957.97
EXCEL HUMAN RESOURCES,2019-2020,253438.03,251404.17
EXCEL HUMAN RESOURCES,2020-2021,252745.58,240961.18
EXCEL HUMAN RESOURCES,2021-2022,291527.18,272518.91
FAST FORWARD FRENCH,2017-2018,13991.60,14377.17
FAST FORWARD FRENCH,2018-2019,31382.15,32072.33
FAST FORWARD FRENCH,2021-2022,9642.80,8903.31
FAST TRACK STAFFING,2017-2018,24860.00,25613.64
FERENCE COMPANY CONSULTING,2018-2019,74437.83,75576.52
FERENCE COMPANY CONSULTING,2019-2020,108112.08,107244.47
FERENCE COMPANY CONSULTING,2020-2021,107816.70,102789.68
FERENCE COMPANY CONSULTING,2021-2022,107816.70,100890.66
FMC PROFESSIONALS,2019-2020,0.00,0.00
FMC PROFESSIONALS,2020-2021,0.00,0.00
G4S SECURITY SERVICES,2017-2018,12927.20,13376.42
GARTNER,2017-2018,483576.87,498494.48
GARTNER,2018-2019,217356.12,221746.09
GARTNER,2019-2020,27751.20,27090.14
GARTNER,2020-2021,273915.64,261180.93
GARTNER,2021-2022,232580.79,216874.09
GC STRATEGIES,2019-2020,34149.50,33548.87
GC STRATEGIES,2020-2021,71635.45,68295.41
GENERAL DYNAMICS,2019-2020,15636.42,15263.95
GILMORE REPRODUCTIONS,2017-2018,27982.24,28911.55
GILMORE REPRODUCTIONS,2019-2020,48822.51,48515.84
GILMORE REPRODUCTIONS,2020-2021,131325.39,125102.43
GILMORE REPRODUCTIONS,2021-2022,19588.64,18664.22
GLOBAL KNOWLEDGE,2021-2022,11046.38,10044.15
GLOBAL UPHOLSTERY,2017-2018,15438.84,15864.29
GLOBAL UPHOLSTERY,2018-2019,44121.39,44497.67
GLOBAL UPHOLSTERY,2019-2020,60835.65,59802.39
GLOBAL UPHOLSTERY,2021-2022,22696.62,21113.85
GOSS GILROY,2017-2018,186034.80,191613.26
GOSS GILROY,2018-2019,209899.63,213322.78
GOSS GILROY,2019-2020,217073.18,215331.15
GOSS GILROY,2020-2021,146170.46,139355.19
GOSS GILROY,2021-2022,170868.02,159965.61
GRAND TOY,2017-2018,13014.70,13446.93
GRAND TOY,2018-2019,13876.91,13995.26
GRAND TOY,2019-2020,12518.19,12291.68
GRAYBRIDGE INTERNATIONAL CONSULTING,2019-2020,9532.49,9305.42
GRAYBRIDGE INTERNATIONAL CONSULTING,2020-2021,13345.49,12576.73
GRAYBRIDGE INTERNATIONAL CONSULTING,2021-2022,17784.79,16346.78
HDP GROUP,2018-2019,22005.82,22418.32
HDP GROUP,2019-2020,96615.00,95065.61
HORIZANT,2017-2018,41873.41,43130.26
HORIZANT,2018-2019,117676.94,119829.35
HORIZANT,2019-2020,54642.28,54203.77
HORIZANT,2020-2021,65368.24,62320.41
HORIZANT,2021-2022,86253.32,80585.59
HUMANSCALE CANADA,2017-2018,41182.83,42405.14
HYPERTEC,2018-2019,33014.11,33295.66
HYPERTEC,2019-2020,184941.31,180599.46
HYPERTEC,2020-2021,499747.71,477089.26
HYPERTEC,2021-2022,138463.94,128534.45
IBISKA TELECOM,2017-2018,365047.22,376040.35
IBISKA TELECOM,2018-2019,275176.46,280206.41
IBISKA TELECOM,2019-2020,315339.12,312186.00
IBISKA TELECOM,2020-2021,314585.21,299804.09
IBISKA TELECOM,2021-2022,159711.67,150832.55
IBM CANADA,2018-2019,2204.89,2230.32
IBM CANADA,2019-2020,175135.39,172870.26
IBM CANADA,2020-2021,12454.10,11839.37
IBM CANADA,2021-2022,63854.85,59752.88
IFATHOM,2020-2021,39832.50,38269.90
INFO TECH RESEARCH GROUP,2018-2019,29199.20,29536.98
INFO TECH RESEARCH GROUP,2019-2020,108365.26,107111.44
INFO TECH RESEARCH GROUP,2020-2021,154603.19,147401.70
INFO TECH RESEARCH GROUP,2021-2022,43798.80,41473.53
INLAND AUDIO VISUAL,2017-2018,10790.17,11165.13
INLAND AUDIO VISUAL,2019-2020,98177.72,97084.77
INSIGHT SOFTWARE CANADA,2021-2022,14695.23,13715.10
INSTITUTE ON GOVERNANCE,2020-2021,15000.00,14280.51
INTERNATIONAL REPORTING,2017-2018,51974.43,53665.18
INTERNATIONAL REPORTING,2018-2019,184898.61,187110.15
INTERNATIONAL REPORTING,2019-2020,32532.60,32337.43
INTERNATIONAL REPORTING,2020-2021,26509.80,25258.22
IPSS,2017-2018,98667.67,101690.32
IPSS,2018-2019,85469.77,86472.32
IPSS,2019-2020,207165.13,205502.61
IPSS,2020-2021,206599.10,196966.31
IPSS,2021-2022,206599.10,193327.39
IRON MOUNTAIN,2017-2018,697817.73,719165.95
IRON MOUNTAIN,2018-2019,678011.78,689835.79
IRON MOUNTAIN,2019-2020,828261.72,821389.46
IRON MOUNTAIN,2020-2021,972100.94,926778.04
IRON MOUNTAIN,2021-2022,909547.27,851974.24
KNOLL NORTH AMERICA,2017-2018,10712.92,11013.39
KNOLL NORTH AMERICA,2018-2019,24028.53,24463.85
KNOWLEDGE CIRCLE,2017-2018,21330.42,21927.76
KNOWLEDGE CIRCLE,2018-2019,94785.61,96693.50
KNOWLEDGE CIRCLE,2019-2020,57546.41,56967.07
KNOWLEDGE CIRCLE,2020-2021,16768.08,15842.58
KNOWLEDGE CIRCLE,2021-2022,90072.36,84018.28
LANGUAGE MARKETPLACE,2019-2020,12110.86,12012.90
LANGUAGE MARKETPLACE,2020-2021,12144.14,11577.91
LANNICK CONTRACT SOLUTIONS,2017-2018,109965.40,113179.32
LANNICK CONTRACT SOLUTIONS,2018-2019,106966.35,109415.88
LANSDOWNE TECHNOLOGIES,2019-2020,11413.00,11141.13
LANSDOWNE TECHNOLOGIES,2020-2021,11413.00,10755.56
LEAN AGILITY,2017-2018,32047.27,33033.70
LEAN AGILITY,2018-2019,17152.93,17466.47
LEAN AGILITY,2021-2022,43843.89,40164.89
LEO PISCES SERVICES GROUP,2017-2018,49720.00,51121.19
LES ENQUETES HENRI,2019-2020,43787.50,43071.90
LES ENQUETES HENRI,2021-2022,2117.50,1925.38
LEXISNEXIS CANADA,2017-2018,413382.70,425628.42
LEXISNEXIS CANADA,2018-2019,883675.76,899764.38
LEXISNEXIS CANADA,2019-2020,917225.66,909904.31
LEXISNEXIS CANADA,2020-2021,839648.80,800934.39
LEXISNEXIS CANADA,2021-2022,1438581.21,1347857.09
LOWE MARTIN COMPANY,2017-2018,3254.20,3357.22
LOWE MARTIN COMPANY,2021-2022,55632.03,51566.63
MARKIDO,2019-2020,4902.16,4811.34
MARKIDO,2020-2021,12292.84,11726.92
MARKIDO,2021-2022,11560.87,10812.37
MDOS CONSULTING,2017-2018,232349.72,239236.67
MDOS CONSULTING,2018-2019,24408.00,24993.80
MICHAEL WAGER CONSULTING,2020-2021,79608.99,75504.49
MICHAEL WAGER CONSULTING,2021-2022,337875.36,316170.60
MICROSOFT CANADA,2017-2018,128332.07,132263.10
MICROSOFT CANADA,2018-2019,137262.73,139657.97
MICROSOFT CANADA,2019-2020,781160.55,774397.39
MICROSOFT CANADA,2020-2021,840481.65,801290.06
MICROSOFT CANADA,2021-2022,865995.71,809933.58
MINDWIRE SYSTEMS,2017-2018,24999.51,25698.94
MITSUBISHI MOTOR SALES,2018-2019,44933.89,45485.79
MNP,2018-2019,85021.20,86263.38
MODIS CANADA,2017-2018,435890.98,449227.97
MODIS CANADA,2018-2019,458502.04,466882.99
MODIS CANADA,2019-2020,459758.21,456068.61
MODIS CANADA,2020-2021,458502.04,437124.14
MODIS CANADA,2021-2022,345446.75,326250.49
MULTISHRED,2017-2018,11288.70,11599.78
"NATTIQ",2018-2019,285923.25,290448.11
"NATTIQ",2019-2020,274492.68,272188.77
"NATTIQ",2020-2021,232047.75,221228.40
"NATTIQ",2021-2022,232047.75,217141.24
"NAUT MAWT TRIBAL COUNCIL",2017-2018,84975.00,87323.09
"NAUT MAWT TRIBAL COUNCIL",2018-2019,54020.71,54481.41
"NAUT MAWT TRIBAL COUNCIL",2020-2021,404514.34,386567.91
"NAVPOINT CONSULTING GROUP",2017-2018,137946.64,142174.60
"NAVPOINT CONSULTING GROUP",2018-2019,216501.80,219554.49
"NAVPOINT CONSULTING GROUP",2019-2020,366850.26,363906.25
"NAVPOINT CONSULTING GROUP",2020-2021,365847.94,348790.08
NEOPOST CANADA,2018-2019,24848.24,25060.15
NISHA TECHONOLOGIES,2017-2018,1109992.89,1144379.89
NISHA TECHONOLOGIES,2018-2019,1202682.73,1216297.61
NISHA TECHONOLOGIES,2019-2020,247327.32,246468.32
NISHA TECHONOLOGIES,2020-2021,21296.18,20306.19
NITAM SOLUTIONS,2019-2020,73686.94,72669.40
NITAM SOLUTIONS,2020-2021,30877.23,29539.47
NITAM SOLUTIONS,2021-2022,22129.99,20555.66
NORTHERN MICRO,2017-2018,123648.99,127115.98
NORTHERN MICRO,2018-2019,2428997.37,2454587.55
NORTHERN MICRO,2019-2020,435022.92,424660.35
NORTHERN MICRO,2020-2021,331188.69,314072.72
NORTHERN MICRO,2021-2022,441402.76,409906.67
NOVA NETWORKS,2017-2018,15705.64,16148.25
NUA OFFICE,2017-2018,39904.22,41035.61
NUA OFFICE,2019-2020,11423.36,11325.99
NUIX NORTH AMERICA,2018-2019,4779.40,4820.16
NUIX NORTH AMERICA,2019-2020,363302.33,360174.33
NUIX NORTH AMERICA,2020-2021,377645.21,360037.30
NUIX NORTH AMERICA,2021-2022,913848.07,853459.42
OPENFRAME TECHNOLOGIES,2019-2020,29558.81,28854.70
OPENFRAME TECHNOLOGIES,2020-2021,149846.77,142860.08
OPROMA,2017-2018,257466.55,265359.06
OPROMA,2018-2019,275145.32,280174.70
OPROMA,2019-2020,216416.91,215380.70
OPROMA,2020-2021,127337.66,121661.23
OPROMA,2021-2022,153234.02,142018.25
OPTIV CANADA FEDERAL,2019-2020,10746.30,10540.10
ORANGUTECH,2017-2018,151262.03,155856.49
ORANGUTECH,2018-2019,509099.69,516630.68
ORANGUTECH,2019-2020,774011.98,766932.16
ORANGUTECH,2020-2021,798617.32,760418.25
ORANGUTECH,2021-2022,653500.15,613839.26
ORBIS RISK CONSULTING,2019-2020,128122.82,126055.98
ORBIS RISK CONSULTING,2020-2021,135403.23,129089.98
ORBIS RISK CONSULTING,2021-2022,146251.23,136658.14
PANASONIC,2020-2021,64926.24,62118.75
PITNEY BOWES,2017-2018,1446.29,1486.74
PITNEY BOWES,2018-2019,6448.49,6566.36
PITNEY BOWES,2019-2020,6466.16,6414.27
PITNEY BOWES,2020-2021,10142.00,9650.90
PITNEY BOWES,2021-2022,24986.53,23448.09
PLEIAD CANADA,2019-2020,5943.94,5802.35
PLEIAD CANADA,2020-2021,33377.52,31821.27
PRA,2017-2018,71618.04,73731.58
PRA,2018-2019,279817.12,284010.19
PRA,2019-2020,284470.14,282748.92
PRA,2020-2021,235662.58,224674.69
PRA,2021-2022,235662.58,220523.86
PRECISIONIT,2017-2018,177855.03,183306.15
PRECISIONIT,2018-2019,162861.29,165838.23
PRECISIONIT,2019-2020,163307.48,161996.92
PRECISIONIT,2020-2021,162861.29,155267.79
PRECISIONIT,2021-2022,202637.29,189620.08
PRINTERS PLUS,2018-2019,3403.91,3432.94
PRINTERS PLUS,2019-2020,60072.62,59007.41
PRINTERS PLUS,2020-2021,62059.00,59165.46
PRINTERS PLUS,2021-2022,58655.08,54977.31
PROSCI CANADA,2017-2018,79150.85,81656.52
PROSCI CANADA,2019-2020,59511.45,58102.29
PROSCI CANADA,2020-2021,118164.10,112445.01
PROTAK CONSULTING GROUP,2017-2018,31073.17,32056.80
PURESPIRIT SOLUTIONS,2018-2019,80038.67,80721.26
PURESPIRIT SOLUTIONS,2021-2022,61715.90,57092.79
PUROLATOR,2017-2018,105890.00,109132.19
PUROLATOR,2018-2019,91200.00,92863.40
PUROLATOR,2019-2020,96650.00,95606.64
PUROLATOR,2020-2021,79600.00,75890.35
PUROLATOR,2021-2022,77240.00,72278.18
QMR,2018-2019,56726.00,57531.02
QMR,2020-2021,41245.00,39651.67
QUANTUM MANAGEMENT SERVICES,2017-2018,13137.76,13570.27
QUINTET CONSULTING,2017-2018,68280.26,70178.06
QUINTET CONSULTING,2018-2019,33871.76,34410.34
QUINTET CONSULTING,2019-2020,122548.50,120294.88
QUINTET CONSULTING,2020-2021,86954.03,82847.07
QUINTET CONSULTING,2021-2022,90187.60,85552.35
RAYMOND CHABOT GRANT THORNTON,2017-2018,115799.89,119342.42
RAYMOND CHABOT GRANT THORNTON,2018-2019,96526.25,97946.46
RAYMOND CHABOT GRANT THORNTON,2019-2020,197444.01,195403.83
RAYMOND CHABOT GRANT THORNTON,2020-2021,236955.75,225907.56
RAYMOND CHABOT GRANT THORNTON,2021-2022,236955.75,221733.96
RHEA,2020-2021,48906.96,46385.41
RHEA,2021-2022,47651.54,44590.45
RICOH,2017-2018,610484.54,628602.86
RICOH,2018-2019,688295.81,699256.87
RICOH,2019-2020,872544.97,861038.60
RICOH,2020-2021,606260.39,577734.10
RICOH,2021-2022,642431.45,599205.03
SAMSON ASSOCIES,2017-2018,122471.77,126120.69
SAMSON ASSOCIES,2018-2019,200196.98,203856.37
SAMSON ASSOCIES,2019-2020,383765.46,379379.78
SAMSON ASSOCIES,2020-2021,362926.67,346005.02
SAMSON ASSOCIES,2021-2022,362926.67,339612.64
SAS INSTITUTE,2017-2018,58064.21,59843.36
SAS INSTITUTE,2018-2019,12550.04,12766.67
SAS INSTITUTE,2019-2020,10424.83,10341.17
SHARP ELECTRONICS,2018-2019,63850.44,64657.55
SHARP ELECTRONICS,2019-2020,242280.94,239826.62
SHARP ELECTRONICS,2020-2021,329668.09,314297.14
SHARP ELECTRONICS,2021-2022,329668.09,308490.56
SI SYSTEMS,2017-2018,247504.42,255083.37
SI SYSTEMS,2018-2019,324485.67,329959.16
SI SYSTEMS,2019-2020,223396.04,221603.26
SI SYSTEMS,2020-2021,222785.67,212398.17
SI SYSTEMS,2021-2022,354790.54,329332.03
SIMPLEX GRINNELL,2019-2020,2871.82,2803.41
SIMPLEX GRINNELL,2020-2021,18803.56,17957.19
SOFTCHOICE,2017-2018,617449.38,636388.79
SOFTCHOICE,2018-2019,556670.89,566858.64
SOFTCHOICE,2020-2021,18641.91,17862.06
SOFTCHOICE,2021-2022,155955.91,145838.46
SOFTSIM TECHNOLOGIES,2019-2020,63621.03,62472.70
SOFTSIM TECHNOLOGIES,2020-2021,142464.26,135821.79
SOFTSIM TECHNOLOGIES,2021-2022,142464.26,133312.51
SOLOTECH,2018-2019,69007.06,69595.57
SPEARHEAD MANAGEMENT CANADA,2020-2021,50850.00,48479.09
SRA STAFFING SOLUTIONS,2017-2018,219220.02,225854.96
SRA STAFFING SOLUTIONS,2019-2020,17105.50,16789.47
SRA STAFFING SOLUTIONS,2020-2021,40542.27,38651.96
SRA STAFFING SOLUTIONS,2021-2022,27102.23,25629.56
ST JOSEPH PRINT GROUP,2017-2018,211518.13,217650.00
ST JOSEPH PRINT GROUP,2018-2019,302923.27,307901.40
ST JOSEPH PRINT GROUP,2019-2020,289680.64,285935.62
ST JOSEPH PRINT GROUP,2020-2021,143633.31,136982.96
ST JOSEPH PRINT GROUP,2021-2022,70196.84,65687.47
STIFF SENTENCES,2018-2019,24916.50,25185.42
STONEWORKS TECHNOLOGIES,2020-2021,8071.11,7723.36
STONEWORKS TECHNOLOGIES,2021-2022,13276.39,12649.86
SYSTEMSCOPE,2017-2018,17500.07,17982.32
SYSTEMSCOPE,2018-2019,88603.84,90109.89
SYSTEMSCOPE,2019-2020,42491.10,42150.10
SYSTEMSCOPE,2020-2021,42375.00,40399.24
TEKNION,2017-2018,69496.29,71621.99
TEKNION,2018-2019,126633.01,127712.97
TEKNION,2019-2020,231745.72,227224.45
TEKNION,2020-2021,115403.50,110022.75
TEKSYSTEMS CANADA,2019-2020,190708.80,186668.69
TEKSYSTEMS CANADA,2020-2021,610602.74,582133.06
TEKSYSTEMS CANADA,2021-2022,610602.74,571378.25
TELUS CANADA,2017-2018,19314.79,19926.20
TELUS CANADA,2020-2021,6937.89,6580.19
TELUS CANADA,2021-2022,21199.11,20021.09
THE AIM GROUP,2017-2018,330983.26,341116.72
THE AIM GROUP,2018-2019,357665.60,364104.39
THE AIM GROUP,2019-2020,261579.08,259524.32
THE AIM GROUP,2020-2021,250848.68,239264.43
THE AIM GROUP,2021-2022,292355.84,268589.63
THOMSON REUTERS,2018-2019,555277.63,560852.28
THOMSON REUTERS,2019-2020,2139191.26,2118671.95
THOMSON REUTERS,2020-2021,3092519.52,2948600.74
THOMSON REUTERS,2021-2022,3203790.10,2997928.28
TIREE,2018-2019,45303.33,45689.69
TIREE,2019-2020,263190.78,261078.65
TIREE,2020-2021,262471.68,250233.80
TORONTO METROPOLITAN UNIVERSITY,2018-2019,3875.00,3908.05
TORONTO METROPOLITAN UNIVERSITY,2019-2020,18125.00,18158.23
TORONTO METROPOLITAN UNIVERSITY,2021-2022,35000.00,33120.47
