d_vendor_name,d_fiscal_year,total,total_constant_2019_dollars
AVI SPL CANADA,2017-2018,301304.21,307002.40
AVI SPL CANADA,2018-2019,463588.28,470582.97
AVI SPL CANADA,2019-2020,119148.23,119311.60
AVI SPL CANADA,2020-2021,273711.64,258715.36
AVI SPL CANADA,2021-2022,259488.56,153724.44
AVONDALE CONSTRUCTION,2017-2018,3000440.88,3080869.27
AVONDALE CONSTRUCTION,2019-2020,186044.33,185959.46
BDO CANADA,2017-2018,111497.56,114400.23
BDO CANADA,2018-2019,87721.44,88840.90
BECKMAN COULTER CANADA,2017-2018,14373.02,14619.91
BECKMAN COULTER CANADA,2018-2019,33217.48,33731.60
BECKMAN COULTER CANADA,2019-2020,13679.70,13698.45
BECKMAN COULTER CANADA,2020-2021,99072.76,94113.37
BECKMAN COULTER CANADA,2021-2022,322136.29,62115.62
BIO NUCLEAR DIAGNOSTICS,2021-2022,928810.75,699484.60
BIOMERIEUX CANADA,2018-2019,10930.63,11089.02
BIOMERIEUX CANADA,2019-2020,6375.03,6351.83
BIOMERIEUX CANADA,2020-2021,64194.84,61790.85
BIOMERIEUX CANADA,2021-2022,45135.84,36680.95
BLACK MCDONALD,2017-2018,1167809.46,1199669.36
BLACK MCDONALD,2018-2019,1103428.93,1117510.35
BLACK MCDONALD,2019-2020,1106452.02,1104185.71
BLACK MCDONALD,2020-2021,1194875.91,1166951.89
BLACK MCDONALD,2021-2022,1153276.58,884107.02
BLUEDOT,2020-2021,9418.74,8902.70
BLUEDOT,2021-2022,107432.45,81610.03
BRUKER,2020-2021,19755.39,18673.02
BRUKER,2021-2022,100148.86,76077.12
BUREAU VERITAS CANADA,2019-2020,6182316.46,6169039.04
BUREAU VERITAS CANADA,2020-2021,6420694.02,6234486.97
BUREAU VERITAS CANADA,2021-2022,7212773.33,5400798.45
CALIAN,2021-2022,5716.89,0.00
CANADA POST,2018-2019,31494.87,31930.63
CANADIAN CORPS OF COMMISSIONAIRES,2017-2018,1311000.69,1345333.60
CANADIAN CORPS OF COMMISSIONAIRES,2018-2019,1464957.84,1483628.22
CANADIAN CORPS OF COMMISSIONAIRES,2019-2020,1574920.39,1571621.17
CANADIAN CORPS OF COMMISSIONAIRES,2020-2021,1678035.56,1639858.32
CANADIAN CORPS OF COMMISSIONAIRES,2021-2022,1740413.66,1309247.45
CARAHSOFT TECHNOLOGY,2017-2018,38958.42,40002.72
CARAHSOFT TECHNOLOGY,2018-2019,46033.80,46632.56
CARAHSOFT TECHNOLOGY,2019-2020,50278.65,50175.67
CARAHSOFT TECHNOLOGY,2020-2021,50141.28,49087.69
CARAHSOFT TECHNOLOGY,2021-2022,20331.26,18689.51
CARLETON ELECTRIC,2017-2018,878968.44,909693.09
CARMICHAEL ENGINEERING,2018-2019,24295.00,24507.53
CARO ANALYTICAL SERVICES,2017-2018,1559400.00,1593701.95
CARO ANALYTICAL SERVICES,2018-2019,1399369.40,1418201.68
CARO ANALYTICAL SERVICES,2019-2020,1225298.55,1221950.80
CARO ANALYTICAL SERVICES,2020-2021,1168398.82,1137292.13
CARO ANALYTICAL SERVICES,2021-2022,1213434.68,917250.99
CDW CANADA,2017-2018,64785.25,65982.36
CDW CANADA,2018-2019,45606.54,46225.57
CDW CANADA,2019-2020,17920.16,17944.73
CHARRON HUMAN RESOURCES,2019-2020,17389.38,17388.69
CHARRON HUMAN RESOURCES,2020-2021,48489.62,47386.38
CHARRON HUMAN RESOURCES,2021-2022,29267.00,26423.26
CISION CANADA,2021-2022,33900.00,25253.78
CISTEL TECHNOLOGY,2020-2021,9091.98,8693.03
CISTEL TECHNOLOGY,2021-2022,23206.81,17628.83
CLOSEREACH,2017-2018,699.04,711.04
CLOSEREACH,2018-2019,85049.40,86134.76
CLOSEREACH,2019-2020,14213.74,14207.25
CNW GROUP,2017-2018,24192.67,24841.16
CNW GROUP,2018-2019,24180.00,24497.42
CNW GROUP,2019-2020,28365.00,28306.90
CNW GROUP,2020-2021,29380.00,28672.85
CNW GROUP,2021-2022,30000.00,22789.21
COFOMO,2017-2018,145911.18,149822.40
COFOMO,2018-2019,44790.99,45254.62
COFOMO,2019-2020,85057.76,84883.54
COFOMO,2020-2021,84825.36,83042.99
COFOMO,2021-2022,164666.59,96635.56
CONSTRUCTION BUGERE,2018-2019,45760.05,46469.26
CONTRACT COMMUNITY,2019-2020,241529.95,241144.47
CONTRACT COMMUNITY,2020-2021,21977.23,22169.48
CONTRACT COMMUNITY,2021-2022,36591.66,0.00
COSSETTE COMMUNICATIONS,2017-2018,97902.41,99584.11
COSSETTE COMMUNICATIONS,2018-2019,96390.31,97813.60
COSSETTE COMMUNICATIONS,2019-2020,262702.40,262345.78
COSSETTE COMMUNICATIONS,2020-2021,927899.50,887238.37
COSSETTE COMMUNICATIONS,2021-2022,1518708.70,964270.06
CSDC SYSTEMS,2017-2018,12242.42,12465.91
CSDC SYSTEMS,2018-2019,30817.13,31210.40
CSDC SYSTEMS,2019-2020,30901.56,30838.27
CSDC SYSTEMS,2020-2021,7683.18,7750.39
D F S,2017-2018,126241.70,130381.09
D MARK BIOSCIENCES,2017-2018,149670.55,152241.49
D MARK BIOSCIENCES,2018-2019,40028.22,40415.59
D MARK BIOSCIENCES,2020-2021,10237.35,9717.02
D MARK BIOSCIENCES,2021-2022,32582.35,27293.25
D4IS SOLUTIONS,2017-2018,337133.03,346170.06
D4IS SOLUTIONS,2018-2019,184313.59,186665.71
D4IS SOLUTIONS,2019-2020,184818.56,184440.01
DATA COMMUNICATIONS MANAGEMENT,2017-2018,78032.93,79744.00
DATA COMMUNICATIONS MANAGEMENT,2018-2019,126497.27,128309.74
DATA COMMUNICATIONS MANAGEMENT,2019-2020,105151.21,104935.84
DATA COMMUNICATIONS MANAGEMENT,2020-2021,104863.91,102660.49
DATA COMMUNICATIONS MANAGEMENT,2021-2022,112305.82,85001.58
DELL COMPUTER,2019-2020,23481.40,23299.20
DELL COMPUTER,2020-2021,52030.93,49180.23
DELOITTE AND TOUCHE,2021-2022,186488.70,135645.87
DEXTER CONSTRUCTION,2018-2019,28686.75,28937.69
DLS TECHNOLOGY,2018-2019,6962.74,7030.12
DLS TECHNOLOGY,2019-2020,94383.80,94190.48
DLS TECHNOLOGY,2020-2021,94125.92,92148.12
DONNA CONA,2017-2018,759298.72,778945.64
DONNA CONA,2018-2019,808512.14,818889.19
DONNA CONA,2019-2020,757404.88,755891.75
DONNA CONA,2020-2021,88130.88,84847.80
DONNA CONA,2021-2022,239758.89,152319.01
DYNAMIC FACILITY SERVICES,2017-2018,50351.97,51701.68
DYNAMIC FACILITY SERVICES,2018-2019,50351.97,50994.53
DYNAMIC FACILITY SERVICES,2020-2021,80011.24,77626.49
DYNAMIC FACILITY SERVICES,2021-2022,111731.59,83538.90
DYNAMIC PERSONNEL CONSULTANTS,2018-2019,42347.89,43023.06
ECOLE DE LANGUES LA CITE,2017-2018,100846.36,103549.60
ECOLE DE LANGUES LA CITE,2018-2019,9393.91,9493.57
EKOS RESEARCH ASSOCIATES,2017-2018,54508.19,55491.31
EKOS RESEARCH ASSOCIATES,2018-2019,52395.46,52925.37
EKOS RESEARCH ASSOCIATES,2020-2021,50446.71,48123.60
EKOS RESEARCH ASSOCIATES,2021-2022,59905.47,55056.92
ENVIROSAFE JANITORIAL,2020-2021,99948.08,97481.86
ENVIROSAFE JANITORIAL,2021-2022,112249.38,85269.17
ERNST YOUNG,2019-2020,13195.97,13214.07
ERNST YOUNG,2020-2021,20704.03,20885.14
ESBE SCIENTIFIC INDUSTRIES,2017-2018,41361.63,42072.11
ESBE SCIENTIFIC INDUSTRIES,2018-2019,19431.51,19607.97
ESBE SCIENTIFIC INDUSTRIES,2019-2020,118983.31,118579.07
ESBE SCIENTIFIC INDUSTRIES,2020-2021,29334.88,27727.66
ESBE SCIENTIFIC INDUSTRIES,2021-2022,278413.81,124227.86
ESRI,2017-2018,58379.19,60391.32
ESRI,2018-2019,43824.38,44414.98
ESRI,2019-2020,58947.06,58829.72
ESRI,2020-2021,143402.97,137979.68
ESRI,2021-2022,361019.04,261991.81
EVALUATION PERSONNEL SELECTION,2017-2018,166531.97,170995.95
EVALUATION PERSONNEL SELECTION,2018-2019,166531.97,168657.17
EVALUATION PERSONNEL SELECTION,2020-2021,21334.40,20396.19
EVRIPOS JANITORIAL SERVICES,2017-2018,185263.02,190229.09
EVRIPOS JANITORIAL SERVICES,2018-2019,222767.47,225610.32
EVRIPOS JANITORIAL SERVICES,2019-2020,223377.79,222920.26
EVRIPOS JANITORIAL SERVICES,2020-2021,222767.47,218086.62
EVRIPOS JANITORIAL SERVICES,2021-2022,222767.47,169223.17
EXCEL HUMAN RESOURCES,2017-2018,654594.16,667302.46
EXCEL HUMAN RESOURCES,2018-2019,1166502.51,1181344.86
EXCEL HUMAN RESOURCES,2019-2020,621221.40,619934.59
EXCEL HUMAN RESOURCES,2020-2021,58272.54,58217.10
EXCEL HUMAN RESOURCES,2021-2022,118098.70,62448.93
EXP SERVICES,2019-2020,4254.12,4247.69
EXP SERVICES,2020-2021,12130.88,11875.99
FACTIVA,2020-2021,118299.39,115620.33
FACTIVA,2021-2022,124795.60,94799.78
FAST FORWARD FRENCH,2017-2018,61418.53,62986.12
FAST FORWARD FRENCH,2019-2020,58631.56,58512.08
FAST FORWARD FRENCH,2020-2021,39229.75,39117.45
FAST TRACK STAFFING,2021-2022,39521.75,35300.67
FELIX TECHNOLOGY,2017-2018,63201.76,64287.40
FELIX TECHNOLOGY,2019-2020,90517.35,90512.31
FORD MOTOR COMPANY,2017-2018,32783.10,33386.90
FORD MOTOR COMPANY,2018-2019,140692.10,142170.81
FORD MOTOR COMPANY,2019-2020,466862.31,466463.00
FORD MOTOR COMPANY,2020-2021,42365.29,41943.41
FORD MOTOR COMPANY,2021-2022,327421.60,227480.70
GARTNER,2017-2018,551303.82,563947.33
GARTNER,2018-2019,197001.26,199133.47
GARTNER,2019-2020,736191.96,735775.14
GARTNER,2020-2021,528182.67,513149.33
GARTNER,2021-2022,447048.54,354062.14
GENERAL ELECTRIC CANADA,2017-2018,17401.72,17728.58
GENERAL MOTORS,2017-2018,290372.15,295718.85
GENERAL MOTORS,2018-2019,493782.57,499328.08
GENERAL MOTORS,2019-2020,208848.35,208562.69
GENERAL MOTORS,2020-2021,55342.60,54458.66
GENESIS INTEGRATION,2017-2018,26666.32,27153.52
GENOME QUEBEC,2018-2019,75033.00,76130.26
GETINGE CANADA,2017-2018,20057.50,20429.27
GETINGE CANADA,2018-2019,204652.99,206919.43
GETINGE CANADA,2019-2020,261935.92,261786.31
GETINGE CANADA,2020-2021,172253.29,165908.76
GETINGE CANADA,2021-2022,193662.19,125883.07
GFL ENVIRONMENTAL,2017-2018,7628.25,7878.37
GLOBAL KNOWLEDGE,2020-2021,16519.58,15614.50
GLOBAL TOTAL OFFICE,2019-2020,26169.46,26205.34
GLOBAL UPHOLSTERY,2017-2018,35710.94,36425.82
GLOBAL UPHOLSTERY,2018-2019,10443.69,10628.68
GOSS GILROY,2017-2018,11074.00,11264.22
GRAYBRIDGE INTERNATIONAL CONSULTING,2017-2018,39865.80,40667.34
GRAYBRIDGE INTERNATIONAL CONSULTING,2018-2019,25935.00,26196.69
GRAYBRIDGE INTERNATIONAL CONSULTING,2019-2020,3910.88,3916.24
GRAYBRIDGE INTERNATIONAL CONSULTING,2020-2021,26866.02,26852.56
GRC ARCHITECTS,2017-2018,88710.65,90972.55
HAWORTH,2017-2018,16159.59,16437.17
HAWORTH,2019-2020,56277.36,56251.69
HITRAC,2018-2019,85617.00,86745.07
HONEYWELL,2018-2019,5558.34,5612.13
HONEYWELL,2019-2020,14451.70,14445.10
HONEYWELL,2020-2021,23646.00,22520.07
HYPERTEC,2017-2018,28807.50,29337.86
HYPERTEC,2018-2019,66577.62,67221.92
HYPERTEC,2019-2020,24707.45,24638.15
HYPERTEC,2020-2021,239115.91,228040.82
HYPERTEC,2021-2022,369800.65,298788.89
IBISKA TELECOM,2017-2018,168528.20,173025.47
IBM CANADA,2017-2018,367650.47,374241.33
IBM CANADA,2018-2019,315368.47,318420.42
IBM CANADA,2019-2020,445236.22,444598.82
IBM CANADA,2020-2021,129745.91,125046.88
IBM CANADA,2021-2022,435578.43,343906.58
IFATHOM,2020-2021,1117.19,1055.98
IFATHOM,2021-2022,13153.96,9992.28
IHS GLOBAL,2018-2019,1201.43,1213.05
IHS GLOBAL,2019-2020,12502.33,12472.49
IHS GLOBAL,2021-2022,36865.07,24985.77
ILLUMINA CANADA,2017-2018,89960.42,91784.11
ILLUMINA CANADA,2018-2019,405282.82,409912.87
ILLUMINA CANADA,2019-2020,175891.97,175555.82
ILLUMINA CANADA,2020-2021,237073.19,225223.20
ILLUMINA CANADA,2021-2022,288902.58,185372.77
IMPERIAL CLEANERS,2017-2018,102281.21,105022.91
IMPERIAL CLEANERS,2018-2019,102281.21,103586.47
IMPERIAL CLEANERS,2019-2020,102561.43,102351.36
IMPERIAL CLEANERS,2020-2021,110265.83,107948.90
IMPERIAL CLEANERS,2021-2022,110265.83,83762.38
INFO TECH RESEARCH GROUP,2017-2018,77202.87,79092.71
INFO TECH RESEARCH GROUP,2018-2019,100011.17,101199.34
INFO TECH RESEARCH GROUP,2019-2020,78790.02,78630.66
INFO TECH RESEARCH GROUP,2020-2021,134445.91,128854.50
INFO TECH RESEARCH GROUP,2021-2022,94834.75,70071.94
INSA,2020-2021,2143.52,2026.08
INSA,2021-2022,78238.39,59433.05
IRON MOUNTAIN,2017-2018,23040.89,23658.51
IRON MOUNTAIN,2018-2019,23040.89,23334.93
IRON MOUNTAIN,2019-2020,23071.79,23023.00
IRON MOUNTAIN,2021-2022,5632.72,0.00
IT NET CONSULTANTS,2017-2018,51755.13,52960.17
JOHNSON CONTROLS CANADA,2017-2018,18259.20,18734.52
JOHNSON CONTROLS CANADA,2018-2019,17003.21,17227.93
JOHNSON CONTROLS CANADA,2019-2020,5122.69,5120.35
JP2G CONSULTANTS,2020-2021,23801.20,22790.94
JP2G CONSULTANTS,2021-2022,56048.00,42576.32
JUMEC CONSTRUCTION,2017-2018,586101.62,596693.54
KIA CANADA,2021-2022,31352.98,21759.27
KONICA MINOLTA BUSINESS SOLUTIONS,2020-2021,9186.53,8683.21
KONICA MINOLTA BUSINESS SOLUTIONS,2021-2022,36893.05,33937.49
KPMG,2018-2019,67807.02,68805.04
KPMG,2019-2020,80618.48,80390.91
KPMG,2021-2022,88343.40,35225.35
KUBOTA CANADA,2021-2022,18273.02,16735.04
LANSDOWNE TECHNOLOGIES,2017-2018,7314.34,7449.56
LANSDOWNE TECHNOLOGIES,2018-2019,3985.66,4027.94
LEVITT SAFETY,2017-2018,64423.47,65530.09
LEVITT SAFETY,2021-2022,17586.59,0.00
LIFE TECHNOLOGIES,2017-2018,144094.21,146710.84
LIFE TECHNOLOGIES,2018-2019,223173.74,225979.07
LIFE TECHNOLOGIES,2019-2020,503270.51,503373.56
LIFE TECHNOLOGIES,2020-2021,155138.48,148678.85
LIFE TECHNOLOGIES,2021-2022,748009.91,309609.57
LIFESPEAK,2019-2020,17159.87,17116.07
LIFESPEAK,2020-2021,22530.04,22056.64
LIFESPEAK,2021-2022,22530.04,17114.73
LIONBRIDGE,2017-2018,34247.50,34863.03
LIONBRIDGE,2018-2019,139871.81,141715.65
LIONBRIDGE,2019-2020,162107.59,161775.55
LIONBRIDGE,2020-2021,101146.93,98982.96
LIONBRIDGE,2021-2022,177309.15,130032.82
LOWE MARTIN COMPANY,2019-2020,13329.31,13287.27
LRO STAFFING,2017-2018,24916.50,25373.65
LUMINA IT,2017-2018,2334321.38,2394016.74
LUMINA IT,2018-2019,2129069.08,2156288.10
LUMINA IT,2019-2020,1656844.01,1653709.81
LUMINA IT,2020-2021,565378.31,554633.55
LUMINA IT,2021-2022,153962.30,116955.99
MAPLESOFT CONSULTING,2017-2018,744927.53,763443.49
MAPLESOFT CONSULTING,2018-2019,744731.95,753990.03
MAPLESOFT CONSULTING,2019-2020,231792.18,231317.41
MAPLESOFT CONSULTING,2020-2021,620529.52,604246.23
MAPLESOFT CONSULTING,2021-2022,1441367.29,1094920.85
MAXSYS STAFFING AND CONSULTING,2019-2020,15839.78,15815.86
MAXXAM ANALYTICS,2017-2018,6818563.08,6986118.32
MAXXAM ANALYTICS,2018-2019,7788396.52,7889815.64
MCNALLY CONSTRUCTION,2017-2018,79954.30,82710.04
MGIS,2017-2018,98139.12,100963.99
MGIS,2018-2019,75658.96,76624.48
MGIS,2021-2022,12595.60,1850.90
MICHANIE CONSTRUCTION,2017-2018,720788.34,733719.02
MICHANIE CONSTRUCTION,2018-2019,110093.36,111158.78
MICHANIE CONSTRUCTION,2019-2020,104168.06,103906.68
MICHANIE CONSTRUCTION,2020-2021,166285.64,163900.95
MICRONOSTYX,2019-2020,10767.01,10741.53
MICRONOSTYX,2020-2021,12885.12,12614.37
MICRONOSTYX,2021-2022,49037.43,31404.81
MICROSOFT CANADA,2017-2018,540768.67,555142.88
MICROSOFT CANADA,2018-2019,636857.33,644975.54
MICROSOFT CANADA,2019-2020,715853.97,714387.37
MICROSOFT CANADA,2020-2021,844960.40,821836.17
MICROSOFT CANADA,2021-2022,192552.00,133708.15
MINDWIRE SYSTEMS,2017-2018,211206.44,216424.22
MINDWIRE SYSTEMS,2018-2019,289686.77,293383.62
MINDWIRE SYSTEMS,2019-2020,127769.35,127512.40
MISHKUMI TECHNOLOGIES,2017-2018,190593.25,194053.57
MITSUBISHI MOTOR SALES,2019-2020,87371.64,87343.02
MITSUBISHI MOTOR SALES,2020-2021,23864.21,23575.96
MODIS CANADA,2021-2022,9522.64,0.00
MOORE CANADA,2021-2022,197593.78,0.00
MORNEAU SHEPELL,2017-2018,369708.12,379618.34
MORNEAU SHEPELL,2018-2019,369708.12,374426.15
MORNEAU SHEPELL,2019-2020,496271.32,495254.82
MORNEAU SHEPELL,2020-2021,494915.38,484516.09
MORNEAU SHEPELL,2021-2022,494915.38,375957.73
"NATIONS TRANSLATION GROUP",2018-2019,5242.27,5293.00
"NATIONS TRANSLATION GROUP",2019-2020,182738.81,182287.94
"NATIONS TRANSLATION GROUP",2020-2021,294152.98,287972.16
"NATIONS TRANSLATION GROUP",2021-2022,282212.83,191150.12
"NAVPOINT CONSULTING GROUP",2020-2021,118254.50,115769.71
NEPTUNE SECURITY SERVICES,2017-2018,13703.27,14070.59
NEPTUNE SECURITY SERVICES,2018-2019,13703.27,13878.14
NEPTUNE SECURITY SERVICES,2019-2020,13740.81,13712.67
NEPTUNE SECURITY SERVICES,2020-2021,13703.27,13415.33
NEPTUNE SECURITY SERVICES,2021-2022,1126.30,1040.35
NEWFOUND RECRUITING,2018-2019,1034366.66,1047741.68
NEWFOUND RECRUITING,2019-2020,1522663.64,1519418.59
NEWFOUND RECRUITING,2020-2021,1614650.41,1580722.95
NEWFOUND RECRUITING,2021-2022,588847.98,483740.58
NISHA TECHONOLOGIES,2017-2018,1313031.19,1335602.06
NISHA TECHONOLOGIES,2018-2019,5175513.08,5240529.24
NISHA TECHONOLOGIES,2019-2020,10779.07,10775.29
NISHA TECHONOLOGIES,2020-2021,891901.21,843780.37
NISHA TECHONOLOGIES,2021-2022,412780.24,324146.20
NISSAN CANADA,2017-2018,2045003.61,2090082.72
NISSAN CANADA,2018-2019,1099256.85,1111339.90
ONIX NETWORKING CANADA,2020-2021,39889.00,39662.20
OPENFRAME TECHNOLOGIES,2021-2022,5077.79,0.00
OPENTEXT,2017-2018,31033.35,31597.71
OPENTEXT,2018-2019,70976.01,71878.28
OPENTEXT,2019-2020,44139.34,44044.16
OPENTEXT,2020-2021,38000.35,36646.97
OPENTEXT,2021-2022,17840.47,713.99
ORACLE CANADA,2017-2018,1657280.67,1701674.11
ORACLE CANADA,2018-2019,1737706.72,1760080.88
ORACLE CANADA,2019-2020,1858349.35,1854534.61
ORACLE CANADA,2020-2021,1927117.53,1882143.51
ORACLE CANADA,2021-2022,1891117.55,1419017.37
ORANGUTECH,2020-2021,1540.94,1456.51
ORANGUTECH,2021-2022,306648.14,236217.36
PHASELOCK SYSTEMS INTERNATIONAL,2017-2018,18560.25,18879.07
PLEIAD CANADA,2018-2019,19775.00,20041.09
PODOLINSKY EQUIPMENT,2021-2022,112146.85,60689.01
PORTAGE PERSONNEL,2020-2021,5681.74,5370.44
PORTAGE PERSONNEL,2021-2022,46573.69,30786.66
PRINTERS PLUS,2019-2020,14102.40,14055.49
PRINTERS PLUS,2021-2022,170829.26,59180.70
PROCOM CONSULTANTS,2018-2019,30081.31,30372.42
PROCOM CONSULTANTS,2019-2020,262137.13,261600.21
PROCOM CONSULTANTS,2020-2021,356551.51,346765.78
PROCOM CONSULTANTS,2021-2022,548772.71,416869.93
PROSCI CANADA,2019-2020,30430.90,30417.02
PROSCI CANADA,2020-2021,21481.30,20304.37
PROSCI CANADA,2021-2022,213683.00,144861.95
PROTAK CONSULTING GROUP,2017-2018,40680.00,41378.77
PURESPIRIT SOLUTIONS,2019-2020,452071.99,452691.84
PURESPIRIT SOLUTIONS,2020-2021,4866175.44,4722553.91
QIAGEN,2020-2021,28427.10,26929.48
QIAGEN,2021-2022,19904.14,18118.65
QMR,2017-2018,138583.07,141998.51
QMR,2018-2019,42903.29,43425.69
QMR,2019-2020,65468.89,65346.22
QMR,2020-2021,131275.25,125834.08
QMR,2021-2022,130998.29,79773.37
QUINTET CONSULTING,2017-2018,11176.00,11572.12
QUINTET CONSULTING,2021-2022,42714.00,34456.17
RANDSTAD,2017-2018,100430.70,103941.03
RANDSTAD,2018-2019,149362.60,151268.69
RANDSTAD,2019-2020,149771.81,149465.04
RANDSTAD,2020-2021,149362.60,146224.15
RAYMOND CHABOT GRANT THORNTON,2017-2018,69156.00,70825.61
RAYMOND CHABOT GRANT THORNTON,2019-2020,81360.00,81082.03
RISK SCIENCES INTERNATIONAL,2017-2018,226088.43,232148.85
RISK SCIENCES INTERNATIONAL,2018-2019,210028.96,212462.60
RISK SCIENCES INTERNATIONAL,2019-2020,157448.12,157072.58
RISK SCIENCES INTERNATIONAL,2020-2021,190244.07,186246.61
RISK SCIENCES INTERNATIONAL,2021-2022,196134.89,145790.21
ROCHE DIAGNOSTICS,2017-2018,35224.41,36202.09
ROCHE DIAGNOSTICS,2018-2019,70767.35,71688.60
ROCHE DIAGNOSTICS,2020-2021,32830.91,31495.80
ROCHE DIAGNOSTICS,2021-2022,312969.36,119549.49
S P GLOBAL MARKET INTELLIGENCE,2021-2022,12417.66,7596.67
SAS INSTITUTE,2017-2018,15804.18,16075.65
SAS INSTITUTE,2018-2019,805.46,813.26
SAS INSTITUTE,2019-2020,17002.22,16972.48
SAS INSTITUTE,2020-2021,15501.39,15175.67
SAS INSTITUTE,2021-2022,15458.92,11775.48
SDL INTERNATIONAL CANADA,2021-2022,70028.36,49000.86
SI SYSTEMS,2017-2018,183920.01,188485.83
SI SYSTEMS,2018-2019,160238.90,162149.04
SI SYSTEMS,2019-2020,97910.32,97709.77
SI SYSTEMS,2020-2021,97642.80,95591.11
SI SYSTEMS,2021-2022,73566.50,66963.16
SIEMENS,2017-2018,11040.00,11229.64
SIEMENS,2019-2020,39796.90,39851.47
SILLIKER,2017-2018,4160612.96,4272982.09
SILLIKER,2018-2019,4894012.12,4957117.20
SILLIKER,2019-2020,4752608.32,4742958.46
SILLIKER,2020-2021,4854595.99,4702279.74
SILLIKER,2021-2022,4321981.05,3266088.66
SOFTCHOICE,2017-2018,18205.43,18518.15
SOFTCHOICE,2018-2019,18205.43,18442.58
SOFTCHOICE,2019-2020,63307.48,63357.48
SOFTCHOICE,2020-2021,10576.80,10229.40
SOFTCHOICE,2021-2022,34859.39,17590.52
SOFTSIM TECHNOLOGIES,2021-2022,247982.54,160180.17
SRA STAFFING SOLUTIONS,2017-2018,120934.21,123936.72
SRA STAFFING SOLUTIONS,2018-2019,148622.85,150519.51
SRA STAFFING SOLUTIONS,2019-2020,111976.12,111620.07
ST JOSEPH PRINT GROUP,2017-2018,17522.74,17948.58
ST JOSEPH PRINT GROUP,2018-2019,5077.26,5131.12
STANTEC,2017-2018,156225.92,160059.32
STANTEC,2018-2019,73368.64,74099.94
STANTEC,2019-2020,41616.46,41496.02
STANTEC,2020-2021,63556.53,62221.06
STERIS CANADA,2017-2018,149362.06,152528.28
STERIS CANADA,2018-2019,184267.08,186768.44
STERIS CANADA,2019-2020,91637.77,91450.40
STERIS CANADA,2020-2021,254980.12,245804.79
STERIS CANADA,2021-2022,109374.79,81283.77
SUBARU CANADA,2018-2019,1154072.33,1166661.16
SUBARU CANADA,2019-2020,630840.25,630523.74
SYSTEMSCOPE,2017-2018,442283.81,453941.44
SYSTEMSCOPE,2018-2019,449939.56,455694.75
SYSTEMSCOPE,2019-2020,422873.20,422007.04
SYSTEMSCOPE,2020-2021,157643.14,151457.12
SYSTEMSCOPE,2021-2022,618949.98,497100.34
TAG HR,2017-2018,11254.80,11489.49
