d_vendor_name,d_fiscal_year,total,total_constant_2019_dollars
CANADIAN CORPS OF COMMISSIONAIRES,2017-2018,286671.92,295386.52
CANADIAN CORPS OF COMMISSIONAIRES,2018-2019,40344.48,41233.62
CANADIAN CORPS OF COMMISSIONAIRES,2019-2020,43965.93,43613.10
CANADIAN CORPS OF COMMISSIONAIRES,2020-2021,2036258.10,1941316.48
CANADIAN CORPS OF COMMISSIONAIRES,2021-2022,2065656.94,1932961.29
CANADIAN STANDARDS ASSOCIATION,2017-2018,18611.00,19123.87
CANON,2017-2018,3582.73,3693.57
CARAHSOFT TECHNOLOGY,2017-2018,63035.11,64967.09
CARAHSOFT TECHNOLOGY,2018-2019,26250.24,26888.13
CBCI TELECOM,2018-2019,46218.43,46612.59
CBCI TELECOM,2019-2020,11412.70,11162.87
CDW CANADA,2017-2018,61115.28,62937.00
CDW CANADA,2018-2019,91873.45,93177.14
CDW CANADA,2019-2020,136046.78,134706.26
CDW CANADA,2020-2021,112392.64,107148.47
CDW CANADA,2021-2022,162751.82,151490.98
CGI,2019-2020,34478.70,33804.21
CISION CANADA,2017-2018,10738.40,11067.06
CISION CANADA,2018-2019,460.22,471.96
CISION CANADA,2019-2020,4047.50,3990.71
CISION CANADA,2020-2021,6451.25,6150.46
CISION CANADA,2021-2022,6451.25,6036.83
CISTEL TECHNOLOGY,2020-2021,13278.49,12593.87
CISTEL TECHNOLOGY,2021-2022,703817.52,658937.26
CLOSEREACH,2017-2018,7275.72,7498.72
COMMVAULT SYSTEMS,2018-2019,15176.70,15439.05
COMPUGEN,2019-2020,5181.50,5058.07
COMPUGEN,2020-2021,19771.52,18874.88
CONVERGINT TECHNOLOGIES,2021-2022,12118.24,11409.50
CORADIX TECHNOLOGY CONSULTING,2020-2021,37509.20,35575.29
CORADIX TECHNOLOGY CONSULTING,2021-2022,68266.74,65045.13
DELL COMPUTER,2018-2019,100319.37,101174.92
DELL COMPUTER,2019-2020,624.39,609.51
DELL COMPUTER,2020-2021,37675.61,35920.48
DELL COMPUTER,2021-2022,23076.68,21594.82
DELOITTE,2017-2018,49669.21,51037.95
DELOITTE,2018-2019,24856.86,25090.30
DELOITTE,2019-2020,90075.34,89352.48
DELOITTE,2020-2021,89829.23,85640.90
DELOITTE,2021-2022,89829.23,84058.70
ECLIPSYS SOLUTIONS,2017-2018,40546.19,41663.53
ECLIPSYS SOLUTIONS,2018-2019,210290.44,214529.68
ENVIRONICS RESEARCH GROUP,2018-2019,59332.91,60150.39
ERNST YOUNG,2018-2019,24144.75,24350.66
ERNST YOUNG,2019-2020,19308.49,18848.55
ERNST YOUNG,2020-2021,9987.15,9411.84
ERNST YOUNG,2021-2022,33543.96,30500.54
EXCEL HUMAN RESOURCES,2017-2018,24927.76,25633.85
EXCEL HUMAN RESOURCES,2018-2019,24990.00,25551.78
EXCEL HUMAN RESOURCES,2019-2020,39571.88,38857.63
EXCEL HUMAN RESOURCES,2020-2021,70560.00,66922.05
EXP SERVICES,2018-2019,11451.58,11583.67
EXP SERVICES,2019-2020,13268.04,13286.84
FAST TRACK STAFFING,2018-2019,6593.55,6702.14
FAST TRACK STAFFING,2019-2020,8264.52,8198.19
FAST TRACK STAFFING,2020-2021,8241.94,7857.65
FREEBALANCE,2017-2018,83655.34,86202.43
FREEBALANCE,2018-2019,100441.44,102277.41
FREEBALANCE,2019-2020,102290.22,101465.66
FREEBALANCE,2020-2021,103219.03,98408.35
FREEBALANCE,2021-2022,115872.50,108428.97
GARTNER,2017-2018,137243.32,141449.42
GARTNER,2018-2019,177411.46,180403.54
GARTNER,2019-2020,314274.11,311454.92
GARTNER,2020-2021,31031.87,29244.29
GC STRATEGIES,2018-2019,97440.00,98270.99
GILMORE PRINTING SERVICES,2017-2018,7420.17,7627.71
GILMORE PRINTING SERVICES,2018-2019,17936.17,18264.02
GILMORE PRINTING SERVICES,2019-2020,46333.21,46060.43
GILMORE PRINTING SERVICES,2020-2021,10516.00,10025.33
GILMORE REPRODUCTIONS,2021-2022,3361.92,3056.90
GLOBAL KNOWLEDGE,2017-2018,6074.94,6244.48
GLOBAL KNOWLEDGE,2018-2019,27676.81,28070.66
HAWORTH,2017-2018,14981.25,15394.09
HYPERTEC,2017-2018,15536.86,15965.01
IMP GROUP,2018-2019,6756.75,6838.71
IMP GROUP,2019-2020,8190.00,8191.52
INFO TECH RESEARCH GROUP,2018-2019,36500.00,37081.95
INFO TECH RESEARCH GROUP,2019-2020,14913.44,14781.56
INFO TECH RESEARCH GROUP,2020-2021,1046.56,986.27
INSTITUTE ON GOVERNANCE,2017-2018,10000.00,10275.57
IT NET CONSULTANTS,2017-2018,471938.73,485914.96
IT NET CONSULTANTS,2018-2019,487187.76,496199.14
IT NET CONSULTANTS,2019-2020,342528.11,339398.09
IT NET CONSULTANTS,2020-2021,348479.13,332220.23
IT NET CONSULTANTS,2021-2022,379660.72,355271.71
ITEX,2018-2019,181617.67,183166.55
KPMG,2017-2018,24144.75,24812.58
LES TRADUCTIONS TESSIER,2018-2019,48979.36,49591.16
LES TRADUCTIONS TESSIER,2019-2020,48979.36,49038.89
LES TRADUCTIONS TESSIER,2020-2021,24489.68,23304.39
LUMINA IT,2017-2018,49132.69,50581.10
MGIS,2019-2020,34492.50,33817.74
MICROSOFT CANADA,2020-2021,22665.66,21543.63
MICROSOFT CANADA,2021-2022,314024.91,293852.28
MISHKUMI TECHNOLOGIES,2017-2018,95688.47,98739.25
MNP,2021-2022,24150.00,22704.19
MODIS CANADA,2017-2018,419504.48,432363.82
MODIS CANADA,2018-2019,720738.66,733913.02
MODIS CANADA,2019-2020,722076.06,716291.39
MODIS CANADA,2020-2021,488151.02,465390.72
MODIS CANADA,2021-2022,488151.02,456792.71
"NATIONS TRANSLATION GROUP",2021-2022,38712.45,35995.10
"NAVPOINT CONSULTING GROUP",2017-2018,9480.96,9742.22
"NAVPOINT CONSULTING GROUP",2018-2019,50290.29,51402.08
"NAVPOINT CONSULTING GROUP",2019-2020,500000.00,493013.30
NIELSEN,2017-2018,39988.44,41156.16
NIMBLE INFORMATION STRATEGIES,2017-2018,7308.42,7509.82
NIMBLE INFORMATION STRATEGIES,2018-2019,40417.80,41156.60
NIMBLE INFORMATION STRATEGIES,2019-2020,40528.53,40203.29
NIMBLE INFORMATION STRATEGIES,2020-2021,40417.80,38533.30
NIMBLE INFORMATION STRATEGIES,2021-2022,76909.21,71026.86
NISHA TECHONOLOGIES,2017-2018,285537.38,293405.96
NISHA TECHONOLOGIES,2018-2019,50329.77,51145.13
NISHA TECHONOLOGIES,2019-2020,263121.22,258928.39
NISHA TECHONOLOGIES,2020-2021,316558.66,302855.84
NISHA TECHONOLOGIES,2021-2022,275223.36,253264.81
NORTHERN MICRO,2018-2019,34331.07,34623.85
NORTHERN MICRO,2019-2020,12945.04,12763.43
NOVA NETWORKS,2020-2021,31595.13,29966.14
NOVA NETWORKS,2021-2022,16026.10,14572.06
OCLC CANADA,2017-2018,879244.68,906192.86
OCLC CANADA,2018-2019,879244.68,895316.37
OCLC CANADA,2019-2020,881653.57,874578.21
OCLC CANADA,2020-2021,879244.68,838249.42
OCLC CANADA,2021-2022,855155.78,800859.59
ONX ENTERPRISE SOLUTIONS,2017-2018,193437.41,198767.98
OPROMA,2017-2018,47271.31,48628.21
OPROMA,2018-2019,85840.93,87410.01
OPROMA,2019-2020,86076.11,85385.34
ORACLE CANADA,2017-2018,91047.16,93819.31
ORACLE CANADA,2018-2019,126709.91,128903.92
ORACLE CANADA,2019-2020,164243.96,163070.65
ORACLE CANADA,2020-2021,130919.13,124800.59
ORACLE CANADA,2021-2022,131769.62,123297.49
ORANGUTECH,2017-2018,489386.45,504062.90
ORANGUTECH,2018-2019,358042.02,364968.27
ORANGUTECH,2019-2020,1906200.98,1891378.43
ORANGUTECH,2021-2022,104693.01,97967.64
PHOENIX STRATEGIC PERSPECTIVES,2017-2018,45507.27,46902.03
PHOENIX STRATEGIC PERSPECTIVES,2018-2019,11345.65,11635.19
PITNEY BOWES,2018-2019,22566.88,22974.78
PORTAGE PERSONNEL,2019-2020,14084.44,13818.26
PORTAGE PERSONNEL,2021-2022,7118.45,6472.60
PRINTERS PLUS,2017-2018,17815.38,18306.32
PROLOGIC SYSTEMS,2017-2018,11322.68,11634.70
PROSCI CANADA,2019-2020,25181.54,25151.16
PROSCI CANADA,2020-2021,47258.44,45085.98
PROSCI CANADA,2021-2022,29666.95,27816.49
PURESPIRIT SOLUTIONS,2018-2019,275651.48,278019.04
QUADBRIDGE,2019-2020,25619.87,25304.47
QUADBRIDGE,2021-2022,2109.46,1918.07
QUANTUM MANAGEMENT SERVICES,2017-2018,16536.64,17000.13
QUANTUM MANAGEMENT SERVICES,2018-2019,13070.88,13392.11
RICOH,2017-2018,10049.37,10357.38
RICOH,2018-2019,7542.24,7680.10
RICOH,2019-2020,2587.55,2566.79
RICOH,2020-2021,2580.48,2460.17
RICOH,2021-2022,2580.48,2414.72
ROHDE SCHWARZ CANADA,2018-2019,2747.97,2771.40
ROHDE SCHWARZ CANADA,2019-2020,20577.78,20457.06
SHARP ELECTRONICS,2017-2018,110185.02,113411.10
SHARP ELECTRONICS,2018-2019,178080.66,181318.66
SHARP ELECTRONICS,2019-2020,191218.27,189662.39
SHARP ELECTRONICS,2020-2021,186435.68,177736.40
SHARP ELECTRONICS,2021-2022,181776.38,170119.11
SI SYSTEMS,2017-2018,47697.30,49102.79
SI SYSTEMS,2018-2019,480517.29,488436.91
SI SYSTEMS,2019-2020,1162617.10,1145445.93
SI SYSTEMS,2020-2021,1490696.70,1421170.13
SI SYSTEMS,2021-2022,649014.68,607322.65
SIMPLEX GRINNELL,2021-2022,12797.76,11825.86
SOFTCHOICE,2017-2018,11665.50,12020.64
SOFTCHOICE,2018-2019,2387.00,2447.92
SOFTSIM TECHNOLOGIES,2021-2022,67701.02,61558.55
SOLUTIONS MOERAE,2017-2018,126050.03,129947.93
STRATOS,2018-2019,24255.00,24565.48
TAG HR,2020-2021,200000.00,190674.89
TAG HR,2021-2022,20930.49,19116.15
TECSIS,2020-2021,14110.57,13383.06
TECSIS,2021-2022,24693.50,23528.18
TEEL TECHNOLOGIES CANADA,2017-2018,31897.74,32776.75
TEKSYSTEMS CANADA,2017-2018,218012.44,224694.36
TEKSYSTEMS CANADA,2018-2019,218012.44,221997.49
TEKSYSTEMS CANADA,2019-2020,218609.74,216855.37
TEKSYSTEMS CANADA,2020-2021,54353.79,51222.75
TELECOM COMPUTER SERVICES,2018-2019,76260.71,76911.08
TERAMACH TECHNOLOGIES,2018-2019,591169.62,600055.63
TERAMACH TECHNOLOGIES,2019-2020,1349419.02,1334141.95
TERAMACH TECHNOLOGIES,2020-2021,1844984.76,1758875.35
TERAMACH TECHNOLOGIES,2021-2022,1845502.38,1727232.76
THE AIM GROUP,2017-2018,77311.02,79657.28
THE AIM GROUP,2018-2019,36340.75,36906.66
THE HALIFAX COMPUTER CONSULTING GROUP,2018-2019,342776.50,347748.88
THE HALIFAX COMPUTER CONSULTING GROUP,2019-2020,552670.48,548235.24
THE HALIFAX COMPUTER CONSULTING GROUP,2020-2021,551160.45,525462.30
THE HALIFAX COMPUTER CONSULTING GROUP,2021-2022,551160.45,515754.48
THE HALIFAX GROUP,2018-2019,218905.46,221473.22
THE HALIFAX GROUP,2019-2020,530592.05,526334.00
THE HALIFAX GROUP,2020-2021,529142.35,504470.80
THE HALIFAX GROUP,2021-2022,529142.35,495150.79
TIREE,2018-2019,189550.90,192477.00
TIREE,2019-2020,269944.09,267777.76
TIREE,2020-2021,269206.53,256654.63
TRM TECHNOLOGIES,2018-2019,23229.15,23749.77
