d_vendor_name,d_fiscal_year,total,total_constant_2019_dollars
APPLIED ELECTONICS,2020-2021,917246.09,867076.90
APPLIED ELECTONICS,2021-2022,801019.98,731789.07
ARI FINANCIAL SERVICES,2017-2018,4875.29,4993.92
ARI FINANCIAL SERVICES,2018-2019,9220.10,9363.49
ARI FINANCIAL SERVICES,2019-2020,10788.22,10697.18
ARI FINANCIAL SERVICES,2020-2021,10546.44,10026.19
ARI FINANCIAL SERVICES,2021-2022,1657.10,1496.69
ARTEMP PERSONNEL SERVICES,2017-2018,31625.09,32370.56
ARTEMP PERSONNEL SERVICES,2018-2019,32238.18,32938.37
ARTEMP PERSONNEL SERVICES,2019-2020,18100.20,17757.08
ARTEMP PERSONNEL SERVICES,2020-2021,21508.69,20477.36
ARTEMP PERSONNEL SERVICES,2021-2022,210672.90,194546.29
ASOKAN BUSINESS INTERIORS,2019-2020,12367.27,12067.98
ASOKAN BUSINESS INTERIORS,2020-2021,57139.93,54321.23
ASOKAN BUSINESS INTERIORS,2021-2022,160380.90,146530.48
ATLANTIC BUSINESS INTERIORS,2019-2020,45980.14,45162.06
ATLANTIC BUSINESS INTERIORS,2021-2022,33133.23,30071.13
AVENAI,2019-2020,26791.94,26143.56
AVENAI,2020-2021,12758.06,12043.36
AVI SPL,2018-2019,427461.62,432941.26
AVI SPL,2019-2020,195926.67,192499.43
AVI SPL,2020-2021,732698.19,694825.93
AVI SPL,2021-2022,557361.54,519727.63
BARGREEN ELLINGSON,2017-2018,13910.39,14238.29
BDO CANADA,2017-2018,685117.18,702163.72
BDO CANADA,2018-2019,937273.41,951541.59
BDO CANADA,2019-2020,1554029.90,1538320.48
BDO CANADA,2020-2021,1502743.27,1430067.84
BDO CANADA,2021-2022,1692707.89,1551420.56
BELL CANADA,2017-2018,1364603.78,1396770.32
BELL CANADA,2018-2019,1075288.82,1085868.59
BELL CANADA,2019-2020,5116341.45,5000942.96
BELL CANADA,2020-2021,1193958.31,1131531.25
BELL CANADA,2021-2022,1476973.77,1358847.52
BERLITZ CANADA,2017-2018,2029.49,2082.99
BERLITZ CANADA,2018-2019,14885.99,15192.76
BERLITZ CANADA,2019-2020,14821.50,14649.06
BEVA GLOBAL MANAGEMENT,2019-2020,25920.38,25400.00
BEVA GLOBAL MANAGEMENT,2020-2021,22070.72,20869.60
BMC SOFTWARE CANADA,2021-2022,167290.01,151096.34
BRECKENHILL,2019-2020,61644.38,60442.72
BRIDGES OF CANADA,2019-2020,1666.28,1625.95
BRIDGES OF CANADA,2020-2021,24776.82,23569.67
BROOKS CORNING COMPANY,2017-2018,204304.94,209611.50
CACHE COMPUTER CONSULTING,2017-2018,6114467.09,6271931.52
CACHE COMPUTER CONSULTING,2018-2019,7663797.26,7781631.76
CACHE COMPUTER CONSULTING,2019-2020,6783967.48,6729527.00
CACHE COMPUTER CONSULTING,2020-2021,6642226.17,6315166.26
CACHE COMPUTER CONSULTING,2021-2022,6010445.21,5581817.73
CAE,2017-2018,501157.77,513194.80
CAE,2018-2019,456001.92,464440.55
CAE,2021-2022,557484.47,507670.84
CALIAN,2017-2018,1066372.00,1093879.32
CALIAN,2018-2019,1207867.67,1226984.89
CALIAN,2019-2020,823908.19,817517.76
CALIAN,2020-2021,770045.90,732059.75
CALIAN,2021-2022,2681.39,2421.84
CALYTERA SOFTWARE,2017-2018,173083.21,177568.37
CALYTERA SOFTWARE,2018-2019,173083.21,175774.91
CALYTERA SOFTWARE,2019-2020,173557.41,172092.77
CALYTERA SOFTWARE,2020-2021,173083.21,164545.07
CALYTERA SOFTWARE,2021-2022,173083.21,160698.25
CANADIAN CORPS OF COMMISSIONAIRES,2017-2018,7948379.23,8154347.59
CANADIAN CORPS OF COMMISSIONAIRES,2018-2019,7811404.50,7925747.61
CANADIAN CORPS OF COMMISSIONAIRES,2019-2020,7780847.63,7713488.02
CANADIAN CORPS OF COMMISSIONAIRES,2020-2021,22857481.27,21741580.83
CANADIAN CORPS OF COMMISSIONAIRES,2021-2022,35970871.74,33389909.11
CANSEL SURVEY EQUIPMENT,2019-2020,10760.68,10500.27
CANSEL SURVEY EQUIPMENT,2020-2021,60846.78,57940.86
CARAHSOFT TECHNOLOGY,2019-2020,18148.87,17783.54
CARAHSOFT TECHNOLOGY,2020-2021,33433.80,31844.13
CARAHSOFT TECHNOLOGY,2021-2022,101391.32,93147.92
CARLETON UNIVERSITY,2019-2020,39960.00,39179.58
CARLETON UNIVERSITY,2020-2021,12527.04,11904.83
CBCI TELECOM,2017-2018,143144.09,146518.29
CBCI TELECOM,2018-2019,13745.30,13880.54
CBCI TELECOM,2019-2020,716.65,699.31
CBCI TELECOM,2020-2021,187090.96,176259.29
CBCI TELECOM,2021-2022,333416.40,309850.54
CDW CANADA,2017-2018,1509694.27,1549446.84
CDW CANADA,2018-2019,144247.18,146124.88
CDW CANADA,2019-2020,664357.94,650821.23
CDW CANADA,2020-2021,2525391.87,2400714.68
CDW CANADA,2021-2022,1429759.05,1334124.30
CGI,2019-2020,149793.58,146168.50
CGI,2020-2021,18705940.60,17802292.37
CGI,2021-2022,28170577.81,26041607.62
CHARRON HUMAN RESOURCES,2018-2019,87421.16,88355.82
CHARRON HUMAN RESOURCES,2019-2020,120784.59,119661.48
CHARRON HUMAN RESOURCES,2020-2021,49669.20,46927.95
CHUBB EDWARDS,2018-2019,35065.50,35410.51
CHUBB EDWARDS,2021-2022,13722.06,12750.58
CISION CANADA,2017-2018,26136.54,26813.82
CISION CANADA,2018-2019,24950.40,25338.42
CISION CANADA,2019-2020,23791.02,23624.95
CISION CANADA,2020-2021,26469.12,25163.41
CISION CANADA,2021-2022,26469.12,24575.12
CISTEL TECHNOLOGY,2017-2018,149361.16,153126.06
CISTEL TECHNOLOGY,2018-2019,24763.32,25301.17
CISTEL TECHNOLOGY,2019-2020,47657.06,46675.60
CISTEL TECHNOLOGY,2020-2021,39995.02,37704.93
CISTEL TECHNOLOGY,2021-2022,1918539.54,1766714.69
CLOSEREACH,2017-2018,415754.07,426527.62
CLOSEREACH,2018-2019,429788.17,436391.85
CLOSEREACH,2019-2020,496079.02,491504.56
CLOSEREACH,2020-2021,613621.84,583013.11
CLOSEREACH,2021-2022,1055694.46,979757.39
COFOMO,2017-2018,158751.74,162819.15
COFOMO,2018-2019,220320.85,223747.17
COFOMO,2019-2020,73641.49,73803.70
COLLIERS PROJECT LEADERS,2018-2019,20613.00,21017.09
COMPUCOM CANADA,2021-2022,14822.39,13387.58
COMPUGEN,2020-2021,1588222.57,1498030.14
COMPUGEN,2021-2022,4224554.04,3829471.55
CONFERENCE BOARD OF CANADA,2017-2018,172916.18,177379.48
CONFERENCE BOARD OF CANADA,2018-2019,144213.20,146454.35
CONFERENCE BOARD OF CANADA,2019-2020,114309.67,113507.84
CONFERENCE BOARD OF CANADA,2020-2021,90352.97,85971.79
CONFERENCE BOARD OF CANADA,2021-2022,45530.10,42938.63
CONTRACT COMMUNITY,2017-2018,76152.22,78267.33
CONTRACT COMMUNITY,2020-2021,38631.60,36772.67
CONVERSART CONSULTING,2017-2018,20981.29,21513.73
CONVERSART CONSULTING,2018-2019,63576.49,64593.42
CONVERSART CONSULTING,2019-2020,123900.95,122304.12
CONVERSART CONSULTING,2020-2021,216116.62,205216.91
CONVERSART CONSULTING,2021-2022,213838.86,196912.04
CORADIX TECHNOLOGY CONSULTING,2017-2018,666761.78,684053.22
CORADIX TECHNOLOGY CONSULTING,2018-2019,675131.96,685628.17
CORADIX TECHNOLOGY CONSULTING,2019-2020,701855.64,695679.99
CORADIX TECHNOLOGY CONSULTING,2020-2021,1313678.69,1245358.03
CORADIX TECHNOLOGY CONSULTING,2021-2022,1778602.71,1641163.07
COSSETTE COMMUNICATIONS,2017-2018,5162910.30,5287738.46
COSSETTE COMMUNICATIONS,2018-2019,5981779.80,6060790.10
COSSETTE COMMUNICATIONS,2019-2020,4667229.29,4660343.22
COSSETTE COMMUNICATIONS,2020-2021,2835028.01,2685115.07
COSSETTE COMMUNICATIONS,2021-2022,6724060.75,6165232.17
CSDC SYSTEMS,2017-2018,175816.26,180372.23
CSDC SYSTEMS,2018-2019,175816.26,178550.46
CSDC SYSTEMS,2019-2020,176297.94,174810.17
CSDC SYSTEMS,2020-2021,175816.26,167143.29
CSDC SYSTEMS,2021-2022,43833.64,41447.39
D DOYLE INSTALLATIONS,2020-2021,468527.83,443874.60
D DOYLE INSTALLATIONS,2021-2022,395814.91,362837.69
D H PARTNERSHIP,2017-2018,423850801.46,434834162.26
D H PARTNERSHIP,2018-2019,423850801.46,430442308.22
D H PARTNERSHIP,2019-2020,34190391.46,33901859.59
D H PARTNERSHIP,2020-2021,34096975.09,32414980.96
D H PARTNERSHIP,2021-2022,34096975.09,31657166.08
D2L,2019-2020,39851.25,38886.83
DALHOUSIE UNIVERSITY,2019-2020,24999.00,24486.63
DALHOUSIE UNIVERSITY,2021-2022,3216.12,2904.80
DATA CENTRE INTELLIGENCE,2021-2022,4897.02,4422.99
DECISIVE GROUP,2019-2020,11968.90,11832.13
DELL COMPUTER,2018-2019,67323.69,68162.77
DELL COMPUTER,2019-2020,236968.76,234359.82
DELL COMPUTER,2020-2021,149869.49,142597.45
DELOITTE,2017-2018,602673.16,618258.99
DELOITTE,2018-2019,6256870.69,6339978.33
DELOITTE,2019-2020,12362075.31,12232225.58
DELOITTE,2020-2021,29959020.57,28488041.86
DELOITTE,2021-2022,35806808.92,33238687.80
DLS TECHNOLOGY,2020-2021,714987.98,679719.10
DLS TECHNOLOGY,2021-2022,190.57,180.19
DMTI SPATIAL,2017-2018,79679.64,81743.25
DMTI SPATIAL,2018-2019,93916.31,95365.79
DMTI SPATIAL,2019-2020,142867.67,141661.78
DMTI SPATIAL,2020-2021,149441.71,142010.15
DMTI SPATIAL,2021-2022,308603.57,286673.78
DONNA CONA,2017-2018,3121809.30,3200261.15
DONNA CONA,2018-2019,6603828.75,6704289.56
DONNA CONA,2019-2020,3554139.26,3528504.81
DONNA CONA,2020-2021,40458.74,38096.68
DONNA CONA,2021-2022,1339571.48,1239960.19
DYNAMIC PERSONNEL CONSULTANTS,2017-2018,152830.02,156942.11
DYNAMIC PERSONNEL CONSULTANTS,2018-2019,83588.21,84525.62
DYNAMIC PERSONNEL CONSULTANTS,2019-2020,150234.23,149355.58
DYNAMIC PERSONNEL CONSULTANTS,2020-2021,73116.62,69558.42
DYNAMIC PERSONNEL CONSULTANTS,2021-2022,4184.38,3956.59
EAGLE PROFESSIONAL RESOURCES,2019-2020,39196.85,38298.91
EAGLE PROFESSIONAL RESOURCES,2020-2021,37752.80,35595.21
EAGLE PROFESSIONAL RESOURCES,2021-2022,2039866.44,1898331.73
EBERHARD VON HUENE ASSOCIATES,2017-2018,652413.15,667926.60
EBERHARD VON HUENE ASSOCIATES,2018-2019,96720.14,97671.77
EBERHARD VON HUENE ASSOCIATES,2019-2020,72838.62,73097.60
EBSCO CANADA,2017-2018,185509.87,190342.94
EBSCO CANADA,2018-2019,154568.06,156955.47
EBSCO CANADA,2019-2020,155215.13,154040.01
EBSCO CANADA,2020-2021,145162.31,138205.83
EBSCO CANADA,2021-2022,143172.14,133535.13
ECLIPSYS SOLUTIONS,2017-2018,284430.68,291800.71
ECLIPSYS SOLUTIONS,2018-2019,77704.88,79147.91
ECLIPSYS SOLUTIONS,2019-2020,142820.37,141946.78
ECOLE DE LANGUES ABCE,2017-2018,82494.83,84694.12
ECOLE DE LANGUES ABCE,2018-2019,24600.00,24925.72
ECOLE DE LANGUES ABCE,2019-2020,11353.00,11362.22
ECOLE DE LANGUES ABCE,2020-2021,35100.00,33373.21
ECOLE DE LANGUES EAGLE,2017-2018,14002.17,14336.49
ECOLE DE LANGUES EAGLE,2019-2020,50163.75,49555.61
ECOLE DE LANGUES EAGLE,2021-2022,70403.29,63925.46
ECOLE DE LANGUES LA CITE,2017-2018,20112.00,20622.03
ECOLE DE LANGUES LA CITE,2019-2020,11250.00,11091.22
EKOS RESEARCH ASSOCIATES,2018-2019,47531.81,48105.29
EKOS RESEARCH ASSOCIATES,2019-2020,69926.61,69552.61
EKOS RESEARCH ASSOCIATES,2021-2022,64248.56,58360.07
ELEMENTAL DATA COLLECTION,2017-2018,14106.72,14460.55
ELEMENTAL DATA COLLECTION,2018-2019,6236.33,6365.94
ENVELOPPE CONCEPT,2020-2021,385773.31,365574.10
ENVELOPPE CONCEPT,2021-2022,1004529.61,927883.88
EPERFORMANCE,2019-2020,133904.54,131083.89
EPERFORMANCE,2020-2021,42849.87,40384.28
EPERFORMANCE,2021-2022,72282.33,68142.16
ERNST YOUNG,2017-2018,4757120.54,4879258.99
ERNST YOUNG,2018-2019,5561341.11,5648708.20
ERNST YOUNG,2019-2020,4774945.48,4745840.78
ERNST YOUNG,2020-2021,69400.39,65540.52
ERNST YOUNG,2021-2022,463447.94,429492.12
ESRI,2017-2018,10232.14,10473.33
ESRI,2018-2019,82568.46,83759.95
ESRI,2019-2020,228302.25,226314.59
ESRI,2020-2021,114918.89,109361.60
ESRI,2021-2022,163541.61,151964.18
EVALUATION PERSONNEL SELECTION,2018-2019,153702.17,155863.52
EVALUATION PERSONNEL SELECTION,2019-2020,314264.96,311137.02
EVALUATION PERSONNEL SELECTION,2020-2021,1178929.29,1118368.92
EVALUATION PERSONNEL SELECTION,2021-2022,1143252.20,1059878.06
EXCEL HUMAN RESOURCES,2017-2018,152962.14,156878.98
EXCEL HUMAN RESOURCES,2018-2019,115597.79,117658.12
EXCEL HUMAN RESOURCES,2019-2020,29410.61,28904.03
EXCEL HUMAN RESOURCES,2020-2021,46007.71,43613.08
EXCEL HUMAN RESOURCES,2021-2022,132405.70,121134.19
EXIT CERTIFIED,2019-2020,33900.00,33079.60
EXIT CERTIFIED,2020-2021,81962.29,77384.28
FAST FORWARD FRENCH,2019-2020,22738.65,22490.05
FAST FORWARD FRENCH,2020-2021,64601.35,61104.52
FAST FORWARD FRENCH,2021-2022,48400.00,44589.71
FAST TRACK STAFFING,2017-2018,29666.59,30413.93
FAST TRACK STAFFING,2018-2019,60823.09,61956.98
FAST TRACK STAFFING,2019-2020,75654.73,74036.80
FAST TRACK STAFFING,2020-2021,132674.06,125919.86
FAST TRACK STAFFING,2021-2022,57344.53,53430.83
FEAST INTERACTIVE,2021-2022,1016867.67,941595.92
FERENCE COMPANY CONSULTING,2017-2018,488450.19,501675.88
FERENCE COMPANY CONSULTING,2019-2020,10234.82,9987.13
FERENCE COMPANY CONSULTING,2020-2021,505489.11,480706.91
FERENCE COMPANY CONSULTING,2021-2022,725292.10,671831.38
FORD MOTOR COMPANY,2017-2018,31406.55,32155.84
FORD MOTOR COMPANY,2018-2019,110429.70,111822.50
FORD MOTOR COMPANY,2019-2020,118354.35,116621.22
FORRESTER RESEARCH,2017-2018,270774.19,277792.76
FORRESTER RESEARCH,2018-2019,149420.35,151737.76
FORRESTER RESEARCH,2019-2020,167584.64,166247.28
FORRESTER RESEARCH,2020-2021,220429.99,209152.41
FORRESTER RESEARCH,2021-2022,459424.55,426767.17
FSA ARCHITECTURE,2021-2022,19191.32,17333.60
FSC,2017-2018,21384.00,21888.07
FUJITSU,2017-2018,1178026.85,1208553.38
FUJITSU,2018-2019,1178026.85,1196346.91
FUJITSU,2019-2020,1343530.70,1329634.95
FUJITSU,2020-2021,8475525.23,8070933.61
FUJITSU,2021-2022,20895378.80,19235854.65
GARDA SECURITY GROUP,2020-2021,401531.58,380307.20
GARDA SECURITY GROUP,2021-2022,1672603.06,1552986.31
GARTNER,2017-2018,1391617.50,1426771.74
GARTNER,2018-2019,1511373.44,1532096.97
GARTNER,2019-2020,3055245.05,3017967.27
GARTNER,2020-2021,4968152.21,4707200.41
GARTNER,2021-2022,7968379.15,7362964.86
GATESTONE,2020-2021,11253312.53,10665777.94
GATESTONE,2021-2022,32805304.36,30458222.50
GC STRATEGIES,2017-2018,228399.34,234006.40
GC STRATEGIES,2018-2019,412701.77,419119.89
GC STRATEGIES,2019-2020,413832.46,410340.14
GC STRATEGIES,2020-2021,412701.77,392343.31
GC STRATEGIES,2021-2022,412701.77,383170.90
GENERAL DYNAMICS,2019-2020,44329.10,43420.68
GENERAL MOTORS,2018-2019,29414.13,29786.50
GENERAL MOTORS,2020-2021,85591.88,81048.41
GENERAL MOTORS,2021-2022,15115.35,14033.77
GENESIS INTEGRATION,2017-2018,585380.07,599178.69
GENESIS INTEGRATION,2019-2020,138408.58,135335.25
GENESIS INTEGRATION,2020-2021,242888.68,230284.41
GENESIS INTEGRATION,2021-2022,463564.33,431190.42
GLOBAL KNOWLEDGE,2017-2018,90110.20,92318.80
GLOBAL KNOWLEDGE,2018-2019,113726.55,115402.79
GLOBAL KNOWLEDGE,2019-2020,37580.24,36670.78
GLOBAL KNOWLEDGE,2020-2021,172189.62,162349.17
GLOBAL TOTAL OFFICE,2020-2021,293558.01,276824.13
GLOBAL TOTAL OFFICE,2021-2022,178890.03,165563.33
GLOBAL UPHOLSTERY,2017-2018,932442.68,956235.76
GLOBAL UPHOLSTERY,2018-2019,140839.70,142225.42
GLOBAL UPHOLSTERY,2019-2020,339983.35,333364.05
GLOBAL UPHOLSTERY,2020-2021,301618.32,286027.34
GLOBAL UPHOLSTERY,2021-2022,173758.82,161814.91
GOSS GILROY,2017-2018,25138.20,25755.87
GOSS GILROY,2018-2019,171324.43,174367.52
GOSS GILROY,2019-2020,185638.35,183201.43
GOSS GILROY,2020-2021,75187.11,71589.74
GOSS GILROY,2021-2022,273099.70,251287.93
GRAND TOY,2019-2020,223704.26,219086.29
GRAND TOY,2020-2021,175819.01,167042.90
GRAND TOY,2021-2022,265908.16,240842.25
GRAYBRIDGE INTERNATIONAL CONSULTING,2017-2018,2050702.79,2103175.11
GRAYBRIDGE INTERNATIONAL CONSULTING,2018-2019,1797830.99,1825804.70
GRAYBRIDGE INTERNATIONAL CONSULTING,2019-2020,1299332.62,1288126.02
GRAYBRIDGE INTERNATIONAL CONSULTING,2020-2021,903569.28,857732.07
GRAYBRIDGE INTERNATIONAL CONSULTING,2021-2022,1141745.29,1056496.50
GREEN LIGHT CONSULTING SOLUTIONS,2021-2022,1422501.18,1303238.87
GROUPE EDGENDA,2020-2021,194329.77,183541.83
GROUPE EDGENDA,2021-2022,182452.35,167413.12
HAWORTH,2017-2018,236491.93,242146.42
HAWORTH,2018-2019,33796.37,34313.29
HAWORTH,2019-2020,186641.81,184808.85
HAWORTH,2020-2021,12228.22,11625.01
HEWLETT PACKARD,2021-2022,1934453.71,1790284.81
HOOTSUITE,2017-2018,1316386.28,1350498.16
HOOTSUITE,2018-2019,1341105.91,1361956.91
HOOTSUITE,2019-2020,1319992.82,1308853.43
HOOTSUITE,2020-2021,1316386.28,1251449.32
HOOTSUITE,2021-2022,1316386.28,1222192.26
HORIZANT,2017-2018,151097.72,155013.15
HORIZANT,2018-2019,84969.02,86292.97
HORIZANT,2019-2020,84786.71,84071.20
HORIZANT,2020-2021,256732.07,243054.91
HORIZANT,2021-2022,271365.87,250287.91
HUBSPOKE,2017-2018,237674.69,243833.62
HYPERTEC,2017-2018,63199.78,64865.96
HYPERTEC,2018-2019,5049192.75,5102217.96
HYPERTEC,2019-2020,6425960.84,6370044.98
HYPERTEC,2020-2021,8217818.34,7818082.45
HYPERTEC,2021-2022,1084730.60,1008700.28
I M P GROUP,2019-2020,3326.06,3245.57
I M P GROUP,2020-2021,448973.19,427311.83
I M P GROUP,2021-2022,277911.52,261638.67
IBISKA TELECOM,2017-2018,49792.17,51071.46
IBISKA TELECOM,2018-2019,53347.99,54218.61
IBISKA TELECOM,2019-2020,96785.95,97130.08
IBISKA TELECOM,2020-2021,1191505.42,1132159.09
IBISKA TELECOM,2021-2022,1734916.81,1609944.07
IBM CANADA,2017-2018,1474679.89,1512816.66
IBM CANADA,2018-2019,1745108.15,1771725.01
IBM CANADA,2019-2020,3254801.38,3218728.41
IBM CANADA,2020-2021,18852894.44,17904397.93
IBM CANADA,2021-2022,23532895.50,21884947.18
ICEBERG NETWORKS,2017-2018,29422.42,30115.97
ICEBERG NETWORKS,2018-2019,160286.33,162779.02
ICEBERG NETWORKS,2019-2020,8167.62,7983.05
ICEBERG NETWORKS,2020-2021,24041.12,22881.56
ICEBERG NETWORKS,2021-2022,25278.71,23557.36
IMP GROUP,2017-2018,274542.37,281684.21
IMP GROUP,2019-2020,11497.50,11460.44
INFO TECH RESEARCH GROUP,2017-2018,63315.00,64953.15
INFO TECH RESEARCH GROUP,2018-2019,68670.00,69739.35
INFO TECH RESEARCH GROUP,2019-2020,37282.13,36570.60
INFO TECH RESEARCH GROUP,2020-2021,142632.03,135268.32
INFO TECH RESEARCH GROUP,2021-2022,203789.43,188969.92
INSA,2021-2022,19671.43,18065.27
INSIGHT SOFTWARE CANADA,2019-2020,122.51,119.55
INSIGHT SOFTWARE CANADA,2020-2021,44717.74,42511.82
INSIGHT SOFTWARE CANADA,2021-2022,21984.07,20246.22
INSTITUTE ON GOVERNANCE,2017-2018,58311.79,59796.65
INSTITUTE ON GOVERNANCE,2018-2019,15256.78,15548.12
INSTITUTE ON GOVERNANCE,2019-2020,75631.02,74661.11
INSTITUTE ON GOVERNANCE,2020-2021,38000.00,36138.62
INSTRUX MEDIA,2017-2018,342531.25,350775.70
INSTRUX MEDIA,2018-2019,311487.46,314599.73
INSTRUX MEDIA,2019-2020,981426.89,964368.49
INSTRUX MEDIA,2020-2021,1594066.98,1512175.80
INSTRUX MEDIA,2021-2022,1268912.48,1148119.02
INTERACTIVE AUDIO VISUAL,2019-2020,20616.17,20166.79
IPSOS,2017-2018,29717.72,30418.23
IPSOS,2018-2019,229538.87,232847.53
IPSOS,2019-2020,445503.60,441295.15
IPSOS,2020-2021,437481.17,415901.44
IPSOS,2021-2022,529534.15,490076.69
IPSS,2017-2018,123237.76,126432.65
IPSS,2018-2019,15898.51,16122.35
IPSS,2019-2020,10854.85,10807.35
IPSS,2020-2021,1773764.48,1687091.84
IPSS,2021-2022,2866975.36,2660275.77
IRON MOUNTAIN,2017-2018,550022.71,564266.28
IRON MOUNTAIN,2018-2019,710123.07,721199.33
IRON MOUNTAIN,2019-2020,640863.73,635306.64
IRON MOUNTAIN,2020-2021,575853.78,547286.93
IRON MOUNTAIN,2021-2022,1535375.57,1408882.15
IT NET CONSULTANTS,2017-2018,1180206.16,1210892.03
IT NET CONSULTANTS,2018-2019,685577.45,697050.40
IT NET CONSULTANTS,2019-2020,362527.06,361934.26
IT NET CONSULTANTS,2021-2022,815969.67,752407.81
ITEX,2019-2020,26102.99,25760.73
ITEX,2020-2021,71731.46,68127.90
ITEX,2021-2022,108471.93,100686.43
IVAN S CAMERA,2019-2020,10901.81,10637.98
IVAN S CAMERA,2020-2021,63161.29,60045.56
JOHN HOWARD SOCIETY,2020-2021,4072.50,3844.55
JOHN HOWARD SOCIETY,2021-2022,6965.11,6561.17
JUMPING ELEPHANTS,2019-2020,62447.96,61543.13
JUMPING ELEPHANTS,2020-2021,199734.58,190230.34
JUMPING ELEPHANTS,2021-2022,36781.50,33494.19
JUNO RISK SOLUTIONS,2017-2018,24328.71,24970.10
JUNO RISK SOLUTIONS,2018-2019,24950.40,25257.61
JUNO RISK SOLUTIONS,2019-2020,70899.74,69592.79
JUNO RISK SOLUTIONS,2020-2021,39999.01,38306.85
JUNO RISK SOLUTIONS,2021-2022,83799.04,78438.01
KNOLL NORTH AMERICA,2019-2020,310011.35,302508.91
KNOWLEDGE CIRCLE,2018-2019,42380.02,43056.18
KNOWLEDGE CIRCLE,2019-2020,68625.72,67671.89
KNOWLEDGE CIRCLE,2020-2021,89605.76,85487.83
KNOWLEDGE CIRCLE,2021-2022,114007.70,104677.44
KONICA MINOLTA BUSINESS SOLUTIONS,2021-2022,10799.96,9988.61
KORN FERRY CA,2019-2020,72600.15,71190.37
KPMG,2017-2018,1757604.66,1804098.16
KPMG,2018-2019,1410021.41,1430518.32
KPMG,2019-2020,1627798.88,1614922.24
KPMG,2020-2021,1221231.22,1161285.26
KPMG,2021-2022,1143173.60,1061373.81
LANGUAGE RESEARCH DEVELOPMENT GROUP,2017-2018,1761955.10,1807602.09
