d_vendor_name,d_fiscal_year,total,total_constant_2019_dollars
KONICA MINOLTA BUSINESS SOLUTIONS,2020-2021,28278.33,27684.14
KONICA MINOLTA BUSINESS SOLUTIONS,2021-2022,28278.33,21481.36
KPMG,2017-2018,78312.41,80411.62
KPMG,2018-2019,303209.29,306878.37
KPMG,2019-2020,125817.74,125468.54
KPMG,2020-2021,158981.38,153220.22
KPMG,2021-2022,62931.38,47805.22
LANGUAGE RESEARCH DEVELOPMENT GROUP,2020-2021,37683.13,36347.14
LANGUAGE RESEARCH DEVELOPMENT GROUP,2021-2022,58853.41,35811.11
LIONBRIDGE,2017-2018,22645.50,23120.70
LIONBRIDGE,2018-2019,38624.34,39117.24
LIONBRIDGE,2019-2020,38730.16,38650.83
LUMINA IT,2017-2018,22824.60,23436.42
LUMINA IT,2018-2019,26123.52,26446.72
LUMINA IT,2019-2020,37894.74,37840.60
LUMINA IT,2020-2021,11683.17,11437.68
MACDONALD DETTWILER AND ASSOCIATES,2017-2018,112050.17,113974.89
MACDONALD DETTWILER AND ASSOCIATES,2018-2019,19679.36,19967.15
MAKWA RESOURCING,2017-2018,230746.00,236157.96
MANPOWER SERVICES CANADA,2017-2018,10695.04,10887.26
MAXSYS STAFFING AND CONSULTING,2017-2018,291363.37,299606.91
MAXSYS STAFFING AND CONSULTING,2018-2019,34402.16,34767.13
MAXSYS STAFFING AND CONSULTING,2019-2020,29436.75,29375.78
MAXSYS STAFFING AND CONSULTING,2020-2021,230751.64,219538.90
MAXSYS STAFFING AND CONSULTING,2021-2022,449358.46,410657.18
MEDIA Q,2017-2018,75391.10,78035.83
MEDIA Q,2019-2020,84750.00,84574.92
MESSA COMPUTING,2017-2018,19807.81,20509.88
MICROSOFT CANADA,2017-2018,34884.16,35483.38
MICROSOFT CANADA,2018-2019,506343.81,512850.43
MICROSOFT CANADA,2019-2020,1427104.81,1425551.92
MITSUBISHI MOTOR SALES,2017-2018,95230.80,96978.45
MNP,2019-2020,15924.58,15946.41
MNP,2020-2021,106811.17,105747.53
MOBILE RESOURCE GROUP,2017-2018,793704.81,814980.48
MOBILE RESOURCE GROUP,2018-2019,147073.33,148951.95
MOBILE RESOURCE GROUP,2019-2020,183778.81,183523.74
MOBILE RESOURCE GROUP,2021-2022,92957.32,54061.53
MODIS CANADA,2021-2022,28886.22,19898.46
MORPHO CANADA,2017-2018,5418.96,5515.29
MORPHO CANADA,2018-2019,11598.49,11746.20
"NATIONS TRANSLATION GROUP",2020-2021,40000.00,38604.94
"NATIONS TRANSLATION GROUP",2021-2022,26200.07,18001.66
"NATTIQ",2017-2018,94695.11,96967.56
"NATTIQ",2018-2019,50722.92,51335.33
"NATTIQ",2019-2020,76083.64,75927.80
NISHA TECHONOLOGIES,2017-2018,451996.34,461042.32
NISHA TECHONOLOGIES,2018-2019,1004462.05,1014621.89
NISHA TECHONOLOGIES,2019-2020,60000.57,59923.36
NISSAN CANADA,2017-2018,50242.50,51165.09
NITAM SOLUTIONS,2018-2019,148608.08,150046.23
NITAM SOLUTIONS,2019-2020,126436.90,126176.68
NOVA NETWORKS,2017-2018,22509.26,22895.91
NOVA NETWORKS,2018-2019,19476.90,19723.50
NUIX NORTH AMERICA,2019-2020,55615.50,55417.75
NUIX NORTH AMERICA,2020-2021,63791.36,62450.96
NUIX NORTH AMERICA,2021-2022,63791.36,48458.50
ONX ENTERPRISE SOLUTIONS,2017-2018,201499.44,204960.67
ONX ENTERPRISE SOLUTIONS,2018-2019,22326.27,22621.60
ONX ENTERPRISE SOLUTIONS,2019-2020,27238.05,27182.26
ONX ENTERPRISE SOLUTIONS,2020-2021,19126.17,18956.34
OPENFRAME TECHNOLOGIES,2018-2019,26247.76,26542.34
OPENFRAME TECHNOLOGIES,2019-2020,93268.75,93077.71
OPENTEXT,2017-2018,53415.02,54567.67
OPENTEXT,2018-2019,107732.04,108833.64
OPENTEXT,2019-2020,287504.20,286628.98
OPENTEXT,2020-2021,65436.56,64784.93
OPTIV CANADA FEDERAL,2019-2020,56486.58,56380.42
OPTIV CANADA FEDERAL,2020-2021,50907.66,49837.97
ORACLE CANADA,2017-2018,1488980.13,1526869.03
ORACLE CANADA,2018-2019,3212967.18,3252525.40
ORACLE CANADA,2019-2020,1952781.67,1949360.47
ORACLE CANADA,2020-2021,273289.75,275228.62
PAL AEROSPACE,2017-2018,18058.65,18368.85
PALADIN GROUP,2017-2018,33118.10,33686.98
PITNEY BOWES,2017-2018,2631.23,2679.76
PITNEY BOWES,2018-2019,7054.45,7144.48
PITNEY BOWES,2019-2020,7073.78,7059.29
PITNEY BOWES,2020-2021,7054.45,6906.22
PITNEY BOWES,2021-2022,7054.45,5358.85
PLEIAD CANADA,2017-2018,105804.20,108776.44
PLEIAD CANADA,2018-2019,65559.24,66412.14
PLEIAD CANADA,2019-2020,15360.31,15328.85
PLEIAD CANADA,2020-2021,85793.26,81770.46
PLEIAD CANADA,2021-2022,13322.50,10120.31
POSTMEDIA NETWORK,2017-2018,73404.80,75372.45
PRA,2017-2018,117498.59,119578.85
PRA,2021-2022,4332.29,0.00
PRECISIONIT,2017-2018,86220.33,88462.38
PRICEWATERHOUSE COOPERS,2017-2018,1442525.78,1479798.08
PRICEWATERHOUSE COOPERS,2018-2019,45253.83,45784.55
PRINTERS PLUS,2017-2018,12875.72,13096.89
PRINTERS PLUS,2019-2020,46666.69,46567.86
PRINTERS PLUS,2020-2021,75666.71,75159.57
PROLOGIC SYSTEMS,2017-2018,15663.46,15932.52
PROLOGIC SYSTEMS,2018-2019,5052.73,5106.33
PROMAXIS,2017-2018,19014.88,19524.58
PROMAXIS,2018-2019,19014.88,19257.54
PROMAXIS,2019-2020,19066.97,19027.92
PROMAXIS,2020-2021,19014.88,18615.33
PROMAXIS,2021-2022,77278.31,57063.84
PROQUEST,2017-2018,5176.16,5265.07
PROQUEST,2018-2019,60967.30,61745.27
PROQUEST,2019-2020,62236.88,62112.35
PROQUEST,2020-2021,65306.37,64138.87
PROTAK CONSULTING GROUP,2017-2018,161976.01,166317.86
PROTAK CONSULTING GROUP,2019-2020,61718.58,61525.46
PURESPIRIT SOLUTIONS,2019-2020,38374.89,38427.51
QMR,2017-2018,736516.21,754423.74
QMR,2018-2019,727893.13,737157.47
QMR,2019-2020,498818.28,497826.93
QMR,2020-2021,319951.23,313447.82
QMR,2021-2022,206648.55,146274.30
QUANTUM MANAGEMENT SERVICES,2017-2018,119120.19,122412.02
QUANTUM MANAGEMENT SERVICES,2018-2019,36072.55,36455.24
QUEEN S UNIVERSITY,2021-2022,30870.00,15551.84
QUINTET CONSULTING,2018-2019,13698.55,13901.71
QUINTET CONSULTING,2019-2020,84897.75,84751.62
QUINTET CONSULTING,2020-2021,147860.34,144718.41
QUINTET CONSULTING,2021-2022,149934.38,113896.22
R E GILMORE INVESTMENTS,2018-2019,29332.80,29806.08
R E GILMORE INVESTMENTS,2019-2020,32857.34,32842.35
RANDSTAD,2017-2018,9108.28,9264.73
RANDSTAD,2018-2019,4074.75,4117.98
RAYMOND CHABOT GRANT THORNTON,2017-2018,854151.44,877047.42
RAYMOND CHABOT GRANT THORNTON,2018-2019,854151.44,865051.71
RAYMOND CHABOT GRANT THORNTON,2019-2020,985910.06,983912.72
RAYMOND CHABOT GRANT THORNTON,2020-2021,854151.44,836203.79
RAYMOND CHABOT GRANT THORNTON,2021-2022,1277351.76,917566.75
RISK SCIENCES INTERNATIONAL,2017-2018,34888.75,35672.27
ROBERTSON GEOCONSULTANTS,2017-2018,813590.78,835001.64
ROBERTSON GEOCONSULTANTS,2018-2019,811460.12,822634.62
ROBERTSON GEOCONSULTANTS,2019-2020,884897.86,883049.84
ROBERTSON GEOCONSULTANTS,2020-2021,1321456.09,1293689.31
ROBERTSON GEOCONSULTANTS,2021-2022,1525969.76,1159188.31
S P GLOBAL MARKET INTELLIGENCE,2017-2018,9167.99,9325.47
S P GLOBAL MARKET INTELLIGENCE,2018-2019,107945.72,109323.27
S P GLOBAL MARKET INTELLIGENCE,2019-2020,108241.46,108019.75
S P GLOBAL MARKET INTELLIGENCE,2020-2021,98777.73,97011.84
SAP,2017-2018,324624.82,333326.56
SAP,2019-2020,293347.48,292746.63
SAS INSTITUTE,2017-2018,11067.96,11345.46
SAS INSTITUTE,2018-2019,3396.25,3432.21
SAS INSTITUTE,2019-2020,102796.01,102487.34
SAS INSTITUTE,2020-2021,61946.70,61946.37
SCALAR DECISIONS,2018-2019,26840.18,27188.38
SCALAR DECISIONS,2019-2020,21346.02,21278.15
SHARP ELECTRONICS,2017-2018,3028.43,3109.61
SHARP ELECTRONICS,2018-2019,2538.90,2572.81
SI SYSTEMS,2017-2018,202096.75,206311.87
SI SYSTEMS,2018-2019,347949.60,352389.96
SI SYSTEMS,2019-2020,244982.39,244379.12
SIMPLEX GRINNELL,2017-2018,34486.16,35692.75
SIMPLEX GRINNELL,2018-2019,77735.18,78523.97
SIMPLEX GRINNELL,2019-2020,40960.46,40914.33
SLR CONSULTING CANADA,2017-2018,128208.00,131030.11
SLR CONSULTING CANADA,2018-2019,243862.95,247170.03
SLR CONSULTING CANADA,2019-2020,183426.68,182944.13
SLR CONSULTING CANADA,2020-2021,216791.40,207599.50
SLR CONSULTING CANADA,2021-2022,998232.18,727528.79
SNC LAVALIN,2017-2018,497767.85,511336.36
SNC LAVALIN,2018-2019,113326.93,114472.73
SNC LAVALIN,2019-2020,340809.74,340217.66
SNC LAVALIN,2020-2021,370845.07,364409.09
SNC LAVALIN,2021-2022,131907.30,88309.76
SOFTCHOICE,2017-2018,120584.51,123782.19
SOFTCHOICE,2018-2019,12448.88,12607.75
SOFTCHOICE,2019-2020,99349.61,99046.31
SOFTCHOICE,2020-2021,40289.13,40641.57
ST JOSEPH PRINT GROUP,2018-2019,39512.30,40119.89
STANTEC,2017-2018,647013.16,661303.22
STANTEC,2018-2019,114447.50,116184.68
STANTEC,2019-2020,283501.16,282801.74
STANTEC,2020-2021,236543.78,228127.49
STANTEC,2021-2022,162419.47,149296.35
STRATOS,2017-2018,1035834.18,1059839.55
STRATOS,2018-2019,874772.73,885892.47
STRATOS,2019-2020,514876.53,513990.23
STRATOS,2020-2021,1108680.81,1083092.91
STRATOS,2021-2022,478148.54,340052.21
SUBARU CANADA,2017-2018,54912.90,55920.65
SUBARU CANADA,2018-2019,23473.80,23700.97
TEKSYSTEMS CANADA,2019-2020,249771.70,249392.67
TELECOM COMPUTER SERVICES,2017-2018,23242.17,24043.25
TETRA TECH,2017-2018,1128873.95,1156532.65
TETRA TECH,2018-2019,118143.81,119397.18
TETRA TECH,2019-2020,159752.83,159438.26
TETRA TECH,2020-2021,205922.85,200957.23
THE AIM GROUP,2017-2018,219985.95,225292.21
THE AIM GROUP,2018-2019,160532.39,162319.38
THE AIM GROUP,2019-2020,109291.03,109219.72
THE AIM GROUP,2020-2021,266979.53,260746.14
THE AIM GROUP,2021-2022,216307.24,164315.72
THE RIGHT DOOR CONSULTING,2017-2018,534128.24,547975.71
THE RIGHT DOOR CONSULTING,2018-2019,596539.17,603926.09
THE RIGHT DOOR CONSULTING,2019-2020,358503.83,357563.68
THE RIGHT DOOR CONSULTING,2020-2021,2447.28,2313.20
THE RIGHT DOOR CONSULTING,2021-2022,68719.10,36871.53
THE VCAN GROUP,2017-2018,15582.49,15850.16
THE VCAN GROUP,2018-2019,89274.71,90504.09
THG THE HISTORY GROUP,2017-2018,804882.87,823867.71
THG THE HISTORY GROUP,2018-2019,1002118.31,1016488.17
THG THE HISTORY GROUP,2019-2020,1640711.70,1638011.50
THG THE HISTORY GROUP,2020-2021,1110748.57,1077112.32
THG THE HISTORY GROUP,2021-2022,1515839.49,1148072.25
TIREE,2017-2018,555748.55,569073.28
TIREE,2018-2019,498331.33,504371.48
TIREE,2019-2020,998630.32,996215.41
TIREE,2020-2021,30637.04,29993.29
TOROMONT,2017-2018,48745.12,49861.08
TOROMONT,2018-2019,79666.57,80774.88
TOSHIBA CANADA,2017-2018,118750.28,120956.90
TOSHIBA CANADA,2018-2019,492670.22,497438.00
TOTEM OFFISOURCE,2017-2018,18688.55,19009.57
TOTEM OFFISOURCE,2019-2020,24804.71,24838.72
TOYOTA,2017-2018,37510.66,38182.30
TPG TECHNOLOGY CONSULTANTS,2017-2018,477416.79,488035.00
TPG TECHNOLOGY CONSULTANTS,2018-2019,246800.21,249301.76
TURTLE ISLAND STAFFING,2017-2018,240092.52,245829.82
TURTLE ISLAND STAFFING,2018-2019,135660.21,137207.45
TURTLE ISLAND STAFFING,2019-2020,161900.20,161568.59
TURTLE ISLAND STAFFING,2020-2021,10616.41,10709.28
UNIVERSITY OF ALBERTA,2017-2018,12096.00,12348.84
UNIVERSITY OF OTTAWA,2018-2019,10652.78,10768.03
UNIVERSITY OF OTTAWA,2019-2020,51347.55,51309.29
UNIVERSITY OF OTTAWA,2020-2021,3105.54,3115.49
UNIVERSITY OF REGINA,2018-2019,12284.00,12451.29
UNIVERSITY OF TORONTO,2017-2018,18007.50,18645.76
