d_vendor_name,d_fiscal_year,total,total_constant_2019_dollars
CISTEL TECHNOLOGY,2018-2019,936080.96,954019.21
CISTEL TECHNOLOGY,2019-2020,3539629.07,3511335.16
CISTEL TECHNOLOGY,2020-2021,961565.31,915718.53
CISTEL TECHNOLOGY,2021-2022,457895.71,429176.51
CONEXSYS,2018-2019,57130.72,58084.67
CONEXSYS,2019-2020,18905.08,18963.58
CONFERENCE BOARD OF CANADA,2018-2019,65770.00,67030.36
CONFERENCE BOARD OF CANADA,2020-2021,34555.00,32907.44
COSSETTE COMMUNICATIONS,2017-2018,59955.45,61667.69
COSSETTE COMMUNICATIONS,2018-2019,19119.60,19554.33
COSSETTE COMMUNICATIONS,2019-2020,19594.20,19383.85
CSDC SYSTEMS,2018-2019,9294.72,9449.58
CSDC SYSTEMS,2019-2020,3086.93,3096.48
DELL COMPUTER,2018-2019,121988.48,123128.05
DELL COMPUTER,2020-2021,958.83,903.48
DELL COMPUTER,2021-2022,9067.77,8454.52
DONNA CONA,2021-2022,39344.45,36418.32
EKOS RESEARCH ASSOCIATES,2017-2018,73378.52,75493.27
EKOS RESEARCH ASSOCIATES,2018-2019,71617.43,73462.00
ENVIRONICS RESEARCH GROUP,2017-2018,5134.48,5301.39
ENVIRONICS RESEARCH GROUP,2020-2021,132160.28,127280.00
EXCEL HUMAN RESOURCES,2017-2018,276268.05,284767.96
EXCEL HUMAN RESOURCES,2018-2019,287946.78,293345.07
EXCEL HUMAN RESOURCES,2019-2020,88196.57,87398.60
EXCEL HUMAN RESOURCES,2020-2021,151508.22,144333.16
EXCEL HUMAN RESOURCES,2021-2022,143542.19,132267.66
EXCEL HUMAN RESOURCES,2022-2023,84242.22,75970.73
FAST FORWARD FRENCH,2017-2018,19000.00,19586.34
FAST FORWARD FRENCH,2018-2019,47130.59,48012.62
FAST FORWARD FRENCH,2019-2020,47787.06,47358.38
FAST FORWARD FRENCH,2020-2021,5322.35,5068.55
FAST TRACK STAFFING,2021-2022,27685.00,25598.74
FREEBALANCE,2017-2018,38613.75,39807.34
FREEBALANCE,2019-2020,14569.63,14308.83
FREEBALANCE,2020-2021,46049.97,43790.88
FREEBALANCE,2021-2022,33415.83,31067.56
GARTNER,2017-2018,8105.26,8336.74
GARTNER,2018-2019,33248.05,33882.25
GARTNER,2019-2020,25539.13,25461.62
GARTNER,2020-2021,20108.66,18947.90
GARTNER,2021-2022,61443.11,57642.87
GLOBAL KNOWLEDGE,2018-2019,16780.50,17166.35
GLOBAL KNOWLEDGE,2019-2020,23487.18,23456.17
GLOBAL UPHOLSTERY,2017-2018,17950.00,18462.62
HEWLETT PACKARD,2017-2018,32471.83,33475.07
HEWLETT PACKARD,2018-2019,1103.86,1133.33
HEWLETT PACKARD,2019-2020,73210.31,72553.94
HEWLETT PACKARD,2020-2021,118252.07,112640.56
HEWLETT PACKARD,2021-2022,35277.26,32931.86
HEWLETT PACKARD,2022-2023,2263.24,2044.31
IBM CANADA,2017-2018,25920.64,26722.21
IBM CANADA,2020-2021,5506.03,5225.40
IBM CANADA,2021-2022,7803.25,7342.32
IFATHOM,2017-2018,175911.75,181349.37
IFATHOM,2018-2019,175911.75,179282.77
INSA,2020-2021,4788.78,4561.21
INSA,2021-2022,8244.84,7665.44
INSA,2022-2023,3456.06,3116.72
INSTITUTE ON GOVERNANCE,2018-2019,20000.00,20186.83
INSTITUTE ON GOVERNANCE,2019-2020,22000.00,21497.85
INTERNATIONAL REPORTING,2017-2018,166914.65,172074.16
INTERNATIONAL REPORTING,2018-2019,166914.65,170113.26
INTERNATIONAL REPORTING,2019-2020,27895.32,27981.65
INTERNATIONAL REPORTING,2020-2021,189043.87,180601.02
INTERNATIONAL REPORTING,2021-2022,175096.70,162791.89
INTERNATIONAL REPORTING,2022-2023,175096.70,156677.26
IPSOS,2018-2019,183003.50,185910.05
IPSOS,2019-2020,17413.94,17016.47
IPSOS,2020-2021,106225.06,101463.72
IPSOS,2021-2022,24577.50,22613.62
JUMPING ELEPHANTS,2018-2019,22466.75,22676.63
JUMPING ELEPHANTS,2020-2021,5663.29,5336.38
JUMPING ELEPHANTS,2021-2022,32445.96,30439.18
KNOWLEDGE CIRCLE LEARNING SERVICES,2019-2020,11900.00,11793.31
LANNICK CONTRACT SOLUTIONS,2019-2020,85731.11,84822.77
LEXISNEXIS CANADA,2017-2018,13314.11,13725.66
LEXISNEXIS CANADA,2018-2019,12231.04,12465.43
LEXISNEXIS CANADA,2019-2020,12231.04,12133.47
LIONBRIDGE,2017-2018,169280.36,174339.42
LIONBRIDGE,2018-2019,304659.36,310497.59
LIONBRIDGE,2019-2020,502785.77,498375.76
LIONBRIDGE,2020-2021,272912.54,259327.71
LIONBRIDGE,2021-2022,329446.27,305989.05
LIONBRIDGE,2022-2023,163533.62,147232.28
LUMINA IT,2017-2018,1731424.95,1784895.19
LUMINA IT,2018-2019,1815542.22,1850333.71
LUMINA IT,2019-2020,2097982.15,2080865.26
LUMINA IT,2020-2021,3109400.17,2966364.87
LUMINA IT,2021-2022,2286226.79,2125563.71
MELTWATER,2019-2020,9848.91,9667.85
MELTWATER,2020-2021,23298.44,22176.75
MELTWATER,2021-2022,16711.67,15698.76
MICROSOFT CANADA,2017-2018,39016.84,40222.89
MICROSOFT CANADA,2018-2019,242574.48,247222.97
MINDWIRE SYSTEMS,2017-2018,38808.00,39927.44
MINDWIRE SYSTEMS,2019-2020,7333.00,7165.62
MINDWIRE SYSTEMS,2020-2021,109305.75,104040.55
MINDWIRE SYSTEMS,2021-2022,72811.09,67694.34
MNP,2020-2021,22600.00,21422.91
"NATIONAL ARTS CENTRE",2020-2021,36612.00,35111.00
NIMBLE INFORMATION STRATEGIES,2017-2018,3864.60,3975.73
NIMBLE INFORMATION STRATEGIES,2018-2019,8678.40,8875.75
NISHA TECHONOLOGIES,2017-2018,84342.76,86751.46
NISHA TECHONOLOGIES,2020-2021,11942.27,11252.91
NITAM SOLUTIONS,2019-2020,97832.12,96387.61
NORTHERN MICRO,2017-2018,3930.51,4042.76
NORTHERN MICRO,2018-2019,474586.86,479205.67
NORTHERN MICRO,2019-2020,458717.00,448246.72
NORTHERN MICRO,2020-2021,601103.27,567460.28
NOVA NETWORKS,2017-2018,18330.46,18871.06
NUMERIS,2017-2018,756829.97,780043.67
NUMERIS,2018-2019,1010288.79,1029038.70
NUMERIS,2019-2020,465900.82,466509.06
NUMERIS,2020-2021,890424.64,847385.96
NUMERIS,2021-2022,1151420.01,1075581.79
NUMERIS,2022-2023,331635.34,299073.06
OPENTEXT,2018-2019,9602.62,9731.88
OPENTEXT,2019-2020,9655.39,9663.83
OPROMA,2019-2020,39804.00,39306.69
OPROMA,2020-2021,119097.33,112641.92
OPROMA,2021-2022,223568.67,210362.60
OPTIV CANADA FEDERAL,2019-2020,56870.19,56214.23
OPTIV CANADA FEDERAL,2020-2021,18682.98,17648.50
OPTIV CANADA FEDERAL,2021-2022,56992.03,52317.09
OPTIV CANADA FEDERAL,2022-2023,55597.87,50063.46
PALADIN GROUP,2020-2021,92363.39,87860.74
PLEIAD CANADA,2018-2019,30640.83,31094.46
PLEIAD CANADA,2019-2020,39321.45,38588.08
PRICEWATERHOUSE COOPERS,2017-2018,3017.42,3103.59
PRICEWATERHOUSE COOPERS,2018-2019,13321.09,13604.60
PRICEWATERHOUSE COOPERS,2019-2020,12857.92,12757.47
PRICEWATERHOUSE COOPERS,2020-2021,1398.42,1317.70
PRICEWATERHOUSE COOPERS,2021-2022,15066.89,14044.07
PROTAK,2020-2021,1392974.66,1326979.26
PROTAK,2021-2022,2200311.95,2046041.37
PROTAK,2022-2023,157923.04,142646.25
PROTAK CONSULTING GROUP,2019-2020,773647.10,764140.38
PROTAK CONSULTING GROUP,2020-2021,3273489.83,3115466.53
PROTAK CONSULTING GROUP,2021-2022,2340690.39,2184566.40
PROTAK CONSULTING GROUP,2022-2023,232716.83,210204.81
QUADBRIDGE,2018-2019,20051.32,20396.50
QUADBRIDGE,2019-2020,5185.69,5201.73
RICOH,2017-2018,51868.08,53471.38
RICOH,2018-2019,63365.58,64565.80
RICOH,2019-2020,158297.19,155456.29
RICOH,2020-2021,51868.08,49395.05
RICOH,2021-2022,12931.49,12246.06
ROGERS,2019-2020,14381.82,14149.13
ROGERS,2020-2021,27483.58,26173.19
ROGERS,2021-2022,27483.58,25552.19
ROGERS,2022-2023,13177.06,11879.72
S P GLOBAL MARKET INTELLIGENCE,2020-2021,1411.79,1330.30
S P GLOBAL MARKET INTELLIGENCE,2021-2022,23230.36,21602.82
SAMSON ASSOCIES,2020-2021,10090.64,9556.39
SAMSON ASSOCIES,2021-2022,29230.81,27176.64
SOFTCHOICE,2017-2018,63462.32,65317.55
SOFTCHOICE,2018-2019,111094.67,113337.38
SOFTCHOICE,2019-2020,57434.42,57206.26
SOFTCHOICE,2020-2021,19247.38,18314.60
SOFTCHOICE,2021-2022,26565.89,24721.82
STIFF SENTENCES,2017-2018,23651.00,24382.08
STIFF SENTENCES,2018-2019,23730.00,24176.01
STONEWORKS TECHNOLOGIES,2017-2018,457111.72,470166.14
STONEWORKS TECHNOLOGIES,2018-2019,248807.41,253162.38
STONEWORKS TECHNOLOGIES,2019-2020,18425.72,18482.74
STONEWORKS TECHNOLOGIES,2020-2021,86315.28,82420.31
STONEWORKS TECHNOLOGIES,2021-2022,87169.31,81203.06
STONEWORKS TECHNOLOGIES,2022-2023,19429.68,17550.14
SYSTEMSCOPE,2018-2019,10170.00,10441.51
TELUS CANADA,2017-2018,368897.77,380414.38
TELUS CANADA,2018-2019,271759.59,276967.36
THE KTL GROUP,2018-2019,12988.19,13109.52
THE KTL GROUP,2019-2020,7351.81,7374.56
THOMSON REUTERS,2017-2018,12375.28,12757.51
THOMSON REUTERS,2018-2019,12871.40,13116.43
THOMSON REUTERS,2019-2020,8887.38,8869.00
THOMSON REUTERS,2021-2022,7018.50,6388.51
THOMSON REUTERS,2022-2023,14153.00,12722.11
TOSHIBA CANADA,2018-2019,41494.79,42220.48
TOYOTA,2018-2019,51330.79,51995.01
TURTLE ISLAND STAFFING,2018-2019,6374.56,6434.11
TURTLE ISLAND STAFFING,2019-2020,37076.54,36937.24
UNIVERSITY OF OTTAWA,2019-2020,27300.00,26676.87
UNIVERSITY OF OTTAWA,2020-2021,12600.00,11902.33
VMWARE,2017-2018,22724.81,23407.71
VMWARE,2018-2019,23538.19,24061.27
VMWARE,2019-2020,5481.87,5432.12
VMWARE,2020-2021,14553.27,13884.76
ZYCOM,2017-2018,21088.71,21690.97
